date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-06-08,745001,Flyout,field_out,True,592200,571760,Curt Casali,Andrew Heaney,0,7f60f9ac-328d-41b4-8225-5951b456ede2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,20.0,51.0,51.0,,0.522,0.002,0.29,0.154,-0.05,-19.18,,-0.02,1.0,91.5,86.6,83.8,,82.0,0.256,0.329,0.229,,,,0.252,0.383,0.382,0.22,0.422,0.224,,,,,,,,,,0.8,2.0,0.125,0.032,-7.71,75.5,126.0,105.0,102.0,,,,,,,,,,,,,,,,,,
2024-06-08,745001,Lineout,field_out,True,592200,571760,Curt Casali,Andrew Heaney,0,29214cb4-e1a9-48bb-994f-6ce9694a240b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,20.0,51.0,51.0,,0.522,0.002,0.29,0.154,-0.05,-19.18,,-0.02,1.0,91.5,86.6,83.8,,82.0,0.256,0.329,0.229,,,,0.252,0.383,0.382,0.22,0.422,0.224,,,,,,,,,,0.8,2.0,0.125,0.032,-7.71,75.5,126.0,105.0,102.0,,,,,,,,,,,,,,,,,,
2024-06-08,745001,Strikeout,strikeout,True,592200,592351,Curt Casali,Jon Gray,0,57c6a2cd-8753-4827-bc0e-03c72edb3a90,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,,,,94.0,105.0,104.0,,,,,0.447,,0.438,0.069,-0.49,,,0.93,-2.38,94.8,,88.6,,88.7,0.308,0.654,0.235,,,,0.218,0.327,0.338,0.303,0.419,0.146,,,,,,,,,,0.5,0.5,0.273,0.045,-1.3,78.9,98.0,96.0,103.0,,,,,,,,,,,,,,,,,,
2024-06-15,745329,Double,double,False,592200,663776,Curt Casali,Patrick Sandoval,0,efefd747-0ebb-41de-bd1f-817e9e628eb0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.208,0.292,0.385,0.413,0.565,0.142,0.235,0.471,0.281,0.381,0.524,0.16,,,,,,,,,,0.118,0.118,0.256,0.09,2.02,76.3,96.0,94.0,100.0,,,,,,,,,,,,,,,,,,
2024-06-15,745329,Single,single,False,592200,663776,Curt Casali,Patrick Sandoval,0,f7196ac9-7572-455a-a2d1-77aa3b4a3e20,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.283,-2.17,,-1.82,0.25,0.72,93.7,,82.9,93.7,86.8,0.208,0.292,0.385,0.413,0.565,0.142,0.235,0.471,0.281,0.381,0.524,0.16,,,,,,,,,,0.118,0.118,0.256,0.09,2.02,76.3,96.0,94.0,100.0,,,,,,,,,,,,,,,,,,
2024-06-15,745329,Pop Out,field_out,True,592200,519043,Curt Casali,Matt Moore,1,86a94498-cc4e-4633-a8a2-8017e445b6c9,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,,,,,0.504,,,0.301,-0.32,,,,-1.81,92.8,,82.8,,,0.25,0.5,0.284,,,,,,,0.266,0.516,0.202,,,,114.0,91.0,94.0,0.194,-0.45,82.4,0.143,0.286,0.413,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746867,Single,single,False,592200,657006,Curt Casali,Justin Steele,0,24fb7913-5962-4f43-afc4-b621ae306827,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.133,0.133,0.111,0.188,0.25,0.2,0.171,0.279,0.299,0.255,0.401,0.206,,,,,,,,,,0.0,0.0,0.214,0.027,3.31,79.8,90.0,122.0,109.0,,,,,,,,,,,,,,,,,,
2024-06-18,746867,Double,double,False,592200,657006,Curt Casali,Justin Steele,1,ecfd0beb-eca6-4b26-bf33-cb818352d32c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.133,0.133,0.111,0.188,0.25,0.2,0.171,0.279,0.299,0.255,0.401,0.206,,,,,,,,,,0.0,0.0,0.214,0.027,3.31,79.8,90.0,122.0,109.0,,,,,,,,,,,,,,,,,,
2024-06-18,746867,Strikeout,strikeout,True,592200,668338,Curt Casali,Tyson Miller,0,e5767d19-2f3b-4e7f-8ade-fe04fa60f2d5,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.16,3.31,33.1,106.0,106.0,110.0,0.744,8.37,1.08,5.4,1.35,0.6,0.205,0.386,0.193,0.239,0.385,73.0,74.0,40.0,119.0,101.0,104.0,86.0,118.0,115.0,98.0,111.0,118.0,,,,0.024,0.508,,0.419,0.006,1.44,,3.74,2.18,-1.2,89.8,,85.3,90.3,80.4,,,,,,,0.131,0.246,0.286,0.184,0.367,0.298,,,,,,,,,,0.429,0.857,0.222,0.038,-12.09,78.8,29.0,109.0,108.0,,,,,,,0.004,5.34,81.1,,,,,,,,,
2024-06-24,745323,Groundout,field_out,True,592200,657006,Curt Casali,Justin Steele,0,2b55affa-ccb9-46a3-8ab4-fafcb18cfb19,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.133,0.133,0.111,0.188,0.25,0.2,0.171,0.279,0.299,0.255,0.401,0.206,,,,,,,,,,0.0,0.0,0.214,0.027,3.31,79.8,90.0,122.0,109.0,,,,,,,,,,,,,,,,,,
2024-06-24,745323,Flyout,field_out,True,592200,657006,Curt Casali,Justin Steele,0,27808a3c-78c7-4f40-a11a-97ce3fe0464d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.133,0.133,0.111,0.188,0.25,0.2,0.171,0.279,0.299,0.255,0.401,0.206,,,,,,,,,,0.0,0.0,0.214,0.027,3.31,79.8,90.0,122.0,109.0,,,,,,,,,,,,,,,,,,
2024-06-24,745323,Strikeout,strikeout,True,592200,657006,Curt Casali,Justin Steele,0,be8ec5c2-45a0-4071-8042-0beea5f27841,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.43,,2.99,1.39,3.98,91.7,,86.6,92.0,83.2,0.133,0.133,0.111,0.188,0.25,0.2,0.171,0.279,0.299,0.255,0.401,0.206,,,,,,,,,,0.0,0.0,0.214,0.027,3.31,79.8,90.0,122.0,109.0,,,,,,,,,,,,,,,,,,
2024-06-27,745324,Single,single,False,592200,684007,Curt Casali,Shota Imanaga,1,c68d666b-49d7-41c4-8a84-6a7ef4ebe09b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.547,0.009,0.067,0.001,1.17,-8.77,-1.44,-1.0,-3.42,91.8,89.8,87.6,89.4,81.9,,,,,,,0.333,0.375,0.321,0.213,0.376,0.191,0.5,1.25,0.125,,,,,,,0.429,0.429,0.0,0.044,-0.86,72.9,71.0,97.0,98.0,,,,80.0,102.0,96.0,0.33,0.11,83.1,0.252,0.357,0.406,,,,,,
2024-06-27,745324,Flyout,field_out,True,592200,684007,Curt Casali,Shota Imanaga,0,3c5a4f3d-d599-49d7-bd43-7b716e954df8,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.547,0.009,0.067,0.001,1.17,-8.77,-1.44,-1.0,-3.42,91.8,89.8,87.6,89.4,81.9,,,,,,,0.333,0.375,0.321,0.213,0.376,0.191,0.5,1.25,0.125,,,,,,,0.429,0.429,0.0,0.044,-0.86,72.9,71.0,97.0,98.0,,,,80.0,102.0,96.0,0.33,0.11,83.1,0.252,0.357,0.406,,,,,,
2024-06-27,745324,Strikeout,strikeout,True,592200,681432,Curt Casali,Luke Little,0,1ed19342-c9d2-4604-9153-6b225aac31ef,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,79.0,92.0,82.0,,,,112.0,72.0,82.0,,,,,0.724,,0.263,,1.33,,,0.07,,95.8,,,,81.8,,,,,,,0.048,0.095,0.543,0.219,0.313,0.19,,,,,,,,,,,,,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,
2024-07-03,747100,Strikeout,strikeout,True,592200,519242,Curt Casali,Chris Sale,0,216a7783-c88c-4199-b7b1-ad9cc441b255,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.116,0.145,0.231,0.324,0.471,0.153,0.165,0.233,0.419,0.27,0.475,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,747100,Single,single,False,592200,519242,Curt Casali,Chris Sale,0,d023ebfa-2747-4739-92e9-539a87a2843f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.116,0.145,0.231,0.324,0.471,0.153,0.165,0.233,0.419,0.27,0.475,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,747100,Strikeout,strikeout,True,592200,621345,Curt Casali,A.J. Minter,0,8e881d97-37cb-4591-a71e-e1e71394f203,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,70.0,105.0,99.0,119.0,99.0,103.0,,,,,,,107.0,106.0,101.0,,0.504,0.311,,0.185,0.94,-0.5,,,1.8,94.8,89.8,86.8,,,0.1,0.1,0.371,,,,,,,0.227,0.432,0.204,0.222,0.556,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746615,Walk,walk,False,592200,671106,Curt Casali,Logan Allen,1,05a7112e-8c5b-4a1c-aab7-06ee28ac8115,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,0.254,0.479,0.278,,,,0.263,0.509,0.355,0.329,0.593,0.159,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746615,Walk,walk,False,592200,671106,Curt Casali,Logan Allen,0,bffa5f53-b64e-4fc4-a10e-e8e9e5a0769c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,92.0,99.0,97.0,,0.483,0.15,0.183,0.183,-1.5,0.37,,-2.18,-1.11,91.2,85.4,81.6,,78.6,0.254,0.479,0.278,,,,0.263,0.509,0.355,0.329,0.593,0.159,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746615,Walk,walk,False,592200,605130,Curt Casali,Scott Barlow,1,e1d4bca6-a8fc-424e-b864-8a0512b92a7f,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,98.0,93.0,93.0,124.0,86.0,90.0,,,,0.099,0.202,,0.489,,-0.48,,-2.08,1.33,,91.7,,,91.7,81.2,,,,0.5,0.667,0.316,0.141,0.203,0.424,0.36,0.52,0.204,,,,,,,,,,0.175,0.425,0.444,0.209,-1.56,77.5,149.0,103.0,108.0,,,,,,,,,,,,,,,,,,
2024-07-06,746615,Lineout,field_out,True,592200,656529,Curt Casali,Sam Hentges,0,7d398dc4-1187-4396-a496-d5121fc0ea72,656529.0,samhentges,Hentges,Left,Sam Hentges,CLE,3.04,2.42,23.2,107.0,102.0,103.0,0.725,10.27,1.9,6.85,1.14,1.35,0.207,0.431,0.121,0.328,0.442,,,,83.0,103.0,95.0,83.0,105.0,91.0,124.0,112.0,114.0,,,,0.16,0.308,,0.214,,-0.97,,0.27,3.68,,95.0,,,94.9,87.9,,,,0.182,0.455,0.238,0.15,0.2,0.282,0.32,0.6,0.25,,,,,,,,,,0.172,0.31,0.357,0.319,1.93,80.6,116.0,110.0,110.0,,,,,,,,,,,,,,,,,,
2024-07-10,745318,Groundout,field_out,True,592200,605135,Curt Casali,Chris Bassitt,0,ef1be4aa-d3d5-4961-84ea-3a5d358fc944,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,0.152,0.253,0.271,,,,,,,0.193,0.281,0.282,0.145,0.47,70.8,106.0,88.0,100.0,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-07-10,745318,Flyout,field_out,True,592200,605135,Curt Casali,Chris Bassitt,0,b1205baf-a871-478f-8543-a982bfba9363,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,0.152,0.253,0.271,,,,,,,0.193,0.281,0.282,0.145,0.47,70.8,106.0,88.0,100.0,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-07-10,745318,Walk,walk,False,592200,663893,Curt Casali,Brendon Little,0,dc48ff54-b37e-49e2-a598-dd0717d33e9e,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,87.0,95.0,92.0,,,,89.0,86.0,87.0,0.582,,0.092,,,,-2.98,-0.79,,,,93.7,,94.6,,,,,0.342,0.526,0.13,,,,,,,0.286,0.857,0.375,95.0,100.0,97.0,0.326,3.15,86.7,0.125,0.125,0.415,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,745318,Flyout,field_out,True,592200,621114,Curt Casali,Ryan Burr,0,ebb5305d-aefe-4cee-ba0b-dc657bfb4f64,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,80.0,100.0,100.0,,,,112.0,113.0,112.0,,,,,0.336,,0.664,,1.21,,,1.81,,94.2,,,,85.3,,,,,,,0.15,0.3,0.317,0.25,0.5,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746527,Flyout,field_out,True,592200,607536,Curt Casali,Kyle Freeland,0,7d1cf363-6055-41a6-b3af-0a416c5bbfae,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,0.098,0.24,,-2.67,-1.66,-2.67,92.0,,87.1,91.8,87.0,0.455,0.545,0.16,0.404,0.617,0.077,0.367,0.633,0.191,0.234,0.362,0.074,,,,129.0,98.0,102.0,0.205,-0.57,83.6,0.231,0.282,0.478,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746527,Strikeout,strikeout,True,592200,607536,Curt Casali,Kyle Freeland,0,ced083e6-69ef-4abc-8f83-f93eadd3a028,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,0.098,0.24,,-2.67,-1.66,-2.67,92.0,,87.1,91.8,87.0,0.455,0.545,0.16,0.404,0.617,0.077,0.367,0.633,0.191,0.234,0.362,0.074,,,,129.0,98.0,102.0,0.205,-0.57,83.6,0.231,0.282,0.478,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746119,Grounded Into DP,grounded_into_double_play,True,592200,607192,Curt Casali,Tyler Glasnow,1,43519c09-1d31-4567-b468-02cc94cac84a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.48,114.0,103.0,118.0,107.0,0.715,11.61,2.61,6.0,1.03,1.42,0.212,0.379,0.163,0.292,0.47,,,,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,,,,0.087,0.47,,0.259,,0.85,,2.25,0.61,,96.4,,,96.6,90.1,,,,0.147,0.206,0.153,0.213,0.361,0.409,0.214,0.417,0.209,,,,,,,,,,0.099,0.185,0.475,0.184,2.05,83.8,139.0,99.0,112.0,,,,,,,,,,,,,,,,,,
2024-07-24,746119,Groundout,field_out,True,592200,607192,Curt Casali,Tyler Glasnow,1,5402f1d1-99a2-4839-92b9-df78c6f7df4a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.48,114.0,103.0,118.0,107.0,0.715,11.61,2.61,6.0,1.03,1.42,0.212,0.379,0.163,0.292,0.47,,,,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,,,,0.087,0.47,,0.259,,0.85,,2.25,0.61,,96.4,,,96.6,90.1,,,,0.147,0.206,0.153,0.213,0.361,0.409,0.214,0.417,0.209,,,,,,,,,,0.099,0.185,0.475,0.184,2.05,83.8,139.0,99.0,112.0,,,,,,,,,,,,,,,,,,
2024-07-24,746119,Strikeout,strikeout,True,592200,607455,Curt Casali,Anthony Banda,0,b3790a8d-193e-4a45-b730-ce497534721f,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.48,3.34,29.0,102.0,93.0,99.0,0.757,9.0,4.34,7.14,0.62,0.82,0.244,0.359,0.205,0.308,0.454,76.0,107.0,104.0,90.0,99.0,94.0,91.0,103.0,99.0,111.0,100.0,105.0,57.0,104.0,92.0,0.262,0.385,0.002,0.226,0.116,-0.67,-2.02,2.02,1.79,0.89,95.8,83.2,89.2,95.8,85.4,0.2,0.2,0.333,0.259,0.296,0.091,0.143,0.214,0.533,0.263,0.474,0.22,,,,,,,,,,,,,0.009,1.82,82.0,,,,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Fielders Choice Out,fielders_choice_out,True,592200,685299,Curt Casali,Tanner Gordon,1,d897a6ce-4c7a-4236-8da6-e61764b52b2a,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,,,,0.011,0.487,,0.272,0.191,-1.45,,6.91,-0.25,-3.15,92.1,,84.0,93.3,85.2,0.333,0.667,0.239,,,,0.241,0.379,0.299,0.339,0.61,0.116,,,,,,,,,,0.545,1.091,0.154,0.039,-18.97,80.3,79.0,113.0,89.0,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Single,single,False,592200,685299,Curt Casali,Tanner Gordon,0,da739eb7-a591-4d80-924e-ab26c2db5e0c,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,7.55,5.18,31.0,107.0,88.0,100.0,0.832,7.26,1.74,12.48,2.32,0.98,0.262,0.402,0.131,0.327,0.48,86.0,105.0,102.0,75.0,108.0,100.0,101.0,114.0,106.0,100.0,110.0,101.0,,,,0.011,0.487,,0.272,0.191,-1.45,,6.91,-0.25,-3.15,92.1,,84.0,93.3,85.2,0.333,0.667,0.239,,,,0.241,0.379,0.299,0.339,0.61,0.116,,,,,,,,,,0.545,1.091,0.154,0.039,-18.97,80.3,79.0,113.0,89.0,,,,,,,,,,,,,,,,,,
2024-07-27,745310,Groundout,field_out,True,592200,656234,Curt Casali,Jake Bird,0,110a55c9-6bc5-4947-96b3-bdcba2e085f2,656234.0,jakebird,Bird,Right,Jake Bird,COL,5.4,5.67,28.1,93.0,114.0,94.0,0.806,6.35,6.35,9.85,1.27,1.39,0.311,0.378,0.156,0.333,0.437,,,,49.0,90.0,88.0,89.0,87.0,82.0,138.0,100.0,104.0,117.0,92.0,98.0,0.448,0.012,0.071,0.299,,-6.23,-3.05,-0.65,-0.3,,94.5,91.3,,95.3,85.0,,,,0.298,0.404,0.127,0.2,0.367,0.28,,,,0.5,1.25,0.238,,,,,,,0.313,0.563,0.29,0.17,-3.11,81.5,133.0,95.0,104.0,,,,,,,,,,,,,,,,,,
2024-08-04,746680,Flyout,field_out,True,592200,686730,Curt Casali,Carson Spiers,0,0ab59963-3828-4dd9-969f-44412ad6a6d5,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,74.0,103.0,95.0,76.0,109.0,101.0,121.0,108.0,114.0,82.0,103.0,98.0,0.174,0.281,0.183,0.226,0.136,-0.69,-0.26,1.2,-1.29,-5.15,92.2,87.8,86.5,92.0,81.3,0.388,0.735,0.185,0.286,0.518,0.14,0.0,0.0,0.167,0.209,0.384,0.219,0.292,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.567,0.322,,,
