date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-05-27,745416,Lineout,field_out,True,456781,669432,Donovan Solano,Trevor Rogers,0,950e21ee-5eec-4b29-a06e-a76d6f09bd88,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.325,0.21,,0.233,-0.74,0.22,-1.71,,-0.95,92.1,85.8,91.6,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.27,0.45,0.119,0.299,0.393,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745416,Hit By Pitch,hit_by_pitch,False,456781,686539,Donovan Solano,Declan Cronin,1,723a01f5-3fbc-4c1f-82ff-3ee492329a2c,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,0.41,0.046,0.544,,,2.05,0.02,0.85,,,93.5,,93.3,86.8,,0.111,0.111,0.313,0.262,0.291,0.341,0.328,0.418,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Single,single,False,456781,666200,Donovan Solano,Jesús Luzardo,0,e9e95330-3819-4b82-91ef-7d68b22fec28,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Groundout,field_out,True,456781,666200,Donovan Solano,Jesús Luzardo,0,298ec01c-ca56-429d-bbe9-2e0b594d0a3c,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Single,single,False,456781,666200,Donovan Solano,Jesús Luzardo,0,08f30252-b501-4b7f-8eff-3851f94c5212,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,97.0,98.0,108.0,0.083,0.394,0.292,0.002,0.229,-0.65,-0.81,0.13,-3.42,1.56,95.2,86.3,94.6,83.5,81.6,0.28,0.484,0.111,0.2,0.347,0.474,0.381,0.571,0.125,0.207,0.328,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Double,double,False,456781,642629,Donovan Solano,Emmanuel Ramirez,1,5c060c11-d5bf-4e9b-ac97-d886707b2453,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,,4.03,,0.05,,,93.6,,,77.5,,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,,0.349,,,0.69,,,84.3,,0.167,0.333,0.519,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745414,Single,single,False,456781,666129,Donovan Solano,Braxton Garrett,0,d83ab633-3986-42f6-b62a-fb4d3ed9f702,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,0.333,0.141,0.265,0.044,0.124,0.36,0.94,-0.31,-1.73,-6.36,90.7,83.1,90.0,82.8,77.4,0.263,0.316,0.219,0.211,0.316,0.286,0.226,0.34,0.136,0.4,0.75,0.304,0.4,1.0,0.154,,,,98.0,105.0,95.0,,,,0.092,,,1.96,,,86.4,,,,,,0.313,0.438,0.161,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745414,Single,single,False,456781,666129,Donovan Solano,Braxton Garrett,0,b3e94a4e-86a9-492e-9b7e-ab37f4a84516,666129.0,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.36,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,74.0,106.0,101.0,57.0,103.0,94.0,85.0,101.0,93.0,121.0,95.0,100.0,0.333,0.141,0.265,0.044,0.124,0.36,0.94,-0.31,-1.73,-6.36,90.7,83.1,90.0,82.8,77.4,0.263,0.316,0.219,0.211,0.316,0.286,0.226,0.34,0.136,0.4,0.75,0.304,0.4,1.0,0.154,,,,98.0,105.0,95.0,,,,0.092,,,1.96,,,86.4,,,,,,0.313,0.438,0.161,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745414,Groundout,field_out,True,456781,669622,Donovan Solano,Anthony Bender,0,ead33cce-9829-49b6-b28f-b72d2521478b,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,,,,75.0,55.0,66.0,101.0,101.0,98.0,134.0,103.0,117.0,0.498,0.013,0.448,,0.04,-6.03,-1.02,1.69,,0.88,95.6,89.7,95.3,84.9,,,,,0.172,0.25,0.338,0.352,0.479,0.134,0.182,0.455,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745414,Groundout,field_out,True,456781,656945,Donovan Solano,Tanner Scott,0,ce4f7317-d6f6-4452-b02e-f912e5a9e990,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,,,,151.0,95.0,105.0,,,,134.0,98.0,109.0,,0.596,0.403,,0.001,2.0,,1.59,,-2.0,96.8,92.0,,88.2,,0.093,0.107,0.269,0.175,0.286,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746303,Single,single,False,456781,672582,Donovan Solano,Angel Zerpa,0,7eb67e98-a4fb-46e9-bc78-cd657091cf5f,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,,,,71.0,99.0,89.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.215,0.251,,0.114,0.75,-0.16,0.58,,-3.88,95.4,88.5,96.0,86.3,,0.273,0.273,0.146,0.233,0.367,0.176,0.297,0.311,0.13,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746303,Single,single,False,456781,663704,Donovan Solano,James McArthur,1,fee3973c-e650-462d-a16d-254a4861e514,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,138.0,108.0,119.0,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,0.338,,4.71,0.76,-0.64,-1.94,,94.9,,95.1,87.7,83.5,0.0,0.0,0.176,0.304,0.522,0.431,0.299,0.448,0.146,,,,0.308,0.462,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746303,Groundout,field_out,True,456781,679845,Donovan Solano,Nick Loftin,0,14972205-cf0f-4cb0-afe3-af2fd6777583,679845.0,nickloftin,Loftin,Right,Nick Loftin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Strikeout,strikeout,True,456781,679525,Donovan Solano,Alec Marsh,0,bdd5e3b9-84bf-45eb-908f-d881311e9a73,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,0.35,0.617,0.096,0.189,0.216,0.163,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Single,single,False,456781,679525,Donovan Solano,Alec Marsh,1,2b21df0b-ca6a-4c71-a8ad-b6fb454e29e8,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,0.35,0.617,0.096,0.189,0.216,0.163,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Grounded Into DP,grounded_into_double_play,True,456781,679525,Donovan Solano,Alec Marsh,1,3d25f217-3bfe-4dac-a172-0a3d127ff327,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,98.0,106.0,104.0,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,0.139,0.376,0.221,0.156,0.108,0.97,-2.75,0.02,-1.25,1.03,94.2,86.5,93.5,86.4,82.9,0.191,0.327,0.231,0.118,0.118,0.355,0.35,0.617,0.096,0.189,0.216,0.163,0.268,0.482,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Groundout,field_out,True,456781,669674,Donovan Solano,Sam Long,0,9a904395-c362-4db9-9080-c8e3e59c1041,669674.0,samlong,Long,Left,Sam Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,0.394,0.239,0.259,0.333,0.418,,,,,,,0.143,0.143,0.25,,,,,,,,,,,,,,,,,,,0.2,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746301,Strikeout,strikeout,True,456781,666142,Donovan Solano,Cole Ragans,0,d737c1b1-9754-42b7-85ee-651c8d32c838,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,,,,0.128,,0.099,1.57,,1.27,91.3,,81.1,,,,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746301,Double,double,False,456781,666142,Donovan Solano,Cole Ragans,0,6026296a-1625-475e-a5ef-dc937def5a6d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,,,,0.128,,0.099,1.57,,1.27,91.3,,81.1,,,,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746301,Single,single,False,456781,666142,Donovan Solano,Cole Ragans,1,774148f5-9b11-4eeb-bb58-8428b13176ec,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,,0.247,1.1,,-1.6,,1.11,95.8,85.3,,86.7,,0.206,0.351,0.239,0.242,0.387,0.368,,,,0.205,0.286,0.493,0.158,0.158,0.354,99.0,94.0,100.0,89.0,98.0,93.0,,,,0.128,,0.099,1.57,,1.27,91.3,,81.1,,,,0.304,0.326,0.224,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746301,Fielders Choice Out,fielders_choice_out,True,456781,663704,Donovan Solano,James McArthur,1,b768966d-d91b-475c-ad9b-aa427a0a64f7,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,3.99,3.96,38.1,100.0,110.0,104.0,0.735,7.04,1.64,10.1,1.17,2.13,0.174,0.421,0.132,0.314,0.442,,,,138.0,108.0,119.0,80.0,95.0,89.0,98.0,97.0,97.0,100.0,91.0,99.0,0.378,0.059,0.225,0.338,,4.71,0.76,-0.64,-1.94,,94.9,,95.1,87.7,83.5,0.0,0.0,0.176,0.304,0.522,0.431,0.299,0.448,0.146,,,,0.308,0.462,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Flyout,field_out,True,456781,542881,Donovan Solano,Tyler Anderson,0,94eb7e32-5595-4a30-926d-87fb77ff6d21,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,0.038,0.403,0.003,,0.366,-0.19,-2.78,-4.61,,1.6,89.2,78.7,88.1,77.9,,0.239,0.472,0.163,,,,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,100.0,102.0,98.0,,,,0.19,,,-0.14,,,83.8,,,,,,0.221,0.39,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Pop Out,field_out,True,456781,542881,Donovan Solano,Tyler Anderson,0,05462112-f683-4ae6-9ca5-f9fbeb428830,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,0.038,0.403,0.003,,0.366,-0.19,-2.78,-4.61,,1.6,89.2,78.7,88.1,77.9,,0.239,0.472,0.163,,,,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,100.0,102.0,98.0,,,,0.19,,,-0.14,,,83.8,,,,,,0.221,0.39,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Groundout,field_out,True,456781,542881,Donovan Solano,Tyler Anderson,1,d3e6e19f-16c2-4624-ae34-9feff4e2125d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,0.038,0.403,0.003,,0.366,-0.19,-2.78,-4.61,,1.6,89.2,78.7,88.1,77.9,,0.239,0.472,0.163,,,,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,100.0,102.0,98.0,,,,0.19,,,-0.14,,,83.8,,,,,,0.221,0.39,0.244,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Pop Out,field_out,True,456781,519326,Donovan Solano,Hunter Strickland,0,3efd565a-7aa6-4af6-83df-4c45d8eebfc5,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,,0.061,-0.79,-1.13,2.24,,3.81,94.2,87.6,92.7,84.0,,0.27,0.486,0.186,0.158,0.284,0.283,0.375,0.5,0.103,0.077,0.077,0.333,,,,,,,,,,,,,0.003,,,-71.24,,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746222,Strikeout,strikeout,True,456781,663776,Donovan Solano,Patrick Sandoval,0,04e9506e-70dc-42bd-a9ea-76689a89e128,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746222,Groundout,field_out,True,456781,663776,Donovan Solano,Patrick Sandoval,0,de9ab4d2-3836-400a-bc55-96023bc7263c,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746222,Walk,walk,False,456781,663776,Donovan Solano,Patrick Sandoval,1,4577db57-37d6-4dbb-b81c-34045da4f421,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.09,0.283,-2.17,-1.82,0.25,2.02,0.72,93.7,82.9,93.7,86.8,76.3,0.381,0.524,0.16,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746222,Strikeout,strikeout,True,456781,472610,Donovan Solano,Luis García,0,e8f24008-377d-49e0-ac7a-ee264e061d2e,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,,-1.93,0.93,-0.04,,,95.8,,96.4,81.3,,0.364,0.545,0.217,0.2,0.5,0.538,0.231,0.385,0.122,,,,,,,,,,90.0,70.0,85.0,112.0,101.0,115.0,0.019,0.188,,0.39,0.98,,88.0,86.7,,0.206,0.206,0.362,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,746221,Forceout,force_out,True,456781,667755,Donovan Solano,José Soriano,1,db32cab3-bd2e-4d21-98eb-0bf862c1b259,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,0.426,0.165,0.054,,,-1.88,1.84,0.95,,,98.9,,97.8,91.6,,0.342,0.605,0.122,0.091,0.182,0.484,0.237,0.288,0.148,,,,0.205,0.397,0.403,99.0,97.0,108.0,,,,121.0,101.0,112.0,,0.09,0.265,,0.64,-0.32,,93.0,86.3,0.143,0.314,0.323,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,746221,Groundout,field_out,True,456781,690829,Donovan Solano,Ben Joyce,1,56f99936-1ed0-4da9-999d-f27ee39c3922,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.76,3.36,16.1,97.0,118.0,98.0,0.742,8.82,3.31,7.16,0.0,3.57,0.318,0.364,0.182,0.295,0.452,96.0,113.0,118.0,,,,126.0,104.0,102.0,101.0,105.0,96.0,137.0,88.0,103.0,0.326,0.452,0.2,,0.022,0.63,2.35,-1.38,,11.97,101.7,91.2,97.4,85.9,,0.212,0.273,0.264,0.333,0.333,0.25,0.214,0.214,0.25,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745408,Lineout,field_out,True,456781,573009,Donovan Solano,Joe Mantiply,0,2226ecc1-eeed-438f-8628-60e71f64fd8f,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,87.0,101.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,0.435,0.036,,0.254,0.275,1.25,2.46,,-0.67,-0.83,89.3,81.1,89.2,,79.5,0.0,0.0,0.6,,,,0.227,0.348,0.154,0.257,0.4,0.337,0.278,0.417,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745408,Single,single,False,456781,657044,Donovan Solano,Ryan Thompson,0,6a5e6b0c-813e-462c-9b30-e16a8289f229,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,1.99,3.49,40.2,104.0,113.0,109.0,0.82,6.42,1.55,7.52,0.89,2.59,0.172,0.484,0.18,0.328,0.45,,,,,,,127.0,123.0,115.0,106.0,101.0,104.0,131.0,104.0,119.0,0.668,0.094,0.238,,,0.23,1.32,0.21,,,92.4,,90.9,78.7,,0.091,0.273,0.24,0.212,0.364,0.288,0.248,0.381,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,745406,Forceout,force_out,True,456781,694297,Donovan Solano,Brandon Pfaadt,1,aad9c47a-a133-4896-a95a-441466661190,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.041,0.102,1.3,0.11,0.32,-1.37,0.12,93.5,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,,,,,,,,,,,0.01,,,0.39,,,89.6,,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,745406,Groundout,field_out,True,456781,694297,Donovan Solano,Brandon Pfaadt,0,a91495b4-5577-47e6-a126-4a491785746c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.041,0.102,1.3,0.11,0.32,-1.37,0.12,93.5,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,,,,,,,,,,,0.01,,,0.39,,,89.6,,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
