date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-05-10,745094,Strikeout,strikeout,True,656577,596133,Alex Jackson,Luke Weaver,0,64c0ea4b-83f8-4c52-a02d-945b2f641143,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,,,,137.0,99.0,106.0,,,,,,,108.0,98.0,103.0,,,,,0.444,0.28,,,,1.14,1.38,,,,,95.4,91.2,,,,,0.18,0.443,0.194,,,,,,,,,,0.171,0.3,0.28,,,,107.0,103.0,104.0,0.264,1.5,88.4,0.138,0.241,0.44,,,,119.0,75.0,96.0,0.012,2.43,83.3,,,
2024-05-11,745096,Strikeout,strikeout,True,656577,641482,Alex Jackson,Nestor Cortes,0,6e6b1a8c-4620-4fcc-b270-3af985b63dca,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,,,,0.009,0.455,0.298,,0.163,,-0.19,1.48,,2.16,0.14,,91.9,87.2,,89.9,78.1,,0.236,0.333,0.264,0.143,0.143,0.286,0.3,0.4,0.182,,,,0.247,0.489,0.219,,,,84.0,106.0,98.0,0.075,-2.51,83.2,0.255,0.489,0.338,,,,,,,,,,,,
2024-05-11,745096,Strikeout,strikeout,True,656577,641482,Alex Jackson,Nestor Cortes,0,c741017c-5f49-4d17-ba30-e97de5ca1b12,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,,,,0.009,0.455,0.298,,0.163,,-0.19,1.48,,2.16,0.14,,91.9,87.2,,89.9,78.1,,0.236,0.333,0.264,0.143,0.143,0.286,0.3,0.4,0.182,,,,0.247,0.489,0.219,,,,84.0,106.0,98.0,0.075,-2.51,83.2,0.255,0.489,0.338,,,,,,,,,,,,
2024-05-13,746961,Strikeout,strikeout,True,656577,676710,Alex Jackson,Kutter Crawford,1,c1e604bd-3792-4ecc-8691-93d545474e8f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,,,,99.0,98.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,,0.344,0.31,0.083,0.205,,0.82,1.24,1.54,,-0.56,,92.6,87.5,82.4,,80.9,,0.201,0.338,0.243,,,,0.233,0.433,0.289,0.286,0.357,0.185,0.222,0.373,0.208,0.149,0.255,0.451,,,,,,,,,,,,,89.0,94.0,99.0,0.058,-0.91,77.1,,,
2024-05-13,746961,Strikeout,strikeout,True,656577,676710,Alex Jackson,Kutter Crawford,1,38cfc820-698a-4046-a7f7-cd20378ce378,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,,,,99.0,98.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,,0.344,0.31,0.083,0.205,,0.82,1.24,1.54,,-0.56,,92.6,87.5,82.4,,80.9,,0.201,0.338,0.243,,,,0.233,0.433,0.289,0.286,0.357,0.185,0.222,0.373,0.208,0.149,0.255,0.451,,,,,,,,,,,,,89.0,94.0,99.0,0.058,-0.91,77.1,,,
2024-05-13,746961,Strikeout,strikeout,True,656577,676710,Alex Jackson,Kutter Crawford,0,de90d90f-70ad-4fb1-acfe-e4978254167f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,3.0,3.69,114.0,106.0,107.0,107.0,0.762,8.84,2.45,6.95,1.11,0.74,0.253,0.407,0.173,0.288,0.452,,,,108.0,111.0,113.0,,,,99.0,98.0,99.0,114.0,106.0,104.0,89.0,101.0,107.0,,0.344,0.31,0.083,0.205,,0.82,1.24,1.54,,-0.56,,92.6,87.5,82.4,,80.9,,0.201,0.338,0.243,,,,0.233,0.433,0.289,0.286,0.357,0.185,0.222,0.373,0.208,0.149,0.255,0.451,,,,,,,,,,,,,89.0,94.0,99.0,0.058,-0.91,77.1,,,
2024-05-13,746961,Groundout,field_out,True,656577,669711,Alex Jackson,Greg Weissert,0,83a1d4d3-8964-4cc4-b659-f6d4d67cd972,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,4.32,3.17,41.2,104.0,101.0,105.0,0.816,9.07,2.59,9.72,1.51,0.83,0.248,0.331,0.165,0.248,0.466,,,,86.0,119.0,115.0,98.0,102.0,97.0,109.0,95.0,104.0,,,,,,,0.309,0.245,,,0.378,,1.6,,,-0.24,-0.81,,93.9,,,93.5,80.4,,,,,0.395,0.558,0.095,0.286,0.714,0.1,,,,0.173,0.327,0.198,,,,81.0,99.0,100.0,0.069,-2.4,83.9,0.286,0.357,0.292,,,,,,,,,,,,
2024-05-14,746962,Strikeout,strikeout,True,656577,601713,Alex Jackson,Nick Pivetta,0,7987fe49-b1bb-46da-aa3c-63587a9502f7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,,,,152.0,102.0,107.0,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,0.155,1.51,-6.7,,,0.51,0.97,94.3,88.4,,,83.0,80.1,0.414,0.966,0.19,,,,0.333,0.583,0.345,0.172,0.31,0.229,0.204,0.354,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746962,Strikeout,strikeout,True,656577,601713,Alex Jackson,Nick Pivetta,0,4eed432a-a8e8-4159-8c36-037355381fe1,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,,,,152.0,102.0,107.0,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,0.155,1.51,-6.7,,,0.51,0.97,94.3,88.4,,,83.0,80.1,0.414,0.966,0.19,,,,0.333,0.583,0.345,0.172,0.31,0.229,0.204,0.354,0.213,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746962,Lineout,field_out,True,656577,686580,Alex Jackson,Justin Slaten,0,11270a47-7466-42b7-9d2b-1f29b7e16ffc,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,153.0,107.0,116.0,111.0,100.0,105.0,,,,113.0,97.0,102.0,89.0,100.0,95.0,,,,,0.275,0.392,,0.273,0.06,1.62,2.42,,,-0.26,-0.28,96.3,91.2,,,83.9,83.7,0.222,0.302,0.248,,,,0.264,0.415,0.406,0.222,0.222,0.417,0.147,0.147,0.268,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,744938,Strikeout,strikeout,True,656577,592332,Alex Jackson,Kevin Gausman,0,0548af7f-404b-4746-8e95-e40a95f1d5f7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,93.0,109.0,110.0,0.048,0.543,,0.327,0.082,,-0.1,,-0.61,-1.31,-2.39,,93.9,,85.7,93.5,83.1,,,,,0.278,0.444,0.087,0.32,0.56,0.298,,,,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,,,,
2024-05-18,744938,Lineout,field_out,True,656577,592332,Alex Jackson,Kevin Gausman,1,cc057677-0c35-4bfa-a18b-e4f9aa8271e4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,93.0,109.0,110.0,0.048,0.543,,0.327,0.082,,-0.1,,-0.61,-1.31,-2.39,,93.9,,85.7,93.5,83.1,,,,,0.278,0.444,0.087,0.32,0.56,0.298,,,,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,,,,
2024-05-18,744938,Flyout,field_out,True,656577,592332,Alex Jackson,Kevin Gausman,0,1e4a317f-fb2f-4d83-899c-846a72957585,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,93.0,109.0,110.0,0.048,0.543,,0.327,0.082,,-0.1,,-0.61,-1.31,-2.39,,93.9,,85.7,93.5,83.1,,,,,0.278,0.444,0.087,0.32,0.56,0.298,,,,0.298,0.521,0.198,0.207,0.343,0.33,,,,,,,,,,,,,,,,,,,,,
2024-05-18,744938,Pop Out,field_out,True,656577,670950,Alex Jackson,Trevor Richards,0,43fab1d9-fdec-416a-adbe-597a4dab0903,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,,,,0.001,0.412,,,,,1.05,,,-3.42,,,92.1,,,91.4,,,,,,,,,,,,,,,0.197,0.303,0.139,,,,98.0,95.0,105.0,0.587,0.94,79.0,0.131,0.293,0.317,,,,,,,,,,,,
2024-05-21,745090,Grounded Into DP,grounded_into_double_play,True,656577,681867,Alex Jackson,Cooper Criswell,1,949df1ab-fc68-49e9-b743-e17102eb7fa9,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,,,,0.266,,0.146,,0.3,,,0.21,,1.17,-2.03,,,86.1,,89.3,76.9,,0.148,0.37,0.379,0.286,0.452,0.059,0.305,0.508,0.195,,,,,,,,,,108.0,101.0,99.0,0.287,0.42,84.6,0.263,0.368,0.189,,,,,,,,,,,,
2024-05-21,745090,Walk,walk,False,656577,681867,Alex Jackson,Cooper Criswell,0,5a272202-b3b0-4111-9fc2-539d1121c1aa,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.03,3.69,58.0,103.0,106.0,99.0,0.832,7.76,2.33,9.0,1.09,1.4,0.197,0.506,0.208,0.309,0.406,,,,,,,110.0,113.0,104.0,114.0,97.0,99.0,81.0,104.0,92.0,,,,0.266,,0.146,,0.3,,,0.21,,1.17,-2.03,,,86.1,,89.3,76.9,,0.148,0.37,0.379,0.286,0.452,0.059,0.305,0.508,0.195,,,,,,,,,,108.0,101.0,99.0,0.287,0.42,84.6,0.263,0.368,0.189,,,,,,,,,,,,
2024-05-24,745087,Flyout,field_out,True,656577,607625,Alex Jackson,Seth Lugo,0,b39ac66e-48e5-4a99-8b37-2f7191431203,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.375,0.375,0.186,0.278,0.426,0.124,0.278,0.556,0.172,0.175,0.275,0.366,0.183,0.275,0.159,0.091,0.364,0.273,94.0,98.0,96.0,0.057,0.16,87.5,0.2,0.25,0.321,0.269,0.365,0.326,,,,,,,,,
2024-05-24,745087,Groundout,field_out,True,656577,607625,Alex Jackson,Seth Lugo,0,eb3a751a-977b-4502-8284-5392d2a46180,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.375,0.375,0.186,0.278,0.426,0.124,0.278,0.556,0.172,0.175,0.275,0.366,0.183,0.275,0.159,0.091,0.364,0.273,94.0,98.0,96.0,0.057,0.16,87.5,0.2,0.25,0.321,0.269,0.365,0.326,,,,,,,,,
2024-05-24,745087,Pop Out,field_out,True,656577,607625,Alex Jackson,Seth Lugo,0,7910ac63-7205-4469-aa32-25d4ee06f651,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,,,,0.191,0.248,0.069,0.026,0.141,0.268,1.99,0.22,0.95,0.6,-0.63,1.06,92.4,91.0,85.6,92.3,85.3,79.3,0.375,0.375,0.186,0.278,0.426,0.124,0.278,0.556,0.172,0.175,0.275,0.366,0.183,0.275,0.159,0.091,0.364,0.273,94.0,98.0,96.0,0.057,0.16,87.5,0.2,0.25,0.321,0.269,0.365,0.326,,,,,,,,,
2024-05-26,745088,Groundout,field_out,True,656577,608379,Alex Jackson,Michael Wacha,0,722c416f-9eb6-4933-b6c5-2de7ef9718e9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.101,0.087,-0.61,-0.79,,0.86,-0.72,-0.88,93.5,88.6,,93.4,84.0,75.0,0.302,0.442,0.139,0.214,0.257,0.06,0.3,0.4,0.442,0.278,0.556,0.138,0.321,0.513,0.15,,,,111.0,111.0,115.0,0.318,2.13,81.4,0.18,0.316,0.352,,,,,,,,,,,,
