date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-06-22,745402,Single,single,False,672012,681190,Tyler Black,Randy Vásquez,0,a23b99b0-5a5d-4ea1-a3fc-fec88c507806,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,127.0,103.0,106.0,92.0,103.0,99.0,138.0,99.0,108.0,0.319,0.104,0.196,0.128,-0.51,-1.05,0.58,-4.57,94.3,88.5,82.5,82.3,0.319,0.493,0.227,0.276,0.483,0.25,0.405,0.73,0.118,0.186,0.349,0.237,103.0,102.0,96.0,104.0,99.0,94.0,0.146,0.106,1.09,-2.74,90.2,94.2,0.308,0.423,0.197,0.423,0.615,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Groundout,field_out,True,672012,673513,Tyler Black,Yuki Matsui,0,c2dc50ba-2794-496a-96d5-86dd735b69d6,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.7,3.17,41.1,94.0,114.0,97.0,0.717,9.36,5.01,6.53,0.44,1.0,0.206,0.486,0.187,0.318,0.388,,,,66.0,73.0,79.0,116.0,94.0,101.0,108.0,95.0,98.0,0.394,0.306,0.013,,0.49,0.54,0.65,,92.1,,84.6,74.8,0.236,0.345,0.145,0.167,0.167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,120.0,93.0,91.0,0.288,0.51,86.4,0.182,0.25,0.426,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Strikeout,strikeout,True,672012,666745,Tyler Black,Jhony Brito,0,5b7e92de-3dde-4f84-8460-e13d2e7098cd,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,94.0,89.0,97.0,0.265,0.119,,0.351,0.62,-2.91,,1.47,96.3,89.8,86.0,,0.216,0.405,0.164,0.6,0.6,0.143,0.234,0.328,0.271,0.333,0.333,0.0,98.0,99.0,99.0,,,,0.242,,,-1.03,,96.2,,,,0.375,0.458,0.088,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,,,,
2024-06-23,745396,Strikeout,strikeout,True,672012,650633,Tyler Black,Michael King,0,d70263e7-34ca-41f1-9557-c9484d73d15b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,114.0,98.0,102.0,0.254,0.243,,0.245,-1.2,-0.06,,1.28,93.5,86.6,82.8,,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,87.0,105.0,98.0,,,,0.257,,,1.03,,92.8,,,,0.2,0.42,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,745396,Single,single,False,672012,650633,Tyler Black,Michael King,1,a3e6efed-6ee7-4abd-bdbc-2ce29967b334,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,114.0,98.0,102.0,0.254,0.243,,0.245,-1.2,-0.06,,1.28,93.5,86.6,82.8,,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,87.0,105.0,98.0,,,,0.257,,,1.03,,92.8,,,,0.2,0.42,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,745396,Walk,walk,False,672012,650633,Tyler Black,Michael King,0,c780bdad-d50d-46ce-b017-fce67d9ec445,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,,,,83.0,105.0,102.0,114.0,98.0,102.0,0.254,0.243,,0.245,-1.2,-0.06,,1.28,93.5,86.6,82.8,,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,87.0,105.0,98.0,,,,0.257,,,1.03,,92.8,,,,0.2,0.42,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,745972,Strikeout,strikeout,True,672012,593576,Tyler Black,Héctor Neris,0,e9422c09-f188-4cca-ac3b-50559914cbbe,593576.0,hectorneris,Neris,Right,Héctor Neris,CHC,3.86,4.89,32.2,97.0,88.0,97.0,0.789,9.64,6.34,7.71,1.1,1.33,0.165,0.482,0.2,0.318,0.397,,,,,,,85.0,100.0,94.0,88.0,85.0,86.0,0.469,0.026,,,-0.32,1.63,,,92.9,,85.4,,0.264,0.491,0.146,,,,,,,,,,90.0,92.0,85.0,,,,0.098,,,-2.0,,92.9,,,,0.364,0.727,0.04,91.0,95.0,105.0,0.407,-0.06,83.0,0.185,0.241,0.364,,,,,,,,,,,,,,,,,,
2024-08-13,745954,Strikeout,strikeout,True,672012,694813,Tyler Black,Gavin Stone,0,a15fe86d-8838-4437-b67e-4d2a5aa0f9d8,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,132.0,111.0,117.0,0.247,0.164,0.041,0.265,0.44,1.03,1.43,0.98,94.9,87.4,88.7,83.4,0.235,0.378,0.163,0.241,0.322,0.354,0.177,0.338,0.37,0.286,0.357,0.179,98.0,103.0,98.0,80.0,101.0,94.0,0.228,0.055,0.67,-0.84,92.3,95.3,0.32,0.48,0.183,0.318,0.515,0.138,,,,,,,,,,,,,,,,,,,0.182,0.182,0.143,,,,,,
2024-08-13,745954,Flyout,field_out,True,672012,694813,Tyler Black,Gavin Stone,0,8b7f762b-327b-4dbb-b907-ca0fd2a7d042,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,93.0,103.0,102.0,101.0,100.0,97.0,132.0,111.0,117.0,0.247,0.164,0.041,0.265,0.44,1.03,1.43,0.98,94.9,87.4,88.7,83.4,0.235,0.378,0.163,0.241,0.322,0.354,0.177,0.338,0.37,0.286,0.357,0.179,98.0,103.0,98.0,80.0,101.0,94.0,0.228,0.055,0.67,-0.84,92.3,95.3,0.32,0.48,0.183,0.318,0.515,0.138,,,,,,,,,,,,,,,,,,,0.182,0.182,0.143,,,,,,
2024-08-13,745954,Flyout,field_out,True,672012,689017,Tyler Black,Landon Knack,0,5047d86e-0904-448a-a2da-4dfb9eab9330,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.55,48.0,97.0,104.0,98.0,0.774,8.25,2.25,6.75,1.69,0.68,0.206,0.529,0.176,0.36,0.424,74.0,88.0,90.0,78.0,91.0,91.0,114.0,98.0,100.0,121.0,105.0,105.0,0.453,0.235,0.146,0.166,-0.03,0.93,0.98,0.69,93.2,83.8,84.7,79.0,0.228,0.532,0.207,0.213,0.362,0.264,0.147,0.294,0.264,0.176,0.176,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745954,Hit By Pitch,hit_by_pitch,False,672012,689017,Tyler Black,Landon Knack,0,5ab08614-c6ab-4b2f-a10b-6da0eec1ca82,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.0,3.55,48.0,97.0,104.0,98.0,0.774,8.25,2.25,6.75,1.69,0.68,0.206,0.529,0.176,0.36,0.424,74.0,88.0,90.0,78.0,91.0,91.0,114.0,98.0,100.0,121.0,105.0,105.0,0.453,0.235,0.146,0.166,-0.03,0.93,0.98,0.69,93.2,83.8,84.7,79.0,0.228,0.532,0.207,0.213,0.362,0.264,0.147,0.294,0.264,0.176,0.176,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745951,Walk,walk,False,672012,621111,Tyler Black,Walker Buehler,1,43437ef0-2f1f-42b3-9631-9971e02deafd,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,,,,92.0,99.0,97.0,126.0,106.0,114.0,0.284,0.091,,0.065,-3.55,-2.54,,-6.86,95.2,90.0,83.5,,0.392,0.804,0.187,,,,0.529,0.765,0.071,0.265,0.471,0.258,82.0,106.0,99.0,103.0,101.0,98.0,0.178,0.203,2.17,-0.43,91.4,95.0,0.205,0.359,0.204,0.273,0.295,0.128,,,,,,,,,,104.0,100.0,109.0,0.179,-1.76,78.4,,,,0.15,0.45,0.161,,,,,,
2024-08-14,745951,Pop Out,field_out,True,672012,621111,Tyler Black,Walker Buehler,0,cbe57fb9-8d8a-4916-8a1f-e42925ca225e,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,76.0,101.0,95.0,,,,92.0,99.0,97.0,126.0,106.0,114.0,0.284,0.091,,0.065,-3.55,-2.54,,-6.86,95.2,90.0,83.5,,0.392,0.804,0.187,,,,0.529,0.765,0.071,0.265,0.471,0.258,82.0,106.0,99.0,103.0,101.0,98.0,0.178,0.203,2.17,-0.43,91.4,95.0,0.205,0.359,0.204,0.273,0.295,0.128,,,,,,,,,,104.0,100.0,109.0,0.179,-1.76,78.4,,,,0.15,0.45,0.161,,,,,,
2024-08-14,745951,Strikeout,strikeout,True,672012,607455,Tyler Black,Anthony Banda,0,e73db5a5-711b-451c-a029-86b0cb802eaa,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,70.0,106.0,102.0,,,,92.0,99.0,95.0,111.0,97.0,102.0,0.355,0.268,0.008,0.128,-0.37,2.77,1.47,0.34,96.0,89.8,85.6,82.2,0.246,0.456,0.238,0.116,0.163,0.58,0.3,0.3,0.4,,,,90.0,101.0,97.0,57.0,104.0,92.0,0.239,0.002,-2.01,2.34,83.2,96.0,,,,0.237,0.263,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745951,Strikeout,strikeout,True,672012,623465,Tyler Black,Evan Phillips,0,d446eab2-d379-48c2-bf8b-547c0e55ac7d,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.3,3.08,43.2,103.0,122.0,108.0,0.733,11.34,2.47,7.83,1.24,1.07,0.27,0.297,0.207,0.234,0.453,,,,,,,117.0,109.0,110.0,143.0,104.0,116.0,0.348,0.387,,,1.5,0.54,,,96.3,,84.9,,0.2,0.275,0.383,,,,,,,,,,98.0,89.0,95.0,100.0,97.0,94.0,0.108,0.157,-1.4,-1.71,92.8,95.6,0.308,0.577,0.169,0.412,0.588,0.105,,,,,,,,,,,,,,,,,,,0.181,0.325,0.307,,,,,,
2024-08-15,745950,Groundout,field_out,True,672012,543339,Tyler Black,Daniel Hudson,1,9c5e04fd-fdac-4d1d-a469-6a5abea432d8,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,78.0,94.0,99.0,,,,114.0,102.0,102.0,93.0,102.0,102.0,0.508,0.402,,0.04,1.34,0.87,,0.3,95.2,88.8,88.1,,0.211,0.389,0.274,0.141,0.282,0.429,,,,,,,81.0,106.0,112.0,,,,0.05,,,-3.25,,95.3,,,,0.429,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Fielders Choice Out,fielders_choice_out,True,672012,668909,Tyler Black,Gavin Williams,1,3da1246f-21ec-4d68-b6c7-fcc4dc13d009,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,,,,92.0,98.0,90.0,,0.105,1.25,,91.7,,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Single,single,False,672012,668909,Tyler Black,Gavin Williams,0,d17e2b05-cc24-41f6-b73c-4160408334dd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,,,,92.0,98.0,90.0,,0.105,1.25,,91.7,,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Flyout,field_out,True,672012,668909,Tyler Black,Gavin Williams,0,f91578b8-a9a3-429d-a5e9-053666555815,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,0.531,0.096,0.204,0.064,0.15,-1.16,-0.46,-5.66,96.8,89.2,88.5,79.6,0.288,0.413,0.237,0.353,0.529,0.295,0.5,1.0,0.091,0.167,0.352,0.274,,,,92.0,98.0,90.0,,0.105,1.25,,91.7,,0.136,0.318,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Flyout,field_out,True,672012,669212,Tyler Black,Eli Morgan,0,04f264cf-b69f-48d9-98ef-da89a48a7198,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,2.36,2.08,26.2,104.0,84.0,101.0,0.772,7.43,2.03,6.75,0.68,0.51,0.346,0.333,0.218,0.179,0.444,94.0,114.0,114.0,,,,65.0,104.0,94.0,104.0,100.0,101.0,0.43,0.348,,0.222,0.09,0.81,,3.03,92.1,78.7,86.7,,0.243,0.432,0.196,0.212,0.333,0.355,0.143,0.214,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745136,Walk,walk,False,672012,607200,Tyler Black,Erick Fedde,1,612183ad-b2cf-4606-86a5-ac86f79e39ca,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,0.002,0.206,,0.172,-13.43,1.64,,-0.24,92.4,87.8,83.5,,,,,,,,0.23,0.32,0.153,,,,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,-0.06,0.68,89.9,93.0,0.266,0.509,0.237,0.241,0.345,0.204,,,,,,,,,,,,,,,,,,,0.148,0.296,0.254,,,,,,
2024-08-20,745136,Flyout,field_out,True,672012,607200,Tyler Black,Erick Fedde,0,d11678ac-122b-440e-a8e9-da536b23bd92,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,0.002,0.206,,0.172,-13.43,1.64,,-0.24,92.4,87.8,83.5,,,,,,,,0.23,0.32,0.153,,,,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,-0.06,0.68,89.9,93.0,0.266,0.509,0.237,0.241,0.345,0.204,,,,,,,,,,,,,,,,,,,0.148,0.296,0.254,,,,,,
2024-08-20,745136,Walk,walk,False,672012,607200,Tyler Black,Erick Fedde,1,28c587a3-dee7-40a8-8008-a3043b7156f0,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,0.002,0.206,,0.172,-13.43,1.64,,-0.24,92.4,87.8,83.5,,,,,,,,0.23,0.32,0.153,,,,77.0,106.0,94.0,79.0,105.0,98.0,0.302,0.318,-0.06,0.68,89.9,93.0,0.266,0.509,0.237,0.241,0.345,0.204,,,,,,,,,,,,,,,,,,,0.148,0.296,0.254,,,,,,
2024-08-21,745138,Single,single,False,672012,502043,Tyler Black,Kyle Gibson,0,a37b1782-c32e-47d7-952d-1680d4d127f9,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,104.0,103.0,105.0,0.125,0.219,0.087,0.089,-0.95,0.56,-2.04,0.49,91.4,84.9,80.8,78.4,0.255,0.564,0.056,,,,0.208,0.292,0.343,0.313,0.719,0.451,85.0,101.0,96.0,94.0,95.0,91.0,0.271,0.209,0.01,0.51,88.7,90.7,0.33,0.505,0.209,0.272,0.404,0.086,,,,,,,,,,,,,,,,,,,0.214,0.338,0.416,,,,,,
2024-08-21,745138,Strikeout,strikeout,True,672012,502043,Tyler Black,Kyle Gibson,0,d4025db2-7443-407d-b246-8292aa577079,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,104.0,103.0,105.0,0.125,0.219,0.087,0.089,-0.95,0.56,-2.04,0.49,91.4,84.9,80.8,78.4,0.255,0.564,0.056,,,,0.208,0.292,0.343,0.313,0.719,0.451,85.0,101.0,96.0,94.0,95.0,91.0,0.271,0.209,0.01,0.51,88.7,90.7,0.33,0.505,0.209,0.272,0.404,0.086,,,,,,,,,,,,,,,,,,,0.214,0.338,0.416,,,,,,
2024-08-21,745138,Strikeout Double Play,strikeout_double_play,True,672012,681676,Tyler Black,Ryan Fernandez,1,7f42320b-0346-4a6b-a85b-80a88a205105,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.38,3.86,56.0,99.0,104.0,99.0,0.716,8.52,4.5,7.23,0.64,1.27,0.203,0.458,0.098,0.314,0.375,,,,,,,113.0,84.0,79.0,114.0,106.0,109.0,0.402,0.464,,,0.23,1.19,,,95.4,,87.2,,0.288,0.342,0.199,0.168,0.297,0.401,,,,,,,79.0,92.0,97.0,96.0,100.0,96.0,0.015,0.119,0.23,1.53,90.0,95.6,0.28,0.44,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
