date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-04-27,745833,Groundout,field_out,True,553882,543243,Omar Narváez,Sonny Gray,0,62d61a07-a833-47cd-8a96-f2fececb0b6d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,150.0,117.0,131.0,88.0,99.0,99.0,,,,0.239,0.182,,0.187,0.159,0.06,0.68,1.7,,0.67,1.37,-2.47,92.6,87.7,,88.5,85.0,80.1,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,,,,0.184,0.342,0.299,0.385,0.769,0.345,92.0,116.0,114.0,0.173,1.47,93.1,0.197,0.316,0.181,,,,,,,,,
2024-04-27,745833,Strikeout,strikeout,True,553882,543243,Omar Narváez,Sonny Gray,1,9d1ed73b-d829-47b2-9c14-d8d51407f4cb,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,150.0,117.0,131.0,88.0,99.0,99.0,,,,0.239,0.182,,0.187,0.159,0.06,0.68,1.7,,0.67,1.37,-2.47,92.6,87.7,,88.5,85.0,80.1,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,,,,0.184,0.342,0.299,0.385,0.769,0.345,92.0,116.0,114.0,0.173,1.47,93.1,0.197,0.316,0.181,,,,,,,,,
2024-04-30,745831,Flyout,field_out,True,553882,665871,Omar Narváez,Javier Assad,0,37edb30d-1c19-4845-b987-94179ba1a7a6,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,121.0,99.0,106.0,98.0,97.0,94.0,,,,0.185,0.202,,0.096,0.11,0.037,-0.69,-1.88,,-3.1,0.3,-1.03,91.9,87.9,,84.3,80.2,76.7,0.326,0.478,0.238,0.333,0.737,0.174,0.261,0.609,0.318,,,,0.163,0.245,0.31,0.25,0.25,0.091,78.0,99.0,91.0,0.37,1.32,91.7,0.213,0.309,0.097,,,,,,,,,
2024-04-30,745831,Groundout,field_out,True,553882,665871,Omar Narváez,Javier Assad,0,796acf16-dc3f-463e-a38d-5e7636b3c8d1,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,121.0,99.0,106.0,98.0,97.0,94.0,,,,0.185,0.202,,0.096,0.11,0.037,-0.69,-1.88,,-3.1,0.3,-1.03,91.9,87.9,,84.3,80.2,76.7,0.326,0.478,0.238,0.333,0.737,0.174,0.261,0.609,0.318,,,,0.163,0.245,0.31,0.25,0.25,0.091,78.0,99.0,91.0,0.37,1.32,91.7,0.213,0.309,0.097,,,,,,,,,
2024-04-30,745831,Strikeout,strikeout,True,553882,605155,Omar Narváez,Colten Brewer,0,0aa14a91-a7a8-4b85-b429-5f1a627b86f0,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,CHC,5.66,4.33,20.2,97.0,94.0,95.0,0.746,9.58,3.92,10.45,0.44,1.13,0.286,0.413,0.238,0.238,0.45,,,,104.0,87.0,95.0,81.0,101.0,92.0,103.0,102.0,101.0,96.0,100.0,99.0,,,,0.404,0.018,,0.269,0.289,,-1.94,-3.14,,0.94,-0.25,,94.3,91.0,,,86.2,80.7,0.4,0.68,0.139,0.333,0.667,0.0,0.286,0.286,0.288,,,,0.138,0.241,0.477,,,,90.0,106.0,101.0,0.02,-13.89,94.2,0.75,0.75,0.0,,,,,,,,,
2024-05-02,745830,Strikeout,strikeout,True,553882,676962,Omar Narváez,Ben Brown,0,56f6a098-3f06-48fa-b661-b2f80455b978,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,0.627,,,,,0.016,0.78,,,,,-3.6,96.4,,,90.6,,,0.25,0.352,0.185,,,,,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,
2024-05-02,745830,Pop Out,field_out,True,553882,676962,Omar Narváez,Ben Brown,0,33457093-5186-4d6e-b71d-e2a68bfd2df6,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,0.627,,,,,0.016,0.78,,,,,-3.6,96.4,,,90.6,,,0.25,0.352,0.185,,,,,,,,,,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,
2024-05-02,745830,Lineout,field_out,True,553882,624522,Omar Narváez,Keegan Thompson,1,1503fc95-aa60-4ad3-901f-ac59a0fd06e4,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,3.5,3.8,18.0,100.0,97.0,100.0,0.721,13.0,5.0,6.0,1.0,1.0,0.275,0.35,0.125,0.225,0.429,,,,93.0,107.0,108.0,75.0,99.0,99.0,129.0,106.0,111.0,120.0,101.0,100.0,,,,0.454,0.253,,0.148,0.127,,0.15,1.06,,2.41,-2.78,,93.7,89.4,,,84.3,81.8,0.194,0.516,0.311,0.214,0.214,0.139,0.083,0.083,0.65,,,,0.25,0.375,0.25,,,,69.0,95.0,86.0,0.019,-1.05,93.0,,,,,,,,,,,,
2024-05-02,745830,Pop Out,field_out,True,553882,622075,Omar Narváez,Yency Almonte,0,a53df7de-8c53-40d3-9e10-1bde911e212c,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,70.0,102.0,105.0,,,,71.0,101.0,89.0,137.0,99.0,106.0,69.0,95.0,92.0,,,,0.112,0.131,,0.356,,0.026,4.03,1.25,,1.59,,-2.59,94.0,92.4,,87.8,81.5,,0.125,0.125,0.214,0.25,0.5,0.25,0.053,0.211,0.588,,,,,,,,,,122.0,91.0,99.0,0.375,-0.57,93.7,0.238,0.286,0.146,,,,,,,,,
2024-05-05,745103,Single,single,False,553882,686752,Omar Narváez,Ryan Pepiot,0,b7c55aa6-4acd-4971-92d1-d58bc30a454a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,,,,0.512,0.024,,0.214,0.03,0.219,1.55,-0.22,,1.01,-0.01,-1.34,94.9,91.9,,86.1,89.0,80.4,0.149,0.264,0.313,0.333,0.333,0.063,0.239,0.394,0.286,,,,0.167,0.167,0.5,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,
2024-05-05,745103,Single,single,False,553882,655889,Omar Narváez,Manuel Rodríguez,1,c0bdef2e-3081-4de7-954e-ddd40e291ded,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.25,3.24,12.0,97.0,116.0,97.0,0.786,6.75,4.5,9.0,0.0,1.73,0.289,0.342,0.079,0.263,0.436,,,,,,,90.0,83.0,75.0,136.0,107.0,116.0,,,,,,,0.185,,,0.502,,,1.0,,,2.45,,,96.3,,,,88.7,,0.167,0.167,0.25,,,,0.231,0.269,0.296,,,,,,,,,,95.0,93.0,86.0,0.313,-2.81,96.4,0.385,0.462,0.129,,,,,,,,,
2024-05-12,745825,Bunt Groundout,field_out,True,553882,693821,Omar Narváez,Bryce Elder,0,4ac790fc-f69f-4035-816e-2e8ce6dfcec5,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,,,,47.0,95.0,82.0,134.0,104.0,117.0,,,,,,,0.138,,,0.295,,0.133,-4.59,,,-0.67,,0.58,91.2,,,84.9,83.4,,0.438,0.875,0.19,,,,0.25,0.5,0.392,,,,,,,0.2,0.2,0.294,56.0,98.0,89.0,0.433,-0.14,89.9,0.329,0.37,0.078,,,,,,,,,
2024-05-12,745825,Groundout,field_out,True,553882,693821,Omar Narváez,Bryce Elder,0,1a660694-3dd9-449e-a1d7-aa6522f81b37,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,5.71,4.86,34.2,98.0,88.0,96.0,0.79,6.23,3.38,11.16,1.04,1.77,0.214,0.462,0.154,0.393,0.381,135.0,89.0,85.0,,,,47.0,95.0,82.0,134.0,104.0,117.0,,,,,,,0.138,,,0.295,,0.133,-4.59,,,-0.67,,0.58,91.2,,,84.9,83.4,,0.438,0.875,0.19,,,,0.25,0.5,0.392,,,,,,,0.2,0.2,0.294,56.0,98.0,89.0,0.433,-0.14,89.9,0.329,0.37,0.078,,,,,,,,,
2024-05-14,745821,Flyout,field_out,True,553882,605400,Omar Narváez,Aaron Nola,0,14bffe0e-de75-4b26-a4fc-0f771cca316a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,,,,68.0,100.0,93.0,,,,0.259,0.102,,,,0.103,1.43,-2.53,,,,-2.18,92.3,87.4,,85.4,,,0.117,0.252,0.226,0.389,0.75,0.143,,,,,,,0.194,0.306,0.35,0.289,0.5,0.154,100.0,109.0,106.0,0.212,-0.12,91.4,0.29,0.47,0.137,133.0,109.0,116.0,0.324,2.0,79.2,,,
2024-05-14,745821,Strikeout,strikeout,True,553882,605400,Omar Narváez,Aaron Nola,0,098c318c-97f4-4b9f-8cbd-4b858da63093,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,,,,90.0,105.0,100.0,,,,68.0,100.0,93.0,,,,0.259,0.102,,,,0.103,1.43,-2.53,,,,-2.18,92.3,87.4,,85.4,,,0.117,0.252,0.226,0.389,0.75,0.143,,,,,,,0.194,0.306,0.35,0.289,0.5,0.154,100.0,109.0,106.0,0.212,-0.12,91.4,0.29,0.47,0.137,133.0,109.0,116.0,0.324,2.0,79.2,,,
2024-05-16,745580,Grounded Into DP,grounded_into_double_play,True,553882,592836,Omar Narváez,Taijuan Walker,1,dcfb16c3-81ea-4edc-8784-63a95b1318cb,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,97.0,91.0,86.0,121.0,102.0,109.0,0.136,0.114,0.174,0.193,0.104,,0.24,-5.12,-5.91,2.76,1.79,,91.3,87.2,86.2,,84.8,74.5,0.176,0.176,0.194,0.4,1.0,0.093,0.1,0.175,0.313,0.426,0.704,0.141,0.133,0.333,0.189,,,,76.0,98.0,93.0,0.279,-1.25,90.9,0.31,0.534,0.074,,,,,,,,,
2024-05-16,745580,Strikeout,strikeout,True,553882,621381,Omar Narváez,Matt Strahm,0,cfa6e700-2ff8-426a-b70d-08160833e9a3,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,,,,104.0,112.0,115.0,118.0,111.0,113.0,99.0,104.0,97.0,,,,0.554,0.104,,0.192,,,1.87,4.44,,1.74,,,93.4,88.0,,,81.4,,0.195,0.312,0.26,0.1,0.2,0.282,0.091,0.182,0.372,,,,,,,,,,103.0,104.0,99.0,0.149,-0.14,93.4,0.333,0.389,0.184,,,,,,,,,
2024-05-16,745580,Pop Out,field_out,True,553882,642397,Omar Narváez,Gregory Soto,0,e430d60e-7b47-42d9-a7d2-ddca74078eb7,642397.0,gregorysoto,"Soto, G",Left,Gregory Soto,PHI,3.31,4.48,32.2,96.0,113.0,99.0,0.702,11.3,4.96,8.82,0.28,1.64,0.326,0.291,0.116,0.349,0.432,,,,,,,96.0,89.0,80.0,117.0,96.0,104.0,,,,,,,0.128,0.012,,0.451,,,-3.7,0.36,,0.86,,,98.1,91.8,,,86.0,,0.417,0.417,0.333,,,,0.222,0.222,0.294,,,,,,,,,,115.0,97.0,100.0,0.41,0.19,97.5,0.311,0.444,0.121,,,,,,,,,
2024-05-16,745580,Flyout,field_out,True,553882,614179,Omar Narváez,José Ruiz,0,71eabc40-57a1-43f0-939c-e1fbd7995408,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,119.0,105.0,104.0,104.0,98.0,101.0,131.0,79.0,84.0,,,,,,,0.248,,,0.047,0.426,0.038,-0.88,,,-1.48,-2.08,-2.94,96.3,,,90.4,91.9,86.3,0.273,0.545,0.323,,,,0.333,0.333,0.375,,,,0.339,0.536,0.343,0.25,0.5,0.167,75.0,100.0,96.0,0.242,1.67,95.8,0.25,0.357,0.143,,,,,,,,,
2024-05-19,746064,Flyout,field_out,True,553882,664350,Omar Narváez,Sixto Sánchez,0,54525218-7858-4c3d-a2c9-6a24035eb028,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,94.0,100.0,100.0,,,,77.0,98.0,88.0,,,,58.0,108.0,100.0,,,,0.298,0.34,,,,0.314,-1.21,-1.59,,,,1.59,93.8,83.6,,85.4,,,0.267,0.433,0.104,0.375,0.518,0.114,,,,,,,,,,0.22,0.22,0.17,84.0,110.0,106.0,0.048,-4.74,92.7,0.5,1.333,0.167,,,,,,,,,
2024-05-19,746064,Single,single,True,553882,664350,Omar Narváez,Sixto Sánchez,1,ec6abe85-55c7-4c21-923b-3fa111e31c88,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,94.0,100.0,100.0,,,,77.0,98.0,88.0,,,,58.0,108.0,100.0,,,,0.298,0.34,,,,0.314,-1.21,-1.59,,,,1.59,93.8,83.6,,85.4,,,0.267,0.433,0.104,0.375,0.518,0.114,,,,,,,,,,0.22,0.22,0.17,84.0,110.0,106.0,0.048,-4.74,92.7,0.5,1.333,0.167,,,,,,,,,
2024-05-19,746064,Flyout,field_out,True,553882,572143,Omar Narváez,Burch Smith,0,f0a0a652-9018-4d1e-a61f-7caf5aee5780,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,124.0,69.0,80.0,99.0,92.0,100.0,104.0,101.0,100.0,,,,98.0,99.0,93.0,,,,0.519,0.208,,0.017,0.239,0.013,1.25,-3.25,,-8.01,0.52,1.34,94.4,87.4,,85.3,81.1,79.8,0.239,0.328,0.242,0.519,0.593,0.211,0.5,0.5,0.0,,,,0.25,0.286,0.111,,,,97.0,54.0,53.0,0.004,14.67,92.8,,,,,,,,,,,,
2024-05-19,746064,Groundout,field_out,True,553882,669622,Omar Narváez,Anthony Bender,0,510ac5ce-a10c-465a-a13d-7cb0b22b372a,669622.0,anthonybender,Bender,Right,Anthony Bender,MIA,4.1,3.74,37.1,102.0,118.0,108.0,0.786,9.16,2.89,9.16,0.48,1.53,0.202,0.349,0.174,0.284,0.435,152.0,115.0,126.0,,,,75.0,55.0,66.0,134.0,103.0,117.0,,,,,,,0.013,,,0.448,,0.04,-6.03,,,1.69,,0.88,95.6,,,89.7,84.9,,,,,,,,0.172,0.25,0.338,,,,,,,0.182,0.455,0.267,101.0,101.0,98.0,0.498,-1.02,95.3,0.352,0.479,0.134,,,,,,,,,
2024-05-22,746634,Strikeout,strikeout,True,553882,663474,Omar Narváez,Triston McKenzie,1,03efacc6-827e-4e6c-a53f-e3f6112cb902,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,,,,,,,0.524,,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746634,Flyout,field_out,True,553882,663474,Omar Narváez,Triston McKenzie,0,9ea85d14-0562-4d87-91b4-48a2b3f01246,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,,,,,,,0.524,,,0.21,0.266,,-2.21,,,1.46,-0.18,,91.1,,,,85.4,77.7,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746634,Strikeout,strikeout,True,553882,683769,Omar Narváez,Hunter Gaddis,0,415a709c-bc3e-49d6-8331-677c63e172fc,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.17,2.29,46.1,105.0,108.0,109.0,0.751,8.55,1.36,5.24,0.19,0.85,0.195,0.449,0.161,0.28,0.45,103.0,87.0,103.0,,,,99.0,107.0,105.0,118.0,111.0,115.0,,,,,,,0.399,,,0.439,,0.162,2.39,,,2.5,,2.0,95.5,,,80.6,88.7,,0.186,0.288,0.194,,,,0.182,0.247,0.329,,,,,,,0.077,0.115,0.294,,,,,,,,,,,,,,,,,,
2024-05-25,745823,Groundout,field_out,True,553882,663855,Omar Narváez,Jordan Hicks,0,352175f5-39de-499b-bb2b-343651e3fd90,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,121.0,92.0,106.0,0.052,,0.21,0.23,,,-3.81,,-0.21,0.18,,,95.5,,84.2,,81.0,,0.263,0.421,0.194,,,,0.145,0.319,0.377,0.165,0.271,0.399,,,,,,,95.0,97.0,95.0,0.507,0.19,94.4,0.337,0.484,0.122,,,,,,,,,
2024-05-25,745823,Flyout,field_out,True,553882,663855,Omar Narváez,Jordan Hicks,0,c01c9c49-aaf2-437e-bbb2-e9420fd5d2be,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,121.0,92.0,106.0,0.052,,0.21,0.23,,,-3.81,,-0.21,0.18,,,95.5,,84.2,,81.0,,0.263,0.421,0.194,,,,0.145,0.319,0.377,0.165,0.271,0.399,,,,,,,95.0,97.0,95.0,0.507,0.19,94.4,0.337,0.484,0.122,,,,,,,,,
2024-05-25,745823,Walk,walk,False,553882,663546,Omar Narváez,Sean Hjelle,0,b7ee04d0-856a-40e2-a030-26430c8e2c09,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,,,,70.0,88.0,79.0,,,,,0.1,,,,,,-0.2,,,,,,92.5,,,,,,,,0.182,0.455,0.1,,,,,,,0.178,0.384,0.386,,,,101.0,107.0,104.0,0.552,0.44,94.6,0.333,0.424,0.104,109.0,103.0,112.0,0.348,-0.14,85.6,,,
2024-05-26,745824,Single,single,False,553882,643511,Omar Narváez,Tyler Rogers,1,2b7b53e6-cc46-41ab-89d5-06d4ba250d7c,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,,,,109.0,106.0,94.0,145.0,97.0,103.0,,,,,,,0.008,,,0.371,,,-4.89,,,-1.38,,,82.3,,,,73.8,,,,,,,,0.246,0.478,0.28,,,,,,,,,,114.0,111.0,106.0,0.622,1.34,82.4,0.284,0.358,0.143,,,,,,,,,
2024-05-28,745816,Strikeout,strikeout,True,553882,694813,Omar Narváez,Gavin Stone,0,b6707f3e-a564-461c-8cf5-09998daa54f9,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,133.0,112.0,121.0,80.0,100.0,95.0,,,,0.247,0.061,,0.162,0.033,0.262,0.31,2.5,,1.06,3.38,0.85,94.7,92.3,,87.2,88.9,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,,,,0.111,0.111,0.188,0.184,0.34,0.338,96.0,103.0,97.0,0.234,-0.5,95.2,0.333,0.495,0.146,,,,,,,,,
2024-05-28,745816,Flyout,field_out,True,553882,694813,Omar Narváez,Gavin Stone,0,d93047c9-d14d-489b-a946-8e2f911d1e75,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,133.0,112.0,121.0,80.0,100.0,95.0,,,,0.247,0.061,,0.162,0.033,0.262,0.31,2.5,,1.06,3.38,0.85,94.7,92.3,,87.2,88.9,83.3,0.247,0.36,0.148,0.286,0.286,0.173,0.247,0.315,0.346,,,,0.111,0.111,0.188,0.184,0.34,0.338,96.0,103.0,97.0,0.234,-0.5,95.2,0.333,0.495,0.146,,,,,,,,,
2024-05-30,745819,Pop Out,field_out,True,553882,676714,Omar Narváez,Brandon Hughes,0,ef9698e4-30d1-49fe-9b35-5d757eda9c20,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,10.29,11.35,14.0,98.0,89.0,96.0,0.748,11.57,4.5,14.79,5.14,0.48,0.255,0.383,0.191,0.362,0.394,,,,,,,75.0,96.0,88.0,104.0,103.0,106.0,,,,,,,0.342,,,0.397,,,-5.23,,,-2.75,,,92.4,,,,81.2,,0.389,1.111,0.182,,,,0.25,0.571,0.46,,,,,,,,,,85.0,93.0,90.0,0.26,-4.72,92.4,0.5,0.833,0.118,,,,,,,,,
2024-05-30,745819,Groundout,field_out,True,553882,679885,Omar Narváez,Justin Martinez,0,4b6039e2-dc49-475c-9de5-d6dc59c99af5,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,103.0,108.0,108.0,0.094,,0.226,0.218,,,0.24,,1.83,2.47,,,100.0,,89.8,,89.5,,0.231,0.231,0.306,,,,0.091,0.227,0.492,0.091,0.114,0.486,,,,,,,115.0,101.0,103.0,0.462,1.03,100.1,0.318,0.333,0.203,,,,,,,,,
