date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,EP%,wEP/C,vEP,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
2024-05-11,745262,Single,single,False,695391,682243,Brett Harris,Bryce Miller,1,693f4780-c188-42c9-bf2b-5cca48f4516e,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,0.197,0.349,0.276,0.333,0.593,0.118,,,,0.245,0.362,0.094,,,,92.0,78.0,84.0,0.015,,-3.96,,92.3,,0.5,0.75,0.1,0.0,0.0,0.25,,,,88.0,107.0,108.0,0.174,0.84,83.8,66.0,82.0,91.0,0.014,4.17,85.5,0.181,0.266,0.256,,,
2024-05-11,745262,Strikeout,strikeout,True,695391,682243,Brett Harris,Bryce Miller,1,3ecc2552-452a-4717-80f5-081120984c72,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,0.189,0.439,0.169,,1.42,1.27,-1.33,,95.1,,94.6,83.8,0.197,0.349,0.276,0.333,0.593,0.118,,,,0.245,0.362,0.094,,,,92.0,78.0,84.0,0.015,,-3.96,,92.3,,0.5,0.75,0.1,0.0,0.0,0.25,,,,88.0,107.0,108.0,0.174,0.84,83.8,66.0,82.0,91.0,0.014,4.17,85.5,0.181,0.266,0.256,,,
2024-05-11,745262,Groundout,field_out,True,695391,592773,Brett Harris,Ryne Stanek,0,facdbcdf-6d88-4f02-8610-0fa1d92d2df2,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,0.083,0.544,0.165,,0.75,3.28,-0.58,,98.2,,96.3,88.2,0.228,0.342,0.228,0.278,0.5,0.451,,,,0.2,0.3,0.214,,,,,,,,,,,,,,,,,,,,,,102.0,100.0,111.0,0.208,-1.31,89.3,,,,,,,0.2,0.325,0.449,,,
2024-05-11,745262,Walk,walk,False,695391,660825,Brett Harris,Eduard Bazardo,0,f4b5fc1b-f775-48fc-ad59-54a895ec38f7,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.62,2.9,17.2,99.0,109.0,101.0,0.728,10.7,4.08,5.6,1.02,1.83,0.1,0.5,0.075,0.3,0.362,,,,87.0,91.0,90.0,96.0,95.0,91.0,127.0,105.0,112.0,0.198,0.276,0.447,,-0.31,1.73,1.24,,94.4,,94.1,83.0,0.25,0.5,0.257,0.207,0.31,0.328,,,,0.091,0.182,0.111,,,,,,,,,,,,,,,,,,,,,,116.0,101.0,102.0,0.078,2.36,90.9,,,,,,,0.125,0.125,0.545,,,
2024-05-12,745255,Strikeout,strikeout,True,695391,622491,Brett Harris,Luis Castillo,0,b1a1a441-f41f-4058-b180-839f5deaa54e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745255,Groundout,field_out,True,695391,622491,Brett Harris,Luis Castillo,0,21dc6256-d9c0-4e08-a061-3c492a7b865f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,0.306,0.449,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745255,Lineout,field_out,True,695391,608723,Brett Harris,Austin Voth,0,e44f2601-4dbc-427f-b180-fc6edab496a2,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,89.0,102.0,99.0,,,,113.0,97.0,102.0,,0.243,0.28,,2.04,,-0.04,,93.6,,,81.2,0.156,0.25,0.227,0.171,0.488,0.256,,,,,,,95.0,98.0,99.0,101.0,102.0,95.0,0.324,0.153,0.62,2.5,89.1,75.4,0.256,0.465,0.307,0.125,0.125,0.405,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746393,Flyout,field_out,True,695391,681293,Brett Harris,Spencer Arrighetti,0,2c89803e-0ada-45c0-a62e-887a55469742,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746393,Pop Out,field_out,True,695391,681293,Brett Harris,Spencer Arrighetti,0,18ad1ae7-2b94-442e-a653-776c0f50e9a7,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,,0.414,0.113,0.074,-1.89,,0.49,-4.75,94.0,85.0,,81.2,0.325,0.553,0.183,0.143,0.229,0.392,0.55,0.75,0.302,,,,113.0,98.0,103.0,62.0,100.0,100.0,0.197,0.202,1.2,0.32,87.8,78.4,0.25,0.382,0.24,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-05-13,746393,Walk,walk,False,695391,650556,Brett Harris,Bryan Abreu,0,0d9dcf3d-df5c-4abc-bc92-8ed14f8591df,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,0.48,0.513,0.007,-0.78,,1.09,-4.48,96.6,89.9,,86.0,0.271,0.482,0.244,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746397,Grounded Into DP,grounded_into_double_play,True,695391,664285,Brett Harris,Framber Valdez,1,7310a0ae-69ed-438e-9018-7b8385c0d09e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.15,-3.8,1.28,0.84,-0.13,94.2,89.5,93.8,85.6,0.4,1.0,0.273,0.211,0.421,0.367,0.264,0.358,0.345,0.31,0.411,0.12,128.0,91.0,103.0,,,,,0.278,,0.45,,80.0,,,,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746397,Groundout,field_out,True,695391,664285,Brett Harris,Framber Valdez,0,c22e3cd5-314e-4181-a553-aec7bfb7cd7a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.15,-3.8,1.28,0.84,-0.13,94.2,89.5,93.8,85.6,0.4,1.0,0.273,0.211,0.421,0.367,0.264,0.358,0.345,0.31,0.411,0.12,128.0,91.0,103.0,,,,,0.278,,0.45,,80.0,,,,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Hit By Pitch,hit_by_pitch,False,695391,681869,Brett Harris,Shawn Dubin,0,6dbc2b5b-fea8-4512-ac1c-cd743e60a715,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,104.0,90.0,90.0,,,,152.0,87.0,99.0,,0.431,0.111,0.146,0.78,,-0.42,-3.28,94.8,88.2,,83.0,0.208,0.25,0.191,0.231,0.308,0.36,0.368,0.789,0.316,,,,115.0,91.0,96.0,121.0,91.0,87.0,0.157,0.155,-2.44,-0.63,88.7,81.2,0.471,0.647,0.209,0.292,0.333,0.333,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746310,Strikeout,strikeout,True,695391,666142,Brett Harris,Cole Ragans,0,0003a33b-17ca-459a-b0fd-421767aa9f72,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,0.247,1.1,,-1.6,1.11,95.8,85.3,,86.7,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,,,,,,,89.0,98.0,93.0,0.128,,1.57,,91.3,,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,99.0,94.0,100.0,0.099,1.27,81.1,,,,,,
2024-05-17,746310,Strikeout,strikeout,True,695391,666142,Brett Harris,Cole Ragans,0,616cc718-5a6d-4e5d-833c-71c7e2c4adff,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,,,,134.0,103.0,112.0,,0.406,0.12,0.247,1.1,,-1.6,1.11,95.8,85.3,,86.7,0.206,0.351,0.239,0.242,0.387,0.368,0.205,0.286,0.493,,,,,,,89.0,98.0,93.0,0.128,,1.57,,91.3,,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,99.0,94.0,100.0,0.099,1.27,81.1,,,,,,
2024-05-17,746310,Strikeout,strikeout,True,695391,608717,Brett Harris,Chris Stratton,0,6c0ad8a6-96e8-411d-9883-eb3ad234a075,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,80.0,94.0,89.0,76.0,97.0,97.0,107.0,97.0,101.0,0.119,0.381,0.225,0.072,-0.05,0.21,1.37,1.81,92.0,85.2,91.7,85.9,0.231,0.333,0.25,0.176,0.294,0.172,0.2,0.2,0.4,0.211,0.474,0.179,123.0,98.0,108.0,,,,,0.204,,0.57,,79.2,,,,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Strikeout,strikeout,True,695391,596295,Brett Harris,Austin Gomber,0,9e7f2cf4-9c3a-41bb-bf54-aaac9fa1944a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.412,0.158,0.211,-1.25,-43.05,-0.33,-0.09,90.4,80.9,90.1,83.8,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,0.188,0.337,0.266,,,,,,,,,,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,
2024-05-22,745661,Lineout,field_out,True,695391,596295,Brett Harris,Austin Gomber,0,dd87aefe-de4e-4e83-8866-d709ed741187,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.412,0.158,0.211,-1.25,-43.05,-0.33,-0.09,90.4,80.9,90.1,83.8,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,0.188,0.337,0.266,,,,,,,,,,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,
2024-05-22,745661,Strikeout,strikeout,True,695391,596295,Brett Harris,Austin Gomber,0,0a5b516c-a77a-46cb-89fb-7376b7266411,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.412,0.158,0.211,-1.25,-43.05,-0.33,-0.09,90.4,80.9,90.1,83.8,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,0.188,0.337,0.266,,,,,,,,,,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,
2024-05-22,745661,Strikeout,strikeout,True,695391,680767,Brett Harris,Victor Vodnik,0,ee8ad54a-3113-416c-8cfd-531a6aca2a33,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.03,4.36,51.1,99.0,122.0,102.0,0.797,8.24,4.03,8.94,0.88,1.93,0.25,0.342,0.171,0.408,0.422,114.0,99.0,100.0,124.0,98.0,100.0,,,,120.0,105.0,107.0,,0.643,0.2,0.157,-0.34,,-0.07,1.35,97.7,89.9,,84.1,0.271,0.426,0.196,0.268,0.341,0.268,0.172,0.172,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745647,Groundout,field_out,True,695391,667755,Brett Harris,José Soriano,0,1b211e33-cf8e-4f33-b8e4-a3c40a028610,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,0.426,0.165,0.054,,-1.88,1.84,0.95,,98.9,,97.8,91.6,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.237,0.288,0.148,,,,,,,,,,,,,,,,0.205,0.397,0.403,,,,121.0,101.0,112.0,0.09,0.64,93.0,99.0,97.0,108.0,0.265,-0.32,86.3,0.143,0.314,0.323,,,
2024-07-02,745647,Groundout,field_out,True,695391,667755,Brett Harris,José Soriano,0,82c3419d-f93f-4542-ae81-81c8c32e486b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,0.426,0.165,0.054,,-1.88,1.84,0.95,,98.9,,97.8,91.6,0.342,0.605,0.122,0.091,0.182,0.484,,,,0.237,0.288,0.148,,,,,,,,,,,,,,,,0.205,0.397,0.403,,,,121.0,101.0,112.0,0.09,0.64,93.0,99.0,97.0,108.0,0.265,-0.32,86.3,0.143,0.314,0.323,,,
2024-07-02,745647,Double,double,False,695391,665896,Brett Harris,José Marte,1,0e39ca4f-e0e6-42f6-a69d-a5ba13e83a8c,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,99.0,89.0,84.0,108.0,84.0,88.0,,,,0.293,0.251,,0.052,0.2,1.48,,-1.98,96.4,91.8,96.0,,0.25,0.625,0.24,,,,0.667,0.667,0.0,0.077,0.154,0.13,,,,82.0,99.0,91.0,0.403,,1.7,,84.9,,0.118,0.118,0.393,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745647,Flyout,field_out,True,695391,519326,Brett Harris,Hunter Strickland,0,cf1d9c52-d45d-4da5-98fc-c228356ad7cc,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,0.061,-0.79,-1.13,2.24,3.81,94.2,87.6,92.7,84.0,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,0.375,0.5,0.103,,,,,,,0.003,,-71.24,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745643,Fielders Choice,fielders_choice,False,695391,669721,Brett Harris,Davis Daniel,1,660baf07-44a8-4fd0-ad0f-d5be07b215eb,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,5.82,4.33,17.0,108.0,77.0,102.0,0.794,7.41,0.53,10.06,1.59,1.05,0.34,0.415,0.132,0.321,0.448,65.0,115.0,108.0,57.0,112.0,101.0,,,,123.0,101.0,108.0,,0.46,0.242,0.21,1.44,,-2.64,-0.82,91.7,84.5,,82.6,0.29,0.419,0.158,0.25,0.625,0.194,0.357,0.429,0.226,,,,92.0,86.0,80.0,,,,,0.089,,1.66,,74.8,,,,0.167,0.333,0.4,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745643,Groundout,field_out,True,695391,669721,Brett Harris,Davis Daniel,0,3ec74ef1-8c4c-4a74-aefe-2f76d8f7b7c7,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,5.82,4.33,17.0,108.0,77.0,102.0,0.794,7.41,0.53,10.06,1.59,1.05,0.34,0.415,0.132,0.321,0.448,65.0,115.0,108.0,57.0,112.0,101.0,,,,123.0,101.0,108.0,,0.46,0.242,0.21,1.44,,-2.64,-0.82,91.7,84.5,,82.6,0.29,0.419,0.158,0.25,0.625,0.194,0.357,0.429,0.226,,,,92.0,86.0,80.0,,,,,0.089,,1.66,,74.8,,,,0.167,0.333,0.4,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745643,Single,single,False,695391,519043,Brett Harris,Matt Moore,1,e36f8e3e-21a2-46d4-86d7-e7d8ada35ed4,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,,0.504,,0.301,-0.32,,,-1.81,92.8,82.8,,,0.266,0.516,0.202,,,,0.25,0.5,0.284,,,,,,,,,,,,,,,,,,,0.143,0.286,0.413,,,,,,,,,,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,
2024-07-03,745643,Lineout,field_out,True,695391,608334,Brett Harris,Carson Fulmer,0,9d0083c4-2107-436e-bc52-3b507c9f33f0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.302,0.88,0.43,1.88,0.25,93.8,88.0,92.9,87.5,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,0.278,0.389,0.108,108.0,104.0,99.0,,,,,0.039,,-9.4,,82.7,,,,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745641,Walk,walk,False,695391,672710,Brett Harris,Roansy Contreras,0,09a689a7-f73b-4293-8bb2-1243b8bf8465,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.87,4.99,40.2,97.0,99.0,98.0,0.8,7.75,4.43,9.07,1.33,0.94,0.25,0.355,0.153,0.347,0.45,80.0,88.0,88.0,92.0,99.0,94.0,75.0,94.0,74.0,118.0,98.0,106.0,0.049,0.432,0.325,0.106,0.12,-2.07,-1.01,-2.57,94.8,89.2,94.5,83.5,0.274,0.384,0.189,0.1,0.25,0.302,0.263,0.474,0.182,0.571,0.571,0.056,86.0,92.0,98.0,,,,,0.088,,1.03,,78.0,,,,0.125,0.25,0.154,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745641,Groundout,field_out,True,695391,519326,Brett Harris,Hunter Strickland,0,087f7802-003c-4fc8-bdef-aa50275f58f1,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,0.061,-0.79,-1.13,2.24,3.81,94.2,87.6,92.7,84.0,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,0.375,0.5,0.103,,,,,,,0.003,,-71.24,,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745641,Flyout,field_out,True,695391,519043,Brett Harris,Matt Moore,0,e0546e75-f238-4bf5-b05c-ae760bc5c6e2,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,,0.504,,0.301,-0.32,,,-1.81,92.8,82.8,,,0.266,0.516,0.202,,,,0.25,0.5,0.284,,,,,,,,,,,,,,,,,,,0.143,0.286,0.413,,,,,,,,,,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,
2024-07-04,745641,Strikeout,strikeout,True,695391,665896,Brett Harris,José Marte,0,9ef51a32-8fd6-4422-b643-e993056ed7d8,665896.0,josemarte,"Marte, J",Right,José Marte,LAA,3.55,4.99,12.2,92.0,93.0,89.0,0.765,5.68,4.97,4.97,0.71,1.82,0.235,0.353,0.176,0.235,0.424,62.0,97.0,97.0,99.0,89.0,84.0,108.0,84.0,88.0,,,,0.293,0.251,,0.052,0.2,1.48,,-1.98,96.4,91.8,96.0,,0.25,0.625,0.24,,,,0.667,0.667,0.0,0.077,0.154,0.13,,,,82.0,99.0,91.0,0.403,,1.7,,84.9,,0.118,0.118,0.393,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745639,Strikeout,strikeout,True,695391,544150,Brett Harris,Albert Suárez,1,76e63457-9693-48aa-aad0-474a8970d261,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,,0.529,,0.178,0.49,,,1.03,95.1,85.9,,,0.241,0.38,0.214,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,73.0,101.0,91.0,0.2,0.092,-0.22,-0.29,86.4,78.5,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745639,Strikeout,strikeout,True,695391,544150,Brett Harris,Albert Suárez,0,70af547e-ae57-4406-a8b3-fe1b731ad184,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,,0.529,,0.178,0.49,,,1.03,95.1,85.9,,,0.241,0.38,0.214,,,,0.19,0.293,0.228,,,,93.0,97.0,97.0,73.0,101.0,91.0,0.2,0.092,-0.22,-0.29,86.4,78.5,0.283,0.413,0.302,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,
2024-07-05,745639,Flyout,field_out,True,695391,657097,Brett Harris,Jacob Webb,0,121ec8e1-125f-45a9-a9b6-f160ff56324a,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,113.0,102.0,104.0,108.0,99.0,100.0,,,,109.0,101.0,108.0,,0.454,0.281,0.265,0.15,,1.42,2.39,93.5,84.4,,82.6,0.182,0.333,0.248,0.209,0.256,0.205,0.111,0.178,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,745642,Double,double,False,695391,700249,Brett Harris,Cade Povich,1,79141a06-aaf7-45a9-a9a7-3a5f6fc45006,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,0.056,0.406,0.104,0.091,0.84,0.67,-4.51,-2.58,92.2,86.0,91.5,82.9,0.186,0.256,0.13,0.304,0.652,0.222,0.273,0.545,0.182,0.0,0.0,0.182,93.0,102.0,103.0,97.0,94.0,93.0,0.151,0.192,-2.61,-2.39,88.2,75.9,0.3,0.75,0.269,0.346,0.615,0.286,,,,,,,,,,,,,,,,,,,,,
