date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-06-14,747191,Groundout,field_out,True,672820,679885,Lenyn Sosa,Justin Martinez,0,c9647b0b-e518-49b0-bf8d-db00758eb2a4,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,115.0,101.0,103.0,118.0,100.0,108.0,,,,0.462,0.094,,0.218,,0.24,,1.03,2.47,,100.0,,,100.1,89.5,0.091,0.227,0.492,0.318,0.333,0.203,,,,,,,0.231,0.231,0.306,,,,,,,,,,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486,,,,,,,,,,,,
2024-06-15,747187,Forceout,force_out,True,672820,543518,Lenyn Sosa,Scott McGough,1,da4e0f14-2cb9-4cbf-84c2-50f22ab26bc1,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,0.041,0.49,,0.137,,-3.54,,6.02,1.24,,93.1,,,93.4,87.3,0.267,0.4,0.2,0.0,0.0,0.125,,,,,,,0.37,0.741,0.192,,,,,,,,,,63.0,93.0,87.0,0.33,-0.4,85.0,0.133,0.267,0.405,,,,,,,0.002,4.87,78.6,,,
2024-06-15,747187,Lineout,field_out,True,672820,600986,Lenyn Sosa,Thyago Vieira,0,56cb7d20-a26b-4776-bbb7-5ae1253f5495,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,116.0,98.0,97.0,93.0,96.0,93.0,118.0,89.0,93.0,,,,0.404,0.227,,0.361,0.008,-0.66,,-0.05,-2.14,-12.58,97.8,,91.9,97.1,88.3,0.229,0.542,0.321,0.281,0.386,0.172,0.5,0.5,0.5,,,,0.211,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,747187,Single,single,False,672820,674072,Lenyn Sosa,Tommy Henry,0,48e03895-0f3b-4892-9fdf-b77f88ee802e,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,,,,0.19,0.323,,0.072,0.177,-1.54,,-2.27,-5.16,-1.65,89.8,,83.7,90.3,82.8,0.5,0.7,0.35,0.375,0.625,0.072,0.321,0.464,0.313,,,,0.261,0.63,0.135,103.0,107.0,105.0,0.238,-1.9,78.1,0.268,0.561,0.123,,,,,,,,,,,,,,,,,,,,,
2024-06-15,747187,Home Run,home_run,False,672820,674072,Lenyn Sosa,Tommy Henry,1,e4e8601a-6aa6-405f-ab72-48916826307f,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,,,,0.19,0.323,,0.072,0.177,-1.54,,-2.27,-5.16,-1.65,89.8,,83.7,90.3,82.8,0.5,0.7,0.35,0.375,0.625,0.072,0.321,0.464,0.313,,,,0.261,0.63,0.135,103.0,107.0,105.0,0.238,-1.9,78.1,0.268,0.561,0.123,,,,,,,,,,,,,,,,,,,,,
2024-06-15,747187,Double,double,False,672820,674072,Lenyn Sosa,Tommy Henry,0,88111ced-60fa-4fd8-83b6-d84c05ad0b98,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,66.0,100.0,92.0,68.0,97.0,87.0,112.0,101.0,97.0,,,,0.19,0.323,,0.072,0.177,-1.54,,-2.27,-5.16,-1.65,89.8,,83.7,90.3,82.8,0.5,0.7,0.35,0.375,0.625,0.072,0.321,0.464,0.313,,,,0.261,0.63,0.135,103.0,107.0,105.0,0.238,-1.9,78.1,0.268,0.561,0.123,,,,,,,,,,,,,,,,,,,,,
2024-06-16,747189,Flyout,field_out,True,672820,656756,Lenyn Sosa,Jordan Montgomery,0,61fcd2b6-9f20-4876-b18a-7c9040b01245,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.0,0.0,0.7,0.371,0.567,0.135,0.319,0.638,0.382,,,,0.34,0.44,0.17,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,,,,,,,,,,,,,
2024-06-16,747189,Single,single,False,672820,656756,Lenyn Sosa,Jordan Montgomery,1,f4a01e04-2d70-475a-8faf-6fa511a81315,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,0.332,0.164,,0.022,0.19,-1.97,,-1.73,4.12,-2.03,91.9,,82.8,91.7,83.4,0.0,0.0,0.7,0.371,0.567,0.135,0.319,0.638,0.382,,,,0.34,0.44,0.17,108.0,102.0,105.0,0.292,-0.37,79.0,0.268,0.437,0.315,,,,,,,,,,,,,,,,,,,,,
2024-06-16,747189,Single,single,False,672820,679885,Lenyn Sosa,Justin Martinez,0,0072e480-6017-4838-bfa2-3435bc697e84,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,115.0,101.0,103.0,118.0,100.0,108.0,,,,0.462,0.094,,0.218,,0.24,,1.03,2.47,,100.0,,,100.1,89.5,0.091,0.227,0.492,0.318,0.333,0.203,,,,,,,0.231,0.231,0.306,,,,,,,,,,103.0,108.0,108.0,0.226,1.83,89.8,0.091,0.114,0.486,,,,,,,,,,,,
2024-06-16,747189,Strikeout,strikeout,True,672820,573009,Lenyn Sosa,Joe Mantiply,0,f4798a27-94aa-45c1-842a-50215e121936,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.21,3.49,36.1,103.0,78.0,97.0,0.766,7.43,2.48,8.42,0.0,1.33,0.273,0.391,0.155,0.327,0.39,62.0,105.0,102.0,103.0,85.0,78.0,80.0,104.0,93.0,,,,,,,0.435,0.036,,,0.275,1.25,,2.46,,-0.83,89.3,,81.1,89.2,,,,,0.227,0.348,0.154,0.257,0.4,0.337,,,,0.0,0.0,0.6,87.0,101.0,102.0,0.254,-0.67,79.5,0.278,0.417,0.333,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746783,Groundout,field_out,True,672820,664285,Lenyn Sosa,Framber Valdez,0,3014343d-38d4-4acf-a82b-f647e8e4c088,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.211,0.421,0.367,0.31,0.411,0.12,0.264,0.358,0.345,,,,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746783,Groundout,field_out,True,672820,664285,Lenyn Sosa,Framber Valdez,0,0d70e869-7e97-4462-8b86-916c465a28dc,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.211,0.421,0.367,0.31,0.411,0.12,0.264,0.358,0.345,,,,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746783,Flyout,field_out,True,672820,664285,Lenyn Sosa,Framber Valdez,0,a2ac5c63-c669-4967-ad6e-be63529b0767,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,,,,0.514,0.017,,0.04,0.15,-3.8,,1.28,0.84,-0.13,94.2,,89.5,93.8,85.6,0.211,0.421,0.367,0.31,0.411,0.12,0.264,0.358,0.345,,,,0.4,1.0,0.273,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-06-19,746781,Strikeout,strikeout,True,672820,686613,Lenyn Sosa,Hunter Brown,0,f52325b4-cd3c-4735-b8f6-b682a1072c33,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.134,-0.55,0.16,0.46,1.74,1.13,95.7,92.3,88.4,95.5,89.0,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,0.236,0.375,0.185,0.272,0.483,0.287,,,,,,,0.28,0.5,0.281,,,,,,,,,,,,,130.0,99.0,106.0,0.127,-1.93,82.4,,,
2024-06-19,746781,Lineout,field_out,True,672820,686613,Lenyn Sosa,Hunter Brown,0,5b735118-47b0-4fbf-9b35-31bbf8dd98d0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.134,-0.55,0.16,0.46,1.74,1.13,95.7,92.3,88.4,95.5,89.0,0.192,0.192,0.25,0.268,0.304,0.172,0.208,0.271,0.327,0.236,0.375,0.185,0.272,0.483,0.287,,,,,,,0.28,0.5,0.281,,,,,,,,,,,,,130.0,99.0,106.0,0.127,-1.93,82.4,,,
2024-06-19,746781,Strikeout,strikeout,True,672820,650556,Lenyn Sosa,Bryan Abreu,0,2062cd54-49e2-4076-80db-fbacea644046,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,125.0,95.0,97.0,,,,124.0,98.0,106.0,,,,,0.48,,0.513,0.007,-0.78,,,1.09,-4.48,96.6,,89.9,,86.0,0.18,0.236,0.402,,,,,,,,,,0.271,0.482,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,746781,Flyout,field_out,True,672820,623352,Lenyn Sosa,Josh Hader,0,61ab59f5-b7d0-4fcb-a5d0-cc4d780da5ef,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,0.721,,,0.264,0.015,,,0.94,1.55,-10.92,,,89.3,96.0,86.2,0.149,0.277,0.549,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746782,Flyout,field_out,True,672820,681293,Lenyn Sosa,Spencer Arrighetti,0,091312b9-7da3-42dc-8465-c90ef77fd09d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.143,0.229,0.392,,,,0.55,0.75,0.302,0.25,0.382,0.24,0.325,0.553,0.183,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746782,Grounded Into DP,grounded_into_double_play,True,672820,681293,Lenyn Sosa,Spencer Arrighetti,1,57f72690-5fe4-4dbc-a843-a0afd15386dc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.143,0.229,0.392,,,,0.55,0.75,0.302,0.25,0.382,0.24,0.325,0.553,0.183,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746782,Strikeout,strikeout,True,672820,605463,Lenyn Sosa,Tayler Scott,0,fafac959-4116-47f0-9dbd-52eb257c0f32,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,,0.262,0.232,2.65,,-0.27,0.86,0.69,92.7,,85.5,92.6,84.0,0.212,0.288,0.276,0.375,0.375,0.211,0.143,0.214,0.329,,,,0.089,0.107,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746782,Strikeout,strikeout,True,672820,519151,Lenyn Sosa,Ryan Pressly,0,72aa21f5-053b-4945-83ed-aebe17f45633,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,,,,0.027,0.331,,0.292,0.091,0.65,,-2.9,-0.01,-2.11,93.9,,89.4,93.4,89.7,0.255,0.353,0.32,,,,0.364,0.636,0.25,,,,0.25,0.425,0.198,129.0,103.0,118.0,0.259,0.99,82.4,0.22,0.293,0.29,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746460,Forceout,force_out,True,672820,656427,Lenyn Sosa,Jack Flaherty,1,952d9bc4-f266-44e0-8d7c-f0689d9376d6,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.205,0.426,0.391,0.75,1.5,0.3,0.143,0.429,0.133,,,,0.226,0.377,0.25,,,,,,,0.161,0.194,0.445,,,,,,,,,,,,,103.0,104.0,108.0,0.191,2.33,77.5,,,
2024-06-21,746460,Strikeout,strikeout,True,672820,656427,Lenyn Sosa,Jack Flaherty,0,86c6a5c8-df89-4585-b4fe-5b3abdcd4f57,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,,,,0.024,0.44,,0.313,0.033,0.74,,-7.15,0.85,-0.51,93.6,,86.0,90.7,84.9,0.205,0.426,0.391,0.75,1.5,0.3,0.143,0.429,0.133,,,,0.226,0.377,0.25,,,,,,,0.161,0.194,0.445,,,,,,,,,,,,,103.0,104.0,108.0,0.191,2.33,77.5,,,
2024-06-21,746460,Groundout,field_out,True,672820,689225,Lenyn Sosa,Beau Brieske,0,c2873ee4-4cfb-4813-a9e9-5904f28fd2f0,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.55,3.82,31.2,102.0,109.0,103.0,0.779,8.81,3.13,7.96,0.57,0.92,0.159,0.341,0.182,0.273,0.408,101.0,107.0,112.0,118.0,103.0,103.0,90.0,104.0,93.0,123.0,91.0,97.0,,,,0.147,0.35,,0.19,0.313,0.64,,3.04,-1.69,-0.15,96.0,,88.4,95.2,86.4,0.25,0.667,0.233,0.2,0.28,0.077,0.255,0.426,0.352,,,,0.235,0.294,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746459,Strikeout,strikeout,True,672820,628317,Lenyn Sosa,Kenta Maeda,0,310de4bf-b7f7-4027-8153-3269fecb263b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,,,,0.069,0.251,,0.355,,-2.92,,-0.54,-0.92,,90.5,,,90.4,81.6,0.24,0.32,0.267,0.3,0.35,0.143,,,,,,,0.362,0.707,0.125,80.0,77.0,79.0,0.023,-5.16,76.5,0.667,1.0,0.0,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,,,,,,,
2024-06-22,746459,Lineout,field_out,True,672820,628317,Lenyn Sosa,Kenta Maeda,0,d3a8d70e-9699-494f-b6be-469acbf409b8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,,,,0.069,0.251,,0.355,,-2.92,,-0.54,-0.92,,90.5,,,90.4,81.6,0.24,0.32,0.267,0.3,0.35,0.143,,,,,,,0.362,0.707,0.125,80.0,77.0,79.0,0.023,-5.16,76.5,0.667,1.0,0.0,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,,,,,,,
2024-06-22,746459,Single,single,False,672820,666214,Lenyn Sosa,Joey Wentz,1,12a07c6a-8b1b-4bb7-b01e-419198d0659a,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,84.0,96.0,92.0,,,,,,,88.0,99.0,95.0,,0.373,0.299,0.001,0.196,-1.7,-0.74,,-2.43,-1.05,94.0,86.1,85.8,,80.4,,,,,,,0.29,0.387,0.409,0.231,0.423,0.336,0.345,0.5,0.186,94.0,110.0,105.0,0.131,1.03,79.4,0.211,0.211,0.289,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746459,Flyout,field_out,True,672820,669438,Lenyn Sosa,Mason Englert,0,820d889a-68c0-4ff3-9129-5b3694d4516c,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,,,,0.111,0.274,0.148,0.127,0.292,-1.7,-1.66,-7.72,2.82,-0.87,92.7,88.5,86.0,91.1,84.5,0.214,0.214,0.52,0.375,1.0,0.167,0.278,0.5,0.36,0.3,0.7,0.261,0.292,0.667,0.085,83.0,111.0,119.0,0.048,2.47,81.5,0.167,0.333,0.3,,,,,,,,,,,,,,,,,,,,,
2024-06-24,746780,Walk,walk,False,672820,572020,Lenyn Sosa,James Paxton,0,171e76e0-a05a-4d87-b767-4d1a8bed4551,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,,,,0.462,0.692,0.095,0.217,0.348,0.31,0.308,0.769,0.13,0.243,0.381,0.138,,,,,,,0.224,0.355,0.358,,,,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,
2024-06-24,746780,Flyout,field_out,True,672820,572020,Lenyn Sosa,James Paxton,0,681a6837-bb77-414a-a522-d8f977b85bc7,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,,,,0.462,0.692,0.095,0.217,0.348,0.31,0.308,0.769,0.13,0.243,0.381,0.138,,,,,,,0.224,0.355,0.358,,,,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,
2024-06-24,746780,Strikeout,strikeout,True,672820,670990,Lenyn Sosa,Yohan Ramírez,0,bfeea705-7337-48f0-a509-6a378f4459ea,670990.0,yohanramirez,"Ramírez, Y",Right,Yohan Ramírez,- - -,4.68,4.1,42.1,94.0,120.0,100.0,0.782,8.93,2.76,8.5,0.85,1.19,0.283,0.408,0.183,0.233,0.441,,,,98.0,91.0,92.0,111.0,90.0,93.0,150.0,98.0,108.0,,,,0.393,0.167,,0.311,,1.16,,-0.69,-0.66,,94.9,,,94.4,81.6,0.229,0.375,0.364,0.317,0.492,0.153,,,,,,,0.226,0.323,0.172,104.0,93.0,103.0,0.129,0.34,81.3,0.125,0.25,0.419,,,,,,,,,,,,,,,,,,,,,
2024-06-24,746780,Groundout,field_out,True,672820,681911,Lenyn Sosa,Alex Vesia,0,4dd0a275-399c-43d9-8dc1-18f55ed28863,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,130.0,101.0,106.0,,,,112.0,106.0,107.0,,,,,0.649,,0.309,0.043,2.08,,,0.75,1.68,93.6,,86.2,,85.5,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,0.128,0.287,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746775,Grounded Into DP,grounded_into_double_play,True,672820,676272,Lenyn Sosa,Bobby Miller,1,f7d58e29-8f93-4264-b0bd-0fa905b80eb6,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.07,6.02,29.0,92.0,115.0,96.0,0.778,8.38,5.59,10.86,2.17,1.54,0.227,0.364,0.159,0.398,0.407,103.0,83.0,88.0,120.0,89.0,93.0,101.0,93.0,92.0,113.0,106.0,113.0,,,,0.098,0.435,,0.128,0.178,-0.22,,-3.27,-5.86,0.65,97.5,,85.8,96.9,88.9,0.4,0.8,0.241,0.625,0.75,0.111,0.111,0.167,0.424,,,,0.27,0.524,0.188,124.0,93.0,99.0,0.161,-2.03,79.3,0.455,0.727,0.286,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746775,Flyout,field_out,True,672820,656848,Lenyn Sosa,Michael Petersen,0,e89e2d89-1ba8-48d2-8e3b-4b427b4f6b42,656848.0,michaelpetersen,Petersen,Right,Michael Petersen,LAD,4.5,3.99,12.0,102.0,106.0,104.0,0.855,6.0,5.25,6.75,1.5,0.5,0.306,0.333,0.194,0.306,0.418,109.0,125.0,115.0,109.0,101.0,105.0,,,,72.0,183.0,189.0,110.0,109.0,107.0,,0.718,0.245,0.005,0.032,0.09,-3.43,,0.0,-0.93,97.1,88.1,89.6,,84.4,,,,,,,0.333,0.333,0.0,0.273,0.727,0.182,0.172,0.379,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,746775,Groundout,field_out,True,672820,607455,Lenyn Sosa,Anthony Banda,0,b6fac229-5a6c-45a6-941e-242127cc116a,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,91.0,99.0,94.0,90.0,104.0,102.0,112.0,104.0,110.0,57.0,104.0,92.0,0.26,0.395,0.003,0.212,0.12,0.4,-2.0,1.98,1.25,0.62,95.8,83.2,89.0,95.7,85.3,0.167,0.25,0.459,0.28,0.32,0.098,0.222,0.222,0.318,,,,0.235,0.382,0.207,,,,0.01,1.82,82.0,,,,,,,,,,,,,,,,,,,,,,,,
