date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-05-07,745668,Single,single,False,608369,663687,Corey Seager,Hogan Harris,1,9b700e52-eb11-46ff-8817-3b15842c2a9f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,,,,,,,0.583,,,0.116,0.146,-0.49,,,-2.85,-0.4,93.2,,,79.3,72.7,0.283,0.485,0.173,,,,,,,0.259,0.296,0.304,0.25,0.536,0.222,118.0,93.0,99.0,,,,,0.156,,0.81,81.0,,,,,0.154,0.192,0.273,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Walk,walk,False,608369,676664,Corey Seager,JP Sears,1,c4857b57-ddd3-4087-8214-3470661fc55b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Groundout,field_out,True,608369,676664,Corey Seager,JP Sears,0,c22758c7-d5b4-4562-aae6-4b7b825ba515,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Groundout,field_out,True,608369,676664,Corey Seager,JP Sears,0,527e022f-8cd1-4122-9ee9-cd930819ae19,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Strikeout,strikeout,True,608369,613534,Corey Seager,Austin Adams,0,420ac0a2-1fde-49ab-88d0-45b30dcb5f5e,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,,,,0.259,,,0.741,,-1.12,,,-1.16,,93.5,,,87.8,,0.235,0.647,0.226,,,,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Strikeout,strikeout,True,608369,596295,Corey Seager,Austin Gomber,0,6a5210e5-35df-4e18-b8f4-2a11450c6d92,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,,,,0.412,,,0.158,,-1.25,,,-0.33,,90.4,,,83.8,,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,86.0,105.0,101.0,51.0,110.0,96.0,0.001,0.211,-43.05,-0.09,80.9,90.1,,,,0.274,0.369,0.275,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,,,,,,,,,,
2024-05-10,746553,Double,double,False,608369,596295,Corey Seager,Austin Gomber,0,58a34802-e7f5-4308-8047-c248aa181b40,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,,,,0.412,,,0.158,,-1.25,,,-0.33,,90.4,,,83.8,,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,86.0,105.0,101.0,51.0,110.0,96.0,0.001,0.211,-43.05,-0.09,80.9,90.1,,,,0.274,0.369,0.275,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,,,,,,,,,,
2024-05-10,746553,Home Run,home_run,False,608369,596295,Corey Seager,Austin Gomber,0,3db3b467-99cd-467a-b4ab-a584601d47bd,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,,,,0.412,,,0.158,,-1.25,,,-0.33,,90.4,,,83.8,,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,86.0,105.0,101.0,51.0,110.0,96.0,0.001,0.211,-43.05,-0.09,80.9,90.1,,,,0.274,0.369,0.275,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,,,,,,,,,,
2024-05-10,746553,Walk,walk,False,608369,664875,Corey Seager,Justin Lawrence,1,05343acf-7a65-4cdf-9418-01a0aa811ec4,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,,,,156.0,95.0,116.0,,,,,,,,,,0.421,,,,,0.0,,,,,84.0,,,,,,,,,,,,,,0.204,0.296,0.303,,,,75.0,96.0,96.0,0.579,,-1.67,,,94.9,0.375,0.563,0.173,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Groundout,field_out,True,608369,663372,Corey Seager,Ryan Feltner,0,f3b327ef-e0bc-4d1a-87f4-d2e0ba9ebe05,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,,,,0.34,,,0.291,0.083,-0.09,,,-1.06,-0.09,94.9,,,88.1,79.2,0.257,0.405,0.182,,,,,,,0.2,0.333,0.299,0.182,0.545,0.235,114.0,96.0,103.0,91.0,91.0,87.0,0.14,0.147,0.41,-1.33,85.4,94.4,0.286,0.375,0.164,0.321,0.5,0.422,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Flyout,field_out,True,608369,663372,Corey Seager,Ryan Feltner,0,9364d851-2340-483f-9084-04d50b9a4657,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,,,,0.34,,,0.291,0.083,-0.09,,,-1.06,-0.09,94.9,,,88.1,79.2,0.257,0.405,0.182,,,,,,,0.2,0.333,0.299,0.182,0.545,0.235,114.0,96.0,103.0,91.0,91.0,87.0,0.14,0.147,0.41,-1.33,85.4,94.4,0.286,0.375,0.164,0.321,0.5,0.422,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Walk,walk,False,608369,663372,Corey Seager,Ryan Feltner,0,82887009-39af-428b-adc4-abedff6805c3,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,,,,0.34,,,0.291,0.083,-0.09,,,-1.06,-0.09,94.9,,,88.1,79.2,0.257,0.405,0.182,,,,,,,0.2,0.333,0.299,0.182,0.545,0.235,114.0,96.0,103.0,91.0,91.0,87.0,0.14,0.147,0.41,-1.33,85.4,94.4,0.286,0.375,0.164,0.321,0.5,0.422,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Single,single,False,608369,656234,Corey Seager,Jake Bird,0,26758aa6-e8e3-4cd4-b8dd-fb047bb25818,656234.0,jakebird,Bird,Right,Jake Bird,COL,6.26,4.96,23.0,93.0,114.0,93.0,0.79,6.26,7.04,9.78,1.17,1.4,0.315,0.356,0.151,0.26,0.411,133.0,94.0,101.0,49.0,90.0,88.0,137.0,101.0,104.0,119.0,90.0,96.0,,,,0.015,0.074,,0.305,0.169,-6.25,-4.3,,0.62,-2.8,94.5,91.2,,85.0,81.4,,,,,,,0.5,1.25,0.278,0.273,0.545,0.304,0.185,0.259,0.302,,,,91.0,86.0,82.0,0.437,,-1.3,,,95.3,0.318,0.432,0.123,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Groundout,field_out,True,608369,683232,Corey Seager,Nick Mears,0,46d84efb-008b-46a3-b63c-a6eb9c66dccc,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,127.0,100.0,110.0,138.0,98.0,105.0,111.0,99.0,103.0,,,,,,,0.603,,,0.19,0.207,1.1,,,-0.05,-3.59,96.7,,,86.4,81.4,0.242,0.319,0.192,,,,,,,0.372,0.535,0.288,0.257,0.343,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Single,single,False,608369,621389,Corey Seager,Ty Blach,1,0b9d5e15-6fe4-46b7-924a-f83c302ab3bd,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,37.0,94.0,92.0,,,,,,,79.0,107.0,89.0,,,,,0.121,,,0.122,,0.63,,,-0.42,,83.2,,,79.2,,,,,,,0.211,0.5,0.203,0.174,0.348,0.191,,,,70.0,98.0,89.0,77.0,106.0,90.0,0.51,0.247,-1.47,-2.76,80.0,89.1,0.376,0.576,0.092,0.367,0.517,0.217,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Flyout,field_out,True,608369,621389,Corey Seager,Ty Blach,0,514238ae-89bb-44ea-97e6-da6684ecc29b,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,37.0,94.0,92.0,,,,,,,79.0,107.0,89.0,,,,,0.121,,,0.122,,0.63,,,-0.42,,83.2,,,79.2,,,,,,,0.211,0.5,0.203,0.174,0.348,0.191,,,,70.0,98.0,89.0,77.0,106.0,90.0,0.51,0.247,-1.47,-2.76,80.0,89.1,0.376,0.576,0.092,0.367,0.517,0.217,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Flyout,field_out,True,608369,621389,Corey Seager,Ty Blach,0,3f7c96ab-1811-4e23-b711-90e3f2be2031,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,37.0,94.0,92.0,,,,,,,79.0,107.0,89.0,,,,,0.121,,,0.122,,0.63,,,-0.42,,83.2,,,79.2,,,,,,,0.211,0.5,0.203,0.174,0.348,0.191,,,,70.0,98.0,89.0,77.0,106.0,90.0,0.51,0.247,-1.47,-2.76,80.0,89.1,0.376,0.576,0.092,0.367,0.517,0.217,,,,,,,,,,,,,,,,,,,,,
2024-05-12,746555,Groundout,field_out,True,608369,641755,Corey Seager,Tyler Kinley,0,707fee93-5519-4b3b-ad5c-6206fa3e863b,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,,,,74.0,88.0,84.0,92.0,104.0,101.0,,,,,,,0.366,,,0.589,,-3.61,,,-0.4,,95.8,,,89.6,,0.431,0.621,0.106,,,,,,,,,,0.226,0.5,0.404,65.0,86.0,79.0,16.0,56.0,52.0,0.003,0.043,-2.92,0.7,87.2,93.9,,,,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745019,Groundout,field_out,True,608369,676440,Corey Seager,Tanner Bibee,0,0e4c9759-36ef-4669-a3d8-9eb66c1d9cac,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,,0.27,0.118,-1.35,,,1.69,-0.54,94.6,,,86.2,81.5,0.305,0.524,0.214,,,,,,,0.186,0.4,0.241,0.128,0.223,0.355,85.0,102.0,111.0,,,,0.001,0.171,-3.42,1.17,82.4,92.5,,,,0.212,0.353,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745019,Flyout,field_out,True,608369,676440,Corey Seager,Tanner Bibee,0,ce5b4e9f-44da-4ef6-841d-50fd0c3e046c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,,0.27,0.118,-1.35,,,1.69,-0.54,94.6,,,86.2,81.5,0.305,0.524,0.214,,,,,,,0.186,0.4,0.241,0.128,0.223,0.355,85.0,102.0,111.0,,,,0.001,0.171,-3.42,1.17,82.4,92.5,,,,0.212,0.353,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745019,Walk,walk,False,608369,676440,Corey Seager,Tanner Bibee,1,5eff29f8-ae0e-4c1f-a3d6-b335149f48bd,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,,0.27,0.118,-1.35,,,1.69,-0.54,94.6,,,86.2,81.5,0.305,0.524,0.214,,,,,,,0.186,0.4,0.241,0.128,0.223,0.355,85.0,102.0,111.0,,,,0.001,0.171,-3.42,1.17,82.4,92.5,,,,0.212,0.353,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-13,745019,Flyout,field_out,True,608369,682120,Corey Seager,Tim Herrin,0,c1f1d4d1-a750-4f42-b3ee-d355af4fb9d4,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,105.0,96.0,99.0,97.0,93.0,88.0,116.0,95.0,100.0,,,,,,,0.254,,,0.249,0.398,1.69,,,0.48,1.95,95.4,,,87.6,81.5,0.176,0.206,0.171,,,,,,,0.138,0.224,0.385,0.238,0.381,0.338,,,,106.0,106.0,112.0,0.098,,5.35,,,94.0,0.0,0.0,0.115,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745014,Flyout,field_out,True,608369,594902,Corey Seager,Ben Lively,0,e8ed7e0a-7bf1-4be5-8960-3f6b2a9a18ce,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,,,,0.302,,,0.245,0.072,-0.32,,,0.57,-0.49,89.9,,,79.2,76.6,0.268,0.507,0.175,,,,,,,0.222,0.37,0.188,0.167,0.5,0.371,88.0,108.0,101.0,62.0,111.0,99.0,0.305,0.075,0.18,0.48,83.5,90.4,0.25,0.45,0.152,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745014,Home Run,home_run,False,608369,594902,Corey Seager,Ben Lively,0,aeaeeba4-94da-4fee-9c11-039296aec690,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,,,,0.302,,,0.245,0.072,-0.32,,,0.57,-0.49,89.9,,,79.2,76.6,0.268,0.507,0.175,,,,,,,0.222,0.37,0.188,0.167,0.5,0.371,88.0,108.0,101.0,62.0,111.0,99.0,0.305,0.075,0.18,0.48,83.5,90.4,0.25,0.45,0.152,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745014,Strikeout,strikeout,True,608369,594902,Corey Seager,Ben Lively,0,4b703256-7697-48bb-8375-70a90bbad3e6,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,,,,0.302,,,0.245,0.072,-0.32,,,0.57,-0.49,89.9,,,79.2,76.6,0.268,0.507,0.175,,,,,,,0.222,0.37,0.188,0.167,0.5,0.371,88.0,108.0,101.0,62.0,111.0,99.0,0.305,0.075,0.18,0.48,83.5,90.4,0.25,0.45,0.152,0.207,0.345,0.196,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745014,Groundout,field_out,True,608369,671922,Corey Seager,Cade Smith,0,94464edf-9b0e-4122-ba98-b7a2f59000a1,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,116.0,110.0,113.0,129.0,95.0,98.0,,,,145.0,93.0,104.0,0.678,,0.194,0.128,,3.16,,-0.58,-1.42,,95.9,,88.6,82.0,,0.175,0.263,0.286,0.219,0.281,0.316,,,,,,,0.357,0.571,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,745014,Walk,walk,False,608369,661403,Corey Seager,Emmanuel Clase,0,3d1531a7-be69-4115-be63-fab1a1fc146b,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,142.0,115.0,129.0,148.0,104.0,110.0,,,,0.005,0.81,,0.185,,0.15,3.05,,1.3,,99.8,99.3,,90.4,,,,,,,,0.16,0.227,0.239,,,,0.171,0.2,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,745015,Walk,walk,False,608369,471911,Corey Seager,Carlos Carrasco,0,f0b3f49e-a10a-4896-8f37-39df46bddae2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,99.0,102.0,106.0,,,,,,,0.243,,,0.283,0.062,-2.15,,,-0.69,2.26,91.5,,,83.1,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,0.2,0.267,0.37,104.0,105.0,103.0,90.0,95.0,90.0,0.19,0.222,-1.29,0.06,86.7,91.1,0.295,0.541,0.123,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-15,745015,Single,single,False,608369,471911,Corey Seager,Carlos Carrasco,0,40e1127a-2103-4503-a948-91f3a40021c1,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,99.0,102.0,106.0,,,,,,,0.243,,,0.283,0.062,-2.15,,,-0.69,2.26,91.5,,,83.1,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,0.2,0.267,0.37,104.0,105.0,103.0,90.0,95.0,90.0,0.19,0.222,-1.29,0.06,86.7,91.1,0.295,0.541,0.123,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-15,745015,Strikeout,strikeout,True,608369,471911,Corey Seager,Carlos Carrasco,0,ccd892b6-9551-42d6-8ecd-e018a281d1a7,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,106.0,102.0,105.0,63.0,94.0,85.0,99.0,102.0,106.0,,,,,,,0.243,,,0.283,0.062,-2.15,,,-0.69,2.26,91.5,,,83.1,80.4,0.387,0.653,0.137,,,,,,,0.059,0.176,0.242,0.2,0.267,0.37,104.0,105.0,103.0,90.0,95.0,90.0,0.19,0.222,-1.29,0.06,86.7,91.1,0.295,0.541,0.123,0.212,0.362,0.276,,,,,,,,,,,,,,,,,,,,,
2024-05-15,745015,Lineout,field_out,True,608369,657265,Corey Seager,Peter Strzelecki,0,b29e7859-68b4-4b96-8640-17abfb8fb122,657265.0,peterstrzelecki,Strzelecki,Right,Peter Strzelecki,CLE,0.0,6.63,5.2,91.0,89.0,88.0,0.85,4.76,1.59,7.94,0.0,2.0,0.176,0.353,0.294,0.176,0.415,,,,85.0,95.0,87.0,141.0,93.0,102.0,32.0,84.0,90.0,,,,0.512,0.146,,0.171,,0.57,4.51,,12.28,,91.7,87.6,,81.5,,0.375,0.375,0.238,,,,,,,,,,0.0,0.0,0.167,82.0,88.0,92.0,75.0,82.0,52.0,0.037,0.134,4.05,-6.89,82.4,90.4,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,
2024-05-17,745016,Groundout,field_out,True,608369,542881,Corey Seager,Tyler Anderson,0,4ecde59a-46bd-43ec-9d3e-01d8c72bec59,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,,,,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,,,,0.403,0.19,,0.003,,-0.19,-0.14,,-4.61,,89.2,83.8,,77.9,,0.239,0.472,0.163,,,,0.221,0.39,0.244,,,,,,,104.0,101.0,106.0,65.0,93.0,79.0,0.038,0.366,-2.78,1.6,78.7,88.1,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,
2024-05-17,745016,Groundout,field_out,True,608369,542881,Corey Seager,Tyler Anderson,0,fc5551c3-9e38-4976-aefd-7d0ff4d7d433,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,,,,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,,,,0.403,0.19,,0.003,,-0.19,-0.14,,-4.61,,89.2,83.8,,77.9,,0.239,0.472,0.163,,,,0.221,0.39,0.244,,,,,,,104.0,101.0,106.0,65.0,93.0,79.0,0.038,0.366,-2.78,1.6,78.7,88.1,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,
2024-05-17,745016,Flyout,field_out,True,608369,542881,Corey Seager,Tyler Anderson,0,3b937b4b-1f03-46e7-89d5-db59b3e192d9,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,,,,88.0,99.0,96.0,65.0,57.0,84.0,100.0,102.0,98.0,,,,0.403,0.19,,0.003,,-0.19,-0.14,,-4.61,,89.2,83.8,,77.9,,0.239,0.472,0.163,,,,0.221,0.39,0.244,,,,,,,104.0,101.0,106.0,65.0,93.0,79.0,0.038,0.366,-2.78,1.6,78.7,88.1,0.222,0.611,0.067,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,
2024-05-17,745016,Single,single,False,608369,519043,Corey Seager,Matt Moore,0,e070133d-5268-4e5e-a77d-ee03a8a0bdb3,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,,,,84.0,95.0,89.0,,,,,,,,,,0.504,,,,,-0.32,,,,,92.8,,,,,0.266,0.516,0.202,,,,,,,0.143,0.286,0.413,,,,151.0,99.0,109.0,,,,,0.301,,-1.81,82.8,,,,,0.25,0.5,0.284,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,,,,
