date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-12,747217,Flyout,field_out,True,677942,571927,Blaze Alexander,Steven Matz,0,a985fc1c-899d-4349-8048-7838926ed947,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,,,,0.591,,,0.082,,0.259,,,1.05,-4.58,,-3.92,,,83.3,93.9,88.3,,,,,0.5,0.5,0.0,0.357,0.595,0.26,0.5,0.6,0.238,,,,0.245,0.358,0.121,105.0,106.0,112.0,0.068,-4.17,77.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,747217,Field Error,field_error,False,677942,571927,Blaze Alexander,Steven Matz,0,c60972ab-44ba-4619-82b5-ab72dfc62680,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,,,,0.591,,,0.082,,0.259,,,1.05,-4.58,,-3.92,,,83.3,93.9,88.3,,,,,0.5,0.5,0.0,0.357,0.595,0.26,0.5,0.6,0.238,,,,0.245,0.358,0.121,105.0,106.0,112.0,0.068,-4.17,77.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,747217,Strikeout,strikeout,True,677942,606149,Blaze Alexander,Giovanny Gallegos,0,fdc9bb95-0497-4d0c-b50d-af2b6dd5c3e9,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,STL,7.41,5.33,17.0,96.0,91.0,97.0,0.738,9.0,5.29,11.12,3.18,1.63,0.245,0.491,0.17,0.302,0.379,58.0,89.0,82.0,73.0,95.0,88.0,,,,109.0,98.0,106.0,,,,,,,,0.435,,0.515,,0.05,-4.77,,,-1.36,,7.53,92.2,,86.4,,83.5,,0.357,0.929,0.053,,,,0.0,0.0,0.429,0.282,0.538,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,747216,Groundout,field_out,True,677942,571945,Blaze Alexander,Miles Mikolas,0,7c6f4819-7ce4-4515-bb92-f773718a7510,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,,,,0.238,0.257,,0.286,0.002,0.098,-0.41,,3.63,-2.01,1.43,-1.48,93.0,,85.6,92.3,85.3,68.8,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,0.217,0.391,0.27,,,,0.19,0.281,0.101,94.0,105.0,102.0,0.119,-2.69,76.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,747216,Groundout,field_out,True,677942,571945,Blaze Alexander,Miles Mikolas,1,b1d3aece-d9e0-4b6c-a84f-6b4c042ee15c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,,,,0.238,0.257,,0.286,0.002,0.098,-0.41,,3.63,-2.01,1.43,-1.48,93.0,,85.6,92.3,85.3,68.8,0.287,0.511,0.169,0.271,0.625,0.25,0.333,0.5,0.174,0.217,0.391,0.27,,,,0.19,0.281,0.101,94.0,105.0,102.0,0.119,-2.69,76.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,747216,Groundout,field_out,True,677942,681676,Blaze Alexander,Ryan Fernandez,1,07dfa304-25ab-480f-afe9-71de8f1cae28,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,,,,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.5,0.5,0.286,,,,,,,0.153,0.222,0.408,0.28,0.44,0.188,0.241,0.259,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Forceout,force_out,True,677942,543294,Blaze Alexander,Kyle Hendricks,1,1d49b037-2034-4565-9c04-58d484adf4fe,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,0.365,0.119,,,,0.39,-3.58,,-0.85,,,-1.24,87.8,,80.9,87.8,,,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,0.357,0.504,0.101,88.0,108.0,105.0,0.127,1.57,74.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Groundout,field_out,True,677942,543294,Blaze Alexander,Kyle Hendricks,0,16c98603-707f-4f42-ae37-fab189f1fb5e,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,0.365,0.119,,,,0.39,-3.58,,-0.85,,,-1.24,87.8,,80.9,87.8,,,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,0.357,0.504,0.101,88.0,108.0,105.0,0.127,1.57,74.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Single,single,False,677942,681432,Blaze Alexander,Luke Little,1,7ec4ca6a-34db-4586-81bf-7c2efd3b07d6,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,79.0,92.0,82.0,,,,112.0,72.0,82.0,,,,,,,,0.724,,0.263,,,1.33,,,0.07,,,95.8,,,,81.8,,0.219,0.313,0.19,,,,,,,0.048,0.095,0.543,,,,,,,,,,,,,86.0,100.0,86.0,0.014,2.07,90.3,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Double,double,False,677942,694037,Blaze Alexander,Daniel Palencia,1,b49d38e6-421d-4626-afa8-210ade407d22,694037.0,danielpalencia,Palencia,Right,Daniel Palencia,CHC,6.55,4.3,11.0,94.0,114.0,99.0,0.767,9.82,6.55,9.0,0.0,2.11,0.194,0.29,0.161,0.355,0.49,,,,113.0,93.0,103.0,110.0,69.0,66.0,114.0,106.0,108.0,,,,,,,0.1,0.535,,0.27,,,-2.51,,-0.97,3.94,,,97.6,,,97.4,89.6,,0.375,0.542,0.216,,,,,,,0.133,0.133,0.28,,,,0.0,0.0,0.125,82.0,91.0,89.0,0.015,3.33,84.1,127.0,72.0,87.0,0.08,-0.25,90.1,,,,,,,,,,,,,,,,,,
2024-04-16,747214,Strikeout,strikeout,True,677942,622075,Blaze Alexander,Yency Almonte,0,1111d152-d696-423b-a9d5-ca15e9f814da,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,70.0,102.0,105.0,71.0,101.0,89.0,122.0,91.0,99.0,137.0,99.0,106.0,,,,69.0,95.0,92.0,0.375,0.112,0.131,0.356,,0.026,4.03,1.25,-0.57,1.59,,-2.59,94.0,92.4,87.8,93.7,81.5,,0.125,0.125,0.214,,,,,,,0.053,0.211,0.588,0.25,0.5,0.25,0.238,0.286,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,747212,Single,single,False,677942,696136,Blaze Alexander,Jordan Wicks,0,604588f7-1ea9-4786-9d19-2a4667b7676a,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,,,,71.0,118.0,92.0,0.131,0.461,0.004,0.081,,0.262,0.11,-19.26,-1.19,-3.7,,1.62,92.9,90.6,82.5,92.2,83.2,,0.259,0.397,0.176,0.667,1.0,0.222,0.176,0.294,0.506,0.4,0.6,0.333,,,,0.357,0.429,0.182,92.0,103.0,99.0,0.062,-3.75,78.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,747212,Strikeout,strikeout,True,677942,696136,Blaze Alexander,Jordan Wicks,0,29574bdb-ef48-48bb-96df-a0e45e148002,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,4.18,3.93,28.0,103.0,95.0,101.0,0.742,10.29,3.21,9.96,0.64,1.07,0.179,0.476,0.107,0.214,0.38,103.0,105.0,105.0,91.0,104.0,104.0,76.0,100.0,89.0,126.0,92.0,97.0,,,,71.0,118.0,92.0,0.131,0.461,0.004,0.081,,0.262,0.11,-19.26,-1.19,-3.7,,1.62,92.9,90.6,82.5,92.2,83.2,,0.259,0.397,0.176,0.667,1.0,0.222,0.176,0.294,0.506,0.4,0.6,0.333,,,,0.357,0.429,0.182,92.0,103.0,99.0,0.062,-3.75,78.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Double,double,False,677942,605483,Blaze Alexander,Blake Snell,0,8aeba9fe-a9d5-4557-8e66-3fb0fb2b4b26,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,,,,0.479,,0.145,,0.166,-1.07,,,0.34,,-1.15,95.5,,85.2,,88.7,,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,148.0,103.0,110.0,0.21,2.13,80.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Double,double,False,677942,605483,Blaze Alexander,Blake Snell,1,70e4b987-4faf-4ae7-88ba-e9fdd536f159,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,,,,0.479,,0.145,,0.166,-1.07,,,0.34,,-1.15,95.5,,85.2,,88.7,,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,148.0,103.0,110.0,0.21,2.13,80.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Groundout,field_out,True,677942,694738,Blaze Alexander,Landen Roupp,0,4866b014-939c-451e-b634-955edf5b3b6c,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,92.0,73.0,65.0,65.0,61.0,62.0,110.0,88.0,91.0,114.0,71.0,82.0,,,,,,,0.369,0.03,,0.039,,0.06,-2.98,,-1.31,-1.64,,-1.22,93.4,,88.5,94.4,83.5,,,,,0.238,0.381,0.296,0.25,0.25,0.6,,,,,,,0.316,0.474,0.098,156.0,100.0,117.0,0.502,0.38,77.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Walk,walk,False,677942,678906,Blaze Alexander,Kai-Wei Teng,0,feaad696-c0db-4ff8-b0d8-2898aabc355a,678906.0,kaiweiteng,Teng,Right,Kai-Wei Teng,SFG,9.82,7.23,11.0,91.0,105.0,91.0,0.798,5.73,6.55,12.27,1.64,1.13,0.308,0.256,0.231,0.385,0.392,55.0,79.0,89.0,71.0,118.0,101.0,98.0,95.0,85.0,124.0,94.0,105.0,,,,,,,0.441,0.059,,0.279,,0.034,-2.79,,-0.87,-2.9,,-2.59,93.6,,88.1,92.7,85.1,,0.333,0.667,0.125,0.333,0.333,0.417,,,,0.333,0.333,0.375,,,,0.333,0.524,0.108,121.0,76.0,87.0,0.186,-3.11,82.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Home Run,home_run,False,677942,687014,Blaze Alexander,Nick Avila,1,33272e81-83d6-4a51-a457-96fb640ecc96,687014.0,nickavila,Avila,Right,Nick Avila,SFG,8.49,7.23,11.2,101.0,90.0,98.0,0.789,10.8,2.31,13.11,1.54,0.56,0.237,0.368,0.053,0.526,0.391,,,,93.0,111.0,107.0,85.0,99.0,86.0,102.0,118.0,117.0,83.0,103.0,98.0,90.0,88.0,88.0,0.129,0.347,0.311,0.04,0.173,,0.51,-5.12,4.45,-13.31,-4.51,,94.5,87.4,,93.5,83.0,79.7,0.2,0.467,0.333,0.5,0.75,0.278,,,,0.333,1.333,0.333,0.538,0.846,0.1,0.182,0.364,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Flyout,field_out,True,677942,666149,Blaze Alexander,Tyler Fitzgerald,0,163b7f7d-2865-483e-ad3d-dac001bcc3fc,666149.0,tylerfitzgerald,Fitzgerald,Right,Tyler Fitzgerald,SFG,9.0,4.48,3.0,92.0,-88.0,94.0,1.0,0.0,0.0,18.0,0.0,0.43,0.214,0.286,0.143,0.286,0.528,,,,,,,,,,,,,,,,,,,,0.917,,,,,0.71,,,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,-27.68,49.6,,,,,,,,,
2024-04-20,745354,Flyout,field_out,True,677942,690986,Blaze Alexander,Kyle Harrison,0,d3b12b1a-8815-4808-b227-610bdeeacaf2,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,
2024-04-20,745354,Double,double,False,677942,690986,Blaze Alexander,Kyle Harrison,1,505fcd9a-8486-4d1e-8237-942621c18ec8,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.61,,0.004,,0.2,0.69,,,-11.76,,-2.37,92.7,,85.4,,88.2,,0.237,0.377,0.212,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,
2024-04-20,745354,Strikeout,strikeout,True,677942,669062,Blaze Alexander,Erik Miller,0,e551e990-a436-4a44-8936-7eb936edbe14,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,96.0,96.0,92.0,,,,130.0,99.0,109.0,,,,,,,,0.474,,0.175,,0.35,0.26,,,-1.79,,1.88,96.8,,85.1,,82.6,,0.219,0.406,0.293,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,0.001,3.88,81.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,745354,Strikeout,strikeout,True,677942,666808,Blaze Alexander,Camilo Doval,0,03a9b4f3-b4c1-4134-87cd-63d77eabf9c1,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,,,,94.0,102.0,95.0,0.14,,0.373,0.487,,,,-0.42,-1.95,0.2,,,,99.6,,98.0,88.7,,,,,,,,,,,0.216,0.311,0.468,0.26,0.5,0.241,0.333,0.476,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745353,Groundout,field_out,True,677942,663855,Blaze Alexander,Jordan Hicks,0,d2ac1695-6b06-434d-899f-3c73565bd3ae,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,0.507,0.052,,0.23,,,-3.81,,0.19,0.18,,,95.5,,,94.4,81.0,,0.263,0.421,0.194,,,,,,,0.145,0.319,0.377,,,,0.337,0.484,0.122,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,
2024-04-21,745353,Forceout,force_out,True,677942,663855,Blaze Alexander,Jordan Hicks,1,d7b7dc59-23de-4b81-b151-3a5be24ac7d6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,,,,0.507,0.052,,0.23,,,-3.81,,0.19,0.18,,,95.5,,,94.4,81.0,,0.263,0.421,0.194,,,,,,,0.145,0.319,0.377,,,,0.337,0.484,0.122,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,
2024-04-24,745188,Single,single,False,677942,502043,Blaze Alexander,Kyle Gibson,1,321165c1-2fed-4290-abd6-b4f4ed7ad24a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,0.279,0.127,0.205,0.221,,0.086,-2.35,0.34,0.83,0.35,,1.85,91.5,88.9,84.8,90.7,80.6,,0.293,0.683,0.076,0.304,0.739,0.493,0.167,0.194,0.342,0.222,0.306,0.454,0.322,0.441,0.211,0.252,0.409,0.108,105.0,105.0,106.0,0.082,-1.85,78.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745188,Groundout,field_out,True,677942,502043,Blaze Alexander,Kyle Gibson,0,9299a556-5e65-4eb6-b030-3511ae969ae8,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,0.279,0.127,0.205,0.221,,0.086,-2.35,0.34,0.83,0.35,,1.85,91.5,88.9,84.8,90.7,80.6,,0.293,0.683,0.076,0.304,0.739,0.493,0.167,0.194,0.342,0.222,0.306,0.454,0.322,0.441,0.211,0.252,0.409,0.108,105.0,105.0,106.0,0.082,-1.85,78.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745188,Strikeout,strikeout,True,677942,502043,Blaze Alexander,Kyle Gibson,0,20a229de-ed2b-48ca-9683-b4a187fc259c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,,,,94.0,94.0,89.0,0.279,0.127,0.205,0.221,,0.086,-2.35,0.34,0.83,0.35,,1.85,91.5,88.9,84.8,90.7,80.6,,0.293,0.683,0.076,0.304,0.739,0.493,0.167,0.194,0.342,0.222,0.306,0.454,0.322,0.441,0.211,0.252,0.409,0.108,105.0,105.0,106.0,0.082,-1.85,78.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745188,Groundout,field_out,True,677942,668941,Blaze Alexander,JoJo Romero,0,41a4c312-1db6-42e6-bcb4-a1b6ebba5492,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,,,,,,,0.373,0.119,,0.326,,0.182,-2.34,,1.52,3.5,,-4.01,95.0,,85.9,93.7,83.9,,0.357,0.429,0.132,,,,0.379,0.759,0.27,0.059,0.118,0.448,,,,0.259,0.315,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745266,Double,double,False,677942,669923,Blaze Alexander,George Kirby,0,18ba2a18-e4c6-42a2-98c4-2edbef45c404,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,0.225,0.36,0.006,0.228,0.075,,1.58,0.82,1.79,0.55,-2.88,,95.8,92.3,,95.8,87.1,83.1,0.196,0.35,0.304,0.333,0.5,0.323,,,,0.253,0.391,0.28,,,,0.256,0.35,0.097,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,,,,,,,,,,
2024-04-27,745266,Flyout,field_out,True,677942,669923,Blaze Alexander,George Kirby,0,f340f16e-7f9f-4030-a78e-48776d0a226c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,0.225,0.36,0.006,0.228,0.075,,1.58,0.82,1.79,0.55,-2.88,,95.8,92.3,,95.8,87.1,83.1,0.196,0.35,0.304,0.333,0.5,0.323,,,,0.253,0.391,0.28,,,,0.256,0.35,0.097,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,,,,,,,,,,
2024-04-27,745266,Walk,walk,False,677942,592773,Blaze Alexander,Ryne Stanek,0,2290e67e-cb48-4541-a599-ae964237f041,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,85.0,93.0,87.0,153.0,96.0,110.0,,,,,,,0.083,0.544,,0.165,,,0.75,,3.28,-0.58,,,98.2,,,96.3,88.2,,0.228,0.342,0.228,,,,,,,0.278,0.5,0.451,,,,0.2,0.3,0.214,,,,,,,102.0,100.0,111.0,0.208,-1.31,89.3,0.2,0.325,0.449,,,,,,,,,,,,,,,
2024-04-29,747211,Walk,walk,False,677942,572020,Blaze Alexander,James Paxton,0,dc99ff64-fe4b-4aed-9be0-bab147aa8f26,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,,0.284,0.07,0.34,-3.42,-4.92,,-0.23,-1.66,93.2,84.0,82.6,92.6,,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,0.462,0.692,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Walk,walk,False,677942,572020,Blaze Alexander,James Paxton,0,5dd2ef05-d983-40b5-97b7-cf365f2890c5,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,,0.284,0.07,0.34,-3.42,-4.92,,-0.23,-1.66,93.2,84.0,82.6,92.6,,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,0.462,0.692,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Walk,walk,False,677942,572020,Blaze Alexander,James Paxton,0,86470d34-a700-42bd-873f-b20042ac8150,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,,0.284,0.07,0.34,-3.42,-4.92,,-0.23,-1.66,93.2,84.0,82.6,92.6,,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,0.462,0.692,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
