date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-04-09,745433,Strikeout,strikeout,True,669134,643410,Luis Campusano,Mark Leiter Jr.,0,65ed7ee0-7555-4983-b245-d3d37f2b18d1,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,82.0,102.0,103.0,,,,74.0,96.0,86.0,99.0,101.0,102.0,,,,79.0,99.0,94.0,116.0,95.0,105.0,0.343,0.006,0.107,0.324,0.111,0.109,,2.42,-2.34,2.95,1.5,-3.28,-0.79,,95.8,88.5,84.3,91.3,79.7,73.6,,,,,0.444,0.778,0.4,0.273,0.273,0.094,0.429,0.714,0.542,0.061,0.061,0.618,0.313,0.563,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745429,Single,single,False,669134,543294,Luis Campusano,Kyle Hendricks,1,514548fd-b73f-4cb2-8d6a-4e01ee288195,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,,,,0.365,0.119,,,,0.127,,-3.58,,,-0.85,,1.57,,87.8,,,87.8,,74.3,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.12,0.24,0.381,,,,,,,109.0,107.0,108.0,0.39,-1.24,80.9,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745429,Groundout,field_out,True,669134,543294,Luis Campusano,Kyle Hendricks,1,f3101557-3472-44e0-abc9-682f3039ddae,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,,,,0.365,0.119,,,,0.127,,-3.58,,,-0.85,,1.57,,87.8,,,87.8,,74.3,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.12,0.24,0.381,,,,,,,109.0,107.0,108.0,0.39,-1.24,80.9,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745429,Groundout,field_out,True,669134,694037,Luis Campusano,Daniel Palencia,0,911d6068-9f5d-46c5-b23e-13efb00182dc,694037.0,danielpalencia,Palencia,Right,Daniel Palencia,CHC,6.55,4.3,11.0,94.0,114.0,99.0,0.767,9.82,6.55,9.0,0.0,2.11,0.194,0.29,0.161,0.355,0.49,82.0,91.0,89.0,113.0,93.0,103.0,110.0,69.0,66.0,114.0,106.0,108.0,,,,,,,127.0,72.0,87.0,0.1,0.535,,0.08,0.27,0.015,,-2.51,,-0.25,-0.97,3.94,3.33,,97.6,,90.1,97.4,89.6,84.1,,0.375,0.542,0.216,0.133,0.133,0.28,0.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745429,Flyout,field_out,True,669134,694037,Luis Campusano,Daniel Palencia,0,fc3a5410-4fe3-421f-9a80-c45dc2a994ef,694037.0,danielpalencia,Palencia,Right,Daniel Palencia,CHC,6.55,4.3,11.0,94.0,114.0,99.0,0.767,9.82,6.55,9.0,0.0,2.11,0.194,0.29,0.161,0.355,0.49,82.0,91.0,89.0,113.0,93.0,103.0,110.0,69.0,66.0,114.0,106.0,108.0,,,,,,,127.0,72.0,87.0,0.1,0.535,,0.08,0.27,0.015,,-2.51,,-0.25,-0.97,3.94,3.33,,97.6,,90.1,97.4,89.6,84.1,,0.375,0.542,0.216,0.133,0.133,0.28,0.0,0.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Groundout,field_out,True,669134,808967,Luis Campusano,Yoshinobu Yamamoto,0,288a1306-579a-489d-ab22-1d3ded3fc2aa,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,,,,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,,1.22,2.17,-0.01,-0.61,0.93,0.52,,95.5,91.3,90.1,94.9,86.5,77.9,,0.248,0.396,0.194,0.133,0.133,0.333,0.3,0.5,0.143,0.23,0.41,0.319,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Flyout,field_out,True,669134,808967,Luis Campusano,Yoshinobu Yamamoto,0,1d73d1f4-3077-49e4-b5a7-239cd00d33f7,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,,,,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,,1.22,2.17,-0.01,-0.61,0.93,0.52,,95.5,91.3,90.1,94.9,86.5,77.9,,0.248,0.396,0.194,0.133,0.133,0.333,0.3,0.5,0.143,0.23,0.41,0.319,0.188,0.3,0.348,0.231,0.308,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Pop Out,field_out,True,669134,518489,Luis Campusano,Ryan Brasier,0,4925c3ca-29db-468e-b0ba-84ffdd6926e0,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,4.63,3.77,11.2,103.0,97.0,102.0,0.835,9.26,2.31,7.71,2.31,1.36,0.188,0.438,0.156,0.375,0.469,,,,95.0,103.0,100.0,96.0,95.0,90.0,106.0,109.0,113.0,,,,82.0,100.0,100.0,,,,0.222,0.278,0.13,,0.37,,,5.39,7.63,,1.4,-7.8,,,94.3,90.7,,94.2,84.9,,,0.0,0.0,0.25,0.409,0.864,0.156,0.167,0.167,0.286,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Flyout,field_out,True,669134,623465,Luis Campusano,Evan Phillips,0,6b85a75d-4b03-4da4-a69a-f48539a48602,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,97.0,97.0,105.0,142.0,106.0,116.0,,,,101.0,96.0,93.0,,,,0.099,0.3,0.209,,0.393,,,1.69,-2.03,,0.79,0.89,,,96.3,92.9,,95.7,84.9,,,0.2,0.2,0.348,0.172,0.328,0.315,0.3,0.3,0.107,,,,,,,0.304,0.609,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Pop Out,field_out,True,669134,681911,Luis Campusano,Alex Vesia,0,b8a90640-5a8b-4240-918c-a7e7347dca49,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,,,,130.0,101.0,106.0,,,,112.0,106.0,107.0,,,,,,,,,,,0.649,,,0.309,,,2.08,,,,0.75,,,93.6,,,,85.5,,,0.128,0.287,0.293,0.171,0.22,0.43,,,,,,,,,,,,,80.0,101.0,94.0,0.043,1.68,86.2,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,
2024-04-14,746164,Groundout,field_out,True,669134,572020,Luis Campusano,James Paxton,1,1220399a-63ff-478e-89ce-484d2efe967c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,,,,0.032,0.577,0.037,,,,0.284,0.34,-3.42,,-4.92,,,-0.23,93.2,84.0,,92.6,,,80.8,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.224,0.355,0.358,,,,0.308,0.769,0.13,71.0,97.0,96.0,0.07,-1.66,82.6,0.217,0.348,0.31,,,,,,,,,,,,,,,,,,,,,
2024-04-14,746164,Flyout,field_out,True,669134,572020,Luis Campusano,James Paxton,0,b918b4cd-fc4d-4fe0-9242-d5f4a8a35e27,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,,,,0.032,0.577,0.037,,,,0.284,0.34,-3.42,,-4.92,,,-0.23,93.2,84.0,,92.6,,,80.8,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.224,0.355,0.358,,,,0.308,0.769,0.13,71.0,97.0,96.0,0.07,-1.66,82.6,0.217,0.348,0.31,,,,,,,,,,,,,,,,,,,,,
2024-04-14,746164,Grounded Into DP,grounded_into_double_play,True,669134,518489,Luis Campusano,Ryan Brasier,1,717ed130-3728-4c67-92a3-d1e49f00ecbf,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,4.63,3.77,11.2,103.0,97.0,102.0,0.835,9.26,2.31,7.71,2.31,1.36,0.188,0.438,0.156,0.375,0.469,,,,95.0,103.0,100.0,96.0,95.0,90.0,106.0,109.0,113.0,,,,82.0,100.0,100.0,,,,0.222,0.278,0.13,,0.37,,,5.39,7.63,,1.4,-7.8,,,94.3,90.7,,94.2,84.9,,,0.0,0.0,0.25,0.409,0.864,0.156,0.167,0.167,0.286,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,746164,Strikeout,strikeout,True,669134,681911,Luis Campusano,Alex Vesia,1,2c9364b7-2c86-44e8-9744-40a0057e551d,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,,,,130.0,101.0,106.0,,,,112.0,106.0,107.0,,,,,,,,,,,0.649,,,0.309,,,2.08,,,,0.75,,,93.6,,,,85.5,,,0.128,0.287,0.293,0.171,0.22,0.43,,,,,,,,,,,,,80.0,101.0,94.0,0.043,1.68,86.2,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,
2024-04-14,746164,Grounded Into DP,grounded_into_double_play,True,669134,598286,Luis Campusano,Nick Ramirez,1,62fffc9f-e015-4780-bfc5-d1769a1184c1,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,LAD,6.35,7.6,11.1,92.0,80.0,94.0,0.817,3.18,5.56,11.12,0.0,1.83,0.195,0.512,0.098,0.439,0.408,,,,69.0,71.0,73.0,80.0,90.0,86.0,66.0,88.0,95.0,,,,,,,,,,0.471,0.013,,,0.248,,,-3.7,,,1.14,3.1,,,88.3,,,87.5,79.1,,,,,,0.1,0.1,0.222,0.261,0.304,0.094,,,,,,,,,,92.0,102.0,108.0,0.268,-8.53,78.4,0.583,0.833,0.273,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746002,Strikeout,strikeout,True,669134,605452,Luis Campusano,Joe Ross,0,9d41b85a-9824-487c-87fd-d38edcc1e0e0,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,,,,,,,0.335,0.171,,,0.38,0.027,,-2.54,,,0.25,-0.43,1.84,,94.6,,,94.5,86.4,83.2,,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,0.0,0.0,0.333,,,,,,,84.0,106.0,96.0,0.087,0.99,90.3,0.278,0.333,0.133,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746002,Single,single,False,669134,605452,Luis Campusano,Joe Ross,0,432f4b3f-464d-464a-951c-5b079ff87ba3,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,,,,,,,0.335,0.171,,,0.38,0.027,,-2.54,,,0.25,-0.43,1.84,,94.6,,,94.5,86.4,83.2,,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,0.0,0.0,0.333,,,,,,,84.0,106.0,96.0,0.087,0.99,90.3,0.278,0.333,0.133,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746002,Single,single,False,669134,605452,Luis Campusano,Joe Ross,1,8c8dc799-7a37-4070-89de-ba4d9f026766,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,,,,,,,,,,0.335,0.171,,,0.38,0.027,,-2.54,,,0.25,-0.43,1.84,,94.6,,,94.5,86.4,83.2,,0.286,0.514,0.288,0.246,0.386,0.414,0.255,0.333,0.189,0.0,0.0,0.333,,,,,,,84.0,106.0,96.0,0.087,0.99,90.3,0.278,0.333,0.133,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746002,Pop Out,field_out,True,669134,600986,Luis Campusano,Thyago Vieira,0,ce523498-c653-41ad-905b-0ba420fe8342,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,,,,116.0,98.0,97.0,93.0,96.0,93.0,118.0,89.0,93.0,,,,,,,,,,0.404,0.227,,,0.361,,,-0.66,,,-0.05,-2.14,,,97.8,,,97.1,88.3,,,0.211,0.5,0.25,0.229,0.542,0.321,0.281,0.386,0.172,,,,,,,,,,121.0,140.0,79.0,0.008,-12.58,91.9,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746002,Groundout,field_out,True,669134,657649,Luis Campusano,Jared Koenig,1,ebcf2300-ddc7-4214-979a-242a0eb6a0f5,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,95.0,109.0,104.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,,,,91.0,101.0,99.0,,,,0.586,0.002,0.238,,,0.154,,-3.7,1.4,,1.64,,1.05,,95.0,90.4,,94.5,,80.8,,,,,,,,0.2,0.282,0.178,0.19,0.19,0.471,,,,0.194,0.323,0.278,66.0,87.0,87.0,0.02,3.47,84.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746004,Field Error,field_error,False,669134,489119,Luis Campusano,Wade Miley,0,764d52c6-3430-40f3-af3b-8e14306e9f92,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,,,,93.0,104.0,99.0,,,,0.153,0.212,0.381,,0.025,0.025,,-0.24,0.54,,-1.79,-3.64,7.4,,90.1,86.9,,89.6,78.9,75.2,,0.286,0.286,0.077,,,,0.5,0.5,0.111,,,,,,,0.1,0.4,0.087,115.0,94.0,97.0,0.203,-1.97,83.4,0.5,0.5,0.167,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746004,Groundout,field_out,True,669134,489119,Luis Campusano,Wade Miley,1,e6cda66f-9188-411d-ab3d-731ce6de6e1e,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,,,,93.0,104.0,99.0,,,,0.153,0.212,0.381,,0.025,0.025,,-0.24,0.54,,-1.79,-3.64,7.4,,90.1,86.9,,89.6,78.9,75.2,,0.286,0.286,0.077,,,,0.5,0.5,0.111,,,,,,,0.1,0.4,0.087,115.0,94.0,97.0,0.203,-1.97,83.4,0.5,0.5,0.167,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746004,Strikeout,strikeout,True,669134,682842,Luis Campusano,Abner Uribe,0,10858347-25e7-40b7-bb90-b59e6eda096e,682842.0,abneruribe,Uribe,Right,Abner Uribe,MIL,6.91,4.7,14.1,94.0,138.0,102.0,0.781,8.79,7.53,9.42,0.63,2.56,0.15,0.4,0.2,0.225,0.43,,,,95.0,57.0,54.0,128.0,93.0,98.0,159.0,97.0,113.0,,,,,,,,,,0.647,0.008,,,0.345,,,-3.7,,,0.02,-0.32,,,100.1,,,98.7,87.9,,,,,,0.267,0.267,0.423,0.282,0.436,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746004,Single,single,False,669134,665625,Luis Campusano,Elvis Peguero,1,f338c80d-87b5-464a-abcd-07aeabe827e9,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,53.0,40.0,52.0,,,,99.0,97.0,96.0,145.0,101.0,110.0,,,,,,,,,,0.485,,,,0.513,0.002,,,,,0.11,0.15,-3.42,,,,,96.8,90.2,69.1,,,,,0.259,0.362,0.413,0.264,0.379,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745430,Forceout,force_out,True,669134,641835,Luis Campusano,Tim Mayza,1,ff3a0847-8b82-4354-83e4-5415fb1167a5,641835.0,timmayza,Mayza,Left,Tim Mayza,TOR,8.03,6.84,24.2,97.0,103.0,95.0,0.843,5.84,4.38,13.14,1.09,1.16,0.258,0.344,0.14,0.29,0.423,,,,29.0,90.0,120.0,86.0,99.0,94.0,146.0,92.0,98.0,,,,,,,,,,0.702,0.006,,,0.292,,,2.09,,,-1.23,-3.0,,,91.5,,,91.9,86.4,,,,,,0.321,0.536,0.203,0.346,0.526,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,745431,Groundout,field_out,True,669134,621244,Luis Campusano,José Berríos,0,fc79e0f7-2789-42a8-a8b6-cbfc0c6053a4,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,,,,0.329,0.175,0.031,,,0.301,,-1.98,-2.81,,0.53,,0.16,,94.0,91.7,,93.5,,83.0,,0.333,0.648,0.183,,,,0.288,0.378,0.124,,,,,,,0.375,0.438,0.03,89.0,103.0,101.0,0.163,1.45,84.5,0.153,0.376,0.241,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-04-20,745431,Single,single,False,669134,621244,Luis Campusano,José Berríos,0,3294718b-fc1d-49f4-abb9-a648052fa4e6,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,,,,0.329,0.175,0.031,,,0.301,,-1.98,-2.81,,0.53,,0.16,,94.0,91.7,,93.5,,83.0,,0.333,0.648,0.183,,,,0.288,0.378,0.124,,,,,,,0.375,0.438,0.03,89.0,103.0,101.0,0.163,1.45,84.5,0.153,0.376,0.241,0.202,0.403,0.286,,,,,,,,,,,,,,,,,,
2024-04-20,745431,Walk,walk,False,669134,650893,Luis Campusano,Génesis Cabrera,0,48c0d953-f1d8-46bc-bb6c-19775a369a21,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,91.0,91.0,93.0,108.0,101.0,105.0,89.0,85.0,81.0,,,,,,,82.0,100.0,92.0,,,,0.199,0.204,0.375,,,0.142,,-6.56,3.47,,-3.97,,1.75,,95.6,88.4,,95.4,,78.9,,0.429,0.829,0.13,,,,0.429,0.643,0.094,0.111,0.111,0.24,,,,0.123,0.175,0.351,43.0,86.0,73.0,0.08,3.0,88.1,0.091,0.091,0.5,,,,,,,,,,,,,,,,,,,,,
2024-04-20,745431,Double,double,False,669134,657024,Luis Campusano,Erik Swanson,1,93ca288d-d03c-4e70-ac90-96da9f630886,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,9.22,9.08,13.2,92.0,98.0,96.0,0.822,6.59,2.63,13.17,3.29,1.0,0.135,0.481,0.096,0.442,0.422,,,,75.0,91.0,85.0,,,,98.0,93.0,101.0,,,,,,,130.0,95.0,110.0,,0.488,,0.357,0.156,,,1.89,,-9.05,,-3.46,,,93.6,,85.0,,85.7,,,0.233,0.267,0.109,0.5,0.75,0.222,,,,,,,0.393,1.071,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745434,Strikeout,strikeout,True,669134,605135,Luis Campusano,Chris Bassitt,0,53b34d4a-a37b-4df6-843a-a8d3b45fa4ea,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,106.0,88.0,100.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.03,0.202,0.049,0.108,0.145,,-2.99,0.96,-2.41,0.24,-0.29,0.47,,92.7,89.7,83.9,92.6,77.5,70.8,,0.25,0.5,0.286,0.333,0.556,0.138,0.337,0.412,0.111,0.193,0.281,0.282,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,0.053,-0.92,84.5,0.25,0.45,0.098,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745434,Pop Out,field_out,True,669134,605135,Luis Campusano,Chris Bassitt,0,f21c2132-f29f-42e6-b4eb-f1bb7a43535b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,106.0,88.0,100.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,97.0,90.0,88.0,0.413,0.03,0.202,0.049,0.108,0.145,,-2.99,0.96,-2.41,0.24,-0.29,0.47,,92.7,89.7,83.9,92.6,77.5,70.8,,0.25,0.5,0.286,0.333,0.556,0.138,0.337,0.412,0.111,0.193,0.281,0.282,0.28,0.32,0.171,0.152,0.253,0.271,77.0,89.0,86.0,0.053,-0.92,84.5,0.25,0.45,0.098,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745434,Walk,walk,False,669134,670950,Luis Campusano,Trevor Richards,1,c07071d7-f797-4581-a64f-c1c60c017817,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,,,,83.0,96.0,92.0,,,,,,,,,,,,,,,,0.001,0.412,,,,,,1.05,,,-3.42,,,,92.1,,,91.4,,,,0.197,0.303,0.139,,,,,,,,,,,,,,,,98.0,95.0,105.0,0.587,0.94,79.0,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745434,Walk,walk,False,669134,663878,Luis Campusano,Nate Pearson,1,4fc04fcf-322f-4223-a28d-7707ae05902b,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,132.0,92.0,102.0,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,,,,,,,76.0,153.0,162.0,0.012,0.448,,0.002,0.412,0.127,,-2.31,,16.57,-30.79,0.95,-0.74,,97.6,,88.3,97.4,87.7,80.8,,0.342,0.548,0.182,0.212,0.385,0.42,0.667,2.667,0.167,0.158,0.316,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,746565,Double,double,False,669134,596295,Luis Campusano,Austin Gomber,0,bad59062-eb98-4b92-8a4c-9d4dc03d560f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,,,,0.001,0.412,,,0.158,,0.218,-1.25,,,-43.05,-0.33,,0.82,90.4,,,90.1,83.8,,77.1,0.312,0.567,0.093,0.274,0.532,0.162,,,,0.188,0.337,0.266,,,,,,,86.0,105.0,101.0,0.211,-0.09,80.9,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,
