date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-07-28,747173,Groundout,field_out,True,677950,656605,Alek Thomas,Mitch Keller,0,abd11a09-21c9-46b8-a56f-eec6f71c207c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,96.0,99.0,98.0,0.224,0.313,0.123,0.241,,0.007,0.37,-0.11,0.37,-0.54,,-11.28,94.5,90.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.265,0.529,0.286,0.75,1.25,0.0,0.302,0.54,0.233,0.243,0.514,0.207,0.248,0.355,0.129,112.0,98.0,105.0,0.093,-0.46,78.4,,,,,,,,,,,,,0.208,0.352,0.237,,,
2024-07-28,747173,Strikeout,strikeout,True,677950,656605,Alek Thomas,Mitch Keller,0,e4b0db69-fef9-4f5d-a058-6c747fd08e45,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,96.0,99.0,98.0,0.224,0.313,0.123,0.241,,0.007,0.37,-0.11,0.37,-0.54,,-11.28,94.5,90.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.265,0.529,0.286,0.75,1.25,0.0,0.302,0.54,0.233,0.243,0.514,0.207,0.248,0.355,0.129,112.0,98.0,105.0,0.093,-0.46,78.4,,,,,,,,,,,,,0.208,0.352,0.237,,,
2024-07-28,747173,Groundout,field_out,True,677950,670059,Alek Thomas,Colin Holderman,0,cfe8a494-c5c1-4be4-88dd-7ae8032043c9,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,,,,106.0,90.0,89.0,0.26,0.008,0.26,0.471,,,1.96,-1.43,-0.95,0.63,,,97.3,92.3,,97.2,84.9,,,,,,,,,,,,,,0.324,0.588,0.25,0.25,0.521,0.119,,,,,,,,,,,,,,,,,,,0.189,0.243,0.38,,,
2024-07-29,747172,Groundout,field_out,True,677950,680730,Alek Thomas,Mitchell Parker,0,f479e3f8-1884-4e25-869a-f2e15d5c73f6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,,,,79.0,103.0,98.0,,,,106.0,106.0,108.0,,,,,,,,0.492,,0.103,,,0.19,,,-0.44,,,92.5,,,,84.3,,0.276,0.445,0.115,0.271,0.396,0.258,,,,0.218,0.4,0.325,,,,,,,99.0,97.0,97.0,0.223,0.39,80.4,88.0,96.0,96.0,0.182,-0.23,85.7,0.2,0.367,0.376,,,,,,,,,
2024-07-29,747172,Groundout,field_out,True,677950,680730,Alek Thomas,Mitchell Parker,1,dbdf53ed-13b8-4ae7-8abb-2a922d03ebfb,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.26,4.41,126.2,101.0,88.0,98.0,0.808,7.74,2.42,8.95,1.21,0.89,0.246,0.454,0.133,0.328,0.448,,,,79.0,103.0,98.0,,,,106.0,106.0,108.0,,,,,,,,0.492,,0.103,,,0.19,,,-0.44,,,92.5,,,,84.3,,0.276,0.445,0.115,0.271,0.396,0.258,,,,0.218,0.4,0.325,,,,,,,99.0,97.0,97.0,0.223,0.39,80.4,88.0,96.0,96.0,0.182,-0.23,85.7,0.2,0.367,0.376,,,,,,,,,
2024-07-29,747172,Groundout,field_out,True,677950,678606,Alek Thomas,Jose Ferrer,1,cbbfbdd6-5ce1-4019-80b3-4bb951d62b34,678606.0,joseaferrer,Ferrer,Left,Jose Ferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.417,0.176,,,,0.143,0.143,0.5,0.0,0.0,0.833,,,,0.278,0.333,0.081,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,747172,Triple,triple,False,677950,640448,Alek Thomas,Kyle Finnegan,0,6e87ff3d-f71c-4b79-aaca-fee8134388d8,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,3.52,4.44,53.2,106.0,99.0,103.0,0.786,8.55,3.19,8.05,1.51,1.26,0.295,0.34,0.154,0.372,0.517,,,,97.0,108.0,103.0,,,,110.0,109.0,109.0,,,,,,,,0.676,,0.056,,,0.11,,,0.9,,,97.2,,,,85.3,,0.272,0.426,0.201,,,,,,,0.167,0.167,0.4,,,,,,,,,,,,,104.0,101.0,102.0,0.268,0.58,88.6,0.172,0.414,0.306,,,,,,,,,
2024-07-30,747167,Groundout,field_out,True,677950,674285,Alek Thomas,Eduardo Salazar,0,6d318ba3-36bd-40d0-a110-183ee624bee7,674285.0,eduardosalazar,Salazar,Right,Eduardo Salazar,- - -,1.29,4.09,21.0,94.0,104.0,95.0,0.762,9.0,4.29,8.57,0.43,2.62,0.197,0.443,0.164,0.279,0.401,,,,80.0,104.0,96.0,93.0,93.0,88.0,119.0,93.0,101.0,,,,,,,0.466,0.06,,0.466,,0.006,0.85,,0.71,0.73,,-26.48,95.7,,90.7,94.4,87.9,,0.25,0.25,0.25,,,,,,,0.15,0.25,0.408,,,,0.324,0.378,0.066,,,,0.003,-3.49,81.6,,,,,,,,,,,,,,,,,,
2024-07-30,747167,Flyout,field_out,True,677950,672851,Alek Thomas,Joan Adon,0,2acf4ab4-c627-4c15-9e2d-e64c0ff3cbec,672851.0,joanadon,Adon,Right,Joan Adon,WSN,6.75,4.56,10.2,101.0,88.0,97.0,0.859,5.06,3.38,10.13,1.69,2.63,0.189,0.486,0.27,0.216,0.393,84.0,91.0,91.0,78.0,95.0,86.0,84.0,105.0,99.0,102.0,113.0,117.0,,,,,,,0.213,0.371,,0.107,,0.191,0.89,,-1.99,1.29,,-3.51,94.7,,87.7,94.4,87.0,,0.214,0.214,0.063,0.333,0.5,0.333,0.375,0.375,0.143,0.333,0.333,0.0,,,,0.3,0.9,0.278,116.0,116.0,116.0,0.118,-2.65,82.5,,,,,,,,,,,,,,,,,,
2024-07-30,747167,Double,double,False,677950,663432,Alek Thomas,Tanner Rainey,1,34ecd4c7-2950-46b9-9efd-a5a170170bb3,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,5.63,6.37,40.0,95.0,106.0,98.0,0.762,6.75,5.85,9.23,1.58,0.52,0.231,0.377,0.138,0.315,0.408,87.0,76.0,73.0,108.0,98.0,101.0,,,,103.0,87.0,90.0,,,,,,,,0.715,,0.268,,0.017,-0.79,,,-0.99,,-6.91,93.9,,85.6,,86.4,,0.266,0.516,0.204,,,,,,,0.2,0.2,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,745471,Forceout,force_out,True,677950,682847,Alek Thomas,Luis L. Ortiz,1,2f725616-d81a-4322-aca1-bbf8f16e1fbd,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.299,0.233,,,,,,,0.231,0.462,0.294,0.262,0.426,0.153,0.242,0.343,0.138,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,745471,Walk,walk,False,677950,682847,Alek Thomas,Luis L. Ortiz,0,637012f8-ea64-4fc8-badf-c98895e5ebc1,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.299,0.233,,,,,,,0.231,0.462,0.294,0.262,0.426,0.153,0.242,0.343,0.138,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,745471,Single,single,False,677950,656222,Alek Thomas,Jalen Beeks,1,de1803dd-b9a0-4d89-94fa-3184dc871c34,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,82.0,90.0,90.0,74.0,96.0,90.0,,,,,,,,,,85.0,98.0,93.0,0.002,0.556,0.175,0.003,,0.251,1.02,-0.15,-0.49,0.64,,-1.25,94.5,85.0,89.0,89.3,82.9,,0.262,0.356,0.172,0.2,0.2,0.167,0.265,0.388,0.433,,,,0.259,0.481,0.227,,,,92.0,123.0,129.0,0.012,0.91,74.8,,,,,,,,,,,,,,,,82.9,0.001,-2.43
2024-08-02,745471,Lineout,field_out,True,677950,670059,Alek Thomas,Colin Holderman,1,bbd9c102-85a5-4862-8243-d5a282e12945,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.43,4.53,42.0,95.0,114.0,100.0,0.74,10.07,4.5,7.93,1.29,0.91,0.296,0.409,0.2,0.348,0.404,,,,,,,92.0,95.0,91.0,132.0,98.0,111.0,,,,106.0,90.0,89.0,0.26,0.008,0.26,0.471,,,1.96,-1.43,-0.95,0.63,,,97.3,92.3,,97.2,84.9,,,,,,,,,,,,,,0.324,0.588,0.25,0.25,0.521,0.119,,,,,,,,,,,,,,,,,,,0.189,0.243,0.38,,,
2024-08-03,745474,Flyout,field_out,True,677950,670280,Alek Thomas,David Bednar,0,b5e2d683-7b9a-4bca-948b-bbd63786f60f,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,6.32,4.62,47.0,99.0,130.0,107.0,0.747,9.38,3.45,9.38,1.53,0.81,0.238,0.441,0.182,0.301,0.444,,,,145.0,98.0,108.0,,,,,,,,,,,,,,0.567,,,,,-1.02,,,,,,97.2,,,,,,0.286,0.527,0.234,0.125,0.125,0.261,,,,,,,,,,,,,98.0,93.0,98.0,0.207,0.96,77.3,121.0,106.0,113.0,0.226,-0.44,92.1,0.259,0.407,0.362,,,,,,,,,
2024-08-04,745468,Single,single,False,677950,694973,Alek Thomas,Paul Skenes,1,c0bf77c1-bf21-44db-aceb-28f5da3caf95,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,,,,0.294,0.392,,0.158,,0.035,0.69,,3.41,0.64,,-0.02,98.8,,87.4,93.9,85.3,,0.221,0.364,0.251,0.25,0.375,0.333,0.154,0.231,0.379,0.153,0.322,0.268,,,,0.187,0.244,0.299,106.0,102.0,105.0,0.121,-0.07,82.9,,,,,,,,,,,,,,,,,,
2024-08-04,745468,Groundout,field_out,True,677950,694973,Alek Thomas,Paul Skenes,0,f829fa14-e1ce-49c4-a7bb-b145facb80bf,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,,,,0.294,0.392,,0.158,,0.035,0.69,,3.41,0.64,,-0.02,98.8,,87.4,93.9,85.3,,0.221,0.364,0.251,0.25,0.375,0.333,0.154,0.231,0.379,0.153,0.322,0.268,,,,0.187,0.244,0.299,106.0,102.0,105.0,0.121,-0.07,82.9,,,,,,,,,,,,,,,,,,
2024-08-04,745468,Groundout,field_out,True,677950,676702,Alek Thomas,Hunter Stratton,0,b694e7ff-f114-498b-87a1-420d58479887,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,3.58,3.2,37.2,100.0,111.0,102.0,0.754,7.88,1.67,8.84,0.72,0.95,0.243,0.4,0.183,0.287,0.429,,,,100.0,100.0,103.0,93.0,106.0,103.0,122.0,99.0,104.0,,,,115.0,100.0,99.0,0.012,0.368,0.373,0.246,,,-0.05,-0.62,-4.96,2.87,,,95.5,92.0,,95.4,84.2,,0.263,0.368,0.234,,,,,,,0.1,0.133,0.435,0.327,0.491,0.221,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746600,Groundout,field_out,True,677950,661403,Alek Thomas,Emmanuel Clase,0,106beb4f-ac61-4fd9-9ff0-097953d9bf21,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.58,2.48,62.1,106.0,147.0,114.0,0.762,7.8,1.16,4.91,0.14,2.85,0.256,0.366,0.177,0.213,0.449,,,,301.0,121.0,130.0,,,,143.0,114.0,128.0,,,,147.0,104.0,111.0,,0.002,0.811,0.187,,,0.81,3.21,,2.57,,,100.2,99.5,,,90.7,,,,,,,,,,,0.143,0.163,0.326,0.165,0.213,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,746604,Walk,walk,False,677950,594902,Alek Thomas,Ben Lively,0,71c0c5c9-e640-48bf-9a85-b0753fa21d7f,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,,,,,,,0.281,0.325,,0.221,,0.091,0.32,,0.31,-0.27,,-0.15,89.8,,83.8,90.4,79.1,,0.231,0.452,0.151,0.196,0.353,0.207,0.254,0.356,0.181,0.214,0.571,0.413,,,,0.231,0.423,0.139,47.0,106.0,93.0,0.082,0.37,76.7,,,,,,,,,,,,,0.247,0.449,0.244,,,
2024-08-07,746604,Groundout,field_out,True,677950,594902,Alek Thomas,Ben Lively,0,454b8b5f-bf7c-4d25-9794-2d3c38ffeb60,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,,,,,,,0.281,0.325,,0.221,,0.091,0.32,,0.31,-0.27,,-0.15,89.8,,83.8,90.4,79.1,,0.231,0.452,0.151,0.196,0.353,0.207,0.254,0.356,0.181,0.214,0.571,0.413,,,,0.231,0.423,0.139,47.0,106.0,93.0,0.082,0.37,76.7,,,,,,,,,,,,,0.247,0.449,0.244,,,
2024-08-07,746604,Groundout,field_out,True,677950,669212,Alek Thomas,Eli Morgan,0,ffde323b-b393-4411-821d-6f40a019aa8c,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,2.36,2.08,26.2,104.0,84.0,101.0,0.772,7.43,2.03,6.75,0.68,0.51,0.346,0.333,0.218,0.179,0.444,94.0,114.0,114.0,65.0,104.0,94.0,,,,104.0,100.0,101.0,,,,,,,,0.43,,0.348,,0.222,0.09,,,0.81,,3.03,92.1,,78.7,,86.7,,0.243,0.432,0.196,,,,0.143,0.214,0.25,0.212,0.333,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,747168,Walk,walk,False,677950,554430,Alek Thomas,Zack Wheeler,0,73d4768e-d9aa-498a-aed0-dd432d95a82d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,,,,92.0,97.0,95.0,0.187,0.408,0.106,0.116,,,0.76,-0.08,2.63,1.84,,,95.2,91.0,,94.5,84.6,,0.214,0.408,0.286,0.22,0.458,0.38,,,,,,,0.25,0.393,0.182,0.189,0.259,0.153,111.0,100.0,106.0,0.106,-1.22,81.7,95.0,106.0,106.0,0.078,0.68,86.0,0.167,0.238,0.41,,,,0.133,0.227,0.302,,,
2024-08-09,747168,Grounded Into DP,grounded_into_double_play,True,677950,554430,Alek Thomas,Zack Wheeler,1,60a83fe2-9278-4cbc-998e-17abb1ed9a7f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,,,,92.0,97.0,95.0,0.187,0.408,0.106,0.116,,,0.76,-0.08,2.63,1.84,,,95.2,91.0,,94.5,84.6,,0.214,0.408,0.286,0.22,0.458,0.38,,,,,,,0.25,0.393,0.182,0.189,0.259,0.153,111.0,100.0,106.0,0.106,-1.22,81.7,95.0,106.0,106.0,0.078,0.68,86.0,0.167,0.238,0.41,,,,0.133,0.227,0.302,,,
2024-08-09,747168,Grounded Into DP,grounded_into_double_play,True,677950,554430,Alek Thomas,Zack Wheeler,1,2ea146c1-5f80-474d-a2cc-c8551d3fd28e,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.74,3.04,160.2,104.0,105.0,108.0,0.753,9.86,2.52,6.44,0.95,1.06,0.263,0.339,0.21,0.29,0.428,,,,100.0,107.0,110.0,110.0,104.0,108.0,126.0,107.0,115.0,,,,92.0,97.0,95.0,0.187,0.408,0.106,0.116,,,0.76,-0.08,2.63,1.84,,,95.2,91.0,,94.5,84.6,,0.214,0.408,0.286,0.22,0.458,0.38,,,,,,,0.25,0.393,0.182,0.189,0.259,0.153,111.0,100.0,106.0,0.106,-1.22,81.7,95.0,106.0,106.0,0.078,0.68,86.0,0.167,0.238,0.41,,,,0.133,0.227,0.302,,,
2024-08-11,747166,Forceout,force_out,True,677950,650911,Alek Thomas,Cristopher Sánchez,1,75eb5855-eb03-40be-955e-a1ed6405b77f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,,,,93.0,100.0,98.0,99.0,100.0,103.0,,,,86.0,52.0,74.0,0.471,,0.001,0.169,,0.359,,2.6,-0.63,0.34,,1.68,,86.5,85.1,94.3,84.3,,,,,,,,0.18,0.216,0.343,0.228,0.38,0.303,,,,0.362,0.49,0.122,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,747166,Strikeout,strikeout,True,677950,650911,Alek Thomas,Cristopher Sánchez,0,a7dd27bb-2151-4bc4-a7a9-376db66bae2c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,,,,93.0,100.0,98.0,99.0,100.0,103.0,,,,86.0,52.0,74.0,0.471,,0.001,0.169,,0.359,,2.6,-0.63,0.34,,1.68,,86.5,85.1,94.3,84.3,,,,,,,,0.18,0.216,0.343,0.228,0.38,0.303,,,,0.362,0.49,0.122,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,747166,Single,single,False,677950,650911,Alek Thomas,Cristopher Sánchez,1,71fe244d-9585-4c46-a373-e30eb6ad629b,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,,,,93.0,100.0,98.0,99.0,100.0,103.0,,,,86.0,52.0,74.0,0.471,,0.001,0.169,,0.359,,2.6,-0.63,0.34,,1.68,,86.5,85.1,94.3,84.3,,,,,,,,0.18,0.216,0.343,0.228,0.38,0.303,,,,0.362,0.49,0.122,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,747166,Strikeout,strikeout,True,677950,689147,Alek Thomas,Orion Kerkering,0,65471c0c-236d-4c00-beec-6541b51d71a6,689147.0,orionkerkering,Kerkering,Right,Orion Kerkering,PHI,2.25,3.13,52.0,102.0,126.0,111.0,0.749,10.38,2.25,7.44,0.35,2.0,0.242,0.409,0.136,0.258,0.453,,,,114.0,103.0,106.0,94.0,103.0,103.0,141.0,101.0,116.0,,,,,,,0.145,0.311,,0.545,,,0.65,,3.05,0.38,,,97.6,,,96.3,86.1,,0.226,0.34,0.277,,,,,,,,,,,,,0.179,0.205,0.158,,,,,,,,,,,,,,,,,,,0.247,0.33,0.3,,,
2024-08-11,747166,Field Error,field_error,False,677950,676661,Alek Thomas,Max Lazar,1,9c88b26f-fc77-44d5-823a-0ad9e4d3c0e3,676661.0,maxlazar,Lazar,Right,Max Lazar,PHI,0.0,1.39,6.1,103.0,73.0,97.0,0.881,7.11,0.0,2.84,0.0,1.0,0.412,0.294,0.118,0.294,0.495,,,,65.0,104.0,98.0,,,,,,,,,,64.0,115.0,116.0,,0.611,0.126,,,,4.31,9.35,,,,,93.4,88.5,,,,,0.067,0.067,0.214,0.333,0.333,0.0,,,,,,,0.0,0.0,0.0,,,,96.0,97.0,88.0,0.263,-0.58,79.9,,,,,,,,,,,,,,,,,,
2024-08-12,747165,Groundout,field_out,True,677950,687134,Alek Thomas,Bradley Blalock,0,e3d68782-949a-4117-8ad0-f430c28775e0,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,,,,97.0,86.0,89.0,,0.463,0.043,0.182,,,-2.34,0.53,,1.59,,,93.7,88.7,,,85.3,,0.364,0.523,0.14,0.143,0.429,0.2,,,,0.25,0.375,0.286,,,,,,,112.0,106.0,108.0,0.123,0.24,79.5,80.0,85.0,86.0,0.19,-0.47,85.2,0.25,0.313,0.379,,,,,,,,,
2024-08-12,747165,Lineout,field_out,True,677950,687134,Alek Thomas,Bradley Blalock,0,ea91a738-7fd8-461c-b9e1-ef960fb3e26a,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,,,,76.0,92.0,87.0,,,,119.0,104.0,108.0,,,,97.0,86.0,89.0,,0.463,0.043,0.182,,,-2.34,0.53,,1.59,,,93.7,88.7,,,85.3,,0.364,0.523,0.14,0.143,0.429,0.2,,,,0.25,0.375,0.286,,,,,,,112.0,106.0,108.0,0.123,0.24,79.5,80.0,85.0,86.0,0.19,-0.47,85.2,0.25,0.313,0.379,,,,,,,,,
2024-08-12,747165,Groundout,field_out,True,677950,683627,Alek Thomas,Anthony Molina,0,d4911478-0475-4a59-b5e3-216d369747d0,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.2,5.78,49.1,101.0,87.0,98.0,0.854,5.66,3.65,10.76,0.73,1.4,0.275,0.311,0.144,0.383,0.429,94.0,92.0,95.0,78.0,100.0,94.0,,,,92.0,107.0,106.0,,,,,,,,0.478,,0.238,0.001,0.222,-1.68,,,-0.07,3.94,-0.04,94.7,,85.2,,88.6,76.8,0.384,0.581,0.149,0.118,0.118,0.333,0.225,0.325,0.239,0.288,0.404,0.126,,,,,,,112.0,115.0,114.0,0.061,2.04,82.8,,,,,,,,,,,,,,,,,,
2024-09-27,747145,Groundout,field_out,True,677950,663158,Alek Thomas,Robert Suarez,1,c0aeee30-fa5b-4578-a5ac-ad024fa610ef,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.77,3.03,65.0,102.0,137.0,108.0,0.775,8.17,2.22,7.2,0.97,1.03,0.333,0.339,0.18,0.322,0.463,105.0,93.0,98.0,143.0,104.0,112.0,134.0,102.0,99.0,,,,,,,102.0,118.0,105.0,0.15,0.72,0.004,,,0.126,1.56,-12.28,2.89,,,-1.77,99.1,92.5,91.1,98.7,,,0.226,0.345,0.251,,,,0.2,0.5,0.452,,,,,,,0.167,0.19,0.088,,,,,,,,,,,,,,,,,,,,,,,,
