date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-08-30,746433,Lineout,field_out,True,700242,656557,Trey Sweeney,Tanner Houck,0,48a153b4-1be0-4017-ba7f-07c6b7e163d1,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,0.321,,0.417,,,0.63,0.58,,,,93.5,83.2,,,,,,,0.273,0.33,0.137,,,,,,,95.0,93.0,93.0,0.015,,-0.96,,87.1,,,,,0.2,0.4,0.235,0.229,0.357,0.304,,,,115.0,103.0,109.0,0.246,,1.44,,88.4,,0.204,0.28,0.212,,,
2024-08-31,746424,Double,double,False,700242,601713,Trey Sweeney,Nick Pivetta,1,4ee44ea4-0564-4252-a989-3954bf2c661d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,,,,124.0,105.0,109.0,,,,154.0,103.0,111.0,,0.479,0.301,,0.71,,0.4,,94.0,,,82.7,0.252,0.414,0.211,,,,,,,0.095,0.286,0.314,,,,105.0,96.0,82.0,0.067,,-4.87,,88.3,,0.174,0.457,0.197,0.387,0.903,0.224,0.22,0.413,0.353,119.0,105.0,104.0,,,,,0.154,,0.02,,80.1,,,,,,
2024-08-31,746424,Groundout,field_out,True,700242,601713,Trey Sweeney,Nick Pivetta,0,b7411502-bb93-40c1-a622-d1a36c4085ec,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,,,,124.0,105.0,109.0,,,,154.0,103.0,111.0,,0.479,0.301,,0.71,,0.4,,94.0,,,82.7,0.252,0.414,0.211,,,,,,,0.095,0.286,0.314,,,,105.0,96.0,82.0,0.067,,-4.87,,88.3,,0.174,0.457,0.197,0.387,0.903,0.224,0.22,0.413,0.353,119.0,105.0,104.0,,,,,0.154,,0.02,,80.1,,,,,,
2024-08-31,746424,Grounded Into DP,grounded_into_double_play,True,700242,601713,Trey Sweeney,Nick Pivetta,1,c1b8ee3f-1157-4fa6-b7dd-5be9b6f5eddb,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,,,,124.0,105.0,109.0,,,,154.0,103.0,111.0,,0.479,0.301,,0.71,,0.4,,94.0,,,82.7,0.252,0.414,0.211,,,,,,,0.095,0.286,0.314,,,,105.0,96.0,82.0,0.067,,-4.87,,88.3,,0.174,0.457,0.197,0.387,0.903,0.224,0.22,0.413,0.353,119.0,105.0,104.0,,,,,0.154,,0.02,,80.1,,,,,,
2024-09-01,746426,Flyout,field_out,True,700242,681867,Trey Sweeney,Cooper Criswell,0,0f115fd1-8c3c-4c9b-9e94-574e0a8f8251,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,,,,104.0,109.0,101.0,110.0,95.0,99.0,0.296,,0.291,0.258,,1.05,-2.33,0.51,,84.4,89.1,77.1,,,,0.258,0.347,0.173,0.307,0.466,0.068,0.6,1.2,0.091,,,,79.0,102.0,93.0,0.156,,0.48,,86.3,,,,,0.159,0.318,0.284,0.303,0.506,0.196,,,,,,,,,,,,,,,,,,
2024-09-01,746426,Strikeout,strikeout,True,700242,448179,Trey Sweeney,Rich Hill,0,055f8d7f-d538-4524-afe8-55c6bfebf827,448179.0,richhill,Hill,Left,Rich Hill,BOS,4.91,8.32,3.2,90.0,111.0,95.0,0.739,12.27,7.36,2.45,2.45,1.5,0.0,0.667,0.0,0.5,0.296,,,,64.0,105.0,104.0,84.0,83.0,95.0,166.0,97.0,109.0,0.225,0.169,0.366,,3.22,1.77,0.47,,87.6,,85.2,70.6,,,,,,,0.0,0.0,0.4,,,,,,,86.0,101.0,98.0,0.127,,2.94,,84.3,,1.0,4.0,0.0,,,,0.0,0.0,0.545,75.0,74.0,73.0,,,,,0.113,,-18.81,,72.4,,,,,,
2024-09-01,746426,Lineout,field_out,True,700242,663767,Trey Sweeney,Chase Shugart,0,311c731c-2035-41ad-ab5f-df37a7b2d48f,663767.0,chaseshugart,Shugart,Right,Chase Shugart,BOS,6.0,2.99,6.0,105.0,99.0,104.0,0.859,9.0,1.5,10.5,1.5,0.55,0.368,0.105,0.263,0.421,0.361,83.0,116.0,115.0,90.0,112.0,103.0,76.0,97.0,88.0,130.0,102.0,115.0,0.185,0.157,0.278,0.176,-8.76,2.56,1.56,2.77,95.8,89.3,94.7,80.9,0.75,1.0,0.182,0.25,0.25,0.133,,,,,,,,,,98.0,110.0,101.0,0.204,,-1.17,,92.0,,,,,0.2,0.8,0.143,0.143,0.143,0.333,,,,,,,,,,,,,,,,,,
2024-09-02,745373,Flyout,field_out,True,700242,605397,Trey Sweeney,Joe Musgrove,0,ac7fb0c7-1b22-4d59-9875-6243af22d823,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,0.05,0.247,0.195,0.08,-1.38,0.36,0.09,-2.17,92.8,87.1,92.6,82.0,0.274,0.521,0.235,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,105.0,108.0,103.0,0.21,,1.12,,89.9,,0.204,0.333,0.345,0.319,0.444,0.243,0.2,0.417,0.302,160.0,98.0,103.0,,,,,0.218,,-0.17,,81.5,,,,,,
2024-09-02,745373,Flyout,field_out,True,700242,605397,Trey Sweeney,Joe Musgrove,0,3c74d10a-8817-450c-b168-466c14469b25,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.54,5.0,81.1,101.0,120.0,102.0,0.735,8.63,2.43,9.07,1.44,1.04,0.208,0.437,0.1,0.351,0.45,118.0,100.0,106.0,89.0,99.0,94.0,68.0,111.0,95.0,147.0,95.0,104.0,0.05,0.247,0.195,0.08,-1.38,0.36,0.09,-2.17,92.8,87.1,92.6,82.0,0.274,0.521,0.235,0.321,0.571,0.426,0.35,0.45,0.154,,,,,,,105.0,108.0,103.0,0.21,,1.12,,89.9,,0.204,0.333,0.345,0.319,0.444,0.243,0.2,0.417,0.302,160.0,98.0,103.0,,,,,0.218,,-0.17,,81.5,,,,,,
2024-09-02,745373,Single,single,False,700242,592094,Trey Sweeney,Jason Adam,0,8d2c1d52-4f37-402a-ae53-be74f4070f95,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,1.95,3.01,64.2,98.0,129.0,105.0,0.63,10.44,2.37,4.87,0.7,1.08,0.218,0.374,0.177,0.34,0.391,141.0,102.0,114.0,121.0,100.0,102.0,,,,128.0,93.0,99.0,,0.38,0.362,0.259,1.24,,1.54,2.95,95.5,89.6,,82.2,0.173,0.307,0.258,0.154,0.192,0.418,,,,0.081,0.162,0.571,,,,,,,,,,,,,,,,,,,0.233,0.467,0.421,,,,,,,,,,,,,,,,,,
2024-09-04,745370,Strikeout,strikeout,True,700242,506433,Trey Sweeney,Yu Darvish,1,bff24436-83b1-4679-8a50-b26311de57cc,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.51,3.7,59.0,102.0,99.0,102.0,0.763,8.69,2.59,7.47,1.07,0.93,0.167,0.5,0.119,0.351,0.493,,,,95.0,103.0,100.0,86.0,111.0,102.0,118.0,96.0,103.0,0.152,0.217,0.367,,-0.58,-0.97,1.14,,94.0,,93.4,84.7,0.222,0.426,0.162,,,,0.3,0.525,0.152,0.245,0.34,0.286,92.0,114.0,111.0,81.0,104.0,98.0,0.056,0.062,3.19,2.74,90.5,78.5,0.167,0.292,0.355,0.0,0.0,0.36,0.2,0.3,0.208,90.0,90.0,99.0,108.0,102.0,106.0,0.079,0.067,0.36,-2.06,87.6,73.5,0.182,0.409,0.375,,,
2024-09-04,745370,Home Run,home_run,False,700242,673513,Trey Sweeney,Yuki Matsui,1,86698f6f-e96d-4ecb-88e3-a0fd1395b5ad,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.84,2.99,61.0,96.0,110.0,99.0,0.704,9.74,3.84,6.49,1.18,0.87,0.21,0.503,0.178,0.318,0.394,,,,113.0,97.0,104.0,,,,109.0,93.0,96.0,,0.412,0.327,,0.25,,1.09,,92.2,,,85.0,0.22,0.451,0.188,,,,,,,0.177,0.387,0.443,,,,,,,,,,,,,,,,,,,0.167,0.167,0.286,66.0,86.0,83.0,111.0,95.0,92.0,0.251,0.01,0.06,2.36,86.6,74.9,0.207,0.293,0.408,,,
2024-09-04,745370,Walk,walk,False,700242,670970,Trey Sweeney,Adrian Morejon,0,e97de2ff-91c5-4d33-baec-03aa37d455d0,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.83,2.92,57.1,105.0,120.0,111.0,0.737,10.36,2.83,8.63,0.63,1.6,0.306,0.382,0.21,0.299,0.474,,,,124.0,103.0,108.0,124.0,102.0,108.0,120.0,111.0,116.0,0.335,0.251,0.344,,-1.6,0.75,0.46,,96.9,,97.5,85.6,0.327,0.519,0.267,,,,0.311,0.419,0.154,0.167,0.306,0.407,,,,,,,,,,,,,,,,,,,0.286,0.571,0.1,,,,92.0,94.0,98.0,0.07,,3.16,,86.4,,0.067,0.067,0.517,,,
2024-09-04,745370,Lineout,field_out,True,700242,592094,Trey Sweeney,Jason Adam,0,5c7a76a4-6a5c-4e38-864e-dd5a42bea0c3,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,1.95,3.01,64.2,98.0,129.0,105.0,0.63,10.44,2.37,4.87,0.7,1.08,0.218,0.374,0.177,0.34,0.391,141.0,102.0,114.0,121.0,100.0,102.0,,,,128.0,93.0,99.0,,0.38,0.362,0.259,1.24,,1.54,2.95,95.5,89.6,,82.2,0.173,0.307,0.258,0.154,0.192,0.418,,,,0.081,0.162,0.571,,,,,,,,,,,,,,,,,,,0.233,0.467,0.421,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Groundout,field_out,True,700242,687765,Trey Sweeney,Mitch Spence,0,22fa8a09-e8b2-4c62-b101-2a15a34b5ac2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,,,,41.0,97.0,85.0,122.0,104.0,109.0,0.141,,0.337,0.014,,-0.46,-0.04,-8.94,,88.5,92.0,84.3,,,,0.625,0.875,0.0,0.292,0.338,0.154,0.272,0.489,0.266,,,,100.0,98.0,95.0,0.391,,-0.5,,90.8,,0.177,0.266,0.336,0.281,0.478,0.183,,,,114.0,118.0,116.0,,,,,0.116,,0.21,,80.2,,,,,,
2024-09-06,745611,Strikeout,strikeout,True,700242,687765,Trey Sweeney,Mitch Spence,0,7d4e81ba-da2c-4db6-b58b-0289857c0cb2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.42,3.88,130.1,102.0,101.0,101.0,0.789,7.66,2.83,9.46,1.1,1.41,0.175,0.446,0.137,0.307,0.403,67.0,84.0,80.0,,,,41.0,97.0,85.0,122.0,104.0,109.0,0.141,,0.337,0.014,,-0.46,-0.04,-8.94,,88.5,92.0,84.3,,,,0.625,0.875,0.0,0.292,0.338,0.154,0.272,0.489,0.266,,,,100.0,98.0,95.0,0.391,,-0.5,,90.8,,0.177,0.266,0.336,0.281,0.478,0.183,,,,114.0,118.0,116.0,,,,,0.116,,0.21,,80.2,,,,,,
2024-09-06,745611,Forceout,force_out,True,700242,663687,Trey Sweeney,Hogan Harris,1,0f4c4f5c-281d-41cb-b85e-f4b853696ae6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,0.279,0.451,0.152,0.147,0.176,0.268,,,,0.265,0.529,0.219,,,,,,,,,,,,,0.194,0.222,0.344,,,,,,,59.0,101.0,104.0,,,,,0.15,,0.48,,72.6,,,,,,
2024-09-06,745611,Strikeout,strikeout,True,700242,621053,Trey Sweeney,Tyler Ferguson,0,712daef2-243f-4316-9a81-39a87ace0ec9,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,3.86,3.88,42.0,101.0,108.0,104.0,0.747,11.36,4.5,5.36,0.86,1.0,0.237,0.473,0.151,0.323,0.438,100.0,101.0,98.0,127.0,103.0,105.0,79.0,95.0,97.0,109.0,106.0,115.0,0.221,0.38,0.237,0.022,-0.32,5.18,0.57,3.78,95.6,88.2,94.9,84.5,0.226,0.419,0.321,0.0,0.0,0.375,0.03,0.03,0.192,,,,,,,100.0,96.0,94.0,0.14,,-0.9,,90.8,,,,,0.375,0.625,0.231,0.184,0.342,0.26,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Groundout,field_out,True,700242,518397,Trey Sweeney,Scott Alexander,0,a4619a2d-2b90-4188-8942-1483e9ae7ca3,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.56,4.4,31.2,96.0,90.0,92.0,0.844,6.25,3.13,6.82,0.57,2.45,0.29,0.452,0.14,0.29,0.406,80.0,99.0,100.0,,,,87.0,93.0,88.0,106.0,105.0,101.0,0.652,,0.22,0.127,,1.5,4.43,-3.86,,84.8,92.3,82.5,,,,0.308,0.846,0.419,0.264,0.333,0.081,0.037,0.037,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,745611,Pop Out,field_out,True,700242,680880,Trey Sweeney,Grant Holman,0,9acae2e6-5f62-4534-a4fb-07a2ccca1461,680880.0,grantholman,Holman,Right,Grant Holman,OAK,3.86,3.56,9.1,90.0,109.0,92.0,0.708,9.64,6.75,11.57,0.96,2.67,0.241,0.276,0.276,0.172,0.345,166.0,92.0,107.0,71.0,89.0,83.0,,,,102.0,89.0,91.0,,0.505,0.14,0.355,0.8,,-2.98,-3.45,94.4,87.1,,85.1,0.238,0.286,0.245,0.333,0.6,0.438,,,,0.667,0.667,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745616,Home Run,home_run,False,700242,669372,Trey Sweeney,J.T. Ginn,0,ded153f1-d03d-47f7-b0c8-2f5b8dcdf08b,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,,,,0.4,0.6,0.417,0.238,0.429,0.197,0.136,0.273,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745616,Single,single,False,700242,669372,Trey Sweeney,J.T. Ginn,1,abade267-d3c2-4341-a78a-a17394d0ca2a,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.58,4.65,19.2,98.0,102.0,97.0,0.743,9.15,2.75,7.78,1.37,1.37,0.259,0.463,0.167,0.37,0.43,91.0,93.0,96.0,73.0,78.0,71.0,97.0,99.0,94.0,120.0,100.0,104.0,0.527,0.027,0.295,0.151,-2.28,0.24,1.99,-2.34,91.5,86.6,93.0,86.0,,,,0.4,0.6,0.417,0.238,0.429,0.197,0.136,0.273,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745616,Walk,walk,False,700242,663687,Trey Sweeney,Hogan Harris,0,bb69985e-ab74-4edb-a193-e8cbc5cea272,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.76,5.41,62.0,97.0,85.0,94.0,0.816,6.97,4.5,7.98,0.87,0.92,0.238,0.376,0.116,0.326,0.461,116.0,95.0,100.0,82.0,96.0,88.0,,,,87.0,99.0,101.0,,0.564,0.12,0.165,-0.1,,-2.2,1.06,93.0,81.1,,78.9,0.279,0.451,0.152,0.147,0.176,0.268,,,,0.265,0.529,0.219,,,,,,,,,,,,,0.194,0.222,0.344,,,,,,,59.0,101.0,104.0,,,,,0.15,,0.48,,72.6,,,,,,
2024-09-08,745616,Single,single,False,700242,548389,Trey Sweeney,Ross Stripling,1,2049f85e-fa47-4380-8d4d-cf590465d84e,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,6.08,4.8,84.1,105.0,86.0,98.0,0.847,5.23,2.24,11.63,0.75,1.13,0.297,0.363,0.17,0.304,0.446,89.0,111.0,105.0,62.0,100.0,88.0,90.0,102.0,90.0,121.0,108.0,112.0,0.144,0.301,0.136,0.176,0.02,-0.66,-1.87,-2.08,91.7,82.7,90.2,84.7,0.244,0.422,0.176,0.342,0.534,0.245,0.39,0.441,0.078,0.328,0.5,0.157,90.0,105.0,106.0,79.0,107.0,92.0,0.157,0.086,0.57,-1.09,87.5,76.2,0.364,0.455,0.184,0.25,0.375,0.161,,,,,,,,,,,,,,,,,,,,,
2024-09-08,745616,Single,single,False,700242,656232,Trey Sweeney,Brandon Bielak,0,86fbffaf-991c-4f7f-b7aa-53b012a14a4f,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,4.88,6.16,24.0,93.0,81.0,90.0,0.878,4.5,3.38,12.38,1.5,0.84,0.207,0.435,0.109,0.293,0.39,107.0,98.0,100.0,77.0,82.0,73.0,67.0,98.0,86.0,68.0,94.0,101.0,0.25,0.202,0.126,0.302,-1.23,-2.23,0.66,-0.94,92.2,87.4,92.2,83.1,0.381,0.476,0.083,0.294,0.471,0.2,0.333,0.606,0.145,0.111,0.222,0.313,,,,,,,,,,,,,0.429,0.857,0.118,,,,,,,70.0,87.0,88.0,,,,,0.119,,-3.92,,80.8,,,,,,
2024-09-10,746428,Flyout,field_out,True,700242,687134,Trey Sweeney,Bradley Blalock,0,a5c3bf1b-6c76-4870-8add-fbe997733a7c,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,0.475,0.221,,-1.99,,2.96,,93.5,,,85.2,0.321,0.5,0.153,,,,,,,0.156,0.219,0.283,,,,84.0,96.0,97.0,0.04,,-2.79,,88.7,,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,74.0,85.0,87.0,0.159,0.105,-4.5,-0.97,85.3,79.5,0.4,0.7,0.314,,,
2024-09-10,746428,Walk,walk,False,700242,687134,Trey Sweeney,Bradley Blalock,0,0438c248-f4e4-4d73-8542-f47ffc1101e2,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,5.87,6.67,30.2,95.0,89.0,93.0,0.821,5.87,5.87,10.27,1.17,0.89,0.179,0.387,0.142,0.434,0.426,,,,78.0,91.0,86.0,,,,118.0,100.0,102.0,,0.475,0.221,,-1.99,,2.96,,93.5,,,85.2,0.321,0.5,0.153,,,,,,,0.156,0.219,0.283,,,,84.0,96.0,97.0,0.04,,-2.79,,88.7,,0.188,0.5,0.167,,,,,,,101.0,114.0,112.0,74.0,85.0,87.0,0.159,0.105,-4.5,-0.97,85.3,79.5,0.4,0.7,0.314,,,
2024-09-10,746428,Single,single,False,700242,683627,Trey Sweeney,Anthony Molina,1,46c5f486-5d0d-43d8-a1a0-8eeb6b380670,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.59,5.76,56.0,101.0,87.0,98.0,0.847,5.95,3.54,10.61,0.64,1.44,0.28,0.317,0.134,0.387,0.425,93.0,93.0,95.0,78.0,100.0,94.0,,,,93.0,106.0,106.0,,0.484,0.229,0.221,-1.64,,0.24,0.3,94.7,85.2,,88.7,0.384,0.566,0.166,0.227,0.318,0.23,,,,0.273,0.382,0.137,,,,,,,,0.001,,3.94,,76.8,0.143,0.143,0.333,,,,,,,112.0,112.0,109.0,,,,,0.064,,1.13,,82.8,,,,,,
2024-09-10,746428,Strikeout,strikeout,True,700242,680767,Trey Sweeney,Victor Vodnik,0,7be6fa73-4381-4488-a1b4-b118bd39a3a5,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.26,4.92,67.2,99.0,121.0,100.0,0.804,7.98,4.39,9.04,0.8,1.91,0.275,0.31,0.15,0.415,0.414,117.0,101.0,100.0,122.0,97.0,99.0,,,,120.0,104.0,106.0,,0.635,0.204,0.162,-0.5,,-0.6,2.63,97.9,90.1,,84.5,0.293,0.445,0.181,0.128,0.128,0.266,,,,0.273,0.382,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,746425,Home Run,home_run,False,700242,685299,Trey Sweeney,Tanner Gordon,1,2ea7686c-c9ad-4a0b-a111-21f216c7b494,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,8.65,5.91,34.1,108.0,86.0,100.0,0.834,6.82,1.57,13.89,2.62,0.94,0.232,0.448,0.12,0.328,0.479,83.0,107.0,103.0,74.0,108.0,100.0,101.0,114.0,106.0,100.0,111.0,102.0,0.01,0.488,0.267,0.191,-1.03,6.85,-2.4,-4.3,92.0,83.9,93.3,85.2,0.338,0.574,0.119,0.371,0.743,0.234,,,,0.324,0.618,0.284,,,,,,,,,,,,,0.545,1.091,0.2,,,,,,,84.0,118.0,93.0,,,,,0.044,,-15.33,,80.4,,,,,,
2024-09-11,746425,Groundout,field_out,True,700242,685299,Trey Sweeney,Tanner Gordon,0,cf640b58-e4ea-4998-b013-fddd6f9d6df6,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,8.65,5.91,34.1,108.0,86.0,100.0,0.834,6.82,1.57,13.89,2.62,0.94,0.232,0.448,0.12,0.328,0.479,83.0,107.0,103.0,74.0,108.0,100.0,101.0,114.0,106.0,100.0,111.0,102.0,0.01,0.488,0.267,0.191,-1.03,6.85,-2.4,-4.3,92.0,83.9,93.3,85.2,0.338,0.574,0.119,0.371,0.743,0.234,,,,0.324,0.618,0.284,,,,,,,,,,,,,0.545,1.091,0.2,,,,,,,84.0,118.0,93.0,,,,,0.044,,-15.33,,80.4,,,,,,
2024-09-11,746425,Strikeout,strikeout,True,700242,656234,Trey Sweeney,Jake Bird,0,2faec931-691f-4be0-af7f-1ca0b806072b,656234.0,jakebird,Bird,Right,Jake Bird,COL,4.95,5.69,36.1,95.0,111.0,96.0,0.788,6.94,6.19,9.91,1.24,1.36,0.272,0.404,0.149,0.351,0.415,,,,48.0,90.0,88.0,82.0,90.0,84.0,138.0,99.0,106.0,0.453,0.01,0.287,,-6.25,-0.55,0.3,,94.5,,95.4,85.3,,,,,,,0.293,0.387,0.134,0.171,0.314,0.323,,,,115.0,94.0,99.0,0.085,,-5.02,,91.3,,0.35,0.6,0.317,0.5,1.375,0.281,,,,141.0,101.0,109.0,,,,,0.166,,-3.21,,81.7,,,,,,
2024-09-11,746425,Lineout,field_out,True,700242,683409,Trey Sweeney,Angel Chivilli,0,2649aa9f-c3c1-4398-a55d-7bf437c1b48d,683409.0,angelchivilli,Chivilli,Right,Angel Chivilli,COL,3.55,4.76,25.1,101.0,86.0,99.0,0.629,7.46,1.42,8.88,2.13,1.64,0.247,0.506,0.143,0.364,0.378,91.0,106.0,106.0,,,,77.0,99.0,90.0,104.0,100.0,110.0,0.435,,0.162,0.403,,1.92,-3.63,-1.0,,87.5,95.9,87.2,,,,0.267,0.489,0.525,0.209,0.395,0.129,0.4,1.0,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746427,Strikeout,strikeout,True,700242,663372,Trey Sweeney,Ryan Feltner,0,38b987fb-de93-4cf3-a920-596a8230589e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,0.135,0.358,0.259,0.147,0.09,-0.66,-0.79,-0.88,94.7,85.2,94.2,87.7,0.252,0.407,0.177,0.291,0.494,0.393,0.31,0.423,0.16,0.364,0.533,0.22,,,,,,,,,,,,,0.169,0.268,0.258,,,,0.095,0.286,0.45,108.0,108.0,114.0,,,,,0.101,,1.24,,79.2,,,,,,
2024-09-12,746427,Flyout,field_out,True,700242,663372,Trey Sweeney,Ryan Feltner,0,3bdced92-7035-41cc-99fb-e192bf4f00ae,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.89,4.48,143.2,100.0,98.0,100.0,0.781,7.96,2.94,9.52,1.19,1.25,0.232,0.398,0.148,0.35,0.447,119.0,94.0,102.0,81.0,103.0,97.0,92.0,92.0,88.0,112.0,101.0,105.0,0.135,0.358,0.259,0.147,0.09,-0.66,-0.79,-0.88,94.7,85.2,94.2,87.7,0.252,0.407,0.177,0.291,0.494,0.393,0.31,0.423,0.16,0.364,0.533,0.22,,,,,,,,,,,,,0.169,0.268,0.258,,,,0.095,0.286,0.45,108.0,108.0,114.0,,,,,0.101,,1.24,,79.2,,,,,,
2024-09-12,746427,Grounded Into DP,grounded_into_double_play,True,700242,680767,Trey Sweeney,Victor Vodnik,1,255183fe-fd39-4d9d-8fcd-50577b966d63,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.26,4.92,67.2,99.0,121.0,100.0,0.804,7.98,4.39,9.04,0.8,1.91,0.275,0.31,0.15,0.415,0.414,117.0,101.0,100.0,122.0,97.0,99.0,,,,120.0,104.0,106.0,,0.635,0.204,0.162,-0.5,,-0.6,2.63,97.9,90.1,,84.5,0.293,0.445,0.181,0.128,0.128,0.266,,,,0.273,0.382,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
