date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-08,745363,Strikeout,strikeout,True,702358,694738,Trey Lipscomb,Landen Roupp,0,2eb5bc8a-3c43-48ba-b175-86cbe70b1f70,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,156.0,100.0,117.0,65.0,61.0,62.0,114.0,71.0,82.0,,,,0.03,,0.039,0.502,-2.98,,-1.64,0.38,93.4,,83.5,77.0,,,,,,,,,,0.238,0.381,0.296,92.0,73.0,65.0,110.0,88.0,91.0,,,,0.369,,0.06,,-1.31,-1.22,,88.5,94.4,0.316,0.474,0.098,,,,0.25,0.25,0.6,,,,,,,,,,,,,,,,,,
2024-04-08,745363,Single,single,True,702358,678906,Trey Lipscomb,Kai-Wei Teng,1,fd5bcdb7-332c-4fda-b9a1-f13f1963b996,678906.0,kaiweiteng,Teng,Right,Kai-Wei Teng,SFG,9.82,7.23,11.0,91.0,105.0,91.0,0.798,5.73,6.55,12.27,1.64,1.13,0.308,0.256,0.231,0.385,0.392,121.0,76.0,87.0,71.0,118.0,101.0,124.0,94.0,105.0,,,,0.059,,0.279,0.186,-2.79,,-2.9,-3.11,93.6,,85.1,82.1,0.333,0.667,0.125,0.333,0.333,0.375,,,,0.333,0.333,0.417,55.0,79.0,89.0,98.0,95.0,85.0,,,,0.441,,0.034,,-0.87,-2.59,,88.1,92.7,0.333,0.524,0.108,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745363,Flyout,field_out,True,702358,573124,Trey Lipscomb,Taylor Rogers,0,29a15e63-3f59-4cf2-94b9-074027cd437e,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,,,,,0.505,,,,-1.03,,,,79.5,,,,,0.306,0.569,0.333,,,,,,,,,,79.0,96.0,90.0,,,,0.495,,,,1.7,,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Groundout,field_out,True,702358,690986,Trey Lipscomb,Kyle Harrison,0,1faa291f-d96a-431d-93f9-eb989c6aaab6,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.186,0.69,,-11.76,-0.51,92.7,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,,,,73.0,94.0,89.0,,,,,,,,,0.2,,,-2.37,,85.4,,,,,,,,0.306,0.471,0.224,,,,,,,0.295,0.477,0.302,,,,,,,,,
2024-04-09,745357,Lineout,field_out,True,702358,690986,Trey Lipscomb,Kyle Harrison,0,239ece46-20dc-4ca2-9c3e-3509a22ed3a0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.186,0.69,,-11.76,-0.51,92.7,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,,,,73.0,94.0,89.0,,,,,,,,,0.2,,,-2.37,,85.4,,,,,,,,0.306,0.471,0.224,,,,,,,0.295,0.477,0.302,,,,,,,,,
2024-04-09,745357,Sac Fly,sac_fly,True,702358,676254,Trey Lipscomb,Ryan Walker,1,52956f0d-dcf0-472e-b399-e68c73b8715a,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,126.0,101.0,113.0,,,,0.008,,0.456,,-6.38,,1.39,,94.2,,83.6,,,,,0.195,0.299,0.35,,,,,,,,,,92.0,101.0,97.0,,,,0.537,,,,1.69,,,,95.2,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Groundout,field_out,True,702358,643511,Trey Lipscomb,Tyler Rogers,0,da833898-9184-47bf-88b4-c03ba3861794,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,145.0,97.0,103.0,,,,0.008,,0.371,,-4.89,,-1.38,,82.3,,73.8,,,,,0.246,0.478,0.28,,,,,,,,,,114.0,111.0,106.0,,,,0.622,,,,1.34,,,,82.4,0.284,0.358,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Strikeout,strikeout,True,702358,663855,Trey Lipscomb,Jordan Hicks,1,0e7232b9-2824-49a8-8eec-98d24dbb5a31,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,121.0,92.0,106.0,0.052,0.21,0.23,,-3.81,-0.21,0.18,,95.5,84.2,81.0,,0.263,0.421,0.194,0.145,0.319,0.377,0.165,0.271,0.399,,,,,,,95.0,97.0,95.0,,,,0.507,,,,0.19,,,,94.4,0.337,0.484,0.122,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Grounded Into DP,grounded_into_double_play,True,702358,663855,Trey Lipscomb,Jordan Hicks,1,92880521-6eeb-4cd3-9a9c-7b0bc26f6274,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,121.0,92.0,106.0,0.052,0.21,0.23,,-3.81,-0.21,0.18,,95.5,84.2,81.0,,0.263,0.421,0.194,0.145,0.319,0.377,0.165,0.271,0.399,,,,,,,95.0,97.0,95.0,,,,0.507,,,,0.19,,,,94.4,0.337,0.484,0.122,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Hit By Pitch,hit_by_pitch,False,702358,676254,Trey Lipscomb,Ryan Walker,0,2ace07c5-00ad-474c-aeb6-4785b8ab1c17,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,126.0,101.0,113.0,,,,0.008,,0.456,,-6.38,,1.39,,94.2,,83.6,,,,,0.195,0.299,0.35,,,,,,,,,,92.0,101.0,97.0,,,,0.537,,,,1.69,,,,95.2,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Groundout,field_out,True,702358,621112,Trey Lipscomb,Paul Blackburn,0,8f948fe3-be7c-45bb-976c-7f88a4b03794,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,,,,0.221,,0.173,0.112,-1.7,,1.33,1.8,92.1,,81.6,79.6,0.233,0.7,0.18,0.129,0.258,0.288,,,,0.125,0.25,0.324,90.0,108.0,107.0,74.0,110.0,97.0,104.0,107.0,100.0,0.102,0.199,0.191,0.5,-1.74,2.4,89.2,85.5,91.4,0.409,0.545,0.086,0.316,0.421,0.272,0.162,0.189,0.317,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Grounded Into DP,grounded_into_double_play,True,702358,621112,Trey Lipscomb,Paul Blackburn,1,bcd18923-8087-47ee-b5e9-953b9f44f8f4,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,94.0,107.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,,,,0.221,,0.173,0.112,-1.7,,1.33,1.8,92.1,,81.6,79.6,0.233,0.7,0.18,0.129,0.258,0.288,,,,0.125,0.25,0.324,90.0,108.0,107.0,74.0,110.0,97.0,104.0,107.0,100.0,0.102,0.199,0.191,0.5,-1.74,2.4,89.2,85.5,91.4,0.409,0.545,0.086,0.316,0.421,0.272,0.162,0.189,0.317,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Walk,walk,False,702358,613534,Trey Lipscomb,Austin Adams,1,78189a0b-6ebd-4a9b-ab61-29ec29120bb7,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,0.259,,0.741,,-1.12,,-1.16,,93.5,,87.8,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Strikeout,strikeout,True,702358,666204,Trey Lipscomb,Dany Jiménez,0,b88f3dd9-b891-4038-9610-c065f9bf4522,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,,,,63.0,91.0,80.0,120.0,92.0,104.0,,,,0.374,,0.588,,-0.36,,-0.02,,92.5,,81.9,,0.25,0.583,0.14,0.158,0.316,0.333,,,,,,,89.0,76.0,78.0,,,,,,,,,0.038,,,-4.2,,83.4,,,,,,,,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Strikeout,strikeout,True,702358,671212,Trey Lipscomb,Joe Boyle,0,414a2e6b-8801-45eb-a19b-34b0bb6bfbfb,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,,,,0.575,,0.36,0.065,-0.8,,0.13,0.58,96.6,,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Forceout,force_out,True,702358,671212,Trey Lipscomb,Joe Boyle,1,8677bba5-1e72-4f3e-88b8-d41d5179e4b5,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,,,,0.575,,0.36,0.065,-0.8,,0.13,0.58,96.6,,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Groundout,field_out,True,702358,666205,Trey Lipscomb,Kyle Muller,0,76922ab7-6348-474e-bca3-4fa57dc9e78e,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,,,,0.546,,0.262,0.132,0.32,,0.04,-3.81,92.7,,85.4,79.8,0.25,0.393,0.201,0.256,0.442,0.217,,,,0.333,1.111,0.136,80.0,82.0,80.0,,,,,,,,,0.059,,,3.54,,87.8,,,,,,,,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Single,single,False,702358,519008,Trey Lipscomb,T.J. McFarland,0,0b723755-7b8a-44e2-9664-426aa1f452bb,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,,,,0.005,,0.399,,7.5,,0.24,,88.2,,78.1,,,,,0.256,0.419,0.299,,,,,,,88.0,101.0,101.0,44.0,107.0,105.0,62.0,114.0,74.0,0.481,0.002,0.113,5.39,1.3,-2.63,82.2,81.2,87.9,0.275,0.362,0.085,,,,0.235,0.412,0.294,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Walk,walk,False,702358,622072,Trey Lipscomb,Alex Wood,0,24065438-6c5a-456f-a7ba-68aad390eb86,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,0.315,,,,-0.4,,,,81.4,,,,,0.205,0.25,0.288,,,,,,,42.0,103.0,97.0,83.0,100.0,94.0,,,,0.462,,0.224,,-1.94,-2.72,,84.5,90.5,0.351,0.635,0.199,,,,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Groundout,field_out,True,702358,622072,Trey Lipscomb,Alex Wood,1,171ed0ae-9f4f-49b5-9b97-8cb75b96687c,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,0.315,,,,-0.4,,,,81.4,,,,,0.205,0.25,0.288,,,,,,,42.0,103.0,97.0,83.0,100.0,94.0,,,,0.462,,0.224,,-1.94,-2.72,,84.5,90.5,0.351,0.635,0.199,,,,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Single,single,False,702358,687765,Trey Lipscomb,Mitch Spence,0,c2c380b0-72b5-4f92-8d9c-10cb35a9cd5f,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,102.0,115.0,114.0,,,,123.0,105.0,109.0,,,,,,0.362,0.107,,,0.7,-2.9,,,84.2,79.5,,,,0.248,0.442,0.277,,,,0.256,0.419,0.315,75.0,88.0,85.0,39.0,98.0,87.0,96.0,97.0,94.0,0.121,0.39,0.019,-0.32,-0.1,-10.0,91.0,88.6,92.2,0.308,0.308,0.132,0.255,0.491,0.186,0.625,0.875,0.0,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Lineout,field_out,True,702358,666204,Trey Lipscomb,Dany Jiménez,0,57b8fafa-be6c-4e9e-afde-32efeddb9ee7,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,,,,63.0,91.0,80.0,120.0,92.0,104.0,,,,0.374,,0.588,,-0.36,,-0.02,,92.5,,81.9,,0.25,0.583,0.14,0.158,0.316,0.333,,,,,,,89.0,76.0,78.0,,,,,,,,,0.038,,,-4.2,,83.4,,,,,,,,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,
2024-04-24,744864,Walk,walk,False,702358,689017,Trey Lipscomb,Landon Knack,0,dd88a3dc-28e6-4f5d-9c46-8016bd91294c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,,,,0.442,,0.248,0.131,-0.92,,1.14,1.94,92.9,,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,,,,0.0,0.0,0.308,73.0,92.0,89.0,,,,,,,,,0.179,,,0.32,,83.8,,,,,,,,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,
2024-04-24,744864,Pop Out,field_out,True,702358,689017,Trey Lipscomb,Landon Knack,0,02f71391-4956-4a38-8f5f-b360c97f3dd5,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,,,,0.442,,0.248,0.131,-0.92,,1.14,1.94,92.9,,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,,,,0.0,0.0,0.308,73.0,92.0,89.0,,,,,,,,,0.179,,,0.32,,83.8,,,,,,,,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,
2024-04-24,744864,Groundout,field_out,True,702358,518489,Trey Lipscomb,Ryan Brasier,0,12217ef0-4a5b-4e01-b85f-74ab9b696087,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,4.63,3.77,11.2,103.0,97.0,102.0,0.835,9.26,2.31,7.71,2.31,1.36,0.188,0.438,0.156,0.375,0.469,,,,95.0,103.0,100.0,106.0,109.0,113.0,,,,0.278,,0.37,,5.39,,-7.8,,94.3,,84.9,,0.0,0.0,0.25,0.409,0.864,0.156,,,,,,,,,,96.0,95.0,90.0,82.0,100.0,100.0,0.222,0.13,,7.63,1.4,,90.7,,94.2,0.167,0.167,0.286,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Strikeout,strikeout,True,702358,681911,Trey Lipscomb,Alex Vesia,0,d830ec27-40e0-4035-8a03-f25debacd447,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,,,,130.0,101.0,106.0,112.0,106.0,107.0,,,,0.649,,0.309,,2.08,,0.75,,93.6,,85.5,,0.128,0.287,0.293,0.171,0.22,0.43,,,,,,,80.0,101.0,94.0,,,,,,,,,0.043,,,1.68,,86.2,,,,,,,,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Strikeout,strikeout,True,702358,623465,Trey Lipscomb,Evan Phillips,0,f40a20e8-1b13-4734-aad2-4673a359aa5e,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,120.0,110.0,112.0,142.0,106.0,116.0,,,,0.3,,0.393,,1.69,,0.89,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,,-2.03,0.79,,92.9,,95.7,0.3,0.3,0.107,0.304,0.609,0.2,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746078,Single,single,False,702358,687424,Trey Lipscomb,Anthony Maldonado,0,0d77fe64-1447-463f-97d9-879faaddfbfe,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,104.0,101.0,105.0,,,,,,0.635,,,,-0.97,,,,84.7,,,,,0.314,0.514,0.377,,,,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,0.053,,0.89,0.27,,91.1,,93.0,0.235,0.353,0.107,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746078,Pop Out,field_out,True,702358,667725,Trey Lipscomb,Kyle Tyler,0,f223e574-d9a3-4753-b809-56851fe43eb6,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,113.0,91.0,93.0,92.0,94.0,96.0,118.0,83.0,86.0,,,,0.122,,0.13,0.252,3.67,,2.45,1.28,91.1,,81.8,76.9,0.1,0.1,0.059,0.2,0.3,0.222,,,,0.182,0.182,0.414,54.0,93.0,76.0,,,,108.0,92.0,94.0,,0.48,0.016,-0.16,,-4.9,90.7,87.3,,,,,0.25,0.417,0.191,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746078,Single,single,False,702358,676534,Trey Lipscomb,Calvin Faucher,0,cdce853b-35d5-400c-a44a-c8595840b4f4,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.38,3.96,34.2,97.0,148.0,99.0,0.763,9.35,4.67,8.57,0.0,1.5,0.255,0.296,0.102,0.286,0.395,119.0,104.0,104.0,,,,121.0,79.0,89.0,,,,,,0.054,0.254,,,3.71,-2.44,,,88.2,85.5,,,,0.0,0.0,0.421,,,,0.371,0.457,0.241,,,,108.0,88.0,86.0,195.0,100.0,106.0,0.318,0.375,,2.23,-0.8,,91.4,,95.9,0.185,0.333,0.3,0.25,0.35,0.236,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746078,Groundout,field_out,True,702358,572143,Trey Lipscomb,Burch Smith,0,3b9b0f1c-5f61-4dd2-b1f4-4cd7d9082982,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,99.0,92.0,100.0,104.0,101.0,100.0,,,,,,,0.519,,0.017,0.239,1.25,,-8.01,0.52,94.4,,81.1,79.8,0.239,0.328,0.242,0.5,0.5,0.0,,,,0.25,0.286,0.111,124.0,69.0,80.0,97.0,54.0,53.0,98.0,99.0,93.0,0.004,0.208,0.013,-3.25,14.67,1.34,87.4,85.3,92.8,,,,0.519,0.593,0.211,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746075,Single,single,False,702358,665795,Trey Lipscomb,Edward Cabrera,0,c800c698-8b9d-48c5-8c09-9b5a48afa496,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,,,,0.244,,0.122,0.241,-4.35,,0.24,-0.94,96.0,,88.5,84.3,0.406,0.75,0.154,0.211,0.368,0.368,,,,0.219,0.5,0.375,90.0,95.0,102.0,111.0,75.0,74.0,,,,0.041,,0.353,,-0.84,-0.21,,92.5,96.3,0.333,0.333,0.0,,,,0.22,0.415,0.37,,,,,,,,,,,,,,,,,,
2024-04-27,746075,Single,single,False,702358,665795,Trey Lipscomb,Edward Cabrera,0,4ee032ba-077a-4af8-bc28-280cae4bb03c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,,,,0.244,,0.122,0.241,-4.35,,0.24,-0.94,96.0,,88.5,84.3,0.406,0.75,0.154,0.211,0.368,0.368,,,,0.219,0.5,0.375,90.0,95.0,102.0,111.0,75.0,74.0,,,,0.041,,0.353,,-0.84,-0.21,,92.5,96.3,0.333,0.333,0.0,,,,0.22,0.415,0.37,,,,,,,,,,,,,,,,,,
2024-04-27,746075,Walk,walk,False,702358,686539,Trey Lipscomb,Declan Cronin,1,1a5d4ee2-b352-43ea-9ce6-c807b8adca64,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,74.0,91.0,98.0,,,,0.046,,0.544,,2.05,,0.85,,93.5,,86.8,,0.111,0.111,0.313,0.262,0.291,0.341,,,,,,,,,,66.0,99.0,88.0,,,,0.41,,,,0.02,,,,93.3,0.328,0.418,0.157,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746075,Groundout,field_out,True,702358,592288,Trey Lipscomb,Kent Emanuel,0,10f5e9ea-43e6-49c6-a043-daf3b8d68fd6,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.75,7.05,9.1,91.0,83.0,93.0,0.885,5.79,2.89,9.64,2.89,1.8,0.194,0.387,0.129,0.452,0.396,,,,,,,97.0,73.0,84.0,,,,,,0.292,,,,-1.16,,,,76.1,,,,,0.0,0.0,0.167,,,,,,,67.0,99.0,115.0,77.0,95.0,90.0,,,,0.61,,0.097,,0.26,-24.3,,82.1,89.5,0.25,0.5,0.1,,,,0.5,1.667,0.222,,,,,,,,,,,,,,,,,,
2024-04-27,746075,Double,double,False,702358,592288,Trey Lipscomb,Kent Emanuel,0,59667180-bb59-47fc-b63b-5bbc25d6dbbd,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.75,7.05,9.1,91.0,83.0,93.0,0.885,5.79,2.89,9.64,2.89,1.8,0.194,0.387,0.129,0.452,0.396,,,,,,,97.0,73.0,84.0,,,,,,0.292,,,,-1.16,,,,76.1,,,,,0.0,0.0,0.167,,,,,,,67.0,99.0,115.0,77.0,95.0,90.0,,,,0.61,,0.097,,0.26,-24.3,,82.1,89.5,0.25,0.5,0.1,,,,0.5,1.667,0.222,,,,,,,,,,,,,,,,,,
2024-04-28,746077,Groundout,field_out,True,702358,677960,Trey Lipscomb,Ryan Weathers,1,11d1a593-ab7c-4a1b-afd2-b0291f3873a9,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,,,,97.0,99.0,99.0,125.0,88.0,100.0,,,,0.402,,0.219,,0.13,,0.13,,95.9,,82.7,,0.289,0.389,0.142,0.25,0.5,0.5,,,,,,,81.0,103.0,103.0,83.0,97.0,92.0,,,,0.122,,0.258,,0.21,0.93,,86.2,94.5,0.279,0.442,0.066,,,,0.193,0.398,0.394,,,,,,,,,,,,,,,,,,
