date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C
2024-04-28,745022,Groundout,field_out,True,571912,641540,Luke Maile,Dane Dunning,0,e569cd17-1c56-40f7-b39c-4cbdf118cb2c,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,106.0,99.0,97.0,,,,0.031,,0.245,,-3.78,,-0.4,,89.4,,80.9,,0.25,0.625,0.263,0.226,0.472,0.336,,,,0.0,0.0,0.368,82.0,94.0,87.0,78.0,101.0,97.0,79.0,97.0,94.0,0.349,0.182,0.137,-0.59,0.8,-1.16,88.2,85.4,90.0,0.218,0.376,0.133,0.233,0.419,0.259,0.219,0.531,0.358,,,,60.0,92.0,100.0,0.056,-0.02,75.8,0.001,-6.42,76.4,,,,,,,,,,,,,,,
2024-04-28,745022,Double,double,False,571912,641540,Luke Maile,Dane Dunning,0,73f9fdcd-b936-4b28-882a-9bd07e41e8ff,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,,,,44.0,110.0,95.0,106.0,99.0,97.0,,,,0.031,,0.245,,-3.78,,-0.4,,89.4,,80.9,,0.25,0.625,0.263,0.226,0.472,0.336,,,,0.0,0.0,0.368,82.0,94.0,87.0,78.0,101.0,97.0,79.0,97.0,94.0,0.349,0.182,0.137,-0.59,0.8,-1.16,88.2,85.4,90.0,0.218,0.376,0.133,0.233,0.419,0.259,0.219,0.531,0.358,,,,60.0,92.0,100.0,0.056,-0.02,75.8,0.001,-6.42,76.4,,,,,,,,,,,,,,,
2024-04-28,745022,Hit By Pitch,hit_by_pitch,False,571912,502085,Luke Maile,David Robertson,0,a477869c-a8b5-4308-a266-d74b09ab7b39,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,,,,,,,110.0,92.0,97.0,,,,0.003,,0.053,0.003,-2.5,,-4.14,-4.1,94.1,,83.6,80.9,,,,0.333,0.833,0.071,,,,0.233,0.283,0.267,105.0,89.0,65.0,107.0,112.0,111.0,121.0,100.0,106.0,0.026,0.595,0.026,2.57,1.88,6.62,93.6,88.2,94.7,0.0,0.0,0.25,0.137,0.205,0.346,0.0,0.0,0.2,,,,121.0,95.0,103.0,0.295,0.22,84.7,,,,,,,,,,,,,,,,,,
2024-04-28,745022,Lineout,field_out,True,571912,489446,Luke Maile,Kirby Yates,0,054ac73f-d53d-4f7d-a3b5-4ff0bb091957,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,86.0,103.0,101.0,93.0,96.0,103.0,108.0,100.0,104.0,0.597,0.393,0.011,,2.73,1.29,0.4,,93.1,86.4,85.8,,0.137,0.178,0.341,,,,0.122,0.171,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,745427,Flyout,field_out,True,571912,663362,Luke Maile,Matt Waldron,1,74ba6c12-6293-43e9-bfa7-4e35273d98cf,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,113.0,101.0,106.0,,,,0.202,,0.206,,0.35,,0.59,,90.7,,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,1.49,0.78,,87.0,,90.0,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
2024-04-29,745427,Groundout,field_out,True,571912,663362,Luke Maile,Matt Waldron,0,20d8b1fc-cc1f-4f2d-8c57-f3df2071700f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,113.0,101.0,106.0,,,,0.202,,0.206,,0.35,,0.59,,90.7,,79.1,,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,,,,74.0,107.0,101.0,82.0,96.0,88.0,0.134,0.062,,1.49,0.78,,87.0,,90.0,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
2024-04-29,745427,Flyout,field_out,True,571912,669093,Luke Maile,Jeremiah Estrada,0,04060879-ce81-45b4-bb80-c7f7cefc09c4,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,160.0,100.0,108.0,113.0,100.0,103.0,131.0,98.0,106.0,0.547,0.222,0.231,,1.41,-0.75,2.2,,97.1,84.1,89.6,,0.179,0.358,0.32,0.231,0.231,0.349,0.2,0.343,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,745427,Groundout,field_out,True,571912,663568,Luke Maile,Stephen Kolek,0,0dca55ab-c8b4-418b-93ff-7b20bb876dad,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,,,,102.0,114.0,108.0,123.0,102.0,110.0,,,,0.131,,0.202,,2.23,,-3.35,,95.8,,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,,,,113.0,111.0,119.0,106.0,108.0,109.0,95.0,107.0,100.0,0.409,0.189,0.068,-1.23,0.15,0.72,92.2,88.8,95.2,0.329,0.371,0.187,0.359,0.487,0.185,0.214,0.214,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745426,Strikeout,strikeout,True,571912,506433,Luke Maile,Yu Darvish,0,0fd26a46-97a1-48a7-9b06-41399498b8ef,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,115.0,97.0,103.0,107.0,104.0,106.0,0.22,0.082,0.358,0.064,0.42,0.42,1.23,-2.94,94.0,87.5,84.6,73.3,0.192,0.346,0.17,0.2,0.3,0.186,0.182,0.409,0.385,0.182,0.318,0.368,,,,86.0,112.0,102.0,84.0,107.0,100.0,0.154,0.056,,3.56,-1.23,,90.7,,93.4,0.308,0.538,0.132,0.0,0.0,0.36,,,,,,,91.0,112.0,110.0,0.065,2.79,78.5,,,,,,,,,,,,,,,,,,
2024-04-30,745426,Single,single,False,571912,506433,Luke Maile,Yu Darvish,0,c35866a4-6fed-4a16-9735-5e7a5cc23584,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,115.0,97.0,103.0,107.0,104.0,106.0,0.22,0.082,0.358,0.064,0.42,0.42,1.23,-2.94,94.0,87.5,84.6,73.3,0.192,0.346,0.17,0.2,0.3,0.186,0.182,0.409,0.385,0.182,0.318,0.368,,,,86.0,112.0,102.0,84.0,107.0,100.0,0.154,0.056,,3.56,-1.23,,90.7,,93.4,0.308,0.538,0.132,0.0,0.0,0.36,,,,,,,91.0,112.0,110.0,0.065,2.79,78.5,,,,,,,,,,,,,,,,,,
2024-04-30,745426,Strikeout,strikeout,True,571912,660853,Luke Maile,Enyel De Los Santos,0,c419721b-cdd4-4a9d-aa74-5843941ab714,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,80.0,111.0,101.0,112.0,104.0,107.0,,,,0.471,,0.473,,-2.56,,0.77,,95.5,,86.5,,0.346,0.718,0.219,0.164,0.377,0.479,,,,,,,84.0,94.0,85.0,,,,,,,,,0.056,,,1.97,,87.6,,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745426,Flyout,field_out,True,571912,663158,Luke Maile,Robert Suarez,0,e2fc30fb-273c-4965-9f89-169d0583b0e5,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,,,,141.0,105.0,112.0,,,,,,,0.768,,,,2.18,,,,98.8,,,,0.194,0.291,0.218,,,,,,,,,,117.0,94.0,103.0,128.0,105.0,100.0,,,,0.116,0.002,0.114,3.88,2.13,-3.36,93.3,90.8,98.1,0.158,0.211,0.128,,,,0.214,0.643,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Strikeout,strikeout,True,571912,605397,Luke Maile,Joe Musgrove,0,33d1d651-c3f9-444e-b223-b2711a756564,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,142.0,106.0,111.0,90.0,98.0,93.0,148.0,91.0,101.0,,,,0.242,,0.221,0.211,-3.58,,0.31,-0.49,92.4,,81.6,81.2,0.349,0.698,0.208,0.211,0.579,0.333,,,,0.237,0.421,0.342,129.0,97.0,107.0,59.0,110.0,96.0,96.0,104.0,100.0,0.051,0.189,0.086,-0.26,1.06,-3.04,89.9,86.8,92.1,0.364,0.364,0.136,0.405,0.541,0.247,0.35,0.65,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Grounded Into DP,grounded_into_double_play,True,571912,605397,Luke Maile,Joe Musgrove,1,2e83c0ef-2b61-4cd0-a33d-e506dfc068b3,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,142.0,106.0,111.0,90.0,98.0,93.0,148.0,91.0,101.0,,,,0.242,,0.221,0.211,-3.58,,0.31,-0.49,92.4,,81.6,81.2,0.349,0.698,0.208,0.211,0.579,0.333,,,,0.237,0.421,0.342,129.0,97.0,107.0,59.0,110.0,96.0,96.0,104.0,100.0,0.051,0.189,0.086,-0.26,1.06,-3.04,89.9,86.8,92.1,0.364,0.364,0.136,0.405,0.541,0.247,0.35,0.65,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Strikeout,strikeout,True,571912,660853,Luke Maile,Enyel De Los Santos,0,63487361-f0e3-4f69-a637-7f94958d0e10,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,SDP,4.82,4.39,37.1,107.0,94.0,103.0,0.694,10.37,2.89,8.92,2.65,0.73,0.343,0.402,0.216,0.353,0.49,,,,80.0,111.0,101.0,112.0,104.0,107.0,,,,0.471,,0.473,,-2.56,,0.77,,95.5,,86.5,,0.346,0.718,0.219,0.164,0.377,0.479,,,,,,,84.0,94.0,85.0,,,,,,,,,0.056,,,1.97,,87.6,,,,,,,,0.0,0.0,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,746721,Strikeout,strikeout,True,571912,543056,Luke Maile,Danny Coulombe,0,1b6d423d-c85c-4429-8be8-15cf15948116,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,105.0,97.0,99.0,,,,0.14,,0.293,,2.6,,2.27,,91.3,,81.9,,0.091,0.091,0.1,0.15,0.2,0.375,,,,0.118,0.294,0.241,,,,22.0,107.0,90.0,80.0,104.0,94.0,0.12,0.321,,1.95,4.84,,85.9,,90.8,0.0,0.0,0.095,0.233,0.5,0.262,,,,,,,109.0,119.0,154.0,0.127,0.95,79.5,,,,,,,,,,,,,,,,,,
2024-05-04,746720,Lineout,field_out,True,571912,672335,Luke Maile,Cionel Pérez,0,5d1ad2e4-9e0f-4f15-87b7-8b216fc20733,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,101.0,86.0,83.0,94.0,98.0,105.0,,,,0.222,,0.405,,-1.5,,1.36,,96.6,,83.4,,0.318,0.409,0.186,0.171,0.317,0.365,,,,,,,,,,92.0,97.0,97.0,,,,0.373,,,,0.35,,,,96.2,0.227,0.273,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746719,Lineout,field_out,True,571912,665152,Luke Maile,Dean Kremer,0,d18ccc6d-b78b-4c30-8822-7d018236422a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,,,,73.0,92.0,91.0,0.339,0.153,,0.112,-0.75,0.0,,-0.21,93.4,83.9,,77.4,0.247,0.644,0.242,,,,0.114,0.229,0.364,0.211,0.263,0.243,,,,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.273,,0.88,0.94,,86.9,,92.0,0.211,0.342,0.061,0.23,0.338,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746719,Strikeout,strikeout,True,571912,665152,Luke Maile,Dean Kremer,0,d9a5ccd9-f6e2-408b-b8f0-3de7bc26b15b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,,,,73.0,92.0,91.0,0.339,0.153,,0.112,-0.75,0.0,,-0.21,93.4,83.9,,77.4,0.247,0.644,0.242,,,,0.114,0.229,0.364,0.211,0.263,0.243,,,,81.0,103.0,97.0,99.0,104.0,100.0,0.123,0.273,,0.88,0.94,,86.9,,92.0,0.211,0.342,0.061,0.23,0.338,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746719,Strikeout,strikeout,True,571912,544150,Luke Maile,Albert Suárez,0,12293ffe-e734-475f-aaf3-2809c77103ce,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,93.0,97.0,97.0,92.0,101.0,95.0,,,,,,,0.529,,,0.092,0.49,,,-0.29,95.1,,,78.5,0.241,0.38,0.214,,,,,,,0.238,0.333,0.205,98.0,99.0,106.0,,,,73.0,101.0,91.0,,0.2,0.178,-0.22,,1.03,86.4,85.9,,,,,0.283,0.413,0.302,0.19,0.293,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Lineout,field_out,True,571912,656756,Luke Maile,Jordan Montgomery,0,37b75b4d-7ba3-4b01-a730-4522d04cc2e1,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.292,-1.97,,4.12,-0.37,91.9,,83.4,79.0,0.34,0.44,0.17,0.0,0.0,0.7,,,,0.268,0.437,0.315,97.0,96.0,90.0,90.0,96.0,93.0,,,,0.332,,0.19,,-1.73,-2.03,,82.8,91.7,0.371,0.567,0.135,,,,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Walk,walk,False,571912,656756,Luke Maile,Jordan Montgomery,0,9eb6a4ff-a7c1-4a53-8229-5210f9e43557,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.292,-1.97,,4.12,-0.37,91.9,,83.4,79.0,0.34,0.44,0.17,0.0,0.0,0.7,,,,0.268,0.437,0.315,97.0,96.0,90.0,90.0,96.0,93.0,,,,0.332,,0.19,,-1.73,-2.03,,82.8,91.7,0.371,0.567,0.135,,,,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Strikeout,strikeout,True,571912,656756,Luke Maile,Jordan Montgomery,0,88a0aace-93b1-46cc-9842-3af1740aaf16,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,0.164,,0.022,0.292,-1.97,,4.12,-0.37,91.9,,83.4,79.0,0.34,0.44,0.17,0.0,0.0,0.7,,,,0.268,0.437,0.315,97.0,96.0,90.0,90.0,96.0,93.0,,,,0.332,,0.19,,-1.73,-2.03,,82.8,91.7,0.371,0.567,0.135,,,,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Strikeout,strikeout,True,571912,677944,Luke Maile,Slade Cecconi,1,fc1cc0bc-1af0-4b0f-b38c-508229435f98,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,,,,0.546,,0.221,0.087,-1.16,,-0.57,-0.78,94.1,,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,,,,0.188,0.438,0.289,101.0,99.0,101.0,,,,,,,,,0.145,,,-0.62,,81.9,,,,,,,,0.227,0.432,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746715,Hit By Pitch,hit_by_pitch,False,571912,677944,Luke Maile,Slade Cecconi,0,6323b18e-950d-4695-be64-a66212ca86b8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,,,,0.546,,0.221,0.087,-1.16,,-0.57,-0.78,94.1,,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,,,,0.188,0.438,0.289,101.0,99.0,101.0,,,,,,,,,0.145,,,-0.62,,81.9,,,,,,,,0.227,0.432,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745345,Walk,walk,False,571912,690986,Luke Maile,Kyle Harrison,0,6ab97d8b-e60e-464f-bf20-91dfb00d8d43,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.186,0.69,,-11.76,-0.51,92.7,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,,,,73.0,94.0,89.0,,,,,,,,,0.2,,,-2.37,,85.4,,,,,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745345,Strikeout,strikeout,True,571912,690986,Luke Maile,Kyle Harrison,1,fad1d40d-9dc9-4ca7-9d7e-34f66fbce29c,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,,,,0.61,,0.004,0.186,0.69,,-11.76,-0.51,92.7,,88.2,81.3,0.237,0.377,0.212,0.333,0.667,0.5,,,,,,,73.0,94.0,89.0,,,,,,,,,0.2,,,-2.37,,85.4,,,,,,,,0.306,0.471,0.224,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745345,Groundout,field_out,True,571912,663546,Luke Maile,Sean Hjelle,0,850552d6-ab5a-47a2-871c-57418ef9dce2,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178,0.384,0.386,,,,101.0,107.0,104.0,70.0,88.0,79.0,0.552,0.1,,-0.2,0.44,,92.5,,94.6,0.333,0.424,0.104,0.182,0.455,0.1,,,,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,,,,,,,,,,,,,,,,
2024-05-12,745345,Single,single,False,571912,676254,Luke Maile,Ryan Walker,0,a9c845ee-7eaa-4bd1-b025-cab6edd4ace7,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,126.0,101.0,113.0,,,,0.008,,0.456,,-6.38,,1.39,,94.2,,83.6,,,,,0.195,0.299,0.35,,,,,,,,,,92.0,101.0,97.0,,,,0.537,,,,1.69,,,,95.2,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Strikeout,strikeout,True,571912,694297,Luke Maile,Brandon Pfaadt,0,f1c8c336-2bc0-4678-b374-ed63e9bfcdfb,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,97.0,102.0,105.0,92.0,104.0,101.0,141.0,111.0,118.0,,,,0.35,0.01,0.286,0.041,1.3,0.39,0.32,-1.37,93.5,89.6,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.2,0.8,0.0,0.5,0.5,0.261,95.0,99.0,94.0,90.0,106.0,105.0,,,,0.211,,0.102,,0.11,0.12,,87.6,93.3,0.273,0.364,0.119,,,,0.289,0.316,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Walk,walk,False,571912,694297,Luke Maile,Brandon Pfaadt,0,b4d01500-80a4-4b2b-a270-4971f4e02197,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,97.0,102.0,105.0,92.0,104.0,101.0,141.0,111.0,118.0,,,,0.35,0.01,0.286,0.041,1.3,0.39,0.32,-1.37,93.5,89.6,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.2,0.8,0.0,0.5,0.5,0.261,95.0,99.0,94.0,90.0,106.0,105.0,,,,0.211,,0.102,,0.11,0.12,,87.6,93.3,0.273,0.364,0.119,,,,0.289,0.316,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Double,double,False,571912,689017,Luke Maile,Landon Knack,0,117ecef2-d8ca-4510-aab3-f33b6dd45c48,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,,,,0.442,,0.248,0.131,-0.92,,1.14,1.94,92.9,,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,,,,0.0,0.0,0.308,73.0,92.0,89.0,,,,,,,,,0.179,,,0.32,,83.8,,,,,,,,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Strikeout,strikeout,True,571912,689017,Luke Maile,Landon Knack,0,259d0728-28c9-450f-9bb0-f8b0ac0899c8,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,,,,0.442,,0.248,0.131,-0.92,,1.14,1.94,92.9,,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,,,,0.0,0.0,0.308,73.0,92.0,89.0,,,,,,,,,0.179,,,0.32,,83.8,,,,,,,,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
