date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-06-06,745495,Home Run,home_run,False,693304,621111,Nick Gonzales,Walker Buehler,1,4f787a1b-cf14-4243-bd1d-0193045b8f7d,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,,,,96.0,99.0,98.0,126.0,107.0,115.0,0.286,0.103,,0.068,-3.09,-3.39,,-3.76,95.5,90.0,83.8,,0.378,0.784,0.173,0.176,0.529,0.167,0.455,0.636,0.095,0.368,0.579,0.282,85.0,107.0,101.0,102.0,102.0,100.0,0.198,0.201,1.78,0.15,91.5,95.0,0.243,0.27,0.113,0.233,0.433,0.153,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Groundout,field_out,True,693304,675627,Nick Gonzales,Michael Grove,0,4497d2c8-76b1-47d7-b14b-9ae39fa6875a,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,,,,58.0,109.0,103.0,112.0,105.0,117.0,0.013,0.533,,,-3.67,1.59,,,94.0,,86.7,,,,,0.184,0.287,0.339,,,,0.5,0.5,0.385,77.0,104.0,99.0,107.0,98.0,97.0,0.21,0.181,-1.58,-0.65,92.8,95.9,0.286,0.393,0.222,0.316,0.474,0.16,109.0,95.0,103.0,0.064,-1.75,79.8,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Single,single,False,693304,595014,Nick Gonzales,Blake Treinen,0,7be35cb2-439a-4052-9fbc-5533d25d2780,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.28,2.52,23.2,101.0,90.0,103.0,0.746,11.03,2.66,6.85,0.76,1.0,0.241,0.397,0.121,0.293,0.42,,,,,,,66.0,108.0,99.0,137.0,100.0,107.0,0.088,0.351,,,2.11,1.1,,,94.3,,84.0,,0.143,0.143,0.143,0.158,0.263,0.541,,,,,,,76.0,101.0,105.0,43.0,100.0,99.0,0.351,0.21,-0.93,0.43,90.8,94.6,0.207,0.241,0.19,0.385,0.769,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Groundout,field_out,True,693304,623465,Nick Gonzales,Evan Phillips,0,6e994cde-4c76-4629-a0b4-75f508f8cc72,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,2.73,3.05,29.2,104.0,122.0,109.0,0.737,9.71,2.43,7.28,1.21,1.1,0.228,0.342,0.203,0.203,0.466,,,,,,,120.0,110.0,112.0,142.0,106.0,116.0,0.3,0.393,,,1.69,0.89,,,96.3,,84.9,,0.2,0.2,0.348,0.172,0.328,0.315,,,,,,,97.0,97.0,105.0,101.0,96.0,93.0,0.099,0.209,-2.03,0.79,92.9,95.7,0.3,0.3,0.107,0.304,0.609,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,745496,Strikeout,strikeout,True,693304,657746,Nick Gonzales,Joe Ryan,0,f6013dad-3411-4c7d-83d6-66a944260fe9,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,0.333,0.606,0.222,,,,,,,114.0,106.0,104.0,,,,0.051,,,-1.2,,93.2,0.348,0.478,0.096,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,,,,
2024-06-07,745496,Sac Fly,sac_fly,True,693304,657746,Nick Gonzales,Joe Ryan,1,1a69ade1-8a78-4c50-b634-62b6f5d7afc0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,0.333,0.606,0.222,,,,,,,114.0,106.0,104.0,,,,0.051,,,-1.2,,93.2,0.348,0.478,0.096,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,,,,
2024-06-07,745496,Pop Out,field_out,True,693304,657746,Nick Gonzales,Joe Ryan,0,afc53bb8-dca0-40d7-b71d-62cba3790121,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,,,,96.0,110.0,106.0,105.0,104.0,113.0,0.485,0.235,,,1.28,0.03,,,94.1,,83.6,,0.198,0.381,0.275,0.333,0.606,0.222,,,,,,,114.0,106.0,104.0,,,,0.051,,,-1.2,,93.2,0.348,0.478,0.096,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,,,,
2024-06-08,745492,Single,single,False,693304,680573,Nick Gonzales,Simeon Woods Richardson,0,86b7c617-5a68-409f-be79-0892f2288fb7,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745492,Strikeout,strikeout,True,693304,680573,Nick Gonzales,Simeon Woods Richardson,0,8b78e824-fe16-4a68-9b83-110c9700aa25,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745492,Groundout,field_out,True,693304,680573,Nick Gonzales,Simeon Woods Richardson,0,076a2947-c127-482f-a7f1-594aef0d7143,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745492,Strikeout,strikeout,True,693304,661395,Nick Gonzales,Jhoan Duran,1,56f1d050-c255-4496-a26c-358ad6626ce3,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,133.0,101.0,106.0,119.0,96.0,90.0,,,,0.421,,0.275,,0.17,,-0.76,,100.4,,,86.3,0.265,0.324,0.374,,,,,,,0.16,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183,,,,,,,,,,,,
2024-06-09,745491,Grounded Into DP,grounded_into_double_play,True,693304,641927,Nick Gonzales,Bailey Ober,1,cc751e5e-e659-4cd4-b0df-8a3c0413544a,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.012,0.251,-1.08,1.95,4.25,1.52,91.9,83.4,80.5,76.0,0.307,0.606,0.247,0.098,0.196,0.319,0.173,0.337,0.37,,,,,,,85.0,107.0,103.0,,0.22,0.2,,86.5,,,,,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745491,Single,single,False,693304,641927,Nick Gonzales,Bailey Ober,0,b2325efe-2c7c-440f-85fd-b6e4f14ee4fb,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,102.0,97.0,101.0,82.0,105.0,97.0,74.0,103.0,101.0,0.389,0.128,0.012,0.251,-1.08,1.95,4.25,1.52,91.9,83.4,80.5,76.0,0.307,0.606,0.247,0.098,0.196,0.319,0.173,0.337,0.37,,,,,,,85.0,107.0,103.0,,0.22,0.2,,86.5,,,,,0.256,0.43,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745491,Single,single,False,693304,663485,Nick Gonzales,Cole Sands,0,52ded6a1-3627-4017-acc4-9af4ef435fbd,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.56,3.69,43.0,104.0,91.0,100.0,0.765,10.67,1.47,7.33,0.84,0.89,0.23,0.345,0.212,0.327,0.428,,,,101.0,104.0,108.0,77.0,102.0,96.0,,,,0.247,,0.19,,3.29,,-2.43,,95.5,,,82.6,0.125,0.2,0.315,,,,,,,0.313,0.438,0.293,74.0,95.0,93.0,93.0,103.0,96.0,0.127,0.27,1.52,1.32,90.8,94.6,0.273,0.409,0.049,0.212,0.394,0.3,,,,,,,108.0,110.0,106.0,0.166,0.18,87.7,0.212,0.242,0.218,,,,,,,,,,,,
2024-06-09,745491,Flyout,field_out,True,693304,660896,Nick Gonzales,Jorge Alcala,0,7b588b3a-95da-49c1-8583-228cabaeb427,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,,,,108.0,89.0,93.0,136.0,104.0,111.0,0.438,0.431,,0.072,1.75,0.67,,4.49,97.7,90.1,89.6,,0.098,0.171,0.339,0.207,0.259,0.324,0.083,0.083,0.125,,,,117.0,108.0,109.0,,,,0.059,,,2.92,,96.7,0.143,0.143,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745491,Forceout,force_out,True,693304,622251,Nick Gonzales,Josh Staumont,1,07bd1e03-7e73-4c22-b803-3330a43802db,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,76.0,95.0,102.0,93.0,99.0,98.0,129.0,95.0,105.0,0.11,0.615,0.015,,1.94,3.22,-8.97,,94.2,,86.4,79.1,0.0,0.0,0.5,0.122,0.122,0.283,,,,,,,95.0,94.0,91.0,,,,0.26,,,1.5,,95.2,0.188,0.25,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745170,Strikeout,strikeout,True,693304,571945,Nick Gonzales,Miles Mikolas,0,b1666a31-6266-443d-a0dd-c0e9cb79f62a,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,0.257,0.286,0.119,0.098,-0.41,-2.01,-2.69,-1.48,93.0,85.6,85.3,76.3,0.287,0.511,0.169,0.217,0.391,0.27,0.333,0.5,0.174,0.271,0.625,0.25,79.0,110.0,98.0,,,,0.238,,,3.63,,92.3,0.19,0.281,0.101,,,,,,,0.002,1.43,68.8,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745170,Pop Out,field_out,True,693304,571945,Nick Gonzales,Miles Mikolas,0,050b4aab-3ba1-4d0d-b680-cc46b5314ce1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,116.0,112.0,115.0,0.257,0.286,0.119,0.098,-0.41,-2.01,-2.69,-1.48,93.0,85.6,85.3,76.3,0.287,0.511,0.169,0.217,0.391,0.27,0.333,0.5,0.174,0.271,0.625,0.25,79.0,110.0,98.0,,,,0.238,,,3.63,,92.3,0.19,0.281,0.101,,,,,,,0.002,1.43,68.8,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745170,Double,double,False,693304,668941,Nick Gonzales,JoJo Romero,0,84e61ab9-a245-48c4-b0a6-fbfe531f3d5e,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,67.0,98.0,92.0,114.0,94.0,101.0,0.119,0.326,,0.182,-2.34,3.5,,-4.01,95.0,85.9,83.9,,0.357,0.429,0.132,0.059,0.118,0.448,0.379,0.759,0.27,,,,73.0,98.0,94.0,,,,0.373,,,1.52,,93.7,0.259,0.315,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745170,Strikeout,strikeout,True,693304,664854,Nick Gonzales,Ryan Helsley,0,e64b613b-89b4-4816-a997-f42f1f13d5e9,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,147.0,101.0,116.0,0.444,0.49,0.066,,-0.33,3.01,4.93,,99.4,,88.7,80.7,0.3,0.4,0.188,0.169,0.181,0.479,,,,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745171,Lineout,field_out,True,693304,543243,Nick Gonzales,Sonny Gray,0,067a60f9-814d-472f-b744-474911b4b500,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,150.0,117.0,131.0,0.239,0.187,0.159,0.06,0.68,0.67,1.37,-2.47,92.6,88.5,85.0,80.1,0.31,0.479,0.147,0.162,0.216,0.422,0.385,0.769,0.345,0.184,0.342,0.299,92.0,116.0,114.0,88.0,99.0,99.0,0.173,0.182,1.7,1.47,87.7,93.1,0.197,0.316,0.181,0.237,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745171,Double,double,False,693304,543243,Nick Gonzales,Sonny Gray,0,898d99b6-1fd6-47f1-8ca2-6a0f34226b13,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,150.0,117.0,131.0,0.239,0.187,0.159,0.06,0.68,0.67,1.37,-2.47,92.6,88.5,85.0,80.1,0.31,0.479,0.147,0.162,0.216,0.422,0.385,0.769,0.345,0.184,0.342,0.299,92.0,116.0,114.0,88.0,99.0,99.0,0.173,0.182,1.7,1.47,87.7,93.1,0.197,0.316,0.181,0.237,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745171,Flyout,field_out,True,693304,543243,Nick Gonzales,Sonny Gray,0,7a1ce9b5-1da8-4b87-a23c-8ed5427047fc,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,150.0,117.0,131.0,0.239,0.187,0.159,0.06,0.68,0.67,1.37,-2.47,92.6,88.5,85.0,80.1,0.31,0.479,0.147,0.162,0.216,0.422,0.385,0.769,0.345,0.184,0.342,0.299,92.0,116.0,114.0,88.0,99.0,99.0,0.173,0.182,1.7,1.47,87.7,93.1,0.197,0.316,0.181,0.237,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,745171,Strikeout,strikeout,True,693304,664854,Nick Gonzales,Ryan Helsley,0,a10667b2-b60e-443f-a129-72030b400166,664854.0,ryanhelsley,Helsley,Right,Ryan Helsley,STL,2.36,2.62,42.0,99.0,136.0,110.0,0.681,10.29,3.64,6.86,0.43,1.07,0.287,0.361,0.148,0.306,0.47,,,,95.0,97.0,112.0,131.0,97.0,104.0,147.0,101.0,116.0,0.444,0.49,0.066,,-0.33,3.01,4.93,,99.4,,88.7,80.7,0.3,0.4,0.188,0.169,0.181,0.479,,,,0.0,0.0,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746545,Single,single,False,693304,663372,Nick Gonzales,Ryan Feltner,0,d6d1d880-c29a-4fb2-9e81-b1a5d7c747be,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,0.34,0.291,0.083,0.147,-0.09,-1.06,-0.09,-1.33,94.9,85.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.2,0.333,0.299,91.0,91.0,87.0,,,,0.14,,,0.41,,94.4,0.286,0.375,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746545,Groundout,field_out,True,693304,663372,Nick Gonzales,Ryan Feltner,0,86138cb6-64c9-4cd2-be87-bada1ec8caf9,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,0.34,0.291,0.083,0.147,-0.09,-1.06,-0.09,-1.33,94.9,85.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.2,0.333,0.299,91.0,91.0,87.0,,,,0.14,,,0.41,,94.4,0.286,0.375,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746545,Groundout,field_out,True,693304,663372,Nick Gonzales,Ryan Feltner,0,298587fc-0ba6-460b-90d5-d0b4886146e9,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,110.0,99.0,104.0,0.34,0.291,0.083,0.147,-0.09,-1.06,-0.09,-1.33,94.9,85.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.2,0.333,0.299,91.0,91.0,87.0,,,,0.14,,,0.41,,94.4,0.286,0.375,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746545,Strikeout,strikeout,True,693304,680767,Nick Gonzales,Victor Vodnik,1,4d981f08-c3c8-4542-80d4-eaa7e6a351b8,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.03,4.36,51.1,99.0,122.0,102.0,0.797,8.24,4.03,8.94,0.88,1.93,0.25,0.342,0.171,0.408,0.422,114.0,99.0,100.0,,,,124.0,98.0,100.0,120.0,105.0,107.0,0.643,0.2,,0.157,-0.34,-0.07,,1.35,97.7,89.9,84.1,,0.271,0.426,0.196,0.268,0.341,0.268,0.172,0.172,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746547,Groundout,field_out,True,693304,621389,Nick Gonzales,Ty Blach,0,f386231c-08c6-4297-ab01-ebe56d85d8ee,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,,,,0.367,0.517,0.217,0.174,0.348,0.191,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746547,Home Run,home_run,False,693304,621389,Nick Gonzales,Ty Blach,0,af6fcc3a-51f5-408b-a7d6-17f5883d73f2,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,,,,0.367,0.517,0.217,0.174,0.348,0.191,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746547,Single,single,False,693304,621389,Nick Gonzales,Ty Blach,0,fdcf26cb-d320-4ea4-a58b-0cbcadfce787,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,,,,,,,,,0.122,0.247,,,-0.42,-2.76,,80.0,,79.2,,,,,,,0.367,0.517,0.217,0.174,0.348,0.191,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.63,-1.47,83.2,89.1,0.376,0.576,0.092,0.211,0.5,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746547,Groundout,field_out,True,693304,664129,Nick Gonzales,Geoff Hartlieb,1,d3f03477-bb17-4f18-813b-b9c0ffad0e70,664129.0,geoffhartlieb,Hartlieb,Right,Geoff Hartlieb,COL,9.0,5.72,9.0,101.0,82.0,100.0,0.816,7.0,4.0,13.0,1.0,1.08,0.273,0.424,0.152,0.394,0.471,,,,,,,81.0,100.0,98.0,116.0,97.0,106.0,0.29,0.188,,,2.26,-12.35,,,97.1,,87.0,,0.143,0.143,0.238,0.5,1.25,0.154,,,,,,,77.0,100.0,95.0,62.0,101.0,98.0,0.268,0.254,4.48,-7.27,92.8,95.7,0.545,0.727,0.095,0.154,0.231,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746547,Lineout,field_out,True,693304,683627,Nick Gonzales,Anthony Molina,0,ab6b3b84-696f-414e-aae2-b538137b629c,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.94,5.26,35.0,99.0,85.0,96.0,0.871,4.89,3.86,11.83,0.77,1.65,0.29,0.347,0.137,0.363,0.436,94.0,91.0,92.0,121.0,110.0,112.0,76.0,98.0,92.0,91.0,107.0,107.0,0.49,0.249,0.024,0.235,-1.66,-1.65,-1.97,0.35,94.6,84.9,88.5,82.4,0.373,0.537,0.136,0.349,0.488,0.115,0.179,0.286,0.254,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,0.002,3.88,76.8,,,,,,,,,,,,,,,,,,,,,
2024-06-16,746546,Strikeout,strikeout,True,693304,641712,Nick Gonzales,Dakota Hudson,0,74cf0eaa-eb33-4132-938f-d63b2b9feda6,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,99.0,96.0,97.0,0.156,0.255,0.166,0.103,-1.93,-0.32,0.89,-4.92,89.9,83.4,84.1,80.2,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,0.114,0.205,0.333,71.0,96.0,86.0,,,,0.32,,,-0.53,,90.3,0.315,0.465,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,746546,Single,single,False,693304,641712,Nick Gonzales,Dakota Hudson,0,460c3562-a7a5-4611-848d-b5199b00ed5c,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,99.0,96.0,97.0,0.156,0.255,0.166,0.103,-1.93,-0.32,0.89,-4.92,89.9,83.4,84.1,80.2,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,0.114,0.205,0.333,71.0,96.0,86.0,,,,0.32,,,-0.53,,90.3,0.315,0.465,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
