date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-09-10,746907,Flyout,field_out,True,691723,676710,Coby Mayo,Kutter Crawford,0,9b558479-4781-4f96-a244-9457f6d3ca98,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,,,,101.0,99.0,102.0,,0.342,0.186,,,-0.43,,-0.38,,,92.6,,,80.8,,,,,,,,0.25,0.505,0.203,,,,0.167,0.2,0.236,0.216,0.424,0.258,113.0,105.0,104.0,87.0,100.0,105.0,0.317,0.085,0.61,0.15,87.5,82.4,0.207,0.427,0.267,0.197,0.273,0.397,97.0,96.0,97.0,0.07,0.68,77.3
2024-09-10,746907,Single,single,False,691723,676710,Coby Mayo,Kutter Crawford,1,450014ec-0862-4d59-9713-d6d9f475a87e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,,,,,,,109.0,110.0,112.0,,,,101.0,99.0,102.0,,0.342,0.186,,,-0.43,,-0.38,,,92.6,,,80.8,,,,,,,,0.25,0.505,0.203,,,,0.167,0.2,0.236,0.216,0.424,0.258,113.0,105.0,104.0,87.0,100.0,105.0,0.317,0.085,0.61,0.15,87.5,82.4,0.207,0.427,0.267,0.197,0.273,0.397,97.0,96.0,97.0,0.07,0.68,77.3
2024-09-13,746423,Strikeout,strikeout,True,691723,663947,Coby Mayo,Tyler Holton,0,671cd709-7314-4569-9ec0-8f9d17c10ccb,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.17,2.91,87.0,103.0,84.0,100.0,0.768,7.03,1.55,5.69,0.62,1.26,0.216,0.361,0.17,0.266,0.419,62.0,104.0,101.0,107.0,89.0,96.0,80.0,102.0,92.0,78.0,105.0,97.0,114.0,97.0,106.0,0.212,0.152,0.155,0.016,0.191,5.07,2.19,1.78,1.94,0.03,92.1,83.6,91.6,80.7,79.2,0.26,0.397,0.277,,,,0.096,0.115,0.266,0.169,0.366,0.095,,,,0.14,0.186,0.354,86.0,106.0,101.0,,,,0.275,,2.06,,87.7,,0.2,0.262,0.255,,,,,,,,,
2024-09-15,746419,Strikeout,strikeout,True,691723,663947,Coby Mayo,Tyler Holton,0,11ab2205-1735-498f-8f80-0d055d7ff728,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.17,2.91,87.0,103.0,84.0,100.0,0.768,7.03,1.55,5.69,0.62,1.26,0.216,0.361,0.17,0.266,0.419,62.0,104.0,101.0,107.0,89.0,96.0,80.0,102.0,92.0,78.0,105.0,97.0,114.0,97.0,106.0,0.212,0.152,0.155,0.016,0.191,5.07,2.19,1.78,1.94,0.03,92.1,83.6,91.6,80.7,79.2,0.26,0.397,0.277,,,,0.096,0.115,0.266,0.169,0.366,0.095,,,,0.14,0.186,0.354,86.0,106.0,101.0,,,,0.275,,2.06,,87.7,,0.2,0.262,0.255,,,,,,,,,
2024-09-15,746419,Strikeout,strikeout,True,691723,671345,Coby Mayo,Jason Foley,0,594d9880-1f35-456a-89e2-f86467164812,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.02,4.18,56.2,101.0,102.0,105.0,0.798,6.83,3.02,7.62,0.79,1.67,0.233,0.326,0.128,0.36,0.482,60.0,78.0,81.0,,,,96.0,102.0,99.0,96.0,101.0,102.0,121.0,104.0,113.0,0.546,0.085,0.318,,0.052,0.87,-0.26,2.83,,-0.2,97.2,92.1,96.9,88.5,,0.273,0.273,0.182,0.119,0.153,0.316,0.095,0.381,0.375,0.3,0.433,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746987,Strikeout,strikeout,True,691723,605483,Coby Mayo,Blake Snell,0,0776183f-0259-41e6-b5ad-3d4c07f6a6eb,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.54,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,0.464,0.101,0.26,0.176,1.16,,0.12,2.25,0.95,95.9,85.5,,88.7,81.1,0.236,0.319,0.47,0.167,0.267,0.446,0.2,0.303,0.241,,,,0.111,0.183,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746987,Strikeout,strikeout,True,691723,605483,Coby Mayo,Blake Snell,1,e9cac6b6-a277-41f6-b7cd-3cd47ab6faf2,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.54,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,0.464,0.101,0.26,0.176,1.16,,0.12,2.25,0.95,95.9,85.5,,88.7,81.1,0.236,0.319,0.47,0.167,0.267,0.446,0.2,0.303,0.241,,,,0.111,0.183,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746984,Groundout,field_out,True,691723,672456,Coby Mayo,Keider Montero,0,477e37da-9bcb-413a-ad91-c6cabc367080,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,91.0,101.0,97.0,87.0,103.0,99.0,110.0,99.0,104.0,0.073,0.42,0.284,,0.106,0.23,2.87,0.3,,-3.07,94.7,85.9,94.2,83.6,,0.333,0.545,0.338,0.226,0.396,0.262,0.27,0.475,0.18,0.238,0.238,0.022,0.275,0.627,0.22,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,110.0,0.116,-2.86,78.7
2024-09-20,746984,Single,single,False,691723,672456,Coby Mayo,Keider Montero,0,0cb0281a-809a-4543-8b04-9edf5f474f1f,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,91.0,101.0,97.0,87.0,103.0,99.0,110.0,99.0,104.0,0.073,0.42,0.284,,0.106,0.23,2.87,0.3,,-3.07,94.7,85.9,94.2,83.6,,0.333,0.545,0.338,0.226,0.396,0.262,0.27,0.475,0.18,0.238,0.238,0.022,0.275,0.627,0.22,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,110.0,0.116,-2.86,78.7
2024-09-20,746984,Groundout,field_out,True,691723,672456,Coby Mayo,Keider Montero,0,fc318ffd-8bac-4d25-9f57-9963cdccdde3,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.86,5.18,92.2,100.0,96.0,100.0,0.803,7.09,2.72,8.94,1.75,1.12,0.229,0.444,0.125,0.358,0.472,84.0,93.0,93.0,,,,91.0,101.0,97.0,87.0,103.0,99.0,110.0,99.0,104.0,0.073,0.42,0.284,,0.106,0.23,2.87,0.3,,-3.07,94.7,85.9,94.2,83.6,,0.333,0.545,0.338,0.226,0.396,0.262,0.27,0.475,0.18,0.238,0.238,0.022,0.275,0.627,0.22,,,,,,,,,,,,,,,,,,,,,,94.0,102.0,110.0,0.116,-2.86,78.7
2024-09-20,746984,Strikeout,strikeout,True,691723,628317,Coby Mayo,Kenta Maeda,0,902d38c2-4020-4bdd-b5c0-048d7816a6d1,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,5.93,4.44,107.2,100.0,93.0,99.0,0.777,7.61,2.51,9.95,1.76,0.85,0.183,0.473,0.178,0.275,0.388,,,,80.0,76.0,78.0,67.0,98.0,91.0,60.0,104.0,94.0,99.0,95.0,96.0,0.07,0.23,0.35,0.016,,-2.78,0.23,-0.49,-5.08,,90.8,,90.5,81.5,76.5,,,,0.313,0.574,0.27,0.368,0.684,0.129,0.273,0.303,0.121,0.667,1.0,0.0,0.245,0.408,0.2,65.0,94.0,79.0,111.0,104.0,110.0,0.017,0.317,1.08,0.07,84.8,83.9,0.333,0.333,0.391,0.209,0.396,0.298,,,,,,
