date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-04-24,746244,Strikeout,strikeout,True,543510,542881,James McCann,Tyler Anderson,0,b0f79e71-b975-4fc8-b1c6-2bfd20d875eb,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,0.038,0.403,0.003,,0.366,-0.19,-2.78,-4.61,,1.6,89.2,78.7,88.1,77.9,,0.239,0.472,0.163,0.18,0.238,0.374,,,,,,,0.222,0.611,0.067,100.0,102.0,98.0,,,,0.19,,-0.14,,83.8,,,,,,,,,,,0.221,0.39,0.244,,,,,,
2024-04-24,746244,Double,double,False,543510,660761,James McCann,José Suarez,0,f8446966-1282-4bfb-a1d6-d2191ca49a58,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.15,5.29,35.1,92.0,99.0,93.0,0.736,9.42,5.6,11.21,1.27,1.15,0.202,0.45,0.211,0.358,0.371,94.0,88.0,93.0,77.0,124.0,123.0,105.0,93.0,95.0,73.0,101.0,88.0,102.0,93.0,90.0,0.122,0.36,0.256,0.001,0.242,-1.96,-7.21,0.41,-2.43,-0.87,92.9,82.7,91.8,81.3,74.1,0.36,0.76,0.311,0.255,0.431,0.329,0.286,0.5,0.212,,,,0.5,1.045,0.136,111.0,93.0,94.0,,,,0.02,,-8.06,,88.7,,,,,,,,,,,0.5,1.0,0.143,,,,,,
2024-04-24,746244,Lineout,field_out,True,543510,542585,James McCann,José Cisnero,0,d68a040a-7a6d-4985-bdaa-2cd9900d11af,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,,,,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,0.245,0.333,0.291,,0.124,-3.92,-2.11,1.21,,-0.4,95.3,88.6,95.3,84.9,,0.333,0.762,0.291,0.0,0.0,0.364,0.308,0.462,0.216,,,,0.333,0.5,0.161,80.0,78.0,85.0,,,,0.007,,-2.92,,88.9,,,,,,,,,,,,,,,,,,,
2024-04-24,746244,Strikeout,strikeout,True,543510,608334,James McCann,Carson Fulmer,0,9f2e1415-1021-4a7c-ad40-f8b8ed951cc0,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.194,0.29,0.231,0.164,0.269,0.378,0.133,0.333,0.286,0.429,1.286,0.455,0.278,0.389,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,747052,Flyout,field_out,True,543510,676664,James McCann,JP Sears,0,26a93824-a99f-4e92-9f32-023b545ba24e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.25,0.556,0.258,0.304,0.354,0.219,0.242,0.636,0.257,,,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,747052,Single,single,False,543510,676664,James McCann,JP Sears,1,7dbf7c46-543b-4693-9c86-71854a8364e8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.25,0.556,0.258,0.304,0.354,0.219,0.242,0.636,0.257,,,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,747052,Flyout,field_out,True,543510,676664,James McCann,JP Sears,0,bec89ab3-205f-4d12-8ec8-7fadc31d742b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.25,0.556,0.258,0.304,0.354,0.219,0.242,0.636,0.257,,,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,747052,Flyout,field_out,True,543510,547184,James McCann,Michael Kelly,0,db056b06-f552-4636-99cb-12f0a0facae1,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,,,,54.0,98.0,87.0,72.0,109.0,102.0,145.0,87.0,97.0,0.009,0.319,0.672,,,1.4,-16.52,0.84,,,95.1,,92.1,84.2,,0.192,0.192,0.233,,,,0.444,1.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,747047,Forceout,force_out,True,543510,641482,James McCann,Nestor Cortes,1,1e57364b-be35-425a-b2f3-c2ad3262dd11,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,,,,0.298,,1.48,,87.2,,,,,,,,,,,0.236,0.333,0.264,,,,,,
2024-04-30,747047,Double,double,False,543510,641482,James McCann,Nestor Cortes,1,6bf57ed6-b613-42a3-a153-234f5748d95d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,,,,0.298,,1.48,,87.2,,,,,,,,,,,0.236,0.333,0.264,,,,,,
2024-04-30,747047,Caught Stealing 2B,caught_stealing_2b,True,543510,641482,James McCann,Nestor Cortes,0,32d6c2f3-a4e6-4221-9085-131ff5b13817,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,,,,0.298,,1.48,,87.2,,,,,,,,,,,0.236,0.333,0.264,,,,,,
2024-04-30,747047,Pop Out,field_out,True,543510,641482,James McCann,Nestor Cortes,0,7b6ac069-299b-4fef-a509-8f0337059b2b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,,,,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,0.009,0.455,0.163,,0.075,-0.19,2.16,0.14,,-2.51,91.9,83.2,89.9,78.1,,0.247,0.489,0.219,0.255,0.489,0.338,0.3,0.4,0.182,,,,0.143,0.143,0.286,109.0,100.0,103.0,,,,0.298,,1.48,,87.2,,,,,,,,,,,0.236,0.333,0.264,,,,,,
2024-04-30,747047,Flyout,field_out,True,543510,596133,James McCann,Luke Weaver,0,46b5dc00-5293-4cd7-a31b-563921428089,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,,,,137.0,99.0,106.0,,,,,,,,0.444,,,0.264,1.14,,,,1.5,95.4,88.4,,,,0.171,0.3,0.28,0.138,0.241,0.44,,,,,,,,,,108.0,98.0,103.0,,,,0.28,,1.38,,91.2,,,,,119.0,75.0,96.0,0.012,2.43,83.3,0.18,0.443,0.194,,,,,,
2024-05-02,747044,Strikeout,strikeout,True,543510,607074,James McCann,Carlos Rodón,0,fdf7b9de-ce37-4d2d-a694-c249e4a6dce2,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,,,,100.0,83.0,83.0,,,,0.056,,-3.1,,91.8,,,,,,,,,,,0.353,0.647,0.255,,,,,,
2024-05-02,747044,Groundout,field_out,True,543510,607074,James McCann,Carlos Rodón,0,49ac8a2e-a318-46a0-904f-bc92e275f800,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,,,,143.0,103.0,112.0,,0.496,0.265,0.07,0.114,0.17,,-1.56,-1.37,1.54,95.5,85.3,,86.8,81.0,0.261,0.531,0.202,0.171,0.195,0.49,0.237,0.43,0.388,0.333,0.4,0.35,,,,100.0,83.0,83.0,,,,0.056,,-3.1,,91.8,,,,,,,,,,,0.353,0.647,0.255,,,,,,
2024-05-02,747044,Grounded Into DP,grounded_into_double_play,True,543510,676760,James McCann,Ron Marinaccio,1,13076de0-97a1-4b1b-a8bc-2ef94bbe7f95,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,NYY,2.84,4.07,19.0,95.0,81.0,92.0,0.765,9.0,4.26,5.68,1.42,1.0,0.167,0.479,0.167,0.313,0.403,59.0,95.0,86.0,,,,86.0,94.0,91.0,,,,113.0,97.0,104.0,,0.505,0.158,,0.338,3.14,,2.33,,-3.92,93.4,82.1,,80.2,,0.1,0.133,0.262,0.348,0.696,0.306,0.091,0.364,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,747044,Lineout,field_out,True,543510,543859,James McCann,Michael Tonkin,0,bf7e6080-f278-4670-be8c-537bb5f79262,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,,,,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,0.13,0.394,0.476,,,0.92,0.04,0.95,,,93.0,,92.4,83.0,,0.176,0.311,0.213,,,,0.5,0.5,0.375,,,,0.333,0.5,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746720,Strikeout,strikeout,True,543510,671096,James McCann,Andrew Abbott,0,009d558d-3a85-4630-a3fa-1d9c61c9e2c8,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,84.7,,82.8,80.7,0.233,0.406,0.193,0.167,0.379,0.285,0.188,0.302,0.253,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746720,Strikeout,strikeout,True,543510,671096,James McCann,Andrew Abbott,0,c666a863-8fa4-44f7-bbbd-73402bd25842,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,0.165,0.121,0.167,0.21,,0.44,-1.54,0.81,92.9,84.7,,82.8,80.7,0.233,0.406,0.193,0.167,0.379,0.285,0.188,0.302,0.253,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746720,Lineout,field_out,True,543510,607259,James McCann,Nick Martinez,0,101787c4-1da2-4fff-bbcd-427d6af5b990,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,118.0,115.0,119.0,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.217,0.96,1.08,0.29,-2.24,0.75,92.6,80.0,91.9,84.7,81.1,0.206,0.317,0.188,0.211,0.38,0.384,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,,,,,,,,,,0.345,0.5,0.145,,,,,,
2024-05-04,746720,Strikeout,strikeout,True,543510,594580,James McCann,Sam Moll,0,7583cd10-2869-4056-a5bc-74c53b81fac4,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,64.0,89.0,98.0,,,,144.0,105.0,108.0,70.0,100.0,85.0,95.0,97.0,108.0,0.299,0.371,0.253,,0.077,0.2,2.64,2.72,,-1.8,93.3,84.6,91.9,81.2,,0.235,0.353,0.24,0.4,0.4,0.429,0.1,0.1,0.444,,,,0.217,0.348,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,744858,Groundout,field_out,True,543510,680730,James McCann,Mitchell Parker,0,a71ab13a-a4eb-46b0-93f2-64a26e786899,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,98.0,98.0,98.0,79.0,102.0,97.0,,,,106.0,106.0,110.0,,0.49,0.09,0.246,,0.85,,-1.59,1.0,,92.6,,,84.6,80.5,0.241,0.382,0.12,,,,0.243,0.514,0.35,0.25,0.369,0.264,,,,,,,88.0,96.0,95.0,,0.173,,-0.37,,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,
2024-05-08,744858,Strikeout,strikeout,True,543510,680730,James McCann,Mitchell Parker,0,2e1cf03e-c030-46e6-9daf-fc31ca420e24,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,98.0,98.0,98.0,79.0,102.0,97.0,,,,106.0,106.0,110.0,,0.49,0.09,0.246,,0.85,,-1.59,1.0,,92.6,,,84.6,80.5,0.241,0.382,0.12,,,,0.243,0.514,0.35,0.25,0.369,0.264,,,,,,,88.0,96.0,95.0,,0.173,,-0.37,,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,
2024-05-08,744858,Single,single,False,543510,676395,James McCann,Robert Garcia,0,8571b5db-0096-49fb-a4d6-e5dfe8719ae5,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,,,,114.0,103.0,104.0,,,,107.0,114.0,118.0,,0.562,0.175,,0.264,0.35,,-0.82,,1.41,94.4,87.4,,84.8,,0.25,0.397,0.238,0.235,0.235,0.366,0.269,0.462,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,747042,Strikeout,strikeout,True,543510,668678,James McCann,Zac Gallen,0,56610f94-ff3e-44c0-a5fa-9b660d3cc9e1,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,0.002,0.494,0.092,,0.108,-0.54,-0.99,-0.07,,-0.12,93.4,86.7,94.7,86.4,,0.287,0.463,0.141,0.282,0.462,0.23,0.286,0.476,0.304,0.163,0.239,0.382,,,,89.0,93.0,85.0,,,,0.031,,-1.0,,90.4,,,,,103.0,106.0,110.0,0.273,2.38,80.6,0.25,1.0,0.4,,,,,,
2024-05-12,747042,Lineout,field_out,True,543510,668678,James McCann,Zac Gallen,0,a820e765-673a-49f1-9ecf-89148d1b9303,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.87,4.27,76.2,99.0,100.0,100.0,0.771,8.92,2.47,8.45,0.94,1.35,0.212,0.396,0.138,0.387,0.355,85.0,106.0,92.0,,,,101.0,95.0,97.0,132.0,80.0,80.0,102.0,101.0,100.0,0.002,0.494,0.092,,0.108,-0.54,-0.99,-0.07,,-0.12,93.4,86.7,94.7,86.4,,0.287,0.463,0.141,0.282,0.462,0.23,0.286,0.476,0.304,0.163,0.239,0.382,,,,89.0,93.0,85.0,,,,0.031,,-1.0,,90.4,,,,,103.0,106.0,110.0,0.273,2.38,80.6,0.25,1.0,0.4,,,,,,
2024-05-12,747042,Groundout,field_out,True,543510,621199,James McCann,Matt Bowman,0,b4e779a0-6f9f-4487-90d3-ea676430cc76,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,5.4,5.26,15.0,98.0,100.0,100.0,0.848,6.0,4.2,6.6,1.8,1.29,0.298,0.447,0.191,0.404,0.405,,,,,,,58.0,171.0,150.0,87.0,106.0,101.0,135.0,95.0,108.0,0.409,0.004,0.251,,,14.33,1.96,-5.31,,,93.7,,92.3,81.6,,,,,,,,0.308,0.923,0.148,,,,0.179,0.357,0.13,83.0,78.0,76.0,97.0,101.0,113.0,0.158,0.178,0.14,-1.37,90.4,84.2,0.167,0.25,0.238,,,,,,,0.0,0.0,0.2,,,,,,
2024-05-15,747038,Pop Out,field_out,True,543510,579328,James McCann,Yusei Kikuchi,0,7b317d8f-11b0-47ec-90ef-39b00f130ab8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,0.107,-0.31,,-0.05,-0.17,0.45,95.6,87.2,,89.2,82.9,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747038,Strikeout,strikeout,True,543510,579328,James McCann,Yusei Kikuchi,1,8521393b-03fc-460b-874a-0482ee0110b5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,0.107,-0.31,,-0.05,-0.17,0.45,95.6,87.2,,89.2,82.9,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747038,Single,single,False,543510,650893,James McCann,Génesis Cabrera,0,dc9ee0c8-bfb8-41cd-81c4-de244e38a8f3,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,91.0,91.0,93.0,108.0,101.0,105.0,89.0,85.0,81.0,,,,0.199,0.204,,0.142,0.08,-6.56,-3.97,,1.75,3.0,95.6,88.1,95.4,,78.9,0.429,0.829,0.13,0.091,0.091,0.5,,,,0.111,0.111,0.24,0.429,0.643,0.094,82.0,100.0,92.0,,,,0.375,,3.47,,88.4,,,,,,,,,,,0.123,0.175,0.351,,,,,,
2024-05-15,747038,Fielders Choice Out,fielders_choice_out,True,543510,554340,James McCann,Yimi García,1,aef16b73-2408-45a6-ad40-9564577cd4e8,554340.0,yimigarcia,"García, Y",Right,Yimi García,TOR,2.57,2.32,28.0,105.0,119.0,112.0,0.726,11.89,2.25,4.82,0.96,0.41,0.361,0.311,0.164,0.279,0.407,107.0,84.0,80.0,111.0,104.0,109.0,111.0,115.0,123.0,94.0,97.0,97.0,174.0,107.0,124.0,0.191,0.335,0.175,0.21,0.09,2.91,2.05,2.46,0.28,0.7,96.7,88.7,95.9,86.7,84.2,0.116,0.279,0.356,0.143,0.286,0.529,0.0,0.0,0.0,0.308,0.538,0.25,0.188,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,747035,Double,double,False,543510,669923,James McCann,George Kirby,1,45a8c83f-5ef8-40d0-8a03-8df27656908e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,,1.58,1.79,0.55,,,95.8,,95.8,87.1,,0.196,0.35,0.304,,,,0.253,0.391,0.28,0.333,0.5,0.323,0.256,0.35,0.097,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.82,-0.43,92.3,85.7,0.2,0.32,0.288,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,
2024-05-19,747035,Groundout,field_out,True,543510,669923,James McCann,George Kirby,0,bd673b60-9f27-42c3-8b12-9dcef912f043,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,,1.58,1.79,0.55,,,95.8,,95.8,87.1,,0.196,0.35,0.304,,,,0.253,0.391,0.28,0.333,0.5,0.323,0.256,0.35,0.097,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.82,-0.43,92.3,85.7,0.2,0.32,0.288,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,
2024-05-19,747035,Groundout,field_out,True,543510,669923,James McCann,George Kirby,0,9997eae2-7acb-41c8-a702-e04c78de57c7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.36,0.228,,,1.58,1.79,0.55,,,95.8,,95.8,87.1,,0.196,0.35,0.304,,,,0.253,0.391,0.28,0.333,0.5,0.323,0.256,0.35,0.097,97.0,99.0,93.0,112.0,99.0,109.0,0.006,0.106,0.82,-0.43,92.3,85.7,0.2,0.32,0.288,121.0,111.0,115.0,0.075,-2.88,83.1,,,,,,,,,
2024-05-19,747035,Lineout,field_out,True,543510,675989,James McCann,Cody Bolton,0,388f41f0-162d-4339-8166-be95bc92d23e,675989.0,codybolton,Bolton,Right,Cody Bolton,SEA,4.34,3.69,18.2,100.0,101.0,102.0,0.774,8.2,4.34,8.68,1.45,1.0,0.246,0.421,0.316,0.263,0.359,88.0,96.0,97.0,,,,88.0,63.0,59.0,98.0,102.0,108.0,123.0,109.0,114.0,0.276,0.038,0.247,,0.125,-7.21,-0.87,-0.17,,-2.16,94.8,91.5,94.8,83.7,,0.5,0.5,0.143,0.3,0.3,0.133,0.158,0.526,0.235,,,,0.267,0.667,0.235,102.0,100.0,97.0,,,,0.314,,0.1,,89.1,,,,,,,,,,,0.259,0.296,0.326,,,,,,
