date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2024-04-07,745032,Flyout,field_out,True,694497,669854,Evan Carter,Ronel Blanco,0,60e93ba8-1d82-47c2-b564-627e0c661ef0,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,,,,0.368,,,0.323,0.054,0.03,,,2.64,2.82,93.4,,,86.3,79.1,0.179,0.439,0.188,,,,,,,0.0,0.0,0.476,0.164,0.224,0.31,124.0,103.0,106.0,,,,,0.255,,0.1,85.1,,,,,0.179,0.366,0.353,,,,,,,,,
2024-04-08,745034,Walk,walk,False,694497,668874,Evan Carter,Blair Henley,1,5b5d2a37-c1d1-4bc2-a7f6-689833c8d319,668874.0,blairhenley,Henley,Right,Blair Henley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745034,Flyout,field_out,True,694497,661527,Evan Carter,Seth Martinez,0,ba01e211-9843-43f5-9ed0-40bd1bbe38fc,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,,,,73.0,100.0,94.0,135.0,100.0,108.0,,,,,,,0.306,,,0.327,,1.96,,,0.1,,90.9,,,79.2,,0.213,0.298,0.191,,,,,,,,,,0.191,0.426,0.337,47.0,99.0,89.0,103.0,103.0,93.0,0.212,0.155,2.47,-0.57,84.9,89.8,0.179,0.256,0.13,0.259,0.37,0.292,,,,,,,,,
2024-04-08,745034,Lineout,field_out,True,694497,605463,Evan Carter,Tayler Scott,0,b9d1b87b-e49b-4a2b-99fa-dd484facf5ed,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,,,,0.433,,,0.262,,2.65,,,0.86,,92.7,,,84.0,,0.089,0.107,0.287,,,,,,,,,,0.212,0.288,0.276,60.0,103.0,101.0,105.0,93.0,86.0,0.073,0.232,-0.27,0.69,85.5,92.6,0.375,0.375,0.211,0.143,0.214,0.329,,,,,,,,,
2024-04-08,745034,Flyout,field_out,True,694497,656232,Evan Carter,Brandon Bielak,0,bd6ae0f0-a07f-45b6-a40a-1535c38716ee,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,67.0,86.0,86.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,,,,0.18,,,0.132,0.122,-0.56,,,0.85,-4.11,92.3,,,83.1,80.8,0.333,0.444,0.069,,,,,,,0.429,0.857,0.118,0.111,0.222,0.313,107.0,98.0,101.0,67.0,98.0,86.0,0.251,0.316,-2.84,-0.86,87.4,92.3,0.355,0.645,0.151,0.294,0.471,0.2,,,,,,,,,
2024-04-09,745030,Strikeout,strikeout,True,694497,622072,Evan Carter,Alex Wood,0,505a13b6-a4a2-4d05-9af5-4bf091a8a6a5,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,,,,,0.315,,,,,-0.4,,,,,81.4,,,,,,,,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,83.0,100.0,94.0,0.462,0.224,-1.94,-2.72,84.5,90.5,0.351,0.635,0.199,0.4,0.6,0.149,,,,,,,,,
2024-04-09,745030,Groundout,field_out,True,694497,622072,Evan Carter,Alex Wood,1,fe9714e4-843b-49b5-990d-347599d721da,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,,,,,0.315,,,,,-0.4,,,,,81.4,,,,,,,,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,83.0,100.0,94.0,0.462,0.224,-1.94,-2.72,84.5,90.5,0.351,0.635,0.199,0.4,0.6,0.149,,,,,,,,,
2024-04-09,745030,Home Run,home_run,False,694497,687765,Evan Carter,Mitch Spence,0,5e37ffa0-4012-482b-a751-a37b5cb5aacd,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,102.0,115.0,114.0,,,,123.0,105.0,109.0,96.0,97.0,94.0,,,,,0.39,,0.362,0.107,,-0.32,,0.7,-2.9,,91.0,,84.2,79.5,,,,,,,0.255,0.491,0.186,0.256,0.419,0.315,0.248,0.442,0.277,75.0,88.0,85.0,39.0,98.0,87.0,0.121,0.019,-0.1,-10.0,88.6,92.2,0.308,0.308,0.132,0.625,0.875,0.0,,,,,,,,,
2024-04-09,745030,Strikeout,strikeout,True,694497,695243,Evan Carter,Mason Miller,0,89bbb6ae-71b9-4e4e-9aec-14f407c8781c,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,,,,141.0,101.0,106.0,163.0,107.0,113.0,,,,,,,0.612,,0.003,0.376,,2.21,,-1.0,2.1,,100.9,,97.6,87.4,,0.158,0.289,0.415,,,,,,,,,,0.14,0.193,0.461,108.0,105.0,109.0,,,,,0.008,,5.68,92.7,,,,,,,,,,,,,,,,
2024-04-10,745024,Double,double,False,694497,548389,Evan Carter,Ross Stripling,0,8759f280-a16c-48ce-86ed-1d2f89eec99b,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,,,,0.316,,,0.278,,0.39,,,-0.77,,91.6,,,85.3,,0.246,0.415,0.192,,,,,,,1.0,1.333,0.333,0.301,0.452,0.173,83.0,113.0,105.0,93.0,102.0,90.0,0.166,0.19,-1.39,-2.9,82.6,90.3,0.386,0.455,0.092,0.365,0.577,0.232,96.0,90.0,101.0,0.05,-2.92,74.7,,,
2024-04-10,745024,Strikeout,strikeout,True,694497,548389,Evan Carter,Ross Stripling,0,30eb2267-3640-499f-8505-8829c4ff1b8d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,,,,0.316,,,0.278,,0.39,,,-0.77,,91.6,,,85.3,,0.246,0.415,0.192,,,,,,,1.0,1.333,0.333,0.301,0.452,0.173,83.0,113.0,105.0,93.0,102.0,90.0,0.166,0.19,-1.39,-2.9,82.6,90.3,0.386,0.455,0.092,0.365,0.577,0.232,96.0,90.0,101.0,0.05,-2.92,74.7,,,
2024-04-10,745024,Forceout,force_out,True,694497,548389,Evan Carter,Ross Stripling,1,ea1e73a5-f0c9-46c8-a1b3-28e43184a35d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,,,,0.316,,,0.278,,0.39,,,-0.77,,91.6,,,85.3,,0.246,0.415,0.192,,,,,,,1.0,1.333,0.333,0.301,0.452,0.173,83.0,113.0,105.0,93.0,102.0,90.0,0.166,0.19,-1.39,-2.9,82.6,90.3,0.386,0.455,0.092,0.365,0.577,0.232,96.0,90.0,101.0,0.05,-2.92,74.7,,,
2024-04-10,745024,Pop Out,field_out,True,694497,519008,Evan Carter,T.J. McFarland,0,21d219ba-703b-4697-bd1a-aad45fe4b01a,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,62.0,114.0,74.0,,,,0.005,0.002,,0.399,,7.5,5.39,,0.24,,88.2,82.2,,78.1,,,,,,,,,,,,,,0.256,0.419,0.299,88.0,101.0,101.0,44.0,107.0,105.0,0.481,0.113,1.3,-2.63,81.2,87.9,0.275,0.362,0.085,0.235,0.412,0.294,,,,,,,,,
2024-04-12,746408,Groundout,field_out,True,694497,641585,Evan Carter,J.P. France,1,b9d9e144-ff64-48c7-aef9-c6def11fcc9c,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,,,,0.294,0.238,,0.03,0.193,-2.27,-1.88,,-21.61,0.32,92.2,86.8,,78.5,74.2,0.375,0.563,0.151,,,,0.346,0.615,0.224,0.2,0.2,0.381,0.5,1.375,0.3,95.0,85.0,90.0,77.0,104.0,103.0,0.017,0.227,2.38,0.58,82.3,91.2,,,,0.095,0.238,0.297,,,,,,,,,
2024-04-12,746408,Single,single,False,694497,641585,Evan Carter,J.P. France,1,57fe9624-09d3-4a8c-b495-e54112922083,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,,,,0.294,0.238,,0.03,0.193,-2.27,-1.88,,-21.61,0.32,92.2,86.8,,78.5,74.2,0.375,0.563,0.151,,,,0.346,0.615,0.224,0.2,0.2,0.381,0.5,1.375,0.3,95.0,85.0,90.0,77.0,104.0,103.0,0.017,0.227,2.38,0.58,82.3,91.2,,,,0.095,0.238,0.297,,,,,,,,,
2024-04-12,746408,Single,single,False,694497,641585,Evan Carter,J.P. France,1,5571a9b1-8ede-43e2-b6aa-98445c3f47e4,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,,,,0.294,0.238,,0.03,0.193,-2.27,-1.88,,-21.61,0.32,92.2,86.8,,78.5,74.2,0.375,0.563,0.151,,,,0.346,0.615,0.224,0.2,0.2,0.381,0.5,1.375,0.3,95.0,85.0,90.0,77.0,104.0,103.0,0.017,0.227,2.38,0.58,82.3,91.2,,,,0.095,0.238,0.297,,,,,,,,,
2024-04-12,746408,Double,double,False,694497,669270,Evan Carter,Joel Kuhnel,0,6d6e1962-cfd3-41af-9656-baeee65eb32d,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.154,,,,,,,,,,0.25,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746408,Pop Out,field_out,True,694497,656232,Evan Carter,Brandon Bielak,0,1702e5a4-b444-4af6-8fc0-195955addbb3,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,67.0,86.0,86.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,,,,0.18,,,0.132,0.122,-0.56,,,0.85,-4.11,92.3,,,83.1,80.8,0.333,0.444,0.069,,,,,,,0.429,0.857,0.118,0.111,0.222,0.313,107.0,98.0,101.0,67.0,98.0,86.0,0.251,0.316,-2.84,-0.86,87.4,92.3,0.355,0.645,0.151,0.294,0.471,0.2,,,,,,,,,
2024-04-13,746405,Walk,walk,False,694497,669854,Evan Carter,Ronel Blanco,0,b196a599-9857-40bb-9e7f-97dd8236a008,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,,,,0.368,,,0.323,0.054,0.03,,,2.64,2.82,93.4,,,86.3,79.1,0.179,0.439,0.188,,,,,,,0.0,0.0,0.476,0.164,0.224,0.31,124.0,103.0,106.0,,,,,0.255,,0.1,85.1,,,,,0.179,0.366,0.353,,,,,,,,,
2024-04-13,746405,Single,single,False,694497,669854,Evan Carter,Ronel Blanco,0,4c42a726-0087-427c-8e1d-566b12fbdc61,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,,,,0.368,,,0.323,0.054,0.03,,,2.64,2.82,93.4,,,86.3,79.1,0.179,0.439,0.188,,,,,,,0.0,0.0,0.476,0.164,0.224,0.31,124.0,103.0,106.0,,,,,0.255,,0.1,85.1,,,,,0.179,0.366,0.353,,,,,,,,,
2024-04-13,746405,Flyout,field_out,True,694497,669854,Evan Carter,Ronel Blanco,0,6eb66229-fb41-473d-988a-15b180040ac0,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,,,,0.368,,,0.323,0.054,0.03,,,2.64,2.82,93.4,,,86.3,79.1,0.179,0.439,0.188,,,,,,,0.0,0.0,0.476,0.164,0.224,0.31,124.0,103.0,106.0,,,,,0.255,,0.1,85.1,,,,,0.179,0.366,0.353,,,,,,,,,
2024-04-13,746405,Strikeout,strikeout,True,694497,650556,Evan Carter,Bryan Abreu,0,5af243fa-5ee5-4803-b7ab-e7390a0246c8,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,,,,125.0,95.0,97.0,124.0,98.0,106.0,,,,,,,0.48,,,0.513,,-0.78,,,1.09,,96.6,,,86.0,,0.271,0.482,0.244,,,,,,,,,,0.18,0.236,0.402,101.0,76.0,78.0,,,,,0.007,,-4.48,89.9,,,,,,,,,,,,,,,,
2024-04-14,746404,Strikeout,strikeout,True,694497,664299,Evan Carter,Cristian Javier,0,13617e05-fa41-4128-9421-6f102719d359,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,,,,101.0,88.0,89.0,113.0,93.0,99.0,,,,,,,0.393,,,0.295,,-1.32,,,0.37,,91.7,,,77.5,,0.256,0.535,0.27,,,,,,,0.5,0.667,0.143,0.205,0.341,0.25,137.0,96.0,104.0,,,,,0.268,,1.37,81.2,,,,,0.194,0.306,0.276,81.0,94.0,97.0,0.044,-5.22,75.2,,,
2024-04-14,746404,Home Run,home_run,False,694497,664299,Evan Carter,Cristian Javier,0,2c5361af-89d1-4ba9-8f1d-b1e8ee3ad867,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,,,,101.0,88.0,89.0,113.0,93.0,99.0,,,,,,,0.393,,,0.295,,-1.32,,,0.37,,91.7,,,77.5,,0.256,0.535,0.27,,,,,,,0.5,0.667,0.143,0.205,0.341,0.25,137.0,96.0,104.0,,,,,0.268,,1.37,81.2,,,,,0.194,0.306,0.276,81.0,94.0,97.0,0.044,-5.22,75.2,,,
2024-04-14,746404,Flyout,field_out,True,694497,664299,Evan Carter,Cristian Javier,0,8286a2bf-de8c-4458-b125-323d4a503067,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,,,,101.0,88.0,89.0,113.0,93.0,99.0,,,,,,,0.393,,,0.295,,-1.32,,,0.37,,91.7,,,77.5,,0.256,0.535,0.27,,,,,,,0.5,0.667,0.143,0.205,0.341,0.25,137.0,96.0,104.0,,,,,0.268,,1.37,81.2,,,,,0.194,0.306,0.276,81.0,94.0,97.0,0.044,-5.22,75.2,,,
2024-04-14,746404,Flyout,field_out,True,694497,605463,Evan Carter,Tayler Scott,0,ca44e07e-4114-4a0b-bf34-1ea15f8c919b,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,,,,0.433,,,0.262,,2.65,,,0.86,,92.7,,,84.0,,0.089,0.107,0.287,,,,,,,,,,0.212,0.288,0.276,60.0,103.0,101.0,105.0,93.0,86.0,0.073,0.232,-0.27,0.69,85.5,92.6,0.375,0.375,0.211,0.143,0.214,0.329,,,,,,,,,
2024-04-15,746488,Strikeout,strikeout,True,694497,681857,Evan Carter,Reese Olson,0,fc1c4690-cc8a-4544-9781-40c80dcd481a,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,,0.278,0.059,-0.34,,,1.72,-2.03,94.1,,,84.8,79.1,0.287,0.415,0.101,,,,,,,0.263,0.526,0.282,0.153,0.212,0.429,102.0,97.0,104.0,76.0,104.0,97.0,0.2,0.225,1.57,0.11,86.4,94.2,0.271,0.375,0.086,0.221,0.349,0.436,,,,,,,,,
2024-04-15,746488,Groundout,field_out,True,694497,681857,Evan Carter,Reese Olson,0,122122d3-d7a5-4cff-986d-da11f42d4be5,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,,0.278,0.059,-0.34,,,1.72,-2.03,94.1,,,84.8,79.1,0.287,0.415,0.101,,,,,,,0.263,0.526,0.282,0.153,0.212,0.429,102.0,97.0,104.0,76.0,104.0,97.0,0.2,0.225,1.57,0.11,86.4,94.2,0.271,0.375,0.086,0.221,0.349,0.436,,,,,,,,,
2024-04-15,746488,Flyout,field_out,True,694497,681857,Evan Carter,Reese Olson,0,d31f236c-afac-43f0-b54c-c51883e0943f,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,,0.278,0.059,-0.34,,,1.72,-2.03,94.1,,,84.8,79.1,0.287,0.415,0.101,,,,,,,0.263,0.526,0.282,0.153,0.212,0.429,102.0,97.0,104.0,76.0,104.0,97.0,0.2,0.225,1.57,0.11,86.4,94.2,0.271,0.375,0.086,0.221,0.349,0.436,,,,,,,,,
2024-04-15,746488,Groundout,field_out,True,694497,656412,Evan Carter,Alex Faedo,0,f1f3a569-e8ad-4407-a858-0dbd154312a9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,,,,92.0,94.0,89.0,111.0,107.0,112.0,,,,,,,0.318,,,0.424,,1.28,,,0.64,,94.0,,,83.1,,0.167,0.317,0.25,,,,,,,,,,0.193,0.368,0.407,108.0,103.0,110.0,81.0,89.0,88.0,0.051,0.207,-7.0,-1.0,89.0,93.5,0.625,0.875,0.0,0.294,0.412,0.274,,,,,,,,,
2024-04-16,746486,Strikeout,strikeout,True,694497,663554,Evan Carter,Casey Mize,0,a07b2bd7-7796-4ba5-88d1-6e44dbb83d10,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,108.0,103.0,102.0,,,,112.0,102.0,104.0,0.393,,0.172,0.282,,-0.14,,-1.78,0.58,,95.6,,85.7,85.7,,0.292,0.401,0.201,0.323,0.452,0.321,,,,0.286,0.571,0.172,0.239,0.366,0.189,,,,93.0,107.0,105.0,0.076,,-0.36,,,95.6,0.345,0.414,0.111,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,
2024-04-16,746486,Groundout,field_out,True,694497,663554,Evan Carter,Casey Mize,0,7986f435-a1b7-4521-9cf1-7f2db50cdf4a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,108.0,103.0,102.0,,,,112.0,102.0,104.0,0.393,,0.172,0.282,,-0.14,,-1.78,0.58,,95.6,,85.7,85.7,,0.292,0.401,0.201,0.323,0.452,0.321,,,,0.286,0.571,0.172,0.239,0.366,0.189,,,,93.0,107.0,105.0,0.076,,-0.36,,,95.6,0.345,0.414,0.111,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,
2024-04-16,746486,Strikeout,strikeout,True,694497,663554,Evan Carter,Casey Mize,0,47e38b3f-232a-4c65-bb8b-5f2728f6e4da,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,108.0,103.0,102.0,,,,112.0,102.0,104.0,0.393,,0.172,0.282,,-0.14,,-1.78,0.58,,95.6,,85.7,85.7,,0.292,0.401,0.201,0.323,0.452,0.321,,,,0.286,0.571,0.172,0.239,0.366,0.189,,,,93.0,107.0,105.0,0.076,,-0.36,,,95.6,0.345,0.414,0.111,,,,100.0,91.0,94.0,0.077,-2.77,79.6,,,
2024-04-16,746486,Strikeout,strikeout,True,694497,605177,Evan Carter,Andrew Chafin,0,07898e6d-c2a0-4bba-95e1-f0e90f9453e5,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,,,,0.156,,,0.456,,4.95,,,1.36,,91.9,,,82.1,,0.125,0.125,0.244,,,,,,,,,,0.131,0.164,0.52,,,,77.0,95.0,87.0,0.388,,-2.43,,,92.0,0.5,0.674,0.127,,,,,,,,,,,,
2024-04-17,746487,Hit By Pitch,hit_by_pitch,False,694497,669373,Evan Carter,Tarik Skubal,0,00bd8057-7049-47c5-ae01-c3e75b8f9f91,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,,,,0.317,,,0.154,,1.19,,,1.72,,96.8,,,88.7,,0.195,0.333,0.264,,,,,,,0.143,0.143,0.214,0.16,0.26,0.386,98.0,105.0,117.0,97.0,107.0,106.0,0.21,0.272,1.96,0.42,86.0,96.7,0.17,0.27,0.171,0.217,0.37,0.468,99.0,90.0,100.0,0.047,2.55,78.6,,,
2024-04-17,746487,Strikeout,strikeout,True,694497,669373,Evan Carter,Tarik Skubal,0,6b040b57-95b3-4170-bc22-6548f7cfd94c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,,,,0.317,,,0.154,,1.19,,,1.72,,96.8,,,88.7,,0.195,0.333,0.264,,,,,,,0.143,0.143,0.214,0.16,0.26,0.386,98.0,105.0,117.0,97.0,107.0,106.0,0.21,0.272,1.96,0.42,86.0,96.7,0.17,0.27,0.171,0.217,0.37,0.468,99.0,90.0,100.0,0.047,2.55,78.6,,,
2024-04-17,746487,Groundout,field_out,True,694497,669373,Evan Carter,Tarik Skubal,0,94335cc4-42cd-4111-b72d-b04a40a0a695,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,,,,0.317,,,0.154,,1.19,,,1.72,,96.8,,,88.7,,0.195,0.333,0.264,,,,,,,0.143,0.143,0.214,0.16,0.26,0.386,98.0,105.0,117.0,97.0,107.0,106.0,0.21,0.272,1.96,0.42,86.0,96.7,0.17,0.27,0.171,0.217,0.37,0.468,99.0,90.0,100.0,0.047,2.55,78.6,,,
