date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-07-09,746451,Flyout,field_out,True,681807,605177,David Fry,Andrew Chafin,0,7dfbd23f-afeb-4a9b-920c-89db9e704698,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,77.0,95.0,87.0,98.0,89.0,105.0,0.388,0.456,,-2.43,1.36,,,92.0,82.1,0.5,0.674,0.127,0.131,0.164,0.52,,,,72.0,95.0,84.0,,,,,,,0.156,,,4.95,,,91.9,,,0.125,0.125,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Groundout,field_out,True,681807,681857,David Fry,Reese Olson,0,f58262b8-83a1-454c-8c3f-63eb91215acd,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.278,0.225,1.57,1.72,0.11,86.4,94.2,84.8,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,71.0,94.0,87.0,,,,,,,0.239,,,-0.34,,,94.1,,,0.287,0.415,0.101,,,,0.263,0.526,0.282,92.0,92.0,91.0,0.059,-2.03,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Groundout,field_out,True,681807,681857,David Fry,Reese Olson,0,3680b60f-0149-4ac2-bedd-c5be038270c0,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.278,0.225,1.57,1.72,0.11,86.4,94.2,84.8,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,71.0,94.0,87.0,,,,,,,0.239,,,-0.34,,,94.1,,,0.287,0.415,0.101,,,,0.263,0.526,0.282,92.0,92.0,91.0,0.059,-2.03,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Grounded Into DP,grounded_into_double_play,True,681807,681857,David Fry,Reese Olson,1,ea8cdf4c-4225-43a8-ad88-6585f06a9a5d,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.278,0.225,1.57,1.72,0.11,86.4,94.2,84.8,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,71.0,94.0,87.0,,,,,,,0.239,,,-0.34,,,94.1,,,0.287,0.415,0.101,,,,0.263,0.526,0.282,92.0,92.0,91.0,0.059,-2.03,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Walk,walk,False,681807,656412,David Fry,Alex Faedo,1,632e78fb-dbbd-4f6d-b2e8-62cf3db69ea9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,81.0,89.0,88.0,111.0,107.0,112.0,0.051,0.424,0.207,-7.0,0.64,-1.0,89.0,93.5,83.1,0.625,0.875,0.0,0.193,0.368,0.407,0.294,0.412,0.274,92.0,94.0,89.0,,,,,,,0.318,,,1.28,,,94.0,,,0.167,0.317,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Lineout,field_out,True,681807,656427,David Fry,Jack Flaherty,0,bcc68f7f-f893-4083-9f26-538741a4dfde,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.313,0.033,-7.15,0.85,-0.51,86.0,90.7,84.9,0.75,1.5,0.3,0.205,0.426,0.391,0.143,0.429,0.133,96.0,106.0,104.0,103.0,104.0,108.0,,,,0.44,,0.191,0.74,,2.33,93.6,,77.5,0.226,0.377,0.25,,,,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Strikeout,strikeout,True,681807,656427,David Fry,Jack Flaherty,0,77dd4571-1639-40f2-a02b-b885a4a2018b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.313,0.033,-7.15,0.85,-0.51,86.0,90.7,84.9,0.75,1.5,0.3,0.205,0.426,0.391,0.143,0.429,0.133,96.0,106.0,104.0,103.0,104.0,108.0,,,,0.44,,0.191,0.74,,2.33,93.6,,77.5,0.226,0.377,0.25,,,,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Flyout,field_out,True,681807,605177,David Fry,Andrew Chafin,0,ab18df0c-376e-4e0a-ba33-8c4a441864cf,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,77.0,95.0,87.0,98.0,89.0,105.0,0.388,0.456,,-2.43,1.36,,,92.0,82.1,0.5,0.674,0.127,0.131,0.164,0.52,,,,72.0,95.0,84.0,,,,,,,0.156,,,4.95,,,91.9,,,0.125,0.125,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Flyout,field_out,True,681807,571946,David Fry,Shelby Miller,0,43a9e4c6-5da6-454a-8580-77179b07f617,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,,,,87.0,102.0,96.0,,0.177,,,-1.7,,,,88.3,,,,0.25,0.583,0.238,,,,109.0,97.0,97.0,,,,,,,0.607,,,1.32,,,93.2,,,0.156,0.344,0.257,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,745064,Strikeout,strikeout,True,681807,671737,David Fry,Taj Bradley,0,b2e0f51a-4942-4954-a1f9-9ee517edd7e1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,96.0,101.0,,,,90.0,99.0,96.0,0.424,0.206,,-0.12,1.83,,96.3,90.8,,0.275,0.486,0.223,0.163,0.302,0.315,0.182,0.455,0.333,99.0,86.0,90.0,0.09,-0.92,78.8,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Forceout,force_out,True,681807,641793,David Fry,Zack Littell,1,4a44989f-6e06-4a62-86ab-6036c3613140,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Hit By Pitch,hit_by_pitch,False,681807,641793,David Fry,Zack Littell,0,b389985d-e64d-48d6-bdc7-086e53805a96,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Catcher Interference,catcher_interf,False,681807,641793,David Fry,Zack Littell,1,30341c9f-db92-4c7e-80de-bc43aedbba7e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Strikeout,strikeout,True,681807,670955,David Fry,Edwin Uceta,0,5095417a-7003-4522-bb7c-7ca252083ea2,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.71,1.83,12.2,108.0,109.0,111.0,0.753,8.53,1.42,4.26,0.71,0.61,0.219,0.5,0.188,0.219,0.436,116.0,109.0,109.0,118.0,108.0,117.0,63.0,95.0,90.0,0.33,0.028,0.307,2.41,6.19,4.38,87.9,93.7,79.8,0.111,0.222,0.333,,,,0.077,0.077,0.259,,,,,,,134.0,114.0,117.0,,0.33,,,1.64,,,89.2,,,,,0.19,0.381,0.231,,,,100.0,121.0,97.0,0.006,-8.99,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Flyout,field_out,True,681807,542888,David Fry,Shawn Armstrong,0,240f88f5-e17b-421e-9f50-564ca6488e40,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,96.0,98.0,95.0,112.0,113.0,111.0,0.283,0.051,,-2.52,-4.27,,,93.6,83.3,0.424,0.492,0.09,0.286,0.571,0.25,,,,87.0,112.0,107.0,,,,105.0,104.0,102.0,0.358,0.308,,0.53,-0.4,,93.2,90.1,,0.21,0.387,0.336,0.25,0.5,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Pop Out,field_out,True,681807,621363,David Fry,Colin Poche,0,bf66916c-af37-4ad0-87e8-2d6728f94910,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,,,,,,,68.0,103.0,104.0,,0.305,,,0.38,,,,83.1,,,,0.214,0.393,0.431,,,,98.0,90.0,95.0,,,,,,,0.695,,,1.3,,,91.1,,,0.194,0.387,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Flyout,field_out,True,681807,664126,David Fry,Pete Fairbanks,0,c97a1fa3-9e80-4367-b4ee-8a364ec3712b,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,,,,137.0,99.0,106.0,,0.46,0.008,,2.43,-5.64,94.9,,85.0,,,,0.167,0.25,0.222,,,,113.0,93.0,98.0,,,,,,,0.532,,,-0.09,,,97.2,,,0.274,0.339,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,747298,Single,single,False,681807,657277,David Fry,Logan Webb,1,d511c560-8fdd-4ffe-9ea0-556a1662f764,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,98.0,103.0,101.0,119.0,102.0,112.0,0.388,0.223,0.329,1.02,0.18,0.28,87.4,92.2,83.5,0.276,0.346,0.15,0.247,0.323,0.227,0.283,0.405,0.197,56.0,109.0,91.0,,,,59.0,115.0,105.0,0.048,0.011,,1.24,5.55,,92.3,90.3,,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,747298,Pop Out,field_out,True,681807,668881,David Fry,Hunter Greene,0,d2d0e3f8-8aef-4597-98e2-77c5ba29f119,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,,,,127.0,95.0,103.0,,0.34,,,0.09,,,,86.6,,,,0.191,0.359,0.389,,,,124.0,100.0,103.0,,,,,,,0.556,,,1.2,,,97.7,,,0.196,0.293,0.256,,,,0.25,1.0,0.125,117.0,97.0,101.0,0.021,-1.96,80.6,118.0,91.0,104.0,0.083,-0.91,86.8,0.267,0.433,0.309,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746618,Single,single,False,681807,663362,David Fry,Matt Waldron,0,df46ee9a-ab4d-4d56-9fb4-2f9f04272a7a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.206,,0.78,0.59,,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,57.0,107.0,92.0,,,,82.0,96.0,88.0,0.202,0.062,,0.35,1.49,,90.7,87.0,,0.247,0.419,0.208,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
2024-07-19,746618,Single,single,False,681807,663362,David Fry,Matt Waldron,0,286772b4-a345-480c-bf91-764c40dcd1a7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.206,,0.78,0.59,,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,57.0,107.0,92.0,,,,82.0,96.0,88.0,0.202,0.062,,0.35,1.49,,90.7,87.0,,0.247,0.419,0.208,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
2024-07-19,746618,Single,single,False,681807,663362,David Fry,Matt Waldron,0,503b90b4-310e-4b3d-a0d6-90ab024411f0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.206,,0.78,0.59,,,90.0,79.1,0.288,0.411,0.067,0.228,0.443,0.186,,,,57.0,107.0,92.0,,,,82.0,96.0,88.0,0.202,0.062,,0.35,1.49,,90.7,87.0,,0.247,0.419,0.208,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,
2024-07-19,746618,Walk,walk,False,681807,656354,David Fry,Austin Davis,1,153fc296-72f9-4f32-9a8d-c2bfc29d8ebc,656354.0,austindavis,"Davis, A",Left,Austin Davis,SDP,9.95,3.85,6.1,91.0,89.0,89.0,0.854,7.11,5.68,8.53,0.0,1.17,0.278,0.389,0.389,0.278,0.395,,,,65.0,89.0,78.0,124.0,93.0,100.0,0.395,0.234,,1.48,-2.8,,,92.3,80.4,0.333,0.333,0.067,0.333,0.5,0.25,,,,,,,,,,93.0,92.0,93.0,,0.371,,,-0.15,,,88.6,,,,,0.2,0.3,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746613,Strikeout,strikeout,True,681807,656302,David Fry,Dylan Cease,0,7067fa31-8ff6-4e21-91a9-774b4006c0ce,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,113.0,101.0,105.0,,0.462,0.013,,1.62,-4.3,69.5,,87.1,,,,0.182,0.273,0.379,0.25,1.0,0.2,124.0,97.0,104.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.081,-0.1,-5.15,-0.64,96.8,91.8,82.7,0.244,0.445,0.225,0.25,1.0,0.0,0.242,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746613,Strikeout,strikeout,True,681807,656302,David Fry,Dylan Cease,0,bc6387bb-0512-4abc-9167-67bc85fede59,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,113.0,101.0,105.0,,0.462,0.013,,1.62,-4.3,69.5,,87.1,,,,0.182,0.273,0.379,0.25,1.0,0.2,124.0,97.0,104.0,108.0,99.0,104.0,113.0,89.0,90.0,0.435,0.01,0.081,-0.1,-5.15,-0.64,96.8,91.8,82.7,0.244,0.445,0.225,0.25,1.0,0.0,0.242,0.455,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746613,Flyout,field_out,True,681807,669093,David Fry,Jeremiah Estrada,0,ae9db274-f70f-4812-918c-987a070e006e,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,113.0,100.0,103.0,,0.231,,,2.2,,,,89.6,,,,0.231,0.231,0.349,,,,160.0,100.0,108.0,,,,,,,0.547,,,1.41,,,97.1,,,0.179,0.358,0.32,,,,,,,,,,,,,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21,746610,Walk,walk,False,681807,669093,David Fry,Jeremiah Estrada,0,82e9e086-7e59-4056-b48e-9a7576a7f29a,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.75,2.64,36.0,99.0,142.0,107.0,0.654,14.0,2.5,6.25,1.0,0.54,0.244,0.359,0.192,0.359,0.435,,,,,,,113.0,99.0,103.0,,0.23,,,2.34,,,,89.6,,,,0.222,0.222,0.344,,,,159.0,100.0,108.0,,,,,,,0.55,,,1.55,,,97.1,,,0.174,0.348,0.314,,,,,,,,,,,,,131.0,98.0,106.0,0.219,-0.75,84.1,0.2,0.343,0.509,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Single,single,False,681807,669373,David Fry,Tarik Skubal,0,f63d6a88-f399-46f7-8f52-87c023b7868a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.153,0.269,1.91,1.95,0.19,86.0,96.6,88.7,0.174,0.275,0.168,0.154,0.25,0.382,0.226,0.377,0.47,112.0,103.0,103.0,97.0,89.0,99.0,,,,0.316,,0.047,1.05,,2.47,96.8,,78.5,0.216,0.343,0.261,,,,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Grounded Into DP,grounded_into_double_play,True,681807,669373,David Fry,Tarik Skubal,1,010ada58-159c-4735-8dff-71504baac47e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.153,0.269,1.91,1.95,0.19,86.0,96.6,88.7,0.174,0.275,0.168,0.154,0.25,0.382,0.226,0.377,0.47,112.0,103.0,103.0,97.0,89.0,99.0,,,,0.316,,0.047,1.05,,2.47,96.8,,78.5,0.216,0.343,0.261,,,,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Flyout,field_out,True,681807,669373,David Fry,Tarik Skubal,0,98add0df-598d-4c2e-844e-10880ff572bd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.153,0.269,1.91,1.95,0.19,86.0,96.6,88.7,0.174,0.275,0.168,0.154,0.25,0.382,0.226,0.377,0.47,112.0,103.0,103.0,97.0,89.0,99.0,,,,0.316,,0.047,1.05,,2.47,96.8,,78.5,0.216,0.343,0.261,,,,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Single,single,False,681807,571946,David Fry,Shelby Miller,0,3cec04ba-6bf1-4e81-9f18-c7a537e47813,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.93,4.06,34.2,97.0,105.0,98.0,0.773,8.05,1.82,6.23,1.56,0.83,0.276,0.429,0.112,0.347,0.466,,,,,,,89.0,102.0,96.0,,0.179,,,-0.98,,,,88.3,,,,0.231,0.538,0.217,,,,109.0,98.0,99.0,,,,,,,0.609,,,1.39,,,93.3,,,0.162,0.338,0.246,,,,,,,,,,,,,100.0,97.0,106.0,0.212,-0.13,86.6,0.226,0.387,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Strikeout,strikeout,True,681807,605177,David Fry,Andrew Chafin,1,5f31edfc-af06-4887-9224-be305f105492,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.48,2.93,33.2,93.0,87.0,96.0,0.674,11.76,4.01,9.09,0.53,0.8,0.275,0.308,0.11,0.264,0.314,,,,77.0,96.0,87.0,100.0,90.0,106.0,0.385,0.458,,-2.36,1.35,,,92.0,82.2,0.5,0.674,0.126,0.129,0.161,0.519,,,,71.0,96.0,85.0,,,,,,,0.157,,,5.22,,,92.0,,,0.12,0.12,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Flyout,field_out,True,681807,663947,David Fry,Tyler Holton,0,5481d2f5-63f8-4a91-b0ba-bd69770b37fc,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.07,3.44,55.2,102.0,83.0,98.0,0.768,7.11,1.94,5.98,0.81,1.15,0.204,0.376,0.159,0.274,0.419,63.0,101.0,99.0,75.0,103.0,94.0,114.0,95.0,104.0,0.214,0.168,0.208,1.03,2.42,-1.02,83.4,91.7,81.2,0.196,0.412,0.105,0.103,0.103,0.407,0.302,0.472,0.278,80.0,98.0,88.0,,,,85.0,106.0,101.0,0.139,0.257,,4.11,2.84,,92.1,88.1,,0.074,0.074,0.261,0.158,0.184,0.2,,,,104.0,90.0,96.0,0.014,2.42,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Single,single,False,681807,656412,David Fry,Alex Faedo,0,b6df1e15-eabf-4e15-92d9-d4483db59679,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.19,47.1,101.0,104.0,103.0,0.703,7.99,3.61,7.8,1.52,1.17,0.272,0.434,0.14,0.324,0.365,107.0,102.0,108.0,80.0,86.0,83.0,112.0,107.0,112.0,0.053,0.413,0.201,-7.7,0.71,-1.05,89.0,93.6,83.2,0.667,0.889,0.056,0.19,0.362,0.414,0.286,0.4,0.28,92.0,95.0,90.0,,,,,,,0.332,,,0.37,,,94.0,,,0.194,0.403,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746614,Strikeout,strikeout,True,681807,666214,David Fry,Joey Wentz,0,39d07c49-b1a9-40f8-8466-339979a4d2af,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.62,4.48,41.2,98.0,91.0,96.0,0.735,10.15,5.18,10.37,1.3,1.41,0.232,0.48,0.112,0.344,0.379,100.0,95.0,98.0,,,,,,,,0.001,0.193,,-2.38,-0.87,85.8,,80.4,,,,,,,0.281,0.375,0.42,83.0,95.0,91.0,,,,88.0,97.0,94.0,0.371,0.307,,-2.05,-0.93,,94.0,86.2,,0.35,0.55,0.196,0.25,0.429,0.333,0.2,0.2,0.304,96.0,110.0,106.0,0.128,1.08,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
