date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,EP%,wEP/C,vEP,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-07-12,746685,Single,single,False,645305,664747,Ali Sánchez,Alexis Díaz,1,45872acd-0dd7-4f7e-abf0-7b69068a5c7e,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,CIN,4.33,3.91,35.1,97.0,117.0,103.0,0.785,8.92,5.6,7.64,0.51,0.83,0.24,0.427,0.167,0.229,0.442,,,,116.0,94.0,98.0,,,,117.0,100.0,108.0,,0.56,0.44,,0.12,,-0.08,,93.9,,,87.2,0.244,0.372,0.262,0.208,0.264,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746034,Flyout,field_out,True,645305,656849,Ali Sánchez,David Peterson,0,0f692045-2ae6-4603-afa2-cac9b8d8161b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,91.0,90.0,94.0,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,0.328,0.229,0.196,0.173,-0.73,0.52,-3.48,1.36,93.5,84.9,92.2,85.5,0.341,0.561,0.307,0.222,0.306,0.196,0.118,0.206,0.247,0.323,0.419,0.118,92.0,104.0,104.0,,,,,,,,,0.075,,,-2.09,,,79.2,,,,,,,0.25,0.583,0.286,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746034,Forceout,force_out,True,645305,656849,Ali Sánchez,David Peterson,1,090c01ca-4297-476c-9aaf-3723ea72d318,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,91.0,90.0,94.0,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,0.328,0.229,0.196,0.173,-0.73,0.52,-3.48,1.36,93.5,84.9,92.2,85.5,0.341,0.561,0.307,0.222,0.306,0.196,0.118,0.206,0.247,0.323,0.419,0.118,92.0,104.0,104.0,,,,,,,,,0.075,,,-2.09,,,79.2,,,,,,,0.25,0.583,0.286,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746034,Flyout,field_out,True,645305,676130,Ali Sánchez,José Buttó,0,b60d41a4-a51e-4b13-b9ce-19b9ecea3ed6,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.59,4.09,48.2,91.0,90.0,89.0,0.72,9.43,4.81,4.62,0.74,0.98,0.259,0.393,0.134,0.304,0.316,76.0,98.0,87.0,99.0,93.0,92.0,78.0,78.0,75.0,98.0,88.0,93.0,0.221,0.323,0.262,0.194,1.91,2.37,1.26,-0.29,93.7,86.6,92.9,84.2,0.25,0.375,0.25,0.17,0.213,0.295,0.149,0.383,0.425,0.111,0.222,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746036,Sac Bunt,sac_bunt,True,645305,544150,Ali Sánchez,Albert Suárez,1,fb807543-135b-4ef3-bda9-16a420854ef0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.48,4.25,72.1,101.0,90.0,96.0,0.794,7.22,3.24,8.71,0.62,0.82,0.244,0.418,0.124,0.258,0.385,99.0,100.0,106.0,92.0,101.0,95.0,,,,,,,,0.524,,0.182,0.16,,,0.32,95.0,85.9,,,,,,0.255,0.414,0.214,0.226,0.323,0.211,,,,94.0,96.0,96.0,74.0,102.0,92.0,,,,0.202,,0.093,-0.27,,-0.55,86.4,,78.5,0.298,0.426,0.296,,,,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746036,Strikeout,strikeout,True,645305,669211,Ali Sánchez,Keegan Akin,0,54c5f4d2-a2d8-4e2d-bd1b-130ef7dd5429,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.35,2.73,53.2,102.0,111.0,105.0,0.707,10.73,2.68,6.37,1.01,0.79,0.269,0.403,0.179,0.276,0.459,106.0,99.0,100.0,110.0,101.0,103.0,,,,115.0,105.0,109.0,,0.565,0.336,0.099,0.83,,0.75,1.69,93.8,85.1,,85.2,0.17,0.302,0.325,0.212,0.407,0.305,0.185,0.185,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,746036,Strikeout,strikeout,True,645305,657697,Ali Sánchez,Vinny Nittoli,0,7895589f-7cbd-42fb-9618-850fb81dd5a1,657697.0,vinnynittoli,Nittoli,Right,Vinny Nittoli,- - -,1.5,3.17,12.0,105.0,77.0,105.0,0.75,6.0,1.5,7.5,0.75,0.67,0.278,0.389,0.083,0.417,0.427,47.0,90.0,80.0,,,,119.0,64.0,56.0,89.0,109.0,116.0,0.017,,0.298,0.022,,6.35,0.55,-1.33,,86.9,90.8,82.2,0.267,0.467,0.179,,,,,,,,,,135.0,108.0,108.0,64.0,104.0,101.0,,,,0.579,,0.084,2.83,,-2.55,89.2,,81.3,0.167,0.208,0.386,,,,0.5,0.75,0.0,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746035,Strikeout,strikeout,True,645305,694646,Ali Sánchez,Chayce McDermott,0,592144bb-fc22-4c18-943d-7b1f0400aee1,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,0.415,0.293,0.195,0.24,,-3.2,-1.72,94.0,83.5,,85.2,0.333,1.333,0.333,0.4,0.4,0.19,,,,,,,,,,,,,,,,,,0.098,,,2.27,,,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746035,Forceout,force_out,True,645305,694646,Ali Sánchez,Chayce McDermott,1,7cef252f-e9fc-4882-b2fe-613ee11f778a,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,0.415,0.293,0.195,0.24,,-3.2,-1.72,94.0,83.5,,85.2,0.333,1.333,0.333,0.4,0.4,0.19,,,,,,,,,,,,,,,,,,0.098,,,2.27,,,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,746035,Sac Bunt,sac_bunt,True,645305,672335,Ali Sánchez,Cionel Pérez,1,bd701a8d-2fdc-4ba2-a049-e78f507170e1,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,4.55,4.25,29.2,94.0,96.0,96.0,0.776,8.19,4.55,7.89,0.0,1.76,0.291,0.453,0.174,0.372,0.435,,,,99.0,88.0,83.0,93.0,97.0,96.0,96.0,97.0,104.0,0.377,0.221,0.402,,-1.87,-0.06,1.18,,96.6,,96.2,83.4,0.167,0.31,0.36,0.333,0.417,0.188,,,,0.239,0.304,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Flyout,field_out,True,645305,668964,Ali Sánchez,Tobias Myers,0,ca261141-5669-4f9c-b7d3-7534d001685f,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.11,0.78,11.34,2.25,1.0,92.9,81.1,91.5,85.5,0.173,0.198,0.276,0.212,0.424,0.164,0.094,0.094,0.431,0.0,0.0,0.0,71.0,101.0,103.0,95.0,99.0,90.0,,,,0.238,,0.038,-1.02,,-3.62,89.3,,77.7,0.348,0.517,0.138,,,,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Pop Out,field_out,True,645305,668964,Ali Sánchez,Tobias Myers,0,6ef3d596-12f6-4606-a59f-95a5fae3245e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,0.006,0.401,0.206,0.11,0.78,11.34,2.25,1.0,92.9,81.1,91.5,85.5,0.173,0.198,0.276,0.212,0.424,0.164,0.094,0.094,0.431,0.0,0.0,0.0,71.0,101.0,103.0,95.0,99.0,90.0,,,,0.238,,0.038,-1.02,,-3.62,89.3,,77.7,0.348,0.517,0.138,,,,0.462,0.615,0.16,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Strikeout,strikeout,True,645305,606303,Ali Sánchez,Joel Payamps,0,df733689-7ace-484c-97e0-1e57398afe70,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,3.62,4.5,49.2,102.0,104.0,102.0,0.772,8.34,2.72,6.52,1.27,0.89,0.196,0.478,0.167,0.319,0.447,103.0,92.0,92.0,98.0,101.0,96.0,95.0,100.0,98.0,113.0,106.0,111.0,0.195,0.325,0.395,0.086,0.0,2.44,0.29,-0.35,94.7,89.5,94.7,83.7,0.197,0.342,0.273,0.192,0.462,0.344,0.294,0.353,0.212,0.162,0.324,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Walk,walk,False,645305,671737,Ali Sánchez,Taj Bradley,1,d5f26d7f-52f8-4d86-bc8a-8d0f58a89aae,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,,0.419,,,0.4,,,,96.3,,,,,,,0.261,0.461,0.205,,,,,,,101.0,89.0,92.0,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,0.096,1.07,0.83,-1.48,90.7,90.7,79.0,0.197,0.395,0.314,0.188,0.293,0.331,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Strikeout,strikeout,True,645305,671737,Ali Sánchez,Taj Bradley,0,49620c88-1901-4171-8ae2-7c6e17032d18,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,,,,127.0,97.0,101.0,,,,,,,,0.419,,,0.4,,,,96.3,,,,,,,0.261,0.461,0.205,,,,,,,101.0,89.0,92.0,90.0,97.0,96.0,122.0,100.0,112.0,0.203,0.282,0.096,1.07,0.83,-1.48,90.7,90.7,79.0,0.197,0.395,0.314,0.188,0.293,0.331,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Sac Bunt,sac_bunt,False,645305,670955,Ali Sánchez,Edwin Uceta,1,7625b159-4f2f-4900-8e76-3590778b94b7,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.84,1.65,32.1,106.0,117.0,107.0,0.711,11.69,1.39,4.45,0.28,0.77,0.229,0.443,0.229,0.229,0.404,110.0,109.0,105.0,,,,131.0,104.0,109.0,91.0,103.0,104.0,0.345,,0.052,0.357,,3.1,2.05,3.98,,88.1,93.9,81.0,,,,,,,0.089,0.111,0.407,0.129,0.161,0.301,101.0,123.0,108.0,128.0,104.0,105.0,,,,0.239,,0.006,0.9,,5.36,89.2,,81.6,0.25,0.375,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,745061,Groundout,field_out,True,645305,669270,Ali Sánchez,Joel Kuhnel,0,9403a4a0-5ebf-4c8f-a4d4-06e01f057993,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,- - -,4.5,3.65,10.0,107.0,88.0,105.0,0.8,4.5,0.0,7.2,0.9,1.07,0.273,0.364,0.242,0.333,0.468,110.0,114.0,127.0,73.0,105.0,95.0,103.0,109.0,109.0,86.0,109.0,108.0,0.171,0.278,0.411,0.12,0.55,3.81,-0.07,2.4,94.4,90.4,94.0,89.5,0.25,0.5,0.419,0.375,0.375,0.174,0.0,0.0,0.125,0.1,0.2,0.0,85.0,106.0,107.0,,,,,,,,,0.019,,,0.68,,,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Lineout,field_out,True,645305,680885,Ali Sánchez,Spencer Schwellenbach,0,9f878d1e-3b40-4b0e-9d87-e5e840ed11d9,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,,0.12,0.46,0.83,,96.0,,95.1,87.0,0.198,0.296,0.299,0.25,0.45,0.247,,,,0.25,0.35,0.103,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.32,0.58,0.211,0.145,0.255,0.466,0.227,0.432,0.444,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Groundout,field_out,True,645305,680885,Ali Sánchez,Spencer Schwellenbach,0,29ac0695-e87f-4dd1-8083-c03d342dbb2d,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,,0.12,0.46,0.83,,96.0,,95.1,87.0,0.198,0.296,0.299,0.25,0.45,0.247,,,,0.25,0.35,0.103,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.32,0.58,0.211,0.145,0.255,0.466,0.227,0.432,0.444,,,,,,,,,,,,,,,,,,,,,
2024-08-02,747089,Strikeout,strikeout,True,645305,680885,Ali Sánchez,Spencer Schwellenbach,0,eb7217eb-79b2-43e2-a39c-a78f51193967,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,109.0,108.0,108.0,93.0,106.0,106.0,112.0,112.0,118.0,0.075,0.267,0.201,,0.12,0.46,0.83,,96.0,,95.1,87.0,0.198,0.296,0.299,0.25,0.45,0.247,,,,0.25,0.35,0.103,99.0,101.0,105.0,95.0,100.0,98.0,83.0,103.0,104.0,0.166,0.139,0.151,-0.21,1.84,0.48,92.7,84.3,80.3,0.32,0.58,0.211,0.145,0.255,0.466,0.227,0.432,0.444,,,,,,,,,,,,,,,,,,,,,
2024-08-04,747088,Walk,walk,False,645305,608331,Ali Sánchez,Max Fried,0,c41f2c61-f786-4bc3-acef-3236c7e888b2,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.109,0.14,0.72,1.37,0.34,1.87,93.8,85.8,93.6,82.7,0.213,0.298,0.286,0.278,0.354,0.187,0.162,0.235,0.258,0.266,0.287,0.143,113.0,103.0,107.0,88.0,95.0,93.0,,,,0.056,,0.212,-0.46,,1.06,89.1,,74.4,0.313,0.313,0.341,,,,0.165,0.32,0.344,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,
2024-08-04,747088,Fielders Choice,fielders_choice,False,645305,608331,Ali Sánchez,Max Fried,1,47b4cb3c-b399-4910-87a9-c8b3a349f91e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,0.158,0.325,0.109,0.14,0.72,1.37,0.34,1.87,93.8,85.8,93.6,82.7,0.213,0.298,0.286,0.278,0.354,0.187,0.162,0.235,0.258,0.266,0.287,0.143,113.0,103.0,107.0,88.0,95.0,93.0,,,,0.056,,0.212,-0.46,,1.06,89.1,,74.4,0.313,0.313,0.341,,,,0.165,0.32,0.344,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,
2024-08-04,747088,Flyout,field_out,True,645305,592426,Ali Sánchez,Luke Jackson,0,ec90923a-67f5-407d-853e-2781c5dcc85e,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,98.0,98.0,98.0,,,,142.0,91.0,110.0,,0.32,0.519,,-0.42,,-0.66,,94.7,,,87.3,0.28,0.48,0.286,0.255,0.383,0.245,,,,,,,134.0,105.0,118.0,92.0,87.0,73.0,,,,0.01,,0.15,-3.27,,0.61,90.6,,84.5,,,,,,,0.267,0.367,0.267,,,,,,,,,,,,,,,,,,,,,
2024-08-04,747088,Single,single,False,645305,607481,Ali Sánchez,Aaron Bummer,1,d0e86f57-891e-4a14-aece-ea7ddeb21735,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,88.0,108.0,97.0,89.0,104.0,96.0,119.0,102.0,106.0,0.407,0.092,0.395,0.012,1.55,0.23,0.21,-1.34,93.8,84.3,93.2,82.3,,,,0.2,0.25,0.256,0.333,0.333,0.143,0.361,0.458,0.109,114.0,109.0,107.0,75.0,96.0,87.0,,,,0.058,,0.036,-4.43,,-2.17,87.4,,82.4,0.385,0.692,0.235,,,,0.25,0.25,0.4,,,,,,,,,,,,,0.234,0.286,0.429,,,,,,
2024-08-05,746038,Strikeout,strikeout,True,645305,571656,Ali Sánchez,Buck Farmer,0,4a088728-5cb3-4f51-a493-ddb566ef107a,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,0.234,0.214,0.336,0.216,0.75,1.97,1.47,-1.02,92.7,86.7,92.5,82.2,0.136,0.318,0.366,0.182,0.364,0.155,0.275,0.392,0.319,0.228,0.351,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Strikeout,strikeout,True,645305,666157,Ali Sánchez,Nick Lodolo,0,9d4b7817-beb4-48d9-94b8-1b98491b41e2,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,0.234,0.453,0.167,90.0,94.0,101.0,,,,,,,,,0.273,,,-0.74,,,81.7,,,,,,,0.217,0.302,0.425,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Flyout,field_out,True,645305,666157,Ali Sánchez,Nick Lodolo,0,6646579f-7083-4b99-8acf-698b07bbde64,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.164,0.14,1.03,,-0.17,94.1,88.1,94.1,,,,,0.241,0.407,0.23,0.232,0.39,0.259,0.234,0.453,0.167,90.0,94.0,101.0,,,,,,,,,0.273,,,-0.74,,,81.7,,,,,,,0.217,0.302,0.425,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Single,single,False,645305,691172,Ali Sánchez,Yosver Zulueta,0,a36f353e-a75d-494e-8ec8-a9dacaa5b94b,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,3.09,3.57,11.2,94.0,91.0,95.0,0.861,8.49,3.86,6.94,0.0,2.38,0.226,0.323,0.129,0.323,0.411,94.0,91.0,92.0,95.0,96.0,70.0,81.0,88.0,85.0,117.0,108.0,125.0,0.665,0.016,0.308,0.011,-2.75,1.52,0.52,8.21,95.8,90.4,96.6,87.6,0.231,0.308,0.294,,,,,,,0.227,0.318,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,0.333,,,,,,
2024-08-07,746031,Flyout,field_out,True,645305,671096,Ali Sánchez,Andrew Abbott,0,bcf5bd5f-7c47-4e36-9f55-c1cd52970b1d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.163,-0.23,,0.52,0.23,92.8,84.8,,82.9,,,,0.254,0.451,0.194,0.214,0.429,0.273,,,,101.0,98.0,100.0,,,,,,,,,0.115,,,-1.59,,,80.8,,,,,,,0.333,0.667,0.17,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,
2024-08-07,746031,Strikeout,strikeout,True,645305,671096,Ali Sánchez,Andrew Abbott,0,4fe63c88-a4bf-411e-8ecd-414e3a56e96b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.163,-0.23,,0.52,0.23,92.8,84.8,,82.9,,,,0.254,0.451,0.194,0.214,0.429,0.273,,,,101.0,98.0,100.0,,,,,,,,,0.115,,,-1.59,,,80.8,,,,,,,0.333,0.667,0.17,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,
2024-08-07,746031,Grounded Into DP,grounded_into_double_play,True,645305,596001,Ali Sánchez,Jakob Junis,1,b26a6d5a-417c-4f5e-a487-fb09a8365b31,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,0.362,0.072,0.467,0.094,0.45,0.78,2.21,-4.67,92.9,86.3,92.2,82.9,0.159,0.29,0.333,0.222,0.222,0.286,0.278,0.833,0.269,0.31,0.431,0.2,,,,97.0,119.0,106.0,,,,0.005,,,0.91,,,89.0,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Groundout,field_out,True,645305,527048,Ali Sánchez,Martín Pérez,0,04a4875c-b42f-4f13-8aac-71ecd06d2a6c,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,0.344,0.055,0.001,0.221,-7.02,0.39,-50.92,-2.37,91.5,83.4,90.9,82.8,,,,0.429,0.762,0.024,0.306,0.519,0.352,0.28,0.404,0.101,71.0,101.0,97.0,68.0,102.0,93.0,,,,0.234,,0.146,-0.81,,1.47,88.2,,78.1,0.292,0.64,0.198,,,,0.228,0.246,0.273,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Groundout,field_out,True,645305,527048,Ali Sánchez,Martín Pérez,0,aa13ee79-f834-4576-8575-aa16835d28fe,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,0.344,0.055,0.001,0.221,-7.02,0.39,-50.92,-2.37,91.5,83.4,90.9,82.8,,,,0.429,0.762,0.024,0.306,0.519,0.352,0.28,0.404,0.101,71.0,101.0,97.0,68.0,102.0,93.0,,,,0.234,,0.146,-0.81,,1.47,88.2,,78.1,0.292,0.64,0.198,,,,0.228,0.246,0.273,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Strikeout,strikeout,True,645305,663773,Ali Sánchez,Bryan Hoeing,0,cc2a8f70-c8a4-482a-a0dd-310844dc6a58,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,0.496,0.067,0.244,,-0.1,0.24,0.52,,94.3,,93.8,83.0,0.233,0.267,0.321,0.2,0.4,0.2,,,,0.295,0.42,0.097,,,,,,,136.0,103.0,107.0,,0.193,,,3.93,,,86.8,,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,
