date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-04-17,745671,Double,double,False,663527,571927,Tyler Nevin,Steven Matz,0,eeb3d643-d914-4692-adcc-1a6e26210576,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,0.082,0.068,,-4.58,-4.17,,88.3,77.8,,,,0.5,0.6,0.238,77.0,103.0,97.0,,,,,,,0.591,,,,,1.05,,,93.9,0.245,0.358,0.121,,,,,,,100.0,105.0,100.0,0.259,-3.92,83.3,0.5,0.5,0.0,0.357,0.595,0.26,,,,,,,,,,,,,,,,,,
2024-04-17,745671,Groundout,field_out,True,663527,571927,Tyler Nevin,Steven Matz,0,598a26fa-62b3-4544-a03b-f204a1324335,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,0.082,0.068,,-4.58,-4.17,,88.3,77.8,,,,0.5,0.6,0.238,77.0,103.0,97.0,,,,,,,0.591,,,,,1.05,,,93.9,0.245,0.358,0.121,,,,,,,100.0,105.0,100.0,0.259,-3.92,83.3,0.5,0.5,0.0,0.357,0.595,0.26,,,,,,,,,,,,,,,,,,
2024-04-17,745671,Single,single,False,663527,571927,Tyler Nevin,Steven Matz,0,dbe8209f-2e7c-44a5-b13e-e0cf4e3e79f2,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,0.082,0.068,,-4.58,-4.17,,88.3,77.8,,,,0.5,0.6,0.238,77.0,103.0,97.0,,,,,,,0.591,,,,,1.05,,,93.9,0.245,0.358,0.121,,,,,,,100.0,105.0,100.0,0.259,-3.92,83.3,0.5,0.5,0.0,0.357,0.595,0.26,,,,,,,,,,,,,,,,,,
2024-04-17,745671,Single,single,False,663527,681676,Tyler Nevin,Ryan Fernandez,1,897df1d5-fe42-4850-9815-9e32551a8690,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,109.0,105.0,107.0,0.025,0.462,,-2.54,2.1,,95.4,86.9,,0.5,0.5,0.286,0.153,0.222,0.408,88.0,94.0,92.0,96.0,99.0,95.0,,,,0.348,0.165,,-0.43,,1.31,89.9,,95.2,0.241,0.259,0.214,,,,0.28,0.44,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746650,Strikeout,strikeout,True,663527,663474,Tyler Nevin,Triston McKenzie,0,b84ca642-fc5f-4201-8ec7-4a17662ebeff,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746650,Single,single,False,663527,663474,Tyler Nevin,Triston McKenzie,0,31857cd3-1bb8-4081-b8ca-8fe5a1ac8942,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746650,Flyout,field_out,True,663527,682120,Tyler Nevin,Tim Herrin,0,d181146d-029a-4ff3-84ed-089327c40e7c,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,105.0,96.0,99.0,97.0,93.0,88.0,116.0,95.0,100.0,0.254,0.249,0.398,1.69,0.48,1.95,95.4,87.6,81.5,0.176,0.206,0.171,0.238,0.381,0.338,106.0,106.0,112.0,,,,,,,0.098,,,,,5.35,,,94.0,0.0,0.0,0.115,,,,,,,,,,,,,0.138,0.224,0.385,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746650,Groundout,field_out,True,663527,605130,Tyler Nevin,Scott Barlow,0,aa794136-a154-4987-8e4c-1d2dfe00beb2,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,149.0,103.0,108.0,80.0,89.0,83.0,124.0,86.0,90.0,0.202,0.489,0.209,-0.48,1.33,-1.56,91.7,81.2,77.5,0.36,0.52,0.204,0.141,0.203,0.424,98.0,93.0,93.0,,,,,,,0.099,,,,,-2.08,,,91.7,0.5,0.667,0.316,,,,,,,,,,,,,0.175,0.425,0.444,,,,,,,,,,,,,,,,,,,,,
2024-04-20,746651,Walk,walk,False,663527,671106,Tyler Nevin,Logan Allen,0,9b76558e-1421-445c-a620-4ccc50cebe9f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,,-1.5,-2.18,,91.2,78.6,,0.329,0.593,0.159,0.263,0.509,0.355,,,,92.0,99.0,97.0,,,,,0.15,,0.37,,,85.4,,,,,,,,,0.245,0.449,0.196,101.0,94.0,97.0,0.183,-1.11,81.6,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-04-20,746651,Flyout,field_out,True,663527,671106,Tyler Nevin,Logan Allen,1,12c13681-20c3-4652-8584-5b692da05f0c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,,-1.5,-2.18,,91.2,78.6,,0.329,0.593,0.159,0.263,0.509,0.355,,,,92.0,99.0,97.0,,,,,0.15,,0.37,,,85.4,,,,,,,,,0.245,0.449,0.196,101.0,94.0,97.0,0.183,-1.11,81.6,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-04-20,746651,Single,single,False,663527,671106,Tyler Nevin,Logan Allen,0,12693d7b-87a1-4663-b9b3-45a9f78f3876,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,,,,61.0,98.0,88.0,91.0,98.0,86.0,0.483,0.183,,-1.5,-2.18,,91.2,78.6,,0.329,0.593,0.159,0.263,0.509,0.355,,,,92.0,99.0,97.0,,,,,0.15,,0.37,,,85.4,,,,,,,,,0.245,0.449,0.196,101.0,94.0,97.0,0.183,-1.11,81.6,,,,0.254,0.479,0.278,,,,,,,,,,,,,,,,,,
2024-04-20,746651,Strikeout,strikeout,True,663527,605130,Tyler Nevin,Scott Barlow,1,7e48f84f-4c1f-4aa8-866d-2153de49891b,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,149.0,103.0,108.0,80.0,89.0,83.0,124.0,86.0,90.0,0.202,0.489,0.209,-0.48,1.33,-1.56,91.7,81.2,77.5,0.36,0.52,0.204,0.141,0.203,0.424,98.0,93.0,93.0,,,,,,,0.099,,,,,-2.08,,,91.7,0.5,0.667,0.316,,,,,,,,,,,,,0.175,0.425,0.444,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746652,Flyout,field_out,True,663527,680704,Tyler Nevin,Nick Sandlin,0,16ab818b-e817-4665-8026-8cb10c1c884d,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,111.0,90.0,99.0,0.282,0.394,,0.62,-0.32,,92.5,79.1,,0.188,0.313,0.197,0.214,0.429,0.452,86.0,83.0,79.0,,,,51.0,97.0,84.0,0.112,,0.212,,5.5,-4.63,,84.5,92.3,0.333,0.722,0.074,0.034,0.034,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746652,Grounded Into DP,grounded_into_double_play,True,663527,661403,Tyler Nevin,Emmanuel Clase,1,a828e209-6b70-4f48-8945-daaee3e63709,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,142.0,115.0,129.0,0.005,0.185,,0.15,1.3,,99.8,90.4,,,,,0.171,0.2,0.313,,,,148.0,104.0,110.0,,,,,0.81,,3.05,,,99.3,,,,,,,,,0.16,0.227,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,745757,Groundout,field_out,True,663527,607074,Tyler Nevin,Carlos Rodón,1,6b40f974-cde9-412b-9f93-dfc3a300c28e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.17,-1.56,-1.37,95.5,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,,,,100.0,83.0,83.0,,,,,0.056,,-3.1,,,91.8,,,,,,,,,0.353,0.647,0.255,127.0,89.0,100.0,0.114,1.54,85.3,0.333,0.4,0.35,0.171,0.195,0.49,,,,,,,,,,,,,,,,,,
2024-04-22,745757,Hit By Pitch,hit_by_pitch,False,663527,607074,Tyler Nevin,Carlos Rodón,1,9ff1b953-f471-473d-9c17-a73da0527733,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.17,-1.56,-1.37,95.5,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,,,,100.0,83.0,83.0,,,,,0.056,,-3.1,,,91.8,,,,,,,,,0.353,0.647,0.255,127.0,89.0,100.0,0.114,1.54,85.3,0.333,0.4,0.35,0.171,0.195,0.49,,,,,,,,,,,,,,,,,,
2024-04-22,745757,Forceout,force_out,True,663527,607074,Tyler Nevin,Carlos Rodón,1,8a7df8b9-e615-4fde-a0b0-00523209e505,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,0.496,0.265,0.07,0.17,-1.56,-1.37,95.5,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,,,,100.0,83.0,83.0,,,,,0.056,,-3.1,,,91.8,,,,,,,,,0.353,0.647,0.255,127.0,89.0,100.0,0.114,1.54,85.3,0.333,0.4,0.35,0.171,0.195,0.49,,,,,,,,,,,,,,,,,,
2024-04-23,745754,Strikeout,strikeout,True,663527,573186,Tyler Nevin,Marcus Stroman,0,21cd5192-277b-4be8-9f9a-4e35b898d942,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,-4.6,-0.84,-0.91,89.9,85.5,81.8,0.5,0.7,0.333,0.204,0.296,0.292,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.108,0.216,0.271,0.222,0.472,0.192,,,,,,,0.0,0.0,0.429,,,,,,,,,,0.27,0.514,0.306,,,,,,,,,
2024-04-23,745754,Single,single,False,663527,573186,Tyler Nevin,Marcus Stroman,0,e602c1e4-c8cc-46e3-97d7-2b3ff0f7ff57,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,-4.6,-0.84,-0.91,89.9,85.5,81.8,0.5,0.7,0.333,0.204,0.296,0.292,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.108,0.216,0.271,0.222,0.472,0.192,,,,,,,0.0,0.0,0.429,,,,,,,,,,0.27,0.514,0.306,,,,,,,,,
2024-04-23,745754,Single,single,False,663527,573186,Tyler Nevin,Marcus Stroman,0,680cceb1-010d-4f93-9c34-68fdf5aa9932,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,92.0,80.0,90.0,49.0,95.0,83.0,91.0,100.0,99.0,0.034,0.177,0.128,-4.6,-0.84,-0.91,89.9,85.5,81.8,0.5,0.7,0.333,0.204,0.296,0.292,94.0,92.0,88.0,107.0,98.0,97.0,82.0,99.0,94.0,0.363,0.192,0.105,0.65,1.17,-0.02,88.0,83.1,89.9,0.285,0.469,0.14,0.108,0.216,0.271,0.222,0.472,0.192,,,,,,,0.0,0.0,0.429,,,,,,,,,,0.27,0.514,0.306,,,,,,,,,
2024-04-23,745754,Flyout,field_out,True,663527,642701,Tyler Nevin,Dennis Santana,0,aec9cc83-9507-4d76-9028-20f360022f36,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,,,,103.0,107.0,107.0,109.0,104.0,103.0,0.211,0.298,,-0.89,-2.57,,95.8,86.6,,0.25,0.417,0.26,0.34,0.604,0.346,95.0,91.0,92.0,103.0,100.0,98.0,,,,0.181,0.231,,1.2,,-0.04,90.4,,95.2,0.314,0.457,0.055,,,,0.2,0.36,0.268,78.0,95.0,86.0,0.079,0.81,89.1,,,,0.188,0.25,0.308,,,,,,,,,,,,,,,,,,
2024-04-24,745753,Groundout,field_out,True,663527,657376,Tyler Nevin,Clarke Schmidt,0,92a79e85-cf46-478b-bf96-17a9105f26a2,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,135.0,93.0,102.0,,0.239,,,1.58,,,85.3,,,,,0.196,0.283,0.319,81.0,97.0,87.0,106.0,106.0,103.0,,,,0.215,0.356,,0.6,,-0.42,92.4,,94.2,0.233,0.488,0.212,,,,0.256,0.372,0.325,36.0,89.0,96.0,0.009,-13.06,87.1,0.146,0.22,0.346,0.667,1.0,0.0,152.0,100.0,112.0,0.181,0.69,83.9,,,,,,,,,,,,
2024-04-24,745753,Strikeout,strikeout,True,663527,657376,Tyler Nevin,Clarke Schmidt,0,8621066c-aad6-4ace-9221-64b9f23eacbe,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,135.0,93.0,102.0,,0.239,,,1.58,,,85.3,,,,,0.196,0.283,0.319,81.0,97.0,87.0,106.0,106.0,103.0,,,,0.215,0.356,,0.6,,-0.42,92.4,,94.2,0.233,0.488,0.212,,,,0.256,0.372,0.325,36.0,89.0,96.0,0.009,-13.06,87.1,0.146,0.22,0.346,0.667,1.0,0.0,152.0,100.0,112.0,0.181,0.69,83.9,,,,,,,,,,,,
2024-04-24,745753,Double,double,False,663527,657376,Tyler Nevin,Clarke Schmidt,1,38342581-51bc-40b4-a270-f47e903ec6ec,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,,,,,,,135.0,93.0,102.0,,0.239,,,1.58,,,85.3,,,,,0.196,0.283,0.319,81.0,97.0,87.0,106.0,106.0,103.0,,,,0.215,0.356,,0.6,,-0.42,92.4,,94.2,0.233,0.488,0.212,,,,0.256,0.372,0.325,36.0,89.0,96.0,0.009,-13.06,87.1,0.146,0.22,0.346,0.667,1.0,0.0,152.0,100.0,112.0,0.181,0.69,83.9,,,,,,,,,,,,
2024-04-24,745753,Flyout,field_out,True,663527,596133,Tyler Nevin,Luke Weaver,0,9446579f-4ad8-46d7-9a91-5aba94e6fd40,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,,,,137.0,99.0,106.0,,,,0.444,,,1.14,,,95.4,,,0.171,0.3,0.28,,,,,,,108.0,98.0,103.0,,,,,0.28,,1.38,,,91.2,,,,,,,,,0.18,0.443,0.194,107.0,103.0,104.0,0.264,1.5,88.4,,,,0.138,0.241,0.44,119.0,75.0,96.0,0.012,2.43,83.3,,,,,,,,,,,,
2024-04-25,745755,Groundout,field_out,True,663527,641482,Tyler Nevin,Nestor Cortes,0,bd722f4f-191f-4339-a853-500b3b7a596d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,-0.19,0.14,,91.9,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,,,,0.009,0.298,,1.48,,2.16,87.2,,89.9,0.143,0.143,0.286,,,,0.236,0.333,0.264,84.0,106.0,98.0,0.075,-2.51,83.2,,,,0.255,0.489,0.338,,,,,,,,,,,,,,,,,,
2024-04-25,745755,Home Run,home_run,False,663527,641482,Tyler Nevin,Nestor Cortes,1,ef8ffcbc-aef2-4c16-82b3-0a709e593e27,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,-0.19,0.14,,91.9,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,,,,0.009,0.298,,1.48,,2.16,87.2,,89.9,0.143,0.143,0.286,,,,0.236,0.333,0.264,84.0,106.0,98.0,0.075,-2.51,83.2,,,,0.255,0.489,0.338,,,,,,,,,,,,,,,,,,
2024-04-25,745755,Strikeout,strikeout,True,663527,641482,Tyler Nevin,Nestor Cortes,1,73864540-079d-4229-b636-a13033b62f57,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,,,,95.0,104.0,101.0,91.0,103.0,103.0,0.455,0.163,,-0.19,0.14,,91.9,78.1,,0.247,0.489,0.219,0.3,0.4,0.182,91.0,119.0,117.0,109.0,100.0,103.0,,,,0.009,0.298,,1.48,,2.16,87.2,,89.9,0.143,0.143,0.286,,,,0.236,0.333,0.264,84.0,106.0,98.0,0.075,-2.51,83.2,,,,0.255,0.489,0.338,,,,,,,,,,,,,,,,,,
2024-04-25,745755,Grounded Into DP,grounded_into_double_play,True,663527,642701,Tyler Nevin,Dennis Santana,1,d966e63c-6450-46bd-a4c6-ee3b8e3bbd2d,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,5.9,4.16,39.2,100.0,101.0,98.0,0.768,7.71,3.4,9.76,0.68,0.93,0.215,0.38,0.182,0.281,0.439,,,,103.0,107.0,107.0,109.0,104.0,103.0,0.211,0.298,,-0.89,-2.57,,95.8,86.6,,0.25,0.417,0.26,0.34,0.604,0.346,95.0,91.0,92.0,103.0,100.0,98.0,,,,0.181,0.231,,1.2,,-0.04,90.4,,95.2,0.314,0.457,0.055,,,,0.2,0.36,0.268,78.0,95.0,86.0,0.079,0.81,89.1,,,,0.188,0.25,0.308,,,,,,,,,,,,,,,,,,
2024-04-26,747050,Groundout,field_out,True,663527,669203,Tyler Nevin,Corbin Burnes,0,b63d549e-6b6f-428c-8fa0-ecd48269ab9a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,,1.15,1.1,,87.3,80.4,,,,0.195,0.247,0.455,96.0,97.0,90.0,121.0,105.0,107.0,,,,0.075,0.442,,0.96,,-0.82,95.4,,96.7,0.294,0.441,0.132,,,,0.243,0.391,0.193,109.0,101.0,106.0,0.104,1.34,89.0,0.176,0.282,0.398,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-04-26,747050,Flyout,field_out,True,663527,669203,Tyler Nevin,Corbin Burnes,0,823251d3-db3c-4340-a199-6778bcd9bed8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,,1.15,1.1,,87.3,80.4,,,,0.195,0.247,0.455,96.0,97.0,90.0,121.0,105.0,107.0,,,,0.075,0.442,,0.96,,-0.82,95.4,,96.7,0.294,0.441,0.132,,,,0.243,0.391,0.193,109.0,101.0,106.0,0.104,1.34,89.0,0.176,0.282,0.398,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-04-26,747050,Single,single,False,663527,669203,Tyler Nevin,Corbin Burnes,0,aa0926d9-1391-41e7-bff1-34b323455719,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,107.0,103.0,108.0,,,,130.0,105.0,120.0,,0.161,0.217,,1.15,1.1,,87.3,80.4,,,,0.195,0.247,0.455,96.0,97.0,90.0,121.0,105.0,107.0,,,,0.075,0.442,,0.96,,-0.82,95.4,,96.7,0.294,0.441,0.132,,,,0.243,0.391,0.193,109.0,101.0,106.0,0.104,1.34,89.0,0.176,0.282,0.398,0.125,0.275,0.352,,,,,,,,,,,,,,,,,,
2024-04-26,747050,Strikeout,strikeout,True,663527,666974,Tyler Nevin,Yennier Cano,0,33f3723a-53dd-4dcb-902a-1949ec23cad4,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,,,,59.0,107.0,97.0,145.0,96.0,111.0,0.115,0.107,,2.39,-3.54,,96.5,87.0,,0.077,0.077,0.406,0.3,0.9,0.526,112.0,103.0,106.0,,,,,,,0.498,,,,,0.62,,,95.8,0.288,0.409,0.244,,,,,,,137.0,115.0,108.0,0.279,0.32,90.7,,,,0.176,0.294,0.317,,,,,,,,,,,,,,,,,,
2024-04-26,747050,Groundout,field_out,True,663527,657097,Tyler Nevin,Jacob Webb,1,76edaaf7-d86d-41c7-9327-711424e84226,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,2.55,3.39,42.1,100.0,110.0,103.0,0.745,8.93,4.46,5.53,0.43,0.76,0.295,0.375,0.188,0.313,0.441,,,,108.0,99.0,100.0,109.0,101.0,108.0,0.454,0.281,,0.15,1.42,,93.5,82.6,,0.182,0.333,0.248,0.209,0.256,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,102.0,104.0,0.265,2.39,84.4,,,,0.111,0.178,0.392,,,,,,,,,,,,,,,,,,
2024-04-27,747052,Flyout,field_out,True,663527,608344,Tyler Nevin,Cole Irvin,0,d0619521-97c8-4cd2-a20d-78013d51cd57,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,99.0,98.0,102.0,62.0,101.0,86.0,85.0,120.0,120.0,0.326,0.046,0.247,-1.6,-5.55,0.21,91.9,77.9,77.3,0.31,0.66,0.151,0.308,0.538,0.15,81.0,103.0,92.0,83.0,102.0,91.0,,,,0.145,0.101,,-0.22,,0.1,86.0,,91.8,0.304,0.446,0.084,,,,0.326,0.512,0.187,68.0,109.0,102.0,0.135,1.08,85.0,0.27,0.365,0.203,0.217,0.283,0.25,,,,,,,,,,,,,,,,,,
