date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff
2024-05-08,745664,Strikeout,strikeout,True,605204,547179,J.D. Davis,Michael Lorenzen,0,c51c228e-8920-4b5f-8029-6f2037367281,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Double,double,False,605204,547179,J.D. Davis,Michael Lorenzen,1,b379edcf-c943-4ebe-908a-f0991428aabe,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Walk,walk,False,605204,547179,J.D. Davis,Michael Lorenzen,0,e751a7d8-40d4-45b8-ba87-6ad47d30a408,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,83.0,102.0,95.0,125.0,99.0,108.0,0.205,0.145,0.197,-0.46,-1.69,1.61,84.7,93.8,84.5,0.302,0.465,0.055,0.077,0.308,0.172,0.145,0.217,0.347,89.0,95.0,90.0,,,,94.0,94.0,93.0,0.27,0.111,,0.95,1.38,,94.0,90.2,,0.154,0.295,0.202,0.175,0.425,0.241,0.111,0.111,0.367,102.0,90.0,94.0,0.072,0.92,81.8,,,,,,,,,,,,,,,
2024-05-08,745664,Groundout,field_out,True,605204,668390,J.D. Davis,Cole Winn,0,6c9be053-a734-4b7c-9136-319416a0d0ee,668390.0,colewinn,"Winn, C",Right,Cole Winn,TEX,7.79,5.26,17.1,101.0,107.0,103.0,0.77,7.27,2.08,9.35,1.04,1.05,0.25,0.286,0.125,0.411,0.458,,,,86.0,97.0,91.0,97.0,110.0,113.0,0.073,0.266,,-2.25,-1.2,,,94.7,87.9,0.5,0.5,0.0,0.316,0.526,0.37,,,,115.0,98.0,100.0,,,,,,,0.423,,,0.27,,,95.4,,,0.219,0.313,0.175,,,,,,,108.0,100.0,105.0,0.028,2.67,81.8,113.0,91.0,96.0,0.21,0.48,86.8,0.25,0.375,0.3,,,,,,
2024-05-08,745659,Pop Out,field_out,True,605204,656641,J.D. Davis,Jacob Latz,0,053be36e-38b7-4940-baf3-9fe4b60a47f8,656641.0,jacoblatz,Latz,Left,Jacob Latz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.143,0.281,0.209,0.302,0.386,,,,,,,,,,,,,,,,,,,0.243,0.4,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Strikeout,strikeout,True,605204,502085,J.D. Davis,David Robertson,0,6a224803-0fda-44b3-82d1-3d1fb02c9028,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,107.0,112.0,111.0,110.0,92.0,97.0,0.026,0.053,0.026,1.88,-4.14,6.62,88.2,94.7,83.6,0.0,0.0,0.25,0.333,0.833,0.071,0.0,0.0,0.2,,,,121.0,95.0,103.0,121.0,100.0,106.0,0.003,0.595,0.295,-2.5,2.57,0.22,94.1,93.6,84.7,,,,0.137,0.205,0.346,0.233,0.283,0.267,,,,0.003,-4.1,80.9,,,,,,,,,,,,,,,
2024-05-08,745659,Single,single,False,605204,669391,J.D. Davis,Owen White,1,8b64f264-58e2-49a1-8f7b-642a1441dd3f,669391.0,owenwhite,White,Right,Owen White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745262,Strikeout,strikeout,True,605204,642100,J.D. Davis,Gabe Speier,1,193f4b3a-4fbf-4323-96ea-795cea1c8fc4,642100.0,gabespeier,Speier,Left,Gabe Speier,SEA,6.06,3.31,16.1,99.0,92.0,94.0,0.714,12.12,5.51,7.71,0.55,0.82,0.195,0.512,0.244,0.244,0.443,92.0,71.0,73.0,88.0,96.0,91.0,100.0,96.0,90.0,0.351,0.297,0.014,-2.55,0.26,3.54,88.1,93.2,82.0,0.471,0.647,0.178,0.174,0.217,0.462,,,,91.0,105.0,102.0,,,,,,,0.338,,,2.5,,,93.5,,,0.111,0.167,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,745262,Pop Out,field_out,True,605204,660825,J.D. Davis,Eduard Bazardo,0,af2ca970-7329-4ab7-80c4-722c1d47357c,660825.0,eduardbazardo,Bazardo,Right,Eduard Bazardo,SEA,6.62,2.9,17.2,99.0,109.0,101.0,0.728,10.7,4.08,5.6,1.02,1.83,0.1,0.5,0.075,0.3,0.362,,,,96.0,95.0,91.0,127.0,105.0,112.0,0.198,0.447,,1.73,1.24,,,94.1,83.0,0.091,0.182,0.111,0.207,0.31,0.328,,,,87.0,91.0,90.0,,,,,,,0.276,,,-0.31,,,94.4,,,0.25,0.5,0.257,,,,,,,,,,,,,116.0,101.0,102.0,0.078,2.36,90.9,0.125,0.125,0.545,,,,,,
2024-05-12,745255,Strikeout,strikeout,True,605204,622491,J.D. Davis,Luis Castillo,0,48fda315-48c5-44d1-95f1-3ae64ca48818,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.236,0.154,-0.32,1.27,-1.2,88.1,95.5,85.8,0.306,0.449,0.092,0.189,0.311,0.351,0.289,0.526,0.244,119.0,105.0,102.0,,,,,,,0.442,,,0.96,,,95.4,,,0.2,0.357,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745255,Flyout,field_out,True,605204,622491,J.D. Davis,Luis Castillo,0,1d2063ba-67c2-4b7a-a9c0-078654155d16,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.236,0.154,-0.32,1.27,-1.2,88.1,95.5,85.8,0.306,0.449,0.092,0.189,0.311,0.351,0.289,0.526,0.244,119.0,105.0,102.0,,,,,,,0.442,,,0.96,,,95.4,,,0.2,0.357,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745255,Strikeout,strikeout,True,605204,622491,J.D. Davis,Luis Castillo,0,282bd0df-57f9-4689-bca8-387d11a63a77,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.236,0.154,-0.32,1.27,-1.2,88.1,95.5,85.8,0.306,0.449,0.092,0.189,0.311,0.351,0.289,0.526,0.244,119.0,105.0,102.0,,,,,,,0.442,,,0.96,,,95.4,,,0.2,0.357,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745255,Lineout,field_out,True,605204,662253,J.D. Davis,Andrés Muñoz,0,c8e61147-87f9-4dc0-8208-41ddaa1ef631,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,107.0,90.0,93.0,136.0,98.0,107.0,0.239,0.485,,1.38,1.77,,,97.5,87.6,0.185,0.185,0.438,0.159,0.217,0.437,,,,95.0,96.0,94.0,,,,,,,0.276,,,1.8,,,98.4,,,0.167,0.278,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746396,Strikeout,strikeout,True,605204,623352,J.D. Davis,Josh Hader,0,6aa02785-0bb3-4bd1-abe5-be63e9e3c812,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,133.0,99.0,115.0,112.0,97.0,107.0,0.721,0.264,0.015,0.94,1.55,-10.92,89.3,96.0,86.2,0.206,0.383,0.328,0.149,0.277,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,746397,Groundout,field_out,True,605204,664285,J.D. Davis,Framber Valdez,0,b19137ad-95fa-4b7a-af94-7c1293dc0ed7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.04,0.15,1.28,0.84,-0.13,89.5,93.8,85.6,0.31,0.411,0.12,0.211,0.421,0.367,0.264,0.358,0.345,63.0,111.0,97.0,,,,,,,0.017,,,-3.8,,,94.2,,,0.4,1.0,0.273,,,,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,
2024-05-15,746397,Single,single,False,605204,664285,J.D. Davis,Framber Valdez,0,dbbe30d6-6def-42f9-8916-c473bf13d081,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.04,0.15,1.28,0.84,-0.13,89.5,93.8,85.6,0.31,0.411,0.12,0.211,0.421,0.367,0.264,0.358,0.345,63.0,111.0,97.0,,,,,,,0.017,,,-3.8,,,94.2,,,0.4,1.0,0.273,,,,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,
2024-05-15,746397,Groundout,field_out,True,605204,664285,J.D. Davis,Framber Valdez,0,dceeda9b-1d9a-43be-97e6-8eccf99220c0,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.04,0.15,1.28,0.84,-0.13,89.5,93.8,85.6,0.31,0.411,0.12,0.211,0.421,0.367,0.264,0.358,0.345,63.0,111.0,97.0,,,,,,,0.017,,,-3.8,,,94.2,,,0.4,1.0,0.273,,,,0.149,0.23,0.399,128.0,91.0,103.0,0.278,0.45,80.0,,,,,,,,,,,,,,,
2024-05-16,746391,Strikeout,strikeout,True,605204,664299,J.D. Davis,Cristian Javier,0,897e3531-132e-4361-a7ba-2fabce31248a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,,,,113.0,93.0,99.0,,0.295,0.268,,0.37,1.37,81.2,,77.5,,,,0.205,0.341,0.25,0.194,0.306,0.276,101.0,88.0,89.0,81.0,94.0,97.0,,,,0.393,,0.044,-1.32,,-5.22,91.7,,75.2,0.256,0.535,0.27,,,,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Groundout,field_out,True,605204,664299,J.D. Davis,Cristian Javier,0,876bd69e-5d26-4f12-80f5-fa08fc937ee7,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,,,,113.0,93.0,99.0,,0.295,0.268,,0.37,1.37,81.2,,77.5,,,,0.205,0.341,0.25,0.194,0.306,0.276,101.0,88.0,89.0,81.0,94.0,97.0,,,,0.393,,0.044,-1.32,,-5.22,91.7,,75.2,0.256,0.535,0.27,,,,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746391,Grounded Into DP,grounded_into_double_play,True,605204,681869,J.D. Davis,Shawn Dubin,1,9e8e5b63-1043-44ec-b6cd-3d92aaa1527f,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,,,,152.0,87.0,99.0,,0.111,0.146,,-0.42,-3.28,88.2,,83.0,,,,0.231,0.308,0.36,0.368,0.789,0.316,104.0,90.0,90.0,,,,121.0,91.0,87.0,0.431,0.157,,0.78,-2.44,,94.8,88.7,,0.208,0.25,0.191,0.471,0.647,0.209,0.292,0.333,0.333,115.0,91.0,96.0,0.155,-0.63,81.2,,,,,,,,,,,,,,,
2024-05-17,746310,Grounded Into DP,grounded_into_double_play,True,605204,666142,J.D. Davis,Cole Ragans,1,35b91983-e3e6-40b4-9307-bab4d1ab852a,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,,0.12,0.247,,-1.6,1.11,85.3,,86.7,,,,0.242,0.387,0.368,0.205,0.286,0.493,109.0,101.0,107.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.099,1.1,1.57,1.27,95.8,91.3,81.1,0.206,0.351,0.239,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746310,Groundout,field_out,True,605204,666142,J.D. Davis,Cole Ragans,0,e927d6d7-99af-4c28-9958-437b314e4507,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,,,,134.0,103.0,112.0,,0.12,0.247,,-1.6,1.11,85.3,,86.7,,,,0.242,0.387,0.368,0.205,0.286,0.493,109.0,101.0,107.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.099,1.1,1.57,1.27,95.8,91.3,81.1,0.206,0.351,0.239,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746310,Strikeout,strikeout,True,605204,608717,J.D. Davis,Chris Stratton,0,63860c7d-7c7c-4f22-8fe7-e8d498453df5,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,76.0,97.0,97.0,107.0,97.0,101.0,0.119,0.225,0.072,0.21,1.37,1.81,85.2,91.7,85.9,0.211,0.474,0.179,0.176,0.294,0.172,0.2,0.2,0.4,80.0,94.0,89.0,,,,,,,0.381,,,-0.05,,,92.0,,,0.231,0.333,0.25,,,,0.156,0.281,0.322,123.0,98.0,108.0,0.204,0.57,79.2,,,,,,,,,,,,,,,
2024-05-18,746308,Groundout,field_out,True,605204,672582,J.D. Davis,Angel Zerpa,0,bd379d4a-2590-4f2b-abe6-0f09e285c140,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.251,0.114,-0.16,0.58,-3.88,88.5,96.0,86.3,0.297,0.311,0.13,0.233,0.367,0.176,0.313,0.688,0.2,71.0,99.0,89.0,,,,,,,0.215,,,0.75,,,95.4,,,0.273,0.273,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745662,Home Run,home_run,False,605204,615698,J.D. Davis,Cal Quantrill,0,4a5706c3-83ff-44f3-b5d3-1e88d48c6437,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,79.0,97.0,90.0,,,,0.397,,0.025,-1.66,,1.78,84.9,93.8,,0.322,0.573,0.2,,,,0.222,0.222,0.167,,,,,,,80.0,99.0,95.0,,0.134,,,-1.43,,,87.7,,,,,0.347,0.571,0.173,0.242,0.424,0.267,96.0,101.0,104.0,0.107,0.34,79.9,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253,,,,,,
2024-05-21,745662,Groundout,field_out,True,605204,615698,J.D. Davis,Cal Quantrill,0,5081e121-47c5-4f4c-b7d3-ee2a518180e6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,79.0,97.0,90.0,,,,0.397,,0.025,-1.66,,1.78,84.9,93.8,,0.322,0.573,0.2,,,,0.222,0.222,0.167,,,,,,,80.0,99.0,95.0,,0.134,,,-1.43,,,87.7,,,,,0.347,0.571,0.173,0.242,0.424,0.267,96.0,101.0,104.0,0.107,0.34,79.9,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253,,,,,,
2024-05-21,745662,Flyout,field_out,True,605204,664875,J.D. Davis,Justin Lawrence,0,d347dae7-d798-400e-a48f-30fd62255bf1,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,75.0,96.0,96.0,156.0,95.0,116.0,0.579,0.421,,-1.67,0.0,,,94.9,84.0,0.375,0.563,0.173,0.204,0.296,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Strikeout,strikeout,True,605204,596295,J.D. Davis,Austin Gomber,0,c68c8777-a2ea-48eb-80f5-c1fa006b1780,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.158,0.211,-43.05,-0.33,-0.09,80.9,90.1,83.8,,,,0.274,0.532,0.162,0.274,0.369,0.275,73.0,98.0,90.0,78.0,111.0,105.0,,,,0.412,,0.218,-1.25,,0.82,90.4,,77.1,0.312,0.567,0.093,,,,0.188,0.337,0.266,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Groundout,field_out,True,605204,596295,J.D. Davis,Austin Gomber,0,718b5020-da62-4f72-8b34-0148ff3d56fc,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.158,0.211,-43.05,-0.33,-0.09,80.9,90.1,83.8,,,,0.274,0.532,0.162,0.274,0.369,0.275,73.0,98.0,90.0,78.0,111.0,105.0,,,,0.412,,0.218,-1.25,,0.82,90.4,,77.1,0.312,0.567,0.093,,,,0.188,0.337,0.266,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Single,single,False,605204,596295,J.D. Davis,Austin Gomber,0,22a956a3-83e3-4f18-a0cf-baec37501d3e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,51.0,110.0,96.0,86.0,102.0,100.0,0.001,0.158,0.211,-43.05,-0.33,-0.09,80.9,90.1,83.8,,,,0.274,0.532,0.162,0.274,0.369,0.275,73.0,98.0,90.0,78.0,111.0,105.0,,,,0.412,,0.218,-1.25,,0.82,90.4,,77.1,0.312,0.567,0.093,,,,0.188,0.337,0.266,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Walk,walk,False,605204,656222,J.D. Davis,Jalen Beeks,1,d0ace8f4-f375-4bed-a79e-4e51d1c67c27,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,,,,,,,0.002,,0.255,-0.45,,-0.52,89.0,89.3,,,,,,,,0.211,0.289,0.407,75.0,94.0,89.0,,,,89.0,97.0,92.0,0.57,0.159,,0.42,0.58,,94.5,85.2,,0.286,0.403,0.143,0.167,0.389,0.255,0.2,0.2,0.167,92.0,124.0,129.0,0.014,1.3,74.5,,,,,,,,,,,,,,,
2024-05-23,745660,Single,single,False,605204,663372,J.D. Davis,Ryan Feltner,0,89fdf980-7b80-4bab-84c8-b42d6e515925,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,
2024-05-23,745660,Lineout,field_out,True,605204,663372,J.D. Davis,Ryan Feltner,0,74cbf565-7182-4417-a8ac-7c8cfc17ce86,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,
2024-05-23,745660,Groundout,field_out,True,605204,663372,J.D. Davis,Ryan Feltner,0,e7558d9a-7bc0-4ec5-8e9f-11afcad71169,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,
2024-05-23,745660,Home Run,home_run,False,605204,641755,J.D. Davis,Tyler Kinley,1,acddb43e-91b1-4258-9c0a-77b13f5886df,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.589,0.043,-2.92,-0.4,0.7,87.2,93.9,89.6,,,,0.226,0.5,0.404,0.0,0.0,0.636,74.0,88.0,84.0,,,,,,,0.366,,,-3.61,,,95.8,,,0.431,0.621,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745660,Groundout,field_out,True,605204,664875,J.D. Davis,Justin Lawrence,1,86695d58-e5c1-4e7e-a9a0-f88a70aab1bb,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,75.0,96.0,96.0,156.0,95.0,116.0,0.579,0.421,,-1.67,0.0,,,94.9,84.0,0.375,0.563,0.173,0.204,0.296,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
