date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-05-05,746153,Flyout,field_out,True,644433,572020,Chadwick Tromp,James Paxton,0,4615605e-dfa3-48df-aa37-feb785fbdf39,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.07,0.34,-3.42,-4.92,,,-1.66,93.2,84.0,82.6,92.6,,,0.462,0.692,0.095,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.308,0.769,0.13,,,,,,,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,
2024-05-12,745825,Flyout,field_out,True,644433,622663,Chadwick Tromp,Luis Severino,0,cd7a08d8-e2c6-4a88-966f-1f483e39e367,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,,0.085,-0.23,-0.79,1.98,0.72,,-1.35,96.0,93.0,85.9,95.5,85.8,,0.246,0.361,0.137,0.244,0.409,0.201,,,,0.29,0.484,0.143,0.241,0.345,0.207,0.216,0.27,0.283,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745825,Strikeout,strikeout,True,644433,622663,Chadwick Tromp,Luis Severino,0,b575511f-258f-4f26-afba-1e0a829352a2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,,,,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,93.0,94.0,89.0,0.281,0.338,0.075,0.22,,0.085,-0.23,-0.79,1.98,0.72,,-1.35,96.0,93.0,85.9,95.5,85.8,,0.246,0.361,0.137,0.244,0.409,0.201,,,,0.29,0.484,0.143,0.241,0.345,0.207,0.216,0.27,0.283,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745825,Groundout,field_out,True,644433,657585,Chadwick Tromp,Reed Garrett,0,34c5cf74-59cf-44d2-bec7-742a1b95278f,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,109.0,93.0,89.0,0.123,0.162,0.234,0.208,,,-4.83,0.88,-2.61,1.05,,,96.4,91.3,,96.2,84.7,,0.4,0.733,0.25,0.44,0.84,0.269,,,,,,,0.273,0.485,0.353,0.167,0.208,0.333,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,,,,,,,
2024-05-12,745825,Groundout,field_out,True,644433,621242,Chadwick Tromp,Edwin Díaz,0,178332a9-0495-4c21-be63-b8adae34be4c,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.05,2.9,26.2,96.0,119.0,106.0,0.67,12.49,3.38,7.09,1.69,1.32,0.18,0.508,0.213,0.279,0.439,,,,,,,115.0,92.0,97.0,,,,123.0,99.0,113.0,,,,,0.443,,0.557,,,0.32,,,-0.32,,,97.2,,,,89.4,,,,,0.2,0.371,0.373,,,,,,,,,,0.226,0.403,0.366,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747122,Strikeout,strikeout,True,644433,663362,Chadwick Tromp,Matt Waldron,0,364ec284-aec1-4eb0-bd40-6547549d8dc5,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,,0.35,1.49,0.78,0.59,,,90.7,87.0,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,,,,,,,0.208,0.292,0.145,0.228,0.443,0.186,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272
2024-05-17,747122,Double,double,False,644433,663158,Chadwick Tromp,Robert Suarez,1,a3238d66-0988-4b65-abf8-68a67d0d7089,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,,,,141.0,105.0,112.0,128.0,105.0,100.0,,,,,,,0.116,0.768,0.002,,,0.114,2.18,3.88,2.13,,,-3.36,98.8,93.3,90.8,98.1,,,0.158,0.211,0.128,0.194,0.291,0.218,,,,0.214,0.643,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,747120,Strikeout,strikeout,True,644433,506433,Chadwick Tromp,Yu Darvish,0,2fc8578a-1428-4f8f-af87-fd77a8abda0f,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,,,,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,84.0,107.0,100.0,0.154,0.22,0.056,0.358,0.064,,0.42,3.56,-1.23,1.23,-2.94,,94.0,90.7,,93.4,84.6,73.3,0.308,0.538,0.132,0.192,0.346,0.17,0.182,0.318,0.368,,,,0.0,0.0,0.36,0.2,0.3,0.186,107.0,104.0,106.0,0.082,0.42,87.5,0.182,0.409,0.385,,,,91.0,112.0,110.0,0.065,2.79,78.5,,,,,,
2024-05-19,747120,Groundout,field_out,True,644433,506433,Chadwick Tromp,Yu Darvish,0,c9e26ff9-f0e9-4b71-b451-0c59be316ee2,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,,,,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,84.0,107.0,100.0,0.154,0.22,0.056,0.358,0.064,,0.42,3.56,-1.23,1.23,-2.94,,94.0,90.7,,93.4,84.6,73.3,0.308,0.538,0.132,0.192,0.346,0.17,0.182,0.318,0.368,,,,0.0,0.0,0.36,0.2,0.3,0.186,107.0,104.0,106.0,0.082,0.42,87.5,0.182,0.409,0.385,,,,91.0,112.0,110.0,0.065,2.79,78.5,,,,,,
2024-05-19,747120,Double,double,False,644433,663568,Chadwick Tromp,Stephen Kolek,0,08fa97b7-f569-4998-a4ab-17d3927c49be,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,95.0,107.0,100.0,0.409,0.131,0.189,0.202,,0.068,2.23,-1.23,0.15,-3.35,,0.72,95.8,92.2,88.8,95.2,85.8,,0.329,0.371,0.187,0.111,0.111,0.254,,,,0.214,0.214,0.182,0.359,0.487,0.185,0.286,0.429,0.242,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,747119,Field Error,field_error,False,644433,656302,Chadwick Tromp,Dylan Cease,0,3873a3c3-704c-4b58-94e1-ec2d74604f5a,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,,0.013,-0.1,-5.15,,1.62,,-4.3,96.8,91.8,69.5,,87.1,,,,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.2,0.25,1.0,0.0,0.182,0.273,0.379,,,,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,
2024-05-20,747119,Strikeout,strikeout,True,644433,656302,Chadwick Tromp,Dylan Cease,0,1482722c-620b-4b3d-9efe-b81847a78c17,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,,0.013,-0.1,-5.15,,1.62,,-4.3,96.8,91.8,69.5,,87.1,,,,,0.244,0.445,0.225,0.242,0.455,0.333,0.25,1.0,0.2,0.25,1.0,0.0,0.182,0.273,0.379,,,,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,
2024-05-20,747119,Single,single,False,644433,670810,Chadwick Tromp,Logan Gillaspie,0,b5872d15-b0ab-40ba-ad82-548991422d9a,670810.0,logangillaspie,Gillaspie,Right,Logan Gillaspie,SDP,2.45,2.64,3.2,113.0,98.0,107.0,0.744,12.27,0.0,9.82,0.0,0.5,0.5,0.2,0.222,0.444,0.455,81.0,121.0,112.0,129.0,96.0,115.0,86.0,112.0,98.0,,,,123.0,129.0,123.0,,,,,0.53,,0.167,0.167,0.136,2.52,,,1.56,-3.27,-10.3,95.2,,88.2,,84.6,83.6,,,,0.25,0.25,0.263,,,,0.4,0.8,0.333,,,,0.333,0.333,0.333,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,747119,Double,double,False,644433,666745,Chadwick Tromp,Jhony Brito,0,34c03b4d-27ac-47f1-86e9-bb9c49a02f20,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,,,,76.0,99.0,90.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,0.265,,0.119,,0.351,0.62,,-1.03,-2.91,,1.47,96.3,,89.8,96.2,86.0,,0.375,0.458,0.088,0.216,0.405,0.164,0.333,0.333,0.0,0.234,0.328,0.271,,,,0.6,0.6,0.143,,,,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,
2024-05-23,746874,Strikeout,strikeout,True,644433,676962,Chadwick Tromp,Ben Brown,0,595bbe30-1193-44b4-baaa-fdcd794fb88c,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,,,,,,,0.627,,,,0.016,0.78,,,,,-3.6,96.4,,90.6,,,,,,,0.25,0.352,0.185,0.141,0.294,0.51,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,130.0,92.0,108.0,0.357,1.4,86.5,,,,,,
2024-05-23,746874,Strikeout,strikeout,True,644433,669713,Chadwick Tromp,Hayden Wesneski,0,94599772-b3f6-4a37-826e-800043813054,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,,,,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,76.0,97.0,98.0,0.121,0.368,0.085,0.399,,0.027,-0.5,2.33,-0.74,0.19,,1.36,94.5,88.1,86.9,93.5,82.2,,0.273,0.545,0.123,0.25,0.444,0.132,,,,0.143,0.143,0.214,0.182,0.182,0.209,0.185,0.383,0.428,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746874,Single,single,False,644433,543294,Chadwick Tromp,Kyle Hendricks,0,02eb4e9c-96b4-47c7-bd32-1023aeb5c3ee,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,0.365,0.119,,,0.127,0.39,-3.58,,-0.85,,1.57,-1.24,87.8,,80.9,87.8,,74.3,0.357,0.504,0.101,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746874,Single,single,False,644433,543294,Chadwick Tromp,Kyle Hendricks,1,aae3eb33-813c-4b99-82d0-2b684b9ad979,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,88.0,108.0,105.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,0.365,0.119,,,0.127,0.39,-3.58,,-0.85,,1.57,-1.24,87.8,,80.9,87.8,,74.3,0.357,0.504,0.101,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745493,Forceout,force_out,True,644433,656605,Chadwick Tromp,Mitch Keller,1,c6e4569f-4313-412c-99e7-b3178c143a1c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.093,0.01,-0.08,0.01,0.17,-0.49,0.77,-11.3,94.6,90.6,90.2,93.7,85.0,78.5,0.243,0.369,0.107,0.277,0.42,0.249,0.217,0.391,0.333,0.75,1.25,0.0,0.23,0.475,0.197,0.311,0.533,0.247,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745493,Groundout,field_out,True,644433,656605,Chadwick Tromp,Mitch Keller,0,02552ae4-cf2b-4c91-9300-bf9fe6fcbd1c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.093,0.01,-0.08,0.01,0.17,-0.49,0.77,-11.3,94.6,90.6,90.2,93.7,85.0,78.5,0.243,0.369,0.107,0.277,0.42,0.249,0.217,0.391,0.333,0.75,1.25,0.0,0.23,0.475,0.197,0.311,0.533,0.247,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745493,Strikeout,strikeout,True,644433,656605,Chadwick Tromp,Mitch Keller,0,8889833e-13c8-454e-a300-1b1c02b82358,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,89.0,103.0,96.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.297,0.132,0.245,0.093,0.01,-0.08,0.01,0.17,-0.49,0.77,-11.3,94.6,90.6,90.2,93.7,85.0,78.5,0.243,0.369,0.107,0.277,0.42,0.249,0.217,0.391,0.333,0.75,1.25,0.0,0.23,0.475,0.197,0.311,0.533,0.247,,,,,,,,,,,,,,,,,,,,,,,,
