date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP
2024-08-12,745300,Groundout,field_out,True,666464,519242,Jerar Encarnacion,Chris Sale,0,c90d2ce1-e538-4809-b4b1-228a525dd329,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,,,,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,745300,Groundout,field_out,True,666464,519242,Jerar Encarnacion,Chris Sale,0,c274a517-4193-4f48-80e2-5d65eab23239,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,,,,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,745300,Strikeout,strikeout,True,666464,519242,Jerar Encarnacion,Chris Sale,0,4dce5779-fbf2-448f-97db-4f2b7559bae1,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,,,,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,,0.144,-0.07,2.17,,2.72,95.0,87.2,78.8,,0.277,0.447,0.243,,,,0.163,0.207,0.233,,,,0.173,0.226,0.42,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745302,Groundout,field_out,True,666464,450203,Jerar Encarnacion,Charlie Morton,0,4d7e647e-f0de-4b39-96ff-2beb8281cf10,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,,,,0.282,,0.425,0.116,-1.49,,0.67,-0.49,94.0,84.9,,81.5,0.279,0.529,0.181,,,,0.241,0.5,0.336,0.203,0.32,0.338,,,,78.0,98.0,89.0,0.097,-0.05,93.4,0.353,0.471,0.074,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745302,Strikeout,strikeout,True,666464,450203,Jerar Encarnacion,Charlie Morton,0,75552faa-5b30-47b8-85cc-dfcaf2b0c339,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,,,,0.282,,0.425,0.116,-1.49,,0.67,-0.49,94.0,84.9,,81.5,0.279,0.529,0.181,,,,0.241,0.5,0.336,0.203,0.32,0.338,,,,78.0,98.0,89.0,0.097,-0.05,93.4,0.353,0.471,0.074,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745302,Groundout,field_out,True,666464,445926,Jerar Encarnacion,Jesse Chavez,0,ba53f6dd-85b3-44a8-995e-5219f01c1e6e,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,,0.017,0.073,0.127,,-9.71,0.14,-0.43,,85.2,81.4,75.7,,,,,,,0.273,0.424,0.158,0.214,0.286,0.242,0.333,1.0,0.429,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,86.0,101.0,96.0,0.515,0.72,88.8,0.218,0.356,0.19,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745302,Groundout,field_out,True,666464,669276,Jerar Encarnacion,Dylan Lee,0,31b48702-7cba-49be-829a-7cb3467cb2ec,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,,,,88.0,102.0,99.0,100.0,103.0,109.0,0.333,0.54,,0.127,-0.31,1.9,,0.51,92.1,85.6,83.9,,0.305,0.525,0.156,,,,0.226,0.355,0.446,,,,0.167,0.271,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745301,Strikeout,strikeout,True,666464,592426,Jerar Encarnacion,Luke Jackson,0,e14e0686-fe6a-4919-99d5-b24b22d355d9,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,134.0,105.0,118.0,98.0,98.0,98.0,142.0,91.0,110.0,0.32,0.519,0.15,,-0.42,-0.66,0.61,,94.7,,87.3,84.5,0.255,0.383,0.245,,,,,,,0.267,0.367,0.267,0.28,0.48,0.286,,,,,,,,,,92.0,87.0,73.0,0.01,-3.27,90.6,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Single,single,False,666464,608331,Jerar Encarnacion,Max Fried,0,b084fc5a-5a1c-4d74-83ee-3003337258b4,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,0.325,0.109,0.212,0.14,0.72,0.34,1.06,1.87,93.8,85.8,82.7,74.4,0.278,0.354,0.187,0.25,0.25,0.31,0.162,0.235,0.258,0.165,0.32,0.344,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.266,0.287,0.143,88.0,95.0,93.0,0.056,-0.46,89.1,0.313,0.313,0.341,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Strikeout,strikeout,True,666464,608331,Jerar Encarnacion,Max Fried,0,55552530-1a84-410f-a4cf-b1c04d093222,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,0.325,0.109,0.212,0.14,0.72,0.34,1.06,1.87,93.8,85.8,82.7,74.4,0.278,0.354,0.187,0.25,0.25,0.31,0.162,0.235,0.258,0.165,0.32,0.344,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.266,0.287,0.143,88.0,95.0,93.0,0.056,-0.46,89.1,0.313,0.313,0.341,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Groundout,field_out,True,666464,608331,Jerar Encarnacion,Max Fried,0,efe4889b-63fb-4809-bfac-2d51ad3460f3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,97.0,97.0,95.0,0.325,0.109,0.212,0.14,0.72,0.34,1.06,1.87,93.8,85.8,82.7,74.4,0.278,0.354,0.187,0.25,0.25,0.31,0.162,0.235,0.258,0.165,0.32,0.344,0.213,0.298,0.286,95.0,99.0,97.0,0.158,1.37,93.6,0.266,0.287,0.143,88.0,95.0,93.0,0.056,-0.46,89.1,0.313,0.313,0.341,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Strikeout,strikeout,True,666464,445926,Jerar Encarnacion,Jesse Chavez,0,b90af263-b21b-4836-91fc-d4fedccf98b7,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,86.0,95.0,93.0,,,,101.0,120.0,125.0,,0.017,0.073,0.127,,-9.71,0.14,-0.43,,85.2,81.4,75.7,,,,,,,0.273,0.424,0.158,0.214,0.286,0.242,0.333,1.0,0.429,87.0,103.0,97.0,0.268,-1.12,90.7,0.305,0.576,0.093,86.0,101.0,96.0,0.515,0.72,88.8,0.218,0.356,0.19,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Single,single,True,666464,676664,Jerar Encarnacion,JP Sears,1,76cb298b-abc1-4090-a792-15836e276d0f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,119.0,99.0,105.0,0.354,0.351,,0.187,-0.39,-0.46,,0.0,92.0,84.2,78.9,,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,,,,0.273,0.659,0.234,90.0,101.0,88.0,0.109,1.05,90.1,0.295,0.41,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,666464,676664,Jerar Encarnacion,JP Sears,0,f868166b-9293-4575-83cc-2ee39e9073c8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,119.0,99.0,105.0,0.354,0.351,,0.187,-0.39,-0.46,,0.0,92.0,84.2,78.9,,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,,,,0.273,0.659,0.234,90.0,101.0,88.0,0.109,1.05,90.1,0.295,0.41,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Flyout,field_out,True,666464,676664,Jerar Encarnacion,JP Sears,0,b93ea435-1d87-4e27-a0a9-bd1f7dcb7550,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,,,,74.0,102.0,94.0,119.0,99.0,105.0,0.354,0.351,,0.187,-0.39,-0.46,,0.0,92.0,84.2,78.9,,0.213,0.431,0.274,0.246,0.403,0.215,0.306,0.417,0.209,,,,0.273,0.659,0.234,90.0,101.0,88.0,0.109,1.05,90.1,0.295,0.41,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Home Run,home_run,False,666464,666204,Jerar Encarnacion,Dany Jiménez,1,8ce645a5-e6bb-420d-9fdc-50a04a888a06,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,4.91,5.35,25.2,92.0,95.0,95.0,0.737,8.77,6.66,7.36,2.1,0.56,0.236,0.5,0.208,0.25,0.425,99.0,73.0,77.0,,,,62.0,90.0,79.0,116.0,95.0,106.0,0.376,0.584,,0.04,-1.79,-0.53,,-3.6,92.5,83.3,81.9,,0.308,0.808,0.123,,,,0.333,0.333,0.571,,,,0.185,0.385,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Strikeout,strikeout,True,666464,676979,Jerar Encarnacion,Garrett Crochet,0,2ce9f74a-7e84-465d-bf1f-058e3ac909c6,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,0.553,0.097,,0.059,1.66,-2.54,,-0.41,97.1,90.9,84.1,,0.196,0.298,0.326,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,163.0,31.0,22.0,0.004,-5.89,96.8,,,,93.0,105.0,103.0,0.287,0.26,91.5,0.259,0.42,0.328,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Groundout,field_out,True,666464,676979,Jerar Encarnacion,Garrett Crochet,1,808e8615-e7ea-424d-bf34-7106552edb8d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,0.553,0.097,,0.059,1.66,-2.54,,-0.41,97.1,90.9,84.1,,0.196,0.298,0.326,0.217,0.587,0.384,0.182,0.303,0.286,,,,,,,163.0,31.0,22.0,0.004,-5.89,96.8,,,,93.0,105.0,103.0,0.287,0.26,91.5,0.259,0.42,0.328,,,,,,,,,,,,,,,,,,,,,
2024-08-21,745297,Forceout,force_out,True,666464,641771,Jerar Encarnacion,Chad Kuhl,1,f7031938-d70d-422a-994e-9d76a8046395,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,,,,75.0,95.0,91.0,139.0,97.0,104.0,0.077,0.445,,0.112,-0.87,2.08,,-3.15,94.8,87.1,85.1,,0.182,0.364,0.391,0.0,0.0,0.333,0.417,0.5,0.195,,,,0.164,0.224,0.341,85.0,88.0,83.0,0.266,-1.45,94.0,0.37,0.696,0.133,80.0,96.0,89.0,0.1,-2.23,91.5,0.429,0.857,0.217,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745943,Strikeout,strikeout,True,666464,657649,Jerar Encarnacion,Jared Koenig,0,632842b9-ccf7-4fa0-b2fe-49e70d1b5b77,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,98.0,110.0,106.0,81.0,117.0,116.0,,,,0.004,,0.134,0.024,4.6,,0.33,0.82,96.5,85.1,,80.9,,,,,,,0.25,0.25,0.5,0.2,0.2,0.487,,,,90.0,99.0,96.0,0.587,1.14,94.8,0.23,0.31,0.189,86.0,105.0,101.0,0.252,0.3,90.2,0.245,0.388,0.207,,,,,,,,,,,,,,,,,,,,,
2024-08-29,745945,Lineout,field_out,True,666464,650644,Jerar Encarnacion,Aaron Civale,0,c4b45eca-3eb7-43cc-a86f-eee5d0a60bdb,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,151.0,102.0,114.0,0.093,0.172,0.155,,-2.99,-0.87,-1.21,,91.9,,80.5,77.1,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.247,0.444,0.288,0.25,0.375,0.455,69.0,94.0,84.0,0.248,0.61,92.6,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,
2024-08-29,745945,Walk,walk,False,666464,650644,Jerar Encarnacion,Aaron Civale,0,a3d0b640-65d7-406f-9b91-2a999d909014,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,151.0,102.0,114.0,0.093,0.172,0.155,,-2.99,-0.87,-1.21,,91.9,,80.5,77.1,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.247,0.444,0.288,0.25,0.375,0.455,69.0,94.0,84.0,0.248,0.61,92.6,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,
2024-08-29,745945,Groundout,field_out,True,666464,650644,Jerar Encarnacion,Aaron Civale,0,9668850c-effc-4071-ad43-6861c93f50e8,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,151.0,102.0,114.0,0.093,0.172,0.155,,-2.99,-0.87,-1.21,,91.9,,80.5,77.1,0.361,0.611,0.092,0.262,0.467,0.276,,,,0.247,0.444,0.288,0.25,0.375,0.455,69.0,94.0,84.0,0.248,0.61,92.6,0.224,0.405,0.169,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,63.0,94.0,102.0,0.021,-2.53,85.6,0.357,0.429,0.25,,,,,,,,,,,,
2024-08-30,745299,Single,single,False,666464,657508,Jerar Encarnacion,Mike Baumann,0,d27bc043-fdde-4a3c-98ec-938de1933bac,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,5.61,4.58,51.1,96.0,119.0,100.0,0.783,8.42,4.38,9.29,1.4,0.91,0.306,0.344,0.115,0.312,0.439,90.0,110.0,107.0,,,,124.0,97.0,101.0,99.0,89.0,92.0,0.399,0.244,,0.021,-1.54,-0.41,,0.22,96.5,89.1,92.2,,0.282,0.606,0.185,,,,0.2,0.2,0.25,0.213,0.24,0.288,0.286,0.51,0.275,,,,0.004,-39.64,95.7,,,,,,,,,,,,,,,,,,,,,,,,,129.0,99.0,106.0,0.332,-0.23,87.8,,,
2024-08-31,745296,Single,single,True,666464,665795,Jerar Encarnacion,Edward Cabrera,1,6dd36227-cc28-4278-a683-db432416dcbf,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,115.0,103.0,106.0,0.272,0.088,0.211,0.339,-1.86,1.45,-0.16,0.32,96.3,92.9,89.2,84.7,0.317,0.537,0.148,,,,0.204,0.327,0.329,0.214,0.482,0.407,0.143,0.25,0.333,111.0,91.0,93.0,0.091,0.04,96.6,0.258,0.387,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,745296,Single,single,False,666464,665795,Jerar Encarnacion,Edward Cabrera,0,efd8102e-5c7b-43cb-851e-0bed68644e2f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,115.0,103.0,106.0,0.272,0.088,0.211,0.339,-1.86,1.45,-0.16,0.32,96.3,92.9,89.2,84.7,0.317,0.537,0.148,,,,0.204,0.327,0.329,0.214,0.482,0.407,0.143,0.25,0.333,111.0,91.0,93.0,0.091,0.04,96.6,0.258,0.387,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,745296,Pop Out,field_out,True,666464,675540,Jerar Encarnacion,Xzavion Curry,0,7b53fafd-5b3c-4665-9129-53792912505a,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,97.0,100.0,76.0,102.0,97.0,101.0,108.0,109.0,0.503,0.371,0.102,0.013,-0.24,-1.0,-6.41,9.19,92.1,88.1,84.8,74.3,0.283,0.522,0.212,,,,,,,0.286,1.0,0.185,0.291,0.509,0.208,,,,,,,,,,,,,,,,,,,57.0,81.0,85.0,0.011,4.66,83.8,,,,,,,,,,,,,,,
2024-08-31,745296,Strikeout,strikeout,True,666464,676534,Jerar Encarnacion,Calvin Faucher,0,1e2df035-6551-4cb2-a4e5-5e603ec1d6bf,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,MIA,3.19,3.64,53.2,97.0,147.0,99.0,0.759,10.57,4.36,8.22,0.0,1.44,0.296,0.275,0.141,0.268,0.398,,,,123.0,100.0,100.0,,,,114.0,102.0,121.0,,0.069,0.218,,,1.3,-2.32,,,,88.2,85.6,,,,0.19,0.238,0.368,,,,0.35,0.475,0.225,,,,107.0,89.0,86.0,0.332,0.18,96.0,0.156,0.244,0.301,194.0,98.0,105.0,0.381,1.69,91.3,0.258,0.355,0.268,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745292,Single,single,False,666464,670766,Jerar Encarnacion,Darren McCaughan,0,492ed249-d6ea-4a1b-8c60-36aca81fefa8,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,,,,46.0,89.0,76.0,114.0,97.0,106.0,0.189,0.405,,0.101,-2.62,-3.36,,-0.31,89.4,81.3,81.8,,0.333,0.542,0.195,0.316,0.711,0.127,0.333,0.333,0.217,,,,,,,78.0,93.0,84.0,0.306,-2.83,88.9,0.407,0.556,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745292,Flyout,field_out,True,666464,670766,Jerar Encarnacion,Darren McCaughan,0,d620c17f-4928-4604-ba8c-54e403b5aa2c,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,,,,46.0,89.0,76.0,114.0,97.0,106.0,0.189,0.405,,0.101,-2.62,-3.36,,-0.31,89.4,81.3,81.8,,0.333,0.542,0.195,0.316,0.711,0.127,0.333,0.333,0.217,,,,,,,78.0,93.0,84.0,0.306,-2.83,88.9,0.407,0.556,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745292,Sac Fly,sac_fly,True,666464,675540,Jerar Encarnacion,Xzavion Curry,1,53d38386-637d-4fff-ba5a-18293dc8483e,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,- - -,6.21,6.0,29.0,104.0,85.0,102.0,0.842,6.21,1.86,10.24,1.86,0.34,0.23,0.32,0.09,0.4,0.475,77.0,100.0,103.0,76.0,97.0,100.0,76.0,102.0,97.0,101.0,108.0,109.0,0.503,0.371,0.102,0.013,-0.24,-1.0,-6.41,9.19,92.1,88.1,84.8,74.3,0.283,0.522,0.212,,,,,,,0.286,1.0,0.185,0.291,0.509,0.208,,,,,,,,,,,,,,,,,,,57.0,81.0,85.0,0.011,4.66,83.8,,,,,,,,,,,,,,,
2024-09-01,745292,Strikeout,strikeout,True,666464,669111,Jerar Encarnacion,John McMillon,0,a48c31d1-d581-47c5-be60-5164909f0695,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,1.5,1.79,12.0,91.0,108.0,95.0,0.633,9.75,3.75,4.5,0.75,1.08,0.143,0.571,0.214,0.179,0.371,,,,,,,106.0,86.0,84.0,109.0,94.0,101.0,0.382,0.612,,,-3.01,5.46,,,95.4,,85.3,,0.3,0.6,0.19,,,,,,,,,,0.1,0.1,0.448,,,,,,,,,,,,,0.006,-9.79,95.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745293,Strikeout,strikeout,True,666464,669194,Jerar Encarnacion,Ryne Nelson,0,61c8644f-4197-4ed8-bc31-d211a24027f1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.4,0.733,0.167,0.302,0.587,0.203,0.138,0.207,0.148,0.226,0.34,0.156,,,,,,,,,,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745293,Strikeout,strikeout,True,666464,669194,Jerar Encarnacion,Ryne Nelson,0,4aa5f64a-86e0-4daa-ba63-9331ef433d63,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.4,0.733,0.167,0.302,0.587,0.203,0.138,0.207,0.148,0.226,0.34,0.156,,,,,,,,,,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,,,,,,,,,,,,,,,,,,,,,
