date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff
2024-07-14,745151,Groundout,field_out,True,543063,592791,Brandon Crawford,Jameson Taillon,0,5ec006e0-fe29-42ae-874b-73c83039b8b8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,106.0,113.0,113.0,69.0,106.0,96.0,74.0,99.0,89.0,106.0,117.0,121.0,92.0,105.0,99.0,,,,0.079,0.325,0.234,,0.168,0.165,0.37,2.55,,-0.39,-0.43,-0.02,92.5,86.8,,93.0,80.8,80.0,0.263,0.434,0.128,,,,0.227,0.303,0.227,0.224,0.395,0.315,0.256,0.267,0.187,0.318,0.5,0.13,77.0,102.0,102.0,0.029,-3.72,85.9,0.273,0.818,0.087,,,,,,,,,,,,
2024-07-14,745151,Groundout,field_out,True,543063,592767,Brandon Crawford,Drew Smyly,0,99bec2b7-1bc9-42b7-98e1-7b867a735703,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,3.09,3.44,35.0,101.0,95.0,102.0,0.766,8.23,4.11,7.97,1.29,0.69,0.26,0.42,0.2,0.26,0.435,,,,,,,79.0,97.0,89.0,,,,92.0,104.0,93.0,,,,0.461,,0.031,,,,,-5.44,,0.62,,,,88.8,,92.7,,,,,,,,,0.218,0.372,0.314,,,,0.333,0.333,0.333,0.26,0.42,0.165,,,,,,,,,,110.0,105.0,114.0,0.507,-0.22,80.1,,,,,,
2024-07-30,745149,Double,double,False,543063,453286,Brandon Crawford,Max Scherzer,1,063c04e2-ac54-457c-964a-54cedc585c32,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,83.0,102.0,103.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,,,,0.44,0.059,,0.227,0.138,0.07,2.5,,,1.22,-2.13,92.5,86.7,,,85.0,74.8,0.25,0.5,0.222,,,,0.294,0.588,0.344,0.211,0.342,0.457,0.267,0.333,0.154,,,,62.0,110.0,104.0,0.138,-0.64,82.8,0.174,0.348,0.279,,,,,,,,,,,,
2024-07-30,745149,Strikeout,strikeout,True,543063,453286,Brandon Crawford,Max Scherzer,0,96ef209b-0d23-4157-bef9-2b18013dccd7,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.89,3.3,39.1,107.0,84.0,103.0,0.729,8.69,1.83,8.01,1.37,0.71,0.288,0.441,0.189,0.261,0.421,83.0,102.0,103.0,77.0,106.0,101.0,,,,100.0,106.0,104.0,116.0,117.0,102.0,,,,,0.44,0.059,,0.227,0.138,0.07,2.5,,,1.22,-2.13,92.5,86.7,,,85.0,74.8,0.25,0.5,0.222,,,,0.294,0.588,0.344,0.211,0.342,0.457,0.267,0.333,0.154,,,,62.0,110.0,104.0,0.138,-0.64,82.8,0.174,0.348,0.279,,,,,,,,,,,,
2024-07-30,745149,Single,single,False,543063,674003,Brandon Crawford,Cody Bradford,0,20862dec-f8e1-4d3b-8a20-d980d43ad9f5,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,52.0,116.0,98.0,,,,,0.523,0.007,,0.051,0.143,2.13,-0.66,,,4.85,-2.71,90.1,85.9,,,83.4,75.3,0.173,0.316,0.231,,,,0.32,0.64,0.133,0.154,0.154,0.217,,,,,,,101.0,106.0,110.0,0.276,0.96,81.0,0.229,0.313,0.353,,,,,,,,,,,,
2024-07-30,745149,Lineout,field_out,True,543063,642520,Brandon Crawford,Gerson Garabito,0,242db6d5-927c-4ac3-a5eb-e6e2d33cb30d,642520.0,gersongarabito,Garabito,Right,Gerson Garabito,TEX,2.65,6.29,17.0,98.0,97.0,99.0,0.78,6.88,4.24,4.76,1.06,0.89,0.222,0.444,0.156,0.333,0.415,107.0,105.0,110.0,103.0,96.0,96.0,81.0,109.0,112.0,93.0,66.0,76.0,,,,,,,0.085,0.405,,,0.053,0.317,-1.22,,,3.71,-2.54,5.17,93.5,,,92.1,88.7,82.5,0.294,0.588,0.151,,,,0.045,0.045,0.342,0.0,0.0,0.125,,,,0.167,0.167,0.111,72.0,93.0,86.0,0.141,-2.18,87.0,0.182,0.545,0.263,,,,,,,,,,,,
2024-08-02,746845,Strikeout,strikeout,True,543063,593576,Brandon Crawford,Héctor Neris,0,a0ee5a80-ef18-4ec5-827e-f66b2f3bcaa1,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,84.0,101.0,94.0,92.0,87.0,83.0,85.0,90.0,92.0,,,,86.0,96.0,108.0,0.08,0.486,,0.396,0.038,,0.33,,-0.56,0.91,-3.98,,93.0,,82.9,92.9,85.6,,0.235,0.432,0.163,0.216,0.297,0.358,,,,0.667,1.333,0.4,,,,0.308,0.385,0.033,,,,,,,,,,,,,,,,,,,,,
2024-08-10,746269,Lineout,field_out,True,543063,608379,Brandon Crawford,Michael Wacha,0,43732b10-2279-42c7-b604-9c34aa56d68f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,,,,0.15,0.235,0.11,,0.102,0.084,0.37,-0.94,,0.38,-1.98,-1.39,93.6,88.8,,93.6,84.2,75.1,0.284,0.468,0.16,,,,0.304,0.652,0.175,0.355,0.548,0.403,0.328,0.443,0.114,0.243,0.301,0.087,112.0,109.0,113.0,0.318,1.86,81.3,0.184,0.337,0.334,,,,,,,,,,,,
2024-08-10,746269,Strikeout,strikeout,True,543063,608379,Brandon Crawford,Michael Wacha,0,f15cdf05-2232-4c99-99fe-4942cc4d87d8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,,,,0.15,0.235,0.11,,0.102,0.084,0.37,-0.94,,0.38,-1.98,-1.39,93.6,88.8,,93.6,84.2,75.1,0.284,0.468,0.16,,,,0.304,0.652,0.175,0.355,0.548,0.403,0.328,0.443,0.114,0.243,0.301,0.087,112.0,109.0,113.0,0.318,1.86,81.3,0.184,0.337,0.334,,,,,,,,,,,,
2024-08-10,746269,Strikeout,strikeout,True,543063,608379,Brandon Crawford,Michael Wacha,0,c530085e-6c09-4f86-9d51-4a5acbceb076,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,,,,0.15,0.235,0.11,,0.102,0.084,0.37,-0.94,,0.38,-1.98,-1.39,93.6,88.8,,93.6,84.2,75.1,0.284,0.468,0.16,,,,0.304,0.652,0.175,0.355,0.548,0.403,0.328,0.443,0.114,0.243,0.301,0.087,112.0,109.0,113.0,0.318,1.86,81.3,0.184,0.337,0.334,,,,,,,,,,,,
2024-08-10,746269,Strikeout,strikeout,True,543063,668674,Brandon Crawford,Lucas Erceg,0,fcbe754e-1493-4cd8-a1ba-79446a733bba,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,- - -,3.4,3.44,50.1,102.0,110.0,105.0,0.718,10.19,2.68,7.33,0.54,1.58,0.326,0.295,0.227,0.242,0.414,,,,113.0,99.0,98.0,108.0,106.0,106.0,121.0,110.0,113.0,,,,,,,0.222,0.307,,,0.258,,0.3,,,2.17,2.43,,98.5,,,98.5,85.6,,0.21,0.371,0.299,,,,,,,0.122,0.146,0.365,,,,0.25,0.269,0.212,95.0,95.0,103.0,0.213,-0.88,91.0,0.294,0.5,0.346,,,,,,,,,,,,
