date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-05-13,747128,Flyout,field_out,True,621550,669276,Patrick Wisdom,Dylan Lee,0,692cf678-d46e-429b-a178-59b04798f659,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,89.0,103.0,101.0,,,,102.0,104.0,109.0,,,,,0.357,,0.509,,0.135,-0.52,,,1.92,,1.55,92.1,,85.6,,84.0,,0.319,0.574,0.124,,,,0.164,0.239,0.488,,,,,,,0.227,0.227,0.39,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747124,Strikeout,strikeout,True,621550,519242,Patrick Wisdom,Chris Sale,0,10a68217-aa5d-40c4-9f7e-f5594cc06f81,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,,,,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,,0.147,-0.27,,-0.89,2.27,,4.04,94.9,,87.2,94.1,78.7,,0.27,0.475,0.241,,,,0.165,0.233,0.419,,,,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747124,Strikeout,strikeout,True,621550,519242,Patrick Wisdom,Chris Sale,0,2baf6651-988b-47a0-8779-c58ccd35be81,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,,,,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,,0.147,-0.27,,-0.89,2.27,,4.04,94.9,,87.2,94.1,78.7,,0.27,0.475,0.241,,,,0.165,0.233,0.419,,,,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747124,Strikeout,strikeout,True,621550,519242,Patrick Wisdom,Chris Sale,0,cf613740-51e3-4142-831e-867525b2eb50,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,,,,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,,0.147,-0.27,,-0.89,2.27,,4.04,94.9,,87.2,94.1,78.7,,0.27,0.475,0.241,,,,0.165,0.233,0.419,,,,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747124,Double,double,False,621550,607481,Patrick Wisdom,Aaron Bummer,0,89f9c018-c02f-4342-83e3-9a2d72b71c34,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,123.0,99.0,103.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,74.0,96.0,87.0,0.442,0.061,0.082,0.365,0.039,0.01,0.31,-4.51,-0.01,0.74,-1.73,1.71,93.9,87.4,85.3,93.3,82.2,82.3,0.2,0.3,0.211,0.385,0.692,0.235,0.224,0.245,0.398,0.0,0.0,0.167,0.37,0.463,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Strikeout,strikeout,True,621550,670280,Patrick Wisdom,David Bednar,0,ab4028d1-711e-4188-84bc-e9f0abf2bf87,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,,,,0.597,,,0.207,,0.22,,,,1.61,,97.0,,,,,77.0,0.256,0.439,0.244,,,,,,,0.0,0.0,0.167,,,,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,,,,,,,
2024-05-18,746882,Pop Out,field_out,True,621550,663559,Patrick Wisdom,Bailey Falter,0,55283e5c-eccf-4d83-9876-af7e70362a9f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,0.174,,1.03,,1.24,-0.06,-0.34,,91.7,,,91.9,85.6,77.0,0.229,0.36,0.167,,,,0.245,0.286,0.32,0.256,0.488,0.197,0.262,0.492,0.144,,,,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,
2024-05-18,746882,Single,single,True,621550,663559,Patrick Wisdom,Bailey Falter,1,77eac118-06ea-4f01-9600-a8bc4e4f0aff,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,0.174,,1.03,,1.24,-0.06,-0.34,,91.7,,,91.9,85.6,77.0,0.229,0.36,0.167,,,,0.245,0.286,0.32,0.256,0.488,0.197,0.262,0.492,0.144,,,,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,
2024-05-18,746882,Pop Out,field_out,True,621550,663559,Patrick Wisdom,Bailey Falter,0,192ba3d7-dc35-491c-9ef0-d870dd1b62c2,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,0.511,,0.161,0.174,,1.03,,1.24,-0.06,-0.34,,91.7,,,91.9,85.6,77.0,0.229,0.36,0.167,,,,0.245,0.286,0.32,0.256,0.488,0.197,0.262,0.492,0.144,,,,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,
2024-05-18,746882,Strikeout,strikeout,True,621550,670059,Patrick Wisdom,Colin Holderman,0,518adaf6-2693-41ab-a061-3da3f09de8d7,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,103.0,90.0,89.0,0.268,,0.261,0.471,,,,-0.13,0.35,1.38,,,,92.4,,97.0,84.9,,,,,0.29,0.387,0.253,0.154,0.169,0.409,,,,0.205,0.385,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746880,Flyout,field_out,True,621550,670280,Patrick Wisdom,David Bednar,1,54e2dd54-19fb-4f6c-aa2f-566ffafa292c,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,97.0,94.0,100.0,146.0,105.0,115.0,,,,,,,,,,,0.597,,,0.207,,0.22,,,,1.61,,97.0,,,,,77.0,0.256,0.439,0.244,,,,,,,0.0,0.0,0.167,,,,,,,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,,,,,,,
2024-05-21,746875,Flyout,field_out,True,621550,621345,Patrick Wisdom,A.J. Minter,0,3d488955-a6c1-4352-b5ed-9571232b04fd,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,70.0,105.0,99.0,,,,119.0,99.0,103.0,,,,,,,107.0,106.0,101.0,,0.504,0.311,,,0.185,0.94,-0.5,,,,1.8,94.8,89.8,86.8,,,,0.227,0.432,0.204,0.222,0.556,0.424,,,,,,,,,,0.1,0.1,0.371,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746876,Strikeout,strikeout,True,621550,608331,Patrick Wisdom,Max Fried,0,5e766d5e-d3ff-437d-ab86-906e2491519b,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.208,0.145,0.76,-0.23,1.8,0.7,0.93,1.72,93.8,89.3,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746876,Groundout,field_out,True,621550,608331,Patrick Wisdom,Max Fried,0,6f1698ac-9164-485c-9091-b0748d4caf2a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.208,0.145,0.76,-0.23,1.8,0.7,0.93,1.72,93.8,89.3,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746876,Pop Out,field_out,True,621550,608331,Patrick Wisdom,Max Fried,0,7daa7fb7-cb58-4bee-be80-1b61f5c7aa4e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,88.0,93.0,92.0,0.162,0.311,0.055,0.119,0.208,0.145,0.76,-0.23,1.8,0.7,0.93,1.72,93.8,89.3,86.1,93.7,82.7,74.4,0.287,0.369,0.2,0.308,0.308,0.313,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,0.186,0.271,0.24,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745176,Lineout,field_out,True,621550,571945,Patrick Wisdom,Miles Mikolas,0,aa6e9721-97fb-470c-9bf0-fb4dd1adce3d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,0.098,-0.41,,3.63,-2.01,-2.69,-1.48,93.0,,85.6,92.3,85.3,76.3,0.287,0.511,0.169,,,,0.217,0.391,0.27,0.271,0.625,0.25,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,,,,,0.002,1.43,68.8,,,,,,,,,
2024-05-25,745176,Strikeout,strikeout,True,621550,571945,Patrick Wisdom,Miles Mikolas,0,9b1880eb-6860-477e-9227-a53415032360,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,0.098,-0.41,,3.63,-2.01,-2.69,-1.48,93.0,,85.6,92.3,85.3,76.3,0.287,0.511,0.169,,,,0.217,0.391,0.27,0.271,0.625,0.25,0.19,0.281,0.101,0.333,0.5,0.174,,,,,,,,,,,,,0.002,1.43,68.8,,,,,,,,,
2024-05-25,745176,Double,double,False,621550,552640,Patrick Wisdom,Andrew Kittredge,1,cb100711-d9c8-4aa1-b87a-01aad92052bd,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,0.392,0.114,0.009,0.485,,,0.02,-5.76,-0.46,0.45,,,93.7,88.2,,94.6,88.1,,0.217,0.348,0.22,,,,0.2,0.45,0.41,,,,0.293,0.466,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745172,Strikeout,strikeout,True,621550,543243,Patrick Wisdom,Sonny Gray,1,14b5c036-aeaa-4046-9761-d9b82f96f6c5,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,0.184,0.342,0.299,0.197,0.316,0.181,0.385,0.769,0.345,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745172,Strikeout,strikeout,True,621550,543243,Patrick Wisdom,Sonny Gray,0,cb217773-15b4-44d8-a304-40847dd522e0,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,0.184,0.342,0.299,0.197,0.316,0.181,0.385,0.769,0.345,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745172,Strikeout,strikeout,True,621550,552640,Patrick Wisdom,Andrew Kittredge,0,14d8d0e5-1d26-4e30-b354-967da7667592,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,3.53,4.57,43.1,106.0,116.0,111.0,0.754,8.93,2.7,8.1,1.66,1.16,0.197,0.484,0.156,0.279,0.438,,,,,,,98.0,115.0,116.0,97.0,103.0,102.0,133.0,106.0,117.0,171.0,88.0,76.0,0.392,0.114,0.009,0.485,,,0.02,-5.76,-0.46,0.45,,,93.7,88.2,,94.6,88.1,,0.217,0.348,0.22,,,,0.2,0.45,0.41,,,,0.293,0.466,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745986,Pop Out,field_out,True,621550,688107,Patrick Wisdom,Robert Gasser,0,1a391f37-5e39-473d-8e2d-8956aeec77df,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,,,,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,,0.143,1.74,-6.75,2.42,1.12,,1.35,93.3,88.4,87.9,92.5,80.6,,0.219,0.219,0.149,0.6,0.9,0.2,0.19,0.333,0.345,,,,0.214,0.214,0.173,0.333,0.4,0.172,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745986,Strikeout,strikeout,True,621550,688107,Patrick Wisdom,Robert Gasser,0,b8aadeef-95c3-47a5-a10d-8840bcaf9051,688107.0,robertgasser,Gasser,Left,Robert Gasser,MIL,2.57,2.88,28.0,102.0,97.0,99.0,0.793,5.14,0.32,9.0,0.64,1.25,0.245,0.362,0.191,0.234,0.524,75.0,95.0,84.0,,,,82.0,105.0,94.0,101.0,103.0,96.0,125.0,101.0,111.0,66.0,105.0,97.0,0.246,0.198,0.093,0.321,,0.143,1.74,-6.75,2.42,1.12,,1.35,93.3,88.4,87.9,92.5,80.6,,0.219,0.219,0.149,0.6,0.9,0.2,0.19,0.333,0.345,,,,0.214,0.214,0.173,0.333,0.4,0.172,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745986,Pop Out,field_out,True,621550,663542,Patrick Wisdom,Bryan Hudson,0,0adb183f-9967-4f23-bfb3-59802a2f6e1e,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,,,,84.0,106.0,103.0,,,,113.0,105.0,107.0,50.0,97.0,98.0,,0.526,0.221,0.253,,,1.88,-0.05,,2.78,,,91.7,86.7,,,81.9,,0.185,0.346,0.197,0.219,0.531,0.187,0.039,0.078,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745986,Sac Fly,sac_fly,True,621550,571948,Patrick Wisdom,Hoby Milner,1,ef0c3450-7ace-476b-8abe-866c7d31222b,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,,,,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,,,,0.346,0.178,,0.346,,0.131,1.4,,-2.37,1.03,,1.39,88.7,,81.2,88.4,79.4,,0.1,0.233,0.242,,,,0.22,0.36,0.271,,,,0.418,0.597,0.044,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745988,Hit By Pitch,hit_by_pitch,False,621550,657649,Patrick Wisdom,Jared Koenig,1,93d5a766-0826-4054-858a-6be31ef0af7e,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,95.0,109.0,104.0,81.0,117.0,116.0,89.0,100.0,97.0,,,,91.0,101.0,99.0,0.586,0.002,0.238,,0.154,0.02,-3.7,1.4,1.64,,1.05,3.47,95.0,90.4,84.8,94.5,,80.8,,,,0.194,0.323,0.278,,,,0.19,0.19,0.471,0.2,0.282,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745988,Groundout,field_out,True,621550,669952,Patrick Wisdom,Mitch White,0,b06417dd-3480-418b-a932-617a93f04a28,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,99.0,99.0,108.0,76.0,101.0,97.0,72.0,103.0,85.0,124.0,106.0,108.0,,,,0.138,0.387,,0.339,0.136,,-0.02,,0.0,-4.0,0.66,,93.9,,,94.0,85.1,81.0,0.241,0.448,0.169,,,,0.538,1.385,0.087,0.125,0.125,0.091,0.273,0.364,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745985,Groundout,field_out,True,621550,665625,Patrick Wisdom,Elvis Peguero,0,151884c9-a7fc-4d1f-b25f-17ed11d66bd6,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,53.0,40.0,52.0,,,,99.0,97.0,96.0,145.0,101.0,110.0,,,,0.485,,,0.513,0.002,,,,0.11,0.15,-3.42,,,,,96.8,90.2,69.1,,,,,,,0.259,0.362,0.413,,,,0.264,0.379,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746877,Pop Out,field_out,True,621550,594580,Patrick Wisdom,Sam Moll,0,eb628f5b-0171-4ac4-91b6-c4fa9ebd260d,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.74,1.81,23.0,100.0,103.0,100.0,0.754,9.39,2.35,6.65,0.39,1.13,0.22,0.458,0.153,0.186,0.425,64.0,89.0,98.0,,,,144.0,105.0,108.0,70.0,100.0,85.0,95.0,97.0,108.0,,,,0.299,0.371,,0.253,,0.077,0.2,,2.64,2.72,,-1.8,93.3,,84.6,91.9,81.2,,0.235,0.353,0.24,,,,0.1,0.1,0.444,,,,0.217,0.348,0.109,0.4,0.4,0.429,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746870,Flyout,field_out,True,621550,622065,Patrick Wisdom,Alex Young,0,5deb946f-931b-42ff-aa0d-6863316d8aa1,622065.0,alexyoung,"Young, Al",Left,Alex Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.1,0.25,0.25,0.375,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746871,Flyout,field_out,True,621550,666157,Patrick Wisdom,Nick Lodolo,0,1bced51d-2deb-4f72-8f22-e2fed29d6e07,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,0.278,0.165,0.57,,-1.02,,0.16,0.65,94.1,,87.9,94.1,,81.5,0.221,0.372,0.22,,,,,,,0.198,0.25,0.455,0.289,0.632,0.182,0.2,0.333,0.288,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746871,Flyout,field_out,True,621550,666157,Patrick Wisdom,Nick Lodolo,0,47744e7c-579e-45c7-af16-29dec8710b84,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,0.278,0.165,0.57,,-1.02,,0.16,0.65,94.1,,87.9,94.1,,81.5,0.221,0.372,0.22,,,,,,,0.198,0.25,0.455,0.289,0.632,0.182,0.2,0.333,0.288,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746871,Single,single,False,621550,666157,Patrick Wisdom,Nick Lodolo,0,c0661329-2906-413a-b5a1-559db85fc3ab,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,0.278,0.165,0.57,,-1.02,,0.16,0.65,94.1,,87.9,94.1,,81.5,0.221,0.372,0.22,,,,,,,0.198,0.25,0.455,0.289,0.632,0.182,0.2,0.333,0.288,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746872,Home Run,home_run,False,621550,621383,Patrick Wisdom,Tanner Banks,1,4eac103e-7e4a-48c3-a48e-e89f47036cc3,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,85.0,96.0,96.0,119.0,108.0,107.0,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,0.067,0.298,,0.325,0.149,0.16,0.64,,0.94,-0.8,1.52,-2.05,93.5,,86.1,92.0,88.0,82.2,0.226,0.358,0.279,,,,0.326,0.5,0.213,0.154,0.192,0.347,0.273,0.273,0.444,0.29,0.516,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746872,Strikeout,strikeout,True,621550,673929,Patrick Wisdom,Jordan Leasure,0,4bddd95c-d66d-4c57-a55c-2ee1b89bd14e,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,,,,96.0,98.0,100.0,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,0.598,,0.288,0.114,,0.95,,,-5.4,-1.88,,96.1,,,,88.2,78.6,0.169,0.308,0.257,,,,0.419,0.744,0.28,0.25,0.583,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746704,Strikeout,strikeout,True,621550,666157,Patrick Wisdom,Nick Lodolo,0,521213c1-1b8b-40bc-ab1b-a7e29f6401e9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,98.0,100.0,94.0,88.0,93.0,101.0,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,0.278,0.165,0.57,,-1.02,,0.16,0.65,94.1,,87.9,94.1,,81.5,0.221,0.372,0.22,,,,,,,0.198,0.25,0.455,0.289,0.632,0.182,0.2,0.333,0.288,,,,,,,,,,,,,,,,,,,,,,,,
