date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,SV_ba,SV_slg,SV_whiff
2024-08-19,746027,Home Run,home_run,False,680728,670124,Adrian Del Castillo,Adam Oller,1,0d28ba6c-528f-4519-a466-d975109434a5,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,,,,,,,,0.627,,0.292,0.081,0.35,,,-1.06,-2.46,93.7,86.0,,,84.0,,,,,,,0.179,0.429,0.14,,,,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.182
2024-08-19,746027,Walk,walk,False,680728,676969,Adrian Del Castillo,Brett de Geus,1,144e6c29-d228-45b0-b406-402b68be1804,676969.0,brettdegeus,de Geus,Right,Brett de Geus,- - -,5.0,4.56,9.0,102.0,98.0,103.0,0.817,6.0,2.0,11.0,0.0,4.25,0.433,0.267,0.1,0.3,0.455,,,,,,,,,,91.0,101.0,103.0,,,,0.455,0.006,,,,-2.01,-1.77,,,,98.0,,96.4,,,,,,,,,,,,0.412,0.588,0.143,0.3,0.3,0.118,,,,96.0,104.0,96.0,0.195,4.02,90.1,0.143,0.143,0.385,137.0,93.0,94.0,0.058,4.99,88.6,,,,0.286,-2.3,85.4,118.0,118.0,114.0,,,,,,,,,
2024-08-19,746027,Single,single,False,680728,592288,Adrian Del Castillo,Kent Emanuel,1,045c8c53-3593-4067-88db-11a09ceb8d6f,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,,,,80.0,97.0,91.0,109.0,75.0,84.0,0.584,,0.294,,0.122,,-0.94,0.53,,-7.76,,82.3,89.4,75.9,,0.273,0.909,0.222,,,,,,,0.327,0.531,0.081,,,,0.0,0.0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,746027,Strikeout,strikeout,True,680728,669111,Adrian Del Castillo,John McMillon,0,d4c54615-20d9-4dac-9ae0-fd6282c51071,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,2.35,2.16,7.2,95.0,108.0,97.0,0.64,9.39,5.87,4.7,1.17,1.67,0.111,0.556,0.333,0.167,0.345,,,,,,,101.0,90.0,85.0,,,,111.0,98.0,104.0,,0.361,0.63,,,-5.37,,5.19,,,95.5,,,85.2,,,,,0.056,0.056,0.432,0.429,0.857,0.231,,,,,,,,,,,,,0.008,-9.97,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Caught Stealing 2B,caught_stealing_2b,True,680728,682610,Adrian Del Castillo,Roddery Muñoz,0,4793b45f-bace-446f-8647-9d900ea9b8ad,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,,,,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,0.228,0.269,0.198,,0.093,-3.26,-0.96,-2.54,,-2.8,95.4,89.3,94.9,85.7,,0.27,0.595,0.306,0.261,0.536,0.328,0.325,0.714,0.175,0.27,0.554,0.109,,,,,,,89.0,96.0,90.0,0.212,-0.06,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Single,single,False,680728,682610,Adrian Del Castillo,Roddery Muñoz,0,da1df14e-36af-4e5c-a7ae-6a100355fd4b,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,,,,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,0.228,0.269,0.198,,0.093,-3.26,-0.96,-2.54,,-2.8,95.4,89.3,94.9,85.7,,0.27,0.595,0.306,0.261,0.536,0.328,0.325,0.714,0.175,0.27,0.554,0.109,,,,,,,89.0,96.0,90.0,0.212,-0.06,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Strikeout,strikeout,True,680728,682610,Adrian Del Castillo,Roddery Muñoz,0,2a587204-cc2c-4a1f-8fc4-a5892a2e8fc7,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,,,,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,0.228,0.269,0.198,,0.093,-3.26,-0.96,-2.54,,-2.8,95.4,89.3,94.9,85.7,,0.27,0.595,0.306,0.261,0.536,0.328,0.325,0.714,0.175,0.27,0.554,0.109,,,,,,,89.0,96.0,90.0,0.212,-0.06,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Single,single,False,680728,592288,Adrian Del Castillo,Kent Emanuel,0,30505cdd-953c-495c-a59c-7f0e5589eb39,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,,,,80.0,97.0,91.0,109.0,75.0,84.0,0.584,,0.294,,0.122,,-0.94,0.53,,-7.76,,82.3,89.4,75.9,,0.273,0.909,0.222,,,,,,,0.327,0.531,0.081,,,,0.0,0.0,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746920,Lineout,field_out,True,680728,678394,Adrian Del Castillo,Brayan Bello,0,5126062e-d358-44d1-9b18-2719e1fef174,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,,0.275,1.77,-0.9,-0.21,,0.27,95.8,87.5,95.7,86.9,,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,0.346,0.5,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746920,Flyout,field_out,True,680728,678394,Adrian Del Castillo,Brayan Bello,0,878d9b3c-421d-433d-a375-c862c6be127c,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,,0.275,1.77,-0.9,-0.21,,0.27,95.8,87.5,95.7,86.9,,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,0.346,0.5,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746920,Single,single,False,680728,678394,Adrian Del Castillo,Brayan Bello,1,d5097dcb-1a8e-4a4a-8719-f6296d98f418,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,4.66,4.35,137.0,100.0,101.0,103.0,0.745,8.61,3.42,8.93,1.25,1.93,0.224,0.372,0.15,0.294,0.402,89.0,100.0,99.0,,,,71.0,115.0,107.0,102.0,100.0,101.0,116.0,97.0,109.0,0.394,0.038,0.293,,0.275,1.77,-0.9,-0.21,,0.27,95.8,87.5,95.7,86.9,,0.17,0.358,0.381,0.241,0.387,0.351,0.111,0.167,0.238,0.346,0.5,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746920,Strikeout,strikeout,True,680728,670174,Adrian Del Castillo,Josh Winckowski,0,27f4f4ce-22b4-4690-80fe-427438981bf7,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,,,,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,0.333,0.036,0.142,,0.132,-0.8,0.42,0.77,,-2.2,94.4,91.4,94.9,85.0,,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,0.276,0.425,0.162,,,,,,,96.0,99.0,92.0,0.357,-0.95,90.1,0.3,0.529,0.217,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,746920,Flyout,field_out,True,680728,670174,Adrian Del Castillo,Josh Winckowski,0,c34c7278-369b-4d89-b7ea-d5c05b9415ba,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.37,4.78,59.2,102.0,100.0,99.0,0.821,6.34,3.17,9.65,1.21,1.91,0.236,0.387,0.166,0.332,0.443,103.0,97.0,99.0,,,,59.0,110.0,98.0,100.0,103.0,101.0,121.0,107.0,110.0,0.333,0.036,0.142,,0.132,-0.8,0.42,0.77,,-2.2,94.4,91.4,94.9,85.0,,0.342,0.474,0.103,0.143,0.179,0.328,0.2,0.2,0.214,0.276,0.425,0.162,,,,,,,96.0,99.0,92.0,0.357,-0.95,90.1,0.3,0.529,0.217,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,746917,Groundout,field_out,True,680728,570257,Adrian Del Castillo,Joely Rodríguez,0,adde6f0a-98ed-4031-85a4-810c02743180,570257.0,joelyrodriguez,"Rodríguez, J",Left,Joely Rodríguez,BOS,5.93,5.07,13.2,106.0,78.0,102.0,0.815,7.9,1.32,12.51,1.98,3.22,0.184,0.469,0.245,0.306,0.478,69.0,109.0,107.0,,,,,,,85.0,111.0,106.0,77.0,78.0,84.0,0.49,,0.149,,0.361,,0.18,-1.16,,-4.11,,85.5,90.0,79.3,,0.348,0.783,0.222,,,,,,,0.303,0.394,0.094,,,,0.25,0.25,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,746918,Strikeout,strikeout,True,680728,656557,Adrian Del Castillo,Tanner Houck,0,2c6d1a7d-7e91-433e-bfa2-69e3f521864d,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,94.0,101.0,96.0,117.0,100.0,110.0,0.315,,0.422,,,,0.36,0.63,,,,,93.5,83.1,,,,,,,,,,,0.282,0.337,0.138,,,,0.231,0.364,0.299,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,116.0,104.0,110.0,0.246,1.79,88.4,0.2,0.263,0.21,,,,,,,,,,,,,,,
2024-08-25,746918,Walk,walk,False,680728,656557,Adrian Del Castillo,Tanner Houck,0,98baf046-b564-4f37-a680-33737f061cd7,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,94.0,101.0,96.0,117.0,100.0,110.0,0.315,,0.422,,,,0.36,0.63,,,,,93.5,83.1,,,,,,,,,,,0.282,0.337,0.138,,,,0.231,0.364,0.299,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,116.0,104.0,110.0,0.246,1.79,88.4,0.2,0.263,0.21,,,,,,,,,,,,,,,
2024-08-25,746918,Walk,walk,False,680728,656557,Adrian Del Castillo,Tanner Houck,1,fbe03c45-dddf-44a4-a04a-2511844f71a0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,94.0,101.0,96.0,117.0,100.0,110.0,0.315,,0.422,,,,0.36,0.63,,,,,93.5,83.1,,,,,,,,,,,0.282,0.337,0.138,,,,0.231,0.364,0.299,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,116.0,104.0,110.0,0.246,1.79,88.4,0.2,0.263,0.21,,,,,,,,,,,,,,,
2024-08-25,746918,Single,single,False,680728,570257,Adrian Del Castillo,Joely Rodríguez,0,87a30822-870f-4e62-ad00-342e9c5b22b3,570257.0,joelyrodriguez,"Rodríguez, J",Left,Joely Rodríguez,BOS,5.93,5.07,13.2,106.0,78.0,102.0,0.815,7.9,1.32,12.51,1.98,3.22,0.184,0.469,0.245,0.306,0.478,69.0,109.0,107.0,,,,,,,85.0,111.0,106.0,77.0,78.0,84.0,0.49,,0.149,,0.361,,0.18,-1.16,,-4.11,,85.5,90.0,79.3,,0.348,0.783,0.222,,,,,,,0.303,0.394,0.094,,,,0.25,0.25,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,747161,Single,single,False,680728,622663,Adrian Del Castillo,Luis Severino,1,9bdb047f-0878-4e7d-919b-c4390041c757,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,,,,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.333,0.622,0.182,0.263,0.342,0.282,0.231,0.382,0.222,0.289,0.434,0.123,,,,0.156,0.24,0.357,92.0,93.0,90.0,0.084,0.95,92.7,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,747161,Single,single,False,680728,622663,Adrian Del Castillo,Luis Severino,1,a8751b72-1d3c-4d92-9d79-f98a6cd8ae32,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,,,,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.333,0.622,0.182,0.263,0.342,0.282,0.231,0.382,0.222,0.289,0.434,0.123,,,,0.156,0.24,0.357,92.0,93.0,90.0,0.084,0.95,92.7,0.186,0.279,0.239,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,747161,Groundout,field_out,True,680728,623211,Adrian Del Castillo,Huascar Brazobán,0,f7944b1f-07be-47aa-8b3d-49ac6b5e3231,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,,,,89.0,99.0,94.0,97.0,88.0,88.0,,,,0.212,0.22,,,0.297,1.58,-0.6,,,0.98,96.4,90.1,95.9,,,0.18,0.246,0.402,,,,0.167,0.2,0.128,0.438,0.563,0.255,,,,,,,88.0,98.0,93.0,0.272,2.14,88.8,0.13,0.239,0.364,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,747161,Strikeout,strikeout,True,680728,664208,Adrian Del Castillo,Phil Maton,0,23de1247-4c45-4a11-b595-fe9231552f26,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.76,4.68,52.2,94.0,96.0,102.0,0.747,8.37,3.93,6.66,1.2,1.31,0.156,0.496,0.191,0.333,0.399,,,,96.0,96.0,109.0,,,,48.0,96.0,89.0,143.0,92.0,102.0,0.076,,0.279,0.29,,,1.63,-0.89,-0.2,,,,87.2,81.6,74.6,,,,0.333,1.333,0.111,,,,0.231,0.231,0.138,0.154,0.277,0.353,0.294,0.588,0.218,77.0,94.0,95.0,0.355,1.4,88.6,0.167,0.204,0.29,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,747159,Lineout,field_out,True,680728,676130,Adrian Del Castillo,José Buttó,0,883b42e2-409b-479f-b2eb-a8c77c40530b,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,,,,103.0,92.0,93.0,83.0,82.0,80.0,98.0,87.0,92.0,0.232,0.308,0.233,,0.226,2.11,1.51,0.88,,0.21,94.1,87.0,93.4,84.0,,0.141,0.31,0.438,0.208,0.375,0.413,0.161,0.194,0.293,0.185,0.315,0.155,,,,0.182,0.273,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,747156,Strikeout,strikeout,True,680728,595014,Adrian Del Castillo,Blake Treinen,0,88c62cc7-8c09-44b9-92c9-c478b2ae5588,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.39,2.7,37.2,103.0,90.0,105.0,0.741,11.23,2.39,7.65,1.19,1.14,0.24,0.448,0.167,0.292,0.419,,,,,,,67.0,107.0,101.0,77.0,103.0,103.0,135.0,102.0,110.0,0.342,0.108,0.366,,,-1.89,-0.64,2.08,,,94.2,,94.6,83.8,,,,,,,,0.308,0.538,0.135,0.255,0.412,0.162,,,,0.143,0.206,0.52,38.0,103.0,101.0,0.184,-1.04,90.8,0.375,0.875,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,747158,Walk,walk,False,680728,694813,Adrian Del Castillo,Gavin Stone,0,31fb6877-2589-42cd-9a8b-750cd681cd6f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,0.226,0.247,0.165,0.042,0.266,0.11,-0.68,0.97,1.47,0.83,94.9,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.239,0.326,0.355,0.246,0.41,0.162,0.314,0.504,0.136,0.267,0.333,0.167,0.182,0.182,0.133,81.0,101.0,94.0,0.053,0.5,92.3,0.32,0.48,0.183,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,747158,Groundout,field_out,True,680728,694813,Adrian Del Castillo,Gavin Stone,0,3456183c-d2f7-4b94-a875-030717678395,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,98.0,103.0,98.0,136.0,111.0,117.0,0.226,0.247,0.165,0.042,0.266,0.11,-0.68,0.97,1.47,0.83,94.9,87.5,95.3,88.7,83.3,0.178,0.356,0.369,0.239,0.326,0.355,0.246,0.41,0.162,0.314,0.504,0.136,0.267,0.333,0.167,0.182,0.182,0.133,81.0,101.0,94.0,0.053,0.5,92.3,0.32,0.48,0.183,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,747158,Strikeout,strikeout,True,680728,641703,Adrian Del Castillo,Brent Honeywell,1,f9a401a4-67b5-4a71-a7e2-e6fd55e80918,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.83,5.31,28.2,99.0,78.0,92.0,0.876,5.02,2.83,8.16,0.94,1.12,0.284,0.364,0.091,0.33,0.461,127.0,131.0,126.0,,,,64.0,95.0,84.0,68.0,127.0,113.0,107.0,102.0,108.0,0.046,0.47,0.219,,0.007,0.26,1.57,1.85,,15.12,94.6,84.9,94.6,85.2,,,,,0.211,0.368,0.19,0.294,0.471,0.108,0.167,0.167,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,0.258,-1.11,0.286,0.333,0.128,,,
2024-08-31,747158,Flyout,field_out,True,680728,623465,Adrian Del Castillo,Evan Phillips,0,23a71585-7e52-429b-a08e-f018488ae957,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.09,3.17,46.2,102.0,121.0,106.0,0.74,10.8,2.51,7.71,1.16,1.04,0.267,0.308,0.192,0.242,0.45,,,,,,,116.0,106.0,107.0,98.0,90.0,97.0,141.0,103.0,114.0,0.104,0.354,0.38,,,1.53,-1.38,0.6,,,96.3,,95.6,84.9,,,,,,,,0.205,0.273,0.364,0.389,0.556,0.103,,,,0.176,0.318,0.305,100.0,95.0,92.0,0.162,-1.06,92.8,0.31,0.552,0.169,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Strikeout,strikeout,True,680728,656427,Adrian Del Castillo,Jack Flaherty,0,55282574-ea43-48cc-9e6d-b4838fd35767,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,,,,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,0.021,0.441,0.297,,0.03,0.91,-6.09,0.17,,-0.52,93.5,85.7,90.6,84.8,,0.111,0.333,0.111,0.217,0.452,0.356,0.238,0.373,0.248,0.6,1.2,0.385,0.167,0.194,0.442,,,,,,,,,,,,,,,,,,,,,,0.212,2.27,77.5,102.0,103.0,107.0,,,,,,,,,
2024-09-02,747155,Pop Out,field_out,True,680728,656427,Adrian Del Castillo,Jack Flaherty,0,8c42fa19-8750-4965-998f-4c171101340c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,,,,93.0,106.0,104.0,74.0,84.0,69.0,95.0,103.0,104.0,0.021,0.441,0.297,,0.03,0.91,-6.09,0.17,,-0.52,93.5,85.7,90.6,84.8,,0.111,0.333,0.111,0.217,0.452,0.356,0.238,0.373,0.248,0.6,1.2,0.385,0.167,0.194,0.442,,,,,,,,,,,,,,,,,,,,,,0.212,2.27,77.5,102.0,103.0,107.0,,,,,,,,,
2024-09-02,747155,Strikeout,strikeout,True,680728,681911,Adrian Del Castillo,Alex Vesia,0,e51ea4d3-1206-4ccb-be19-df735b1a1154,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.73,2.79,57.1,101.0,119.0,105.0,0.731,12.09,4.24,4.55,0.94,0.36,0.306,0.347,0.223,0.24,0.411,75.0,99.0,92.0,,,,128.0,99.0,105.0,,,,110.0,104.0,107.0,,0.634,0.313,,0.053,1.47,,1.52,,-1.61,93.4,85.5,,85.1,,0.286,0.357,0.318,0.125,0.161,0.397,0.145,0.339,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Strikeout,strikeout,True,680728,656848,Adrian Del Castillo,Michael Petersen,0,7579ae95-df88-4690-8d7e-dc449adf0b1d,656848.0,michaelpetersen,Petersen,Right,Michael Petersen,LAD,6.43,5.07,14.0,101.0,106.0,103.0,0.857,7.07,5.14,9.0,1.93,0.46,0.273,0.364,0.159,0.364,0.424,83.0,103.0,91.0,,,,111.0,99.0,103.0,,,,72.0,183.0,189.0,,0.699,0.004,,0.037,-1.23,,0.0,,-1.13,97.1,89.8,,84.4,,0.333,0.333,0.0,,,,0.257,0.514,0.196,,,,,,,,,,104.0,112.0,111.0,0.26,-1.97,88.4,0.25,0.563,0.233,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745293,Groundout,field_out,True,680728,690986,Adrian Del Castillo,Kyle Harrison,0,f8f0d28f-e01b-44f4-ac77-60a7e7b949a5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,,,,93.0,107.0,97.0,,0.577,0.003,0.223,0.197,0.21,,-11.74,-0.22,-1.63,92.5,84.8,,88.2,80.6,0.287,0.435,0.215,0.333,0.667,0.5,0.249,0.425,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.452,0.277
2024-09-03,745293,Single,single,False,680728,690986,Adrian Del Castillo,Kyle Harrison,1,3be121f4-f19c-4e8d-bb97-c278a92adbde,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,,,,93.0,107.0,97.0,,0.577,0.003,0.223,0.197,0.21,,-11.74,-0.22,-1.63,92.5,84.8,,88.2,80.6,0.287,0.435,0.215,0.333,0.667,0.5,0.249,0.425,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.452,0.277
2024-09-03,745293,Strikeout,strikeout,True,680728,663941,Adrian Del Castillo,Tristan Beck,0,a65ffd7c-e10a-4f4b-bdee-b92850fa8498,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,,,,95.0,90.0,99.0,,0.525,0.279,0.197,,2.02,,-11.49,2.21,,93.7,,,82.9,78.7,,,,,,,0.0,0.0,0.214,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
