date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-07-10,746453,Lineout,field_out,True,682657,681857,Angel Martínez,Reese Olson,0,3201f515-af01-4ec4-97e2-65a6d72149aa,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.287,0.415,0.101,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Double,double,False,682657,681857,Angel Martínez,Reese Olson,1,efe845a6-34f5-466c-b114-2ad011e1a166,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.287,0.415,0.101,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Pop Out,field_out,True,682657,681857,Angel Martínez,Reese Olson,0,3bb1e4ef-e2e7-443d-92e4-0cce1ff94162,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.287,0.415,0.101,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Lineout,field_out,True,682657,656412,Angel Martínez,Alex Faedo,0,71639b0a-7b77-4e91-8960-560b9a8aabf6,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,,,,92.0,94.0,89.0,81.0,89.0,88.0,111.0,107.0,112.0,0.051,0.318,0.424,,0.207,1.28,-7.0,0.64,,-1.0,94.0,89.0,93.5,83.1,,0.625,0.875,0.0,0.167,0.317,0.25,0.193,0.368,0.407,0.294,0.412,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Groundout,field_out,True,682657,656427,Angel Martínez,Jack Flaherty,0,db8de427-949b-48d9-a2cd-eedb5690401b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.44,0.313,,0.033,0.74,-7.15,0.85,,-0.51,93.6,86.0,90.7,84.9,,0.75,1.5,0.3,0.226,0.377,0.25,0.205,0.426,0.391,0.143,0.429,0.133,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.191,2.33,77.5,,,,,,,,,
2024-07-11,746452,Flyout,field_out,True,682657,656427,Angel Martínez,Jack Flaherty,0,7caf914d-b66b-44ba-92e2-b765484242ce,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.44,0.313,,0.033,0.74,-7.15,0.85,,-0.51,93.6,86.0,90.7,84.9,,0.75,1.5,0.3,0.226,0.377,0.25,0.205,0.426,0.391,0.143,0.429,0.133,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.191,2.33,77.5,,,,,,,,,
2024-07-11,746452,Pop Out,field_out,True,682657,656427,Angel Martínez,Jack Flaherty,0,cf87498e-f3fa-456c-ab16-d6f1b98ade24,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,,,,96.0,106.0,104.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.44,0.313,,0.033,0.74,-7.15,0.85,,-0.51,93.6,86.0,90.7,84.9,,0.75,1.5,0.3,0.226,0.377,0.25,0.205,0.426,0.391,0.143,0.429,0.133,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,,103.0,104.0,108.0,0.191,2.33,77.5,,,,,,,,,
2024-07-11,746452,Lineout,field_out,True,682657,571946,Angel Martínez,Shelby Miller,0,b84ed916-7b5d-4d6d-bd94-52e286fdc780,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,,,,109.0,97.0,97.0,,,,87.0,102.0,96.0,,0.607,0.177,,,1.32,,-1.7,,,93.2,,,88.3,,,,,0.156,0.344,0.257,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,100.0,99.0,107.0,0.216,-0.28,86.6,0.233,0.4,0.236,,,,,,,,,,,,,,,
2024-07-12,745064,Forceout,force_out,True,682657,671737,Angel Martínez,Taj Bradley,1,b0d72e2b-ce46-4a32-85aa-9e92956da7db,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,,,,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,90.0,99.0,96.0,0.206,1.83,90.8,,,,0.163,0.302,0.315,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,,,,,,,,,,
2024-07-12,745064,Flyout,field_out,True,682657,671737,Angel Martínez,Taj Bradley,0,63c6562a-7635-457d-bcc4-b524fb7492eb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,,,,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,90.0,99.0,96.0,0.206,1.83,90.8,,,,0.163,0.302,0.315,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,,,,,,,,,,
2024-07-12,745064,Strikeout,strikeout,True,682657,671737,Angel Martínez,Taj Bradley,0,a3e50e49-f7a5-4b9f-8d32-ad451cfe7851,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,,,,,0.424,,0.09,,-0.12,,,-0.92,,96.3,,,,78.8,,,,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,90.0,99.0,96.0,0.206,1.83,90.8,,,,0.163,0.302,0.315,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,,,,,,,,,,,,,,,
2024-07-12,745064,Strikeout,strikeout,True,682657,621363,Angel Martínez,Colin Poche,0,4d8364d8-05f8-4c9f-80c8-c457aaa17c45,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,,,,,,,98.0,90.0,95.0,,,,68.0,103.0,104.0,,0.695,0.305,,,1.3,,0.38,,,91.1,,,83.1,,,,,0.194,0.387,0.144,0.214,0.393,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Groundout,field_out,True,682657,641793,Angel Martínez,Zack Littell,0,f4b453db-92cd-497f-9548-2953aa203ecf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.309,0.485,0.147,0.313,0.484,0.209,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-07-13,745067,Strikeout,strikeout,True,682657,641793,Angel Martínez,Zack Littell,0,fbad353f-d5be-4e70-b5c1-19eb6f8752a8,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.309,0.485,0.147,0.313,0.484,0.209,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-07-13,745067,Home Run,home_run,False,682657,641793,Angel Martínez,Zack Littell,0,c877c135-50a1-4460-8d0d-b81e607c3440,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,,-0.92,-1.56,1.08,,,92.6,,91.9,85.7,,0.309,0.485,0.147,0.313,0.484,0.209,0.375,0.5,0.085,,,,,,,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,
2024-07-13,745067,Groundout,field_out,True,682657,670955,Angel Martínez,Edwin Uceta,0,b40f46c0-acd0-4714-9ece-5ccdf49863dd,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.71,1.83,12.2,108.0,109.0,111.0,0.753,8.53,1.42,4.26,0.71,0.61,0.219,0.5,0.188,0.219,0.436,116.0,109.0,109.0,100.0,121.0,97.0,,,,118.0,108.0,117.0,63.0,95.0,90.0,0.33,,0.028,0.006,0.307,,2.41,6.19,-8.99,4.38,,87.9,93.7,79.8,81.5,0.111,0.222,0.333,,,,,,,0.077,0.077,0.259,,,,134.0,114.0,117.0,0.33,1.64,89.2,,,,0.19,0.381,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,745067,Pop Out,field_out,True,682657,542888,Angel Martínez,Shawn Armstrong,0,fe9aeda6-c3a8-4008-8744-1bfd319ad025,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,,,,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,0.283,0.358,0.051,,,0.53,-2.52,-4.27,,,93.2,,93.6,83.3,,0.424,0.492,0.09,0.21,0.387,0.336,0.286,0.571,0.25,,,,,,,105.0,104.0,102.0,0.308,-0.4,90.1,,,,0.25,0.5,0.212,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Single,single,False,682657,686752,Angel Martínez,Ryan Pepiot,0,d48b24dd-4514-47dc-bb99-8cb010afeee0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,0.512,0.214,0.03,0.219,1.55,,1.01,-0.01,-1.34,94.9,86.1,,89.0,80.4,,,,0.149,0.264,0.313,0.239,0.394,0.286,0.253,0.471,0.287,0.167,0.167,0.5,99.0,97.0,93.0,0.024,-0.22,91.9,,,,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Strikeout,strikeout,True,682657,686752,Angel Martínez,Ryan Pepiot,1,d1a6f42c-8e95-4c09-8d58-70a7836133dd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,0.512,0.214,0.03,0.219,1.55,,1.01,-0.01,-1.34,94.9,86.1,,89.0,80.4,,,,0.149,0.264,0.313,0.239,0.394,0.286,0.253,0.471,0.287,0.167,0.167,0.5,99.0,97.0,93.0,0.024,-0.22,91.9,,,,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Strikeout,strikeout,True,682657,686752,Angel Martínez,Ryan Pepiot,0,aeecd4c7-f913-4e46-936e-65644f0f786c,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,0.512,0.214,0.03,0.219,1.55,,1.01,-0.01,-1.34,94.9,86.1,,89.0,80.4,,,,0.149,0.264,0.313,0.239,0.394,0.286,0.253,0.471,0.287,0.167,0.167,0.5,99.0,97.0,93.0,0.024,-0.22,91.9,,,,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,745066,Single,single,False,682657,664126,Angel Martínez,Pete Fairbanks,1,67c783a0-022f-428c-afb9-96340b0204e6,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,,,,113.0,93.0,98.0,,,,137.0,99.0,106.0,,0.532,0.46,,0.008,-0.09,,2.43,,-5.64,97.2,94.9,,85.0,,,,,0.274,0.339,0.216,0.167,0.25,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746618,Lineout,field_out,True,682657,663362,Angel Martínez,Matt Waldron,0,f0ec3cab-a389-42af-a1fc-2f46dd5a8d4b,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,82.0,96.0,88.0,0.062,1.49,87.0,,,,0.208,0.292,0.145,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,
2024-07-19,746618,Groundout,field_out,True,682657,663362,Angel Martínez,Matt Waldron,0,8575e74e-477d-4acd-857f-88966aab4e60,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,82.0,96.0,88.0,0.062,1.49,87.0,,,,0.208,0.292,0.145,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,
2024-07-19,746618,Pop Out,field_out,True,682657,663362,Angel Martínez,Matt Waldron,0,9c32c592-1e95-429d-abd4-e01107dc7409,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,0.134,0.202,0.206,,,0.35,0.78,0.59,,,90.7,,90.0,79.1,,0.288,0.411,0.067,0.247,0.419,0.208,0.228,0.443,0.186,,,,,,,82.0,96.0,88.0,0.062,1.49,87.0,,,,0.208,0.292,0.145,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272,,,
2024-07-19,746618,Single,single,False,682657,663568,Angel Martínez,Stephen Kolek,1,e116e838-1fdb-4e29-8325-66f78bf6b57b,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,0.068,2.23,0.15,-3.35,,0.72,95.8,88.8,95.2,85.8,,0.329,0.371,0.187,0.111,0.111,0.254,0.286,0.429,0.242,0.214,0.214,0.182,,,,95.0,107.0,100.0,0.189,-1.23,92.2,,,,0.359,0.487,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746613,Strikeout,strikeout,True,682657,656302,Angel Martínez,Dylan Cease,0,f59560fb-da74-458f-9fc7-d5e5372b7bcc,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,,0.435,0.462,,0.013,-0.1,,1.62,,-4.3,96.8,69.5,,87.1,,,,,0.244,0.445,0.225,0.182,0.273,0.379,0.25,1.0,0.2,0.242,0.455,0.333,113.0,89.0,90.0,0.01,-5.15,91.8,,,,0.25,1.0,0.0,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,
2024-07-20,746613,Groundout,field_out,True,682657,656302,Angel Martínez,Dylan Cease,0,8d01e14a-4ed3-4303-9d5e-3b560cd0ddd6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,,0.435,0.462,,0.013,-0.1,,1.62,,-4.3,96.8,69.5,,87.1,,,,,0.244,0.445,0.225,0.182,0.273,0.379,0.25,1.0,0.2,0.242,0.455,0.333,113.0,89.0,90.0,0.01,-5.15,91.8,,,,0.25,1.0,0.0,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,
2024-07-20,746613,Strikeout,strikeout,True,682657,656302,Angel Martínez,Dylan Cease,0,3df582d6-169d-4fbf-88ca-ed2b923f3f18,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,,0.435,0.462,,0.013,-0.1,,1.62,,-4.3,96.8,69.5,,87.1,,,,,0.244,0.445,0.225,0.182,0.273,0.379,0.25,1.0,0.2,0.242,0.455,0.333,113.0,89.0,90.0,0.01,-5.15,91.8,,,,0.25,1.0,0.0,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,
2024-07-21,746610,Lineout,field_out,True,682657,650633,Angel Martínez,Michael King,0,eeabf844-c0c9-4eed-8754-daf5d824eee8,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21,746610,Walk,walk,False,682657,650633,Angel Martínez,Michael King,0,c657b5ba-1703-4aff-b3e2-288c27c9f3f7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21,746610,Single,single,False,682657,650633,Angel Martínez,Michael King,0,393b7466-89c4-4da6-9c8e-32e93023df03,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21,746610,Strikeout,strikeout,True,682657,663158,Angel Martínez,Robert Suarez,0,8b8a18b5-6405-4fff-9e40-4ba1fcb204ad,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.07,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,,,,141.0,104.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,,0.114,2.18,2.13,,,-3.36,98.8,90.8,98.1,,,0.158,0.211,0.128,0.194,0.291,0.218,,,,0.214,0.643,0.385,,,,,,,0.002,3.86,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746612,Pop Out,field_out,True,682657,669373,Angel Martínez,Tarik Skubal,0,fc4a7d8c-cca4-41ab-81a8-406006a989a8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.174,0.275,0.168,0.216,0.343,0.261,0.154,0.25,0.382,0.226,0.377,0.47,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,
2024-07-22,746612,Groundout,field_out,True,682657,669373,Angel Martínez,Tarik Skubal,0,36aff14e-9fc5-4277-ab73-c9bc7fa68f8b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.174,0.275,0.168,0.216,0.343,0.261,0.154,0.25,0.382,0.226,0.377,0.47,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,
2024-07-22,746612,Double,double,False,682657,669373,Angel Martínez,Tarik Skubal,0,340c70b6-6603-425d-ad13-8208277a08c7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.34,2.7,123.0,104.0,104.0,108.0,0.709,10.68,1.61,6.66,0.73,1.4,0.276,0.394,0.17,0.263,0.489,98.0,105.0,116.0,,,,112.0,103.0,103.0,96.0,107.0,106.0,110.0,102.0,105.0,0.215,0.316,0.153,,0.269,1.05,1.91,1.95,,0.19,96.8,86.0,96.6,88.7,,0.174,0.275,0.168,0.216,0.343,0.261,0.154,0.25,0.382,0.226,0.377,0.47,0.143,0.143,0.207,,,,,,,,,,,,,,,,,,,,,,97.0,89.0,99.0,0.047,2.47,78.5,,,,,,,,,
