date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,SV_ba,SV_slg,SV_whiff
2024-09-01,746505,Grounded Into DP,grounded_into_double_play,True,691011,621107,Drew Romo,Zach Eflin,1,14d56dd0-12ce-4fa0-b61d-66214d80bb2c,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,,,,0.297,0.099,0.093,,0.045,-0.76,0.42,0.6,,-3.34,92.4,85.1,91.7,79.8,,0.278,0.383,0.134,0.293,0.455,0.34,0.255,0.436,0.248,,,,0.265,0.5,0.143,86.0,105.0,97.0,0.271,1.61,88.0,0.217,0.5,0.208,0.215,0.342,0.215,109.0,113.0,109.0,0.195,-1.06,78.8,,,,,,,,,,,,,,,,,,
2024-09-01,746505,Groundout,field_out,True,691011,621199,Drew Romo,Matt Bowman,0,1439cfb7-6dd9-4f42-9617-287757770e6f,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,3.6,4.46,25.0,99.0,103.0,100.0,0.821,6.48,4.32,5.76,1.08,1.44,0.342,0.37,0.192,0.411,0.402,,,,47.0,117.0,100.0,91.0,105.0,100.0,139.0,97.0,108.0,,,,0.404,0.005,0.264,,,5.35,3.35,-3.54,,,92.8,,92.2,82.4,,0.146,0.271,0.125,,,,,,,,,,,,,95.0,90.0,88.0,0.176,1.93,90.5,0.294,0.824,0.262,0.083,0.083,0.208,,,,,,,87.0,100.0,106.0,0.15,-1.89,84.3,0.231,0.308,0.217,,,,,,,,,
2024-09-03,747079,Strikeout,strikeout,True,691011,519242,Drew Romo,Chris Sale,0,e1c51b9f-5739-4712-bac0-d4732596610f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,0.405,,0.145,0.06,-1.56,2.1,,2.96,94.9,87.1,94.2,78.7,,0.341,0.523,0.133,,,,0.267,0.426,0.244,0.172,0.234,0.424,0.162,0.2,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,747079,Forceout,force_out,True,691011,519242,Drew Romo,Chris Sale,1,2932246d-30fd-449e-a5b4-f4199574efd6,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,0.405,,0.145,0.06,-1.56,2.1,,2.96,94.9,87.1,94.2,78.7,,0.341,0.523,0.133,,,,0.267,0.426,0.244,0.172,0.234,0.424,0.162,0.2,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,747079,Flyout,field_out,True,691011,519242,Drew Romo,Chris Sale,0,61a85aa7-896b-4cec-bbf7-0c517f5fbd90,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.74,166.2,103.0,97.0,102.0,0.713,11.5,1.89,7.07,0.43,1.33,0.244,0.433,0.169,0.246,0.439,63.0,106.0,98.0,96.0,106.0,102.0,113.0,100.0,97.0,107.0,99.0,104.0,,,,0.07,0.38,0.405,,0.145,0.06,-1.56,2.1,,2.96,94.9,87.1,94.2,78.7,,0.341,0.523,0.133,,,,0.267,0.426,0.244,0.172,0.234,0.424,0.162,0.2,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,747075,Strikeout,strikeout,True,691011,450203,Drew Romo,Charlie Morton,0,8c3a7daf-f2a0-41aa-a8fb-e60382660f8d,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.11,4.52,149.0,98.0,95.0,97.0,0.755,9.36,3.44,8.4,1.27,1.45,0.233,0.434,0.146,0.34,0.409,87.0,96.0,94.0,70.0,100.0,89.0,78.0,96.0,88.0,,,,,,,0.096,0.289,,,0.112,-1.3,0.61,,,-1.03,94.1,84.9,93.5,,,0.321,0.434,0.076,0.203,0.319,0.344,0.28,0.51,0.183,,,,0.279,0.541,0.324,74.0,92.0,87.0,0.081,-1.26,88.5,,,,0.313,0.625,0.148,122.0,98.0,108.0,0.422,0.65,81.5,,,,,,,,,,,,,,,,,,
2024-09-04,747075,Strikeout,strikeout,True,691011,450203,Drew Romo,Charlie Morton,0,adb58eb9-0cc9-4fc2-abfa-5e4245f5c714,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.11,4.52,149.0,98.0,95.0,97.0,0.755,9.36,3.44,8.4,1.27,1.45,0.233,0.434,0.146,0.34,0.409,87.0,96.0,94.0,70.0,100.0,89.0,78.0,96.0,88.0,,,,,,,0.096,0.289,,,0.112,-1.3,0.61,,,-1.03,94.1,84.9,93.5,,,0.321,0.434,0.076,0.203,0.319,0.344,0.28,0.51,0.183,,,,0.279,0.541,0.324,74.0,92.0,87.0,0.081,-1.26,88.5,,,,0.313,0.625,0.148,122.0,98.0,108.0,0.422,0.65,81.5,,,,,,,,,,,,,,,,,,
2024-09-04,747075,Strikeout,strikeout,True,691011,572955,Drew Romo,Pierce Johnson,0,13dc63f5-2407-44bd-8dfb-30b817cd93e0,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.42,3.83,50.0,101.0,134.0,104.0,0.736,10.62,4.14,7.56,0.72,1.24,0.181,0.409,0.15,0.339,0.442,,,,98.0,96.0,94.0,,,,,,,,,,,0.218,,,,-0.75,,,,,95.4,,,,,,,,0.226,0.348,0.295,0.25,0.321,0.238,,,,,,,97.0,88.0,87.0,0.035,0.66,91.9,,,,0.0,0.0,0.25,147.0,103.0,108.0,0.747,0.85,85.4,,,,,,,,,,,,,,,,,,
2024-09-07,745942,Strikeout,strikeout,True,691011,668964,Drew Romo,Tobias Myers,0,c83e72ec-2078-4876-9a93-c5412d538a76,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,,,,0.005,0.399,0.208,,0.114,0.59,11.3,2.08,,1.14,92.9,81.1,91.5,85.5,,0.0,0.0,0.0,0.533,0.733,0.167,0.222,0.433,0.181,0.18,0.202,0.265,0.077,0.077,0.447,95.0,100.0,90.0,0.232,-1.03,89.3,,,,0.34,0.526,0.135,71.0,100.0,104.0,0.042,-4.61,77.7,,,,,,,,,,,,,,,,,,
2024-09-07,745942,Pop Out,field_out,True,691011,668964,Drew Romo,Tobias Myers,0,ffaf0d65-f28f-47b7-8b21-8d2db98a727e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,86.0,104.0,100.0,71.0,92.0,74.0,91.0,107.0,104.0,,,,0.005,0.399,0.208,,0.114,0.59,11.3,2.08,,1.14,92.9,81.1,91.5,85.5,,0.0,0.0,0.0,0.533,0.733,0.167,0.222,0.433,0.181,0.18,0.202,0.265,0.077,0.077,0.447,95.0,100.0,90.0,0.232,-1.03,89.3,,,,0.34,0.526,0.135,71.0,100.0,104.0,0.042,-4.61,77.7,,,,,,,,,,,,,,,,,,
2024-09-07,745942,Flyout,field_out,True,691011,657649,Drew Romo,Jared Koenig,0,65efbc86-4e96-4960-8eac-bac5537d81df,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.29,3.41,55.0,103.0,90.0,100.0,0.779,9.33,2.95,7.85,0.65,1.14,0.227,0.396,0.214,0.279,0.488,68.0,99.0,99.0,81.0,117.0,116.0,91.0,101.0,98.0,,,,,,,0.586,0.003,,,0.029,4.58,1.09,,,2.49,96.5,85.1,94.9,,,0.228,0.301,0.187,0.179,0.179,0.488,,,,,,,0.167,0.167,0.5,86.0,103.0,99.0,0.253,-0.46,90.2,,,,0.269,0.462,0.2,96.0,109.0,106.0,0.128,0.75,80.9,,,,,,,,,,,,,,,,,,
2024-09-11,746425,Strikeout,strikeout,True,691011,663554,Drew Romo,Casey Mize,0,2cefcba3-1541-499d-ac9c-34e51eef5719,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.47,4.73,94.2,103.0,107.0,102.0,0.808,6.75,2.19,10.46,1.05,1.59,0.227,0.413,0.145,0.344,0.441,,,,105.0,107.0,103.0,93.0,109.0,106.0,108.0,102.0,102.0,102.0,89.0,93.0,0.079,0.386,0.276,0.078,,-0.43,1.2,-0.47,-2.33,,95.4,,95.5,85.6,79.5,0.297,0.351,0.091,0.261,0.522,0.212,0.3,0.431,0.205,0.271,0.506,0.199,,,,,,,,,,,,,,,,,,,,,,111.0,100.0,103.0,0.181,-0.9,86.0,0.278,0.392,0.315,,,,,,,,,
2024-09-11,746425,Strikeout,strikeout,True,691011,663554,Drew Romo,Casey Mize,0,12866d09-ef09-4279-9070-d25df476be31,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.47,4.73,94.2,103.0,107.0,102.0,0.808,6.75,2.19,10.46,1.05,1.59,0.227,0.413,0.145,0.344,0.441,,,,105.0,107.0,103.0,93.0,109.0,106.0,108.0,102.0,102.0,102.0,89.0,93.0,0.079,0.386,0.276,0.078,,-0.43,1.2,-0.47,-2.33,,95.4,,95.5,85.6,79.5,0.297,0.351,0.091,0.261,0.522,0.212,0.3,0.431,0.205,0.271,0.506,0.199,,,,,,,,,,,,,,,,,,,,,,111.0,100.0,103.0,0.181,-0.9,86.0,0.278,0.392,0.315,,,,,,,,,
2024-09-11,746425,Single,single,False,691011,663947,Drew Romo,Tyler Holton,0,a867e92c-9d45-477e-8707-d79afc8bd41c,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.17,2.91,87.0,103.0,84.0,100.0,0.768,7.03,1.55,5.69,0.62,1.26,0.216,0.361,0.17,0.266,0.419,62.0,104.0,101.0,80.0,102.0,92.0,78.0,105.0,97.0,114.0,97.0,106.0,,,,0.212,0.152,0.155,,0.191,5.07,2.19,1.78,,0.03,92.1,83.6,91.6,80.7,,0.169,0.366,0.095,,,,0.096,0.115,0.266,,,,0.26,0.397,0.277,86.0,106.0,101.0,0.275,2.06,87.7,0.14,0.186,0.354,0.2,0.262,0.255,107.0,89.0,96.0,0.016,1.94,79.2,,,,,,,,,,,,,,,,,,
2024-09-11,746425,Groundout,field_out,True,691011,671345,Drew Romo,Jason Foley,0,fa2113f8-a51a-47e5-9ec6-7bbd929d70a9,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.02,4.18,56.2,101.0,102.0,105.0,0.798,6.83,3.02,7.62,0.79,1.67,0.233,0.326,0.128,0.36,0.482,60.0,78.0,81.0,96.0,102.0,99.0,96.0,101.0,102.0,121.0,104.0,113.0,,,,0.546,0.085,0.318,,0.052,0.87,-0.26,2.83,,-0.2,97.2,92.1,96.9,88.5,,0.3,0.433,0.123,,,,0.095,0.381,0.375,0.119,0.153,0.316,0.273,0.273,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,746494,Pop Out,field_out,True,691011,683618,Drew Romo,Edgardo Henriquez,0,0c5fa4be-9a1a-4e4e-a2e8-bcd40ed18c3f,683618.0,edgardohenriquez,"Henriquez, E",Right,Edgardo Henriquez,LAD,2.7,1.16,3.1,95.0,97.0,99.0,0.741,13.5,5.4,5.4,0.0,0.75,0.143,0.571,0.429,0.143,0.424,,,,105.0,85.0,88.0,,,,,,,,,,,0.644,,,,0.34,,,,,98.7,,,,,,,,,,,0.25,0.25,0.25,,,,,,,81.0,114.0,119.0,0.356,4.45,89.4,,,,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-28,746499,Strikeout,strikeout,True,691011,680736,Drew Romo,Justin Wrobleski,0,629943ab-59b9-4220-8eef-c5b77d6f1aac,680736.0,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,5.7,6.48,36.1,97.0,95.0,96.0,0.802,6.44,3.96,8.42,2.23,0.69,0.324,0.216,0.162,0.378,0.463,48.0,88.0,90.0,104.0,97.0,97.0,45.0,88.0,78.0,106.0,104.0,103.0,,,,0.044,0.591,0.083,,0.032,0.61,-1.16,-6.42,,-3.53,95.1,83.9,91.4,84.4,,0.333,0.5,0.0,0.385,0.846,0.174,0.205,0.386,0.23,0.267,0.8,0.3,,,,88.0,104.0,103.0,0.13,-0.17,87.7,,,,0.286,0.643,0.25,85.0,88.0,88.0,0.12,-4.97,82.5,,,,,,,,,,,,,,,,,,
2024-09-29,746496,Flyout,field_out,True,691011,689017,Drew Romo,Landon Knack,0,71c7db0a-3af2-4612-9f6e-5bf0f9c57ace,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.78,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.428,73.0,91.0,90.0,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,0.23,,0.145,0.2,,1.46,,-0.24,93.5,84.2,,85.1,,,,,0.333,0.485,0.206,0.228,0.526,0.203,0.183,0.296,0.278,0.182,0.364,0.271,,,,,,,,,,,,,77.0,92.0,89.0,0.162,-1.55,79.6,,,,,,,,,,,,,,,,,,
2024-09-29,746496,Single,single,False,691011,689017,Drew Romo,Landon Knack,1,e107083f-d860-4f7e-8859-876be3960505,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.78,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.428,73.0,91.0,90.0,115.0,99.0,103.0,,,,120.0,105.0,104.0,,,,,0.463,0.23,,0.145,0.2,,1.46,,-0.24,93.5,84.2,,85.1,,,,,0.333,0.485,0.206,0.228,0.526,0.203,0.183,0.296,0.278,0.182,0.364,0.271,,,,,,,,,,,,,77.0,92.0,89.0,0.162,-1.55,79.6,,,,,,,,,,,,,,,,,,
2024-09-29,746496,Lineout,field_out,True,691011,623465,Drew Romo,Evan Phillips,0,cbda57d4-2b94-4468-8453-53c108ced9c2,623465.0,evanphillips,"Phillips, E",Right,Evan Phillips,LAD,3.62,3.27,54.2,102.0,121.0,107.0,0.747,10.37,2.8,7.9,0.99,0.98,0.272,0.32,0.197,0.238,0.447,,,,114.0,105.0,105.0,97.0,94.0,100.0,142.0,104.0,116.0,,,,0.101,0.365,0.386,,,1.48,-1.91,-0.08,,,96.2,,95.7,85.0,,0.4,0.6,0.114,,,,0.212,0.288,0.353,,,,,,,100.0,96.0,93.0,0.147,0.15,92.8,0.198,0.337,0.306,0.265,0.471,0.151,,,,,,,,,,,,,,,,,,,,,,,,
