date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-05-16,746150,Single,single,True,645801,598286,Mike Ford,Nick Ramirez,1,c46ed02b-f314-4ea7-b3b2-d60d23dc3c07,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,LAD,6.35,7.6,11.1,92.0,80.0,94.0,0.817,3.18,5.56,11.12,0.0,1.83,0.195,0.512,0.098,0.439,0.408,92.0,102.0,108.0,80.0,90.0,86.0,66.0,88.0,95.0,,,,0.471,,0.248,0.268,,1.14,3.1,-8.53,,78.4,87.5,79.1,,,,0.1,0.1,0.222,0.261,0.304,0.094,0.583,0.833,0.273,,,,69.0,71.0,73.0,0.013,,-3.7,,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,746148,Grounded Into DP,grounded_into_double_play,True,645801,572020,Mike Ford,James Paxton,1,2f092170-d4ff-4fe4-a83d-cd4c16fd1826,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,,,,69.0,98.0,85.0,0.577,,0.34,,93.2,,0.224,0.355,0.358,0.243,0.381,0.138,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,
2024-05-17,746148,Strikeout,strikeout,True,645801,572020,Mike Ford,James Paxton,0,7b8e011c-d9f9-4703-8de2-36ed8197d946,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,,,,69.0,98.0,85.0,0.577,,0.34,,93.2,,0.224,0.355,0.358,0.243,0.381,0.138,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,
2024-05-17,746148,Single,single,False,645801,572020,Mike Ford,James Paxton,0,aa97bb77-ac9b-4e42-a521-e44f85342a02,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.037,,0.07,-3.42,-4.92,,-1.66,84.0,82.6,92.6,,0.308,0.769,0.13,,,,0.462,0.692,0.095,0.217,0.348,0.31,,,,69.0,98.0,85.0,0.577,,0.34,,93.2,,0.224,0.355,0.358,0.243,0.381,0.138,,,,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,
2024-05-18,746142,Strikeout,strikeout,True,645801,621111,Mike Ford,Walker Buehler,0,c505e63a-1f05-4367-b678-f16276293045,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,102.0,102.0,100.0,0.198,0.201,0.103,0.068,1.78,0.15,-3.39,-3.76,91.5,90.0,95.0,83.8,0.233,0.433,0.153,0.176,0.529,0.167,0.243,0.27,0.113,0.455,0.636,0.095,,,,96.0,99.0,98.0,0.286,,-3.09,,95.5,,0.368,0.579,0.282,0.378,0.784,0.173,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,
2024-05-18,746142,Lineout,field_out,True,645801,621111,Mike Ford,Walker Buehler,0,1aa3e87c-cb7c-4852-a069-2dbee9c307e3,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,102.0,102.0,100.0,0.198,0.201,0.103,0.068,1.78,0.15,-3.39,-3.76,91.5,90.0,95.0,83.8,0.233,0.433,0.153,0.176,0.529,0.167,0.243,0.27,0.113,0.455,0.636,0.095,,,,96.0,99.0,98.0,0.286,,-3.09,,95.5,,0.368,0.579,0.282,0.378,0.784,0.173,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,
2024-05-18,746142,Strikeout,strikeout,True,645801,621111,Mike Ford,Walker Buehler,0,8de3d956-1681-47e6-8240-eb9af11df02f,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,102.0,102.0,100.0,0.198,0.201,0.103,0.068,1.78,0.15,-3.39,-3.76,91.5,90.0,95.0,83.8,0.233,0.433,0.153,0.176,0.529,0.167,0.243,0.27,0.113,0.455,0.636,0.095,,,,96.0,99.0,98.0,0.286,,-3.09,,95.5,,0.368,0.579,0.282,0.378,0.784,0.173,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,
2024-05-18,746142,Pop Out,field_out,True,645801,656420,Mike Ford,J.P. Feyereisen,0,42f23d76-fcf2-4022-b705-e45be01432c4,656420.0,jpfeyereisen,Feyereisen,Right,J.P. Feyereisen,LAD,8.18,7.89,11.0,99.0,93.0,96.0,0.809,7.36,4.09,9.0,2.45,0.69,0.152,0.455,0.091,0.485,0.397,108.0,102.0,98.0,,,,108.0,98.0,98.0,,,,,,0.24,0.285,,,0.9,-1.17,,87.5,,84.3,,,,0.25,0.375,0.368,,,,0.214,0.643,0.174,,,,76.0,97.0,95.0,0.475,,-2.12,,91.7,,,,,0.316,0.579,0.17,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Flyout,field_out,True,645801,689017,Mike Ford,Landon Knack,0,6ff10cb3-e81d-43ed-8655-1a434043689b,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,,,,117.0,105.0,104.0,,,,,,0.248,0.179,,,1.14,0.32,,83.8,,84.5,,,,0.214,0.31,0.267,,,,0.161,0.323,0.271,83.0,86.0,89.0,111.0,100.0,102.0,0.442,0.131,-0.92,1.94,92.9,78.6,0.0,0.0,0.308,0.266,0.641,0.208,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Lineout,field_out,True,645801,689017,Mike Ford,Landon Knack,0,399fda5b-c43b-49c3-ad99-415b01a666f8,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,,,,117.0,105.0,104.0,,,,,,0.248,0.179,,,1.14,0.32,,83.8,,84.5,,,,0.214,0.31,0.267,,,,0.161,0.323,0.271,83.0,86.0,89.0,111.0,100.0,102.0,0.442,0.131,-0.92,1.94,92.9,78.6,0.0,0.0,0.308,0.266,0.641,0.208,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Groundout,field_out,True,645801,642232,Mike Ford,Ryan Yarbrough,0,8483e24c-58f8-4eb4-98a8-ffeeed7be38f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,63.0,100.0,91.0,,,,95.0,83.0,77.0,0.251,0.142,,0.149,-4.83,2.48,,1.05,83.8,77.5,85.9,,0.421,0.789,0.204,,,,0.211,0.324,0.099,0.229,0.229,0.231,96.0,102.0,111.0,86.0,96.0,90.0,0.173,0.286,0.52,0.81,86.5,71.5,0.141,0.282,0.282,0.258,0.387,0.149,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Pop Out,field_out,True,645801,681911,Mike Ford,Alex Vesia,0,7c43ff75-a96f-4849-9466-f55ea3050de5,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,,,,112.0,106.0,107.0,,,,,,0.309,0.043,,,0.75,1.68,,86.2,,85.5,,,,0.171,0.22,0.43,,,,0.125,0.125,0.2,,,,130.0,101.0,106.0,0.649,,2.08,,93.6,,,,,0.128,0.287,0.293,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,746144,Strikeout,strikeout,True,645801,607455,Mike Ford,Anthony Banda,0,444a78d1-fa21-4f7b-965c-b8ca8cfe9832,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.1,2.64,25.2,103.0,93.0,101.0,0.786,8.77,4.21,7.36,0.35,0.8,0.254,0.352,0.211,0.282,0.461,78.0,107.0,103.0,90.0,104.0,102.0,112.0,104.0,110.0,57.0,104.0,92.0,0.26,0.003,0.212,0.12,-2.0,1.98,1.25,0.62,83.2,89.0,95.7,85.3,,,,0.167,0.25,0.459,0.28,0.32,0.098,0.222,0.222,0.318,,,,91.0,99.0,94.0,0.395,0.01,0.4,1.82,95.8,82.0,,,,0.235,0.382,0.207,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,746716,Groundout,field_out,True,645801,605397,Mike Ford,Joe Musgrove,0,efd6dd3f-4d49-4ed1-b3c9-8a9bea7926be,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,59.0,110.0,96.0,148.0,91.0,101.0,96.0,104.0,100.0,0.051,0.189,0.221,0.086,-0.26,1.06,0.31,-3.04,89.9,86.8,92.1,81.6,0.405,0.541,0.247,0.211,0.579,0.333,0.364,0.364,0.136,0.35,0.65,0.389,142.0,106.0,111.0,90.0,98.0,93.0,0.242,0.211,-3.58,-0.49,92.4,81.2,0.237,0.421,0.342,0.349,0.698,0.208,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,746716,Strikeout,strikeout,True,645801,605397,Mike Ford,Joe Musgrove,0,21a9a1f0-cbbd-4eb7-962f-500a9f166fc7,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,59.0,110.0,96.0,148.0,91.0,101.0,96.0,104.0,100.0,0.051,0.189,0.221,0.086,-0.26,1.06,0.31,-3.04,89.9,86.8,92.1,81.6,0.405,0.541,0.247,0.211,0.579,0.333,0.364,0.364,0.136,0.35,0.65,0.389,142.0,106.0,111.0,90.0,98.0,93.0,0.242,0.211,-3.58,-0.49,92.4,81.2,0.237,0.421,0.342,0.349,0.698,0.208,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,746716,Strikeout,strikeout,True,645801,666745,Mike Ford,Jhony Brito,0,9a48a2c8-d3ce-4209-8053-21956c0a8257,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,89.0,104.0,105.0,98.0,99.0,99.0,94.0,89.0,97.0,,,,0.242,,0.119,0.351,,-1.03,-2.91,1.47,,89.8,96.2,86.0,,,,0.6,0.6,0.143,0.375,0.458,0.088,0.234,0.328,0.271,,,,76.0,99.0,90.0,0.265,,0.62,,96.3,,0.333,0.333,0.0,0.216,0.405,0.164,,,,,,,,,,123.0,82.0,110.0,0.023,-0.28,81.4,,,,,,,,,
2024-05-22,746712,Walk,walk,False,645801,650633,Mike Ford,Michael King,0,a2f40c67-6239-444d-b76e-2b28ad3081a1,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,0.257,,0.243,0.245,,1.03,-0.06,1.28,,86.6,92.8,82.8,,,,0.381,0.714,0.237,0.2,0.42,0.188,0.198,0.267,0.355,,,,83.0,105.0,102.0,0.254,,-1.2,,93.5,,,,,0.269,0.452,0.201,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746712,Pop Out,field_out,True,645801,650633,Mike Ford,Michael King,0,882ba5b7-d5d1-4ddb-820b-ce644b0b8151,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,0.257,,0.243,0.245,,1.03,-0.06,1.28,,86.6,92.8,82.8,,,,0.381,0.714,0.237,0.2,0.42,0.188,0.198,0.267,0.355,,,,83.0,105.0,102.0,0.254,,-1.2,,93.5,,,,,0.269,0.452,0.201,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746712,Lineout,field_out,True,645801,650633,Mike Ford,Michael King,0,317fc143-59e0-49dd-8f66-8d3f2c82d329,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,87.0,105.0,98.0,114.0,98.0,102.0,,,,0.257,,0.243,0.245,,1.03,-0.06,1.28,,86.6,92.8,82.8,,,,0.381,0.714,0.237,0.2,0.42,0.188,0.198,0.267,0.355,,,,83.0,105.0,102.0,0.254,,-1.2,,93.5,,,,,0.269,0.452,0.201,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746712,Single,single,False,645801,663158,Mike Ford,Robert Suarez,0,d2ce38ad-bd5b-4ff7-ba8e-f7ca9f8e784d,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,128.0,105.0,100.0,,,,,,,0.116,0.002,,0.114,3.88,2.13,,-3.36,93.3,90.8,98.1,,,,,,,,0.158,0.211,0.128,0.214,0.643,0.385,,,,141.0,105.0,112.0,0.768,,2.18,,98.8,,,,,0.194,0.291,0.218,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746714,Strikeout,strikeout,True,645801,663362,Mike Ford,Matt Waldron,0,480c667e-a9fc-4c2d-a40d-0f4541eb2f61,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.062,0.206,,1.49,0.78,0.59,,87.0,,90.0,79.1,0.208,0.292,0.145,0.228,0.443,0.186,0.288,0.411,0.067,,,,,,,57.0,107.0,92.0,0.202,,0.35,,90.7,,,,,0.247,0.419,0.208,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272
2024-05-23,746714,Single,single,False,645801,663362,Mike Ford,Matt Waldron,0,6fa3cf09-0e8d-4fd5-ab1a-a42b646e929d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.062,0.206,,1.49,0.78,0.59,,87.0,,90.0,79.1,0.208,0.292,0.145,0.228,0.443,0.186,0.288,0.411,0.067,,,,,,,57.0,107.0,92.0,0.202,,0.35,,90.7,,,,,0.247,0.419,0.208,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272
2024-05-23,746714,Groundout,field_out,True,645801,663362,Mike Ford,Matt Waldron,0,1309b150-1912-4c26-95c0-6009b5436c0c,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.062,0.206,,1.49,0.78,0.59,,87.0,,90.0,79.1,0.208,0.292,0.145,0.228,0.443,0.186,0.288,0.411,0.067,,,,,,,57.0,107.0,92.0,0.202,,0.35,,90.7,,,,,0.247,0.419,0.208,,,,,,,,,,,,,,,,,,,77.6,0.395,-0.13,0.21,0.325,0.272
2024-05-23,746714,Flyout,field_out,True,645801,669093,Mike Ford,Jeremiah Estrada,0,62af00b8-b873-4330-a3e4-f59c1e8aaab1,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.83,2.66,35.0,99.0,143.0,107.0,0.649,14.4,2.57,6.43,1.03,0.54,0.24,0.373,0.2,0.347,0.435,,,,,,,113.0,100.0,103.0,,,,,,0.231,,,,2.2,,,,,89.6,,,,0.231,0.231,0.349,,,,,,,,,,160.0,100.0,108.0,0.547,,1.41,,97.1,,,,,0.179,0.358,0.32,131.0,98.0,106.0,0.222,-0.75,84.1,0.2,0.343,0.509,,,,,,,,,,,,,,,
2024-05-23,746714,Flyout,field_out,True,645801,663158,Mike Ford,Robert Suarez,0,6bbd415a-8d80-41ec-8da1-57140523cd6a,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,117.0,94.0,103.0,128.0,105.0,100.0,,,,,,,0.116,0.002,,0.114,3.88,2.13,,-3.36,93.3,90.8,98.1,,,,,,,,0.158,0.211,0.128,0.214,0.643,0.385,,,,141.0,105.0,112.0,0.768,,2.18,,98.8,,,,,0.194,0.291,0.218,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746710,Groundout,field_out,True,645801,621111,Mike Ford,Walker Buehler,0,d5875768-e22b-43ac-94c5-4e64aa702400,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,102.0,102.0,100.0,0.198,0.201,0.103,0.068,1.78,0.15,-3.39,-3.76,91.5,90.0,95.0,83.8,0.233,0.433,0.153,0.176,0.529,0.167,0.243,0.27,0.113,0.455,0.636,0.095,,,,96.0,99.0,98.0,0.286,,-3.09,,95.5,,0.368,0.579,0.282,0.378,0.784,0.173,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,
2024-05-25,746710,Flyout,field_out,True,645801,621111,Mike Ford,Walker Buehler,0,0a47980c-4ade-4fb6-a748-d12d6c4e0c03,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,102.0,102.0,100.0,0.198,0.201,0.103,0.068,1.78,0.15,-3.39,-3.76,91.5,90.0,95.0,83.8,0.233,0.433,0.153,0.176,0.529,0.167,0.243,0.27,0.113,0.455,0.636,0.095,,,,96.0,99.0,98.0,0.286,,-3.09,,95.5,,0.368,0.579,0.282,0.378,0.784,0.173,,,,,,,,,,100.0,101.0,112.0,0.144,-3.89,79.0,,,,,,,,,
2024-05-25,746710,Groundout,field_out,True,645801,642232,Mike Ford,Ryan Yarbrough,1,6c7e0c7f-36b4-4423-b59c-25ca9a4cd948,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,63.0,100.0,91.0,,,,95.0,83.0,77.0,0.251,0.142,,0.149,-4.83,2.48,,1.05,83.8,77.5,85.9,,0.421,0.789,0.204,,,,0.211,0.324,0.099,0.229,0.229,0.231,96.0,102.0,111.0,86.0,96.0,90.0,0.173,0.286,0.52,0.81,86.5,71.5,0.141,0.282,0.282,0.258,0.387,0.149,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746709,Strikeout,strikeout,True,645801,681676,Mike Ford,Ryan Fernandez,0,79d86a44-6bcb-4cfa-91be-f3a4cad69f11,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.165,0.462,,-0.43,1.31,2.1,,89.9,,95.2,86.9,0.28,0.44,0.188,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,,109.0,91.0,86.0,0.025,,-2.54,,95.4,,,,,0.5,0.5,0.286,,,,,,,,,,,,,,,,,,,,,,,,
