date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-06,746575,Double,double,False,623912,641755,Harold Ramírez,Tyler Kinley,1,3cf32de3-5d1e-4380-9f09-61c38c7d4f96,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,,,,0.003,0.366,,0.589,,0.043,-3.61,,-2.92,-0.4,,0.7,95.8,,87.2,93.9,89.6,,,,,,,,,,,0.431,0.621,0.106,0.226,0.5,0.404,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746574,Groundout,field_out,True,623912,641712,Harold Ramírez,Dakota Hudson,0,23e57e9b-67cd-4b53-9476-ccf3bb29ea08,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.166,0.103,-1.93,,-0.53,-0.32,0.89,-4.92,89.9,,83.4,90.3,84.1,80.2,0.315,0.465,0.07,,,,0.114,0.205,0.333,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746574,Groundout,field_out,True,623912,641712,Harold Ramírez,Dakota Hudson,1,2dd449db-eb7b-4f5d-8dc2-eaaf60c7e348,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.166,0.103,-1.93,,-0.53,-0.32,0.89,-4.92,89.9,,83.4,90.3,84.1,80.2,0.315,0.465,0.07,,,,0.114,0.205,0.333,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746574,Groundout,field_out,True,623912,641712,Harold Ramírez,Dakota Hudson,0,f375ff44-ece6-4c93-92f2-faa2c3e309ef,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.166,0.103,-1.93,,-0.53,-0.32,0.89,-4.92,89.9,,83.4,90.3,84.1,80.2,0.315,0.465,0.07,,,,0.114,0.205,0.333,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746574,Groundout,field_out,True,623912,680767,Harold Ramírez,Victor Vodnik,0,11e1d950-544d-4845-9591-3c2ae98df472,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.03,4.36,51.1,99.0,122.0,102.0,0.797,8.24,4.03,8.94,0.88,1.93,0.25,0.342,0.171,0.408,0.422,114.0,99.0,100.0,,,,124.0,98.0,100.0,,,,120.0,105.0,107.0,,,,,0.643,,0.2,,0.157,-0.34,,,-0.07,,1.35,97.7,,89.9,,84.1,,,,,,,,,,,0.271,0.426,0.196,0.268,0.341,0.268,0.172,0.172,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Lineout,field_out,True,623912,542881,Harold Ramírez,Tyler Anderson,0,db96e9e2-f1ca-4c39-8a44-e650a2956c33,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Flyout,field_out,True,623912,542881,Harold Ramírez,Tyler Anderson,0,bc600664-3141-463e-ad44-91f3d6841286,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Groundout,field_out,True,623912,542881,Harold Ramírez,Tyler Anderson,0,c6edcf4c-0020-4133-9dc0-aa572375f715,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Single,single,False,623912,519326,Harold Ramírez,Hunter Strickland,0,3a44142a-b407-4046-bd7a-8c93e8176254,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.282,0.003,0.549,,0.061,-0.79,-71.24,-1.13,2.24,,3.81,94.2,90.6,87.6,92.7,84.0,,0.375,0.5,0.103,,,,,,,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Strikeout,strikeout,True,623912,663776,Harold Ramírez,Patrick Sandoval,0,40462485-e9b2-4640-8e2a-e26151726c45,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Groundout,field_out,True,623912,663776,Harold Ramírez,Patrick Sandoval,0,c39868a8-e887-45eb-b28c-1107275b28ff,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Field Error,field_error,False,623912,663776,Harold Ramírez,Patrick Sandoval,1,0e9bff0b-2b25-4b0d-855c-2540fe4d9acf,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Groundout,field_out,True,623912,542585,Harold Ramírez,José Cisnero,0,285e1768-d59c-4b8e-8863-884a9c065940,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,,,,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,,0.124,-3.92,-2.92,-2.11,1.21,,-0.4,95.3,88.9,88.6,95.3,84.9,,0.333,0.5,0.161,,,,,,,0.333,0.762,0.291,0.308,0.462,0.216,0.0,0.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,746250,Single,single,False,623912,519326,Harold Ramírez,Hunter Strickland,1,2be7fe12-db1e-4d66-ad0c-9502acc683e3,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.282,0.003,0.549,,0.061,-0.79,-71.24,-1.13,2.24,,3.81,94.2,90.6,87.6,92.7,84.0,,0.375,0.5,0.103,,,,,,,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Single,single,False,623912,676775,Harold Ramírez,Keaton Winn,0,9f18c649-d814-41d3-9624-edfc8527f1d4,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,,0.139,,,-0.95,,-2.96,-1.41,,,95.7,,,94.8,87.9,,0.41,0.692,0.066,,,,,,,0.214,0.5,0.272,0.321,0.607,0.356,,,,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,
2024-04-12,745112,Single,single,False,623912,676775,Harold Ramírez,Keaton Winn,0,00ae981c-978d-460f-b31a-2d64f98b1702,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,,0.139,,,-0.95,,-2.96,-1.41,,,95.7,,,94.8,87.9,,0.41,0.692,0.066,,,,,,,0.214,0.5,0.272,0.321,0.607,0.356,,,,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,
2024-04-12,745112,Strikeout,strikeout,True,623912,676775,Harold Ramírez,Keaton Winn,0,3675d24a-389f-4450-8b16-147166333c27,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,,,,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,,,,0.192,0.263,,0.139,,,-0.95,,-2.96,-1.41,,,95.7,,,94.8,87.9,,0.41,0.692,0.066,,,,,,,0.214,0.5,0.272,0.321,0.607,0.356,,,,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,
2024-04-12,745112,Single,single,False,623912,676254,Harold Ramírez,Ryan Walker,0,6210bc11-d41b-4cdd-b43c-b1f2c31e8a01,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,,,-6.38,,1.69,1.39,,,94.2,,,95.2,83.6,,0.215,0.29,0.254,,,,,,,,,,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Groundout,field_out,True,623912,657277,Harold Ramírez,Logan Webb,0,e0cce348-1953-4a6d-9afe-7f548cfc0314,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,,0.329,1.24,5.55,1.02,0.18,,0.28,92.3,90.3,87.4,92.2,83.5,,0.276,0.346,0.15,,,,,,,0.1,0.15,0.39,0.247,0.323,0.227,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Flyout,field_out,True,623912,657277,Harold Ramírez,Logan Webb,0,f2dbf15a-7882-4038-b5fb-8e2f3d68e255,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,,0.329,1.24,5.55,1.02,0.18,,0.28,92.3,90.3,87.4,92.2,83.5,,0.276,0.346,0.15,,,,,,,0.1,0.15,0.39,0.247,0.323,0.227,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Groundout,field_out,True,623912,657277,Harold Ramírez,Logan Webb,0,bd93e5f7-47d8-4ddc-b9ff-e91c424e32c7,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,,0.329,1.24,5.55,1.02,0.18,,0.28,92.3,90.3,87.4,92.2,83.5,,0.276,0.346,0.15,,,,,,,0.1,0.15,0.39,0.247,0.323,0.227,0.283,0.405,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Groundout,field_out,True,623912,605483,Harold Ramírez,Blake Snell,1,137e1eb1-cfe5-41ae-9bc1-a13a7aabe2d8,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,,,,,,,0.083,0.083,0.406,0.322,0.559,0.283,0.188,0.188,0.385,0.31,0.517,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Single,single,False,623912,605483,Harold Ramírez,Blake Snell,0,388dd129-e3b0-4b4a-bef1-a409b0620c9f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,,,,,,,0.083,0.083,0.406,0.322,0.559,0.283,0.188,0.188,0.385,0.31,0.517,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Groundout,field_out,True,623912,605483,Harold Ramírez,Blake Snell,0,31a191b7-7b36-49ad-8841-617ec4e97179,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,,,,,,,0.083,0.083,0.406,0.322,0.559,0.283,0.188,0.188,0.385,0.31,0.517,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Pop Out,field_out,True,623912,678906,Harold Ramírez,Kai-Wei Teng,0,1eb5aa45-af71-437e-aae6-0a0867723333,678906.0,kaiweiteng,Teng,Right,Kai-Wei Teng,SFG,9.82,7.23,11.0,91.0,105.0,91.0,0.798,5.73,6.55,12.27,1.64,1.13,0.308,0.256,0.231,0.385,0.392,55.0,79.0,89.0,121.0,76.0,87.0,71.0,118.0,101.0,98.0,95.0,85.0,124.0,94.0,105.0,,,,0.441,0.059,,0.279,0.186,0.034,-2.79,,-0.87,-2.9,-3.11,-2.59,93.6,,88.1,92.7,85.1,82.1,0.333,0.524,0.108,,,,0.333,0.333,0.417,0.333,0.667,0.125,0.333,0.333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745106,Groundout,field_out,True,623912,663776,Harold Ramírez,Patrick Sandoval,0,bb449432-5ab5-461b-b41d-49d858686c63,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745106,Flyout,field_out,True,623912,663776,Harold Ramírez,Patrick Sandoval,0,3cc99cc4-b1f1-4ecc-b7fb-15b1d3fb5caa,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745106,Groundout,field_out,True,623912,663776,Harold Ramírez,Patrick Sandoval,1,6ddab1af-6dd6-40b2-94f1-4318fd78ed57,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,96.0,94.0,100.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,0.16,,0.293,0.09,0.283,-2.17,,-1.82,0.25,2.02,0.72,93.7,,82.9,93.7,86.8,76.3,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.381,0.524,0.16,0.235,0.471,0.281,0.208,0.292,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,745106,Home Run,home_run,False,623912,519043,Harold Ramírez,Matt Moore,1,5ba4f9c3-1f85-4578-a391-0ea78bd349f5,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,84.0,95.0,89.0,,,,,,,,,,,0.504,,,,0.301,-0.32,,,,,-1.81,92.8,,82.8,,,,,,,,,,0.143,0.286,0.413,0.266,0.516,0.202,,,,0.25,0.5,0.284,,,,,,,,,,,,,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,
2024-04-16,745108,Forceout,force_out,True,623912,667755,Harold Ramírez,José Soriano,1,bd250032-b948-4be8-8b1a-4be918f68e2b,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,0.426,0.165,,0.054,,,-1.88,,1.84,0.95,,,98.9,,,97.8,91.6,,0.237,0.288,0.148,,,,0.205,0.397,0.403,0.342,0.605,0.122,0.091,0.182,0.484,,,,,,,121.0,101.0,112.0,0.09,0.64,93.0,0.143,0.314,0.323,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
2024-04-16,745108,Groundout,field_out,True,623912,667755,Harold Ramírez,José Soriano,1,c11f5083-1563-4cd8-8b4d-1e1baf4a228d,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,0.426,0.165,,0.054,,,-1.88,,1.84,0.95,,,98.9,,,97.8,91.6,,0.237,0.288,0.148,,,,0.205,0.397,0.403,0.342,0.605,0.122,0.091,0.182,0.484,,,,,,,121.0,101.0,112.0,0.09,0.64,93.0,0.143,0.314,0.323,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
2024-04-16,745108,Groundout,field_out,True,623912,472610,Harold Ramírez,Luis García,0,27440366-a78e-4e90-a73a-f07f8f3248ac,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,90.0,70.0,85.0,0.504,0.077,0.019,0.212,,,-1.93,0.39,0.93,-0.04,,,95.8,88.0,,96.4,81.3,,0.231,0.385,0.122,,,,,,,0.364,0.545,0.217,0.2,0.5,0.538,,,,,,,112.0,101.0,115.0,0.188,0.98,86.7,0.206,0.206,0.362,,,,,,,,,,,,,,,
2024-04-16,745108,Single,single,False,623912,608032,Harold Ramírez,Carlos Estévez,0,771b8f7d-f0ef-4e3c-9f68-7452f32bcfaa,608032.0,carlosestevez,Estévez,Right,Carlos Estévez,LAA,2.61,2.56,31.0,104.0,108.0,104.0,0.732,9.0,1.16,5.81,0.87,0.51,0.266,0.354,0.114,0.304,0.495,83.0,94.0,87.0,132.0,80.0,97.0,102.0,107.0,104.0,,,,129.0,99.0,108.0,,,,,0.628,,0.261,0.007,0.104,2.37,,,1.97,2.11,0.09,96.4,,89.2,,88.9,83.2,,,,,,,,,,0.184,0.289,0.274,0.174,0.391,0.302,0.2,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745108,Grounded Into DP,grounded_into_double_play,True,623912,542585,Harold Ramírez,José Cisnero,1,35213a80-9d04-4272-9227-7022655270a3,542585.0,josecisnero,Cisnero,Right,José Cisnero,LAA,7.07,6.22,14.0,94.0,108.0,96.0,0.782,10.29,4.5,10.93,2.57,1.0,0.381,0.238,0.214,0.286,0.415,99.0,87.0,89.0,,,,113.0,92.0,96.0,95.0,99.0,96.0,122.0,98.0,102.0,80.0,78.0,85.0,0.245,0.333,0.007,0.291,,0.124,-3.92,-2.92,-2.11,1.21,,-0.4,95.3,88.9,88.6,95.3,84.9,,0.333,0.5,0.161,,,,,,,0.333,0.762,0.291,0.308,0.462,0.216,0.0,0.0,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,745108,Walk,walk,False,623912,608334,Harold Ramírez,Carson Fulmer,1,dc17f8e5-8e00-45c4-9342-19c6b5cad3da,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,,,,0.277,0.15,,0.231,0.039,0.302,0.88,,0.43,1.88,-9.4,0.25,93.8,,88.0,92.9,87.5,82.7,0.278,0.389,0.108,,,,0.429,1.286,0.455,0.194,0.29,0.231,0.133,0.333,0.286,0.164,0.269,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,
