date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff
2024-04-23,746647,Groundout,field_out,True,666915,594902,Bobby Dalbec,Ben Lively,0,494cf135-4228-4ac0-8bc7-d4bee10c51db,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,,,,,,,,,,0.305,0.302,,,0.245,,-0.32,,,0.18,0.57,,89.9,,,90.4,79.2,,0.268,0.507,0.175,0.25,0.45,0.152,0.167,0.5,0.371,,,,0.222,0.37,0.188,52.0,102.0,94.0,0.072,-0.49,76.6,,,,88.0,108.0,101.0,0.075,0.48,83.5,0.207,0.345,0.196,,,
2024-04-24,746649,Groundout,field_out,True,666915,471911,Bobby Dalbec,Carlos Carrasco,0,8ba2ab47-fb1d-4aac-9222-52fcc51902e9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,,,,,,,0.19,0.243,,,0.283,,-2.15,,,-1.29,-0.69,,91.5,,,91.1,83.1,,0.387,0.653,0.137,0.295,0.541,0.123,0.2,0.267,0.37,,,,0.059,0.176,0.242,106.0,102.0,105.0,0.062,2.26,80.4,,,,104.0,105.0,103.0,0.222,0.06,86.7,0.212,0.362,0.276,,,
2024-04-24,746649,Flyout,field_out,True,666915,471911,Bobby Dalbec,Carlos Carrasco,1,de260c1f-0ef7-489b-a62e-6f81bf3ecf3f,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,63.0,94.0,85.0,90.0,95.0,90.0,99.0,102.0,106.0,,,,,,,,,,0.19,0.243,,,0.283,,-2.15,,,-1.29,-0.69,,91.5,,,91.1,83.1,,0.387,0.653,0.137,0.295,0.541,0.123,0.2,0.267,0.37,,,,0.059,0.176,0.242,106.0,102.0,105.0,0.062,2.26,80.4,,,,104.0,105.0,103.0,0.222,0.06,86.7,0.212,0.362,0.276,,,
2024-04-24,746649,Strikeout,strikeout,True,666915,595881,Bobby Dalbec,Tyler Beede,1,40e521b3-ca0b-4ab3-97ec-106a6c130d09,595881.0,tylerbeede,Beede,Right,Tyler Beede,CLE,8.36,4.67,14.0,95.0,76.0,92.0,0.712,11.57,5.79,10.29,1.29,1.33,0.158,0.553,0.184,0.211,0.362,58.0,99.0,90.0,60.0,75.0,68.0,,,,,,,,,,89.0,98.0,97.0,0.075,0.294,,0.396,,,-3.38,,-2.0,4.23,,,93.7,,86.2,91.1,,,0.4,0.8,0.156,0.0,0.0,0.143,,,,0.292,0.458,0.37,0.25,0.333,0.36,91.0,100.0,101.0,0.234,-0.54,77.5,,,,,,,,,,,,,,,
2024-04-24,746649,Single,single,False,666915,658648,Bobby Dalbec,Pedro Avila,0,56de17a2-6dbe-4d99-8d5d-950a720ea5ca,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,,,,,,,0.156,0.368,,,0.056,,0.23,,,-0.39,-1.63,,93.7,,,93.4,79.1,,0.222,0.397,0.246,0.304,0.478,0.043,0.333,0.333,0.444,,,,0.179,0.25,0.349,81.0,98.0,94.0,0.2,0.27,77.7,,,,124.0,97.0,114.0,0.221,0.41,83.4,0.2,0.383,0.336,,,
2024-04-24,746649,Groundout,field_out,True,666915,658648,Bobby Dalbec,Pedro Avila,1,f98a2644-f918-460f-b993-3a4b158a28f1,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,,,,,,,0.156,0.368,,,0.056,,0.23,,,-0.39,-1.63,,93.7,,,93.4,79.1,,0.222,0.397,0.246,0.304,0.478,0.043,0.333,0.333,0.444,,,,0.179,0.25,0.349,81.0,98.0,94.0,0.2,0.27,77.7,,,,124.0,97.0,114.0,0.221,0.41,83.4,0.2,0.383,0.336,,,
2024-04-25,746646,Strikeout,strikeout,True,666915,663474,Bobby Dalbec,Triston McKenzie,0,91489227-95d5-4f87-906f-f6a10d67c32c,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,,,,,,,0.524,,,0.21,,-2.21,,,,1.46,,91.1,,,,85.4,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,97.0,102.0,100.0,0.266,-0.18,77.7,,,,,,,,,,,,,,,
2024-04-25,746646,Single,single,False,666915,663474,Bobby Dalbec,Triston McKenzie,0,4c9b5db6-6ce1-4098-ae1b-438e98a5dfa4,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,,,,,,,0.524,,,0.21,,-2.21,,,,1.46,,91.1,,,,85.4,,0.303,0.652,0.103,,,,0.143,0.143,0.376,,,,0.176,0.341,0.373,97.0,102.0,100.0,0.266,-0.18,77.7,,,,,,,,,,,,,,,
2024-04-26,746972,Strikeout,strikeout,True,666915,684007,Bobby Dalbec,Shota Imanaga,0,8dc73670-6655-4050-b643-ea1de9c3a51c,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,,,,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,,1.17,-8.77,0.11,-1.44,-1.0,,91.8,89.8,83.1,89.4,81.9,,0.213,0.376,0.191,,,,0.333,0.375,0.321,0.252,0.357,0.406,0.429,0.429,0.0,71.0,97.0,98.0,0.044,-0.86,72.9,0.5,1.25,0.125,-25.0,118.0,64.0,0.001,-3.42,87.6,,,,,,
2024-04-26,746972,Strikeout,strikeout,True,666915,684007,Bobby Dalbec,Shota Imanaga,0,d274d308-5b60-4617-9761-532e6c7900bc,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,,,,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,,1.17,-8.77,0.11,-1.44,-1.0,,91.8,89.8,83.1,89.4,81.9,,0.213,0.376,0.191,,,,0.333,0.375,0.321,0.252,0.357,0.406,0.429,0.429,0.0,71.0,97.0,98.0,0.044,-0.86,72.9,0.5,1.25,0.125,-25.0,118.0,64.0,0.001,-3.42,87.6,,,,,,
2024-04-26,746972,Single,single,False,666915,684007,Bobby Dalbec,Shota Imanaga,0,4845a34f-0fd3-487c-b336-94721455ede3,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,,,,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,,1.17,-8.77,0.11,-1.44,-1.0,,91.8,89.8,83.1,89.4,81.9,,0.213,0.376,0.191,,,,0.333,0.375,0.321,0.252,0.357,0.406,0.429,0.429,0.0,71.0,97.0,98.0,0.044,-0.86,72.9,0.5,1.25,0.125,-25.0,118.0,64.0,0.001,-3.42,87.6,,,,,,
2024-04-26,746972,Strikeout,strikeout,True,666915,624522,Bobby Dalbec,Keegan Thompson,0,22ac7a47-039f-4180-aae7-30bc5d3b589b,624522.0,keeganthompson,"Thompson, K",Right,Keegan Thompson,CHC,3.5,3.8,18.0,100.0,97.0,100.0,0.721,13.0,5.0,6.0,1.0,1.0,0.275,0.35,0.125,0.225,0.429,75.0,99.0,99.0,69.0,95.0,86.0,129.0,106.0,111.0,,,,120.0,101.0,100.0,,,,0.019,0.454,0.253,,0.148,,0.15,1.06,,-1.05,2.41,,93.7,89.4,,93.0,84.3,,0.194,0.516,0.311,,,,0.083,0.083,0.65,,,,0.25,0.375,0.25,93.0,107.0,108.0,0.127,-2.78,81.8,0.214,0.214,0.139,,,,,,,,,,,,
2024-04-27,746971,Pop Out,field_out,True,666915,676962,Bobby Dalbec,Ben Brown,0,72d00f81-c1fb-4c5a-93de-a61bfb159cb5,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,130.0,92.0,108.0,,,,,,,,0.627,,,,0.357,0.78,,,,,1.4,96.4,,,,,86.5,0.25,0.352,0.185,,,,,,,,,,0.141,0.294,0.51,,,,,,,,,,112.0,95.0,87.0,0.016,-3.6,90.6,0.5,0.5,0.25,,,
2024-04-27,746971,Sac Bunt,sac_bunt,True,666915,676962,Bobby Dalbec,Ben Brown,1,95f7275d-bac0-4426-a2a9-0f42b442c334,676962.0,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.16,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,98.0,98.0,96.0,,,,,,,130.0,92.0,108.0,,,,,,,,0.627,,,,0.357,0.78,,,,,1.4,96.4,,,,,86.5,0.25,0.352,0.185,,,,,,,,,,0.141,0.294,0.51,,,,,,,,,,112.0,95.0,87.0,0.016,-3.6,90.6,0.5,0.5,0.25,,,
2024-04-27,746971,Single,single,False,666915,681432,Bobby Dalbec,Luke Little,1,38c050c9-c144-416f-8d28-1f244d9ef27f,681432.0,lukelittle,Little,Left,Luke Little,CHC,3.46,3.54,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,79.0,92.0,82.0,,,,112.0,72.0,82.0,,,,,,,86.0,100.0,86.0,,0.724,,0.014,0.263,,1.33,,2.07,,0.07,,95.8,,90.3,,81.8,,0.219,0.313,0.19,,,,0.048,0.095,0.543,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746971,Strikeout,strikeout,True,666915,605155,Bobby Dalbec,Colten Brewer,0,fefca6eb-d58e-4423-a2fb-9cd15abdbb65,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,CHC,5.66,4.33,20.2,97.0,94.0,95.0,0.746,9.58,3.92,10.45,0.44,1.13,0.286,0.413,0.238,0.238,0.45,81.0,101.0,92.0,90.0,106.0,101.0,103.0,102.0,101.0,,,,96.0,100.0,99.0,,,,0.02,0.404,0.018,,0.269,,-1.94,-3.14,,-13.89,0.94,,94.3,91.0,,94.2,86.2,,0.4,0.68,0.139,0.75,0.75,0.0,0.286,0.286,0.288,,,,0.138,0.241,0.477,104.0,87.0,95.0,0.289,-0.25,80.7,0.333,0.667,0.0,,,,,,,,,,,,
2024-04-27,746971,Double,double,False,666915,670223,Bobby Dalbec,Matt Mervis,1,6120bda9-31e5-44a3-b878-80b35bba8d6b,670223.0,mattmervis,Mervis,Right,Matt Mervis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,746967,Single,single,False,666915,669713,Bobby Dalbec,Hayden Wesneski,0,40b2b5f2-df56-41d5-b448-8d45bfd0eca4,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,,,,76.0,97.0,98.0,,,,0.121,0.368,0.085,,0.399,,-0.5,2.33,,-0.74,0.19,,94.5,88.1,,93.5,82.2,,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,,,,,,,,,,,,,0.182,0.182,0.209,94.0,101.0,101.0,0.027,1.36,86.9,0.143,0.143,0.214,,,
2024-04-28,746967,Strikeout,strikeout,True,666915,669713,Bobby Dalbec,Hayden Wesneski,0,fddcce8f-a0f5-4139-9373-04e38eccbaf2,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,,,,76.0,97.0,98.0,,,,0.121,0.368,0.085,,0.399,,-0.5,2.33,,-0.74,0.19,,94.5,88.1,,93.5,82.2,,0.25,0.444,0.132,0.273,0.545,0.123,0.185,0.383,0.428,,,,,,,,,,,,,0.182,0.182,0.209,94.0,101.0,101.0,0.027,1.36,86.9,0.143,0.143,0.214,,,
2024-04-28,746967,Strikeout,strikeout,True,666915,622075,Bobby Dalbec,Yency Almonte,0,48ea65ec-4fcc-494a-af2f-2b8b4a5a6d41,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,71.0,101.0,89.0,122.0,91.0,99.0,137.0,99.0,106.0,,,,69.0,95.0,92.0,,,,0.375,0.112,0.131,,0.356,,4.03,1.25,,-0.57,1.59,,94.0,92.4,,93.7,81.5,,0.125,0.125,0.214,0.238,0.286,0.146,0.053,0.211,0.588,,,,,,,,,,,,,0.25,0.5,0.25,70.0,102.0,105.0,0.026,-2.59,87.8,,,,,,
2024-04-28,746967,Strikeout,strikeout,True,666915,694037,Bobby Dalbec,Daniel Palencia,0,f3888f8d-f92d-4893-a1b5-08ab83b2ad4f,694037.0,danielpalencia,Palencia,Right,Daniel Palencia,CHC,6.55,4.3,11.0,94.0,114.0,99.0,0.767,9.82,6.55,9.0,0.0,2.11,0.194,0.29,0.161,0.355,0.49,113.0,93.0,103.0,110.0,69.0,66.0,114.0,106.0,108.0,,,,,,,127.0,72.0,87.0,0.1,0.535,,0.08,0.27,,-2.51,,-0.25,-0.97,3.94,,97.6,,90.1,97.4,89.6,,0.375,0.542,0.216,0.0,0.0,0.125,0.133,0.133,0.28,,,,,,,82.0,91.0,89.0,0.015,3.33,84.1,,,,,,,,,,,,,,,
2024-04-30,746968,Hit By Pitch,hit_by_pitch,False,666915,694738,Bobby Dalbec,Landen Roupp,0,70f2b03a-128a-4d7d-b117-aba6df29c5a9,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,65.0,61.0,62.0,110.0,88.0,91.0,114.0,71.0,82.0,,,,,,,,,,0.369,0.03,,,0.039,,-2.98,,,-1.31,-1.64,,93.4,,,94.4,83.5,,,,,0.316,0.474,0.098,,,,,,,0.238,0.381,0.296,156.0,100.0,117.0,0.502,0.38,77.0,,,,92.0,73.0,65.0,0.06,-1.22,88.5,0.25,0.25,0.6,,,
2024-05-02,746969,Walk,walk,False,666915,690986,Bobby Dalbec,Kyle Harrison,0,f341bd1b-4aca-456d-a8ff-d4d642b700ea,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,,,,0.61,,,0.004,,0.69,,,,-11.76,,92.7,,,,88.2,,0.237,0.377,0.212,,,,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,73.0,94.0,89.0,0.2,-2.37,85.4,0.306,0.471,0.224,0.295,0.477,0.302
2024-05-02,746969,Groundout,field_out,True,666915,690986,Bobby Dalbec,Kyle Harrison,0,9cd88c4d-a15a-4d59-80ba-ff659435e8ac,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,,,,0.61,,,0.004,,0.69,,,,-11.76,,92.7,,,,88.2,,0.237,0.377,0.212,,,,0.333,0.667,0.5,,,,,,,89.0,94.0,95.0,0.186,-0.51,81.3,,,,73.0,94.0,89.0,0.2,-2.37,85.4,0.306,0.471,0.224,0.295,0.477,0.302
2024-05-02,746969,Strikeout,strikeout,True,666915,676254,Bobby Dalbec,Ryan Walker,0,881731b3-cd9e-4056-b1e1-06de8d6d0f4b,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,,,,,,,0.537,0.008,,,0.456,,-6.38,,,1.69,1.39,,94.2,,,95.2,83.6,,,,,0.215,0.29,0.254,0.195,0.299,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746949,Strikeout,strikeout,True,666915,608331,Bobby Dalbec,Max Fried,0,6f7e75ed-a167-403a-97d7-63b754ca760e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,,,,0.162,0.311,0.055,,0.119,,0.76,-0.23,,1.8,0.7,,93.8,89.3,,93.7,82.7,,0.287,0.369,0.2,0.231,0.256,0.165,0.25,0.25,0.296,,,,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,0.308,0.308,0.313,95.0,102.0,103.0,0.145,1.72,86.1,0.186,0.271,0.24,,,
2024-06-04,746949,Single,single,False,666915,608331,Bobby Dalbec,Max Fried,1,d55b3c85-99ac-46d7-ba21-b19196eb95c9,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,,,,0.162,0.311,0.055,,0.119,,0.76,-0.23,,1.8,0.7,,93.8,89.3,,93.7,82.7,,0.287,0.369,0.2,0.231,0.256,0.165,0.25,0.25,0.296,,,,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,0.308,0.308,0.313,95.0,102.0,103.0,0.145,1.72,86.1,0.186,0.271,0.24,,,
2024-06-04,746949,Strikeout,strikeout,True,666915,608331,Bobby Dalbec,Max Fried,0,a7bbe54f-ccac-4a4c-a8bc-8b159504444c,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,,,,0.162,0.311,0.055,,0.119,,0.76,-0.23,,1.8,0.7,,93.8,89.3,,93.7,82.7,,0.287,0.369,0.2,0.231,0.256,0.165,0.25,0.25,0.296,,,,0.158,0.329,0.313,110.0,102.0,106.0,0.208,0.93,74.4,0.308,0.308,0.313,95.0,102.0,103.0,0.145,1.72,86.1,0.186,0.271,0.24,,,
2024-06-05,746950,Strikeout,strikeout,True,666915,623474,Bobby Dalbec,Jimmy Herget,0,41aacddf-368d-49a2-909d-97c7d5b6c5db,623474.0,jimmyherget,Herget,Right,Jimmy Herget,ATL,3.68,2.6,7.1,95.0,70.0,98.0,0.754,7.36,2.45,9.82,1.23,0.46,0.304,0.391,0.261,0.174,0.433,24.0,97.0,96.0,46.0,93.0,81.0,62.0,79.0,79.0,,,,,,,,,,0.258,0.2,,,0.108,,4.96,,,-3.53,3.8,,92.4,,,91.2,84.0,,0.2,0.2,0.231,0.571,0.714,0.133,,,,,,,0.231,0.462,0.28,114.0,100.0,116.0,0.375,-1.59,77.8,,,,66.0,83.0,95.0,0.058,5.46,86.5,,,,,,
2024-06-06,746784,Lineout,field_out,True,666915,694363,Bobby Dalbec,Jared Shuster,0,cf93046c-2e06-4799-a8d8-d8428d2d09e0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,,,,,,,0.046,0.407,,,0.257,,1.28,,,-8.79,-0.59,,92.1,,,91.6,85.5,,0.227,0.318,0.174,0.556,0.889,0.176,0.27,0.405,0.268,,,,,,,,,,,,,,,,75.0,97.0,93.0,0.29,0.46,83.4,0.205,0.359,0.292,,,
2024-06-06,746784,Single,single,False,666915,605121,Bobby Dalbec,Justin Anderson,0,640bf405-aa4d-4d73-a3d4-4bcbe120474d,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,,,,71.0,114.0,107.0,,,,0.148,0.311,0.081,,0.46,,1.78,-1.77,,-0.95,-1.04,,96.1,93.0,,94.8,85.6,,0.103,0.138,0.208,0.267,0.333,0.192,0.233,0.442,0.439,,,,,,,,,,,,,0.5,0.5,0.095,,,,,,,,,,,,
2024-06-07,746785,Walk,walk,False,666915,676979,Bobby Dalbec,Garrett Crochet,0,b5cecc90-0955-4403-929b-3dc107f29a38,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,105.0,103.0,103.0,,,,138.0,99.0,103.0,,,,92.0,107.0,104.0,,,,,0.552,0.273,,0.114,,1.77,2.05,,,-2.87,,97.0,91.4,,,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,,,,,,,,,,,,,0.213,0.283,0.351,69.0,103.0,103.0,0.061,-0.38,90.8,0.179,0.321,0.279,,,
2024-06-07,746785,Flyout,field_out,True,666915,676979,Bobby Dalbec,Garrett Crochet,0,000e3e45-a1ce-4ad9-aef7-5b16b784107b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,105.0,103.0,103.0,,,,138.0,99.0,103.0,,,,92.0,107.0,104.0,,,,,0.552,0.273,,0.114,,1.77,2.05,,,-2.87,,97.0,91.4,,,84.1,,0.188,0.274,0.31,,,,0.227,0.614,0.372,,,,,,,,,,,,,0.213,0.283,0.351,69.0,103.0,103.0,0.061,-0.38,90.8,0.179,0.321,0.279,,,
2024-06-08,746786,Strikeout,strikeout,True,666915,680897,Bobby Dalbec,Nick Nastrini,0,b1242e36-0330-4b1a-844c-e9fac0fa28db,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,102.0,81.0,80.0,,,,107.0,95.0,99.0,,,,,,,,,,,0.509,,,0.325,,-1.45,,,,0.27,,93.7,,,,84.7,,0.195,0.488,0.205,,,,0.238,0.429,0.397,,,,0.667,0.667,0.167,97.0,77.0,83.0,0.049,-5.84,78.9,,,,90.0,76.0,77.0,0.118,-4.95,85.6,0.4,0.6,0.304,,,
2024-06-08,746786,Home Run,home_run,False,666915,680897,Bobby Dalbec,Nick Nastrini,0,04a8993f-0416-43b4-a8b6-72b17a280e4c,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,8.39,7.1,24.2,84.0,102.0,86.0,0.728,6.93,9.12,8.76,2.19,0.76,0.208,0.468,0.221,0.299,0.373,102.0,81.0,80.0,,,,107.0,95.0,99.0,,,,,,,,,,,0.509,,,0.325,,-1.45,,,,0.27,,93.7,,,,84.7,,0.195,0.488,0.205,,,,0.238,0.429,0.397,,,,0.667,0.667,0.167,97.0,77.0,83.0,0.049,-5.84,78.9,,,,90.0,76.0,77.0,0.118,-4.95,85.6,0.4,0.6,0.304,,,
2024-06-08,746786,Strikeout,strikeout,True,666915,605154,Bobby Dalbec,John Brebbia,0,e48131ad-dbff-4c14-8a8d-1c91b62b4b62,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,105.0,107.0,108.0,,,,105.0,101.0,104.0,,,,,,,,,,,0.461,,,0.538,,2.3,,,,-1.42,,93.9,,,,82.9,,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,168.0,136.0,106.0,0.002,7.24,89.6,,,,,,
