date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C
2024-07-29,746444,Hit By Pitch,hit_by_pitch,False,678877,676614,Jhonkensy Noel,Bryan Sammons,1,53c162c0-0bbf-4830-b836-e9250764e3b3,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,0.059,0.137,0.207,0.5,1.167,0.313,,,,0.4,1.0,0.333,,,,,,,,,,95.0,100.0,95.0,0.254,-0.83,86.8,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394,,,,,,
2024-07-29,746444,Pop Out,field_out,True,678877,676614,Jhonkensy Noel,Bryan Sammons,0,0d03e8fe-3bba-40b5-b16f-0a09dabb0809,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,85.0,95.0,99.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,,0.393,0.193,0.078,0.083,6.06,,-0.62,-5.7,-6.14,91.5,81.3,,80.1,75.9,0.059,0.137,0.207,0.5,1.167,0.313,,,,0.4,1.0,0.333,,,,,,,,,,95.0,100.0,95.0,0.254,-0.83,86.8,0.294,0.647,0.114,,,,,,,,,,,,,,,,,,,0.2,0.4,0.394,,,,,,
2024-08-01,746607,Strikeout,strikeout,True,678877,669432,Jhonkensy Noel,Trevor Rogers,0,17491f85-7938-4400-84d0-4f62e302972b,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,,0.238,-0.23,-0.35,-1.98,,-1.28,91.9,85.6,91.5,82.4,,0.252,0.467,0.234,0.295,0.396,0.238,0.312,0.506,0.259,,,,0.292,0.492,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,746607,Groundout,field_out,True,678877,669432,Jhonkensy Noel,Trevor Rogers,0,bd2df00c-3019-4de9-8324-ecc91483aeef,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,,0.238,-0.23,-0.35,-1.98,,-1.28,91.9,85.6,91.5,82.4,,0.252,0.467,0.234,0.295,0.396,0.238,0.312,0.506,0.259,,,,0.292,0.492,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,746607,Walk,walk,False,678877,544150,Jhonkensy Noel,Albert Suárez,0,87264ea3-f8d2-4a47-84e7-80dc07197feb,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,,,,,,,,0.516,,0.114,0.171,0.14,,,-0.05,0.45,94.9,86.0,,,78.8,0.26,0.418,0.226,0.231,0.346,0.218,,,,0.225,0.35,0.177,,,,,,,,,,75.0,100.0,91.0,0.198,0.8,86.4,0.239,0.338,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,746607,Pop Out,field_out,True,678877,657097,Jhonkensy Noel,Jacob Webb,0,cc53dcd5-b6cb-4d05-ac9b-559267ca0a52,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.08,3.73,49.2,99.0,109.0,102.0,0.747,9.6,4.35,6.16,0.72,0.76,0.295,0.388,0.202,0.31,0.432,112.0,101.0,104.0,,,,106.0,98.0,99.0,,,,111.0,100.0,107.0,,0.449,0.28,,0.271,-0.16,,1.06,,1.56,93.5,84.3,,82.7,,0.205,0.385,0.273,0.13,0.241,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.286,0.208,,,,,,
2024-08-03,746608,Pop Out,field_out,True,678877,672335,Jhonkensy Noel,Cionel Pérez,0,c6059da8-5790-43a0-9c02-9da57d442adc,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.74,3.55,43.1,94.0,96.0,95.0,0.779,8.1,4.36,7.06,0.0,1.66,0.254,0.459,0.189,0.328,0.432,,,,,,,101.0,90.0,86.0,90.0,96.0,96.0,97.0,94.0,100.0,0.367,0.257,0.376,,,-0.41,1.09,0.81,,,96.5,,96.2,83.3,,0.25,0.3,0.203,,,,0.182,0.327,0.321,,,,0.219,0.281,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,746606,Pop Out,field_out,True,678877,572143,Jhonkensy Noel,Burch Smith,0,cc240908-47a5-481d-82a5-b70894003354,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,4.68,4.94,50.0,100.0,105.0,101.0,0.827,7.38,1.98,10.44,1.08,1.17,0.252,0.442,0.129,0.368,0.472,124.0,69.0,80.0,101.0,90.0,98.0,108.0,101.0,101.0,97.0,54.0,53.0,129.0,112.0,125.0,0.003,0.504,0.071,0.192,0.009,0.76,14.87,-2.51,-1.15,1.37,94.8,85.3,92.8,83.4,80.0,0.237,0.381,0.245,,,,,,,0.313,0.469,0.1,,,,,,,,,,91.0,102.0,94.0,0.222,-1.55,87.6,0.388,0.531,0.196,,,,,,,,,,,,,,,,,,,0.316,0.526,0.152,,,,,,
2024-08-07,746602,Groundout,field_out,True,678877,593958,Jhonkensy Noel,Eduardo Rodriguez,0,61277ff7-f086-4dfc-957f-b7bf953d6edc,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.28,0.56,0.246,0.214,0.321,0.234,0.0,0.0,0.0,,,,0.2,0.2,0.0,,,,,,,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,746602,Single,single,False,678877,593958,Jhonkensy Noel,Eduardo Rodriguez,1,df3ba82a-807d-4a42-8a21-45c18ddab2a3,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,,,,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,0.083,0.442,0.065,,0.246,0.09,-1.41,2.62,,1.42,91.7,86.8,91.3,83.7,,0.28,0.56,0.246,0.214,0.321,0.234,0.0,0.0,0.0,,,,0.2,0.2,0.0,,,,,,,75.0,107.0,89.0,0.163,-4.21,88.5,0.333,0.722,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,746602,Lineout,field_out,True,678877,656464,Jhonkensy Noel,Kevin Ginkel,0,5f0e1b7b-6923-4d23-9978-b8613b4c8438,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,2.97,60.0,103.0,108.0,105.0,0.753,9.6,1.65,7.8,0.45,1.42,0.247,0.414,0.111,0.321,0.399,,,,,,,93.0,105.0,99.0,88.0,100.0,98.0,133.0,102.0,113.0,0.091,0.521,0.389,,,1.18,2.28,0.46,,,96.0,,94.5,87.5,,0.236,0.336,0.194,,,,0.233,0.356,0.413,,,,0.217,0.217,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,746602,Single,single,False,678877,679885,Jhonkensy Noel,Justin Martinez,0,e975f242-86fa-4dc7-9a70-4c8fd26408ad,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,,-0.69,0.35,2.82,,,100.2,,100.1,89.4,,0.222,0.389,0.286,,,,0.125,0.219,0.489,,,,0.316,0.367,0.201,,,,,,,,,,,,,,,,0.075,0.09,0.536,113.0,105.0,108.0,0.229,2.61,89.7,,,,,,,,,,,,,,,,,,
2024-08-09,745871,Strikeout,strikeout,True,678877,573204,Jhonkensy Noel,Caleb Thielbar,0,9370f030-415d-4352-817f-3d0022f39cad,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.87,4.47,38.1,104.0,111.0,104.0,0.766,10.33,4.23,9.63,1.17,0.89,0.188,0.438,0.161,0.25,0.446,,,,117.0,105.0,109.0,85.0,104.0,96.0,,,,138.0,105.0,110.0,,0.426,0.325,0.249,,-1.43,,-0.45,1.2,,93.3,,,81.5,74.1,0.325,0.494,0.164,,,,,,,0.103,0.207,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.415,0.283,,,,,,
2024-08-10,745873,Pop Out,field_out,True,678877,680573,Jhonkensy Noel,Simeon Woods Richardson,0,58f4b903-eef9-458b-820c-40eeb4bbbb96,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,0.406,0.314,0.081,0.199,0.81,,1.13,1.69,-2.11,93.2,82.9,,86.5,75.9,0.256,0.36,0.213,0.256,0.513,0.196,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,745873,Groundout,field_out,True,678877,680573,Jhonkensy Noel,Simeon Woods Richardson,0,2ebd6221-71c2-4e8c-916e-63430e71380f,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,0.406,0.314,0.081,0.199,0.81,,1.13,1.69,-2.11,93.2,82.9,,86.5,75.9,0.256,0.36,0.213,0.256,0.513,0.196,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,745873,Pop Out,field_out,True,678877,680573,Jhonkensy Noel,Simeon Woods Richardson,0,b7a9bb54-0609-4f28-a2ec-31f71e1b964e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,,,,94.0,108.0,106.0,,0.406,0.314,0.081,0.199,0.81,,1.13,1.69,-2.11,93.2,82.9,,86.5,75.9,0.256,0.36,0.213,0.256,0.513,0.196,0.191,0.299,0.252,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,746603,Groundout,field_out,True,678877,684007,Jhonkensy Noel,Shota Imanaga,0,7f5978b0-3ee5-46a5-b3aa-1c18860bfe2d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,0.01,0.535,0.072,0.038,0.032,0.52,2.36,-0.49,-0.73,0.13,91.7,81.7,88.5,81.8,72.7,0.23,0.452,0.177,0.19,0.238,0.257,,,,0.444,0.556,0.0,,,,,,,0.0,-76.62,53.9,51.0,107.0,96.0,0.006,-6.3,89.8,0.333,1.333,0.143,0.228,0.317,0.42,80.0,106.0,100.0,0.307,0.93,83.0,,,,,,,,,,0.278,0.306,0.36,,,,,,
2024-08-12,746603,Home Run,home_run,False,678877,684007,Jhonkensy Noel,Shota Imanaga,1,f1db5887-bc44-42fa-9d49-12850d23aba6,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.08,3.55,140.1,105.0,90.0,103.0,0.746,8.98,1.41,8.14,1.41,0.75,0.218,0.437,0.169,0.293,0.439,88.0,99.0,100.0,71.0,95.0,95.0,95.0,105.0,105.0,74.0,108.0,92.0,106.0,107.0,106.0,0.01,0.535,0.072,0.038,0.032,0.52,2.36,-0.49,-0.73,0.13,91.7,81.7,88.5,81.8,72.7,0.23,0.452,0.177,0.19,0.238,0.257,,,,0.444,0.556,0.0,,,,,,,0.0,-76.62,53.9,51.0,107.0,96.0,0.006,-6.3,89.8,0.333,1.333,0.143,0.228,0.317,0.42,80.0,106.0,100.0,0.307,0.93,83.0,,,,,,,,,,0.278,0.306,0.36,,,,,,
2024-08-12,746603,Home Run,home_run,False,678877,663878,Jhonkensy Noel,Nate Pearson,0,76ddb5ca-a61a-4aaa-92e5-4241e606d7d2,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,99.0,101.0,96.0,130.0,101.0,111.0,0.014,0.465,0.407,0.113,,-1.71,-20.24,1.35,-0.37,,97.5,,97.2,87.8,80.7,0.311,0.528,0.176,,,,0.188,0.362,0.406,0.2,0.32,0.37,0.5,2.0,0.125,,,,,,,,,,,,,,,,,,,76.0,153.0,162.0,0.001,16.54,88.3,,,,,,,,,,,,,,,,,,
2024-08-12,746603,Strikeout,strikeout,True,678877,605347,Jhonkensy Noel,Jorge López,0,b9325d16-3589-4bd8-ad6e-2bd6d0d84936,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,2.39,3.52,49.0,101.0,109.0,102.0,0.792,8.08,3.31,7.71,0.73,1.5,0.301,0.353,0.176,0.309,0.454,107.0,109.0,108.0,,,,75.0,104.0,93.0,109.0,98.0,99.0,141.0,101.0,111.0,0.379,0.197,0.178,,0.111,2.36,0.27,2.44,,3.14,95.7,87.4,95.5,86.6,,0.214,0.381,0.154,0.115,0.115,0.298,0.103,0.138,0.35,0.333,0.583,0.182,0.322,0.441,0.168,116.0,99.0,106.0,0.136,-3.34,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,746601,Single,single,False,678877,665871,Jhonkensy Noel,Javier Assad,1,ea5f982c-231e-4017-9f4b-48285f04431e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.317,0.5,0.206,0.227,0.227,0.122,0.4,0.8,0.222,0.161,0.274,0.305,0.22,0.328,0.1,,,,,,,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,,,,,,,,,,,,,,,,,,,0.152,0.364,0.359,,,,,,
2024-08-13,746601,Groundout,field_out,True,678877,665871,Jhonkensy Noel,Javier Assad,0,43f2d06d-5418-482c-8989-ce13867e9a5d,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.15,4.53,120.0,100.0,86.0,95.0,0.851,7.65,3.83,8.25,1.13,1.09,0.277,0.36,0.165,0.285,0.424,74.0,94.0,91.0,99.0,103.0,99.0,70.0,102.0,93.0,77.0,101.0,93.0,114.0,95.0,102.0,0.361,0.175,0.105,0.11,0.042,-0.92,1.07,-1.53,0.2,-0.22,91.5,83.8,91.5,80.2,76.8,0.317,0.5,0.206,0.227,0.227,0.122,0.4,0.8,0.222,0.161,0.274,0.305,0.22,0.328,0.1,,,,,,,96.0,98.0,94.0,0.208,-1.14,87.8,0.329,0.624,0.152,,,,,,,,,,,,,,,,,,,0.152,0.364,0.359,,,,,,
2024-08-13,746601,Home Run,home_run,False,678877,592767,Jhonkensy Noel,Drew Smyly,0,912a2eb1-483f-4db9-9d22-54f4f097ceb0,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,2.91,3.44,52.2,102.0,94.0,102.0,0.761,8.2,3.08,7.69,1.37,0.76,0.238,0.457,0.172,0.298,0.433,,,,,,,,,,77.0,98.0,90.0,,,,0.487,,0.001,,,,0.5,3.94,,,,,92.6,82.1,,,,,,,,,,,0.196,0.346,0.336,0.262,0.44,0.164,111.0,106.0,116.0,0.481,0.36,80.1,85.0,98.0,87.0,0.031,-3.48,88.8,0.333,0.333,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,746598,Strikeout,strikeout,True,678877,592791,Jhonkensy Noel,Jameson Taillon,0,09c74374-e830-40d9-be99-d8269b3d452b,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,0.093,0.304,0.162,0.158,0.043,-0.42,0.74,0.75,-1.53,-4.08,92.4,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.32,0.68,0.116,,,,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,94.0,104.0,99.0,0.239,2.08,86.6,0.266,0.323,0.186,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,
2024-08-14,746598,Strikeout,strikeout,True,678877,592791,Jhonkensy Noel,Jameson Taillon,1,55dbc2a4-5839-4aba-9af7-252edb0118ea,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,0.093,0.304,0.162,0.158,0.043,-0.42,0.74,0.75,-1.53,-4.08,92.4,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.32,0.68,0.116,,,,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,94.0,104.0,99.0,0.239,2.08,86.6,0.266,0.323,0.186,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,
2024-08-14,746598,Strikeout,strikeout,True,678877,592791,Jhonkensy Noel,Jameson Taillon,0,d8a37d1a-aa69-4faa-b17b-7be5d6c1b532,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.85,4.0,133.1,108.0,86.0,103.0,0.82,7.02,1.76,9.05,1.35,0.94,0.221,0.437,0.14,0.33,0.462,77.0,100.0,99.0,106.0,112.0,113.0,67.0,106.0,96.0,74.0,102.0,91.0,103.0,117.0,121.0,0.093,0.304,0.162,0.158,0.043,-0.42,0.74,0.75,-1.53,-4.08,92.4,86.1,92.7,80.6,79.7,0.292,0.518,0.139,0.32,0.68,0.116,,,,0.253,0.462,0.229,0.268,0.39,0.093,,,,,,,94.0,104.0,99.0,0.239,2.08,86.6,0.266,0.323,0.186,,,,,,,,,,,,,,,,,,,0.186,0.314,0.34,,,,,,
2024-08-14,746598,Groundout,field_out,True,678877,657240,Jhonkensy Noel,Julian Merryweather,1,99a893ec-ce96-431a-9206-45a9df3d0a1b,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,,,,113.0,99.0,106.0,,0.438,0.441,,0.121,-0.59,,-3.08,,0.63,96.0,78.6,,84.6,,0.222,0.407,0.173,0.125,0.25,0.313,0.44,0.6,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Walk,walk,False,678877,650644,Jhonkensy Noel,Aaron Civale,1,39768cc0-7ace-4bd6-bf89-b327a620d0c0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,0.155,,-2.99,0.61,-0.87,-1.21,,91.9,,92.6,80.5,77.1,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,0.224,0.405,0.169,,,,,,,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,0.357,0.429,0.25,63.0,94.0,102.0,0.021,-2.53,85.6,,,,,,,,,,0.262,0.467,0.276,,,,,,
2024-08-16,745949,Pop Out,field_out,True,678877,650644,Jhonkensy Noel,Aaron Civale,0,0548e831-93ad-4637-939a-567e5f0c3a2c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.59,4.09,135.1,99.0,96.0,100.0,0.799,8.45,3.06,9.04,1.6,0.84,0.253,0.405,0.143,0.31,0.394,,,,105.0,102.0,109.0,66.0,99.0,93.0,69.0,94.0,84.0,151.0,102.0,114.0,0.248,0.093,0.172,0.155,,-2.99,0.61,-0.87,-1.21,,91.9,,92.6,80.5,77.1,0.361,0.611,0.092,,,,0.25,0.375,0.455,0.247,0.444,0.288,0.224,0.405,0.169,,,,,,,93.0,98.0,100.0,0.311,0.79,88.0,0.249,0.408,0.225,0.357,0.429,0.25,63.0,94.0,102.0,0.021,-2.53,85.6,,,,,,,,,,0.262,0.467,0.276,,,,,,
2024-08-16,745949,Strikeout,strikeout,True,678877,665625,Jhonkensy Noel,Elvis Peguero,0,2b3da1c9-da5e-457f-b32c-f11ea903bddf,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.0,4.06,48.0,98.0,123.0,103.0,0.731,8.06,4.5,8.81,0.75,2.29,0.245,0.353,0.151,0.295,0.395,,,,53.0,40.0,52.0,,,,97.0,96.0,96.0,149.0,100.0,110.0,0.493,,0.505,0.001,,,0.14,0.62,-3.49,,,,96.8,90.1,69.1,,,,,,,0.216,0.338,0.409,,,,0.287,0.38,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745949,Strikeout,strikeout,True,678877,683232,Jhonkensy Noel,Nick Mears,0,af87f705-a8d4-42cb-a9ec-bc5baa582feb,683232.0,nickmears,Mears,Right,Nick Mears,- - -,5.79,3.27,56.0,100.0,131.0,108.0,0.74,11.73,3.7,9.64,0.96,1.05,0.248,0.366,0.163,0.366,0.441,,,,125.0,99.0,108.0,141.0,100.0,109.0,,,,111.0,100.0,105.0,,0.603,0.222,0.176,,0.81,,0.0,-3.49,,96.7,,,86.5,81.5,0.24,0.38,0.204,,,,0.255,0.382,0.486,0.37,0.522,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745952,Strikeout,strikeout,True,678877,657649,Jhonkensy Noel,Jared Koenig,0,fce0b237-ef2b-4765-a83a-e46c7d1b631d,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,2.34,3.27,50.0,103.0,90.0,100.0,0.778,9.72,3.06,7.92,0.54,1.24,0.223,0.403,0.223,0.266,0.486,67.0,105.0,102.0,98.0,110.0,106.0,81.0,117.0,116.0,90.0,99.0,96.0,,,,0.587,0.004,,0.134,0.024,4.6,1.14,,0.33,0.82,96.5,85.1,94.8,,80.9,,,,0.25,0.25,0.5,,,,0.2,0.2,0.487,0.23,0.31,0.189,,,,,,,86.0,105.0,101.0,0.252,0.3,90.2,0.245,0.388,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745948,Hit By Pitch,hit_by_pitch,False,678877,607067,Jhonkensy Noel,Colin Rea,0,60e98308-b01a-4ac0-a132-376cb7246e98,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,102.0,108.0,103.0,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,0.042,,1.15,-0.23,3.54,-4.24,,92.8,,92.3,82.0,78.6,0.186,0.283,0.24,,,,,,,0.417,0.708,0.189,0.284,0.477,0.111,,,,,,,76.0,95.0,88.0,0.212,-1.11,87.7,0.288,0.64,0.173,0.275,0.412,0.267,78.0,95.0,96.0,0.084,-1.28,86.4,,,,,,,,,,0.078,0.089,0.244,,,,,,
