date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,vSC (sc),SC%,wSC/C
2024-04-25,745512,Lineout,field_out,True,675961,606303,Alika Williams,Joel Payamps,0,3450483a-51b4-4844-a52b-ac68ef200349,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,95.0,99.0,97.0,113.0,104.0,110.0,0.205,0.303,0.386,0.106,0.1,0.86,-0.5,-0.89,94.7,89.6,94.7,83.7,0.176,0.471,0.365,0.207,0.414,0.123,0.313,0.375,0.219,0.245,0.415,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745350,Groundout,field_out,True,675961,663855,Alika Williams,Jordan Hicks,0,3eaa5511-5796-411c-b807-b528bfb9edf6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.263,0.421,0.194,0.337,0.484,0.122,,,,0.145,0.319,0.377,,,,121.0,92.0,106.0,0.21,,-0.21,,84.2,,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745350,Single,single,False,675961,663855,Alika Williams,Jordan Hicks,0,e260e892-002c-4e73-a936-adbf1efbf20b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,-3.81,0.19,0.18,,95.5,,94.4,81.0,0.263,0.421,0.194,0.337,0.484,0.122,,,,0.145,0.319,0.377,,,,121.0,92.0,106.0,0.21,,-0.21,,84.2,,,,,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745350,Flyout,field_out,True,675961,592426,Alika Williams,Luke Jackson,0,a61b253a-281d-494e-bc7a-79cd8f083859,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,138.0,91.0,111.0,,0.313,0.569,,-0.65,,-0.35,,94.7,,,87.2,0.25,0.406,0.265,,,,,,,0.286,0.455,0.255,133.0,106.0,115.0,,,,,0.111,,-0.61,,84.2,0.294,0.471,0.258,,,,,,,97.0,75.0,81.0,0.007,-1.69,90.8,,,,,,,,,,,,,,,,,,
2024-04-27,745350,Groundout,field_out,True,675961,666808,Alika Williams,Camilo Doval,1,5f7a5800-fcee-4fcd-9da3-f849ef755951,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,71.0,91.0,80.0,140.0,94.0,106.0,0.14,,0.487,,,-1.95,0.2,,,,98.0,88.7,,,,0.333,0.476,0.175,,,,0.216,0.311,0.468,,,,,,,,,,,,,,,,,,,0.26,0.5,0.241,94.0,102.0,95.0,0.373,-0.42,99.6,,,,,,,,,,,,,,,,,,
2024-04-30,745673,Groundout,field_out,True,675961,622072,Alika Williams,Alex Wood,1,88affc4e-de9f-4c74-ad81-7ed65038c97a,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,0.462,,0.315,0.224,,-1.94,-0.4,-2.72,,84.5,90.5,81.4,,,,0.351,0.635,0.199,0.4,0.6,0.149,0.205,0.25,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745673,Sac Bunt,sac_bunt,True,675961,622072,Alika Williams,Alex Wood,1,0046cffa-242d-41af-8ce8-095c1fbdb955,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,83.0,100.0,94.0,74.0,94.0,91.0,0.462,,0.315,0.224,,-1.94,-0.4,-2.72,,84.5,90.5,81.4,,,,0.351,0.635,0.199,0.4,0.6,0.149,0.205,0.25,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745673,Strikeout,strikeout,True,675961,687765,Alika Williams,Mitch Spence,0,d99fde89-231b-4e4a-90c3-b2abee68efe7,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.019,,-0.1,0.7,-10.0,,88.6,92.2,84.2,,,,0.308,0.308,0.132,0.625,0.875,0.0,0.248,0.442,0.277,102.0,115.0,114.0,,,,,0.107,,-2.9,,79.5,0.256,0.419,0.315,,,,0.255,0.491,0.186,96.0,97.0,94.0,0.39,-0.32,91.0,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Groundout,field_out,True,675961,663372,Alika Williams,Ryan Feltner,0,a39dfbc1-feb3-4898-bca9-170f8b19206b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.147,-0.09,0.41,-1.06,-1.33,94.9,85.4,94.4,88.1,0.257,0.405,0.182,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,,,,,0.083,,-0.09,,79.2,0.2,0.333,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Groundout,field_out,True,675961,663372,Alika Williams,Ryan Feltner,0,6a3c40c8-0eb4-4e24-9ca2-01088292e93b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.147,-0.09,0.41,-1.06,-1.33,94.9,85.4,94.4,88.1,0.257,0.405,0.182,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,,,,,0.083,,-0.09,,79.2,0.2,0.333,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Flyout,field_out,True,675961,641755,Alika Williams,Tyler Kinley,0,10b0198f-2796-48a2-90ac-99a4b95784c9,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.366,0.589,0.043,-3.61,-2.92,-0.4,0.7,95.8,87.2,93.9,89.6,0.431,0.621,0.106,,,,0.0,0.0,0.636,0.226,0.5,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745508,Lineout,field_out,True,675961,663776,Alika Williams,Patrick Sandoval,0,d85df795-a4fd-45ea-94ea-24b3e3ac1f50,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.283,-2.17,-1.82,0.25,0.72,93.7,82.9,93.7,86.8,0.381,0.524,0.16,0.413,0.565,0.142,0.208,0.292,0.385,0.235,0.471,0.281,96.0,94.0,100.0,,,,,0.09,,2.02,,76.3,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745508,Lineout,field_out,True,675961,663776,Alika Williams,Patrick Sandoval,0,cf6232cc-ccaf-483f-be73-e579d868fe18,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.283,-2.17,-1.82,0.25,0.72,93.7,82.9,93.7,86.8,0.381,0.524,0.16,0.413,0.565,0.142,0.208,0.292,0.385,0.235,0.471,0.281,96.0,94.0,100.0,,,,,0.09,,2.02,,76.3,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745508,Groundout,field_out,True,675961,472610,Alika Williams,Luis García,0,58192b54-0c16-4f1f-8c5a-642f9654fd0c,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,99.0,91.0,88.0,95.0,100.0,101.0,121.0,93.0,100.0,0.504,0.077,0.212,,-1.93,0.93,-0.04,,95.8,,96.4,81.3,0.364,0.545,0.217,0.231,0.385,0.122,,,,0.2,0.5,0.538,,,,112.0,101.0,115.0,0.188,,0.98,,86.7,,,,,0.206,0.206,0.362,,,,90.0,70.0,85.0,0.019,0.39,88.0,,,,,,,,,,,,,,,,,,
2024-05-08,745507,Groundout,field_out,True,675961,667755,Alika Williams,José Soriano,0,632cce86-194b-4266-9fd1-4b5459e8d8b0,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,0.426,0.165,0.054,,-1.88,1.84,0.95,,98.9,,97.8,91.6,0.342,0.605,0.122,0.237,0.288,0.148,,,,0.091,0.182,0.484,,,,121.0,101.0,112.0,0.09,,0.64,,93.0,,0.205,0.397,0.403,0.143,0.314,0.323,,,,,,,,,,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,,,,
2024-05-08,745507,Groundout,field_out,True,675961,667755,Alika Williams,José Soriano,0,4f2c4309-1073-4ebf-98d0-67b690131666,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,0.426,0.165,0.054,,-1.88,1.84,0.95,,98.9,,97.8,91.6,0.342,0.605,0.122,0.237,0.288,0.148,,,,0.091,0.182,0.484,,,,121.0,101.0,112.0,0.09,,0.64,,93.0,,0.205,0.397,0.403,0.143,0.314,0.323,,,,,,,,,,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,,,,
2024-05-08,745507,Strikeout,strikeout,True,675961,519043,Alika Williams,Matt Moore,0,c24bc955-2844-4c72-a3f0-6a6d845169b2,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,,0.504,,0.301,-0.32,,,-1.81,92.8,82.8,,,0.266,0.516,0.202,,,,0.25,0.5,0.284,,,,,,,,,,,,,,,,0.143,0.286,0.413,,,,,,,,,,,,,114.0,91.0,94.0,0.194,-0.45,82.4,,,,,,,,,,,,
2024-05-12,745499,Flyout,field_out,True,675961,543294,Alika Williams,Kyle Hendricks,0,bcee374a-943f-4248-a2b9-e6071139ce06,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,0.357,0.504,0.101,0.278,0.421,0.244,,,,88.0,108.0,105.0,,,,,0.127,,1.57,,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745499,Flyout,field_out,True,675961,543294,Alika Williams,Kyle Hendricks,0,f7941251-48df-4e1e-9c6a-b8187ccf1e72,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,0.357,0.504,0.101,0.278,0.421,0.244,,,,88.0,108.0,105.0,,,,,0.127,,1.57,,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,745499,Single,single,False,675961,605155,Alika Williams,Colten Brewer,1,ad8c27fc-af47-41e6-81d7-3cc7604739e7,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,CHC,5.66,4.33,20.2,97.0,94.0,95.0,0.746,9.58,3.92,10.45,0.44,1.13,0.286,0.413,0.238,0.238,0.45,,,,81.0,101.0,92.0,90.0,106.0,101.0,103.0,102.0,101.0,0.02,0.404,0.269,,-1.94,-13.89,0.94,,94.3,,94.2,86.2,0.4,0.68,0.139,0.75,0.75,0.0,,,,0.286,0.286,0.288,104.0,87.0,95.0,,,,,0.289,,-0.25,,80.7,0.138,0.241,0.477,,,,0.333,0.667,0.0,96.0,100.0,99.0,0.018,-3.14,91.0,,,,,,,,,,,,,,,,,,
2024-05-15,745992,Strikeout,strikeout,True,675961,669952,Alika Williams,Mitch White,0,4faf72cd-8b60-4452-9bb3-680515571d06,669952.0,mitchwhite,"White, M",Right,Mitch White,- - -,7.23,6.26,23.2,103.0,95.0,101.0,0.863,4.94,4.94,9.89,1.52,1.14,0.349,0.422,0.072,0.361,0.455,,,,76.0,101.0,97.0,72.0,103.0,85.0,124.0,106.0,108.0,0.138,0.387,0.339,,-0.02,0.0,-4.0,,93.9,,94.0,85.1,0.241,0.448,0.169,0.273,0.364,0.188,,,,0.538,1.385,0.087,99.0,99.0,108.0,,,,,0.136,,0.66,,81.0,0.125,0.125,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Strikeout,strikeout,True,675961,657006,Alika Williams,Justin Steele,0,bc50bf2d-4aa4-4d4f-ae20-f9b26cdc6641,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.43,2.99,1.39,3.98,91.7,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,,,,,0.027,,3.31,,79.8,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Sac Bunt,sac_bunt,True,675961,657006,Alika Williams,Justin Steele,1,c3427866-dd9f-47ef-9bbf-4f7fe2333de6,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,0.05,0.598,0.298,0.027,0.43,2.99,1.39,3.98,91.7,86.6,92.0,83.2,0.255,0.401,0.206,0.188,0.25,0.2,0.133,0.133,0.111,0.171,0.279,0.299,90.0,122.0,109.0,,,,,0.027,,3.31,,79.8,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Single,single,False,675961,669713,Alika Williams,Hayden Wesneski,0,5c17de74-492e-4bac-ace4-696f564de06c,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,0.121,0.368,0.399,0.027,-0.5,-0.74,0.19,1.36,94.5,86.9,93.5,82.2,0.25,0.444,0.132,0.273,0.545,0.123,0.143,0.143,0.214,0.185,0.383,0.428,,,,,,,,,,,,,,,,,,,0.182,0.182,0.209,76.0,97.0,98.0,0.085,2.33,88.1,,,,,,,,,,,,,,,,,,
2024-05-16,746881,Strikeout,strikeout,True,675961,668338,Alika Williams,Tyson Miller,0,0b35db55-91d8-4792-945f-215e7d2edca0,668338.0,tysonmiller,"Miller, T",Right,Tyson Miller,- - -,2.16,3.31,33.1,106.0,106.0,110.0,0.744,8.37,1.08,5.4,1.35,0.6,0.205,0.386,0.193,0.239,0.385,73.0,74.0,40.0,119.0,101.0,104.0,86.0,118.0,115.0,98.0,111.0,118.0,0.024,0.508,0.419,0.006,1.44,3.74,2.18,-1.2,89.8,85.3,90.3,80.4,0.184,0.367,0.298,,,,,,,0.131,0.246,0.286,29.0,109.0,108.0,,,,0.004,0.038,5.34,-12.09,81.1,78.8,0.429,0.857,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Groundout,field_out,True,675961,684007,Alika Williams,Shota Imanaga,0,95ac1260-fe08-43b0-88dd-3ff3e359fbaa,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,0.002,0.547,0.067,0.001,1.17,-1.44,-1.0,-3.42,91.8,87.6,89.4,81.9,0.213,0.376,0.191,,,,,,,0.333,0.375,0.321,71.0,97.0,98.0,80.0,102.0,96.0,0.33,0.044,0.11,-0.86,83.1,72.9,0.429,0.429,0.0,0.252,0.357,0.406,0.5,1.25,0.125,51.0,108.0,96.0,0.009,-8.77,89.8,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Strikeout,strikeout,True,675961,684007,Alika Williams,Shota Imanaga,0,4ec84f10-27a3-422b-8852-fd6cda9cbebf,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,0.002,0.547,0.067,0.001,1.17,-1.44,-1.0,-3.42,91.8,87.6,89.4,81.9,0.213,0.376,0.191,,,,,,,0.333,0.375,0.321,71.0,97.0,98.0,80.0,102.0,96.0,0.33,0.044,0.11,-0.86,83.1,72.9,0.429,0.429,0.0,0.252,0.357,0.406,0.5,1.25,0.125,51.0,108.0,96.0,0.009,-8.77,89.8,,,,,,,,,,,,,,,,,,
2024-05-18,746882,Strikeout,strikeout,True,675961,643410,Alika Williams,Mark Leiter Jr.,0,76ebfbad-20ba-42af-a670-c068a2780a93,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,,,,74.0,96.0,86.0,99.0,101.0,102.0,0.343,0.006,0.111,,2.42,1.5,-3.28,,95.8,,91.3,79.7,,,,0.273,0.273,0.094,,,,0.444,0.778,0.4,82.0,102.0,103.0,116.0,95.0,105.0,0.324,0.109,2.95,-0.79,84.3,73.6,0.429,0.714,0.542,0.061,0.061,0.618,0.313,0.563,0.179,79.0,99.0,94.0,0.107,-2.34,88.5,,,,,,,,,,,,,,,,,,
2024-05-24,745501,Flyout,field_out,True,675961,445926,Alika Williams,Jesse Chavez,0,aa9fb75b-8ee3-4277-b746-fea4d2f989f8,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,0.263,,0.011,0.112,,-0.24,-4.71,-2.0,,85.2,90.7,81.8,,,,0.282,0.538,0.121,0.3,0.55,0.111,0.333,0.667,0.25,93.0,96.0,96.0,,,,,0.092,,0.54,,75.7,0.214,0.286,0.267,,,,0.162,0.257,0.196,84.0,102.0,97.0,0.523,1.99,88.8,,,,,,,,,,,,,,,,,,
2024-05-26,745498,Groundout,field_out,True,675961,519242,Alika Williams,Chris Sale,0,8abe2d1c-f1c5-4be6-8de7-15ea64fc0a00,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.27,0.475,0.241,0.324,0.471,0.153,0.116,0.145,0.231,0.165,0.233,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745498,Groundout,field_out,True,675961,519242,Alika Williams,Chris Sale,0,8c9c76bb-b6be-4545-91ef-eaac893c788f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.27,0.475,0.241,0.324,0.471,0.153,0.116,0.145,0.231,0.165,0.233,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746467,Flyout,field_out,True,675961,669373,Alika Williams,Tarik Skubal,0,a2d5c250-c2da-40fe-aa04-143bdb9e0e9c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,0.21,0.317,0.154,0.272,1.19,1.96,1.72,0.42,96.8,86.0,96.7,88.7,0.195,0.333,0.264,0.17,0.27,0.171,0.217,0.37,0.468,0.16,0.26,0.386,,,,,,,,,,,,,0.143,0.143,0.214,,,,,,,,,,,,,99.0,90.0,100.0,0.047,2.55,78.6,,,,,,,,,,,,
2024-05-29,746467,Flyout,field_out,True,675961,669373,Alika Williams,Tarik Skubal,0,07aa9dab-a9d7-4dd8-9eea-b6826c445e64,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,0.21,0.317,0.154,0.272,1.19,1.96,1.72,0.42,96.8,86.0,96.7,88.7,0.195,0.333,0.264,0.17,0.27,0.171,0.217,0.37,0.468,0.16,0.26,0.386,,,,,,,,,,,,,0.143,0.143,0.214,,,,,,,,,,,,,99.0,90.0,100.0,0.047,2.55,78.6,,,,,,,,,,,,
2024-05-29,746467,Groundout,field_out,True,675961,669438,Alika Williams,Mason Englert,0,8ac4f523-0c0e-473e-ba0a-f63c24fd2f5f,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,75.0,96.0,88.0,79.0,91.0,89.0,103.0,104.0,116.0,0.111,0.274,0.127,0.292,-1.7,-7.72,2.82,-0.87,92.7,86.0,91.1,84.5,0.292,0.667,0.085,0.375,1.0,0.167,0.278,0.5,0.36,0.214,0.214,0.52,83.0,111.0,119.0,,,,,0.048,,2.47,,81.5,0.167,0.333,0.3,,,,0.3,0.7,0.261,,,,0.148,-1.66,88.5,,,,,,,,,,,,,,,,,,
2024-07-28,747173,Hit By Pitch,hit_by_pitch,False,675961,679885,Alika Williams,Justin Martinez,1,94531d2b-d4d9-4283-93b4-a3782f9a94a0,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,79.0,93.0,93.0,114.0,97.0,99.0,124.0,100.0,109.0,0.46,0.094,0.217,,-0.69,0.35,2.82,,100.2,,100.1,89.4,0.222,0.389,0.286,0.316,0.367,0.201,,,,0.125,0.219,0.489,,,,113.0,105.0,108.0,0.229,,2.61,,89.7,,,,,0.075,0.09,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,
