date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-09-04,747075,Groundout,field_out,True,663897,656234,Luke Williams,Jake Bird,0,808f743c-75b7-4d97-b96b-1446302df110,656234.0,jakebird,Bird,Right,Jake Bird,COL,5.01,5.34,32.1,95.0,112.0,96.0,0.796,6.4,6.4,9.46,1.11,1.5,0.304,0.392,0.157,0.324,0.419,140.0,101.0,110.0,49.0,90.0,88.0,84.0,90.0,84.0,139.0,98.0,104.0,0.448,0.011,0.303,0.156,-6.24,-0.73,0.24,-4.03,94.5,95.4,85.2,81.6,,,,0.176,0.324,0.323,0.353,0.647,0.273,0.292,0.4,0.137,,,,,,,,,,116.0,91.0,97.0,0.082,-1.37,91.1,0.333,0.833,0.231,,,,,,,,,,,,,,,,,,,,,
2024-09-04,747075,Strikeout,strikeout,True,663897,678020,Luke Williams,Seth Halvorsen,0,185dbd7d-f763-4164-ad6a-49e6b3d61c7c,678020.0,sethhalvorsen,Halvorsen,Right,Seth Halvorsen,COL,0.0,2.3,4.2,108.0,121.0,116.0,0.75,7.71,0.0,3.86,0.0,2.33,0.364,0.364,0.182,0.364,0.516,,,,112.0,113.0,121.0,137.0,111.0,120.0,134.0,110.0,127.0,0.369,0.185,0.169,,3.18,1.49,-3.18,,100.1,100.2,89.0,,,,,,,,,,,0.2,0.2,0.222,,,,,,,,,,,,,,,,,,,87.0,96.0,98.0,0.277,9.07,89.2,0.0,0.0,0.364,,,,,,,,,,,,
2024-09-05,747073,Strikeout,strikeout,True,663897,596295,Luke Williams,Austin Gomber,0,015e02a6-62b0-40fe-a984-86fc34e26b47,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,,,,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,0.001,0.412,0.158,,-0.95,-42.94,0.23,,90.5,90.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,,,,83.0,104.0,100.0,0.207,0.2,81.1,0.252,0.395,0.278,,,,,,,,,,,,,,,,,,,92.0,109.0,107.0,0.221,-0.21,77.6,,,,,,
2024-09-05,747073,Flyout,field_out,True,663897,596295,Luke Williams,Austin Gomber,0,73a7bea7-46cd-4421-b501-d3b14ab440db,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,,,,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,0.001,0.412,0.158,,-0.95,-42.94,0.23,,90.5,90.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,,,,83.0,104.0,100.0,0.207,0.2,81.1,0.252,0.395,0.278,,,,,,,,,,,,,,,,,,,92.0,109.0,107.0,0.221,-0.21,77.6,,,,,,
2024-09-05,747073,Flyout,field_out,True,663897,596295,Luke Williams,Austin Gomber,0,ff678ed8-deff-4441-9582-25a78b59c3bb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.5,5.03,152.0,102.0,81.0,98.0,0.824,6.39,2.13,9.24,1.6,0.92,0.221,0.416,0.127,0.373,0.444,,,,72.0,98.0,90.0,51.0,110.0,96.0,90.0,102.0,101.0,0.001,0.412,0.158,,-0.95,-42.94,0.23,,90.5,90.1,83.9,,0.299,0.569,0.098,0.257,0.486,0.201,0.22,0.378,0.264,,,,83.0,104.0,100.0,0.207,0.2,81.1,0.252,0.395,0.278,,,,,,,,,,,,,,,,,,,92.0,109.0,107.0,0.221,-0.21,77.6,,,,,,
2024-09-06,747074,Strikeout,strikeout,True,663897,667297,Luke Williams,Tommy Nance,0,175874a0-9de3-4d83-9338-c52378c7bdb4,667297.0,tommynance,Nance,Right,Tommy Nance,TOR,3.24,3.67,16.2,101.0,124.0,102.0,0.738,8.1,3.78,5.4,1.08,2.0,0.186,0.488,0.186,0.372,0.397,151.0,107.0,106.0,46.0,184.0,170.0,99.0,95.0,97.0,128.0,98.0,103.0,0.397,0.004,0.214,0.385,0.0,1.95,-0.39,1.28,95.3,94.5,87.4,84.7,,,,0.125,0.5,0.393,0.1,0.15,0.371,0.286,0.333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,747076,Single,single,False,663897,621244,Luke Williams,José Berríos,0,5021cde2-572c-449a-8069-1315d6dd46d6,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,0.341,0.182,,0.284,-1.73,1.11,,0.56,94.1,93.5,,83.2,0.326,0.596,0.199,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.175,0.383,0.259,82.0,107.0,98.0,0.033,-1.2,91.6,0.333,0.375,0.082,,,,,,,,,,,,,,,,,,,0.182,0.374,0.301
2024-09-07,747076,Flyout,field_out,True,663897,621244,Luke Williams,José Berríos,0,8fccf5f1-516b-40ea-b18f-0dfece30bbf9,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,109.0,102.0,105.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,0.341,0.182,,0.284,-1.73,1.11,,0.56,94.1,93.5,,83.2,0.326,0.596,0.199,,,,,,,0.265,0.359,0.127,86.0,104.0,101.0,0.16,0.95,84.8,0.175,0.383,0.259,82.0,107.0,98.0,0.033,-1.2,91.6,0.333,0.375,0.082,,,,,,,,,,,,,,,,,,,0.182,0.374,0.301
2024-09-07,747076,Strikeout,strikeout,True,663897,621114,Luke Williams,Ryan Burr,0,6f8305d4-8a21-4410-bb96-2b6731aa2ed2,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,4.1,4.14,26.1,100.0,97.0,102.0,0.711,11.96,3.76,7.18,1.03,0.63,0.262,0.462,0.154,0.415,0.381,,,,78.0,95.0,92.0,,,,109.0,104.0,108.0,,0.388,0.612,,-0.97,,1.26,,94.1,,85.4,,0.27,0.514,0.203,0.175,0.317,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,747076,Double,double,False,663897,666818,Luke Williams,Luis Frías,1,17b39388-e909-4603-8ebe-ecfdc6fc8c21,666818.0,luisfrias,Frías,Right,Luis Frías,- - -,12.38,6.16,8.0,96.0,108.0,97.0,0.767,10.13,4.5,18.0,1.13,3.25,0.071,0.643,0.071,0.357,0.394,,,,99.0,90.0,94.0,86.0,121.0,126.0,111.0,113.0,110.0,0.091,0.314,0.12,,-1.41,-2.01,-6.79,,95.8,96.2,84.0,,0.375,0.5,0.318,0.5,0.833,0.0,,,,0.5,0.625,0.083,,,,,,,,,,115.0,95.0,95.0,0.474,-1.96,89.8,0.429,0.643,0.325,,,,,,,,,,,,,,,,,,,,,
2024-09-08,747072,Walk,walk,False,663897,684320,Luke Williams,Yariel Rodríguez,0,89838da3-6297-4a66-8f8e-ba3e67d97514,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.42,4.16,73.1,96.0,95.0,97.0,0.763,9.2,4.17,7.73,1.23,0.93,0.231,0.417,0.156,0.266,0.397,93.0,90.0,95.0,85.0,93.0,88.0,82.0,95.0,95.0,118.0,102.0,108.0,0.099,0.42,0.28,0.1,0.06,3.07,0.45,-3.66,93.9,93.3,84.6,78.2,0.259,0.424,0.206,0.218,0.378,0.36,0.375,0.875,0.267,0.182,0.182,0.115,,,,,,,,,,,,,,,,,,,85.0,106.0,104.0,0.1,-0.77,88.9,0.161,0.29,0.228,,,,,,,,,,,,
2024-09-08,747072,Single,single,False,663897,667297,Luke Williams,Tommy Nance,0,b0b3a496-08e9-4035-b475-8d7f351bd28d,667297.0,tommynance,Nance,Right,Tommy Nance,TOR,3.24,3.67,16.2,101.0,124.0,102.0,0.738,8.1,3.78,5.4,1.08,2.0,0.186,0.488,0.186,0.372,0.397,151.0,107.0,106.0,46.0,184.0,170.0,99.0,95.0,97.0,128.0,98.0,103.0,0.397,0.004,0.214,0.385,0.0,1.95,-0.39,1.28,95.3,94.5,87.4,84.7,,,,0.125,0.5,0.393,0.1,0.15,0.371,0.286,0.333,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,744807,Field Error,field_error,False,663897,669022,Luke Williams,MacKenzie Gore,0,4e0b1562-4138-46bb-b7bf-ce8930e113a2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.17,4.36,153.1,98.0,111.0,101.0,0.757,9.57,3.58,9.8,0.82,1.1,0.262,0.375,0.149,0.295,0.437,105.0,104.0,102.0,125.0,98.0,103.0,,,,91.0,92.0,92.0,,0.551,0.16,0.195,-0.13,,-1.12,0.3,96.1,,90.7,82.9,0.287,0.424,0.222,0.265,0.439,0.32,0.233,0.316,0.326,,,,92.0,91.0,95.0,0.094,-1.64,85.9,0.298,0.511,0.516,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,
2024-09-10,744807,Strikeout,strikeout,True,663897,669022,Luke Williams,MacKenzie Gore,0,524b3328-c577-49be-b096-05e7402c699f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.17,4.36,153.1,98.0,111.0,101.0,0.757,9.57,3.58,9.8,0.82,1.1,0.262,0.375,0.149,0.295,0.437,105.0,104.0,102.0,125.0,98.0,103.0,,,,91.0,92.0,92.0,,0.551,0.16,0.195,-0.13,,-1.12,0.3,96.1,,90.7,82.9,0.287,0.424,0.222,0.265,0.439,0.32,0.233,0.316,0.326,,,,92.0,91.0,95.0,0.094,-1.64,85.9,0.298,0.511,0.516,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,
2024-09-10,744807,Single,single,False,663897,606930,Luke Williams,Jacob Barnes,0,1c04fe72-2351-41cb-b246-9c5aec157d05,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.35,4.76,62.0,101.0,95.0,100.0,0.782,7.55,2.61,9.0,1.31,0.96,0.268,0.353,0.142,0.284,0.397,,,,102.0,103.0,106.0,,,,84.0,84.0,87.0,,0.473,0.028,,-0.35,,0.99,,95.4,,83.7,,0.264,0.473,0.196,0.0,0.0,0.6,,,,,,,,,,,,,,,,88.0,100.0,95.0,0.499,0.73,89.8,0.266,0.411,0.288,,,,,,,,,,,,,,,,,,,,,
2024-09-10,744807,Strikeout,strikeout,True,663897,694350,Luke Williams,Zach Brzykcy,0,01219a6b-6edc-4202-9ecd-506bafddc38a,694350.0,zachbrzykcy,Brzykcy,Right,Zach Brzykcy,WSN,12.27,7.61,3.2,87.0,86.0,84.0,0.76,7.36,7.36,12.27,0.0,0.43,0.167,0.5,0.083,0.417,0.369,95.0,100.0,91.0,87.0,92.0,88.0,,,,,,,,0.6,,0.154,-2.59,,,5.85,94.0,,,82.2,0.375,0.5,0.2,,,,,,,,,,75.0,66.0,71.0,0.246,-0.04,86.8,0.4,0.4,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,744807,Pop Out,field_out,True,663897,663432,Luke Williams,Tanner Rainey,0,5e834661-e87c-482c-a22a-6e1d7393cd41,663432.0,tannerrainey,Rainey,Right,Tanner Rainey,WSN,5.09,6.06,46.0,96.0,109.0,99.0,0.759,7.24,5.48,8.8,1.37,0.51,0.25,0.375,0.153,0.319,0.411,,,,111.0,99.0,101.0,,,,103.0,89.0,92.0,,0.712,0.272,,-0.49,,-0.74,,94.0,,86.5,,0.261,0.486,0.194,0.195,0.195,0.495,,,,,,,87.0,76.0,73.0,0.015,-6.89,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
