date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,FO%,wFO/C,vFO,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-12,746162,Strikeout,strikeout,True,621035,650633,Chris Taylor,Michael King,0,0954cb0c-6744-4ca6-85fe-f5dcac71d07b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,,,,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,-1.2,1.03,-0.06,,93.5,92.8,82.8,,0.269,0.452,0.201,0.381,0.714,0.237,,,,0.2,0.42,0.188,89.0,103.0,98.0,,0.245,,1.28,86.6,,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Strikeout,strikeout,True,621035,663568,Chris Taylor,Stephen Kolek,0,1671e4b8-9a58-42c9-bf52-6001b3f72d0d,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,,,,102.0,114.0,108.0,106.0,108.0,109.0,123.0,102.0,110.0,0.409,0.131,0.202,,2.23,0.15,-3.35,,95.8,95.2,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,,,,0.329,0.371,0.187,113.0,111.0,119.0,,0.068,,0.72,88.8,,0.214,0.214,0.182,,,,95.0,107.0,100.0,0.189,-1.23,92.2,0.359,0.487,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Field Error,field_error,False,621035,593974,Chris Taylor,Wandy Peralta,0,6bc3711f-d548-4471-9324-97b845f62bcf,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,,,,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,0.385,0.094,0.102,,-7.01,2.2,-2.55,,95.4,95.2,88.9,,0.417,1.0,0.16,0.333,0.667,0.3,,,,0.25,0.269,0.13,127.0,102.0,101.0,,0.419,,0.44,88.7,,0.185,0.352,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746162,Pop Out,field_out,True,621035,663158,Chris Taylor,Robert Suarez,0,169467f4-8d13-4c94-899e-654b17f87163,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,1.67,3.08,37.2,103.0,136.0,109.0,0.786,8.36,1.91,6.21,0.96,0.71,0.337,0.327,0.188,0.297,0.463,,,,141.0,105.0,112.0,128.0,105.0,100.0,,,,0.116,0.768,,,2.18,2.13,,,98.8,98.1,,,0.194,0.291,0.218,,,,,,,0.158,0.211,0.128,117.0,94.0,103.0,,0.114,,-3.36,90.8,,0.214,0.643,0.385,,,,,,,0.002,3.88,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746158,Sac Fly,sac_fly,True,621035,680730,Chris Taylor,Mitchell Parker,1,833f09e9-a096-4bd0-9486-5cc4adeef815,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,,,,106.0,106.0,110.0,,0.49,0.09,0.246,0.85,,-1.59,1.0,92.6,,84.6,80.5,0.241,0.382,0.12,0.243,0.514,0.35,0.25,0.369,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.359,0.361,88.0,96.0,95.0,0.173,-0.37,85.8,,,,,,,,,,,,,,,
2024-04-15,746158,Flyout,field_out,True,621035,680730,Chris Taylor,Mitchell Parker,0,87356647-a449-4fc9-a548-5be546e50e3f,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,,,,106.0,106.0,110.0,,0.49,0.09,0.246,0.85,,-1.59,1.0,92.6,,84.6,80.5,0.241,0.382,0.12,0.243,0.514,0.35,0.25,0.369,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.359,0.361,88.0,96.0,95.0,0.173,-0.37,85.8,,,,,,,,,,,,,,,
2024-04-16,746157,Strikeout,strikeout,True,621035,571578,Chris Taylor,Patrick Corbin,0,6c48c831-3317-4c35-b56c-90391a03505d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,-1.09,-1.8,0.02,,91.3,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,88.0,95.0,96.0,,0.05,,-4.62,81.2,,0.4,0.65,0.275,,,,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746157,Groundout,field_out,True,621035,571578,Chris Taylor,Patrick Corbin,0,1e0fbd37-bad4-4cf6-a3a6-d10e35463f25,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,-1.09,-1.8,0.02,,91.3,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,88.0,95.0,96.0,,0.05,,-4.62,81.2,,0.4,0.65,0.275,,,,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746157,Walk,walk,False,621035,571578,Chris Taylor,Patrick Corbin,0,e39c8a4b-cf34-4fa1-ab31-6c671ab2fc3b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,-1.09,-1.8,0.02,,91.3,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,88.0,95.0,96.0,,0.05,,-4.62,81.2,,0.4,0.65,0.275,,,,79.0,106.0,99.0,0.179,0.23,84.5,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746160,Grounded Into DP,grounded_into_double_play,True,621035,640455,Chris Taylor,Sean Manaea,1,0628fd6b-cba1-437b-8775-83cb656a0553,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,,,,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,,0.32,1.2,0.11,,92.5,92.5,80.2,,0.227,0.295,0.213,0.143,0.429,0.328,,,,0.229,0.344,0.19,92.0,99.0,96.0,,0.128,,-1.41,85.6,,0.316,0.456,0.258,,,,83.0,88.0,85.0,0.119,0.62,88.4,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746160,Walk,walk,False,621035,640455,Chris Taylor,Sean Manaea,0,36b41ae6-1c19-4a2f-a4be-621bad0817c8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,,,,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,,0.32,1.2,0.11,,92.5,92.5,80.2,,0.227,0.295,0.213,0.143,0.429,0.328,,,,0.229,0.344,0.19,92.0,99.0,96.0,,0.128,,-1.41,85.6,,0.316,0.456,0.258,,,,83.0,88.0,85.0,0.119,0.62,88.4,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,746160,Single,single,False,621035,657585,Chris Taylor,Reed Garrett,1,f6ac3c42-eead-4289-8af1-94e75c7dab10,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,0.123,0.162,0.208,,-4.83,-2.61,1.05,,96.4,96.2,84.7,,0.44,0.84,0.269,0.167,0.208,0.333,,,,0.4,0.733,0.25,,,,,,,,,,,,,,,,109.0,93.0,89.0,0.234,0.88,91.3,0.273,0.485,0.353,,,,0.129,0.145,0.529,122.0,93.0,101.0,0.273,1.93,87.9,,,,,,,,,,,,,,,
2024-04-19,746160,Strikeout,strikeout,True,621035,493603,Chris Taylor,Adam Ottavino,0,a48b6f8f-88ce-48bd-982b-2e2661c32945,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,,,,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,0.377,0.055,0.39,,1.93,0.6,-0.09,,92.9,92.1,79.2,,0.0,0.0,0.429,0.3,0.6,0.222,,,,0.217,0.25,0.167,73.0,89.0,90.0,,0.077,,-2.3,87.2,,0.364,0.545,0.222,,,,85.0,87.0,90.0,0.102,-1.42,87.9,0.286,1.0,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746154,Hit By Pitch,hit_by_pitch,False,621035,701643,Chris Taylor,Grant Hartwig,1,b3253ce3-eba9-4a86-9ad0-7aaf839d55a8,701643.0,granthartwig,Hartwig,Right,Grant Hartwig,NYM,6.75,6.02,6.2,87.0,103.0,88.0,0.755,5.4,5.4,8.1,1.35,0.8,0.143,0.429,0.333,0.238,0.305,,,,118.0,57.0,47.0,97.0,90.0,87.0,110.0,94.0,99.0,0.347,0.042,0.331,,3.87,-0.82,-0.54,,95.4,94.6,83.8,,,,,0.167,0.167,0.462,,,,0.25,0.5,0.25,83.0,57.0,73.0,,0.068,,-4.46,87.0,,,,,,,,106.0,83.0,81.0,0.212,-1.25,93.6,0.25,0.25,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,746154,Lineout,field_out,True,621035,543859,Chris Taylor,Michael Tonkin,0,f54d188a-7fc8-4d2a-8f2c-198149541be0,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,0.13,0.394,0.476,,0.92,0.04,0.95,,93.0,92.4,83.0,,0.176,0.311,0.213,0.5,0.5,0.375,,,,0.333,0.5,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Strikeout,strikeout,True,621035,669022,Chris Taylor,MacKenzie Gore,0,a9336c97-a1ba-486e-aad1-ce75fe8765cf,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,107.0,104.0,105.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.198,0.21,,-0.7,0.66,96.4,,91.0,83.3,0.284,0.408,0.239,0.429,0.714,0.25,0.217,0.265,0.356,,,,94.0,89.0,93.0,,0.092,,-1.82,85.9,,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Grounded Into DP,grounded_into_double_play,True,621035,669022,Chris Taylor,MacKenzie Gore,1,8924ca57-b5fe-4b98-b041-02e5c4135510,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,107.0,104.0,105.0,130.0,99.0,105.0,,,,93.0,87.0,91.0,,0.549,0.161,0.198,0.21,,-0.7,0.66,96.4,,91.0,83.3,0.284,0.408,0.239,0.429,0.714,0.25,0.217,0.265,0.356,,,,94.0,89.0,93.0,,0.092,,-1.82,85.9,,0.321,0.607,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Strikeout,strikeout,True,621035,606930,Chris Taylor,Jacob Barnes,0,9337ad40-311b-4972-801f-a932162dfbeb,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.52,4.64,38.1,102.0,97.0,102.0,0.753,7.28,2.35,7.98,1.17,0.95,0.289,0.342,0.175,0.281,0.399,,,,105.0,105.0,109.0,,,,97.0,85.0,94.0,,0.484,0.019,,0.15,,-0.03,,95.3,,83.6,,0.237,0.421,0.2,,,,,,,,,,,,,,,,,,,,,,,,,89.0,100.0,95.0,0.497,0.83,89.8,0.242,0.379,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,744867,Groundout,field_out,True,621035,640448,Chris Taylor,Kyle Finnegan,0,624c0aa0-cecd-49fe-b76a-5f97c345aa20,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,2.43,4.27,40.2,106.0,101.0,102.0,0.78,9.3,3.1,6.2,1.33,1.22,0.29,0.346,0.168,0.374,0.513,,,,99.0,107.0,102.0,,,,110.0,108.0,110.0,,0.686,0.057,,1.45,,1.89,,97.2,,85.3,,0.2,0.316,0.197,0.125,0.125,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,0.432,0.337,104.0,104.0,102.0,0.257,-0.04,89.0,,,,,,,,,,,,,,,
2024-04-26,744949,Strikeout,strikeout,True,621035,663893,Chris Taylor,Brendon Little,0,4bf35df5-ee35-4829-8e49-6660e07d96fe,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,4.5,3.46,20.0,96.0,90.0,93.0,0.743,7.65,2.7,8.55,1.35,4.89,0.098,0.492,0.262,0.311,0.408,,,,,,,87.0,95.0,92.0,,,,0.582,,,,,-0.79,,,,94.6,,,,,,,,,0.125,0.125,0.415,0.342,0.526,0.13,,,,0.326,,3.15,,,86.7,,,,95.0,100.0,97.0,89.0,86.0,87.0,0.092,-2.98,93.7,0.286,0.857,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,744949,Groundout,field_out,True,621035,657024,Chris Taylor,Erik Swanson,0,c7029792-1389-42e5-b021-fdf46bc1456c,657024.0,erikswanson,"Swanson, E",Right,Erik Swanson,TOR,9.22,9.08,13.2,92.0,98.0,96.0,0.822,6.59,2.63,13.17,3.29,1.0,0.135,0.481,0.096,0.442,0.422,,,,75.0,91.0,85.0,,,,98.0,93.0,101.0,,0.488,0.156,,1.89,,-3.46,,93.6,,85.7,,0.233,0.267,0.109,0.5,0.75,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.393,1.071,0.259,130.0,95.0,110.0,0.357,-9.05,85.0,,,,,,,,,,,,,,,
2024-04-27,744946,Single,single,False,621035,579328,Chris Taylor,Yusei Kikuchi,1,1f6c5dec-46af-4f5b-996b-ad892e94a194,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,-0.31,,-0.05,-0.17,95.6,,89.2,82.9,0.302,0.55,0.269,0.241,0.31,0.297,0.278,0.435,0.271,,,,102.0,99.0,95.0,,0.107,,0.45,87.2,,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,744946,Sac Bunt,sac_bunt,True,621035,579328,Chris Taylor,Yusei Kikuchi,1,bf514c4e-7b37-4f8b-a0a2-e05a8fa5b233,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,-0.31,,-0.05,-0.17,95.6,,89.2,82.9,0.302,0.55,0.269,0.241,0.31,0.297,0.278,0.435,0.271,,,,102.0,99.0,95.0,,0.107,,0.45,87.2,,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,744946,Strikeout,strikeout,True,621035,579328,Chris Taylor,Yusei Kikuchi,0,09e2e5bf-1c39-48c0-ab40-9ef1c60e7e77,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,98.0,105.0,105.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,0.491,0.158,0.244,-0.31,,-0.05,-0.17,95.6,,89.2,82.9,0.302,0.55,0.269,0.241,0.31,0.297,0.278,0.435,0.271,,,,102.0,99.0,95.0,,0.107,,0.45,87.2,,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,744946,Groundout,field_out,True,621035,605447,Chris Taylor,Jordan Romano,0,f66de1ec-389e-4387-b5bf-04d5a37ff20b,605447.0,jordanromano,Romano,Right,Jordan Romano,TOR,6.59,7.46,13.2,98.0,133.0,103.0,0.765,8.56,2.63,10.54,2.63,0.67,0.227,0.432,0.159,0.341,0.456,,,,125.0,92.0,93.0,,,,142.0,102.0,113.0,,0.479,0.521,,-1.15,,-1.73,,96.4,,86.4,,0.28,0.52,0.065,0.29,0.581,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,747210,Strikeout,strikeout,True,621035,686826,Chris Taylor,Bryce Jarvis,0,e900cf70-f23a-47cc-bbce-7fb5bad10ca6,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,121.0,83.0,88.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,0.132,0.344,0.242,0.008,1.29,0.74,0.9,5.82,95.6,95.2,86.4,83.2,0.234,0.313,0.147,0.221,0.279,0.298,,,,0.28,0.52,0.132,86.0,91.0,95.0,,0.141,,-1.82,85.1,,0.176,0.353,0.326,,,,113.0,100.0,91.0,0.133,-1.94,89.6,0.364,0.773,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Walk,walk,False,621035,656756,Chris Taylor,Jordan Montgomery,1,cfb84b93-0fd9-4309-8150-785e2cac423c,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,-1.97,-1.73,4.12,-0.37,91.9,91.7,83.4,79.0,0.34,0.44,0.17,0.0,0.0,0.7,0.268,0.437,0.315,0.371,0.567,0.135,97.0,96.0,90.0,,0.19,,-2.03,82.8,,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Groundout,field_out,True,621035,656756,Chris Taylor,Jordan Montgomery,0,9b7244e2-a29a-453f-b760-71aa51f1d3b7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,-1.97,-1.73,4.12,-0.37,91.9,91.7,83.4,79.0,0.34,0.44,0.17,0.0,0.0,0.7,0.268,0.437,0.315,0.371,0.567,0.135,97.0,96.0,90.0,,0.19,,-2.03,82.8,,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Single,single,False,621035,686796,Chris Taylor,Blake Walston,0,4c644e21-59e0-4ba6-90fc-2803f21d5605,686796.0,blakewalston,Walston,Left,Blake Walston,ARI,2.84,3.88,12.2,87.0,87.0,87.0,0.827,7.82,6.39,6.39,0.0,0.87,0.182,0.394,0.182,0.424,0.409,86.0,84.0,93.0,68.0,89.0,82.0,,,,94.0,89.0,91.0,0.043,0.328,0.078,0.181,2.39,2.48,-8.13,-0.23,91.6,89.0,81.4,77.2,0.118,0.118,0.25,0.5,0.75,0.333,0.25,0.25,0.278,,,,121.0,86.0,86.0,,0.177,,-1.12,86.2,,0.4,0.6,0.333,,,,82.0,85.0,90.0,0.194,2.73,87.8,0.125,0.125,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,747207,Walk,walk,False,621035,676714,Chris Taylor,Brandon Hughes,1,1ae8b657-08d6-4114-958b-4a781001b38b,676714.0,brandonhughes,Hughes,Left,Brandon Hughes,ARI,10.29,11.35,14.0,98.0,89.0,96.0,0.748,11.57,4.5,14.79,5.14,0.48,0.255,0.383,0.191,0.362,0.394,,,,75.0,96.0,88.0,85.0,93.0,90.0,104.0,103.0,106.0,0.26,0.342,0.397,,-5.23,-4.72,-2.75,,92.4,92.4,81.2,,0.389,1.111,0.182,0.25,0.571,0.46,,,,0.5,0.833,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746153,Strikeout,strikeout,True,621035,608331,Chris Taylor,Max Fried,0,670cff44-965c-4bb6-9264-95c25fefc067,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.208,0.76,1.8,0.7,0.93,93.8,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,95.0,102.0,103.0,,0.145,,1.72,86.1,,0.186,0.271,0.24,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746153,Strikeout,strikeout,True,621035,608331,Chris Taylor,Max Fried,0,f0250fd8-cec6-4bfe-9aba-429635739afd,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.208,0.76,1.8,0.7,0.93,93.8,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,95.0,102.0,103.0,,0.145,,1.72,86.1,,0.186,0.271,0.24,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746153,Flyout,field_out,True,621035,608331,Chris Taylor,Max Fried,0,211c8b56-1400-4637-8f07-beada1e51d07,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,110.0,102.0,106.0,83.0,94.0,94.0,97.0,98.0,97.0,97.0,96.0,95.0,0.162,0.311,0.119,0.208,0.76,1.8,0.7,0.93,93.8,93.7,82.7,74.4,0.287,0.369,0.2,0.25,0.25,0.296,0.158,0.329,0.313,0.231,0.256,0.165,95.0,102.0,103.0,,0.145,,1.72,86.1,,0.186,0.271,0.24,,,,88.0,93.0,92.0,0.055,-0.23,89.3,0.308,0.308,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746147,Strikeout,strikeout,True,621035,666277,Chris Taylor,George Soriano,0,27f03221-36fd-453d-8d42-b05b2a1160c5,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,0.412,0.431,,0.61,,-3.45,,94.5,,83.5,,0.125,0.25,0.276,0.368,0.895,0.255,,,,,,,116.0,99.0,95.0,,0.157,,-1.45,88.8,,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746147,Strikeout,strikeout,True,621035,656945,Chris Taylor,Tanner Scott,0,22c46a64-d312-45fa-ad5a-4609f802f7a9,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,151.0,95.0,105.0,,,,134.0,98.0,109.0,,0.596,0.403,,2.0,,1.59,,96.8,,88.2,,0.093,0.107,0.269,0.175,0.286,0.425,,,,,,,,,,,0.001,,-2.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
