date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-04-08,745363,Pop Out,field_out,True,605113,592866,Nick Ahmed,Trevor Williams,0,629d1dfd-2c4e-4896-a565-5acc9b86ec55,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,91.0,100.0,94.0,100.0,99.0,93.0,,,,,,,,,,0.125,0.349,,,0.346,,,2.04,,,1.03,0.66,,,89.1,,,87.9,78.9,,,0.211,0.3,0.187,0.304,0.435,0.065,0.25,0.4,0.184,,,,,,,,,,72.0,104.0,91.0,0.18,0.28,82.8,0.244,0.268,0.197,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745363,Single,single,False,605113,571882,Nick Ahmed,Derek Law,0,86650646-24ae-46c2-9312-401dc5997ab9,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,85.0,97.0,89.0,112.0,113.0,107.0,,,,81.0,100.0,94.0,,,,0.092,0.133,0.399,,0.287,0.046,,-1.25,0.36,,-2.66,2.56,-7.81,,95.1,91.5,,94.4,87.2,77.8,,0.292,0.5,0.186,0.171,0.256,0.405,0.455,0.545,0.109,0.75,2.25,0.0,,,,0.293,0.387,0.252,85.0,106.0,104.0,0.043,1.29,88.4,0.222,0.222,0.238,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Strikeout,strikeout,True,605113,672851,Nick Ahmed,Joan Adon,0,370152f6-32bd-45e8-8e23-30f0ee6ebda5,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,121.0,85.0,92.0,72.0,90.0,78.0,83.0,109.0,104.0,103.0,107.0,107.0,,,,,,,,,,0.202,0.393,,,0.146,0.034,,-0.49,,,4.8,2.97,-16.92,,94.3,,,94.2,85.7,78.8,,0.2,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.6,,,,,,,,,,74.0,88.0,87.0,0.225,-4.85,87.2,0.429,0.429,0.091,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Forceout,force_out,True,605113,672851,Nick Ahmed,Joan Adon,1,4723db41-d46d-41f3-8596-2a433acded0b,672851.0,joanadon,Adon,Right,Joan Adon,WSN,5.4,7.05,5.0,96.0,81.0,90.0,0.886,5.4,5.4,10.8,0.0,9.0,0.176,0.529,0.176,0.118,0.472,121.0,85.0,92.0,72.0,90.0,78.0,83.0,109.0,104.0,103.0,107.0,107.0,,,,,,,,,,0.202,0.393,,,0.146,0.034,,-0.49,,,4.8,2.97,-16.92,,94.3,,,94.2,85.7,78.8,,0.2,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.6,,,,,,,,,,74.0,88.0,87.0,0.225,-4.85,87.2,0.429,0.429,0.091,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Single,single,False,605113,607179,Nick Ahmed,Jordan Weems,1,23a53af8-6d42-4bbe-9c88-16a93af4fff9,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,144.0,94.0,115.0,100.0,94.0,90.0,,,,122.0,99.0,103.0,,,,,,,,,,,0.605,,,0.358,0.009,,0.22,,,,-0.74,-8.86,,96.1,,,,87.7,79.7,,0.247,0.371,0.173,0.241,0.466,0.289,,,,,,,,,,,,,104.0,82.0,96.0,0.028,-14.18,87.4,0.8,1.0,0.333,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Lineout,field_out,True,605113,640448,Nick Ahmed,Kyle Finnegan,0,b353b306-5404-4549-9100-a5889837f4d7,640448.0,kylefinnegan,Finnegan,Right,Kyle Finnegan,WSN,2.43,4.27,40.2,106.0,101.0,102.0,0.78,9.3,3.1,6.2,1.33,1.22,0.29,0.346,0.168,0.374,0.513,,,,99.0,107.0,102.0,,,,110.0,108.0,110.0,,,,,,,104.0,104.0,102.0,,0.686,,0.257,0.057,,,1.45,,-0.04,,1.89,,,97.2,,89.0,,85.3,,,0.2,0.316,0.197,0.125,0.125,0.438,,,,,,,0.182,0.432,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Triple,triple,False,605113,571578,Nick Ahmed,Patrick Corbin,1,de9a892a-2ae7-4cce-be86-61eba5e2ceb2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,,,,0.352,0.103,0.179,,0.316,,,-1.09,0.23,,-1.8,0.02,,,91.3,84.5,,91.4,79.7,,,0.324,0.541,0.117,0.25,0.384,0.352,0.326,0.578,0.089,,,,,,,0.253,0.38,0.236,88.0,95.0,96.0,0.05,-4.62,81.2,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Single,single,False,605113,571578,Nick Ahmed,Patrick Corbin,0,ffaf7d90-c430-4f65-a478-714a88a67152,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,,,,0.352,0.103,0.179,,0.316,,,-1.09,0.23,,-1.8,0.02,,,91.3,84.5,,91.4,79.7,,,0.324,0.541,0.117,0.25,0.384,0.352,0.326,0.578,0.089,,,,,,,0.253,0.38,0.236,88.0,95.0,96.0,0.05,-4.62,81.2,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Single,single,False,605113,571578,Nick Ahmed,Patrick Corbin,1,c920f178-396e-4d81-a8aa-6f2cee5f1bb4,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,,,,0.352,0.103,0.179,,0.316,,,-1.09,0.23,,-1.8,0.02,,,91.3,84.5,,91.4,79.7,,,0.324,0.541,0.117,0.25,0.384,0.352,0.326,0.578,0.089,,,,,,,0.253,0.38,0.236,88.0,95.0,96.0,0.05,-4.62,81.2,0.4,0.65,0.275,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Strikeout,strikeout,True,605113,621097,Nick Ahmed,Jacob Waguespack,0,bf04dc7e-4985-40db-8f56-a7dafb6cb322,621097.0,jacobwaguespack,Waguespack,Right,Jacob Waguespack,TBR,5.4,6.79,10.0,95.0,86.0,90.0,0.652,9.9,9.0,11.7,0.9,1.88,0.033,0.5,0.133,0.4,0.376,112.0,101.0,93.0,96.0,88.0,86.0,,,,,,,,,,63.0,104.0,92.0,,,,,0.389,0.353,,,0.14,,-0.65,0.31,,,,-0.29,,93.6,86.3,,,,76.0,,0.333,0.333,0.343,,,,,,,0.25,0.25,0.3,,,,0.235,0.353,0.444,90.0,88.0,102.0,0.118,-10.78,85.6,0.6,1.2,0.375,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Single,single,False,605113,664076,Nick Ahmed,Garrett Cleavinger,0,fcd6e904-d6fc-4bee-8c37-5996abd3f86f,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,105.0,95.0,96.0,98.0,95.0,93.0,127.0,98.0,108.0,,,,114.0,95.0,97.0,,,,0.087,0.213,0.31,,0.389,,,1.12,1.15,,-2.87,0.08,,,96.1,90.8,,95.5,83.8,,,0.115,0.231,0.235,0.265,0.294,0.328,0.364,0.636,0.148,,,,,,,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Flyout,field_out,True,605113,621363,Nick Ahmed,Colin Poche,0,ec1ad15c-fc83-4352-b30c-42af0b1377e9,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,,,,98.0,90.0,95.0,,,,68.0,103.0,104.0,,,,,,,,,,,0.695,,,0.305,,,1.3,,,,0.38,,,91.1,,,,83.1,,,0.194,0.387,0.144,0.214,0.393,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Flyout,field_out,True,605113,664126,Nick Ahmed,Pete Fairbanks,0,9064e265-e983-41bd-829d-81cbde01aea5,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,,,,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,,,,,,,0.532,,,0.46,,,-0.09,,,,2.43,,,97.2,,,,85.0,,,0.274,0.339,0.216,0.167,0.25,0.222,,,,,,,,,,,,,93.0,120.0,95.0,0.008,-5.64,94.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Groundout,field_out,True,605113,686752,Nick Ahmed,Ryan Pepiot,0,65865501-19fd-4eac-bff5-9c4b8272ec9e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,,,99.0,97.0,93.0,,,,,0.512,0.024,,0.214,0.03,,1.55,-0.22,,,1.01,-0.01,,94.9,91.9,,,89.0,80.4,,0.149,0.264,0.313,0.239,0.394,0.286,,,,0.167,0.167,0.5,,,,0.333,0.333,0.063,122.0,105.0,116.0,0.219,-1.34,86.1,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Strikeout,strikeout,True,605113,686752,Nick Ahmed,Ryan Pepiot,0,4229a4b4-602b-4908-ae0f-69cdb10f35b6,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,137.0,79.0,87.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,,,,99.0,97.0,93.0,,,,,0.512,0.024,,0.214,0.03,,1.55,-0.22,,,1.01,-0.01,,94.9,91.9,,,89.0,80.4,,0.149,0.264,0.313,0.239,0.394,0.286,,,,0.167,0.167,0.5,,,,0.333,0.333,0.063,122.0,105.0,116.0,0.219,-1.34,86.1,0.253,0.471,0.287,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Strikeout,strikeout,True,605113,606965,Nick Ahmed,Chris Devenski,0,00d40b9d-a3aa-4989-a75c-782fac735a42,606965.0,chrisdevenski,Devenski,Right,Chris Devenski,TBR,6.75,6.02,26.2,99.0,109.0,103.0,0.75,8.1,4.73,9.45,3.04,0.43,0.298,0.381,0.202,0.369,0.388,,,,78.0,104.0,99.0,,,,129.0,88.0,90.0,,,,38.0,94.0,74.0,,,,,0.31,0.139,,0.077,,,-4.53,-5.56,,,-1.31,,,93.0,85.2,,,77.7,,,0.289,0.974,0.151,0.25,0.25,0.467,,,,,,,,,,0.538,0.923,0.242,144.0,99.0,115.0,0.475,1.05,82.8,0.163,0.245,0.364,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746080,Strikeout,strikeout,True,605113,665795,Nick Ahmed,Edward Cabrera,0,60d10e52-78a1-4062-94f4-9d53e609ccf8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,,,,0.041,0.244,,,0.122,0.241,,-4.35,,,-0.84,0.24,-0.94,,96.0,,,96.3,88.5,84.3,,0.406,0.75,0.154,0.211,0.368,0.368,0.333,0.333,0.0,0.219,0.5,0.375,,,,,,,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746080,Single,single,False,605113,665795,Nick Ahmed,Edward Cabrera,0,d0f3b94e-9f60-47bb-8d80-57a6adcc0802,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,,,,0.041,0.244,,,0.122,0.241,,-4.35,,,-0.84,0.24,-0.94,,96.0,,,96.3,88.5,84.3,,0.406,0.75,0.154,0.211,0.368,0.368,0.333,0.333,0.0,0.219,0.5,0.375,,,,,,,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746080,Walk,walk,False,605113,666277,Nick Ahmed,George Soriano,1,db0deb00-76e5-4b3e-83a3-5e45b36c1e86,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,MIA,9.26,7.01,11.2,92.0,95.0,91.0,0.798,9.26,5.4,8.49,2.31,0.71,0.212,0.424,0.091,0.333,0.412,,,,77.0,88.0,80.0,,,,104.0,94.0,100.0,,,,,,,,,,,0.412,,,0.431,,,0.61,,,,-3.45,,,94.5,,,,83.5,,,0.125,0.25,0.276,0.368,0.895,0.255,,,,,,,,,,,,,116.0,99.0,95.0,0.157,-1.45,88.8,0.286,0.286,0.0,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746080,Forceout,force_out,True,605113,663773,Nick Ahmed,Bryan Hoeing,1,2b3c7ad2-2594-48b8-b541-623a23c6cd07,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,3.16,5.99,25.2,102.0,100.0,102.0,0.825,7.36,2.45,9.12,0.7,1.89,0.241,0.43,0.152,0.278,0.45,,,,64.0,98.0,78.0,99.0,107.0,104.0,109.0,103.0,103.0,,,,,,,114.0,98.0,108.0,0.523,0.068,,0.117,0.291,,,3.27,,2.04,-1.04,0.09,,,94.3,,87.0,93.8,83.0,,,0.1,0.2,0.2,0.19,0.238,0.333,0.339,0.475,0.107,,,,0.1,0.2,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Strikeout,strikeout,True,605113,677960,Nick Ahmed,Ryan Weathers,0,efa8264c-b48c-4e30-ae15-50b7711f46ef,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,,,,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,,,,,,,,,,0.122,0.402,,,0.219,,,0.13,,,0.21,0.13,,,95.9,,,94.5,82.7,,,0.289,0.389,0.142,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,81.0,103.0,103.0,0.258,0.93,86.2,0.193,0.398,0.394,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Single,single,False,605113,677960,Nick Ahmed,Ryan Weathers,0,66595e72-9eee-48b4-aca1-26478b838749,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,,,,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,,,,,,,,,,0.122,0.402,,,0.219,,,0.13,,,0.21,0.13,,,95.9,,,94.5,82.7,,,0.289,0.389,0.142,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,81.0,103.0,103.0,0.258,0.93,86.2,0.193,0.398,0.394,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Double,double,False,605113,572143,Nick Ahmed,Burch Smith,1,20ac8ea0-2803-49bc-a687-57ec5b75f127,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,3.94,4.48,32.0,99.0,102.0,99.0,0.828,7.31,2.53,10.97,0.28,1.43,0.245,0.425,0.132,0.368,0.479,99.0,92.0,100.0,104.0,101.0,100.0,97.0,54.0,53.0,,,,,,,98.0,99.0,93.0,,,,0.004,0.519,0.208,,0.017,0.239,,1.25,-3.25,,14.67,-8.01,0.52,,94.4,87.4,,92.8,81.1,79.8,,0.239,0.328,0.242,0.5,0.5,0.0,,,,0.25,0.286,0.111,,,,0.519,0.593,0.211,124.0,69.0,80.0,0.013,1.34,85.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Walk,walk,False,605113,656945,Nick Ahmed,Tanner Scott,0,075579ad-e975-4b6b-9474-b488f963ab96,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,151.0,95.0,105.0,,,,134.0,98.0,109.0,,,,,,,,,,,0.596,,,0.403,,,2.0,,,,1.59,,,96.8,,,,88.2,,,0.093,0.107,0.269,0.175,0.286,0.425,,,,,,,,,,,,,,,,0.001,-2.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Groundout,field_out,True,605113,669432,Nick Ahmed,Trevor Rogers,0,d1d417a4-a3c2-48a5-add9-4583b299d17e,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,,,,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,,,,,,,,,,0.231,0.325,,,0.21,,,-0.74,,,0.22,-1.71,,,92.1,,,91.6,82.5,,,0.261,0.486,0.23,0.262,0.475,0.288,0.27,0.45,0.119,,,,,,,,,,115.0,108.0,117.0,0.233,-0.95,85.8,0.299,0.393,0.251,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Strikeout,strikeout,True,605113,669432,Nick Ahmed,Trevor Rogers,0,b67328d5-0f23-4c74-98b1-15da42eafb2b,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,,,,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,,,,,,,,,,0.231,0.325,,,0.21,,,-0.74,,,0.22,-1.71,,,92.1,,,91.6,82.5,,,0.261,0.486,0.23,0.262,0.475,0.288,0.27,0.45,0.119,,,,,,,,,,115.0,108.0,117.0,0.233,-0.95,85.8,0.299,0.393,0.251,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Grounded Into DP,grounded_into_double_play,True,605113,686539,Nick Ahmed,Declan Cronin,1,c23f9b15-fefb-486e-ac4b-2cd32f3f6790,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,,,,,,,0.41,0.046,,,0.544,,,2.05,,,0.02,0.85,,,93.5,,,93.3,86.8,,,0.111,0.111,0.313,0.262,0.291,0.341,0.328,0.418,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Strikeout,strikeout,True,605113,664350,Nick Ahmed,Sixto Sánchez,1,3bf0552a-4c9e-4bcc-99e9-b31eb7a1c040,664350.0,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.02,35.2,101.0,82.0,97.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.102,0.313,0.464,,,,77.0,98.0,88.0,84.0,110.0,106.0,,,,,,,58.0,108.0,100.0,,,,0.048,0.298,0.34,,,,,-1.21,-1.59,,-4.74,,,,93.8,83.6,,92.7,,,,0.267,0.433,0.104,,,,0.5,1.333,0.167,,,,,,,0.375,0.518,0.114,94.0,100.0,100.0,0.314,1.59,85.4,0.22,0.22,0.17,,,,,,,,,,,,,,,,,,,,,
2024-04-18,745356,Groundout,field_out,True,605113,663531,Nick Ahmed,Logan Allen,0,43c6be54-0143-4e84-b4d9-270e88f1b6e3,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,92.0,99.0,97.0,,,,,0.483,0.15,,0.183,,,-1.5,0.37,,,-2.18,,,91.2,85.4,,,78.6,,,0.563,0.875,0.132,0.231,0.308,0.273,0.348,0.652,0.053,,,,0.138,0.138,0.25,0.263,0.316,0.235,101.0,94.0,97.0,0.183,-1.11,81.6,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,745356,Groundout,field_out,True,605113,663531,Nick Ahmed,Logan Allen,0,fc389ca3-ef6b-4444-923c-9472d9a779bd,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,,,,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,92.0,99.0,97.0,,,,,0.483,0.15,,0.183,,,-1.5,0.37,,,-2.18,,,91.2,85.4,,,78.6,,,0.563,0.875,0.132,0.231,0.308,0.273,0.348,0.652,0.053,,,,0.138,0.138,0.25,0.263,0.316,0.235,101.0,94.0,97.0,0.183,-1.11,81.6,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,745356,Double,double,False,605113,686826,Nick Ahmed,Bryce Jarvis,0,baee7629-d657-4dd4-bfa5-33b83c444f97,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,121.0,83.0,88.0,86.0,99.0,91.0,87.0,94.0,90.0,124.0,94.0,102.0,,,,113.0,100.0,91.0,,,,0.132,0.344,0.133,,0.242,0.008,,1.29,-1.94,,0.74,0.9,5.82,,95.6,89.6,,95.2,86.4,83.2,,0.234,0.313,0.147,0.221,0.279,0.298,0.28,0.52,0.132,,,,,,,0.364,0.773,0.224,86.0,91.0,95.0,0.141,-1.82,85.1,0.176,0.353,0.326,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Single,single,False,605113,656756,Nick Ahmed,Jordan Montgomery,0,ee01ab73-1d0a-4d2c-84c1-ff7c1cd95569,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,,,,,,,0.332,0.164,,,0.022,0.292,,-1.97,,,-1.73,4.12,-0.37,,91.9,,,91.7,83.4,79.0,,0.34,0.44,0.17,0.0,0.0,0.7,0.371,0.567,0.135,0.268,0.437,0.315,,,,,,,97.0,96.0,90.0,0.19,-2.03,82.8,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Single,single,False,605113,656756,Nick Ahmed,Jordan Montgomery,0,dacc163e-3b6e-462c-b99f-b4472a753ae7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,,,,,,,,,,0.332,0.164,,,0.022,0.292,,-1.97,,,-1.73,4.12,-0.37,,91.9,,,91.7,83.4,79.0,,0.34,0.44,0.17,0.0,0.0,0.7,0.371,0.567,0.135,0.268,0.437,0.315,,,,,,,97.0,96.0,90.0,0.19,-2.03,82.8,0.319,0.638,0.382,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Groundout,field_out,True,605113,543518,Nick Ahmed,Scott McGough,0,0a8b1b5f-27c3-4b57-b592-3a8e419d30f9,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,,,,,,,63.0,93.0,87.0,0.041,0.49,,0.33,0.137,,0.002,-3.54,,-0.4,6.02,1.24,,4.87,93.1,,85.0,93.4,87.3,,78.6,0.37,0.741,0.192,0.267,0.4,0.2,0.0,0.0,0.125,,,,0.133,0.267,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
