date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-06-16,746377,Walk,walk,False,668731,669854,Akil Baddoo,Ronel Blanco,1,8764cd1d-7b1a-4c05-bfa3-ae5b738a7cae,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,0.323,,0.255,0.03,,2.64,,0.1,93.4,85.1,,86.3,,0.179,0.439,0.188,0.164,0.224,0.31,0.0,0.0,0.476,0.179,0.366,0.353,,,,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,746377,Flyout,field_out,True,668731,669854,Akil Baddoo,Ronel Blanco,0,b4ee65c0-4ae3-43ef-b39b-671f7b0fd4a2,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,0.323,,0.255,0.03,,2.64,,0.1,93.4,85.1,,86.3,,0.179,0.439,0.188,0.164,0.224,0.31,0.0,0.0,0.476,0.179,0.366,0.353,,,,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,747108,Strikeout,strikeout,True,668731,678226,Akil Baddoo,Daysbel Hernández,0,3bc532cb-59ef-4db6-9da2-ce03f746e636,678226.0,daysbelhernandez,"Hernández, D",Right,Daysbel Hernández,ATL,0.0,2.05,9.2,104.0,132.0,111.0,0.75,11.17,2.79,5.59,0.0,0.78,0.273,0.273,0.143,0.238,0.342,,,,109.0,100.0,101.0,76.0,146.0,131.0,151.0,105.0,118.0,,,,0.026,0.4,0.574,,,0.95,-3.6,3.05,,,97.3,,98.2,89.0,,0.167,0.25,0.25,0.15,0.15,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Walk,walk,False,668731,625643,Akil Baddoo,Reynaldo López,1,2648e918-4060-4c7c-8d02-55a51db4089f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,0.57,0.281,,0.039,1.2,,1.06,,-4.55,95.4,86.0,,84.7,,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Lineout,field_out,True,668731,625643,Akil Baddoo,Reynaldo López,0,53a02f92-5d27-46a6-9b2c-045d6634b307,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,0.57,0.281,,0.039,1.2,,1.06,,-4.55,95.4,86.0,,84.7,,0.263,0.366,0.175,0.182,0.255,0.413,0.132,0.184,0.343,0.333,0.833,0.333,,,,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Strikeout,strikeout,True,668731,607481,Akil Baddoo,Aaron Bummer,0,8269cfc2-233e-424c-89d2-86c609c9173f,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,90.0,104.0,96.0,125.0,103.0,110.0,,,,0.442,0.061,0.365,,0.01,0.31,-0.01,0.74,,1.71,93.9,85.3,93.3,82.2,,0.2,0.3,0.211,0.224,0.245,0.398,0.0,0.0,0.167,,,,0.37,0.463,0.116,123.0,99.0,103.0,0.039,-1.73,82.3,74.0,96.0,87.0,0.082,-4.51,87.4,0.385,0.692,0.235,,,,,,,,,,,,,,,,,,
2024-06-19,747106,Groundout,field_out,True,668731,656550,Akil Baddoo,Grant Holmes,0,754c934e-fbde-4d07-864a-20eba84910df,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,1.06,2.46,17.0,101.0,100.0,100.0,0.703,7.41,2.12,5.29,0.0,1.46,0.318,0.273,0.091,0.25,0.462,90.0,109.0,54.0,85.0,102.0,94.0,,,,120.0,102.0,109.0,,,,,0.41,0.193,,0.005,6.32,,-0.36,,-4.78,95.1,91.2,,87.5,,0.115,0.115,0.244,0.308,0.385,0.417,0.133,0.2,0.364,,,,,,,110.0,105.0,107.0,0.297,2.98,84.4,98.0,84.0,87.0,0.094,0.1,93.7,0.333,0.333,0.222,,,,,,,,,,,,,,,,,,
2024-06-22,746459,Walk,walk,False,668731,656629,Akil Baddoo,Michael Kopech,1,6980041d-d198-4b5d-a4a6-a1dea09e7961,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,,,,,0.795,0.096,,0.001,0.09,,-2.76,,-3.7,98.6,73.5,,86.5,,0.22,0.422,0.322,0.28,0.4,0.297,,,,,,,,,,,,,,,,95.0,106.0,98.0,0.107,0.67,91.3,0.2,0.2,0.231,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Home Run,home_run,False,668731,686563,Akil Baddoo,Jonathan Cannon,1,501f9578-0031-4a6c-bb1d-7df027118cd2,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,,,,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.2,0.225,0.274,,,,0.325,0.625,0.284,0.26,0.425,0.143,,,,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Groundout,field_out,True,668731,694363,Akil Baddoo,Jared Shuster,0,48c79e04-7178-428d-9565-5605387ade01,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,0.257,,0.29,1.28,-8.79,-0.59,,0.46,92.1,83.4,91.6,85.5,,0.227,0.318,0.174,0.27,0.405,0.268,,,,0.205,0.359,0.292,0.556,0.889,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Flyout,field_out,True,668731,641771,Akil Baddoo,Chad Kuhl,0,5b9bba1b-c99d-43a5-9ab5-8568242404e5,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,,,,0.335,0.054,0.393,,0.112,-6.87,-1.36,1.3,,-0.08,95.2,87.5,94.2,85.5,,0.5,1.0,0.375,0.0,0.0,0.333,,,,0.308,0.385,0.2,0.4,0.633,0.119,,,,,,,86.0,92.0,88.0,0.107,0.12,92.1,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Strikeout,strikeout,True,668731,641771,Akil Baddoo,Chad Kuhl,0,b8005724-830f-4b84-88f2-7aedc26e0fb3,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,,,,0.335,0.054,0.393,,0.112,-6.87,-1.36,1.3,,-0.08,95.2,87.5,94.2,85.5,,0.5,1.0,0.375,0.0,0.0,0.333,,,,0.308,0.385,0.2,0.4,0.633,0.119,,,,,,,86.0,92.0,88.0,0.107,0.12,92.1,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
2024-06-23,746457,Groundout,field_out,True,668731,641771,Akil Baddoo,Chad Kuhl,0,4cf318bc-f726-465c-9bfd-54eb76f79d4d,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,,,,0.335,0.054,0.393,,0.112,-6.87,-1.36,1.3,,-0.08,95.2,87.5,94.2,85.5,,0.5,1.0,0.375,0.0,0.0,0.333,,,,0.308,0.385,0.2,0.4,0.633,0.119,,,,,,,86.0,92.0,88.0,0.107,0.12,92.1,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
2024-06-26,746456,Strikeout,strikeout,True,668731,605513,Akil Baddoo,Spencer Turnbull,0,1a8aabe1-8654-47be-9e24-eacee1271719,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,92.0,95.0,94.0,88.0,99.0,94.0,127.0,97.0,102.0,,,,0.123,0.348,0.385,,0.053,-0.45,-1.62,1.97,,1.38,92.0,87.7,93.2,83.9,,0.28,0.453,0.162,0.071,0.071,0.406,0.067,0.067,0.594,0.0,0.0,0.167,0.238,0.667,0.089,103.0,100.0,102.0,0.09,2.03,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746456,Strikeout,strikeout,True,668731,614179,Akil Baddoo,José Ruiz,0,2d3ce0a7-43d3-4fd0-b272-04d0b22e3a21,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,5.08,4.3,28.1,101.0,104.0,101.0,0.742,7.94,2.22,10.8,1.91,1.77,0.233,0.467,0.078,0.367,0.424,94.0,86.0,93.0,104.0,98.0,101.0,75.0,100.0,96.0,131.0,79.0,84.0,,,,0.242,0.248,0.047,,0.038,-0.88,1.67,-1.48,,-2.94,96.3,90.4,95.8,91.9,,0.273,0.545,0.323,0.333,0.333,0.375,0.339,0.536,0.343,0.25,0.5,0.167,0.25,0.357,0.143,119.0,105.0,104.0,0.426,-2.08,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,746456,Groundout,field_out,True,668731,656546,Akil Baddoo,Jeff Hoffman,0,c01c1ddd-22e0-4683-8d0c-9dee9da7da09,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,,,,0.085,0.408,0.395,,,1.24,3.89,2.07,,,96.5,,96.6,86.4,,0.194,0.323,0.312,0.157,0.255,0.44,,,,,,,0.154,0.154,0.167,,,,,,,,,,,,,,,,108.0,103.0,103.0,0.113,0.27,90.4,0.16,0.24,0.275,,,,,,,,,
2024-06-27,746210,Strikeout,strikeout,True,668731,669721,Akil Baddoo,Davis Daniel,0,dd670ded-b1a6-49af-8c33-064b9f3f14ca,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,5.82,4.33,17.0,108.0,77.0,102.0,0.794,7.41,0.53,10.06,1.59,1.05,0.34,0.415,0.132,0.321,0.448,65.0,115.0,108.0,57.0,112.0,101.0,,,,123.0,101.0,108.0,,,,,0.46,0.242,,0.21,1.44,,-2.64,,-0.82,91.7,84.5,,82.6,,0.29,0.419,0.158,0.25,0.625,0.194,0.167,0.333,0.4,0.357,0.429,0.226,,,,92.0,86.0,80.0,0.089,1.66,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,746210,Strikeout,strikeout,True,668731,669721,Akil Baddoo,Davis Daniel,0,6a80e2aa-73db-4b3a-9f7e-d2778ed5920a,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,5.82,4.33,17.0,108.0,77.0,102.0,0.794,7.41,0.53,10.06,1.59,1.05,0.34,0.415,0.132,0.321,0.448,65.0,115.0,108.0,57.0,112.0,101.0,,,,123.0,101.0,108.0,,,,,0.46,0.242,,0.21,1.44,,-2.64,,-0.82,91.7,84.5,,82.6,,0.29,0.419,0.158,0.25,0.625,0.194,0.167,0.333,0.4,0.357,0.429,0.226,,,,92.0,86.0,80.0,0.089,1.66,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,746210,Strikeout,strikeout,True,668731,669721,Akil Baddoo,Davis Daniel,0,7e07b675-033a-4ffc-bfed-67e7aafe0404,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,5.82,4.33,17.0,108.0,77.0,102.0,0.794,7.41,0.53,10.06,1.59,1.05,0.34,0.415,0.132,0.321,0.448,65.0,115.0,108.0,57.0,112.0,101.0,,,,123.0,101.0,108.0,,,,,0.46,0.242,,0.21,1.44,,-2.64,,-0.82,91.7,84.5,,82.6,,0.29,0.419,0.158,0.25,0.625,0.194,0.167,0.333,0.4,0.357,0.429,0.226,,,,92.0,86.0,80.0,0.089,1.66,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,746209,Flyout,field_out,True,668731,519043,Akil Baddoo,Matt Moore,0,ab9dd670-61d5-4b18-9239-cc23a0027a2d,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,84.0,95.0,89.0,,,,,,,114.0,91.0,94.0,,0.504,,0.194,0.301,-0.32,,,-0.45,-1.81,92.8,82.8,,,82.4,0.266,0.516,0.202,,,,0.143,0.286,0.413,0.25,0.5,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745886,Strikeout,strikeout,True,668731,680573,Akil Baddoo,Simeon Woods Richardson,0,09f332df-7e7c-447f-8012-748ab4d579b9,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,0.309,,0.213,1.41,,1.55,,-2.69,93.1,82.9,,86.7,,0.248,0.291,0.201,0.181,0.284,0.257,0.278,0.556,0.225,0.268,0.571,0.18,,,,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745886,Single,single,False,668731,680573,Akil Baddoo,Simeon Woods Richardson,0,87353c3a-b935-4105-8c1c-aa3183a7fabb,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,0.309,,0.213,1.41,,1.55,,-2.69,93.1,82.9,,86.7,,0.248,0.291,0.201,0.181,0.284,0.257,0.278,0.556,0.225,0.268,0.571,0.18,,,,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745886,Flyout,field_out,True,668731,660896,Akil Baddoo,Jorge Alcala,0,2cba370b-79c0-4c24-8a9d-c71bed30d78b,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,1.56,2.62,34.2,96.0,119.0,101.0,0.718,8.57,3.89,4.67,0.0,0.64,0.244,0.43,0.244,0.302,0.413,107.0,77.0,75.0,108.0,89.0,93.0,117.0,108.0,109.0,136.0,104.0,111.0,,,,0.059,0.438,0.431,,0.072,1.75,2.92,0.67,,4.49,97.7,90.1,96.7,89.6,,0.098,0.171,0.339,0.207,0.259,0.324,,,,0.083,0.083,0.125,0.143,0.143,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,745886,Strikeout,strikeout,True,668731,661395,Akil Baddoo,Jhoan Duran,0,e919de19-101c-4af1-886d-515894320579,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,2.93,3.05,30.2,96.0,129.0,96.0,0.735,8.51,2.93,5.87,1.17,2.42,0.266,0.443,0.291,0.215,0.453,,,,119.0,96.0,90.0,,,,,,,,,,,0.421,,,,0.17,,,,,100.4,,,,,0.265,0.324,0.374,,,,0.16,0.4,0.34,,,,,,,133.0,101.0,106.0,0.275,-0.76,86.3,,,,,,,,,,140.0,92.0,96.0,0.305,3.23,96.9,0.149,0.319,0.183,,,,,,,,,
2024-07-03,745888,Strikeout,strikeout,True,668731,701581,Akil Baddoo,David Festa,0,fee1f864-55c3-4139-b8e3-82898199dc1f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,,,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,0.385,0.615,0.158,0.316,0.632,0.2,,,,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745888,Pop Out,field_out,True,668731,701581,Akil Baddoo,David Festa,0,1fd77a00-c3f3-4d3d-8f6a-36ab7b18e9d7,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,,,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,0.385,0.615,0.158,0.316,0.632,0.2,,,,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745888,Pop Out,field_out,True,668731,622251,Akil Baddoo,Josh Staumont,0,e11db038-eaf6-43a4-993f-4075a3c3ca73,622251.0,joshstaumont,Staumont,Right,Josh Staumont,MIN,0.86,3.39,21.0,95.0,116.0,101.0,0.728,7.29,3.86,4.29,0.0,1.15,0.278,0.333,0.148,0.204,0.419,,,,93.0,99.0,98.0,95.0,94.0,91.0,129.0,95.0,105.0,,,,0.26,0.11,0.615,,,1.94,1.5,3.22,,,94.2,,95.2,86.4,,0.0,0.0,0.5,0.122,0.122,0.283,,,,,,,0.188,0.25,0.242,76.0,95.0,102.0,0.015,-8.97,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,745888,Triple,triple,False,668731,681892,Akil Baddoo,Kody Funderburk,0,5d151aa6-a810-4b71-b2e8-b012aaeafbc5,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,76.0,96.0,95.0,,,,98.0,95.0,94.0,122.0,88.0,95.0,,,,0.203,,0.326,,0.029,,-0.34,-2.42,,1.2,,88.6,93.3,82.7,,,,,0.25,0.462,0.337,,,,0.333,0.667,0.0,0.286,0.381,0.091,,,,,,,93.0,102.0,98.0,0.442,-0.69,92.2,0.302,0.491,0.254,,,,,,,,,,,,,,,,,,
2024-07-08,746455,Strikeout,strikeout,True,668731,668909,Akil Baddoo,Gavin Williams,0,cfc8fd3e-537f-4cf6-83c1-1e39893add4c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,,,,117.0,-91.0,10.0,,,,,0.568,0.004,,0.054,-0.18,,-2.0,,-5.68,96.5,87.6,,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,,,,118.0,114.0,112.0,0.21,1.64,80.3,61.0,98.0,84.0,0.163,-0.59,89.7,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
2024-07-08,746455,Groundout,field_out,True,668731,668909,Akil Baddoo,Gavin Williams,1,c72c2220-8725-4aac-b271-db96e8e3e31d,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,,,,117.0,-91.0,10.0,,,,,0.568,0.004,,0.054,-0.18,,-2.0,,-5.68,96.5,87.6,,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,,,,118.0,114.0,112.0,0.21,1.64,80.3,61.0,98.0,84.0,0.163,-0.59,89.7,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
2024-07-08,746455,Strikeout,strikeout,True,668731,680704,Akil Baddoo,Nick Sandlin,0,aff11f3a-a7b0-4f80-9e30-539dd3db6049,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.63,3.77,34.2,93.0,89.0,92.0,0.646,9.87,3.89,5.71,1.3,0.71,0.198,0.407,0.163,0.349,0.374,,,,89.0,97.0,94.0,86.0,83.0,79.0,111.0,90.0,99.0,,,,0.112,0.282,0.394,,,0.62,-4.63,-0.32,,,92.5,,92.3,79.1,,0.188,0.313,0.197,0.214,0.429,0.452,,,,,,,0.333,0.722,0.074,,,,,,,,,,,,,,,,51.0,97.0,84.0,0.212,5.5,84.5,0.034,0.034,0.538,,,,,,,,,
2024-07-10,746453,Strikeout,strikeout,True,668731,676440,Akil Baddoo,Tanner Bibee,0,2ecca1d4-dbdf-4b49-b66f-96527802ba33,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,0.27,,0.171,-1.35,-3.42,1.69,,1.17,94.6,82.4,92.5,86.2,,0.305,0.524,0.214,0.128,0.223,0.355,0.186,0.4,0.241,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Strikeout,strikeout,True,668731,676440,Akil Baddoo,Tanner Bibee,0,22f98736-7bd7-4b5b-a12c-75205628f13e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,0.27,,0.171,-1.35,-3.42,1.69,,1.17,94.6,82.4,92.5,86.2,,0.305,0.524,0.214,0.128,0.223,0.355,0.186,0.4,0.241,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746453,Strikeout,strikeout,True,668731,676440,Akil Baddoo,Tanner Bibee,0,16fe4b0b-bb94-4027-9753-72ddb68a5110,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,0.27,,0.171,-1.35,-3.42,1.69,,1.17,94.6,82.4,92.5,86.2,,0.305,0.524,0.214,0.128,0.223,0.355,0.186,0.4,0.241,0.212,0.353,0.276,,,,119.0,111.0,113.0,0.118,-0.54,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746452,Groundout,field_out,True,668731,595978,Akil Baddoo,Austin Hedges,0,611674c9-e260-45d2-ab02-ac0bc11903be,595978.0,austinhedges,Hedges,Right,Austin Hedges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,745304,Flyout,field_out,True,668731,657277,Akil Baddoo,Logan Webb,0,ddc759b8-54f7-42f1-8a09-dae374087b95,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,,,,0.394,0.052,0.215,,0.327,-0.22,1.48,0.17,,0.46,92.4,87.3,92.4,83.7,,0.188,0.25,0.328,,,,,,,0.262,0.373,0.212,0.251,0.328,0.153,,,,,,,57.0,111.0,109.0,0.012,4.89,90.5,0.0,0.0,0.188,,,,,,,,,,,,,0.248,0.344,0.258,,,
