date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-04-19,745352,Flyout,field_out,True,545341,605483,Randal Grichuk,Blake Snell,0,57e011e9-6646-4fd1-8374-a650a7909071,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,0.322,0.559,0.283,,,,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Single,single,False,545341,605483,Randal Grichuk,Blake Snell,1,e9eda220-775b-4a78-921d-7a6a7b5922fe,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,0.322,0.559,0.283,,,,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Double,double,False,545341,605483,Randal Grichuk,Blake Snell,1,9ff5ae24-335d-4412-9145-3fa19a5952cc,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,,,,107.0,86.0,90.0,,,,,0.479,,0.145,0.21,0.166,-1.07,,,0.34,2.13,-1.15,95.5,,85.2,,88.7,80.9,0.322,0.559,0.283,,,,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Forceout,force_out,True,545341,694738,Randal Grichuk,Landen Roupp,1,4e7c1569-68cb-4043-9aa0-a047a46b4282,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,92.0,73.0,65.0,156.0,100.0,117.0,65.0,61.0,62.0,110.0,88.0,91.0,114.0,71.0,82.0,,,,0.369,0.03,,0.039,0.502,0.06,-2.98,,-1.31,-1.64,0.38,-1.22,93.4,,88.5,94.4,83.5,77.0,,,,0.316,0.474,0.098,0.238,0.381,0.296,0.25,0.25,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20,745354,Groundout,field_out,True,545341,690986,Randal Grichuk,Kyle Harrison,0,899a6c89-e2c6-4a1c-ba5b-209b3d10f885,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,0.61,,0.004,0.186,0.2,0.69,,,-11.76,-0.51,-2.37,92.7,,85.4,,88.2,81.3,0.237,0.377,0.212,,,,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-04-20,745354,Lineout,field_out,True,545341,690986,Randal Grichuk,Kyle Harrison,0,bccdc56d-025b-4866-825f-439b66d35d6e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,0.61,,0.004,0.186,0.2,0.69,,,-11.76,-0.51,-2.37,92.7,,85.4,,88.2,81.3,0.237,0.377,0.212,,,,,,,0.306,0.471,0.224,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-04-20,745354,Pop Out,field_out,True,545341,669062,Randal Grichuk,Erik Miller,0,9e280702-d7bb-4d6e-aa6a-98a165169d71,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,96.0,96.0,92.0,,,,130.0,99.0,109.0,,,,,0.474,,0.175,0.001,0.35,0.26,,,-1.79,3.88,1.88,96.8,,85.1,,82.6,81.1,0.219,0.406,0.293,,,,,,,0.159,0.238,0.31,0.25,0.5,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745193,Walk,walk,False,545341,571927,Randal Grichuk,Steven Matz,0,605ce1e6-9531-4dcb-85d8-e2e3cf14e50b,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.245,0.358,0.121,0.5,0.5,0.0,0.357,0.595,0.26,0.5,0.6,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745193,Flyout,field_out,True,545341,571927,Randal Grichuk,Steven Matz,0,d37019bb-94bd-4c2d-9432-18563e13b7a8,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.245,0.358,0.121,0.5,0.5,0.0,0.357,0.595,0.26,0.5,0.6,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745193,Single,single,False,545341,668868,Randal Grichuk,Zack Thompson,1,d12b9958-c522-4d34-b8f7-9560f0ddbdff,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,0.142,,-2.98,,,-3.08,-6.64,,90.7,,,,82.9,73.5,0.346,0.654,0.212,,,,0.455,0.818,0.188,,,,0.333,0.81,0.191,,,,,,,0.188,0.188,0.371,,,,,,,,,,,,,,,,0.221,1.68,83.8,,,,,,,,,,,,,,,
2024-04-23,745193,Hit By Pitch,hit_by_pitch,False,545341,668868,Randal Grichuk,Zack Thompson,1,0a3fcb2c-6221-48b2-bbc0-fd8db2adc965,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,STL,9.53,4.86,17.0,99.0,53.0,89.0,0.807,10.59,4.24,12.71,3.18,1.0,0.278,0.407,0.241,0.333,0.407,,,,59.0,102.0,101.0,15.0,94.0,72.0,,,,64.0,102.0,96.0,,,,,0.36,,0.278,0.142,,-2.98,,,-3.08,-6.64,,90.7,,,,82.9,73.5,0.346,0.654,0.212,,,,0.455,0.818,0.188,,,,0.333,0.81,0.191,,,,,,,0.188,0.188,0.371,,,,,,,,,,,,,,,,0.221,1.68,83.8,,,,,,,,,,,,,,,
2024-04-23,745193,Grounded Into DP,grounded_into_double_play,True,545341,687798,Randal Grichuk,Nick Robertson,1,0f87768f-6762-4590-ba31-09d3638171cc,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,96.0,95.0,94.0,,,,69.0,103.0,97.0,,,,108.0,108.0,112.0,68.0,115.0,107.0,,0.434,0.015,0.317,,0.234,-2.53,0.99,,1.13,,-0.93,94.4,89.0,87.9,,85.1,,0.391,0.739,0.2,,,,,,,0.3,0.3,0.346,0.143,0.143,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745188,Walk,walk,False,545341,668941,Randal Grichuk,JoJo Romero,0,33e1b6fe-85c3-4b45-b972-cf0b602209cf,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,67.0,98.0,92.0,73.0,98.0,94.0,114.0,94.0,101.0,,,,0.373,0.119,,0.326,,0.182,-2.34,,1.52,3.5,,-4.01,95.0,,85.9,93.7,83.9,,0.357,0.429,0.132,0.259,0.315,0.098,,,,0.379,0.759,0.27,0.059,0.118,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,745265,Single,single,False,545341,642048,Randal Grichuk,Tayler Saucedo,0,64487d9d-fa04-435e-9c60-539fad912381,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,SEA,2.13,2.5,25.1,95.0,93.0,95.0,0.73,9.59,3.91,7.11,0.36,2.33,0.197,0.5,0.152,0.136,0.346,88.0,97.0,96.0,117.0,71.0,72.0,52.0,45.0,24.0,88.0,100.0,96.0,103.0,93.0,103.0,,,,0.458,0.029,,0.239,0.039,0.236,-3.21,,3.61,-1.03,-1.32,0.11,91.9,,85.3,91.4,82.6,76.1,0.0,0.0,0.25,0.17,0.17,0.21,,,,0.308,0.308,0.358,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Pop Out,field_out,True,545341,572020,Randal Grichuk,James Paxton,0,f4fc90bf-db8d-4d70-a5df-3b7aa1cd22ce,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.07,0.34,-3.42,-4.92,,,-1.66,93.2,84.0,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Single,single,False,545341,572020,Randal Grichuk,James Paxton,0,c9dd491e-ccff-4d15-8b52-7322f264b29c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.07,0.34,-3.42,-4.92,,,-1.66,93.2,84.0,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Sac Fly,sac_fly,True,545341,572020,Randal Grichuk,James Paxton,1,34defc93-1b7e-4833-95ff-a033af6ff548,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,,,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.07,0.34,-3.42,-4.92,,,-1.66,93.2,84.0,82.6,92.6,,,0.243,0.381,0.138,0.462,0.692,0.095,0.224,0.355,0.358,0.217,0.348,0.31,,,,0.308,0.769,0.13,,,,,,,79.0,96.0,96.0,0.284,-0.23,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,747211,Strikeout,strikeout,True,545341,681911,Randal Grichuk,Alex Vesia,0,7231c443-e53b-4b5c-b1e4-b0398f6159a5,681911.0,alexvesia,Vesia,Left,Alex Vesia,LAD,1.25,2.56,43.1,102.0,122.0,106.0,0.71,11.84,3.74,4.15,0.83,0.33,0.326,0.303,0.225,0.247,0.421,80.0,101.0,94.0,,,,130.0,101.0,106.0,,,,112.0,106.0,107.0,,,,,0.649,,0.309,,0.043,2.08,,,0.75,,1.68,93.6,,86.2,,85.5,,0.128,0.287,0.293,,,,,,,0.125,0.125,0.2,0.171,0.22,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,747209,Strikeout,strikeout,True,545341,670970,Randal Grichuk,Adrian Morejon,0,618da253-749e-4801-abe6-7a3e28b1b245,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,,,,126.0,102.0,108.0,124.0,103.0,110.0,122.0,112.0,119.0,,,,0.294,0.288,,0.377,,,-0.51,,2.34,0.27,,,96.9,,,97.5,85.6,,0.3,0.45,0.26,0.261,0.304,0.159,,,,,,,0.375,0.75,0.167,,,,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,77.0,102.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,747206,Strikeout,strikeout,True,545341,593974,Randal Grichuk,Wandy Peralta,0,e3bd3e9d-5973-494e-b56e-1b6143ed946e,593974.0,wandyperalta,"Peralta, Wa",Left,Wandy Peralta,SDP,4.5,5.26,34.0,97.0,98.0,95.0,0.826,5.29,3.18,8.47,1.59,1.76,0.225,0.459,0.126,0.351,0.371,127.0,102.0,101.0,,,,117.0,98.0,94.0,66.0,93.0,86.0,78.0,95.0,104.0,,,,0.385,0.094,,0.102,,0.419,-7.01,,2.2,-2.55,,0.44,95.4,,88.7,95.2,88.9,,0.417,1.0,0.16,0.25,0.269,0.13,,,,0.185,0.352,0.221,0.333,0.667,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746718,Single,single,False,545341,458677,Randal Grichuk,Justin Wilson,0,000a5af2-02f7-4a1f-a7b5-e1ea5dbe4b1b,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,,,,102.0,101.0,102.0,,,,130.0,100.0,101.0,90.0,107.0,106.0,,0.499,0.254,0.229,,,-1.47,2.12,,-0.34,,,95.3,92.1,,,88.2,,0.304,0.478,0.32,,,,,,,,,,0.231,0.269,0.348,0.296,0.444,0.149,0.018,2.17,86.4,,,,,,,,,,42.0,61.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746718,Flyout,field_out,True,545341,571656,Randal Grichuk,Buck Farmer,0,e78afece-14b7-42b7-aa95-1408c9a4bb56,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,,,,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,,,,0.21,0.244,,0.33,,0.216,0.58,,0.81,1.87,,-0.98,92.7,,86.6,92.3,82.1,,0.2,0.4,0.153,0.282,0.436,0.182,,,,0.297,0.351,0.259,0.125,0.271,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746717,Groundout,field_out,True,545341,608718,Randal Grichuk,Brent Suter,0,311b60da-2666-4d63-b9f5-6dd2d87d6dd0,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,0.215,0.418,,0.171,,0.196,0.28,,0.2,-0.29,,-0.48,85.9,,75.8,87.4,78.7,,0.277,0.446,0.198,0.25,0.472,0.2,,,,0.227,0.364,0.28,0.243,0.459,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Flyout,field_out,True,545341,608344,Randal Grichuk,Cole Irvin,0,3d240661-aee3-4c22-8865-d7b10410ea7c,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.304,0.446,0.084,0.27,0.365,0.203,0.217,0.283,0.25,0.308,0.538,0.15,0.326,0.512,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Flyout,field_out,True,545341,608344,Randal Grichuk,Cole Irvin,0,8d1b74d8-29b0-4be6-89b0-d1158c453e3e,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.304,0.446,0.084,0.27,0.365,0.203,0.217,0.283,0.25,0.308,0.538,0.15,0.326,0.512,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,747043,Single,single,False,545341,608344,Randal Grichuk,Cole Irvin,1,2a32e1bb-2ad6-4a24-b79b-c4cbe69a4a03,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.304,0.446,0.084,0.27,0.365,0.203,0.217,0.283,0.25,0.308,0.538,0.15,0.326,0.512,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Lineout,field_out,True,545341,607644,Randal Grichuk,John Means,0,5481525c-c126-46d6-a219-7dda25457ae5,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,0.231,0.5,0.182,,,,0.2,0.2,0.111,0.222,0.333,0.353,0.167,0.278,0.333,,,,,,,,,,88.0,92.0,100.0,0.109,1.36,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Flyout,field_out,True,545341,607644,Randal Grichuk,John Means,0,03bb77bc-2d92-4c14-b78c-12337b57f5b0,607644.0,johnmeans,Means,Left,John Means,BAL,2.61,4.7,20.2,102.0,87.0,102.0,0.76,6.97,0.87,6.97,0.87,0.32,0.23,0.541,0.164,0.377,0.419,89.0,113.0,112.0,,,,88.0,96.0,96.0,,,,83.0,102.0,100.0,,,,,0.375,,0.231,,0.284,0.74,,,1.7,,0.88,90.5,,82.0,,84.5,,0.231,0.5,0.182,,,,0.2,0.2,0.111,0.222,0.333,0.353,0.167,0.278,0.333,,,,,,,,,,88.0,92.0,100.0,0.109,1.36,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,747041,Single,single,False,545341,657508,Randal Grichuk,Mike Baumann,0,74fb4f7a-9aff-496a-8d4a-cbd88361fed8,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,,,,123.0,96.0,99.0,,,,110.0,82.0,88.0,,,,0.002,0.396,,0.215,,0.034,-3.29,,-3.42,1.8,,0.22,96.3,,89.1,95.8,92.2,,0.327,0.75,0.174,,,,0.16,0.16,0.327,0.2,0.2,0.25,0.192,0.346,0.291,,,,,,,,,,125.0,97.0,105.0,0.353,0.44,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,747042,Double,double,False,545341,672335,Randal Grichuk,Cionel Pérez,1,b071501e-82b5-4a40-b4f1-8dcdc9985069,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,3.49,4.1,28.1,95.0,95.0,97.0,0.77,8.26,3.81,7.62,0.0,1.71,0.284,0.457,0.173,0.358,0.432,,,,,,,101.0,86.0,83.0,92.0,97.0,97.0,94.0,98.0,105.0,,,,0.373,0.222,,0.405,,,-1.5,,0.35,1.36,,,96.6,,,96.2,83.4,,0.318,0.409,0.186,0.227,0.273,0.156,,,,,,,0.171,0.317,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,747042,Strikeout,strikeout,True,545341,544150,Randal Grichuk,Albert Suárez,0,066a2752-cc5a-4bcf-aac2-d5e42d1bb38a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,93.0,97.0,97.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.092,0.178,0.49,-0.22,,,-0.29,1.03,95.1,86.4,85.9,,,78.5,0.241,0.38,0.214,,,,0.238,0.333,0.205,0.19,0.293,0.228,,,,0.283,0.413,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,747204,Pop Out,field_out,True,545341,608718,Randal Grichuk,Brent Suter,0,3b60256b-4ca0-4248-af85-b422cb9094de,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,109.0,101.0,114.0,,,,116.0,99.0,108.0,82.0,90.0,79.0,89.0,106.0,109.0,,,,0.215,0.418,,0.171,,0.196,0.28,,0.2,-0.29,,-0.48,85.9,,75.8,87.4,78.7,,0.277,0.446,0.198,0.25,0.472,0.2,,,,0.227,0.364,0.28,0.243,0.459,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,747204,Flyout,field_out,True,545341,518585,Randal Grichuk,Fernando Cruz,0,ae6248f0-93d8-4b03-b00a-249dbea4bba9,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,,,,90.0,95.0,89.0,,,,,,,82.0,94.0,95.0,,0.301,0.268,,,,-0.28,-1.25,,,,,94.7,88.8,,,,,0.316,0.553,0.178,,,,,,,,,,,,,0.344,0.719,0.317,0.431,2.35,81.7,0.09,0.128,0.573,,,,,,,159.0,95.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Grounded Into DP,grounded_into_double_play,True,545341,671096,Randal Grichuk,Andrew Abbott,1,a8cc3416-53d5-42cd-a47f-273600624c9b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,,,,0.546,,0.165,0.121,0.167,0.21,,,0.44,-1.54,0.81,92.9,,84.7,,82.8,80.7,0.233,0.406,0.193,,,,0.324,0.676,0.147,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
