date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-05-21,745662,Strikeout,strikeout,True,691016,615698,Tyler Soderstrom,Cal Quantrill,0,8318cd96-70cc-4d3c-ac59-6097cf62461e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,,,,79.0,97.0,90.0,,,,80.0,99.0,95.0,0.397,,0.134,,0.025,,-1.43,-1.66,,1.78,,87.7,84.9,93.8,,,,,,,,0.322,0.573,0.2,0.347,0.571,0.173,0.222,0.222,0.167,96.0,101.0,104.0,0.107,0.34,79.9,0.242,0.424,0.267,,,,,,,115.0,95.0,98.0,0.336,1.52,86.1,0.178,0.253,0.253,,,,,,
2024-05-21,745662,Groundout,field_out,True,691016,664875,Tyler Soderstrom,Justin Lawrence,0,92aba977-9a17-4a6f-a5de-3c5adf01daee,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,,,,75.0,96.0,96.0,156.0,95.0,116.0,,,,0.579,,,0.421,,,,-1.67,0.0,,,,,94.9,84.0,0.204,0.296,0.303,,,,0.375,0.563,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,745662,Strikeout,strikeout,True,691016,641755,Tyler Soderstrom,Tyler Kinley,1,5add1e29-b065-4763-ae2d-697d2e7f5718,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,,,,0.003,0.366,,0.589,0.043,-3.61,,-2.92,-0.4,0.7,95.8,,87.2,93.9,89.6,0.226,0.5,0.404,0.431,0.621,0.106,,,,,,,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745661,Strikeout,strikeout,True,691016,683232,Tyler Soderstrom,Nick Mears,0,aeebfe61-2070-43de-82c8-9ecf4346da92,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,138.0,98.0,105.0,,,,111.0,99.0,103.0,,,,,0.603,,0.19,,1.1,,,-0.05,,96.7,,,,86.4,0.257,0.343,0.522,0.242,0.319,0.192,,,,,,,,,,127.0,100.0,110.0,0.207,-3.59,81.4,0.372,0.535,0.288,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745660,Walk,walk,False,691016,663567,Tyler Soderstrom,Peter Lambert,1,4ef0db66-91a3-4f0c-bc5f-eaa6a7288607,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,0.032,0.382,,0.306,0.228,-0.75,,-1.55,0.45,0.42,94.5,,86.9,93.8,85.8,0.182,0.182,0.316,0.276,0.534,0.11,0.333,0.333,0.0,,,,0.237,0.263,0.42,80.0,96.0,95.0,0.052,-5.77,78.0,0.25,0.875,0.2,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745658,Flyout,field_out,True,691016,681293,Tyler Soderstrom,Spencer Arrighetti,0,4fa0ec9a-4f3c-4cac-ad93-97b8ff8e2df8,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.143,0.229,0.392,0.325,0.553,0.183,,,,0.25,0.382,0.24,0.55,0.75,0.302,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745658,Strikeout,strikeout,True,691016,681293,Tyler Soderstrom,Spencer Arrighetti,0,9a5959b1-2822-4ba8-8c44-0d0ae090a720,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,83.0,99.0,97.0,,,,111.0,93.0,100.0,62.0,100.0,100.0,,0.414,0.197,0.113,0.074,-1.89,1.2,,0.49,-4.75,94.0,87.8,85.0,,81.2,0.143,0.229,0.392,0.325,0.553,0.183,,,,0.25,0.382,0.24,0.55,0.75,0.302,113.0,98.0,103.0,0.202,0.32,78.4,0.162,0.294,0.408,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745658,Strikeout,strikeout,True,691016,605463,Tyler Soderstrom,Tayler Scott,0,39371325-b11f-4767-8a88-4fda3a499bd5,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,,0.262,0.232,2.65,,-0.27,0.86,0.69,92.7,,85.5,92.6,84.0,0.212,0.288,0.276,0.089,0.107,0.287,0.375,0.375,0.211,,,,0.143,0.214,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745658,Walk,walk,False,691016,661527,Tyler Soderstrom,Seth Martinez,0,8b3186cc-7387-4979-991a-3cf7507773b2,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,73.0,100.0,94.0,103.0,103.0,93.0,135.0,100.0,108.0,,,,0.212,0.306,,0.327,0.155,1.96,,2.47,0.1,-0.57,90.9,,84.9,89.8,79.2,0.191,0.426,0.337,0.213,0.298,0.191,0.179,0.256,0.13,,,,0.259,0.37,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745091,Strikeout,strikeout,True,691016,592094,Tyler Soderstrom,Jason Adam,0,010c6f31-5696-4846-8e55-05b3e692f6ee,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,138.0,101.0,117.0,122.0,101.0,103.0,,,,132.0,88.0,92.0,,,,,0.412,,0.353,0.235,1.79,,,1.35,2.24,95.4,,89.6,,81.9,0.143,0.286,0.429,0.154,0.269,0.228,,,,,,,0.13,0.196,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Pop Out,field_out,True,691016,686752,Tyler Soderstrom,Ryan Pepiot,0,524ecd15-84af-4a3a-8915-089474240e68,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,99.0,97.0,93.0,,0.512,0.024,0.214,0.219,1.55,-0.22,,1.01,-1.34,94.9,91.9,86.1,,89.0,0.239,0.394,0.286,0.149,0.264,0.313,,,,0.333,0.333,0.063,0.253,0.471,0.287,137.0,79.0,87.0,0.03,-0.01,80.4,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Strikeout,strikeout,True,691016,686752,Tyler Soderstrom,Ryan Pepiot,0,892f6fa2-ee87-4886-971c-ac4e0f97747d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,,,,120.0,95.0,106.0,99.0,97.0,93.0,,0.512,0.024,0.214,0.219,1.55,-0.22,,1.01,-1.34,94.9,91.9,86.1,,89.0,0.239,0.394,0.286,0.149,0.264,0.313,,,,0.333,0.333,0.063,0.253,0.471,0.287,137.0,79.0,87.0,0.03,-0.01,80.4,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Intent Walk,intent_walk,False,691016,664126,Tyler Soderstrom,Pete Fairbanks,0,07450816-0756-1013-000c-f08cd117d70a,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,113.0,93.0,98.0,,,,137.0,99.0,106.0,,,,,0.532,,0.46,0.008,-0.09,,,2.43,-5.64,97.2,,94.9,,85.0,0.167,0.25,0.222,0.274,0.339,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Pop Out,field_out,True,691016,663992,Tyler Soderstrom,Richard Lovelady,0,59c4eeed-f237-4376-bdec-bd0f6b128867,663992.0,richardlovelady,Lovelady,Left,Richard Lovelady,- - -,7.62,3.19,13.0,101.0,99.0,102.0,0.766,8.31,2.08,12.46,0.69,0.84,0.333,0.289,0.267,0.289,0.481,,,,54.0,108.0,106.0,95.0,100.0,95.0,116.0,98.0,105.0,,,,0.313,0.154,,0.533,,-5.92,,-2.76,1.89,,92.1,,,91.9,85.1,0.194,0.258,0.274,0.571,1.0,0.214,0.471,0.588,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Walk,walk,False,691016,625643,Tyler Soderstrom,Reynaldo López,0,5019a780-2bbb-4d51-814e-302fcb5c2832,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,0.57,,0.281,0.039,1.2,,,1.06,-4.55,95.4,,86.0,,84.7,0.182,0.255,0.413,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Strikeout,strikeout,True,691016,625643,Tyler Soderstrom,Reynaldo López,0,8d100876-c6ca-44bf-a9ab-e6743327dbbd,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,0.57,,0.281,0.039,1.2,,,1.06,-4.55,95.4,,86.0,,84.7,0.182,0.255,0.413,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Walk,walk,False,691016,572955,Tyler Soderstrom,Pierce Johnson,0,2ff4cd97-d4e3-4ad5-ba0e-1caa0a7fa4f1,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,104.0,33.0,39.0,,0.191,0.022,,,-0.29,-0.7,,,,95.5,92.2,,,,,,,0.2,0.2,0.188,,,,,,,,,,152.0,106.0,111.0,0.787,0.86,85.6,0.228,0.347,0.328,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Groundout,field_out,True,691016,628452,Tyler Soderstrom,Raisel Iglesias,1,7da4da34-0cc0-42ae-82a1-8316603cd02e,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,103.0,103.0,103.0,107.0,91.0,90.0,131.0,105.0,116.0,,,,0.205,0.28,,0.173,0.342,2.86,,3.32,-1.01,2.6,95.3,,89.4,95.3,84.3,0.25,0.35,0.395,0.167,0.306,0.213,0.105,0.105,0.088,,,,0.163,0.245,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Strikeout,strikeout,True,691016,572955,Tyler Soderstrom,Pierce Johnson,0,8271c3a4-5dec-43c7-8bde-f240e4bae6de,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,104.0,33.0,39.0,,0.191,0.022,,,-0.29,-0.7,,,,95.5,92.2,,,,,,,0.2,0.2,0.188,,,,,,,,,,152.0,106.0,111.0,0.787,0.86,85.6,0.228,0.347,0.328,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Hit By Pitch,hit_by_pitch,False,691016,450203,Tyler Soderstrom,Charlie Morton,1,6f86e40a-a876-41b6-9e10-0d1d0b272316,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,75.0,92.0,87.0,0.094,0.277,0.095,,0.123,-2.02,-1.28,0.73,,0.94,93.8,88.6,85.0,93.4,,,,,0.292,0.563,0.182,0.303,0.455,0.094,0.304,0.739,0.159,0.186,0.302,0.347,119.0,99.0,107.0,0.412,1.39,81.4,0.179,0.256,0.336,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Strikeout,strikeout,True,691016,450203,Tyler Soderstrom,Charlie Morton,0,a1c6eb9f-7b2d-4e52-bed6-95169d297831,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,75.0,92.0,87.0,0.094,0.277,0.095,,0.123,-2.02,-1.28,0.73,,0.94,93.8,88.6,85.0,93.4,,,,,0.292,0.563,0.182,0.303,0.455,0.094,0.304,0.739,0.159,0.186,0.302,0.347,119.0,99.0,107.0,0.412,1.39,81.4,0.179,0.256,0.336,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745657,Groundout,field_out,True,691016,693433,Tyler Soderstrom,Bryan Woo,1,86ab84b7-5980-47f4-b944-a330fe0f937a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,0.268,0.521,,0.14,0.072,0.7,,3.01,1.72,3.51,94.7,,89.5,94.5,84.1,0.2,0.2,0.313,0.253,0.373,0.21,0.188,0.25,0.132,,,,0.1,0.2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745657,Single,single,False,691016,693433,Tyler Soderstrom,Bryan Woo,0,8387f906-9b15-4960-89b8-aea1668531f5,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.45,2.56,44.0,108.0,104.0,107.0,0.82,5.93,1.02,6.95,0.61,0.91,0.321,0.343,0.119,0.239,0.525,88.0,102.0,96.0,96.0,109.0,107.0,121.0,111.0,110.0,109.0,102.0,105.0,,,,0.268,0.521,,0.14,0.072,0.7,,3.01,1.72,3.51,94.7,,89.5,94.5,84.1,0.2,0.2,0.313,0.253,0.373,0.21,0.188,0.25,0.132,,,,0.1,0.2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745657,Strikeout,strikeout,True,691016,657508,Tyler Soderstrom,Mike Baumann,0,fa7da4ca-6e4e-4e40-b8fc-77a912a14028,657508.0,mikebaumann,Baumann,Right,Mike Baumann,- - -,4.41,4.48,34.2,94.0,120.0,99.0,0.772,8.31,4.41,8.05,1.56,0.98,0.291,0.32,0.126,0.301,0.442,90.0,110.0,107.0,123.0,96.0,99.0,,,,110.0,82.0,88.0,,,,0.002,0.396,,0.215,0.034,-3.29,,-3.42,1.8,0.22,96.3,,89.1,95.8,92.2,0.192,0.346,0.291,0.327,0.75,0.174,,,,,,,0.2,0.2,0.25,,,,,,,0.16,0.16,0.327,125.0,97.0,105.0,0.353,0.44,87.6,,,,,,,,,,,,,,,
2024-06-07,745655,Grounded Into DP,grounded_into_double_play,True,691016,605135,Tyler Soderstrom,Chris Bassitt,1,3997337b-07f1-4f27-91d7-bb94dc485a0d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.333,0.556,0.138,0.25,0.5,0.286,0.337,0.412,0.111,0.152,0.253,0.271,0.25,0.45,0.098,106.0,88.0,100.0,0.145,0.47,70.8,0.193,0.281,0.282,,,,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-06-07,745655,Single,single,False,691016,605135,Tyler Soderstrom,Chris Bassitt,0,e3014e4e-739d-41d1-bfbb-9f14065e4167,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.333,0.556,0.138,0.25,0.5,0.286,0.337,0.412,0.111,0.152,0.253,0.271,0.25,0.45,0.098,106.0,88.0,100.0,0.145,0.47,70.8,0.193,0.281,0.282,,,,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-06-07,745655,Walk,walk,False,691016,605135,Tyler Soderstrom,Chris Bassitt,0,a26ed937-329b-42c0-9282-08ce59d4d9d9,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.333,0.556,0.138,0.25,0.5,0.286,0.337,0.412,0.111,0.152,0.253,0.271,0.25,0.45,0.098,106.0,88.0,100.0,0.145,0.47,70.8,0.193,0.281,0.282,,,,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-06-08,745652,Lineout,field_out,True,691016,592332,Tyler Soderstrom,Kevin Gausman,0,086a2656-aaeb-4644-a0ce-ef22093ab786,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.298,0.521,0.198,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,
2024-06-08,745652,Grounded Into DP,grounded_into_double_play,True,691016,592332,Tyler Soderstrom,Kevin Gausman,1,72b5ea63-1030-49e9-9171-ff53a693a809,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.298,0.521,0.198,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,
2024-06-08,745652,Strikeout,strikeout,True,691016,592332,Tyler Soderstrom,Kevin Gausman,0,67031821-38f4-4940-bc17-bee59012a0f1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,,,,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,,,,0.048,0.543,,0.082,,-0.1,,-1.31,-2.39,,93.9,,,93.5,83.1,0.32,0.56,0.298,0.298,0.521,0.198,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,93.0,109.0,110.0,0.327,-0.61,85.7,0.207,0.343,0.33,,,,,,
2024-06-09,745651,Single,single,False,691016,670102,Tyler Soderstrom,Bowden Francis,1,4796aae2-76f8-4a15-9442-5e200dc64588,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,,,89.0,97.0,97.0,,,,,0.536,,0.059,,0.67,,,-7.31,,93.3,,,,83.8,0.4,1.1,0.294,0.233,0.442,0.182,,,,,,,,,,103.0,95.0,100.0,0.284,-1.52,73.5,0.297,0.486,0.225,,,,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,
2024-06-09,745651,Groundout,field_out,True,691016,670102,Tyler Soderstrom,Bowden Francis,0,6b7d57fd-6479-44f8-92fb-aaea30c447ae,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,,,89.0,97.0,97.0,,,,,0.536,,0.059,,0.67,,,-7.31,,93.3,,,,83.8,0.4,1.1,0.294,0.233,0.442,0.182,,,,,,,,,,103.0,95.0,100.0,0.284,-1.52,73.5,0.297,0.486,0.225,,,,,,,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,
2024-06-09,745651,Walk,walk,False,691016,670950,Tyler Soderstrom,Trevor Richards,0,03de49fb-bd4b-4145-9e4a-f8b91ae972ba,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,0.587,1.05,,-3.42,,0.94,92.1,,79.0,91.4,,,,,0.197,0.303,0.139,,,,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,745651,Flyout,field_out,True,691016,554340,Tyler Soderstrom,Yimi García,0,a97dce89-762f-4165-9ad9-75e6f9651076,554340.0,yimigarcia,"García, Y",Right,Yimi García,TOR,2.57,2.32,28.0,105.0,119.0,112.0,0.726,11.89,2.25,4.82,0.96,0.41,0.361,0.311,0.164,0.279,0.407,107.0,84.0,80.0,111.0,115.0,123.0,94.0,97.0,97.0,174.0,107.0,124.0,,,,0.191,0.335,,0.175,0.09,2.91,,2.05,2.46,0.7,96.7,,88.7,95.9,86.7,0.0,0.0,0.0,0.116,0.279,0.356,0.188,0.25,0.2,,,,0.143,0.286,0.529,111.0,104.0,109.0,0.21,0.28,84.2,0.308,0.538,0.25,,,,,,,,,,,,,,,,,,,,,
2024-06-10,745409,Home Run,home_run,False,691016,656302,Tyler Soderstrom,Dylan Cease,0,c885917e-2638-48bf-bf57-fcf68aba8289,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.013,-0.1,-5.15,,1.62,-4.3,96.8,91.8,69.5,,87.1,0.182,0.273,0.379,0.244,0.445,0.225,,,,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,0.242,0.455,0.333,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,,,,,,,
2024-06-10,745409,Flyout,field_out,True,691016,656302,Tyler Soderstrom,Dylan Cease,0,03262459-aaf5-406a-9820-563ac34899aa,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,0.013,-0.1,-5.15,,1.62,-4.3,96.8,91.8,69.5,,87.1,0.182,0.273,0.379,0.244,0.445,0.225,,,,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,,0.242,0.455,0.333,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,,,,,,,
