date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-04-20,746324,Strikeout,strikeout,True,676369,666974,Nelson Velázquez,Yennier Cano,0,a2812cf4-f84e-40ad-a5bd-dbae586108f6,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.79,3.91,38.2,106.0,116.0,106.0,0.723,8.84,4.42,7.45,1.16,3.45,0.137,0.48,0.167,0.363,0.393,137.0,115.0,108.0,59.0,107.0,97.0,145.0,96.0,111.0,,,,,,,0.115,,0.107,,0.279,2.39,,-3.54,,0.32,96.5,,90.7,87.0,,0.077,0.077,0.406,0.176,0.294,0.317,0.3,0.9,0.526,,,,,,,,,,112.0,103.0,106.0,0.498,,0.62,,95.8,,0.288,0.409,0.244,,,,,,,,,,,,,,,
2024-04-21,746316,Strikeout,strikeout,True,676369,543056,Nelson Velázquez,Danny Coulombe,0,46a33fe2-69a1-487b-976d-25474ae9c30f,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,105.0,97.0,99.0,109.0,119.0,154.0,80.0,104.0,94.0,0.14,0.321,0.293,0.127,,2.6,1.95,2.27,0.95,,91.3,85.9,,81.9,79.5,0.091,0.091,0.1,,,,0.15,0.2,0.375,0.233,0.5,0.262,0.118,0.294,0.241,,,,22.0,107.0,90.0,0.12,,4.84,,90.8,,0.0,0.0,0.095,,,,,,,,,,,,,,,
2024-04-22,746319,Lineout,field_out,True,676369,579328,Nelson Velázquez,Yusei Kikuchi,0,7cfecb4c-6551-4d57-bb7e-7d448526b76c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,,,,0.491,,0.158,,0.107,-0.31,,-0.05,,0.45,95.6,,87.2,89.2,,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,,,,0.278,0.435,0.271,98.0,105.0,105.0,,,,,0.244,,-0.17,,82.9,,,,,,,,,,,,,,,,,,
2024-04-22,746319,Strikeout,strikeout,True,676369,579328,Nelson Velázquez,Yusei Kikuchi,0,8d58698d-100e-42e3-bc82-93b0dd4d384c,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,,,,0.491,,0.158,,0.107,-0.31,,-0.05,,0.45,95.6,,87.2,89.2,,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,,,,0.278,0.435,0.271,98.0,105.0,105.0,,,,,0.244,,-0.17,,82.9,,,,,,,,,,,,,,,,,,
2024-04-22,746319,Groundout,field_out,True,676369,579328,Nelson Velázquez,Yusei Kikuchi,0,6f81f9a5-042e-48e2-bb1b-5c44000536cb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,,,,0.491,,0.158,,0.107,-0.31,,-0.05,,0.45,95.6,,87.2,89.2,,0.302,0.55,0.269,0.189,0.264,0.329,0.241,0.31,0.297,,,,0.278,0.435,0.271,98.0,105.0,105.0,,,,,0.244,,-0.17,,82.9,,,,,,,,,,,,,,,,,,
2024-04-22,746319,Flyout,field_out,True,676369,605447,Nelson Velázquez,Jordan Romano,0,3c3295e8-4d23-4827-a1a4-cf19f89761c3,605447.0,jordanromano,Romano,Right,Jordan Romano,TOR,6.59,7.46,13.2,98.0,133.0,103.0,0.765,8.56,2.63,10.54,2.63,0.67,0.227,0.432,0.159,0.341,0.456,,,,125.0,92.0,93.0,142.0,102.0,113.0,,,,,,,0.479,,0.521,,,-1.15,,-1.73,,,96.4,,,86.4,,0.28,0.52,0.065,,,,0.29,0.581,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,746321,Strikeout,strikeout,True,676369,641835,Nelson Velázquez,Tim Mayza,0,0383a41c-c8a7-413e-a386-b8d701407f51,641835.0,timmayza,Mayza,Left,Tim Mayza,TOR,8.03,6.84,24.2,97.0,103.0,95.0,0.843,5.84,4.38,13.14,1.09,1.16,0.258,0.344,0.14,0.29,0.423,,,,29.0,90.0,120.0,146.0,92.0,98.0,,,,,,,0.006,,0.292,,,2.09,,-3.0,,,91.5,,,86.4,,,,,,,,0.321,0.536,0.203,,,,,,,,,,86.0,99.0,94.0,0.702,,-1.23,,91.9,,0.346,0.526,0.147,,,,,,,,,,,,,,,
2024-04-24,746317,Flyout,field_out,True,676369,684320,Nelson Velázquez,Yariel Rodríguez,0,90429403-2fe3-47e1-9d9c-808d438c7498,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,116.0,101.0,107.0,,,,,,,0.441,,0.271,,,0.9,,-0.9,,,94.2,,,84.4,,0.22,0.341,0.206,,,,0.245,0.429,0.344,,,,0.333,0.778,0.25,92.0,92.0,98.0,80.0,102.0,99.0,0.093,0.115,3.88,-3.05,93.6,77.7,0.154,0.154,0.125,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,
2024-04-24,746317,Strikeout,strikeout,True,676369,684320,Nelson Velázquez,Yariel Rodríguez,0,fe6e0bc8-c4e3-4b47-8295-b8b25616e1e9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,116.0,101.0,107.0,,,,,,,0.441,,0.271,,,0.9,,-0.9,,,94.2,,,84.4,,0.22,0.341,0.206,,,,0.245,0.429,0.344,,,,0.333,0.778,0.25,92.0,92.0,98.0,80.0,102.0,99.0,0.093,0.115,3.88,-3.05,93.6,77.7,0.154,0.154,0.125,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,
2024-04-24,746317,Flyout,field_out,True,676369,650893,Nelson Velázquez,Génesis Cabrera,0,33986499-ed28-4609-8a83-e55466316bf5,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,,,,,,,82.0,100.0,92.0,0.204,0.375,,,0.08,-6.56,3.47,,,3.0,95.6,88.4,88.1,,,0.429,0.829,0.13,0.091,0.091,0.5,,,,0.123,0.175,0.351,0.111,0.111,0.24,91.0,91.0,93.0,89.0,85.0,81.0,0.199,0.142,-3.97,1.75,95.4,78.9,0.429,0.643,0.094,,,,,,,,,,,,,,,
2024-04-24,746317,Flyout,field_out,True,676369,670950,Nelson Velázquez,Trevor Richards,0,9a44d191-781a-4ab8-b624-7acb76475643,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,,,,0.412,,,,0.587,1.05,,,,0.94,92.1,,79.0,,,0.197,0.303,0.139,0.131,0.293,0.317,,,,,,,,,,,,,,,,0.001,,-3.42,,91.4,,,,,,,,,,,,,,,,,,,
2024-04-26,746482,Strikeout,strikeout,True,676369,681857,Nelson Velázquez,Reese Olson,0,d4e6fc85-4a91-4656-863e-eca249c8936c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,0.278,,0.225,-0.34,,1.72,,0.11,94.1,,86.4,84.8,,0.287,0.415,0.101,0.221,0.349,0.436,0.153,0.212,0.429,,,,0.263,0.526,0.282,92.0,92.0,91.0,76.0,104.0,97.0,0.2,0.059,1.57,-2.03,94.2,79.1,0.271,0.375,0.086,,,,,,,,,,,,,,,
2024-04-26,746482,Groundout,field_out,True,676369,681857,Nelson Velázquez,Reese Olson,0,b78bf567-ef21-4a03-932b-aa38ebc793a0,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,0.278,,0.225,-0.34,,1.72,,0.11,94.1,,86.4,84.8,,0.287,0.415,0.101,0.221,0.349,0.436,0.153,0.212,0.429,,,,0.263,0.526,0.282,92.0,92.0,91.0,76.0,104.0,97.0,0.2,0.059,1.57,-2.03,94.2,79.1,0.271,0.375,0.086,,,,,,,,,,,,,,,
2024-04-26,746482,Groundout,field_out,True,676369,681857,Nelson Velázquez,Reese Olson,0,968574b3-24e1-4ec7-9ed9-aa483cf6137c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,,,,0.239,,0.278,,0.225,-0.34,,1.72,,0.11,94.1,,86.4,84.8,,0.287,0.415,0.101,0.221,0.349,0.436,0.153,0.212,0.429,,,,0.263,0.526,0.282,92.0,92.0,91.0,76.0,104.0,97.0,0.2,0.059,1.57,-2.03,94.2,79.1,0.271,0.375,0.086,,,,,,,,,,,,,,,
2024-04-26,746482,Walk,walk,False,676369,663947,Nelson Velázquez,Tyler Holton,1,e4852e10-0896-4853-8bf3-bb9468aa2872,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,114.0,95.0,103.0,,,,84.0,106.0,102.0,0.133,0.253,0.172,,0.214,3.56,2.42,2.57,,-0.76,92.2,88.2,83.4,81.3,,0.091,0.091,0.244,0.288,0.462,0.269,0.103,0.103,0.404,0.182,0.212,0.19,,,,109.0,84.0,91.0,77.0,104.0,96.0,0.214,0.014,1.58,2.27,91.8,79.3,0.184,0.388,0.111,,,,,,,,,,,,,,,
2024-04-27,746484,Field Error,field_error,False,676369,605177,Nelson Velázquez,Andrew Chafin,0,605860f9-05a4-4903-8fbd-396e1e372d55,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,,,,0.156,,0.456,,,4.95,,1.36,,,91.9,,,82.1,,0.125,0.125,0.244,,,,0.131,0.164,0.52,,,,,,,,,,77.0,95.0,87.0,0.388,,-2.43,,92.0,,0.5,0.674,0.127,,,,,,,,,,,,,,,
2024-04-28,746483,Pop Out,field_out,True,676369,669373,Nelson Velázquez,Tarik Skubal,0,c2274ebc-9529-4795-aa85-2997f0fcd520,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,,,,97.0,107.0,106.0,0.21,,1.96,,96.7,,0.17,0.27,0.171,,,,,,,,,,,,,,,
2024-04-28,746483,Flyout,field_out,True,676369,669373,Nelson Velázquez,Tarik Skubal,0,2217bfdd-54fd-495b-8a08-0af8f26edcdd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,,,,97.0,107.0,106.0,0.21,,1.96,,96.7,,0.17,0.27,0.171,,,,,,,,,,,,,,,
2024-04-28,746483,Strikeout,strikeout,True,676369,669373,Nelson Velázquez,Tarik Skubal,0,97e3c65e-fea6-4179-aca3-8fbe83220f2b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,110.0,102.0,105.0,99.0,90.0,100.0,,,,0.317,,0.154,0.047,0.272,1.19,,1.72,2.55,0.42,96.8,,86.0,88.7,78.6,0.195,0.333,0.264,0.217,0.37,0.468,0.16,0.26,0.386,,,,0.143,0.143,0.214,,,,97.0,107.0,106.0,0.21,,1.96,,96.7,,0.17,0.27,0.171,,,,,,,,,,,,,,,
2024-04-29,744945,Double,double,False,676369,684320,Nelson Velázquez,Yariel Rodríguez,1,b9c7804f-1028-40d4-a1d9-52c6fd764faa,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,116.0,101.0,107.0,,,,,,,0.441,,0.271,,,0.9,,-0.9,,,94.2,,,84.4,,0.22,0.341,0.206,,,,0.245,0.429,0.344,,,,0.333,0.778,0.25,92.0,92.0,98.0,80.0,102.0,99.0,0.093,0.115,3.88,-3.05,93.6,77.7,0.154,0.154,0.125,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,
2024-04-29,744945,Hit By Pitch,hit_by_pitch,False,676369,684320,Nelson Velázquez,Yariel Rodríguez,0,f83393e8-349f-4942-bc7e-53601e24a58f,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,116.0,101.0,107.0,,,,,,,0.441,,0.271,,,0.9,,-0.9,,,94.2,,,84.4,,0.22,0.341,0.206,,,,0.245,0.429,0.344,,,,0.333,0.778,0.25,92.0,92.0,98.0,80.0,102.0,99.0,0.093,0.115,3.88,-3.05,93.6,77.7,0.154,0.154,0.125,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,
2024-04-29,744945,Strikeout,strikeout,True,676369,650893,Nelson Velázquez,Génesis Cabrera,0,922c65a4-cc2a-4c6d-8c42-ec42ea76d31c,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,,,,,,,82.0,100.0,92.0,0.204,0.375,,,0.08,-6.56,3.47,,,3.0,95.6,88.4,88.1,,,0.429,0.829,0.13,0.091,0.091,0.5,,,,0.123,0.175,0.351,0.111,0.111,0.24,91.0,91.0,93.0,89.0,85.0,81.0,0.199,0.142,-3.97,1.75,95.4,78.9,0.429,0.643,0.094,,,,,,,,,,,,,,,
2024-04-29,744945,Strikeout,strikeout,True,676369,641835,Nelson Velázquez,Tim Mayza,0,53cb43f0-7621-4ef1-8944-409715407562,641835.0,timmayza,Mayza,Left,Tim Mayza,TOR,8.03,6.84,24.2,97.0,103.0,95.0,0.843,5.84,4.38,13.14,1.09,1.16,0.258,0.344,0.14,0.29,0.423,,,,29.0,90.0,120.0,146.0,92.0,98.0,,,,,,,0.006,,0.292,,,2.09,,-3.0,,,91.5,,,86.4,,,,,,,,0.321,0.536,0.203,,,,,,,,,,86.0,99.0,94.0,0.702,,-1.23,,91.9,,0.346,0.526,0.147,,,,,,,,,,,,,,,
2024-05-01,744939,Groundout,field_out,True,676369,605135,Nelson Velázquez,Chris Bassitt,0,4c986c8f-e4a0-40c5-8c04-e147caa1dab0,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.03,0.202,0.108,,0.053,-2.99,0.96,-0.29,,-0.92,92.7,89.7,84.5,77.5,,0.25,0.5,0.286,0.25,0.45,0.098,0.333,0.556,0.138,0.152,0.253,0.271,0.193,0.281,0.282,106.0,88.0,100.0,95.0,104.0,99.0,0.413,0.145,0.24,0.47,92.6,70.8,0.337,0.412,0.111,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-05-01,744939,Groundout,field_out,True,676369,605135,Nelson Velázquez,Chris Bassitt,0,70efd7cb-b6d4-4999-b612-76221126ebab,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.03,0.202,0.108,,0.053,-2.99,0.96,-0.29,,-0.92,92.7,89.7,84.5,77.5,,0.25,0.5,0.286,0.25,0.45,0.098,0.333,0.556,0.138,0.152,0.253,0.271,0.193,0.281,0.282,106.0,88.0,100.0,95.0,104.0,99.0,0.413,0.145,0.24,0.47,92.6,70.8,0.337,0.412,0.111,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-05-01,744939,Pop Out,field_out,True,676369,605135,Nelson Velázquez,Chris Bassitt,0,a8f71d48-e85c-46d4-84e2-604fb6abd86b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,123.0,97.0,108.0,,,,78.0,103.0,94.0,0.03,0.202,0.108,,0.053,-2.99,0.96,-0.29,,-0.92,92.7,89.7,84.5,77.5,,0.25,0.5,0.286,0.25,0.45,0.098,0.333,0.556,0.138,0.152,0.253,0.271,0.193,0.281,0.282,106.0,88.0,100.0,95.0,104.0,99.0,0.413,0.145,0.24,0.47,92.6,70.8,0.337,0.412,0.111,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,
2024-05-01,744939,Flyout,field_out,True,676369,663878,Nelson Velázquez,Nate Pearson,0,dc3a9da0-2d49-4af9-9713-95cf85f98ec6,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,130.0,101.0,112.0,,,,,,,0.448,,0.412,,,-2.31,,0.95,,,97.6,,,87.7,,0.342,0.548,0.182,,,,0.212,0.385,0.42,,,,0.158,0.316,0.381,132.0,92.0,102.0,107.0,107.0,112.0,0.012,0.127,-30.79,-0.74,97.4,80.8,0.667,2.667,0.167,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,
2024-05-04,746311,Groundout,field_out,True,676369,641540,Nelson Velázquez,Dane Dunning,0,455d453c-0fa6-49ef-bfc8-7976a27fd162,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.031,0.182,0.245,0.056,0.137,-3.78,-0.59,-0.4,-0.02,-1.16,89.4,88.2,85.4,80.9,75.8,0.25,0.625,0.263,0.219,0.531,0.358,0.226,0.472,0.336,0.233,0.419,0.259,0.0,0.0,0.368,,,,78.0,101.0,97.0,0.349,,0.8,,90.0,,0.218,0.376,0.133,,,,,,,,,,,,,0.001,-6.42,76.4
2024-05-04,746311,Double,double,False,676369,641540,Nelson Velázquez,Dane Dunning,1,8e313f3d-8715-473a-9044-a1ccb78118c1,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.031,0.182,0.245,0.056,0.137,-3.78,-0.59,-0.4,-0.02,-1.16,89.4,88.2,85.4,80.9,75.8,0.25,0.625,0.263,0.219,0.531,0.358,0.226,0.472,0.336,0.233,0.419,0.259,0.0,0.0,0.368,,,,78.0,101.0,97.0,0.349,,0.8,,90.0,,0.218,0.376,0.133,,,,,,,,,,,,,0.001,-6.42,76.4
2024-05-04,746311,Flyout,field_out,True,676369,622250,Nelson Velázquez,Josh Sborz,1,f81e20bf-d8ee-4057-a451-2e5494b3d8f5,622250.0,joshsborz,Sborz,Right,Josh Sborz,TEX,2.89,3.34,9.1,98.0,114.0,100.0,0.776,7.71,2.89,7.71,0.0,1.44,0.214,0.429,0.071,0.286,0.391,,,,109.0,102.0,102.0,111.0,92.0,97.0,,,,,,,0.455,,0.297,,,0.34,,2.63,,,95.2,,,87.6,,0.313,0.375,0.205,,,,0.182,0.182,0.286,,,,0.111,0.111,0.357,124.0,105.0,105.0,,,,,0.248,,2.64,,83.8,,,,,,,,,,,,,,,,,,
2024-05-04,746311,Groundout,field_out,True,676369,642546,Nelson Velázquez,Jonathan Hernández,1,a190650b-087b-4ef7-9858-9ca3106b7171,642546.0,jonathanhernandez,"Hernández, J",Right,Jonathan Hernández,TEX,4.21,4.79,36.1,96.0,107.0,99.0,0.711,8.42,5.94,7.93,0.99,1.58,0.131,0.515,0.162,0.313,0.358,88.0,102.0,102.0,,,,120.0,101.0,108.0,,,,,,,,,0.488,,0.124,,,1.26,,0.25,,,89.8,87.6,,,,,0.25,0.333,0.391,0.196,0.25,0.403,,,,,,,,,,96.0,89.0,86.0,0.388,,-1.73,,96.8,,0.288,0.577,0.147,,,,,,,,,,,,,,,
2024-05-05,746314,Lineout,field_out,True,676369,502085,Nelson Velázquez,David Robertson,0,1f19bfa8-f3eb-4a86-beee-ec5172287151,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,110.0,92.0,97.0,121.0,95.0,103.0,121.0,100.0,106.0,0.003,0.595,0.053,0.295,0.026,-2.5,2.57,-4.14,0.22,6.62,94.1,93.6,88.2,83.6,84.7,,,,0.0,0.0,0.2,0.333,0.833,0.071,0.137,0.205,0.346,0.233,0.283,0.267,,,,107.0,112.0,111.0,0.026,0.003,1.88,-4.1,94.7,80.9,0.0,0.0,0.25,,,,,,,,,,,,,,,
2024-05-06,746313,Hit By Pitch,hit_by_pitch,False,676369,657649,Nelson Velázquez,Jared Koenig,0,70971af3-29f6-4320-b816-712718593955,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,,,,,,,91.0,101.0,99.0,0.002,0.238,,,0.02,-3.7,1.4,,,3.47,95.0,90.4,84.8,,,,,,,,,,,,0.194,0.323,0.278,0.19,0.19,0.471,95.0,109.0,104.0,89.0,100.0,97.0,0.586,0.154,1.64,1.05,94.5,80.8,0.2,0.282,0.178,,,,,,,,,,,,,,,
2024-05-06,746313,Strikeout,strikeout,True,676369,571948,Nelson Velázquez,Hoby Milner,0,01448512-26be-4eb9-bf6b-e9b311d54302,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,122.0,103.0,109.0,,,,,,,0.178,,0.346,,0.131,1.4,,1.03,,1.39,88.7,,81.2,79.4,,0.1,0.233,0.242,0.158,0.368,0.3,0.22,0.36,0.271,,,,,,,,,,86.0,105.0,99.0,0.346,,-2.37,,88.4,,0.418,0.597,0.044,,,,,,,,,,,,,,,
2024-05-07,746315,Groundout,field_out,True,676369,607067,Nelson Velázquez,Colin Rea,0,150e0eb8-86f0-4ce5-acfd-b2c8f86232ee,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,69.0,109.0,95.0,108.0,105.0,108.0,,,,76.0,95.0,89.0,0.172,0.226,0.171,,,-0.12,-0.36,3.37,,,92.7,87.8,,82.1,,0.23,0.365,0.239,,,,0.062,0.077,0.227,0.277,0.553,0.159,0.444,0.833,0.111,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,-0.27,-5.02,92.3,78.3,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.243,0.297,0.26,,,,,,
