date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-07-31,747170,Groundout,field_out,True,656976,669022,Pavin Smith,MacKenzie Gore,1,d2c4c406-9925-498f-9362-d4467990b463,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.333,0.59,0.509,0.263,0.411,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.667,0.263,,,,,,
2024-07-31,747170,Groundout,field_out,True,656976,571882,Pavin Smith,Derek Law,0,d5861867-b4d1-43a8-a4e7-a0f1155fc04d,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.85,3.75,75.2,104.0,90.0,98.0,0.744,7.26,2.26,8.44,0.83,1.7,0.207,0.436,0.137,0.242,0.402,83.0,106.0,106.0,100.0,94.0,99.0,79.0,103.0,92.0,110.0,113.0,110.0,0.14,0.299,0.035,0.05,-0.24,3.1,-7.75,3.54,95.0,88.2,87.2,77.8,0.27,0.432,0.174,0.75,2.25,0.0,0.143,0.143,0.226,0.164,0.236,0.392,84.0,99.0,89.0,0.097,-1.35,94.6,0.407,0.481,0.111,,,,,,,,,,,,,,,,80.0,100.0,94.0,0.38,0.26,91.5,0.3,0.411,0.26,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,746027,Walk,walk,False,656976,670124,Pavin Smith,Adam Oller,0,87544904-0383-4404-aa90-c7ace29b1efb,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,,,,0.627,,0.292,0.081,0.35,,-1.06,-2.46,93.7,86.0,,84.0,0.179,0.429,0.14,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,
2024-08-19,746027,Walk,walk,False,656976,670124,Pavin Smith,Adam Oller,1,4bb10e03-442e-4542-a57b-3a75c4345e8a,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,,,,0.627,,0.292,0.081,0.35,,-1.06,-2.46,93.7,86.0,,84.0,0.179,0.429,0.14,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,
2024-08-19,746027,Flyout,field_out,True,656976,670124,Pavin Smith,Adam Oller,0,46760d1e-0c68-46c9-8a65-53f969d89ff5,670124.0,adamoller,Oller,Right,Adam Oller,MIA,5.23,4.41,10.1,91.0,108.0,92.0,0.886,6.97,5.23,6.1,1.74,0.44,0.3,0.267,0.067,0.167,0.411,76.0,86.0,76.0,123.0,88.0,89.0,106.0,92.0,95.0,,,,0.627,,0.292,0.081,0.35,,-1.06,-2.46,93.7,86.0,,84.0,0.179,0.429,0.14,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.182,,,,,,,,,,,,,,,,,,
2024-08-19,746027,Groundout,field_out,True,656976,592288,Pavin Smith,Kent Emanuel,1,69ecfde8-d34f-4b86-86b9-83c8256c55e4,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,,,,109.0,75.0,84.0,,0.294,,0.122,,0.53,,-7.76,,82.3,75.9,,,,,,,,0.273,0.909,0.222,,,,80.0,97.0,91.0,0.584,-0.94,89.4,0.327,0.531,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.192,,,,,,
2024-08-19,746027,Pop Out,field_out,True,656976,669111,Pavin Smith,John McMillon,0,7558f6c4-0bc7-4737-ad50-a31aa23f8bcf,669111.0,johnmcmillon,McMillon,Right,John McMillon,MIA,2.35,2.16,7.2,95.0,108.0,97.0,0.64,9.39,5.87,4.7,1.17,1.67,0.111,0.556,0.333,0.167,0.345,,,,,,,101.0,90.0,85.0,111.0,98.0,104.0,0.361,0.63,,,-5.37,5.19,,,95.5,,85.2,,0.429,0.857,0.231,,,,,,,0.056,0.056,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,-9.97,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Sac Fly,sac_fly,True,656976,682610,Pavin Smith,Roddery Muñoz,1,c4e619dd-2af1-4e26-84f6-ff1641347c57,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,,,,97.0,97.0,94.0,104.0,96.0,101.0,0.269,0.198,,0.093,-3.26,-2.54,,-2.8,95.4,89.3,85.7,,0.325,0.714,0.175,,,,0.27,0.595,0.306,0.261,0.536,0.328,94.0,94.0,91.0,0.228,-0.96,94.9,0.27,0.554,0.109,,,,,,,,,,,,,,,,89.0,96.0,90.0,0.212,-0.06,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Strikeout,strikeout,True,656976,682610,Pavin Smith,Roddery Muñoz,0,cfb77d81-f064-4fdd-bf80-2bbd5627c810,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,,,,97.0,97.0,94.0,104.0,96.0,101.0,0.269,0.198,,0.093,-3.26,-2.54,,-2.8,95.4,89.3,85.7,,0.325,0.714,0.175,,,,0.27,0.595,0.306,0.261,0.536,0.328,94.0,94.0,91.0,0.228,-0.96,94.9,0.27,0.554,0.109,,,,,,,,,,,,,,,,89.0,96.0,90.0,0.212,-0.06,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746028,Groundout,field_out,True,656976,592288,Pavin Smith,Kent Emanuel,0,71e891e5-a8f3-446c-a9de-37ae030a2c26,592288.0,kentemanuel,Emanuel,Left,Kent Emanuel,MIA,6.23,5.75,17.1,92.0,90.0,92.0,0.88,6.23,3.12,9.87,2.08,2.0,0.207,0.448,0.121,0.414,0.444,78.0,104.0,113.0,,,,,,,109.0,75.0,84.0,,0.294,,0.122,,0.53,,-7.76,,82.3,75.9,,,,,,,,0.273,0.909,0.222,,,,80.0,97.0,91.0,0.584,-0.94,89.4,0.327,0.531,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.192,,,,,,
2024-08-25,746918,Single,single,False,656976,656557,Pavin Smith,Tanner Houck,0,15e22540-07ef-41a9-9912-adf29203a2ca,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,0.315,0.36,93.5,0.282,0.337,0.138,116.0,104.0,110.0,0.246,,1.79,,88.4,,0.2,0.263,0.21,,,,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,,,,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-25,746918,Groundout,field_out,True,656976,656557,Pavin Smith,Tanner Houck,0,0a4225d3-bbcd-45c6-b2c9-feb8be33f06c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,0.315,0.36,93.5,0.282,0.337,0.138,116.0,104.0,110.0,0.246,,1.79,,88.4,,0.2,0.263,0.21,,,,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,,,,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-25,746918,Single,single,False,656976,656557,Pavin Smith,Tanner Houck,0,66981c56-7682-43de-b01f-5b37087161d3,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,,,,,,,,,,117.0,100.0,110.0,,0.422,,,,0.63,,,,,83.1,,,,,,,,,,,,,,94.0,101.0,96.0,0.315,0.36,93.5,0.282,0.337,0.138,116.0,104.0,110.0,0.246,,1.79,,88.4,,0.2,0.263,0.21,,,,96.0,93.0,93.0,0.016,-0.97,87.1,0.2,0.4,0.235,,,,,,,,,,,,,,,,0.231,0.364,0.299,,,,,,
2024-08-28,747161,Walk,walk,False,656976,621242,Pavin Smith,Edwin Díaz,1,edf406a6-3acd-489f-b84e-71d0b84d24d2,621242.0,edwindiaz,Díaz,Right,Edwin Díaz,NYM,4.19,2.77,38.2,96.0,124.0,106.0,0.674,13.03,3.49,6.28,1.63,1.15,0.181,0.518,0.205,0.313,0.428,,,,,,,117.0,93.0,100.0,130.0,97.0,111.0,0.467,0.533,,,0.75,-0.12,,,97.3,,89.5,,0.163,0.327,0.367,,,,,,,0.213,0.416,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,747156,Groundout,field_out,True,656976,595014,Pavin Smith,Blake Treinen,0,61fccc48-4a17-42ef-8e9b-551d1a1c918c,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.39,2.7,37.2,103.0,90.0,105.0,0.741,11.23,2.39,7.65,1.19,1.14,0.24,0.448,0.167,0.292,0.419,,,,,,,67.0,107.0,101.0,135.0,102.0,110.0,0.108,0.366,,,-1.89,2.08,,,94.2,,83.8,,0.308,0.538,0.135,,,,,,,,,,77.0,103.0,103.0,0.342,-0.64,94.6,0.255,0.412,0.162,,,,,,,,,,,,,,,,38.0,103.0,101.0,0.184,-1.04,90.8,0.375,0.875,0.19,,,,,,,,,,,,,,,,0.143,0.206,0.52,,,,,,
2024-08-31,747158,Groundout,field_out,True,656976,694813,Pavin Smith,Gavin Stone,1,2fe12852-a728-4cdb-8224-7b53b8d8abf5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,136.0,111.0,117.0,0.247,0.165,0.042,0.266,0.11,0.97,1.47,0.83,94.9,87.5,88.7,83.3,0.246,0.41,0.162,0.267,0.333,0.167,0.178,0.356,0.369,0.239,0.326,0.355,98.0,103.0,98.0,0.226,-0.68,95.3,0.314,0.504,0.136,,,,,,,,,,,,,,,,81.0,101.0,94.0,0.053,0.5,92.3,0.32,0.48,0.183,,,,,,,,,,,,,,,,0.182,0.182,0.133,,,,,,
2024-08-31,747158,Groundout,field_out,True,656976,694813,Pavin Smith,Gavin Stone,0,bcdead00-630c-4454-9f78-a0ff925a861f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.97,140.1,103.0,100.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.299,0.409,82.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,136.0,111.0,117.0,0.247,0.165,0.042,0.266,0.11,0.97,1.47,0.83,94.9,87.5,88.7,83.3,0.246,0.41,0.162,0.267,0.333,0.167,0.178,0.356,0.369,0.239,0.326,0.355,98.0,103.0,98.0,0.226,-0.68,95.3,0.314,0.504,0.136,,,,,,,,,,,,,,,,81.0,101.0,94.0,0.053,0.5,92.3,0.32,0.48,0.183,,,,,,,,,,,,,,,,0.182,0.182,0.133,,,,,,
2024-08-31,747158,Walk,walk,False,656976,641703,Pavin Smith,Brent Honeywell,0,86cfdb89-40ce-456d-a97c-c81d5a692e70,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.83,5.31,28.2,99.0,78.0,92.0,0.876,5.02,2.83,8.16,0.94,1.12,0.284,0.364,0.091,0.33,0.461,127.0,131.0,126.0,,,,64.0,95.0,84.0,107.0,102.0,108.0,0.47,0.219,,0.007,0.26,1.85,,15.12,94.6,84.9,85.2,,0.294,0.471,0.108,,,,,,,0.211,0.368,0.19,68.0,127.0,113.0,0.046,1.57,94.6,0.167,0.167,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,0.258,-1.11,0.286,0.333,0.128
2024-08-31,747158,Flyout,field_out,True,656976,676508,Pavin Smith,Ben Casparius,0,08d48bf2-a84a-4be7-bef3-6176b2386eac,676508.0,bencasparius,Casparius,Right,Ben Casparius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,747157,Lineout,field_out,True,656976,571771,Pavin Smith,Enrique Hernández,0,18f51e89-b6a2-4c31-b14f-fc16521293fe,571771.0,enriquehernandez,"Hernández, K",Right,Enrique Hernández,LAD,5.4,9.4,3.1,94.0,-33.0,68.0,1.0,0.0,0.0,13.5,0.0,0.5,0.067,0.467,0.133,0.533,0.444,,,,,,,,,,,,,0.083,,,,7.04,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917,-1.6,51.2,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Strikeout,strikeout,True,656976,656427,Pavin Smith,Jack Flaherty,0,a63765c5-06bf-4341-b818-9b44cd69529a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,,,,93.0,106.0,104.0,95.0,103.0,104.0,0.441,0.297,,0.03,0.91,0.17,,-0.52,93.5,85.7,84.8,,0.238,0.373,0.248,0.167,0.194,0.442,0.111,0.333,0.111,0.217,0.452,0.356,74.0,84.0,69.0,0.021,-6.09,90.6,0.6,1.2,0.385,,,,,0.212,,2.27,,77.5,,,,102.0,103.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Single,single,False,656976,656427,Pavin Smith,Jack Flaherty,0,016d5500-b8e9-4d84-8c2e-8d2ffab04543,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,,,,93.0,106.0,104.0,95.0,103.0,104.0,0.441,0.297,,0.03,0.91,0.17,,-0.52,93.5,85.7,84.8,,0.238,0.373,0.248,0.167,0.194,0.442,0.111,0.333,0.111,0.217,0.452,0.356,74.0,84.0,69.0,0.021,-6.09,90.6,0.6,1.2,0.385,,,,,0.212,,2.27,,77.5,,,,102.0,103.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Walk,walk,False,656976,656427,Pavin Smith,Jack Flaherty,1,73cd8f8b-6e13-4f3b-81d8-9238fdbc2a5b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,2.86,3.24,148.0,104.0,95.0,103.0,0.713,10.95,1.76,7.36,1.28,1.07,0.226,0.425,0.167,0.29,0.382,87.0,82.0,81.0,,,,93.0,106.0,104.0,95.0,103.0,104.0,0.441,0.297,,0.03,0.91,0.17,,-0.52,93.5,85.7,84.8,,0.238,0.373,0.248,0.167,0.194,0.442,0.111,0.333,0.111,0.217,0.452,0.356,74.0,84.0,69.0,0.021,-6.09,90.6,0.6,1.2,0.385,,,,,0.212,,2.27,,77.5,,,,102.0,103.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Flyout,field_out,True,656976,656848,Pavin Smith,Michael Petersen,0,44bdcc95-b351-46f4-a49e-8786c51c7285,656848.0,michaelpetersen,Petersen,Right,Michael Petersen,LAD,6.43,5.07,14.0,101.0,106.0,103.0,0.857,7.07,5.14,9.0,1.93,0.46,0.273,0.364,0.159,0.364,0.424,83.0,103.0,91.0,,,,111.0,99.0,103.0,72.0,183.0,189.0,0.699,0.004,,0.037,-1.23,0.0,,-1.13,97.1,89.8,84.4,,0.257,0.514,0.196,,,,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,112.0,111.0,0.26,-1.97,88.4,0.25,0.563,0.233,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,747155,Lineout,field_out,True,656976,641703,Pavin Smith,Brent Honeywell,1,433408d1-28ac-4b0f-b702-476e2f8f4938,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,2.83,5.31,28.2,99.0,78.0,92.0,0.876,5.02,2.83,8.16,0.94,1.12,0.284,0.364,0.091,0.33,0.461,127.0,131.0,126.0,,,,64.0,95.0,84.0,107.0,102.0,108.0,0.47,0.219,,0.007,0.26,1.85,,15.12,94.6,84.9,85.2,,0.294,0.471,0.108,,,,,,,0.211,0.368,0.19,68.0,127.0,113.0,0.046,1.57,94.6,0.167,0.167,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,0.258,-1.11,0.286,0.333,0.128
2024-09-04,745290,Lineout,field_out,True,656976,806185,Pavin Smith,Hayden Birdsong,0,b4e7a68e-d394-47c0-bd51-1afee0c74678,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.19,4.9,52.0,91.0,111.0,95.0,0.718,11.08,6.06,7.44,1.73,0.91,0.244,0.397,0.092,0.389,0.379,153.0,93.0,114.0,116.0,104.0,105.0,86.0,86.0,82.0,121.0,88.0,98.0,0.427,0.189,0.202,0.182,-1.07,-0.85,1.65,-0.92,95.8,88.1,86.6,80.6,0.234,0.545,0.193,0.122,0.143,0.349,0.297,0.405,0.37,0.286,0.643,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745290,Strikeout,strikeout,True,656976,806185,Pavin Smith,Hayden Birdsong,1,0be08b43-236f-42c3-bedb-5e67bb9ed79e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.19,4.9,52.0,91.0,111.0,95.0,0.718,11.08,6.06,7.44,1.73,0.91,0.244,0.397,0.092,0.389,0.379,153.0,93.0,114.0,116.0,104.0,105.0,86.0,86.0,82.0,121.0,88.0,98.0,0.427,0.189,0.202,0.182,-1.07,-0.85,1.65,-0.92,95.8,88.1,86.6,80.6,0.234,0.545,0.193,0.122,0.143,0.349,0.297,0.405,0.37,0.286,0.643,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745290,Home Run,home_run,False,656976,702352,Pavin Smith,Spencer Bivens,0,0eb50576-b26e-45e1-8d46-49646b404651,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.77,4.25,39.0,101.0,103.0,100.0,0.818,6.23,2.08,8.08,1.62,1.55,0.256,0.421,0.157,0.322,0.427,105.0,100.0,98.0,,,,73.0,91.0,78.0,135.0,105.0,111.0,0.079,0.271,,0.134,-2.06,1.01,,0.78,94.1,88.4,80.9,,0.222,0.556,0.222,,,,0.158,0.316,0.156,,,,90.0,100.0,99.0,0.471,-0.29,94.1,0.296,0.479,0.122,,,,,,,,,,,,,,,,78.0,115.0,99.0,0.045,4.86,89.6,0.111,0.444,0.167,,,,,,,,,,,,,,,,0.2,0.35,0.354,,,,,,
2024-09-04,745290,Walk,walk,False,656976,666808,Pavin Smith,Camilo Doval,0,c5b525a2-a514-4a8d-92f8-0fde0f402dcf,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.94,3.62,51.0,95.0,113.0,97.0,0.656,11.82,6.18,8.65,0.88,2.11,0.203,0.459,0.18,0.331,0.38,,,,,,,,,,137.0,92.0,105.0,,0.501,,,,-0.09,,,,,88.6,,,,,,,,,,,0.212,0.317,0.463,73.0,90.0,79.0,0.143,-1.48,97.7,0.345,0.483,0.153,,,,,,,,,,,,,,,,94.0,101.0,94.0,0.356,-0.64,99.2,0.274,0.548,0.242,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,746343,Strikeout,strikeout,True,656976,663321,Pavin Smith,Nick Hernandez,0,c4770a9f-cc3f-41f8-8f36-dd1374d792a7,663321.0,nickhernandez,"Hernandez, N",Right,Nick Hernandez,HOU,7.88,4.11,8.0,101.0,100.0,99.0,0.708,11.25,1.13,11.25,4.5,1.0,0.217,0.435,0.217,0.217,0.367,83.0,115.0,96.0,,,,123.0,91.0,94.0,87.0,107.0,103.0,0.374,0.583,,0.043,-3.66,-1.14,,-2.72,90.8,84.0,82.0,,0.455,0.727,0.231,,,,,,,0.2,0.65,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,746344,Strikeout,strikeout,True,656976,669854,Pavin Smith,Ronel Blanco,0,41bd23dc-bc6d-4be8-8747-0e9df55211aa,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.99,3.94,150.1,100.0,95.0,98.0,0.73,8.92,3.71,6.11,1.26,0.93,0.218,0.443,0.175,0.316,0.405,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,88.0,103.0,101.0,0.383,0.305,0.083,0.229,-0.31,2.1,2.61,-0.2,93.5,85.2,86.4,80.0,0.22,0.476,0.199,0.063,0.063,0.4,0.192,0.37,0.352,0.183,0.288,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Home Run,home_run,False,656976,434378,Pavin Smith,Justin Verlander,1,9f896fa1-e51b-4328-9b6d-ceaeb1511e55,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.325,0.5,0.204,0.154,0.154,0.276,0.212,0.379,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Home Run,home_run,False,656976,434378,Pavin Smith,Justin Verlander,1,4c588da6-ed61-4708-a493-170f7d1adaf4,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.325,0.5,0.204,0.154,0.154,0.276,0.212,0.379,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746345,Home Run,home_run,False,656976,672391,Pavin Smith,Kaleb Ort,0,26719f00-ef31-4165-aee9-6258e36ff42a,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.42,2.34,19.0,104.0,133.0,111.0,0.763,9.47,1.42,4.26,1.42,0.67,0.217,0.391,0.217,0.348,0.479,51.0,105.0,98.0,,,,164.0,105.0,120.0,102.0,110.0,111.0,0.589,0.11,,0.091,2.28,1.31,,-4.86,97.6,90.5,83.9,,0.125,0.375,0.287,,,,0.5,0.75,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,97.0,92.0,0.209,5.82,91.1,0.063,0.063,0.233,,,,,,,,,,,,,,,,0.167,0.167,0.231,,,,,,
2024-09-08,746345,Strikeout,strikeout,True,656976,593576,Pavin Smith,Héctor Neris,0,23a58721-5b3b-446b-a0ac-2a839861ce1c,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.91,4.65,50.2,98.0,85.0,99.0,0.778,9.24,4.8,7.99,1.07,0.92,0.193,0.464,0.179,0.307,0.405,,,,,,,83.0,101.0,94.0,85.0,89.0,91.0,0.474,0.037,,,0.35,-3.68,,,92.9,,85.5,,0.227,0.443,0.161,,,,,,,0.667,1.333,0.364,90.0,89.0,85.0,0.088,0.39,92.8,0.357,0.429,0.083,86.0,98.0,109.0,0.402,,-0.67,,82.8,,0.214,0.321,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
