date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-09-15,744883,Groundout,field_out,True,663609,684320,Luken Baker,Yariel Rodríguez,0,40dfd59d-ee8b-4ca1-bbe2-3d75d87e05e5,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.29,4.12,77.2,97.0,96.0,97.0,0.768,8.92,4.06,7.65,1.16,0.9,0.258,0.394,0.178,0.258,0.398,,,,94.0,91.0,96.0,85.0,93.0,88.0,84.0,97.0,97.0,118.0,102.0,108.0,,,,0.104,0.411,,0.286,0.099,,0.12,,3.55,0.4,-3.56,,93.8,,,93.3,84.6,78.2,,,,0.16,0.16,0.125,,,,0.253,0.414,0.205,,,,0.375,0.875,0.267,0.22,0.378,0.342,,,,,,,0.101,-0.87,88.9,85.0,104.0,103.0,0.176,0.294,0.233,,,
2024-09-15,744883,Grounded Into DP,grounded_into_double_play,True,663609,642232,Luken Baker,Ryan Yarbrough,1,bed05912-96b7-4e1e-886b-e6c7fdee5e27,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.44,4.45,89.0,99.0,80.0,95.0,0.803,5.36,3.13,6.47,1.11,1.02,0.258,0.408,0.184,0.258,0.439,74.0,103.0,85.0,93.0,100.0,112.0,82.0,101.0,93.0,66.0,101.0,92.0,,,,95.0,83.0,77.0,0.262,0.206,0.106,,0.275,0.152,0.33,-4.44,2.49,,1.19,0.14,86.5,83.7,77.3,86.0,,71.2,,,,0.21,0.31,0.085,0.4,0.75,0.196,0.224,0.429,0.156,0.245,0.347,0.217,0.125,0.24,0.345,,,,,,,,,,,,,,,,,,,,,
2024-09-15,744883,Single,single,False,663609,643338,Luken Baker,Chad Green,0,eb390b2c-cdf1-4757-a313-e80594f4e1a9,643338.0,chadgreen,Green,Right,Chad Green,TOR,3.42,3.9,50.0,104.0,119.0,106.0,0.787,7.92,2.52,6.84,1.44,0.75,0.304,0.391,0.123,0.377,0.435,,,,,,,121.0,109.0,111.0,,,,120.0,99.0,101.0,74.0,54.0,61.0,,0.604,0.008,0.388,,,1.81,-0.86,,-0.79,,,95.5,91.5,,,87.7,,,,,,,,,,,0.193,0.368,0.185,,,,,,,0.25,0.422,0.326,,,,,,,,,,,,,,,,,,
2024-09-17,745122,Fielders Choice,fielders_choice,False,663609,663559,Luken Baker,Bailey Falter,1,73a01a9c-9815-43db-bba5-bf8ea1e080b8,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,,,,0.253,0.437,0.154,,,,0.257,0.405,0.168,,,,0.305,0.61,0.202,0.237,0.29,0.305,,,,,,,0.006,-7.03,86.9,43.0,95.0,70.0,0.333,1.333,0.125,,,
2024-09-17,745122,Triple,triple,False,663609,663559,Luken Baker,Bailey Falter,1,bb163f06-2f58-4557-834e-014455636b38,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,,,,0.253,0.437,0.154,,,,0.257,0.405,0.168,,,,0.305,0.61,0.202,0.237,0.29,0.305,,,,,,,0.006,-7.03,86.9,43.0,95.0,70.0,0.333,1.333,0.125,,,
2024-09-17,745122,Strikeout,strikeout,True,663609,663559,Luken Baker,Bailey Falter,0,b2387868-975e-420a-b161-82a284acdcec,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.15,4.88,134.1,100.0,90.0,96.0,0.821,6.16,2.75,8.64,1.07,0.82,0.297,0.361,0.144,0.313,0.478,,,,100.0,100.0,98.0,85.0,101.0,96.0,99.0,101.0,98.0,90.0,96.0,96.0,,,,0.14,0.487,,0.207,0.159,,0.54,,1.18,0.47,-1.15,,91.8,,,92.0,86.0,77.7,,,,0.253,0.437,0.154,,,,0.257,0.405,0.168,,,,0.305,0.61,0.202,0.237,0.29,0.305,,,,,,,0.006,-7.03,86.9,43.0,95.0,70.0,0.333,1.333,0.125,,,
2024-09-19,745120,Flyout,field_out,True,663609,547973,Luken Baker,Aroldis Chapman,0,30dd2a62-5820-4843-85f7-c432f4235a3d,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,3.97,3.09,59.0,96.0,133.0,105.0,0.701,14.34,5.95,6.56,0.76,1.17,0.32,0.361,0.131,0.311,0.452,,,,,,,95.0,88.0,90.0,234.0,109.0,126.0,98.0,89.0,106.0,,,,0.273,0.338,,0.265,,,0.13,,-0.42,0.42,,,97.7,,,99.8,86.9,,,,,0.202,0.381,0.311,,,,0.236,0.364,0.274,,,,,,,0.209,0.279,0.314,,,,,,,0.124,1.97,91.6,101.0,101.0,105.0,0.125,0.156,0.471,,,
2024-09-20,745123,Strikeout,strikeout,True,663609,681870,Luken Baker,Erik Sabrowski,0,ecfe369e-54bf-471e-b951-d2e8f2960b11,681870.0,eriksabrowski,Sabrowski,Left,Erik Sabrowski,CLE,0.0,2.1,10.0,99.0,110.0,105.0,0.76,11.7,2.7,5.4,0.0,0.33,0.273,0.318,0.136,0.136,0.48,,,,90.0,107.0,108.0,128.0,100.0,106.0,,,,80.0,85.0,98.0,,,,,0.586,,0.191,0.224,,2.4,,,3.0,3.21,,92.5,,,,87.1,78.8,,,,,,,,,,0.167,0.167,0.326,,,,0.143,0.143,0.25,0.2,0.3,0.188,,,,,,,,,,,,,,,,,,
2024-09-21,745124,Pop Out,field_out,True,663609,571510,Luken Baker,Matthew Boyd,0,fe993b96-79a1-4ba9-ac47-70984393871b,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,,,,0.102,0.383,,0.173,0.081,0.262,1.48,,-2.47,1.15,1.42,0.04,92.0,,80.9,91.8,79.5,74.1,,,,0.32,0.64,0.071,,,,0.15,0.25,0.246,0.261,0.37,0.352,0.167,0.25,0.474,0.148,0.222,0.449,,,,,,,,,,,,,,,,,,
2024-09-21,745124,Single,single,False,663609,571510,Luken Baker,Matthew Boyd,1,87d34dad-b07c-4b81-9b2b-e4935802b96c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,,,,0.102,0.383,,0.173,0.081,0.262,1.48,,-2.47,1.15,1.42,0.04,92.0,,80.9,91.8,79.5,74.1,,,,0.32,0.64,0.071,,,,0.15,0.25,0.246,0.261,0.37,0.352,0.167,0.25,0.474,0.148,0.222,0.449,,,,,,,,,,,,,,,,,,
2024-09-21,745124,Groundout,field_out,True,663609,669212,Luken Baker,Eli Morgan,0,8e1d5515-ecf3-4566-a02f-e4d87e20b615,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.6,2.38,39.1,104.0,89.0,101.0,0.782,7.32,2.29,6.41,0.46,0.63,0.327,0.363,0.23,0.177,0.432,90.0,118.0,115.0,,,,64.0,102.0,93.0,,,,115.0,98.0,101.0,,,,,0.402,,0.367,,0.232,0.98,,,0.68,,2.73,92.1,,78.9,,86.8,,,,,,,,,,,0.196,0.348,0.19,0.182,0.25,0.241,,,,0.212,0.308,0.319,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Lineout,field_out,True,663609,573124,Luken Baker,Taylor Rogers,0,696a0cb2-3a52-4df9-806c-2c957c6548bb,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.4,3.2,60.0,97.0,92.0,97.0,0.775,9.6,3.3,7.95,1.05,1.25,0.217,0.385,0.224,0.273,0.463,,,,,,,,,,75.0,96.0,91.0,110.0,97.0,103.0,,,,0.528,,,0.472,,,,,0.86,-0.45,,,,,,93.0,79.3,,0.279,0.477,0.316,0.195,0.319,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Caught Stealing 2B,caught_stealing_2b,True,663609,678495,Luken Baker,Randy Rodríguez,0,4b75b43b-d87f-41fc-91df-122abcc0c465,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.3,3.15,52.1,97.0,116.0,101.0,0.718,9.11,3.1,8.08,0.69,0.97,0.253,0.356,0.192,0.233,0.42,72.0,86.0,88.0,,,,127.0,99.0,103.0,96.0,90.0,87.0,113.0,97.0,104.0,,,,0.073,0.473,,0.398,,0.056,-0.52,,-1.26,1.64,,-0.41,97.6,,89.7,96.3,84.7,,,,,0.417,0.417,0.111,,,,0.258,0.449,0.249,0.333,0.333,0.333,,,,0.181,0.289,0.371,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Groundout,field_out,True,663609,686790,Luken Baker,Trevor McDonald,0,e2f74758-c6c8-4f68-ad5a-44bc1a07099c,686790.0,trevormcdonald,McDonald,Right,Trevor McDonald,SFG,0.0,1.39,3.0,107.0,97.0,98.0,0.95,3.0,3.0,0.0,0.0,7.0,0.25,0.5,0.125,0.25,0.436,121.0,94.0,78.0,,,,71.0,135.0,108.0,106.0,92.0,93.0,86.0,123.0,107.0,,,,0.436,0.077,,0.385,,0.103,3.45,,3.57,7.15,,0.96,93.6,,86.7,92.5,84.8,,,,,0.0,0.0,0.111,,,,,,,,,,,,,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,
2024-09-29,745282,Forceout,force_out,True,663609,686790,Luken Baker,Trevor McDonald,1,b464e983-3972-4f38-b1bc-f0ff8229915f,686790.0,trevormcdonald,McDonald,Right,Trevor McDonald,SFG,0.0,1.39,3.0,107.0,97.0,98.0,0.95,3.0,3.0,0.0,0.0,7.0,0.25,0.5,0.125,0.25,0.436,121.0,94.0,78.0,,,,71.0,135.0,108.0,106.0,92.0,93.0,86.0,123.0,107.0,,,,0.436,0.077,,0.385,,0.103,3.45,,3.57,7.15,,0.96,93.6,,86.7,92.5,84.8,,,,,0.0,0.0,0.111,,,,,,,,,,,,,0.0,0.0,0.25,,,,,,,,,,,,,,,,,,
