date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-05-21,745503,Flyout,field_out,True,682641,693312,Luis Matos,Kyle Nicolas,0,07279fff-4497-48a5-b40c-3d28c4ff3a55,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,0.005,0.571,0.244,,1.21,-6.82,0.68,,97.7,,94.8,91.1,,,,0.193,0.246,0.222,,,,0.189,0.243,0.369,,,,,,,,,,128.0,87.0,92.0,0.179,-0.99,85.3,0.25,0.313,0.485,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Groundout,field_out,True,682641,683003,Luis Matos,Jared Jones,0,3099f480-6129-4130-8bdf-15cc0a3e424f,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,,,,,,,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Grounded Into DP,grounded_into_double_play,True,682641,683003,Luis Matos,Jared Jones,1,a5210aad-ec2c-4948-b2de-b368f4181341,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,,,,,,,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Flyout,field_out,True,682641,683003,Luis Matos,Jared Jones,0,c2eb7647-63d8-4158-b298-31cbdd25ec37,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,126.0,104.0,111.0,,0.498,0.361,0.068,0.34,,1.59,-3.19,97.3,89.7,,88.6,0.303,0.576,0.241,0.214,0.403,0.273,,,,0.194,0.313,0.398,,,,,,,,,,99.0,96.0,99.0,0.073,-1.54,80.3,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Groundout,field_out,True,682641,676702,Luis Matos,Hunter Stratton,0,937654e0-c527-4eb1-a54e-cc815a608d13,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,0.037,0.346,0.236,,-0.41,0.82,2.53,,95.4,,95.6,84.3,,,,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,114.0,101.0,99.0,0.381,-0.28,92.0,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Single,single,False,682641,670059,Luis Matos,Colin Holderman,1,55077cef-66d1-4375-8d4d-ff5c9024e19b,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,1.72,3.44,36.2,96.0,113.0,100.0,0.722,11.05,4.17,6.63,0.49,0.95,0.293,0.359,0.228,0.304,0.393,,,,,,,92.0,93.0,90.0,131.0,101.0,113.0,0.268,,0.471,,,0.35,1.38,,,,97.0,84.9,,,,,,,0.205,0.385,0.111,0.154,0.169,0.409,103.0,90.0,89.0,0.261,-0.13,92.4,0.29,0.387,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,745502,Single,single,False,682641,669387,Luis Matos,Carmen Mlodzinski,1,6574d815-da88-45af-ba88-c0fc980bcfcf,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,,,,107.0,99.0,110.0,,0.399,0.359,0.006,0.76,,0.62,-28.1,95.9,88.6,,86.7,,,,0.189,0.324,0.26,,,,0.313,0.375,0.4,87.0,97.0,94.0,0.236,1.73,92.2,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745500,Single,single,False,682641,694973,Luis Matos,Paul Skenes,0,5633c455-9b2b-49d9-8f71-e4cfe27226bc,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.035,0.0,4.1,0.33,-2.49,99.1,87.6,94.1,85.1,0.286,0.429,0.222,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,,,,,,,,,,112.0,98.0,103.0,0.109,0.6,82.4,0.316,0.316,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745500,Groundout,field_out,True,682641,694973,Luis Matos,Paul Skenes,0,87e382ba-a3bb-4237-98e0-e23d5eeb878d,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.035,0.0,4.1,0.33,-2.49,99.1,87.6,94.1,85.1,0.286,0.429,0.222,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,,,,,,,,,,112.0,98.0,103.0,0.109,0.6,82.4,0.316,0.316,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745500,Groundout,field_out,True,682641,694973,Luis Matos,Paul Skenes,0,9e29d986-6a8f-47e9-ae6a-63d5fb931279,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,0.313,0.379,0.164,0.035,0.0,4.1,0.33,-2.49,99.1,87.6,94.1,85.1,0.286,0.429,0.222,0.239,0.402,0.303,0.157,0.193,0.302,0.135,0.378,0.263,,,,,,,,,,112.0,98.0,103.0,0.109,0.6,82.4,0.316,0.316,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745500,Pop Out,field_out,True,682641,676702,Luis Matos,Hunter Stratton,0,df88cc71-f49e-456a-aa14-afc752b75476,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,123.0,101.0,105.0,0.037,0.346,0.236,,-0.41,0.82,2.53,,95.4,,95.6,84.3,,,,0.267,0.4,0.25,0.167,0.333,0.1,0.095,0.143,0.474,114.0,101.0,99.0,0.381,-0.28,92.0,0.3,0.48,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,745500,Strikeout,strikeout,True,682641,547973,Luis Matos,Aroldis Chapman,1,fda99b2f-0b11-45cb-80fe-c4065cb840e1,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,228.0,109.0,122.0,100.0,86.0,102.0,0.263,0.342,0.286,,-0.41,-1.42,0.1,,97.5,,99.3,86.6,,,,0.185,0.333,0.265,0.222,0.467,0.316,0.207,0.276,0.311,,,,,,,,,,,,,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,,,,,,,
2024-05-24,745822,Lineout,field_out,True,682641,681035,Luis Matos,Christian Scott,0,ac290b5c-3497-4332-957f-00a34279d3f8,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,0.31,,0.32,,94.2,,,85.1,,,,0.258,0.393,0.208,,,,0.25,0.393,0.213,,,,,,,,,,,,,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,,,,
2024-05-24,745822,Groundout,field_out,True,682641,681035,Luis Matos,Christian Scott,1,2c2a055c-fa27-4050-85b5-b5f669042c37,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,0.31,,0.32,,94.2,,,85.1,,,,0.258,0.393,0.208,,,,0.25,0.393,0.213,,,,,,,,,,,,,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,,,,
2024-05-24,745822,Flyout,field_out,True,682641,681035,Luis Matos,Christian Scott,0,02a906cc-c9b1-4a7b-a3d5-67d17b90b15c,681035.0,christianscott,Scott,Right,Christian Scott,NYM,4.36,4.07,43.1,97.0,97.0,100.0,0.799,7.27,2.08,7.89,1.45,0.7,0.25,0.375,0.188,0.32,0.462,,,,84.0,103.0,101.0,,,,113.0,91.0,98.0,,0.534,0.361,,0.31,,0.32,,94.2,,,85.1,,,,0.258,0.393,0.208,,,,0.25,0.393,0.213,,,,,,,,,,,,,,,,,,,100.0,94.0,101.0,0.105,-1.3,84.9,0.2,0.467,0.158,,,,,,,,,,,,,,,
2024-05-24,745822,Pop Out,field_out,True,682641,657585,Luis Matos,Reed Garrett,0,3219a4db-614a-462f-8b6b-37c789da3f0c,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,92.0,88.0,82.0,120.0,97.0,105.0,0.123,0.162,0.208,,-4.83,-2.61,1.05,,96.4,,96.2,84.7,,,,0.44,0.84,0.269,0.4,0.733,0.25,0.167,0.208,0.333,109.0,93.0,89.0,0.234,0.88,91.3,0.273,0.485,0.353,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,,,,,,,
2024-05-24,745822,Grounded Into DP,grounded_into_double_play,True,682641,605347,Luis Matos,Jorge López,1,35463907-8e30-4bdb-923e-c45635bf44c9,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,0.403,0.18,0.173,0.121,3.79,-1.1,1.14,2.89,95.4,87.2,95.2,86.2,0.1,0.1,0.278,0.167,0.3,0.207,0.4,0.556,0.12,0.158,0.211,0.2,,,,,,,,,,,,,,,,0.267,0.6,0.19,,,,,,,,,,,,,116.0,96.0,102.0,0.124,-2.64,82.8,,,,,,
2024-05-25,745823,Strikeout,strikeout,True,682641,622663,Luis Matos,Luis Severino,0,afe71a43-da2f-4259-b190-a3188804275e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,0.281,0.338,0.22,0.085,-0.23,1.98,0.72,-1.35,96.0,85.9,95.5,85.8,0.29,0.484,0.143,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745823,Groundout,field_out,True,682641,622663,Luis Matos,Luis Severino,0,3f7e0cd1-67d7-4648-8092-670a9dd057c0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,0.281,0.338,0.22,0.085,-0.23,1.98,0.72,-1.35,96.0,85.9,95.5,85.8,0.29,0.484,0.143,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745823,Walk,walk,False,682641,622663,Luis Matos,Luis Severino,1,2c19affc-c317-424e-a03d-38c2ecf95f00,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.78,3.91,109.2,100.0,103.0,100.0,0.833,6.65,3.04,7.71,0.98,1.38,0.268,0.372,0.213,0.287,0.443,85.0,93.0,94.0,98.0,102.0,99.0,88.0,97.0,94.0,142.0,102.0,113.0,0.281,0.338,0.22,0.085,-0.23,1.98,0.72,-1.35,96.0,85.9,95.5,85.8,0.29,0.484,0.143,0.244,0.409,0.201,0.246,0.361,0.137,0.216,0.27,0.283,93.0,94.0,89.0,0.075,-0.79,93.0,0.241,0.345,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745823,Forceout,force_out,True,682641,493603,Luis Matos,Adam Ottavino,1,28c05a06-f52f-4c5e-8e68-a2817ab021f3,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.75,2.94,36.0,99.0,103.0,100.0,0.744,12.0,3.25,7.5,1.0,1.0,0.352,0.386,0.216,0.352,0.415,73.0,89.0,90.0,72.0,102.0,98.0,100.0,101.0,99.0,115.0,108.0,113.0,0.377,0.055,0.39,0.077,1.93,0.6,-0.09,-2.3,92.9,87.2,92.1,79.2,0.364,0.545,0.222,0.0,0.0,0.429,0.217,0.25,0.167,0.3,0.6,0.222,85.0,87.0,90.0,0.102,-1.42,87.9,0.286,1.0,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,745823,Single,single,False,682641,656887,Luis Matos,Sean Reid-Foley,1,196f98fe-ec11-47f0-b737-49253ef7cdc3,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,0.005,0.673,0.125,0.197,1.41,-2.4,-0.02,1.13,94.9,88.7,95.3,86.6,0.238,0.238,0.342,0.149,0.191,0.217,,,,0.143,0.143,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745824,Flyout,field_out,True,682641,640455,Luis Matos,Sean Manaea,0,ed4acea7-8c86-401a-8243-e9edd5c6bc47,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.128,0.32,1.2,0.11,-1.41,92.5,85.6,92.5,80.2,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,0.143,0.429,0.328,83.0,88.0,85.0,0.119,0.62,88.4,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745824,Flyout,field_out,True,682641,640455,Luis Matos,Sean Manaea,0,38f0d8f7-77ed-47f1-9824-c5612d83d67b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.128,0.32,1.2,0.11,-1.41,92.5,85.6,92.5,80.2,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,0.143,0.429,0.328,83.0,88.0,85.0,0.119,0.62,88.4,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745824,Strikeout,strikeout,True,682641,640455,Luis Matos,Sean Manaea,0,fd893c25-29c8-49c4-97b0-49f339e9e318,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.128,0.32,1.2,0.11,-1.41,92.5,85.6,92.5,80.2,0.316,0.456,0.258,0.227,0.295,0.213,0.229,0.344,0.19,0.143,0.429,0.328,83.0,88.0,85.0,0.119,0.62,88.4,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745824,Groundout,field_out,True,682641,605288,Luis Matos,Adrian Houser,0,1aa35d8a-9b77-4c13-8a4e-0c7e3e54c3a9,605288.0,adrianhouser,Houser,Right,Adrian Houser,NYM,5.89,4.96,65.2,100.0,91.0,97.0,0.83,5.76,4.25,9.59,0.96,1.37,0.258,0.415,0.143,0.29,0.435,99.0,95.0,96.0,71.0,104.0,95.0,96.0,100.0,96.0,91.0,103.0,101.0,0.45,0.162,0.176,0.128,-0.32,0.38,-1.06,-2.42,93.5,84.0,92.5,83.2,0.316,0.474,0.338,0.2,0.371,0.167,0.252,0.378,0.124,0.268,0.488,0.226,,,,,,,,,,82.0,96.0,92.0,0.085,-3.8,79.5,0.471,0.765,0.176,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,745338,Lineout,field_out,True,682641,592836,Luis Matos,Taijuan Walker,0,9159a6dc-9309-42e1-bedf-095ebbeb10ea,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,,0.24,-1.25,2.76,,91.3,,90.9,84.8,,,,0.176,0.176,0.194,0.31,0.534,0.074,0.1,0.175,0.313,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,90.0,90.0,92.0,0.104,1.79,74.5,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,
2024-05-27,745338,Single,single,False,682641,592836,Luis Matos,Taijuan Walker,1,e400f00e-aea0-4298-a374-8fb85c6f2526,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,,0.24,-1.25,2.76,,91.3,,90.9,84.8,,,,0.176,0.176,0.194,0.31,0.534,0.074,0.1,0.175,0.313,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,90.0,90.0,92.0,0.104,1.79,74.5,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,
2024-05-27,745338,Single,single,False,682641,592836,Luis Matos,Taijuan Walker,0,4248f4d8-4af4-4c6a-ad12-51bd8226f8a2,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,,0.24,-1.25,2.76,,91.3,,90.9,84.8,,,,0.176,0.176,0.194,0.31,0.534,0.074,0.1,0.175,0.313,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,90.0,90.0,92.0,0.104,1.79,74.5,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,
2024-05-27,745338,Pop Out,field_out,True,682641,592836,Luis Matos,Taijuan Walker,0,bc64b41a-1521-4e84-abe6-0eb2add0f2c6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,76.0,98.0,93.0,30.0,112.0,104.0,0.279,0.136,0.193,,0.24,-1.25,2.76,,91.3,,90.9,84.8,,,,0.176,0.176,0.194,0.31,0.534,0.074,0.1,0.175,0.313,97.0,91.0,86.0,0.114,-5.12,87.2,0.4,1.0,0.093,90.0,90.0,92.0,0.104,1.79,74.5,0.133,0.333,0.189,121.0,102.0,109.0,0.174,-5.91,86.2,0.426,0.704,0.141,,,,,,,,,,,,,,,
2024-05-27,745338,Strikeout,strikeout,True,682641,621381,Luis Matos,Matt Strahm,0,926bcddb-4954-4a6c-b38c-f8f1a9c8ec56,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,103.0,104.0,99.0,118.0,111.0,113.0,0.149,0.554,0.192,,1.87,-0.14,1.74,,93.4,,93.4,81.4,,,,0.195,0.312,0.26,0.333,0.389,0.184,0.091,0.182,0.372,99.0,104.0,97.0,0.104,4.44,88.0,0.1,0.2,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745337,Strikeout,strikeout,True,682641,554430,Luis Matos,Zack Wheeler,0,b3019a77-f72e-405b-8828-cb19103c8e2c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,0.187,0.416,0.116,,0.69,2.48,1.61,,95.1,,94.4,84.4,,,,0.219,0.391,0.294,0.173,0.24,0.149,0.14,0.2,0.327,95.0,98.0,98.0,0.104,-0.15,90.9,0.244,0.439,0.184,114.0,99.0,107.0,0.099,-0.34,81.5,0.179,0.333,0.357,96.0,106.0,107.0,0.078,0.85,86.1,0.171,0.257,0.385,,,,,,,,,,,,,,,
2024-05-28,745337,Strikeout,strikeout,True,682641,554430,Luis Matos,Zack Wheeler,0,3019ed27-e96e-47b5-ab73-85e65205379c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,0.187,0.416,0.116,,0.69,2.48,1.61,,95.1,,94.4,84.4,,,,0.219,0.391,0.294,0.173,0.24,0.149,0.14,0.2,0.327,95.0,98.0,98.0,0.104,-0.15,90.9,0.244,0.439,0.184,114.0,99.0,107.0,0.099,-0.34,81.5,0.179,0.333,0.357,96.0,106.0,107.0,0.078,0.85,86.1,0.171,0.257,0.385,,,,,,,,,,,,,,,
2024-05-28,745337,Flyout,field_out,True,682641,554430,Luis Matos,Zack Wheeler,0,83b7fd7b-6fbf-4062-9f19-73ac1d57e9ab,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,0.187,0.416,0.116,,0.69,2.48,1.61,,95.1,,94.4,84.4,,,,0.219,0.391,0.294,0.173,0.24,0.149,0.14,0.2,0.327,95.0,98.0,98.0,0.104,-0.15,90.9,0.244,0.439,0.184,114.0,99.0,107.0,0.099,-0.34,81.5,0.179,0.333,0.357,96.0,106.0,107.0,0.078,0.85,86.1,0.171,0.257,0.385,,,,,,,,,,,,,,,
2024-05-28,745337,Intent Walk,intent_walk,False,682641,621237,Luis Matos,José Alvarado,0,07453376-0596-1003-000c-f08cd117d70a,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.35,3.64,39.1,95.0,88.0,95.0,0.755,9.38,3.89,7.32,0.69,1.35,0.292,0.406,0.189,0.311,0.413,,,,,,,100.0,94.0,95.0,,,,0.597,,,,,0.58,,,,,97.8,,,,,,,,0.27,0.416,0.132,,,,69.0,97.0,94.0,0.403,1.06,92.6,0.14,0.158,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
