date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-06-30,745555,Double,double,False,667472,624133,Dane Myers,Ranger Suárez,0,c9ab88c0-e6e1-41d3-bf07-bfa0debdca22,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.241,0.354,0.109,102.0,98.0,94.0,0.125,-1.66,86.6,0.308,0.615,0.125,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Double,double,False,667472,624133,Dane Myers,Ranger Suárez,1,d06e7089-ca03-4e62-b82a-83c9f00ecbc2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.166,1.37,1.26,-4.76,0.71,92.0,80.3,90.9,81.3,0.208,0.299,0.184,0.181,0.25,0.393,,,,0.241,0.354,0.109,102.0,98.0,94.0,0.125,-1.66,86.6,0.308,0.615,0.125,86.0,106.0,108.0,0.199,1.5,74.5,0.171,0.289,0.335,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745555,Groundout,field_out,True,667472,622554,Dane Myers,Seranthony Domínguez,0,19dd1e02-0ae7-4297-9ab1-8ad57c087d18,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,102.0,98.0,103.0,134.0,100.0,107.0,0.196,0.402,0.394,0.008,0.27,-1.98,0.55,-14.14,97.5,91.5,97.9,88.5,0.233,0.372,0.22,,,,0.133,0.383,0.379,0.355,0.452,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,746046,Walk,walk,False,667472,689672,Dane Myers,Drew Thorpe,0,13902a72-d435-4824-9902-672210006386,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,0.354,0.39,,0.62,1.57,91.0,81.5,,81.0,0.184,0.368,0.076,0.156,0.333,0.379,0.0,0.0,0.167,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,746046,Strikeout,strikeout,True,667472,689672,Dane Myers,Drew Thorpe,0,10d16758-155a-4c17-98b2-581771b017bc,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,0.354,0.39,,0.62,1.57,91.0,81.5,,81.0,0.184,0.368,0.076,0.156,0.333,0.379,0.0,0.0,0.167,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,746046,Double,double,False,667472,689672,Dane Myers,Drew Thorpe,0,3ae349a4-c4ca-4758-b114-cb693bbe0a63,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,0.354,0.39,,0.62,1.57,91.0,81.5,,81.0,0.184,0.368,0.076,0.156,0.333,0.379,0.0,0.0,0.167,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,746046,Forceout,force_out,True,667472,656629,Dane Myers,Michael Kopech,1,ce860763-c517-4b32-8591-6e847c796932,656629.0,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.05,3.96,41.0,100.0,143.0,110.0,0.693,12.29,5.05,7.46,1.76,0.93,0.278,0.412,0.134,0.268,0.442,92.0,17.0,15.0,153.0,99.0,111.0,,,,114.0,103.0,108.0,,0.795,0.096,0.001,0.09,,-2.76,-3.7,98.6,73.5,,86.5,0.22,0.422,0.322,,,,0.28,0.4,0.297,,,,95.0,106.0,98.0,0.107,0.67,91.3,0.2,0.2,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746044,Single,single,False,667472,676979,Dane Myers,Garrett Crochet,1,2854637a-6700-47be-b564-f970fd8483d1,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,0.061,1.77,,-2.87,-0.38,97.0,90.8,,84.1,0.188,0.274,0.31,0.179,0.321,0.279,0.227,0.614,0.372,,,,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746044,Single,single,False,667472,676979,Dane Myers,Garrett Crochet,1,10a774ee-87ad-4420-9145-3219dadc0370,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,0.061,1.77,,-2.87,-0.38,97.0,90.8,,84.1,0.188,0.274,0.31,0.179,0.321,0.279,0.227,0.614,0.372,,,,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746044,Strikeout,strikeout,True,667472,647336,Dane Myers,Michael Soroka,0,1cd0f048-35ff-472a-aa34-7f1f59bfffce,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.206,0.382,0.177,0.333,0.667,0.132,0.185,0.348,0.408,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,746044,Home Run,home_run,False,667472,647336,Dane Myers,Michael Soroka,1,f480eba2-85a9-4b82-badc-667b868a7f6d,647336.0,michaelsoroka,Soroka,Right,Michael Soroka,CHW,5.23,4.92,72.1,95.0,95.0,94.0,0.792,8.83,5.23,7.96,1.62,0.99,0.268,0.478,0.176,0.298,0.402,112.0,84.0,92.0,93.0,97.0,94.0,77.0,93.0,89.0,102.0,99.0,97.0,0.229,0.306,0.36,0.105,-0.14,-1.48,0.1,-3.67,93.3,82.1,92.3,81.9,0.206,0.382,0.177,0.333,0.667,0.132,0.185,0.348,0.408,0.289,0.518,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,746039,Single,single,False,667472,686563,Dane Myers,Jonathan Cannon,0,98606e76-c6bb-44f9-9ad4-d42476a574fd,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,0.142,-3.2,0.63,0.89,-4.35,94.7,85.8,93.2,82.0,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,0.26,0.425,0.143,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,746039,Walk,walk,False,667472,686563,Dane Myers,Jonathan Cannon,0,da25a2c1-9ae2-4a12-b50c-b58f1e75410d,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,0.142,-3.2,0.63,0.89,-4.35,94.7,85.8,93.2,82.0,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,0.26,0.425,0.143,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,746039,Field Error,field_error,False,667472,686563,Dane Myers,Jonathan Cannon,0,2d5fe7c4-f0f0-4d83-8abd-30289d636d42,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,0.142,-3.2,0.63,0.89,-4.35,94.7,85.8,93.2,82.0,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,0.26,0.425,0.143,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,746039,Strikeout,strikeout,True,667472,605154,Dane Myers,John Brebbia,0,4733a647-bcd2-4288-a91f-c48effb4bb9a,605154.0,johnbrebbia,Brebbia,Right,John Brebbia,CHW,4.5,4.24,38.0,104.0,105.0,106.0,0.768,11.37,2.13,8.29,1.18,0.7,0.277,0.376,0.168,0.337,0.44,168.0,136.0,106.0,105.0,107.0,108.0,,,,105.0,101.0,104.0,,0.461,0.538,0.002,2.3,,-1.42,7.24,93.9,89.6,,82.9,0.138,0.262,0.284,,,,0.31,0.488,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,746368,Strikeout,strikeout,True,667472,623352,Dane Myers,Josh Hader,0,2e2b51ba-b798-488b-83ce-02fd84ad54cc,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,133.0,99.0,115.0,112.0,97.0,107.0,0.721,,0.264,0.015,,0.94,1.55,-10.92,,89.3,96.0,86.2,,,,,,,0.149,0.277,0.549,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Flyout,field_out,True,667472,664285,Dane Myers,Framber Valdez,0,41e9ee57-5863-4f8b-961f-f3daccfd1276,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.15,-3.8,1.28,0.84,-0.13,94.2,89.5,93.8,85.6,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.31,0.411,0.12,,,,,,,,,,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Strikeout,strikeout,True,667472,664285,Dane Myers,Framber Valdez,0,34e4fa12-8f3e-434c-a350-6cabed0d7e0c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.15,-3.8,1.28,0.84,-0.13,94.2,89.5,93.8,85.6,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.31,0.411,0.12,,,,,,,,,,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-07-10,746366,Single,single,False,667472,664285,Dane Myers,Framber Valdez,0,033c7171-87ce-43fc-a76e-1a64eabadda2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,63.0,111.0,97.0,95.0,101.0,97.0,102.0,102.0,114.0,0.514,0.017,0.04,0.15,-3.8,1.28,0.84,-0.13,94.2,89.5,93.8,85.6,0.4,1.0,0.273,0.264,0.358,0.345,0.211,0.421,0.367,0.31,0.411,0.12,,,,,,,,,,128.0,91.0,103.0,0.278,0.45,80.0,0.149,0.23,0.399,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746367,Strikeout,strikeout,True,667472,519151,Dane Myers,Ryan Pressly,0,e7c6726d-df82-4a14-8996-e22997c07436,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.58,3.41,37.2,102.0,124.0,110.0,0.744,10.04,2.63,8.84,0.48,1.45,0.229,0.4,0.133,0.314,0.454,110.0,101.0,101.0,99.0,103.0,104.0,75.0,95.0,91.0,152.0,100.0,113.0,0.027,0.331,0.292,0.091,0.65,-2.9,-0.01,-2.11,93.9,89.4,93.4,89.7,0.25,0.425,0.198,0.364,0.636,0.25,0.255,0.353,0.32,,,,,,,,,,,,,129.0,103.0,118.0,0.259,0.99,82.4,0.22,0.293,0.29,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Walk,walk,False,667472,671096,Dane Myers,Andrew Abbott,0,b9dc1fed-8004-43ca-868a-2c752503ad75,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,0.165,0.167,0.21,,0.44,0.81,92.9,84.7,,82.8,0.233,0.406,0.193,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,,,,,,,99.0,98.0,100.0,0.121,-1.54,80.7,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Single,single,False,667472,671096,Dane Myers,Andrew Abbott,0,da7ebe0c-7ddf-4f8b-915a-9f107f637658,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,0.165,0.167,0.21,,0.44,0.81,92.9,84.7,,82.8,0.233,0.406,0.193,0.167,0.379,0.285,0.188,0.302,0.253,,,,,,,,,,,,,99.0,98.0,100.0,0.121,-1.54,80.7,0.324,0.676,0.147,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Pop Out,field_out,True,667472,571656,Dane Myers,Buck Farmer,0,18398c9e-fcaf-4f42-84b4-8dbe34e263b8,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.8,4.36,45.0,97.0,90.0,98.0,0.777,7.8,3.6,7.2,0.8,0.81,0.24,0.388,0.178,0.279,0.387,110.0,102.0,106.0,53.0,94.0,81.0,70.0,90.0,89.0,117.0,100.0,111.0,0.21,0.244,0.33,0.216,0.58,0.81,1.87,-0.98,92.7,86.6,92.3,82.1,0.2,0.4,0.153,0.297,0.351,0.259,0.125,0.271,0.374,0.282,0.436,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Flyout,field_out,True,667472,518585,Dane Myers,Fernando Cruz,0,9225154c-0c14-4df7-b2ef-32bcfba6f5ae,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,,,,,0.301,,,-0.28,,,,94.7,,,,0.316,0.553,0.178,,,,,,,,,,82.0,94.0,95.0,0.268,-1.25,88.8,0.344,0.719,0.317,,,,,,,,,,159.0,95.0,113.0,0.431,2.35,81.7,0.09,0.128,0.573,,,,,,,,,,,,
2024-07-13,746687,Strikeout,strikeout,True,667472,608371,Dane Myers,Lucas Sims,0,d05046f7-9b7b-47a6-8a24-980519831695,608371.0,lucassims,Sims,Right,Lucas Sims,CIN,3.38,4.51,32.0,95.0,131.0,105.0,0.762,9.84,5.34,7.88,1.69,0.52,0.256,0.36,0.326,0.267,0.403,,,,114.0,90.0,94.0,,,,151.0,96.0,114.0,,0.379,0.492,,-2.13,,0.59,,94.2,,,84.1,0.265,0.551,0.248,,,,0.214,0.375,0.244,,,,120.0,109.0,105.0,0.065,3.57,91.6,0.143,0.143,0.478,105.0,98.0,101.0,0.06,-1.85,79.9,0.4,0.4,0.364,29.0,81.0,73.0,0.003,9.84,88.3,,,,,,,,,,,,,,,
2024-09-24,745851,Walk,walk,False,667472,608344,Dane Myers,Cole Irvin,1,13d0469c-9d25-4ca0-a01e-2df729fcfedf,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,- - -,5.11,5.81,111.0,101.0,79.0,94.0,0.849,6.32,2.35,10.7,1.46,0.96,0.251,0.414,0.124,0.343,0.478,65.0,108.0,100.0,62.0,99.0,85.0,75.0,101.0,89.0,85.0,121.0,119.0,0.2,0.264,0.041,0.134,-1.16,-0.49,-3.18,-1.52,91.9,84.9,91.5,78.1,0.296,0.592,0.163,0.282,0.474,0.243,0.25,0.438,0.196,0.307,0.485,0.076,86.0,102.0,91.0,0.109,-0.64,85.9,0.327,0.551,0.181,102.0,98.0,102.0,0.252,-0.38,77.3,0.283,0.424,0.189,,,,,,,,,,,,,,,,,,,,,
2024-09-26,745853,Flyout,field_out,True,667472,573204,Dane Myers,Caleb Thielbar,0,4440f8d3-7ace-4e8d-a63e-03fe34f7a314,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.32,4.11,47.1,105.0,112.0,105.0,0.768,10.08,4.56,9.51,1.14,0.95,0.201,0.453,0.18,0.252,0.454,,,,88.0,104.0,97.0,,,,138.0,104.0,111.0,,0.434,0.318,,-1.13,,-0.94,,93.2,,,81.6,0.32,0.495,0.179,,,,,,,,,,,,,,,,,,,116.0,108.0,111.0,0.248,1.53,74.1,0.079,0.158,0.364,,,,,,,,,,,,,,,,,,,0.302,0.434,0.301
2024-09-26,745853,Strikeout,strikeout,True,667472,661395,Dane Myers,Jhoan Duran,0,fcfdd43a-cd79-4235-8145-cb566bf92640,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.64,2.7,54.1,97.0,132.0,97.0,0.704,10.93,2.48,7.95,0.66,2.9,0.284,0.383,0.262,0.199,0.439,,,,121.0,101.0,95.0,,,,,,,,0.407,,,-0.3,,,,100.5,,,,0.296,0.408,0.361,,,,,,,,,,,,,,,,,,,132.0,97.0,104.0,0.278,-0.16,86.1,0.151,0.302,0.467,146.0,93.0,95.0,0.314,1.79,97.0,0.237,0.362,0.213,,,,,,,,,,,,
2024-09-26,745853,Strikeout,strikeout,True,667472,663485,Dane Myers,Cole Sands,0,97574e52-aa96-477a-b9b9-1b933729b073,663485.0,colesands,Sands,Right,Cole Sands,MIN,3.28,3.22,71.1,105.0,93.0,101.0,0.754,10.72,1.51,7.44,0.76,0.85,0.265,0.365,0.185,0.333,0.433,,,,79.0,105.0,100.0,76.0,96.0,94.0,,,,0.109,0.281,,,1.52,0.54,,,95.7,,94.8,,0.198,0.309,0.312,,,,,,,0.273,0.455,0.048,96.0,105.0,99.0,0.297,1.84,90.8,0.227,0.318,0.297,102.0,102.0,105.0,0.141,-1.53,82.4,0.294,0.412,0.294,111.0,108.0,104.0,0.172,0.31,87.8,0.17,0.226,0.242,,,,,,,,,,,,
2024-09-26,745853,Groundout,field_out,True,667472,656240,Dane Myers,Scott Blewett,0,a7554308-06e5-43ab-80a2-1b47f9301c73,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,1.77,4.05,20.1,101.0,94.0,100.0,0.752,7.97,3.54,7.52,0.89,1.26,0.207,0.431,0.103,0.293,0.426,,,,85.0,94.0,89.0,,,,82.0,109.0,109.0,,0.406,0.375,,-0.74,,1.5,,93.7,,,85.1,0.333,0.433,0.179,,,,0.2,0.367,0.328,,,,,,,,,,,,,,,,,,,,,,133.0,101.0,105.0,0.219,2.39,85.3,0.063,0.25,0.286,,,,,,,,,,,,
2024-09-28,744878,Strikeout,strikeout,True,667472,684320,Dane Myers,Yariel Rodríguez,0,b8834689-ff55-433f-a69e-899e7fac0b2e,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,0.108,0.409,0.282,,-0.12,2.98,0.67,,93.9,,93.4,84.6,0.255,0.439,0.22,,,,0.213,0.36,0.335,0.167,0.167,0.149,,,,,,,,,,97.0,95.0,100.0,0.105,-2.85,78.3,0.348,0.739,0.25,85.0,102.0,102.0,0.096,-1.17,88.9,0.194,0.306,0.215,,,,,,,,,,,,
2024-09-28,744878,Strikeout,strikeout,True,667472,684320,Dane Myers,Yariel Rodríguez,0,38a07a2c-d684-408a-b676-7e672b18271e,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.47,3.91,86.2,97.0,97.0,97.0,0.765,8.83,4.15,7.68,1.14,0.9,0.268,0.393,0.184,0.272,0.392,,,,86.0,93.0,87.0,84.0,94.0,92.0,120.0,104.0,111.0,0.108,0.409,0.282,,-0.12,2.98,0.67,,93.9,,93.4,84.6,0.255,0.439,0.22,,,,0.213,0.36,0.335,0.167,0.167,0.149,,,,,,,,,,97.0,95.0,100.0,0.105,-2.85,78.3,0.348,0.739,0.25,85.0,102.0,102.0,0.096,-1.17,88.9,0.194,0.306,0.215,,,,,,,,,,,,
2024-09-28,744878,Double,double,False,667472,663893,Dane Myers,Brendon Little,1,4f61ee7d-350c-4b1b-aee0-9b1243c7d84e,663893.0,brendonlittle,Little,Left,Brendon Little,TOR,3.74,3.94,45.2,93.0,89.0,90.0,0.726,7.09,3.74,8.08,1.38,4.75,0.146,0.474,0.234,0.343,0.404,,,,,,,86.0,92.0,89.0,,,,0.57,,,,,0.28,,,,,94.5,,,,,,,,,,,0.287,0.457,0.203,81.0,92.0,85.0,0.112,-0.29,93.8,0.238,0.571,0.289,,,,,,,0.158,0.211,0.437,,,,,,,,,,96.0,95.0,94.0,0.318,0.82,86.7,,,,,,
2024-09-28,744878,Home Run,home_run,False,667472,650893,Dane Myers,Génesis Cabrera,1,4a48bdc5-0371-4423-9d46-a74039ccd974,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.59,4.31,62.2,95.0,88.0,90.0,0.761,7.18,4.16,9.05,1.44,1.14,0.222,0.466,0.175,0.328,0.401,49.0,82.0,72.0,113.0,103.0,104.0,92.0,86.0,84.0,,,,0.225,0.184,,0.077,-5.05,-1.94,,1.48,95.9,88.2,96.0,,0.392,0.784,0.179,0.077,0.077,0.481,,,,0.364,0.582,0.156,81.0,100.0,90.0,0.393,1.47,89.2,0.202,0.263,0.341,92.0,92.0,93.0,0.12,1.41,78.9,0.118,0.294,0.222,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744880,Lineout,field_out,True,667472,621114,Dane Myers,Ryan Burr,0,c165d9c0-9497-414c-9168-8e5f7fc3768e,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,4.13,3.57,32.2,99.0,98.0,102.0,0.694,12.95,3.31,7.99,1.1,0.72,0.225,0.45,0.138,0.4,0.375,,,,79.0,94.0,91.0,,,,111.0,102.0,108.0,,0.395,0.605,,-0.36,,0.6,,94.1,,,85.4,0.256,0.465,0.224,,,,0.214,0.369,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744880,Flyout,field_out,True,667472,642232,Dane Myers,Ryan Yarbrough,0,21982243-1630-4a00-9c0d-9c2fb84b1865,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,3.19,4.16,98.2,100.0,81.0,96.0,0.8,5.93,2.92,6.39,1.0,1.06,0.249,0.401,0.176,0.253,0.445,74.0,105.0,86.0,84.0,102.0,96.0,66.0,101.0,93.0,,,,0.256,0.215,,0.155,1.11,2.04,,0.42,86.5,77.4,86.0,,0.196,0.375,0.164,0.241,0.328,0.218,,,,0.229,0.321,0.086,95.0,83.0,77.0,0.099,-4.29,83.8,0.4,0.75,0.19,95.0,100.0,111.0,0.275,1.51,71.3,0.114,0.219,0.346,,,,,,,,,,,,,,,,,,,,,
