date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-05-11,745422,Strikeout,strikeout,True,543309,572020,Kyle Higashioka,James Paxton,0,6e5bfe9d-35ef-47d5-879c-db09e030b3f0,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,,,,79.0,96.0,96.0,82.0,95.0,84.0,0.577,0.037,,0.284,0.07,0.34,-3.42,,-0.23,-1.66,93.2,84.0,82.6,,80.8,,,,0.243,0.381,0.138,0.224,0.355,0.358,0.308,0.769,0.13,0.217,0.348,0.31,65.0,98.0,92.0,,,,0.032,,,-4.92,,92.6,0.462,0.692,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747122,Groundout,field_out,True,543309,608331,Kyle Higashioka,Max Fried,0,3fe6f2a6-c6c8-4fe3-a3d5-eb98772fc954,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,0.311,0.055,0.119,,0.145,0.76,-0.23,0.7,,1.72,93.8,89.3,86.1,82.7,,0.25,0.25,0.296,0.287,0.369,0.2,0.158,0.329,0.313,0.308,0.308,0.313,0.186,0.271,0.24,97.0,98.0,97.0,,,,0.162,,,1.8,,93.7,0.231,0.256,0.165,,,,0.208,0.93,74.4,110.0,102.0,106.0,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747122,Groundout,field_out,True,543309,608331,Kyle Higashioka,Max Fried,0,b28da868-9710-4228-962a-2717eb434950,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,96.0,95.0,,,,88.0,93.0,92.0,0.311,0.055,0.119,,0.145,0.76,-0.23,0.7,,1.72,93.8,89.3,86.1,82.7,,0.25,0.25,0.296,0.287,0.369,0.2,0.158,0.329,0.313,0.308,0.308,0.313,0.186,0.271,0.24,97.0,98.0,97.0,,,,0.162,,,1.8,,93.7,0.231,0.256,0.165,,,,0.208,0.93,74.4,110.0,102.0,106.0,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747122,Strikeout,strikeout,True,543309,607481,Kyle Higashioka,Aaron Bummer,0,c304480d-4271-43d0-aefc-353b47ff85b3,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,91.0,121.0,113.0,125.0,103.0,110.0,,,,74.0,96.0,87.0,0.061,0.082,0.365,,0.01,0.31,-4.51,0.74,,1.71,93.9,87.4,85.3,82.2,,0.224,0.245,0.398,0.2,0.3,0.211,0.0,0.0,0.167,0.385,0.692,0.235,,,,90.0,104.0,96.0,,,,0.442,,,-0.01,,93.3,0.37,0.463,0.116,,,,0.039,-1.73,82.3,123.0,99.0,103.0,,,,,,,,,,,,,,,,,,,,,
2024-05-17,747122,Lineout,field_out,True,543309,445926,Kyle Higashioka,Jesse Chavez,0,196a6898-034f-494a-9002-f350e5466fb9,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,98.0,133.0,127.0,,,,84.0,102.0,97.0,,0.523,0.011,,0.112,,1.99,-4.71,,-2.0,,88.8,85.2,81.8,,0.333,0.667,0.25,,,,0.214,0.286,0.267,0.162,0.257,0.196,0.3,0.55,0.111,92.0,102.0,97.0,,,,0.263,,,-0.24,,90.7,0.282,0.538,0.121,,,,0.092,0.54,75.7,93.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,
2024-05-20,747121,Flyout,field_out,True,543309,519242,Kyle Higashioka,Chris Sale,0,c26cb314-3bb5-4953-b723-e069a5f6ec72,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,0.392,,0.147,-0.27,,2.27,,4.04,94.9,,87.2,78.7,,0.165,0.233,0.419,0.27,0.475,0.241,,,,,,,0.116,0.145,0.231,111.0,101.0,97.0,,,,0.082,,,-0.89,,94.1,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,747121,Flyout,field_out,True,543309,519242,Kyle Higashioka,Chris Sale,0,2f776405-b67b-4cf0-84fc-b0456802fdfb,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,0.392,,0.147,-0.27,,2.27,,4.04,94.9,,87.2,78.7,,0.165,0.233,0.419,0.27,0.475,0.241,,,,,,,0.116,0.145,0.231,111.0,101.0,97.0,,,,0.082,,,-0.89,,94.1,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,747121,Flyout,field_out,True,543309,572955,Kyle Higashioka,Pierce Johnson,0,4130fdee-5dcd-4e42-b788-68d9a5f95feb,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,104.0,33.0,39.0,0.191,0.022,,,,-0.29,-0.7,,,,95.5,92.2,,,,,,,0.2,0.2,0.188,0.228,0.347,0.328,,,,,,,,,,,,,,,,,,,,,,,,,0.787,0.86,85.6,152.0,106.0,111.0,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746714,Forceout,force_out,True,543309,593423,Kyle Higashioka,Frankie Montas,1,14da2aca-5b1d-475e-8332-dc2c98b48432,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,0.344,0.173,0.11,,,-0.34,-2.54,-0.61,,,95.3,90.2,,84.9,,0.217,0.435,0.294,0.231,0.433,0.19,,,,0.378,0.711,0.209,,,,85.0,101.0,97.0,120.0,97.0,106.0,0.155,0.218,-0.21,1.59,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746714,Pop Out,field_out,True,543309,593423,Kyle Higashioka,Frankie Montas,0,d21b4b53-d884-4877-bfff-455dc5dcfe58,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,0.344,0.173,0.11,,,-0.34,-2.54,-0.61,,,95.3,90.2,,84.9,,0.217,0.435,0.294,0.231,0.433,0.19,,,,0.378,0.711,0.209,,,,85.0,101.0,97.0,120.0,97.0,106.0,0.155,0.218,-0.21,1.59,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746714,Strikeout,strikeout,True,543309,593423,Kyle Higashioka,Frankie Montas,1,810502b8-ce1f-48b9-bf77-67947a3e6a8a,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,,,,85.0,104.0,98.0,117.0,98.0,100.0,,,,106.0,94.0,92.0,0.344,0.173,0.11,,,-0.34,-2.54,-0.61,,,95.3,90.2,,84.9,,0.217,0.435,0.294,0.231,0.433,0.19,,,,0.378,0.711,0.209,,,,85.0,101.0,97.0,120.0,97.0,106.0,0.155,0.218,-0.21,1.59,85.7,94.3,0.221,0.338,0.121,0.214,0.329,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745413,Strikeout,strikeout,True,543309,657376,Kyle Higashioka,Clarke Schmidt,0,f79ea801-7dba-4959-bcac-cf33fce0dca6,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,,0.356,0.239,0.181,0.009,,0.6,1.58,0.69,-13.06,,92.4,87.1,85.3,83.9,0.196,0.283,0.319,,,,0.146,0.22,0.346,0.256,0.372,0.325,0.667,1.0,0.0,81.0,97.0,87.0,,,,0.215,,,-0.42,,94.2,0.233,0.488,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745413,Strikeout,strikeout,True,543309,657376,Kyle Higashioka,Clarke Schmidt,0,782e89a7-922c-48e4-b126-640b59294810,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,,,,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,,0.356,0.239,0.181,0.009,,0.6,1.58,0.69,-13.06,,92.4,87.1,85.3,83.9,0.196,0.283,0.319,,,,0.146,0.22,0.346,0.256,0.372,0.325,0.667,1.0,0.0,81.0,97.0,87.0,,,,0.215,,,-0.42,,94.2,0.233,0.488,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Walk,walk,False,543309,666200,Kyle Higashioka,Jesús Luzardo,1,bc2abe4e-9a61-42c2-a9c0-4b96ff1cd298,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,0.292,,0.229,-0.65,,0.13,,1.56,95.2,,86.3,83.5,,0.2,0.347,0.474,0.28,0.484,0.111,,,,,,,0.207,0.328,0.407,87.0,90.0,88.0,,,,0.083,,,-0.81,,94.6,0.381,0.571,0.125,,,,0.002,-3.42,81.6,31.0,40.0,52.0,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Strikeout,strikeout,True,543309,666200,Kyle Higashioka,Jesús Luzardo,0,bf3f8a0c-8c78-48f3-bfee-13ba4e9cbebd,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.48,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.125,0.286,0.4,88.0,97.0,95.0,98.0,100.0,95.0,97.0,98.0,108.0,,,,,,,0.394,,0.292,,0.229,-0.65,,0.13,,1.56,95.2,,86.3,83.5,,0.2,0.347,0.474,0.28,0.484,0.111,,,,,,,0.207,0.328,0.407,87.0,90.0,88.0,,,,0.083,,,-0.81,,94.6,0.381,0.571,0.125,,,,0.002,-3.42,81.6,31.0,40.0,52.0,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745412,Strikeout,strikeout,True,543309,677053,Kyle Higashioka,Andrew Nardi,0,aeb7756b-d6e1-4868-9537-8a10e5f3406d,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,98.0,101.0,102.0,118.0,105.0,107.0,,,,,,,0.577,,0.414,,0.009,0.41,,-0.68,,-6.5,94.0,,91.5,82.7,,0.264,0.547,0.32,0.247,0.4,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Strikeout,strikeout,True,543309,679525,Kyle Higashioka,Alec Marsh,0,728612f2-bb81-4210-8bc4-1b55df1628a6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,,,,0.376,,0.221,,0.108,0.97,,0.02,,1.03,94.2,,86.5,86.4,,0.118,0.118,0.355,0.191,0.327,0.231,0.268,0.482,0.275,,,,0.189,0.216,0.163,99.0,98.0,95.0,,,,0.139,,,-2.75,,93.5,0.35,0.617,0.096,,,,0.156,-1.25,82.9,98.0,106.0,104.0,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Flyout,field_out,True,543309,679525,Kyle Higashioka,Alec Marsh,1,03f901ac-1bc8-48ca-a636-865d0c92c883,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,93.0,96.0,97.0,91.0,100.0,96.0,121.0,98.0,106.0,,,,,,,0.376,,0.221,,0.108,0.97,,0.02,,1.03,94.2,,86.5,86.4,,0.118,0.118,0.355,0.191,0.327,0.231,0.268,0.482,0.275,,,,0.189,0.216,0.163,99.0,98.0,95.0,,,,0.139,,,-2.75,,93.5,0.35,0.617,0.096,,,,0.156,-1.25,82.9,98.0,106.0,104.0,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Single,single,False,543309,519293,Kyle Higashioka,Will Smith,0,a202d5a2-41da-4996-b952-e1ed3e5d442d,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,113.0,100.0,105.0,,,,,,,0.322,,0.445,,0.136,-1.31,,0.85,,-0.65,91.3,,85.8,80.5,,0.196,0.304,0.32,0.341,0.523,0.091,0.25,0.25,0.308,,,,0.222,0.444,0.355,,,,,,,,,,,,,,,,,,,0.097,-0.01,76.2,71.0,93.0,98.0,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746305,Home Run,home_run,False,543309,623433,Kyle Higashioka,Nick Anderson,0,12d52773-8707-44be-b9ff-7b38ff93305f,623433.0,nickanderson,"Anderson, N",Right,Nick Anderson,KCR,4.04,5.06,35.2,100.0,88.0,97.0,0.78,7.32,3.79,8.83,1.51,0.98,0.324,0.361,0.102,0.324,0.478,79.0,80.0,86.0,61.0,96.0,87.0,,,,,,,,,,0.223,,,,0.052,-4.03,,,,-0.82,94.7,,87.9,,,,,,0.4,0.8,0.19,0.204,0.352,0.286,,,,,,,70.0,102.0,95.0,,,,0.269,,,0.61,,94.8,0.245,0.429,0.191,,,,0.455,0.15,81.7,113.0,102.0,105.0,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Groundout,field_out,True,543309,542881,Kyle Higashioka,Tyler Anderson,0,370ddc0f-314d-49b4-be40-d2d644fd17e0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,0.403,0.19,0.003,,0.366,-0.19,-0.14,-4.61,,1.6,89.2,83.8,78.7,77.9,,,,,0.239,0.472,0.163,,,,0.221,0.39,0.244,0.18,0.238,0.374,65.0,93.0,79.0,,,,0.038,,,-2.78,,88.1,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,746224,Groundout,field_out,True,543309,542881,Kyle Higashioka,Tyler Anderson,0,4e1ca260-81c8-45d4-a67a-f6b9b52bca61,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,57.0,84.0,,,,100.0,102.0,98.0,0.403,0.19,0.003,,0.366,-0.19,-0.14,-4.61,,1.6,89.2,83.8,78.7,77.9,,,,,0.239,0.472,0.163,,,,0.221,0.39,0.244,0.18,0.238,0.374,65.0,93.0,79.0,,,,0.038,,,-2.78,,88.1,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745408,Strikeout,strikeout,True,543309,677944,Kyle Higashioka,Slade Cecconi,0,5d363015-6ee7-4eb5-87bf-8b402455ac93,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,92.0,108.0,104.0,114.0,103.0,105.0,,,,,,,0.546,,0.221,,0.145,-1.16,,-0.57,,-0.62,94.1,,81.9,84.8,,0.258,0.435,0.193,0.317,0.54,0.155,0.188,0.438,0.289,,,,0.227,0.432,0.26,,,,,,,,,,,,,,,,,,,0.087,-0.78,74.7,103.0,101.0,108.0,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745408,Home Run,home_run,False,543309,677944,Kyle Higashioka,Slade Cecconi,0,9c5427b5-f30b-40f1-a813-676bcf2db90a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,92.0,108.0,104.0,114.0,103.0,105.0,,,,,,,0.546,,0.221,,0.145,-1.16,,-0.57,,-0.62,94.1,,81.9,84.8,,0.258,0.435,0.193,0.317,0.54,0.155,0.188,0.438,0.289,,,,0.227,0.432,0.26,,,,,,,,,,,,,,,,,,,0.087,-0.78,74.7,103.0,101.0,108.0,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745408,Groundout,field_out,True,543309,656464,Kyle Higashioka,Kevin Ginkel,0,a45ba958-45f3-47aa-9199-b2ebb54f9d99,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,89.0,105.0,99.0,134.0,103.0,115.0,,,,,,,0.523,,0.369,,,0.98,,-0.37,,,96.0,,,87.6,,0.246,0.41,0.392,0.235,0.346,0.184,,,,,,,,,,88.0,103.0,101.0,,,,0.108,,,1.28,,94.5,0.286,0.286,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745410,Groundout,field_out,True,543309,669194,Kyle Higashioka,Ryne Nelson,0,da63aa95-f2fb-411c-a4ca-d4cefce74fc6,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,,,,,,,,,,,,,,,,,,,0.064,2.02,77.5,91.0,98.0,96.0,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745410,Flyout,field_out,True,543309,669194,Kyle Higashioka,Ryne Nelson,0,21473d0d-b418-44d9-8395-0bbc97d21f8e,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,108.0,112.0,110.0,,,,76.0,103.0,92.0,0.531,0.203,0.107,,0.094,0.45,-1.15,-1.78,,-4.16,95.0,91.4,83.4,84.5,,0.4,0.733,0.167,0.261,0.415,0.217,0.16,0.24,0.116,0.341,0.518,0.124,0.368,0.737,0.208,,,,,,,,,,,,,,,,,,,0.064,2.02,77.5,91.0,98.0,96.0,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745410,Single,single,False,543309,663531,Kyle Higashioka,Logan Allen,0,cf224668-bf12-4ab0-81b4-f3c0e7ae8b1e,663531.0,loganallen,"Allen, L.S.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,,,,92.0,99.0,97.0,0.483,0.15,0.183,,0.183,-1.5,0.37,-2.18,,-1.11,91.2,85.4,81.6,78.6,,0.231,0.308,0.273,0.563,0.875,0.132,,,,0.263,0.316,0.235,,,,,,,,,,,,,,,,0.348,0.652,0.053,0.138,0.138,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745410,Home Run,home_run,False,543309,600986,Kyle Higashioka,Thyago Vieira,0,821a20ae-5157-4358-b57d-4dd5ada1e828,600986.0,thyagovieira,Vieira,Right,Thyago Vieira,- - -,5.21,5.19,38.0,94.0,107.0,94.0,0.764,9.24,6.16,8.76,1.89,0.98,0.227,0.382,0.145,0.318,0.444,121.0,140.0,79.0,116.0,98.0,97.0,118.0,89.0,93.0,,,,,,,0.227,,0.361,,0.008,-0.66,,-2.14,,-12.58,97.8,,91.9,88.3,,0.229,0.542,0.321,0.211,0.5,0.25,,,,,,,0.5,0.5,0.5,93.0,96.0,93.0,,,,0.404,,,-0.05,,97.1,0.281,0.386,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,745410,Field Error,field_error,False,543309,656976,Kyle Higashioka,Pavin Smith,1,9de0811c-2295-4981-857d-44b763d33359,656976.0,pavinsmith,"Smith, P",Left,Pavin Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Walk,walk,False,543309,676664,Kyle Higashioka,JP Sears,0,72cf3efb-36f2-4269-9af0-134f63755b0c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.242,0.636,0.257,0.25,0.556,0.258,,,,,,,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,,0.67,,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Pop Out,field_out,True,543309,676664,Kyle Higashioka,JP Sears,0,1760fdcd-6a6f-479a-ad76-2be7da61492c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,0.382,,0.182,-1.73,,0.08,,0.69,92.2,,84.3,78.9,,0.242,0.636,0.257,0.25,0.556,0.258,,,,,,,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,,0.67,,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Lineout,field_out,True,543309,657697,Kyle Higashioka,Vinny Nittoli,0,36f5a74c-9e23-4c23-a75e-5a47d29fe983,657697.0,vinnynittoli,Nittoli,Right,Vinny Nittoli,- - -,1.8,3.64,10.0,106.0,77.0,106.0,0.767,6.3,1.8,8.1,0.9,0.79,0.267,0.4,0.033,0.433,0.415,34.0,96.0,86.0,,,,95.0,110.0,114.0,,,,60.0,104.0,103.0,,0.563,0.303,,0.021,,3.11,-0.99,,0.32,,89.5,87.2,82.3,,0.333,0.583,0.227,,,,0.5,0.75,0.0,0.15,0.2,0.375,,,,119.0,64.0,56.0,,,,0.021,,,6.36,,90.8,,,,,,,0.092,-2.4,81.2,135.0,118.0,115.0,,,,,,,,,,,,,,,,,,,,,
2024-06-11,745404,Home Run,home_run,False,543309,518397,Kyle Higashioka,Scott Alexander,0,2fc06c07-2cef-44cc-bf7c-6b7d11ecdc0f,518397.0,scottalexander,Alexander,Left,Scott Alexander,OAK,2.89,4.86,18.2,101.0,90.0,96.0,0.85,4.34,2.89,6.27,0.96,1.94,0.351,0.368,0.14,0.263,0.447,88.0,100.0,105.0,,,,103.0,98.0,90.0,,,,,,,,,0.192,,0.114,,,4.1,,-11.83,,,84.9,82.0,,0.0,0.0,0.294,,,,,,,,,,0.444,1.222,0.438,87.0,101.0,96.0,,,,0.694,,,3.74,,92.4,0.214,0.238,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
