date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-06-11,745244,Strikeout,strikeout,True,669208,621383,Ryan Bliss,Tanner Banks,0,a9056993-8dde-49aa-8df8-90a2daccc417,621383.0,tannerbanks,Banks,Left,Tanner Banks,CHW,4.33,3.29,43.2,103.0,97.0,101.0,0.746,9.89,2.27,8.86,1.03,1.31,0.293,0.325,0.171,0.293,0.419,86.0,112.0,110.0,80.0,108.0,97.0,107.0,93.0,92.0,,,,,,,,,,0.067,0.298,,,0.325,,0.64,,,0.94,-0.8,,93.5,,,92.0,88.0,,0.226,0.358,0.279,0.273,0.273,0.444,,,,0.326,0.5,0.213,0.154,0.192,0.347,,,,85.0,96.0,96.0,119.0,108.0,107.0,0.149,0.16,1.52,-2.05,86.1,82.2,0.29,0.516,0.185,,,,,,,,,
2024-06-12,745246,Strikeout,strikeout,True,669208,686563,Ryan Bliss,Jonathan Cannon,0,37e3534d-0719-46ec-ae7a-21b7a2ef67f3,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,,,,83.0,104.0,96.0,,,,0.345,0.084,0.192,,0.237,,-3.2,-0.13,,0.63,0.89,,94.7,89.9,,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,,,,0.2,0.225,0.274,,,,0.244,0.463,0.221,101.0,114.0,116.0,,,,,0.142,,-4.35,85.8,,0.325,0.625,0.284,,,,,,,,,
2024-06-12,745246,Groundout,field_out,True,669208,686563,Ryan Bliss,Jonathan Cannon,0,c494bea9-e429-48a8-899e-508baae3c813,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,,,,83.0,104.0,96.0,,,,0.345,0.084,0.192,,0.237,,-3.2,-0.13,,0.63,0.89,,94.7,89.9,,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,,,,0.2,0.225,0.274,,,,0.244,0.463,0.221,101.0,114.0,116.0,,,,,0.142,,-4.35,85.8,,0.325,0.625,0.284,,,,,,,,,
2024-06-12,745246,Sac Bunt,sac_bunt,True,669208,673929,Ryan Bliss,Jordan Leasure,1,5c899b51-3094-48f3-b7c7-f2b3075046f0,673929.0,jordanleasure,Leasure,Right,Jordan Leasure,CHW,6.32,4.86,31.1,96.0,113.0,98.0,0.76,7.47,5.17,9.19,1.72,0.77,0.309,0.402,0.216,0.33,0.441,120.0,93.0,94.0,,,,109.0,100.0,104.0,,,,,,,,,,,0.598,,,0.288,,0.95,,,,-5.4,,96.1,,,,88.2,,0.169,0.308,0.257,,,,,,,0.419,0.744,0.28,0.25,0.583,0.273,,,,,,,96.0,98.0,100.0,0.114,,-1.88,,,78.6,,,,,,,,,,,,
2024-06-13,745245,Strikeout,strikeout,True,669208,676979,Ryan Bliss,Garrett Crochet,0,b6ab065b-35de-4da5-a7a9-06b18a5933d2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,105.0,103.0,103.0,,,,138.0,99.0,103.0,,,,92.0,107.0,104.0,,,,,0.552,0.273,,0.114,,1.77,2.05,,,-2.87,,97.0,91.4,,,84.1,,0.188,0.274,0.31,,,,,,,0.227,0.614,0.372,,,,0.213,0.283,0.351,69.0,103.0,103.0,,,,,0.061,,-0.38,90.8,,0.179,0.321,0.279,,,,,,,,,
2024-06-13,745245,Strikeout,strikeout,True,669208,676979,Ryan Bliss,Garrett Crochet,0,ad1b89fa-5e1a-4342-8e4e-00f8cfe411fe,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,105.0,103.0,103.0,,,,138.0,99.0,103.0,,,,92.0,107.0,104.0,,,,,0.552,0.273,,0.114,,1.77,2.05,,,-2.87,,97.0,91.4,,,84.1,,0.188,0.274,0.31,,,,,,,0.227,0.614,0.372,,,,0.213,0.283,0.351,69.0,103.0,103.0,,,,,0.061,,-0.38,90.8,,0.179,0.321,0.279,,,,,,,,,
2024-06-14,745247,Groundout,field_out,True,669208,571760,Ryan Bliss,Andrew Heaney,0,11a000f4-8136-438e-8ea2-677b915418fc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,20.0,51.0,51.0,,,,,0.522,0.002,,0.29,,-0.05,-19.18,,,-0.02,,91.5,86.6,,,82.0,,0.22,0.422,0.224,,,,,,,0.252,0.383,0.382,0.8,2.0,0.125,,,,85.0,105.0,99.0,126.0,105.0,102.0,0.032,0.154,-7.71,1.0,83.8,75.5,0.256,0.329,0.229,,,,,,,,,
2024-06-14,745247,Strikeout,strikeout,True,669208,571760,Ryan Bliss,Andrew Heaney,0,b60711ce-6c4d-4649-abb4-e3848c144910,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,76.0,101.0,98.0,,,,89.0,98.0,100.0,,,,20.0,51.0,51.0,,,,,0.522,0.002,,0.29,,-0.05,-19.18,,,-0.02,,91.5,86.6,,,82.0,,0.22,0.422,0.224,,,,,,,0.252,0.383,0.382,0.8,2.0,0.125,,,,85.0,105.0,99.0,126.0,105.0,102.0,0.032,0.154,-7.71,1.0,83.8,75.5,0.256,0.329,0.229,,,,,,,,,
2024-06-19,746625,Strikeout,strikeout,True,669208,683769,Ryan Bliss,Hunter Gaddis,0,1538ef0f-1ceb-4df4-a0ec-ab317870c260,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.17,2.29,46.1,105.0,108.0,109.0,0.751,8.55,1.36,5.24,0.19,0.85,0.195,0.449,0.161,0.28,0.45,99.0,107.0,105.0,,,,118.0,111.0,115.0,,,,,,,,,,,0.399,,,0.439,,2.39,,,,2.5,,95.5,,,,88.7,,0.186,0.288,0.194,,,,,,,0.182,0.247,0.329,,,,,,,103.0,87.0,103.0,,,,,0.162,,2.0,80.6,,0.077,0.115,0.294,,,,,,,,,
2024-06-20,746626,Lineout,field_out,True,669208,671106,Ryan Bliss,Logan Allen,0,0a58e31e-021e-4208-9979-eaec2cf5e83a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,92.0,99.0,97.0,,,,,0.483,0.15,,0.183,,-1.5,0.37,,,-2.18,,91.2,85.4,,,78.6,,0.329,0.593,0.159,,,,,,,0.263,0.509,0.355,,,,0.245,0.449,0.196,101.0,94.0,97.0,,,,,0.183,,-1.11,81.6,,0.254,0.479,0.278,,,,,,,,,
2024-06-20,746626,Double,double,False,669208,671106,Ryan Bliss,Logan Allen,1,8544f216-3af9-4ab2-bda9-7340fc3be7fc,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,92.0,99.0,97.0,,,,,0.483,0.15,,0.183,,-1.5,0.37,,,-2.18,,91.2,85.4,,,78.6,,0.329,0.593,0.159,,,,,,,0.263,0.509,0.355,,,,0.245,0.449,0.196,101.0,94.0,97.0,,,,,0.183,,-1.11,81.6,,0.254,0.479,0.278,,,,,,,,,
2024-06-20,746626,Walk,walk,False,669208,682120,Ryan Bliss,Tim Herrin,1,c3a4db75-df35-4ecf-beb8-be736c368ffb,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,97.0,93.0,88.0,106.0,106.0,112.0,116.0,95.0,100.0,,,,,,,,,,0.098,0.254,,,0.249,,1.69,,,5.35,0.48,,95.4,,,94.0,87.6,,0.176,0.206,0.171,0.0,0.0,0.115,,,,0.238,0.381,0.338,0.138,0.224,0.385,,,,,,,105.0,96.0,99.0,0.398,,1.95,,,81.5,,,,,,,,,,,,
2024-06-21,746052,Triple,triple,False,669208,669432,Ryan Bliss,Trevor Rogers,1,e1e83884-5650-4613-bf8f-c6b913351d0a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,,,,,,,,,,0.231,0.325,,,0.21,,-0.74,,,0.22,-1.71,,92.1,,,91.6,82.5,,0.261,0.486,0.23,0.27,0.45,0.119,,,,0.262,0.475,0.288,,,,,,,115.0,108.0,117.0,,,,,0.233,,-0.95,85.8,,0.299,0.393,0.251,,,,,,,,,
2024-06-21,746052,Single,single,False,669208,669432,Ryan Bliss,Trevor Rogers,0,407d844b-7dff-4eef-a2dc-a90b47c548dc,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,69.0,100.0,93.0,87.0,96.0,91.0,73.0,89.0,89.0,,,,,,,,,,0.231,0.325,,,0.21,,-0.74,,,0.22,-1.71,,92.1,,,91.6,82.5,,0.261,0.486,0.23,0.27,0.45,0.119,,,,0.262,0.475,0.288,,,,,,,115.0,108.0,117.0,,,,,0.233,,-0.95,85.8,,0.299,0.393,0.251,,,,,,,,,
2024-06-21,746052,Single,single,False,669208,677053,Ryan Bliss,Andrew Nardi,1,ebc61d5c-96b4-4460-8e7f-683c011cf539,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,98.0,101.0,102.0,,,,118.0,105.0,107.0,,,,,,,,,,,0.577,,,0.414,,0.41,,,,-0.68,,94.0,,,,82.7,,0.247,0.4,0.277,,,,,,,0.264,0.547,0.32,,,,,,,57.0,130.0,124.0,,,,,0.009,,-6.5,91.5,,,,,,,,,,,,,
2024-06-22,746048,Double,double,False,669208,641312,Ryan Bliss,Shaun Anderson,0,e11521bc-82b0-48a1-bb81-4e7c4e791e4f,641312.0,shaunanderson,"Anderson, S",Right,Shaun Anderson,- - -,11.42,7.94,8.2,103.0,98.0,102.0,0.902,7.27,1.04,23.88,1.04,1.17,0.163,0.279,0.186,0.302,0.528,94.0,102.0,98.0,66.0,111.0,100.0,112.0,106.0,108.0,,,,,,,,,,0.104,0.325,,,0.448,,-9.06,,,-5.65,-4.66,,91.3,,,92.0,85.7,,0.571,0.786,0.25,0.4,1.0,0.143,,,,0.2,0.2,0.222,,,,,,,79.0,104.0,113.0,,,,,0.123,,2.21,85.6,,0.167,0.333,0.182,,,,,,,,,
2024-06-22,746048,Single,single,False,669208,641312,Ryan Bliss,Shaun Anderson,1,00641281-2cf8-4d79-8532-6662f12dd694,641312.0,shaunanderson,"Anderson, S",Right,Shaun Anderson,- - -,11.42,7.94,8.2,103.0,98.0,102.0,0.902,7.27,1.04,23.88,1.04,1.17,0.163,0.279,0.186,0.302,0.528,94.0,102.0,98.0,66.0,111.0,100.0,112.0,106.0,108.0,,,,,,,,,,0.104,0.325,,,0.448,,-9.06,,,-5.65,-4.66,,91.3,,,92.0,85.7,,0.571,0.786,0.25,0.4,1.0,0.143,,,,0.2,0.2,0.222,,,,,,,79.0,104.0,113.0,,,,,0.123,,2.21,85.6,,0.167,0.333,0.182,,,,,,,,,
2024-06-22,746048,Flyout,field_out,True,669208,686539,Ryan Bliss,Declan Cronin,0,0ac236ca-37b8-49eb-ac0e-7b93bbfb5dab,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,,,,,,,0.41,0.046,,,0.544,,2.05,,,0.02,0.85,,93.5,,,93.3,86.8,,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,746048,Double,double,False,669208,686539,Ryan Bliss,Declan Cronin,1,9d65a20f-5de3-4e64-8490-99f3eb91298c,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,120.0,107.0,112.0,66.0,99.0,88.0,74.0,91.0,98.0,,,,,,,,,,0.41,0.046,,,0.544,,2.05,,,0.02,0.85,,93.5,,,93.3,86.8,,0.111,0.111,0.313,0.328,0.418,0.157,,,,0.262,0.291,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,746051,Hit By Pitch,hit_by_pitch,False,669208,667725,Ryan Bliss,Kyle Tyler,0,7b5f2b37-463d-4fa9-b734-7294de5b56c8,667725.0,kyletyler,Tyler,Right,Kyle Tyler,MIA,3.38,3.88,16.0,91.0,108.0,93.0,0.78,5.63,4.5,6.19,0.56,1.86,0.244,0.356,0.156,0.267,0.402,92.0,94.0,96.0,,,,118.0,83.0,86.0,,,,108.0,92.0,94.0,,,,,0.122,0.48,,0.13,,3.67,-0.16,,,2.45,,91.1,90.7,,,81.8,,0.1,0.1,0.059,,,,,,,0.2,0.3,0.222,0.182,0.182,0.414,0.25,0.417,0.191,54.0,93.0,76.0,113.0,91.0,93.0,0.252,0.016,1.28,-4.9,87.3,76.9,,,,,,,,,,,,
2024-06-23,746051,Strikeout,strikeout,True,669208,640462,Ryan Bliss,A.J. Puk,0,f0dbf670-4f08-48ee-806a-38a8268e564d,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,111.0,99.0,98.0,108.0,96.0,97.0,99.0,105.0,108.0,,,,,,,115.0,103.0,113.0,0.191,0.377,,0.042,0.366,,1.89,,-4.04,-1.99,-0.37,,94.9,,84.4,94.4,82.7,,0.152,0.197,0.286,0.37,0.593,0.056,0.444,0.667,0.111,0.071,0.071,0.488,,,,,,,118.0,111.0,110.0,,,,,0.024,,-2.0,90.3,,0.4,0.4,0.4,,,,,,,,,
2024-06-23,746051,Groundout,field_out,True,669208,623211,Ryan Bliss,Huascar Brazoban,1,d824ee88-fab5-43bc-9633-864be4befe0a,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,MIA,3.6,2.99,25.0,96.0,98.0,95.0,0.72,10.08,3.96,6.48,0.36,1.74,0.246,0.4,0.262,0.169,0.381,79.0,94.0,87.0,100.0,89.0,86.0,,,,,,,89.0,100.0,96.0,,,,0.21,0.176,0.321,,,,0.05,2.47,,-0.25,,,95.8,88.4,,95.6,,,0.2,0.267,0.162,0.444,0.667,0.212,,,,,,,,,,0.121,0.182,0.353,118.0,96.0,105.0,,,,,0.293,,0.58,89.7,,0.194,0.278,0.397,,,,,,,,,
2024-06-23,746051,Flyout,field_out,True,669208,656945,Ryan Bliss,Tanner Scott,0,712aac5e-961a-4ff1-8b2e-c5278e418873,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,151.0,95.0,105.0,,,,134.0,98.0,109.0,,,,,,,,,,,0.596,,,0.403,,2.0,,,,1.59,,96.8,,,,88.2,,0.093,0.107,0.269,,,,,,,0.175,0.286,0.425,,,,,,,,,,,,,,0.001,,-2.0,92.0,,,,,,,,,,,,,
2024-06-26,745073,Pop Out,field_out,True,669208,686752,Ryan Bliss,Ryan Pepiot,0,8e38b55a-9fb4-41c1-98b5-17f0619f5489,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,114.0,97.0,101.0,,,,120.0,95.0,106.0,,,,99.0,97.0,93.0,,,,,0.512,0.024,,0.214,,1.55,-0.22,,,1.01,,94.9,91.9,,,89.0,,0.149,0.264,0.313,,,,,,,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,122.0,105.0,116.0,137.0,79.0,87.0,0.03,0.219,-0.01,-1.34,86.1,80.4,0.253,0.471,0.287,,,,,,,,,
2024-06-26,745073,Strikeout,strikeout,True,669208,686752,Ryan Bliss,Ryan Pepiot,0,e9935e1e-e9e5-4061-8779-88f777ea726e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,114.0,97.0,101.0,,,,120.0,95.0,106.0,,,,99.0,97.0,93.0,,,,,0.512,0.024,,0.214,,1.55,-0.22,,,1.01,,94.9,91.9,,,89.0,,0.149,0.264,0.313,,,,,,,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,122.0,105.0,116.0,137.0,79.0,87.0,0.03,0.219,-0.01,-1.34,86.1,80.4,0.253,0.471,0.287,,,,,,,,,
2024-06-26,745073,Strikeout,strikeout,True,669208,687330,Ryan Bliss,Kevin Kelly,0,8f3cba3c-cc1f-496b-8c8b-9202b48434cd,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,103.0,117.0,121.0,117.0,107.0,103.0,121.0,95.0,100.0,,,,91.0,102.0,102.0,,,,0.621,0.003,0.098,,0.278,,-70.48,1.24,,0.02,0.41,,90.7,87.7,,90.7,77.3,,,,,0.293,0.455,0.123,,,,0.158,0.316,0.347,,,,0.154,0.154,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745073,Groundout,field_out,True,669208,621363,Ryan Bliss,Colin Poche,0,0888b47e-f942-4d63-96d6-d385a1b960f6,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,98.0,90.0,95.0,,,,68.0,103.0,104.0,,,,,,,,,,,0.695,,,0.305,,1.3,,,,0.38,,91.1,,,,83.1,,0.194,0.387,0.144,,,,,,,0.214,0.393,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,745243,Strikeout,strikeout,True,669208,657746,Ryan Bliss,Joe Ryan,0,2f1a1de3-ad5c-4e82-bc61-7d22c0f9424d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,,,,103.0,104.0,95.0,0.051,0.485,,0.229,0.235,,1.28,,0.01,-1.2,0.03,,94.1,,88.6,93.2,83.6,,0.198,0.381,0.275,0.348,0.478,0.096,0.211,0.413,0.26,0.333,0.606,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,745236,Strikeout,strikeout,True,669208,669203,Ryan Bliss,Corbin Burnes,0,9e260228-c0eb-4417-a6ac-3b5deedf6d96,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,,,,96.0,97.0,90.0,130.0,105.0,120.0,,,,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,,,0.96,,-0.82,1.15,,,95.4,,96.7,87.3,,,,,0.294,0.441,0.132,,,,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,109.0,101.0,106.0,107.0,103.0,108.0,0.217,0.104,1.1,1.34,89.0,80.4,0.125,0.275,0.352,,,,,,,,,
2024-07-04,745236,Grounded Into DP,grounded_into_double_play,True,669208,669203,Ryan Bliss,Corbin Burnes,1,b2010199-fc26-4f0e-9c87-c40ed4d85a04,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,,,,96.0,97.0,90.0,130.0,105.0,120.0,,,,121.0,105.0,107.0,,,,0.075,,0.442,,0.161,,,0.96,,-0.82,1.15,,,95.4,,96.7,87.3,,,,,0.294,0.441,0.132,,,,0.195,0.247,0.455,0.176,0.282,0.398,0.243,0.391,0.193,109.0,101.0,106.0,107.0,103.0,108.0,0.217,0.104,1.1,1.34,89.0,80.4,0.125,0.275,0.352,,,,,,,,,
2024-07-04,745236,Strikeout,strikeout,True,669208,641329,Ryan Bliss,Bryan Baker,0,f46615f0-a26d-43ac-8bf9-882cf423b32e,641329.0,bryanbaker,Baker,Right,Bryan Baker,BAL,5.14,4.19,14.0,102.0,113.0,105.0,0.838,7.71,3.21,7.71,1.29,1.29,0.231,0.513,0.154,0.359,0.462,97.0,95.0,93.0,,,,123.0,110.0,117.0,,,,,,,,,,,0.466,,,0.314,,-1.87,,,,4.12,,96.1,,,,87.2,,0.318,0.591,0.182,,,,,,,0.111,0.278,0.175,0.2,0.4,0.2,,,,112.0,98.0,111.0,161.0,117.0,125.0,0.085,0.136,3.27,-2.97,82.9,78.6,0.333,0.333,0.182,,,,,,,,,
2024-07-11,746204,Flyout,field_out,True,669208,670046,Ryan Bliss,Kenny Rosenberg,0,a5e0e7e0-5bde-4296-9051-50fec3ba9102,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,9.0,11.08,6.0,96.0,80.0,92.0,0.8,6.0,4.5,12.0,3.0,0.89,0.1,0.45,0.05,0.45,0.463,80.0,80.0,79.0,,,,,,,,,,37.0,119.0,121.0,,,,,0.484,0.147,,,,-4.22,-1.01,,,,,89.4,82.5,,,,,0.455,0.818,0.294,,,,,,,,,,,,,0.333,0.333,0.0,98.0,108.0,97.0,105.0,111.0,99.0,0.063,0.305,-7.12,2.7,80.1,76.3,0.111,0.444,0.25,,,,,,,,,
2024-07-20,745229,Strikeout,strikeout,True,669208,623352,Ryan Bliss,Josh Hader,0,14db2410-6211-4f39-8935-94d41cca13ee,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,,,,133.0,99.0,115.0,112.0,97.0,107.0,,,,,,,,,,0.721,,,,0.264,,,,,0.94,1.55,,,,,96.0,86.2,,,,,0.206,0.383,0.328,,,,0.149,0.277,0.549,,,,,,,110.0,70.0,51.0,,,,,0.015,,-10.92,89.3,,,,,,,,,,,,,
2024-08-09,745220,Home Run,home_run,False,669208,500779,Ryan Bliss,Jose Quintana,1,8b85886d-a755-4add-95e7-5d81a644e0fe,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,,,,,,,0.176,0.382,0.274
2024-08-09,745220,Strikeout,strikeout,True,669208,500779,Ryan Bliss,Jose Quintana,0,9c65a968-7686-445e-ba19-014990e25dea,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,,,,,,,0.176,0.382,0.274
2024-08-09,745220,Groundout,field_out,True,669208,500779,Ryan Bliss,Jose Quintana,1,cdbbd747-2615-4e53-8e88-00facedf2b2a,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,,,,,,,0.293,0.222,,,,,-0.55,,,0.19,,,90.6,,,90.7,,,0.225,0.461,0.167,0.261,0.491,0.136,,,,,,,0.266,0.448,0.258,,,,69.0,100.0,97.0,110.0,103.0,100.0,0.287,0.197,0.04,-0.09,85.7,77.6,0.225,0.294,0.32,,,,,,,0.176,0.382,0.274
