date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,FO%,wFO/C,vFO
2024-08-13,746435,Grounded Into DP,grounded_into_double_play,True,660844,666214,Leo Rivas,Joey Wentz,1,be9e5758-8ce8-4fce-a8a3-b806e3ec246a,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.37,4.0,55.1,97.0,89.0,95.0,0.732,9.76,4.39,9.76,1.3,1.17,0.244,0.439,0.152,0.329,0.388,95.0,105.0,102.0,78.0,94.0,89.0,,,,,,,90.0,98.0,94.0,,,,,0.368,0.314,,0.001,0.131,-1.84,0.19,,,-2.43,1.27,93.8,86.1,,,80.4,79.2,,,,0.341,0.518,0.176,0.216,0.365,0.373,,,,0.174,0.174,0.351,99.0,94.0,97.0,0.186,-1.38,85.8,,,,0.289,0.447,0.42,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745462,Walk,walk,False,660844,694973,Leo Rivas,Paul Skenes,1,cdb4430e-e8a4-48bf-a202-efe9128d9a2f,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,,,,0.294,0.392,,,0.158,0.121,0.69,,,3.41,0.64,-0.07,98.8,,,93.9,85.3,82.9,0.153,0.322,0.268,0.221,0.364,0.251,,,,,,,0.25,0.375,0.333,85.0,96.0,96.0,0.035,-0.02,87.4,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745462,Bunt Groundout,field_out,True,660844,694973,Leo Rivas,Paul Skenes,0,a12ff5ef-58c1-452c-882e-ac7f78c0f908,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,,,,,,,0.294,0.392,,,0.158,0.121,0.69,,,3.41,0.64,-0.07,98.8,,,93.9,85.3,82.9,0.153,0.322,0.268,0.221,0.364,0.251,,,,,,,0.25,0.375,0.333,85.0,96.0,96.0,0.035,-0.02,87.4,0.187,0.244,0.299,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,745462,Flyout,field_out,True,660844,693312,Leo Rivas,Kyle Nicolas,0,e5045c9d-0c2c-4572-ad98-d18070c3ef54,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.38,3.49,48.0,95.0,126.0,97.0,0.758,9.56,4.31,7.88,0.38,1.4,0.308,0.346,0.1,0.3,0.391,124.0,89.0,97.0,123.0,93.0,92.0,,,,136.0,104.0,109.0,,,,,,,0.004,0.555,,,0.235,0.206,1.97,,,-6.74,-1.71,-0.57,97.5,,,94.8,91.0,85.6,0.293,0.397,0.36,0.189,0.242,0.193,,,,,,,0.269,0.308,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Single,single,False,660844,663559,Leo Rivas,Bailey Falter,1,1240431b-b37b-4da4-8bc9-ca136c10819b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,43.0,95.0,70.0,0.138,0.5,,0.007,0.194,0.16,0.69,,-7.07,1.83,0.11,-1.45,91.9,,86.9,92.0,85.9,77.3,0.26,0.301,0.327,0.247,0.381,0.165,,,,0.333,1.333,0.125,0.327,0.615,0.189,,,,,,,0.25,0.447,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Pop Out,field_out,True,660844,663559,Leo Rivas,Bailey Falter,0,05d13250-9eca-49fe-ae34-b82d587e4d2a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,,,,43.0,95.0,70.0,0.138,0.5,,0.007,0.194,0.16,0.69,,-7.07,1.83,0.11,-1.45,91.9,,86.9,92.0,85.9,77.3,0.26,0.301,0.327,0.247,0.381,0.165,,,,0.333,1.333,0.125,0.327,0.615,0.189,,,,,,,0.25,0.447,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Groundout,field_out,True,660844,642701,Leo Rivas,Dennis Santana,0,f14ea2c8-c988-4f8a-88d1-b73ce8ced81f,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,4.68,3.7,57.2,100.0,102.0,98.0,0.738,8.74,2.65,8.27,0.62,0.86,0.231,0.381,0.188,0.294,0.437,,,,102.0,106.0,103.0,94.0,92.0,92.0,109.0,102.0,102.0,104.0,100.0,98.0,,,,0.143,0.254,0.203,,0.327,,0.42,0.97,,0.5,0.12,,95.9,90.6,,95.2,87.2,,0.267,0.413,0.414,0.222,0.311,0.216,0.226,0.484,0.267,,,,,,,78.0,95.0,88.0,0.073,-1.25,88.9,0.297,0.432,0.053,0.2,0.36,0.378,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Hit By Pitch,hit_by_pitch,False,660844,593334,Leo Rivas,Domingo Germán,1,ce4d8f19-0ec1-4532-9b95-45ef5352d850,593334.0,domingogerman,Germán,Right,Domingo Germán,PIT,6.14,5.24,14.2,95.0,93.0,94.0,0.829,6.75,6.75,6.75,1.23,0.59,0.167,0.476,0.19,0.262,0.389,101.0,99.0,99.0,67.0,89.0,86.0,52.0,93.0,84.0,,,,,,,,,,0.023,0.431,,,,0.321,-2.15,,,22.12,,0.87,90.7,,,90.3,,81.7,,,,0.238,0.524,0.077,,,,,,,0.211,0.263,0.186,121.0,102.0,105.0,0.225,1.02,84.1,0.0,0.0,0.2,0.2,0.2,0.281,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745464,Walk,walk,False,660844,663765,Leo Rivas,Jake Woodford,1,3e69706c-e7cb-420c-96e0-a5af781051c2,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,,,,0.435,0.03,0.196,,0.284,,0.14,-0.86,,-2.31,-1.96,,91.3,88.5,,91.3,80.8,,,,,,,,0.292,0.5,0.125,,,,,,,58.0,104.0,96.0,0.056,0.89,85.6,0.371,0.581,0.022,0.0,0.0,0.1,0.25,0.475,0.282,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745464,Single,single,False,660844,663765,Leo Rivas,Jake Woodford,0,b1766262-9dad-4347-b504-628ac7fcafc2,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,,,,0.435,0.03,0.196,,0.284,,0.14,-0.86,,-2.31,-1.96,,91.3,88.5,,91.3,80.8,,,,,,,,0.292,0.5,0.125,,,,,,,58.0,104.0,96.0,0.056,0.89,85.6,0.371,0.581,0.022,0.0,0.0,0.1,0.25,0.475,0.282,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745464,Groundout,field_out,True,660844,656924,Leo Rivas,Ryder Ryan,0,3eae9857-04b2-4c05-84b3-6e0c1be1b97f,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.66,5.56,20.2,95.0,96.0,94.0,0.809,7.4,3.92,9.15,0.87,0.79,0.175,0.492,0.159,0.413,0.453,,,,63.0,93.0,80.0,97.0,95.0,90.0,109.0,95.0,102.0,,,,,,,0.418,0.141,,,0.438,,3.05,,,-0.81,-1.34,,94.0,,,94.1,83.8,,0.27,0.514,0.338,0.0,0.0,0.192,,,,,,,,,,28.0,127.0,122.0,0.003,-2.43,89.1,0.333,0.455,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745464,Single,single,False,660844,656924,Leo Rivas,Ryder Ryan,1,0099e5a1-6dc1-4033-8062-29aae22ed428,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.66,5.56,20.2,95.0,96.0,94.0,0.809,7.4,3.92,9.15,0.87,0.79,0.175,0.492,0.159,0.413,0.453,,,,63.0,93.0,80.0,97.0,95.0,90.0,109.0,95.0,102.0,,,,,,,0.418,0.141,,,0.438,,3.05,,,-0.81,-1.34,,94.0,,,94.1,83.8,,0.27,0.514,0.338,0.0,0.0,0.192,,,,,,,,,,28.0,127.0,122.0,0.003,-2.43,89.1,0.333,0.455,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745464,Flyout,field_out,True,660844,656222,Leo Rivas,Jalen Beeks,0,2037de91-3f8f-4d33-9add-989414da9e3f,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,- - -,4.25,3.7,59.1,94.0,78.0,90.0,0.79,7.43,3.49,9.1,0.91,1.16,0.258,0.376,0.188,0.29,0.402,92.0,123.0,129.0,74.0,96.0,90.0,,,,,,,85.0,98.0,93.0,,,,0.002,0.556,0.175,,0.003,0.012,1.02,-0.15,,-0.49,0.64,0.91,94.5,85.0,,89.3,82.9,74.8,,,,0.262,0.356,0.172,0.259,0.481,0.227,,,,0.2,0.2,0.167,82.0,90.0,90.0,0.251,-1.25,89.0,,,,0.265,0.388,0.433,,,,,,,,,,,,,,,,,,,82.9,0.001,-2.43,,,
2024-08-20,746107,Single,single,False,660844,621111,Leo Rivas,Walker Buehler,0,541d4d05-796f-4a0b-bfb1-f5aa830aa960,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,,,,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,103.0,101.0,98.0,,,,0.178,0.284,0.203,,0.091,,-3.55,2.17,,-0.43,-2.54,,95.2,91.4,,95.0,83.5,,,,,0.392,0.804,0.187,0.205,0.359,0.204,,,,0.265,0.471,0.258,76.0,101.0,95.0,0.065,-6.86,90.0,0.273,0.295,0.128,0.529,0.765,0.071,0.15,0.45,0.161,104.0,100.0,109.0,0.179,-1.76,78.4,,,,,,,,,,,,,,,
2024-08-20,746107,Strikeout,strikeout,True,660844,621111,Leo Rivas,Walker Buehler,0,4d2c6c16-34d1-4b31-a740-78b8388ddba5,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.88,5.14,49.0,102.0,96.0,101.0,0.833,7.16,3.31,11.39,2.02,1.2,0.226,0.44,0.143,0.369,0.446,,,,92.0,99.0,97.0,82.0,106.0,99.0,126.0,106.0,114.0,103.0,101.0,98.0,,,,0.178,0.284,0.203,,0.091,,-3.55,2.17,,-0.43,-2.54,,95.2,91.4,,95.0,83.5,,,,,0.392,0.804,0.187,0.205,0.359,0.204,,,,0.265,0.471,0.258,76.0,101.0,95.0,0.065,-6.86,90.0,0.273,0.295,0.128,0.529,0.765,0.071,0.15,0.45,0.161,104.0,100.0,109.0,0.179,-1.76,78.4,,,,,,,,,,,,,,,
2024-08-20,746107,Lineout,field_out,True,660844,518489,Leo Rivas,Ryan Brasier,0,8dc6641d-9d6b-420b-afa1-972ceb0562b3,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.0,3.18,18.0,104.0,98.0,103.0,0.812,7.5,1.5,6.0,1.5,1.21,0.235,0.392,0.157,0.314,0.482,,,,96.0,103.0,99.0,96.0,96.0,90.0,106.0,111.0,116.0,82.0,100.0,100.0,,,,0.212,0.248,0.135,,0.405,,5.69,6.69,,1.08,-2.63,,94.4,90.4,,94.4,85.0,,0.273,0.576,0.216,0.0,0.0,0.267,0.111,0.111,0.0,,,,,,,,,,,,,0.182,0.182,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,746107,Double,double,False,660844,543339,Leo Rivas,Daniel Hudson,0,09ffbd79-a50b-4e93-bbf0-cc53692fafcd,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,2.58,3.62,52.1,102.0,103.0,102.0,0.705,8.6,2.41,6.36,1.2,0.79,0.246,0.394,0.134,0.31,0.417,,,,114.0,102.0,102.0,81.0,106.0,112.0,93.0,102.0,102.0,,,,,,,0.05,0.508,,,0.402,,1.34,,,-3.25,0.87,,95.2,,,95.3,88.1,,0.141,0.282,0.429,0.211,0.389,0.274,,,,,,,,,,78.0,94.0,99.0,0.04,0.3,88.8,0.429,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746110,Single,single,False,660844,656427,Leo Rivas,Jack Flaherty,0,070aa7bf-d889-4420-a7d5-58b435fdd6df,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,,,,0.023,0.434,,,0.304,,0.61,,,-5.92,0.23,,93.5,,,90.7,84.7,,0.212,0.462,0.36,0.248,0.396,0.245,,,,,,,0.156,0.177,0.443,86.0,86.0,83.0,0.03,-0.26,85.8,0.6,1.2,0.357,0.111,0.333,0.111,,,,104.0,105.0,110.0,0.208,2.39,77.5,,,,,,,,,,,,,,,
2024-08-21,746110,Single,single,False,660844,656427,Leo Rivas,Jack Flaherty,0,e0650321-3729-40ef-af8e-8e733a1ee284,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,,,,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,,,,,,,0.023,0.434,,,0.304,,0.61,,,-5.92,0.23,,93.5,,,90.7,84.7,,0.212,0.462,0.36,0.248,0.396,0.245,,,,,,,0.156,0.177,0.443,86.0,86.0,83.0,0.03,-0.26,85.8,0.6,1.2,0.357,0.111,0.333,0.111,,,,104.0,105.0,110.0,0.208,2.39,77.5,,,,,,,,,,,,,,,
2024-08-21,746110,Strikeout,strikeout,True,660844,607455,Leo Rivas,Anthony Banda,0,7edb0e60-5327-4dff-b053-ab69e97ae9c9,607455.0,anthonybanda,Banda,Left,Anthony Banda,LAD,2.06,3.15,43.2,100.0,94.0,98.0,0.694,9.89,3.3,7.01,0.62,1.23,0.263,0.36,0.175,0.333,0.435,,,,92.0,99.0,95.0,90.0,101.0,97.0,111.0,97.0,102.0,57.0,104.0,92.0,,,,0.239,0.355,0.002,,0.268,0.008,-0.37,-2.01,,2.34,2.77,1.47,96.0,83.2,,96.0,85.6,82.2,0.116,0.163,0.58,0.246,0.456,0.238,,,,,,,,,,70.0,106.0,102.0,0.128,0.34,89.8,0.237,0.263,0.097,0.3,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,746110,Groundout,field_out,True,660844,595014,Leo Rivas,Blake Treinen,0,f01a8ce5-4af2-421f-9653-1232859ea1aa,595014.0,blaketreinen,Treinen,Right,Blake Treinen,LAD,2.6,2.71,34.2,102.0,91.0,104.0,0.739,10.9,2.6,7.53,1.3,1.11,0.236,0.438,0.18,0.281,0.422,,,,73.0,107.0,101.0,77.0,102.0,103.0,134.0,101.0,109.0,36.0,103.0,99.0,,,,0.35,0.106,0.182,,0.362,,0.8,-1.33,,-0.73,1.46,,94.1,90.8,,94.5,83.8,,0.161,0.232,0.516,0.182,0.273,0.143,0.375,0.875,0.182,,,,,,,,,,,,,0.25,0.417,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Walk,walk,False,660844,806185,Leo Rivas,Hayden Birdsong,0,05b31d40-0bf3-4f4e-8343-a051a486236a,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,0.25,0.542,0.417,0.243,0.568,0.186,,,,,,,0.104,0.125,0.357,156.0,91.0,114.0,0.177,-1.4,88.2,,,,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Strikeout,strikeout,True,660844,806185,Leo Rivas,Hayden Birdsong,0,6b497ea0-58c3-4ed3-b245-a4b3ba534392,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,115.0,106.0,107.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,,,,0.423,,,0.189,0.211,-1.14,,,,-0.1,2.01,95.8,,,,86.7,80.7,0.25,0.542,0.417,0.243,0.568,0.186,,,,,,,0.104,0.125,0.357,156.0,91.0,114.0,0.177,-1.4,88.2,,,,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Strikeout,strikeout,True,660844,694738,Leo Rivas,Landen Roupp,0,816d4627-48f0-4085-9c17-1962d939ae9c,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,4.05,4.72,26.2,94.0,129.0,102.0,0.712,9.45,5.74,7.76,0.34,1.35,0.219,0.37,0.233,0.233,0.37,155.0,100.0,118.0,68.0,60.0,61.0,108.0,92.0,94.0,114.0,84.0,93.0,,,,,,,0.387,0.024,,,0.059,0.458,-3.17,,,0.07,0.65,0.5,93.4,,,94.4,83.9,77.2,0.25,0.25,0.455,,,,,,,,,,0.22,0.339,0.345,93.0,70.0,63.0,0.071,-0.07,88.3,0.25,0.344,0.1,0.167,0.167,0.625,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Single,single,False,660844,643511,Leo Rivas,Tyler Rogers,1,126e0327-6178-411c-9369-92915687373c,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.26,2.97,60.2,106.0,125.0,105.0,0.844,6.68,0.59,9.35,0.89,1.93,0.316,0.362,0.25,0.235,0.53,,,,121.0,89.0,76.0,115.0,111.0,106.0,141.0,96.0,102.0,,,,,,,0.627,0.009,,,0.364,,-4.76,,,1.57,-1.51,,82.7,,,82.4,73.7,,0.262,0.488,0.257,,,,,,,,,,,,,,,,,,,0.257,0.336,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,745217,Single,single,False,660844,669062,Leo Rivas,Erik Miller,1,c7bfe777-a524-4f4d-aee0-9a7f35d8a55d,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.86,3.15,56.0,96.0,110.0,99.0,0.716,11.09,5.3,6.27,1.13,1.38,0.168,0.481,0.183,0.344,0.377,,,,95.0,94.0,90.0,,,,137.0,100.0,109.0,,,,,,,,0.487,,,0.175,0.001,0.77,,,,-1.21,3.94,96.9,,,,83.1,81.1,0.257,0.457,0.381,0.176,0.318,0.295,,,,,,,,,,118.0,97.0,105.0,0.337,0.64,85.2,,,,0.19,0.329,0.283,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Strikeout,strikeout,True,660844,605483,Leo Rivas,Blake Snell,0,2d8cf7f3-fe21-4aab-b40b-52700f61812d,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,147.0,98.0,109.0,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,,,,0.464,,,0.104,0.273,0.78,,,,-0.02,2.95,95.8,,,,88.6,81.1,0.185,0.296,0.426,0.214,0.339,0.251,,,,,,,0.079,0.139,0.497,110.0,103.0,111.0,0.16,-0.94,85.3,,,,0.341,0.477,0.421,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Single,single,False,660844,702352,Leo Rivas,Spencer Bivens,0,f9bae20d-59a0-4942-b268-6374e8b42dc7,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.48,4.53,29.0,102.0,104.0,102.0,0.801,6.52,1.86,9.0,1.55,1.59,0.226,0.43,0.161,0.366,0.417,,,,70.0,96.0,83.0,89.0,100.0,99.0,137.0,108.0,113.0,77.0,99.0,88.0,,,,0.467,0.085,0.022,,0.298,,-1.79,3.55,,-0.98,0.42,,94.2,89.1,,94.1,81.0,,,,,0.143,0.571,0.267,,,,,,,,,,107.0,100.0,104.0,0.128,2.33,88.7,0.328,0.552,0.144,0.077,0.077,0.2,0.229,0.4,0.348,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Strikeout,strikeout,True,660844,663855,Leo Rivas,Jordan Hicks,0,3fa61605-a3cd-4bad-9656-c7cca6aacc3a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.9,4.94,108.1,94.0,106.0,97.0,0.765,7.89,3.82,8.97,1.0,1.66,0.214,0.422,0.124,0.332,0.404,,,,79.0,85.0,79.0,95.0,96.0,94.0,125.0,94.0,102.0,,,,121.0,92.0,106.0,0.513,0.055,,0.192,0.24,,-3.83,,-0.26,0.17,-0.06,,95.4,,84.3,94.5,81.1,,,,,0.238,0.381,0.286,,,,0.174,0.272,0.407,,,,,,,,,,0.336,0.489,0.111,,,,0.152,0.329,0.372,,,,,,,,,,,,,,,,,,,,,
2024-08-24,745218,Strikeout,strikeout,True,660844,666808,Leo Rivas,Camilo Doval,0,dc789a8c-9dc0-48cf-80a8-5857cbb29231,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.47,3.55,46.1,95.0,113.0,98.0,0.658,11.65,6.22,8.35,0.78,2.12,0.217,0.458,0.183,0.325,0.389,,,,,,,71.0,91.0,80.0,137.0,92.0,105.0,94.0,101.0,95.0,,,,0.15,,0.355,,0.494,,,-0.95,,-0.72,0.37,,,99.4,,97.7,88.6,,0.196,0.272,0.473,,,,0.288,0.576,0.234,,,,,,,,,,,,,0.296,0.407,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,745212,Strikeout,strikeout,True,660844,592662,Leo Rivas,Robbie Ray,1,69367616-6fe6-4c65-bb30-385a65126bb4,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,,,,,,,0.528,,,0.322,,0.48,,,,0.19,,94.1,,,,88.4,,0.148,0.222,0.458,0.167,0.367,0.264,,,,,,,0.316,0.684,0.489,,,,,,,,,,,,,,,,133.0,95.0,100.0,0.15,-2.63,83.5,,,,,,,,,,,,,,,
2024-08-25,745212,Sac Bunt,sac_bunt,True,660844,663546,Leo Rivas,Sean Hjelle,1,11abe5db-1b3b-44d7-9af4-f707080deeb9,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.03,3.62,67.0,104.0,101.0,105.0,0.814,8.33,1.34,9.13,1.34,2.66,0.29,0.36,0.15,0.3,0.429,,,,,,,99.0,108.0,105.0,,,,72.0,90.0,80.0,,,,0.546,0.002,0.091,,,,4.69,0.29,,0.08,,,92.9,92.5,,94.7,,,,,,,,,0.235,0.412,0.073,,,,0.178,0.327,0.374,,,,,,,0.329,0.479,0.098,,,,,,,111.0,101.0,111.0,0.361,0.83,85.8,,,,,,,,,,,,,,,
2024-08-25,745212,Forceout,force_out,True,660844,573124,Leo Rivas,Taylor Rogers,1,33d27e5c-4e0a-4910-a944-d8ad22c5aac9,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.45,3.15,51.1,97.0,92.0,97.0,0.746,10.34,2.81,8.06,1.05,1.12,0.22,0.417,0.22,0.28,0.463,,,,,,,76.0,97.0,91.0,109.0,96.0,102.0,,,,,,,0.518,,,,0.482,,,,,1.31,-0.6,,,,,93.1,79.4,,,,,,,,,,,,,,,,,,,,,,,0.191,0.319,0.158,,,,0.292,0.49,0.348,,,,,,,,,,,,,,,,,,,,,
2024-08-26,745215,Bunt Groundout,field_out,True,660844,686752,Leo Rivas,Ryan Pepiot,0,c5bfcebb-f153-4044-b1b8-39a3c938c968,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,136.0,71.0,79.0,115.0,97.0,101.0,,,,120.0,96.0,106.0,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,0.033,1.5,-3.59,,,1.03,-1.59,94.9,91.7,,,89.0,80.6,0.24,0.387,0.297,0.16,0.286,0.318,0.375,0.875,0.059,,,,0.167,0.167,0.545,120.0,105.0,116.0,0.231,-0.75,85.9,,,,0.236,0.409,0.296,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,745215,Single,single,False,660844,686752,Leo Rivas,Ryan Pepiot,1,4bcb7927-77fe-4c32-a018-be2ad6c09813,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.61,3.73,104.2,98.0,117.0,104.0,0.733,9.46,2.92,6.79,1.2,0.82,0.277,0.398,0.175,0.303,0.417,136.0,71.0,79.0,115.0,97.0,101.0,,,,120.0,96.0,106.0,101.0,102.0,98.0,,,,,0.496,0.042,,0.198,0.033,1.5,-3.59,,,1.03,-1.59,94.9,91.7,,,89.0,80.6,0.24,0.387,0.297,0.16,0.286,0.318,0.375,0.875,0.059,,,,0.167,0.167,0.545,120.0,105.0,116.0,0.231,-0.75,85.9,,,,0.236,0.409,0.296,,,,,,,,,,,,,,,,,,,,,,,,
