date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024-04-17,746487,Strikeout,strikeout,True,677649,669373,Ezequiel Duran,Tarik Skubal,0,2a349404-7087-494b-a129-07f4f0ee5f29,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,,,,0.317,,,0.154,,1.19,,,1.72,,96.8,,,88.7,,0.195,0.333,0.264,,,,,,,0.143,0.143,0.214,0.16,0.26,0.386,98.0,105.0,117.0,97.0,107.0,106.0,0.21,0.272,1.96,0.42,86.0,96.7,0.17,0.27,0.171,0.217,0.37,0.468,99.0,90.0,100.0,0.047,2.55,78.6,,,,,,,,,,,,,,,
2024-04-17,746487,Strikeout,strikeout,True,677649,669373,Ezequiel Duran,Tarik Skubal,0,5d9e2784-3bbf-4fe1-b818-f626fb5e01dd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,,,,0.317,,,0.154,,1.19,,,1.72,,96.8,,,88.7,,0.195,0.333,0.264,,,,,,,0.143,0.143,0.214,0.16,0.26,0.386,98.0,105.0,117.0,97.0,107.0,106.0,0.21,0.272,1.96,0.42,86.0,96.7,0.17,0.27,0.171,0.217,0.37,0.468,99.0,90.0,100.0,0.047,2.55,78.6,,,,,,,,,,,,,,,
2024-04-17,746487,Single,single,False,677649,571946,Ezequiel Duran,Shelby Miller,0,ebccfa84-c1e7-44da-a28b-e8b1d63df6e0,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,100.0,99.0,107.0,0.607,,0.216,0.177,,1.32,,-0.28,-1.7,,93.2,,86.6,88.3,,0.156,0.344,0.257,0.233,0.4,0.236,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Pop Out,field_out,True,677649,628317,Ezequiel Duran,Kenta Maeda,0,41c2c091-0d37-4dd3-aef5-b849e1102785,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,99.0,95.0,97.0,,,,109.0,104.0,107.0,0.251,,0.301,0.355,0.023,-2.92,,0.11,-0.92,-5.16,90.5,,83.7,81.6,76.5,0.362,0.707,0.125,0.2,0.388,0.273,,,,0.667,1.0,0.0,0.24,0.32,0.267,,,,62.0,100.0,90.0,0.069,,-0.54,,,90.4,0.3,0.35,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Fielders Choice,fielders_choice,False,677649,628317,Ezequiel Duran,Kenta Maeda,1,7ccc6e40-661e-4fbc-82a4-dfa50d8fe4a7,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,99.0,95.0,97.0,,,,109.0,104.0,107.0,0.251,,0.301,0.355,0.023,-2.92,,0.11,-0.92,-5.16,90.5,,83.7,81.6,76.5,0.362,0.707,0.125,0.2,0.388,0.273,,,,0.667,1.0,0.0,0.24,0.32,0.267,,,,62.0,100.0,90.0,0.069,,-0.54,,,90.4,0.3,0.35,0.143,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Pop Out,field_out,True,677649,663947,Ezequiel Duran,Tyler Holton,0,6dbd2ae5-d949-4563-b20c-8e2ca921b5bd,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,109.0,84.0,91.0,80.0,96.0,87.0,114.0,95.0,103.0,84.0,106.0,102.0,,,,0.133,0.253,,0.172,0.014,3.56,2.42,,2.57,2.27,92.2,88.2,,81.3,79.3,0.091,0.091,0.244,,,,0.182,0.212,0.19,,,,0.103,0.103,0.404,65.0,103.0,101.0,77.0,104.0,96.0,0.214,0.214,1.58,-0.76,83.4,91.8,0.184,0.388,0.111,0.288,0.462,0.269,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Groundout,field_out,True,677649,571946,Ezequiel Duran,Shelby Miller,0,f0014e0e-1dc4-424f-bb37-ddb02208c189,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,5.23,4.13,32.2,96.0,105.0,98.0,0.766,8.27,1.93,6.34,1.65,0.82,0.261,0.435,0.109,0.348,0.459,,,,109.0,97.0,97.0,87.0,102.0,96.0,,,,100.0,99.0,107.0,0.607,,0.216,0.177,,1.32,,-0.28,-1.7,,93.2,,86.6,88.3,,0.156,0.344,0.257,0.233,0.4,0.236,,,,,,,0.25,0.583,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,746485,Walk,walk,False,677649,605177,Ezequiel Duran,Andrew Chafin,0,37664927-31f8-4bc1-aea9-561976b5ca25,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,72.0,95.0,84.0,98.0,89.0,105.0,,,,,,,0.156,,,0.456,,4.95,,,1.36,,91.9,,,82.1,,0.125,0.125,0.244,,,,,,,,,,0.131,0.164,0.52,,,,77.0,95.0,87.0,0.388,,-2.43,,,92.0,0.5,0.674,0.127,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,747136,Pop Out,field_out,True,677649,519242,Ezequiel Duran,Chris Sale,0,625a0668-97a6-4f14-95ab-0eca37ed144d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,
2024-04-19,747136,Strikeout,strikeout,True,677649,519242,Ezequiel Duran,Chris Sale,0,7bc407c1-04e7-439f-8fbb-b10e2c215e44,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,
2024-04-19,747136,Strikeout,strikeout,True,677649,519242,Ezequiel Duran,Chris Sale,0,d0f20c4a-e9b0-4ec5-b849-481e9c4dd118,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,,,,97.0,105.0,101.0,122.0,100.0,105.0,,,,,,,0.379,,,0.392,,-0.27,,,2.27,,94.9,,,78.7,,0.27,0.475,0.241,,,,,,,,,,0.165,0.233,0.419,59.0,108.0,97.0,111.0,101.0,97.0,0.082,0.147,-0.89,4.04,87.2,94.1,0.324,0.471,0.153,0.116,0.145,0.231,,,,,,,,,,,,,,,,,,,,,
2024-04-20,747135,Single,single,False,677649,621345,Ezequiel Duran,A.J. Minter,0,e86dab71-0b76-48ae-97b7-dd428d5e8fe6,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,,,,119.0,99.0,103.0,,,,107.0,106.0,101.0,,,,0.504,0.311,,,,0.94,-0.5,,,,94.8,89.8,,,,0.227,0.432,0.204,,,,0.222,0.556,0.424,,,,,,,70.0,105.0,99.0,,,,,0.185,,1.8,86.8,,,,,0.1,0.1,0.371,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745027,Pop Out,field_out,True,677649,622491,Ezequiel Duran,Luis Castillo,0,6b81686b-1c96-4374-9352-a37d2abcbe1e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745027,Strikeout,strikeout,True,677649,622491,Ezequiel Duran,Luis Castillo,0,1e3ec8fb-bfd6-4319-9d86-1c97686f50ab,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745027,Strikeout,strikeout,True,677649,592773,Ezequiel Duran,Ryne Stanek,0,b187d554-dc1d-442e-9a4f-67a82b8190bd,592773.0,rynestanek,Stanek,Right,Ryne Stanek,SEA,3.79,3.19,38.0,98.0,127.0,106.0,0.729,9.95,3.32,7.82,0.95,0.75,0.255,0.387,0.142,0.292,0.43,,,,134.0,100.0,106.0,153.0,96.0,110.0,,,,102.0,100.0,111.0,0.544,,0.208,0.165,,0.75,,-1.31,-0.58,,98.2,,89.3,88.2,,0.228,0.342,0.228,0.2,0.325,0.449,,,,,,,0.278,0.5,0.451,,,,85.0,93.0,87.0,0.083,,3.28,,,96.3,0.2,0.3,0.214,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Strikeout,strikeout,True,677649,608718,Ezequiel Duran,Brent Suter,0,93b41cee-2622-4c49-8599-a212cb0d1b96,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.68,4.04,51.1,99.0,102.0,103.0,0.799,7.19,1.75,8.94,1.4,1.15,0.28,0.373,0.193,0.248,0.406,,,,116.0,99.0,108.0,89.0,106.0,109.0,,,,,,,0.418,,,0.171,,0.28,,,-0.29,,85.9,,,78.7,,0.277,0.446,0.198,,,,,,,,,,0.243,0.459,0.225,109.0,101.0,114.0,82.0,90.0,79.0,0.215,0.196,0.2,-0.48,75.8,87.4,0.25,0.472,0.2,0.227,0.364,0.28,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745020,Groundout,field_out,True,677649,664747,Ezequiel Duran,Alexis Díaz,1,dd993806-27e5-4995-884b-4d2cda9bbbd0,664747.0,alexisdiaz,"Díaz, A",Right,Alexis Díaz,CIN,4.33,3.91,35.1,97.0,117.0,103.0,0.785,8.92,5.6,7.64,0.51,0.83,0.24,0.427,0.167,0.229,0.442,,,,116.0,94.0,98.0,117.0,100.0,108.0,,,,,,,0.56,,,0.44,,0.12,,,-0.08,,93.9,,,87.2,,0.208,0.264,0.231,,,,,,,,,,0.244,0.372,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,745021,Double,double,False,677649,680730,Ezequiel Duran,Mitchell Parker,1,dc974a29-47be-4337-a6d7-f4b3e5a14896,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,745021,Flyout,field_out,True,677649,680730,Ezequiel Duran,Mitchell Parker,0,e5ca6531-e3b5-4833-80e5-4097bd1b98e6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746311,Single,single,False,677649,669422,Ezequiel Duran,Matt Sauer,1,20f4e6b2-0bbb-4c08-8e83-8fae2302afe8,669422.0,mattsauer,Sauer,Right,Matt Sauer,KCR,7.71,5.58,16.1,92.0,101.0,90.0,0.86,4.96,6.06,12.67,1.65,0.61,0.19,0.349,0.175,0.302,0.382,106.0,114.0,107.0,90.0,87.0,82.0,123.0,98.0,104.0,,,,101.0,66.0,69.0,0.453,,0.064,0.232,0.162,-3.62,,-1.92,-2.24,-2.16,95.1,,85.1,85.7,81.8,0.414,0.655,0.099,,,,,,,0.333,0.417,0.174,0.3,0.6,0.244,,,,84.0,92.0,80.0,0.089,,4.1,,,95.0,0.111,0.222,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746314,Pop Out,field_out,True,677649,663738,Ezequiel Duran,Daniel Lynch IV,0,4869d4b0-116f-4e6a-90bf-db40963b520a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,,,,,,,0.333,0.667,0.286,0.077,0.308,0.433,,,,,,,,,,,,,0.2,0.2,0.0,0.381,0.524,0.256,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746314,Single,single,False,677649,663738,Ezequiel Duran,Daniel Lynch IV,0,59811b85-4aad-496d-a367-5a434ca80cf3,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,0.535,0.082,,,,,,,0.333,0.667,0.286,0.077,0.308,0.433,,,,,,,,,,,,,0.2,0.2,0.0,0.381,0.524,0.256,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746314,Lineout,field_out,True,677649,672582,Ezequiel Duran,Angel Zerpa,0,a9e384de-eca6-48ba-83cb-69eed7f63a72,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,,,,71.0,99.0,89.0,113.0,108.0,114.0,,,,,,,0.215,,,0.251,,0.75,,,0.58,,95.4,,,86.3,,0.273,0.273,0.146,,,,,,,,,,0.233,0.367,0.176,58.0,102.0,90.0,94.0,106.0,106.0,0.42,0.114,-0.16,-3.88,88.5,96.0,0.297,0.311,0.13,0.313,0.688,0.2,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Lineout,field_out,True,677649,622072,Ezequiel Duran,Alex Wood,0,1f28fc97-9045-4d3f-b25a-0e55e18ddc13,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,,,,,0.315,,,,,-0.4,,,,,81.4,,,,,,,,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,83.0,100.0,94.0,0.462,0.224,-1.94,-2.72,84.5,90.5,0.351,0.635,0.199,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Groundout,field_out,True,677649,622072,Ezequiel Duran,Alex Wood,0,75ffbc02-d0a3-451f-a694-22eed7c9cb19,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,,,,74.0,94.0,91.0,,,,,,,,,,0.315,,,,,-0.4,,,,,81.4,,,,,,,,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,83.0,100.0,94.0,0.462,0.224,-1.94,-2.72,84.5,90.5,0.351,0.635,0.199,0.4,0.6,0.149,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Flyout,field_out,True,677649,621053,Ezequiel Duran,Tyler Ferguson,0,790e6e7b-307f-4a19-828c-a118c96615d7,621053.0,tylerferguson,"Ferguson, T",Right,Tyler Ferguson,OAK,4.82,4.73,18.2,101.0,106.0,104.0,0.795,10.13,4.82,6.75,0.96,1.43,0.196,0.5,0.13,0.304,0.434,,,,125.0,105.0,104.0,101.0,101.0,110.0,107.0,96.0,100.0,,,,0.369,0.147,,0.256,,-0.15,-2.87,,-1.59,,95.3,90.5,,84.1,,0.222,0.444,0.271,,,,0.667,1.0,0.235,,,,0.263,0.579,0.211,110.0,123.0,119.0,77.0,97.0,98.0,0.203,0.025,6.05,3.97,88.3,94.6,0.067,0.067,0.115,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Forceout,force_out,True,677649,676664,Ezequiel Duran,JP Sears,1,ab8a4cef-70ff-46d4-beba-4dbffd500890,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Single,single,False,677649,676664,Ezequiel Duran,JP Sears,0,1d0a47aa-f55c-4e5a-b889-268371666c66,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745664,Groundout,field_out,True,677649,676664,Ezequiel Duran,JP Sears,0,ad7007c5-93c2-45b7-9a13-0d249273ab14,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,,,,81.0,100.0,95.0,119.0,101.0,107.0,,,,,,,0.321,,,0.382,,-1.73,,,0.08,,92.2,,,78.9,,0.25,0.556,0.258,,,,,,,,,,0.242,0.636,0.257,91.0,95.0,85.0,95.0,99.0,85.0,0.116,0.182,0.67,0.69,84.3,90.1,0.298,0.447,0.132,0.304,0.354,0.219,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Single,single,False,677649,674370,Ezequiel Duran,Osvaldo Bido,1,2fcca0ae-2b26-47aa-8f6b-d64f2fb3b0eb,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.44,2.83,18.1,92.0,104.0,91.0,0.761,7.85,5.4,5.89,0.0,0.52,0.229,0.333,0.271,0.229,0.398,,,,101.0,95.0,91.0,130.0,104.0,108.0,100.0,81.0,77.0,,,,0.353,0.15,,0.263,,1.42,1.23,,1.73,,94.6,87.4,,86.1,,0.105,0.158,0.25,,,,0.0,0.0,0.25,,,,0.208,0.25,0.259,74.0,96.0,94.0,103.0,78.0,77.0,0.125,0.109,-0.99,-1.61,89.5,95.0,0.375,0.5,0.25,0.286,0.429,0.231,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Strikeout,strikeout,True,677649,547184,Ezequiel Duran,Michael Kelly,1,c301af17-4f91-47c7-b7cd-8b0d7e730f4e,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,54.0,98.0,87.0,145.0,87.0,97.0,,,,,,,0.319,,,0.672,,1.4,,,0.84,,95.1,,,84.2,,0.192,0.192,0.233,,,,,,,,,,0.444,1.222,0.167,,,,72.0,109.0,102.0,0.009,,-16.52,,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Single,single,False,677649,519008,Ezequiel Duran,T.J. McFarland,0,1c32d961-5beb-4185-a077-f5fa3cbb03f2,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,,,,-3.0,92.0,88.0,94.0,99.0,103.0,62.0,114.0,74.0,,,,0.005,0.002,,0.399,,7.5,5.39,,0.24,,88.2,82.2,,78.1,,,,,,,,,,,,,,0.256,0.419,0.299,88.0,101.0,101.0,44.0,107.0,105.0,0.481,0.113,1.3,-2.63,81.2,87.9,0.275,0.362,0.085,0.235,0.412,0.294,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Single,single,False,677649,666205,Ezequiel Duran,Kyle Muller,1,de58df69-a9dd-495b-8501-a865ee358fee,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,,,,,,,0.546,,,0.262,0.132,0.32,,,0.04,-3.81,92.7,,,85.4,79.8,0.25,0.393,0.201,,,,,,,0.333,1.111,0.136,0.256,0.442,0.217,80.0,82.0,80.0,,,,,0.059,,3.54,87.8,,,,,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745659,Walk,walk,False,677649,687922,Ezequiel Duran,Easton Lucas,0,5d35f85d-b2e5-4d82-88c3-b845276e4d8a,687922.0,eastonlucas,Lucas,Left,Easton Lucas,OAK,14.73,2.96,3.2,100.0,99.0,100.0,0.833,14.73,7.36,19.64,0.0,0.83,0.357,0.357,0.214,0.357,0.45,,,,95.0,101.0,100.0,125.0,81.0,89.0,95.0,117.0,113.0,,,,0.52,0.25,,0.19,,1.95,-7.78,,-8.24,,94.2,90.5,,83.1,,0.125,0.125,0.269,,,,0.625,0.875,0.0,,,,0.667,0.667,0.286,37.0,52.0,50.0,75.0,117.0,128.0,0.01,0.03,4.87,-18.1,86.8,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,746553,Single,single,False,677649,596295,Ezequiel Duran,Austin Gomber,1,850899be-82bc-43bf-a8c2-7aa70fef8220,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,,,,0.412,,,0.158,,-1.25,,,-0.33,,90.4,,,83.8,,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,86.0,105.0,101.0,51.0,110.0,96.0,0.001,0.211,-43.05,-0.09,80.9,90.1,,,,0.274,0.369,0.275,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,,,,,,,,,,
2024-05-10,746553,Strikeout,strikeout,True,677649,596295,Ezequiel Duran,Austin Gomber,0,e1974801-b5c0-4797-9eaa-0b8af19b2e72,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,,,,73.0,98.0,90.0,86.0,102.0,100.0,,,,,,,0.412,,,0.158,,-1.25,,,-0.33,,90.4,,,83.8,,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,86.0,105.0,101.0,51.0,110.0,96.0,0.001,0.211,-43.05,-0.09,80.9,90.1,,,,0.274,0.369,0.275,78.0,111.0,105.0,0.218,0.82,77.1,,,,,,,,,,,,,,,
