date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-06-22,745731,Groundout,field_out,True,657088,573186,Forrest Wall,Marcus Stroman,0,44ae7737-d046-41cd-8493-99e02f14a078,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,,-4.6,0.65,-0.02,-0.84,,89.9,88.0,,89.9,85.5,0.204,0.296,0.292,0.285,0.469,0.14,,,,0.222,0.472,0.192,0.5,0.7,0.333,92.0,80.0,90.0,0.128,-0.91,81.8,0.0,0.0,0.429,0.27,0.514,0.306,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,,,,,,,,,
2024-06-22,745731,Flyout,field_out,True,657088,596133,Forrest Wall,Luke Weaver,0,37be0b85-34ef-45c9-a38b-f5bd7954e520,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,137.0,99.0,106.0,,,,,,,108.0,98.0,103.0,,0.444,0.28,,0.264,1.14,1.38,,,1.5,95.4,91.2,88.4,,,,,,,,,0.138,0.241,0.44,0.18,0.443,0.194,0.171,0.3,0.28,,,,,,,,,,,,,,,,,,,,,,119.0,75.0,96.0,0.012,2.43,83.3,,,
2024-06-24,745160,Single,single,False,657088,458681,Forrest Wall,Lance Lynn,0,9a2f5a97-9789-4eae-8176-3405198c73c9,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.25,0.25,0.0,0.292,0.523,0.106,0.375,0.375,0.2,0.311,0.433,0.27,0.206,0.394,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745160,Lineout,field_out,True,657088,458681,Forrest Wall,Lance Lynn,0,9e756de9-b46f-4ac5-9366-cd58733f8042,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.25,0.25,0.0,0.292,0.523,0.106,0.375,0.375,0.2,0.311,0.433,0.27,0.206,0.394,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,745160,Walk,walk,False,657088,681676,Forrest Wall,Ryan Fernandez,0,d1e0e15b-bd77-4b0e-a99a-53fd9200a2e8,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,-2.54,-0.43,1.31,2.1,,95.4,89.9,,95.2,86.9,0.153,0.222,0.408,0.241,0.259,0.214,,,,0.28,0.44,0.188,0.5,0.5,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745157,Walk,walk,False,657088,502043,Forrest Wall,Kyle Gibson,1,acf7b010-4ff2-4b8b-a4fe-3b60b0880066,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.086,-2.35,0.34,0.83,0.35,1.85,91.5,88.9,84.8,90.7,80.6,0.222,0.306,0.454,0.252,0.409,0.108,0.167,0.194,0.342,0.322,0.441,0.211,0.293,0.683,0.076,105.0,105.0,106.0,0.082,-1.85,78.5,0.304,0.739,0.493,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745157,Groundout,field_out,True,657088,502043,Forrest Wall,Kyle Gibson,0,6096f874-81ad-47be-b1b3-73008742bbf2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.086,-2.35,0.34,0.83,0.35,1.85,91.5,88.9,84.8,90.7,80.6,0.222,0.306,0.454,0.252,0.409,0.108,0.167,0.194,0.342,0.322,0.441,0.211,0.293,0.683,0.076,105.0,105.0,106.0,0.082,-1.85,78.5,0.304,0.739,0.493,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745157,Single,single,False,657088,681517,Forrest Wall,Kyle Leahy,0,df781a8c-a27f-4b6e-b112-e6c9c8c01315,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,92.0,101.0,104.0,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,0.441,,0.399,0.095,0.81,,,1.27,0.99,95.4,,89.8,,88.2,0.167,0.25,0.333,,,,0.222,0.222,0.261,,,,0.279,0.419,0.196,120.0,101.0,101.0,0.065,2.96,81.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-06-26,745157,Flyout,field_out,True,657088,681517,Forrest Wall,Kyle Leahy,0,1e101198-e5d0-4a86-b105-731b708fb118,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,92.0,101.0,104.0,101.0,100.0,96.0,,,,124.0,107.0,115.0,,,,,0.441,,0.399,0.095,0.81,,,1.27,0.99,95.4,,89.8,,88.2,0.167,0.25,0.333,,,,0.222,0.222,0.261,,,,0.279,0.419,0.196,120.0,101.0,101.0,0.065,2.96,81.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2024-06-29,747104,Strikeout,strikeout,True,657088,694973,Forrest Wall,Paul Skenes,0,65de90c3-1666-4bf2-98f8-1caf0ee671a0,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,,,,0.313,0.379,,0.164,0.035,0.0,,4.1,0.33,-2.49,99.1,,87.6,94.1,85.1,0.135,0.378,0.263,0.157,0.193,0.302,0.286,0.429,0.222,,,,0.239,0.402,0.303,112.0,98.0,103.0,0.109,0.6,82.4,0.316,0.316,0.25,,,,,,,,,,,,,,,,,,,,,
2024-06-29,747104,Strikeout,strikeout,True,657088,694973,Forrest Wall,Paul Skenes,0,f15eac8e-dbb8-4943-beb7-ffd611c1d0ce,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.9,2.62,66.1,105.0,110.0,108.0,0.74,12.08,1.76,6.51,0.95,1.55,0.167,0.513,0.213,0.267,0.456,88.0,99.0,99.0,109.0,109.0,109.0,,,,136.0,103.0,118.0,,,,0.313,0.379,,0.164,0.035,0.0,,4.1,0.33,-2.49,99.1,,87.6,94.1,85.1,0.135,0.378,0.263,0.157,0.193,0.302,0.286,0.429,0.222,,,,0.239,0.402,0.303,112.0,98.0,103.0,0.109,0.6,82.4,0.316,0.316,0.25,,,,,,,,,,,,,,,,,,,,,
2024-06-29,747104,Groundout,field_out,True,657088,669387,Forrest Wall,Carmen Mlodzinski,0,80eb0e77-bcb3-4244-b13f-dd42a2bfe260,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,,,,107.0,99.0,110.0,87.0,97.0,94.0,,0.399,0.236,0.359,0.006,0.76,1.73,,0.62,-28.1,95.9,92.2,88.6,,86.7,0.313,0.375,0.4,,,,,,,0.238,0.286,0.193,0.189,0.324,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,747102,Flyout,field_out,True,657088,806185,Forrest Wall,Hayden Birdsong,0,1a994c84-31ec-4798-bb53-171218e99f10,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,3.72,5.16,19.1,91.0,103.0,94.0,0.762,8.38,4.66,7.91,1.4,0.92,0.185,0.407,0.074,0.407,0.395,148.0,90.0,111.0,75.0,87.0,82.0,,,,124.0,95.0,103.0,,,,,0.481,,0.226,0.183,-0.86,,,2.55,-5.36,95.8,,88.2,,86.0,0.154,0.231,0.308,,,,0.467,0.733,0.444,,,,0.25,0.5,0.141,108.0,101.0,97.0,0.109,4.34,81.1,0.0,0.0,0.353,,,,,,,,,,,,,,,,,,,,,
2024-07-02,747102,Single,single,False,657088,806185,Forrest Wall,Hayden Birdsong,1,4af05a5b-39c0-4701-9a0f-06d312c1c289,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,3.72,5.16,19.1,91.0,103.0,94.0,0.762,8.38,4.66,7.91,1.4,0.92,0.185,0.407,0.074,0.407,0.395,148.0,90.0,111.0,75.0,87.0,82.0,,,,124.0,95.0,103.0,,,,,0.481,,0.226,0.183,-0.86,,,2.55,-5.36,95.8,,88.2,,86.0,0.154,0.231,0.308,,,,0.467,0.733,0.444,,,,0.25,0.5,0.141,108.0,101.0,97.0,0.109,4.34,81.1,0.0,0.0,0.353,,,,,,,,,,,,,,,,,,,,,
2024-07-02,747102,Lineout,field_out,True,657088,676254,Forrest Wall,Ryan Walker,0,29050fda-50b9-4a87-82f8-899eef27c6ff,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,65.0,122.0,100.0,92.0,101.0,97.0,126.0,101.0,113.0,,,,0.537,0.008,,0.456,,-6.38,,1.69,1.39,,94.2,,,95.2,83.6,0.195,0.299,0.35,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,747100,Groundout,field_out,True,657088,663855,Forrest Wall,Jordan Hicks,0,2f592c87-3d10-44bc-a902-4b52b9d07e1b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,0.507,0.052,,0.23,,-3.81,,0.19,0.18,,95.5,,,94.4,81.0,0.145,0.319,0.377,0.337,0.484,0.122,,,,,,,0.263,0.421,0.194,,,,,,,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,
2024-07-03,747100,Walk,walk,False,657088,663855,Forrest Wall,Jordan Hicks,0,cdc4805d-3dfa-4127-ba90-ca424061a422,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,,,,0.507,0.052,,0.23,,-3.81,,0.19,0.18,,95.5,,,94.4,81.0,0.145,0.319,0.377,0.337,0.484,0.122,,,,,,,0.263,0.421,0.194,,,,,,,,,,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,
2024-07-03,747100,Fielders Choice,fielders_choice,False,657088,592426,Forrest Wall,Luke Jackson,1,fa755aa4-da8e-4170-87fb-ff1b745e0eaf,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,99.0,96.0,97.0,,,,138.0,91.0,111.0,97.0,75.0,81.0,,0.313,0.007,0.569,,-0.65,-1.69,,-0.35,,94.7,90.8,,,87.2,0.286,0.455,0.255,,,,,,,,,,0.25,0.406,0.265,133.0,106.0,115.0,0.111,-0.61,84.2,0.294,0.471,0.258,,,,,,,,,,,,,,,,,,,,,
2024-07-03,747100,Flyout,field_out,True,657088,663546,Forrest Wall,Sean Hjelle,0,7e2c6d28-c2e1-4b10-a9e7-1873f05cf6a1,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,70.0,88.0,79.0,0.552,,0.1,,,,-0.2,0.44,,,,92.5,,94.6,,,,,0.333,0.424,0.104,,,,0.182,0.455,0.1,,,,,,,,,,0.178,0.384,0.386,,,,,,,,,,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,
2024-07-04,747103,Single,single,False,657088,657277,Forrest Wall,Logan Webb,0,2e05c0e6-7e29-4e59-8955-5885bf668edb,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.247,0.323,0.227,0.276,0.346,0.15,0.283,0.405,0.197,,,,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,747103,Flyout,field_out,True,657088,657277,Forrest Wall,Logan Webb,0,e0007104-83d2-4bcf-80b7-538bb6c8e405,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.247,0.323,0.227,0.276,0.346,0.15,0.283,0.405,0.197,,,,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,747103,Strikeout,strikeout,True,657088,657277,Forrest Wall,Logan Webb,0,95196a8d-6272-4ac7-a383-146cecced400,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.247,0.323,0.227,0.276,0.346,0.15,0.283,0.405,0.197,,,,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,745961,Strikeout,strikeout,True,657088,642207,Forrest Wall,Devin Williams,0,c599dbc6-3de7-4c20-8ab6-d5d3eb7877ec,642207.0,devinwilliams,"Williams, D",Right,Devin Williams,MIL,2.79,2.54,9.2,87.0,138.0,95.0,0.638,15.83,4.66,5.59,0.93,1.33,0.333,0.333,0.167,0.167,0.335,175.0,89.0,106.0,110.0,85.0,87.0,,,,,,,,,,,0.573,,,0.427,0.92,,,,0.64,94.8,,84.4,,,,,,,,,0.143,0.143,0.556,,,,0.19,0.429,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,747092,Strikeout,strikeout,True,657088,450203,Forrest Wall,Charlie Morton,0,b5d1c3c6-5229-4a98-9c28-79a77c8df27b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,70.0,100.0,89.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.282,0.08,,0.116,-1.49,-1.21,-0.05,,-0.49,94.0,88.5,84.9,93.4,,,,,0.353,0.471,0.074,0.241,0.5,0.336,0.333,0.667,0.145,0.279,0.529,0.181,122.0,99.0,108.0,0.425,0.67,81.5,0.203,0.32,0.338,,,,,,,,,,,,,,,,,,,,,
