date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-04-17,746807,Strikeout,strikeout,True,455117,663903,Martín Maldonado,Brady Singer,0,1a54437b-0905-42fd-8f26-743f80c96e14,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,104.0,101.0,100.0,,,,0.137,,0.453,0.028,-1.75,,0.21,-3.58,91.6,,88.0,82.8,0.297,0.541,0.184,,,,0.333,1.0,0.267,0.3,0.4,0.143,79.0,102.0,92.0,,,,0.382,,0.62,,92.1,,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746807,Sac Bunt,sac_bunt,True,455117,663903,Martín Maldonado,Brady Singer,1,b056cfe0-00f9-4f06-b02e-33b8740d1c5e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,104.0,101.0,100.0,,,,0.137,,0.453,0.028,-1.75,,0.21,-3.58,91.6,,88.0,82.8,0.297,0.541,0.184,,,,0.333,1.0,0.267,0.3,0.4,0.143,79.0,102.0,92.0,,,,0.382,,0.62,,92.1,,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746807,Strikeout,strikeout,True,455117,623433,Martín Maldonado,Nick Anderson,0,71cc837e-f4f4-4f3c-ae98-a3568e0b0adb,623433.0,nickanderson,"Anderson, N",Right,Nick Anderson,KCR,4.04,5.06,35.2,100.0,88.0,97.0,0.78,7.32,3.79,8.83,1.51,0.98,0.324,0.361,0.102,0.324,0.478,79.0,80.0,86.0,61.0,96.0,87.0,,,,,,,0.223,,,0.052,-4.03,,,-0.82,94.7,,87.9,,0.4,0.8,0.19,,,,,,,,,,70.0,102.0,95.0,,,,0.269,,0.61,,94.8,,0.245,0.429,0.191,0.204,0.352,0.286,113.0,102.0,105.0,0.455,0.15,81.7,,,,,,,,,,,,
2024-04-19,745592,Flyout,field_out,True,455117,605513,Martín Maldonado,Spencer Turnbull,0,53d2b26e-5f26-48c0-b2c9-ca72a066c613,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,92.0,95.0,94.0,127.0,97.0,102.0,,,,0.348,,0.385,0.053,-0.45,,1.97,1.38,92.0,,87.7,83.9,0.28,0.453,0.162,,,,0.071,0.071,0.406,0.0,0.0,0.167,88.0,99.0,94.0,,,,0.123,,-1.62,,93.2,,0.238,0.667,0.089,0.067,0.067,0.594,103.0,100.0,102.0,0.09,2.03,78.8,,,,,,,,,,,,
2024-04-19,745592,Strikeout,strikeout,True,455117,605513,Martín Maldonado,Spencer Turnbull,0,0b48dd6f-dce6-4cf1-a65f-ec9ea7f8eaa0,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,PHI,2.65,3.96,54.1,99.0,112.0,100.0,0.76,9.61,3.31,6.13,0.99,1.32,0.194,0.41,0.137,0.309,0.383,125.0,107.0,103.0,92.0,95.0,94.0,127.0,97.0,102.0,,,,0.348,,0.385,0.053,-0.45,,1.97,1.38,92.0,,87.7,83.9,0.28,0.453,0.162,,,,0.071,0.071,0.406,0.0,0.0,0.167,88.0,99.0,94.0,,,,0.123,,-1.62,,93.2,,0.238,0.667,0.089,0.067,0.067,0.594,103.0,100.0,102.0,0.09,2.03,78.8,,,,,,,,,,,,
2024-04-19,745592,Walk,walk,False,455117,621381,Martín Maldonado,Matt Strahm,1,1a2692d5-7b34-4a04-b062-8295770b6d9f,621381.0,mattstrahm,Strahm,Left,Matt Strahm,PHI,1.49,2.54,36.1,109.0,106.0,110.0,0.742,11.64,1.24,5.94,0.25,0.59,0.265,0.373,0.169,0.349,0.513,,,,104.0,112.0,115.0,118.0,111.0,113.0,99.0,104.0,97.0,0.554,0.104,0.192,,1.87,4.44,1.74,,93.4,88.0,,81.4,0.195,0.312,0.26,0.1,0.2,0.282,0.091,0.182,0.372,,,,103.0,104.0,99.0,,,,0.149,,-0.14,,93.4,,0.333,0.389,0.184,,,,,,,,,,,,,,,,,,,,,
2024-04-21,745588,Groundout,field_out,True,455117,605400,Martín Maldonado,Aaron Nola,0,f6ad55b6-9fc2-4c7c-ac3d-4b93bfb4348a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,68.0,100.0,93.0,0.259,0.102,,0.103,1.43,-2.53,,-2.18,92.3,87.4,85.4,,0.117,0.252,0.226,0.389,0.75,0.143,,,,0.289,0.5,0.154,100.0,109.0,106.0,133.0,109.0,116.0,0.212,0.324,-0.12,2.0,91.4,79.2,0.29,0.47,0.137,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
2024-04-21,745588,Groundout,field_out,True,455117,605400,Martín Maldonado,Aaron Nola,0,7017b9b3-c9cf-4402-b9e9-a1a3ea9a4516,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,68.0,100.0,93.0,0.259,0.102,,0.103,1.43,-2.53,,-2.18,92.3,87.4,85.4,,0.117,0.252,0.226,0.389,0.75,0.143,,,,0.289,0.5,0.154,100.0,109.0,106.0,133.0,109.0,116.0,0.212,0.324,-0.12,2.0,91.4,79.2,0.29,0.47,0.137,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
2024-04-21,745588,Strikeout,strikeout,True,455117,605400,Martín Maldonado,Aaron Nola,0,64dd377f-ceef-4ee9-a817-9605e5f881de,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,68.0,100.0,93.0,0.259,0.102,,0.103,1.43,-2.53,,-2.18,92.3,87.4,85.4,,0.117,0.252,0.226,0.389,0.75,0.143,,,,0.289,0.5,0.154,100.0,109.0,106.0,133.0,109.0,116.0,0.212,0.324,-0.12,2.0,91.4,79.2,0.29,0.47,0.137,0.194,0.306,0.35,,,,,,,,,,,,,,,,,,
2024-04-23,745917,Groundout,field_out,True,455117,641154,Martín Maldonado,Pablo López,0,13749143-c27a-4979-89ee-9b7e464cd28b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.183,0.34,0.303,,,,0.247,0.464,0.318,0.293,0.387,0.25,97.0,108.0,106.0,,,,0.076,,-3.1,,94.2,,0.452,0.677,0.095,0.255,0.574,0.338,83.0,102.0,107.0,0.11,-2.56,81.9,,,,,,,,,,,,
2024-04-23,745917,Pop Out,field_out,True,455117,681892,Martín Maldonado,Kody Funderburk,0,f71c33ca-c7f3-4fc0-a59a-a1e5883143d0,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,76.0,96.0,95.0,,,,122.0,88.0,95.0,93.0,102.0,98.0,,0.442,0.326,0.029,,-0.69,-2.42,1.2,,92.2,88.6,82.7,,,,0.302,0.491,0.254,0.25,0.462,0.337,0.333,0.667,0.0,98.0,95.0,94.0,,,,0.203,,-0.34,,93.3,,0.286,0.381,0.091,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745917,Strikeout,strikeout,True,455117,595345,Martín Maldonado,Steven Okert,0,f75fe84a-566f-4d5b-a248-b1ce3b1b3b13,595345.0,stevenokert,Okert,Left,Steven Okert,MIN,3.86,3.64,28.0,95.0,99.0,99.0,0.763,8.68,3.54,8.36,0.96,0.74,0.317,0.317,0.244,0.207,0.448,56.0,101.0,92.0,72.0,98.0,90.0,116.0,93.0,103.0,,,,0.252,,0.597,0.06,-3.65,,1.62,0.4,92.8,,88.4,80.7,0.414,0.655,0.077,,,,0.133,0.267,0.323,0.3,0.4,0.333,73.0,101.0,97.0,,,,0.091,,-0.01,,92.8,,0.3,0.4,0.063,,,,,,,,,,,,,,,,,,,,,
2024-04-23,745917,Strikeout,strikeout,True,455117,543351,Martín Maldonado,Jay Jackson,0,9f48f06a-09f7-467b-a589-5a7d59cab3fd,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,88.0,100.0,101.0,70.0,104.0,90.0,115.0,101.0,99.0,,,,0.265,,0.554,0.131,1.98,,-2.47,-2.99,91.9,,86.0,84.9,0.2,0.233,0.203,,,,0.276,0.672,0.307,0.4,0.7,0.217,77.0,119.0,111.0,,,,0.05,,3.21,,91.3,,0.286,0.286,0.077,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746808,Flyout,field_out,True,455117,621107,Martín Maldonado,Zach Eflin,0,b9e7b23a-75ad-4bb1-9bf1-01a80898c958,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.032,-1.29,0.53,2.39,-2.78,92.6,87.8,85.0,80.0,0.25,0.425,0.278,0.253,0.424,0.167,0.167,0.361,0.25,0.278,0.5,0.13,91.0,109.0,104.0,,,,0.31,,0.08,,91.7,,0.269,0.403,0.134,0.297,0.451,0.293,111.0,116.0,112.0,0.197,-1.41,79.2,,,,,,,,,,,,
2024-04-26,746808,Grounded Into DP,grounded_into_double_play,True,455117,621107,Martín Maldonado,Zach Eflin,1,44fd48c2-afec-4b19-bd51-d6810d646b8c,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.032,-1.29,0.53,2.39,-2.78,92.6,87.8,85.0,80.0,0.25,0.425,0.278,0.253,0.424,0.167,0.167,0.361,0.25,0.278,0.5,0.13,91.0,109.0,104.0,,,,0.31,,0.08,,91.7,,0.269,0.403,0.134,0.297,0.451,0.293,111.0,116.0,112.0,0.197,-1.41,79.2,,,,,,,,,,,,
2024-04-26,746808,Home Run,home_run,False,455117,621107,Martín Maldonado,Zach Eflin,1,0208f904-6e5d-4c7c-8b18-5a59d23d832f,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,121.0,107.0,112.0,86.0,103.0,97.0,0.095,0.265,0.101,0.032,-1.29,0.53,2.39,-2.78,92.6,87.8,85.0,80.0,0.25,0.425,0.278,0.253,0.424,0.167,0.167,0.361,0.25,0.278,0.5,0.13,91.0,109.0,104.0,,,,0.31,,0.08,,91.7,,0.269,0.403,0.134,0.297,0.451,0.293,111.0,116.0,112.0,0.197,-1.41,79.2,,,,,,,,,,,,
2024-04-26,746808,Single,single,False,455117,541640,Martín Maldonado,Erasmo Ramírez,0,9f8c1a38-74ad-4842-96d9-1457008e6c7d,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,75.0,156.0,139.0,,,,84.0,97.0,91.0,0.039,0.398,,0.065,11.59,-5.46,,1.34,90.7,89.0,83.3,,0.0,0.0,0.333,0.353,0.941,0.184,,,,,,,82.0,113.0,108.0,,,,0.407,,4.04,,91.0,,0.16,0.16,0.176,0.111,0.444,0.182,83.0,122.0,90.0,0.091,-1.21,80.3,,,,,,,,,,,,
2024-04-27,746803,Groundout,field_out,True,455117,650644,Martín Maldonado,Aaron Civale,0,dc1975cc-6f6b-4cd6-abb8-ef85ca84dcb0,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,,-3.64,-0.11,0.36,,91.9,88.1,,80.3,0.391,0.739,0.125,0.294,0.454,0.231,0.239,0.398,0.288,,,,65.0,93.0,83.0,,,,0.224,,0.25,,92.7,,0.23,0.46,0.169,0.226,0.419,0.3,103.0,102.0,108.0,0.169,-0.89,77.2,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,
2024-04-27,746803,Flyout,field_out,True,455117,650644,Martín Maldonado,Aaron Civale,0,d138f91e-0d75-4be0-839e-09ee240f1b80,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,,-3.64,-0.11,0.36,,91.9,88.1,,80.3,0.391,0.739,0.125,0.294,0.454,0.231,0.239,0.398,0.288,,,,65.0,93.0,83.0,,,,0.224,,0.25,,92.7,,0.23,0.46,0.169,0.226,0.419,0.3,103.0,102.0,108.0,0.169,-0.89,77.2,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,
2024-04-27,746803,Walk,walk,False,455117,542888,Martín Maldonado,Shawn Armstrong,0,e8c5d8d9-dccb-4d72-b8a0-803c5e4708a9,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,87.0,112.0,107.0,112.0,113.0,111.0,105.0,104.0,102.0,0.358,0.308,0.051,,0.53,-0.4,-4.27,,93.2,90.1,,83.3,0.21,0.387,0.336,0.25,0.5,0.212,0.286,0.571,0.25,,,,96.0,98.0,95.0,,,,0.283,,-2.52,,93.6,,0.424,0.492,0.09,,,,,,,,,,,,,,,,,,,,,
2024-04-30,746806,Single,single,False,455117,680573,Martín Maldonado,Simeon Woods Richardson,0,ff605738-b917-409d-b42b-1e383274673e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.213,1.41,,1.55,-2.69,93.1,,82.9,86.7,0.248,0.291,0.201,,,,0.181,0.284,0.257,0.268,0.571,0.18,,,,,,,,,,,,,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,
2024-04-30,746806,Walk,walk,False,455117,680573,Martín Maldonado,Simeon Woods Richardson,0,4be4c359-64da-4900-b4d0-8d69096a9e8d,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.213,1.41,,1.55,-2.69,93.1,,82.9,86.7,0.248,0.291,0.201,,,,0.181,0.284,0.257,0.268,0.571,0.18,,,,,,,,,,,,,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,
2024-04-30,746806,Groundout,field_out,True,455117,681892,Martín Maldonado,Kody Funderburk,0,b1130714-3432-4fba-a046-4089552a25d8,681892.0,kodyfunderburk,Funderburk,Left,Kody Funderburk,MIN,5.61,5.19,33.2,95.0,102.0,95.0,0.756,8.29,4.01,9.62,1.07,2.29,0.284,0.343,0.167,0.343,0.428,76.0,96.0,95.0,,,,122.0,88.0,95.0,93.0,102.0,98.0,,0.442,0.326,0.029,,-0.69,-2.42,1.2,,92.2,88.6,82.7,,,,0.302,0.491,0.254,0.25,0.462,0.337,0.333,0.667,0.0,98.0,95.0,94.0,,,,0.203,,-0.34,,93.3,,0.286,0.381,0.091,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745187,Strikeout,strikeout,True,455117,543243,Martín Maldonado,Sonny Gray,0,cf8fda4b-d145-4992-baf4-8961f78b213d,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,150.0,117.0,131.0,88.0,99.0,99.0,0.239,0.182,0.187,0.06,0.68,1.7,0.67,-2.47,92.6,87.7,88.5,85.0,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,0.385,0.769,0.345,92.0,116.0,114.0,,,,0.173,,1.47,,93.1,,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,0.159,1.37,80.1,,,,,,,,,,,,
2024-05-03,745187,Single,single,False,455117,543243,Martín Maldonado,Sonny Gray,0,7c6eea73-b003-4a72-b877-e48c7ed5f386,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,107.0,95.0,101.0,150.0,117.0,131.0,88.0,99.0,99.0,0.239,0.182,0.187,0.06,0.68,1.7,0.67,-2.47,92.6,87.7,88.5,85.0,0.31,0.479,0.147,0.237,0.407,0.303,0.162,0.216,0.422,0.385,0.769,0.345,92.0,116.0,114.0,,,,0.173,,1.47,,93.1,,0.197,0.316,0.181,0.184,0.342,0.299,115.0,95.0,95.0,0.159,1.37,80.1,,,,,,,,,,,,
2024-05-03,745187,Groundout,field_out,True,455117,668941,Martín Maldonado,JoJo Romero,0,de98e8ac-94dd-47b8-bc23-70c3edf1e07b,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,67.0,98.0,92.0,114.0,94.0,101.0,,,,0.119,,0.326,0.182,-2.34,,3.5,-4.01,95.0,,85.9,83.9,0.357,0.429,0.132,,,,0.059,0.118,0.448,0.379,0.759,0.27,73.0,98.0,94.0,,,,0.373,,1.52,,93.7,,0.259,0.315,0.098,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745185,Strikeout,strikeout,True,455117,669461,Martín Maldonado,Matthew Liberatore,0,b737b316-f584-447d-827b-0bf0401d03f5,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,66.0,96.0,87.0,130.0,102.0,107.0,101.0,111.0,110.0,0.26,0.106,0.302,0.063,0.24,-1.7,3.84,-0.49,94.4,91.9,87.7,87.5,0.212,0.485,0.14,0.474,0.684,0.228,0.132,0.162,0.431,0.143,0.571,0.227,78.0,103.0,99.0,,,,0.196,,-2.85,,95.2,,0.362,0.596,0.116,0.154,0.154,0.238,128.0,97.0,102.0,0.073,0.19,77.8,,,,,,,,,,,,
2024-05-05,745185,Strikeout,strikeout,True,455117,681517,Martín Maldonado,Kyle Leahy,0,8202d604-de4f-40e2-954e-6fdb7543d254,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,92.0,101.0,104.0,101.0,100.0,96.0,124.0,107.0,115.0,,,,0.441,,0.399,0.095,0.81,,1.27,0.99,95.4,,89.8,88.2,0.279,0.419,0.196,,,,0.167,0.25,0.333,0.222,0.222,0.261,,,,,,,,,,,,,,,,0.0,0.0,0.0,120.0,101.0,101.0,0.065,2.96,81.1,,,,,,,,,,,,
2024-05-05,745185,Strikeout,strikeout,True,455117,667463,Martín Maldonado,John King,0,f05dde5b-3a51-4c95-be75-ce481281e97b,667463.0,johnking,"King, J",Left,John King,STL,2.43,3.19,37.0,105.0,82.0,100.0,0.831,6.57,1.22,8.51,0.73,2.4,0.294,0.395,0.151,0.303,0.43,88.0,105.0,102.0,58.0,92.0,95.0,81.0,101.0,105.0,,,,0.01,,0.115,0.299,5.46,,-4.45,-0.23,93.4,,84.0,83.1,,,,,,,0.294,0.647,0.321,0.244,0.378,0.253,79.0,106.0,98.0,,,,0.576,,2.49,,93.3,,0.247,0.273,0.136,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745185,Strikeout,strikeout,True,455117,687798,Martín Maldonado,Nick Robertson,0,b69ccc59-b14a-4528-af7a-4954c32bf60e,687798.0,nickrobertson,Robertson,Right,Nick Robertson,STL,4.38,4.76,12.1,100.0,88.0,99.0,0.771,10.22,1.46,10.95,2.19,0.71,0.25,0.444,0.111,0.306,0.444,96.0,95.0,94.0,69.0,103.0,97.0,108.0,108.0,112.0,68.0,115.0,107.0,0.434,0.015,0.317,0.234,-2.53,0.99,1.13,-0.93,94.4,89.0,87.9,85.1,0.391,0.739,0.2,,,,0.143,0.143,0.357,0.3,0.3,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745097,Flyout,field_out,True,455117,650644,Martín Maldonado,Aaron Civale,0,8b5a702e-e735-46b3-bf33-7d3fa9d95c4f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,,-3.64,-0.11,0.36,,91.9,88.1,,80.3,0.391,0.739,0.125,0.294,0.454,0.231,0.239,0.398,0.288,,,,65.0,93.0,83.0,,,,0.224,,0.25,,92.7,,0.23,0.46,0.169,0.226,0.419,0.3,103.0,102.0,108.0,0.169,-0.89,77.2,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,
2024-05-08,745097,Strikeout,strikeout,True,455117,650644,Martín Maldonado,Aaron Civale,0,81e70df6-1add-4c75-9b7e-5c51fd7636fd,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,158.0,105.0,117.0,94.0,98.0,100.0,0.091,0.315,0.18,,-3.64,-0.11,0.36,,91.9,88.1,,80.3,0.391,0.739,0.125,0.294,0.454,0.231,0.239,0.398,0.288,,,,65.0,93.0,83.0,,,,0.224,,0.25,,92.7,,0.23,0.46,0.169,0.226,0.419,0.3,103.0,102.0,108.0,0.169,-0.89,77.2,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,
2024-05-08,745097,Strikeout,strikeout,True,455117,687330,Martín Maldonado,Kevin Kelly,0,c4308aaa-9ea6-4cc0-b187-638588a84167,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,TBR,3.83,3.31,40.0,103.0,116.0,102.0,0.81,8.78,1.13,8.55,1.35,1.94,0.241,0.371,0.207,0.276,0.473,,,,103.0,117.0,121.0,121.0,95.0,100.0,91.0,102.0,102.0,0.003,0.098,0.278,,-70.48,1.24,0.41,,90.7,87.7,,77.3,,,,0.154,0.154,0.185,0.158,0.316,0.347,,,,117.0,107.0,103.0,,,,0.621,,0.02,,90.7,,0.293,0.455,0.123,,,,,,,,,,,,,,,,,,,,,
2024-05-08,745097,Strikeout,strikeout,True,455117,670955,Martín Maldonado,Edwin Uceta,0,e3549f37-6345-489a-be1a-fdc4b304f9b0,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,0.71,1.83,12.2,108.0,109.0,111.0,0.753,8.53,1.42,4.26,0.71,0.61,0.219,0.5,0.188,0.219,0.436,116.0,109.0,109.0,,,,63.0,95.0,90.0,134.0,114.0,117.0,,0.33,0.028,0.307,,1.64,6.19,4.38,,89.2,87.9,79.8,,,,0.19,0.381,0.231,,,,0.077,0.077,0.259,118.0,108.0,117.0,,,,0.33,,2.41,,93.7,,0.111,0.222,0.333,,,,100.0,121.0,97.0,0.006,-8.99,81.5,,,,,,,,,,,,
2024-05-09,746802,Strikeout,strikeout,True,455117,594902,Martín Maldonado,Ben Lively,0,8f8ff732-f64a-4ef4-88c6-f8972e3b5586,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.075,-0.32,,0.57,0.48,89.9,,83.5,79.2,0.268,0.507,0.175,,,,0.167,0.5,0.371,0.207,0.345,0.196,62.0,111.0,99.0,,,,0.305,,0.18,,90.4,,0.25,0.45,0.152,0.222,0.37,0.188,52.0,102.0,94.0,0.072,-0.49,76.6,,,,,,,,,,,,
