date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-08-08,744819,Strikeout,strikeout,True,669477,674285,Casey Schmitt,Eduardo Salazar,0,37f39ef3-b2c4-456f-87ff-9483ec3a3487,674285.0,eduardosalazar,Salazar,Right,Eduardo Salazar,- - -,1.29,4.09,21.0,94.0,104.0,95.0,0.762,9.0,4.29,8.57,0.43,2.62,0.197,0.443,0.164,0.279,0.401,,,,80.0,104.0,96.0,93.0,93.0,88.0,119.0,93.0,101.0,,,,0.466,0.06,,0.466,0.006,0.85,,0.71,0.73,-26.48,95.7,,90.7,94.4,87.9,,,,0.324,0.378,0.066,0.15,0.25,0.408,0.25,0.25,0.25,,,,0.003,-3.49,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,744819,Flyout,field_out,True,669477,606930,Casey Schmitt,Jacob Barnes,0,52eef6cf-49ef-4f0e-9b24-18fb2e1fa8e9,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,3.38,4.26,58.2,101.0,96.0,101.0,0.778,7.36,2.3,7.98,1.07,1.06,0.267,0.349,0.145,0.256,0.396,,,,104.0,103.0,107.0,,,,87.0,84.0,90.0,88.0,101.0,96.0,,0.478,0.499,0.023,,-0.3,1.77,,1.08,,95.4,89.9,,,83.7,,,,,,,0.0,0.0,0.625,0.253,0.475,0.193,,,,,,,,,,,,,,,,0.237,0.325,0.303,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Groundout,field_out,True,669477,663947,Casey Schmitt,Tyler Holton,0,24739ede-6f4c-4dee-9bde-e2f57000bada,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.196,5.52,2.22,2.07,2.44,-0.22,92.1,87.9,83.5,91.7,80.9,0.275,0.42,0.278,0.169,0.356,0.097,0.128,0.128,0.368,0.068,0.068,0.282,103.0,86.0,94.0,0.015,1.29,79.3,,,,,,,,,,0.204,0.259,0.246,,,,,,,,,,,,,,,,,,,,,
2024-08-11,745303,Lineout,field_out,True,669477,676684,Casey Schmitt,Will Vest,0,58bd825d-3c0d-4007-a47c-7c14aab74bb1,676684.0,willvest,Vest,Right,Will Vest,DET,3.14,3.97,57.1,103.0,98.0,102.0,0.781,8.16,2.67,8.63,0.31,1.8,0.363,0.275,0.14,0.316,0.453,90.0,96.0,100.0,99.0,107.0,105.0,91.0,100.0,98.0,104.0,96.0,101.0,,,,0.124,0.55,,0.236,0.09,2.06,,0.35,-2.13,2.06,96.1,,88.8,94.7,86.8,0.067,0.067,0.342,0.313,0.438,0.162,0.359,0.5,0.304,0.2,0.238,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,745300,Groundout,field_out,True,669477,519242,Casey Schmitt,Chris Sale,0,17905ce1-6495-4240-974a-5a009d82b459,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,,,,0.074,0.38,,0.403,0.144,-0.07,,-1.49,2.17,2.72,95.0,,87.2,94.3,78.8,0.163,0.207,0.233,0.333,0.524,0.139,0.173,0.226,0.42,0.277,0.447,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,745300,Lineout,field_out,True,669477,519242,Casey Schmitt,Chris Sale,0,fa910dc0-4be0-4f65-a2e3-21900949a5a2,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,112.0,100.0,97.0,111.0,100.0,105.0,,,,0.074,0.38,,0.403,0.144,-0.07,,-1.49,2.17,2.72,95.0,,87.2,94.3,78.8,0.163,0.207,0.233,0.333,0.524,0.139,0.173,0.226,0.42,0.277,0.447,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745302,Groundout,field_out,True,669477,669276,Casey Schmitt,Dylan Lee,0,094c8961-8247-4c89-aa0b-2aa44bbf9a05,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.94,2.48,51.0,103.0,97.0,104.0,0.661,10.41,2.47,7.24,0.88,0.82,0.138,0.492,0.077,0.277,0.444,105.0,105.0,99.0,88.0,102.0,99.0,,,,100.0,103.0,109.0,,,,,0.333,,0.54,0.127,-0.31,,,1.9,0.51,92.1,,85.6,,83.9,0.226,0.355,0.446,,,,0.167,0.271,0.454,0.305,0.525,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,745301,Single,single,False,669477,592426,Casey Schmitt,Luke Jackson,1,ec4438e1-5c89-4aae-8df9-7b324b024420,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,98.0,98.0,98.0,,,,142.0,91.0,110.0,92.0,87.0,73.0,,0.32,0.01,0.519,,-0.42,-3.27,,-0.66,,94.7,90.6,,,87.3,,,,,,,0.28,0.48,0.286,0.255,0.383,0.245,134.0,105.0,118.0,0.15,0.61,84.5,0.267,0.367,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Single,single,False,669477,608331,Casey Schmitt,Max Fried,1,37c98828-5d74-4800-ab78-32f2beb97c0d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,,,,,,,0.313,0.313,0.341,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,
2024-08-15,745298,Pop Out,field_out,True,669477,608331,Casey Schmitt,Max Fried,0,d94bed24-9826-4c8d-8f22-e0eda5831b9e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.213,0.298,0.286,0.278,0.354,0.187,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,,,,,,,0.313,0.313,0.341,,,,,,,,,,,,,0.25,0.25,0.31,,,,,,
2024-08-15,745298,Home Run,home_run,False,669477,445926,Casey Schmitt,Jesse Chavez,1,fbd9d2bf-e565-4123-b33b-98b7ae2cbc6b,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,,,,87.0,103.0,97.0,101.0,120.0,125.0,86.0,101.0,96.0,0.268,,0.515,0.017,0.127,,0.72,-1.12,-9.71,-0.43,,88.8,85.2,90.7,81.4,0.273,0.424,0.158,0.305,0.576,0.093,0.333,1.0,0.429,,,,86.0,95.0,93.0,0.073,0.14,75.7,0.214,0.286,0.242,,,,,,,0.218,0.356,0.19,,,,,,,,,,,,,,,,,,,,,
2024-08-15,745298,Single,single,False,669477,607481,Casey Schmitt,Aaron Bummer,0,c54d9afa-6ab6-4bc4-8d35-559d2ec6d4bd,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.61,2.69,47.1,103.0,101.0,100.0,0.763,11.22,2.66,10.46,0.19,3.39,0.263,0.376,0.188,0.218,0.423,86.0,94.0,92.0,88.0,108.0,97.0,89.0,104.0,96.0,119.0,102.0,106.0,75.0,96.0,87.0,0.407,0.092,0.058,0.395,0.012,1.55,-4.43,0.23,0.21,-1.34,93.8,87.4,84.3,93.2,82.3,0.333,0.333,0.143,0.361,0.458,0.109,,,,0.2,0.25,0.256,114.0,109.0,107.0,0.036,-2.17,82.4,0.25,0.25,0.4,,,,,,,0.385,0.692,0.235,,,,,,,,,,,,,0.234,0.286,0.429,,,,,,
2024-08-17,745626,Groundout,field_out,True,669477,680880,Casey Schmitt,Grant Holman,0,c298b383-e753-4dc3-b4a6-eacdb2e7bdad,680880.0,grantholman,Holman,Right,Grant Holman,OAK,9.0,4.17,4.0,100.0,104.0,104.0,0.63,11.25,9.0,18.0,2.25,11.0,0.133,0.267,0.133,0.467,0.349,167.0,108.0,130.0,58.0,96.0,85.0,,,,86.0,94.0,93.0,,,,,0.472,,0.16,0.368,-4.34,,,-2.85,-1.98,94.6,,87.0,,85.4,0.2,0.5,0.4,,,,,,,0.556,0.667,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745626,Strikeout,strikeout,True,669477,671305,Casey Schmitt,Michel Otañez,0,b7e0a1d4-d1ed-4a82-82e3-cb8eb363b3fe,671305.0,michelotanez,Otañez,Right,Michel Otañez,OAK,4.76,2.77,22.2,96.0,115.0,101.0,0.639,14.29,4.37,8.34,0.79,0.9,0.245,0.358,0.208,0.245,0.399,,,,135.0,93.0,101.0,106.0,95.0,97.0,99.0,97.0,101.0,,,,0.191,0.396,,0.413,,-0.51,,-2.22,2.01,,98.1,,,97.4,85.1,,,,0.381,0.619,0.03,0.179,0.205,0.532,0.214,0.321,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,745621,Groundout,field_out,True,669477,676664,Casey Schmitt,JP Sears,0,d211ed77-4ef5-4f4e-be16-ce7ebd65edd8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-18,745621,Single,single,False,669477,676664,Casey Schmitt,JP Sears,1,46d5a96b-f83d-4424-8e52-9a915bd40a54,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-18,745621,Strikeout,strikeout,True,669477,676664,Casey Schmitt,JP Sears,0,8dffebfe-40fa-450e-9691-a0b82ea689e4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,87.0,95.0,84.0,74.0,102.0,94.0,90.0,101.0,88.0,119.0,99.0,105.0,,,,0.109,0.354,,0.351,0.187,-0.39,,1.05,-0.46,0.0,92.0,,84.2,90.1,78.9,0.306,0.417,0.209,0.295,0.41,0.116,0.273,0.659,0.234,0.213,0.431,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,0.403,0.215,,,,,,
2024-08-21,745297,Double,double,False,669477,676979,Casey Schmitt,Garrett Crochet,0,f2616f1e-6f8c-4d66-8f33-1cb8a9cb3e5b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.182,0.303,0.286,,,,,,,0.196,0.298,0.326,,,,,,,,,,,,,,,,0.259,0.42,0.328,,,,,,,,,,,,,0.217,0.587,0.384,,,,,,
2024-08-21,745297,Strikeout,strikeout,True,669477,676979,Casey Schmitt,Garrett Crochet,0,be59bb24-3309-4de4-9068-b0576434ae8a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,104.0,103.0,104.0,163.0,31.0,22.0,138.0,99.0,104.0,93.0,105.0,103.0,0.004,0.553,0.287,0.097,0.059,1.66,0.26,-5.89,-2.54,-0.41,97.1,91.5,90.9,96.8,84.1,0.182,0.303,0.286,,,,,,,0.196,0.298,0.326,,,,,,,,,,,,,,,,0.259,0.42,0.328,,,,,,,,,,,,,0.217,0.587,0.384,,,,,,
2024-08-30,745299,Strikeout,strikeout,True,669477,670124,Casey Schmitt,Adam Oller,0,e1d90bf3-dfe5-4c42-aa86-9c9f8d2111e7,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,102.0,92.0,93.0,,,,,,,,,,,0.545,,,0.088,-0.2,,,,-3.73,93.8,,86.5,,,0.6,0.6,0.417,,,,,,,0.205,0.477,0.174,121.0,96.0,97.0,0.367,2.48,84.2,0.2,0.4,0.083,,,,,,,,,,,,,,,,,,,0.043,0.043,0.395,,,,,,,,,
2024-08-30,745299,Strikeout,strikeout,True,669477,670124,Casey Schmitt,Adam Oller,0,63b5699f-d4c9-4809-8657-8968725a5b06,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,102.0,92.0,93.0,,,,,,,,,,,0.545,,,0.088,-0.2,,,,-3.73,93.8,,86.5,,,0.6,0.6,0.417,,,,,,,0.205,0.477,0.174,121.0,96.0,97.0,0.367,2.48,84.2,0.2,0.4,0.083,,,,,,,,,,,,,,,,,,,0.043,0.043,0.395,,,,,,,,,
2024-09-18,746988,Groundout,field_out,True,669477,665152,Casey Schmitt,Dean Kremer,0,40fbc295-67e4-47fd-90e4-92e479f44edd,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,,,,91.0,99.0,98.0,78.0,106.0,98.0,,,,99.0,102.0,98.0,0.15,0.316,0.235,,,-0.39,0.36,0.86,,,93.3,86.9,,92.3,,,,,0.238,0.345,0.074,,,,0.25,0.522,0.233,92.0,98.0,96.0,0.117,0.35,77.0,0.225,0.3,0.186,72.0,99.0,99.0,0.182,0.68,84.0,0.252,0.358,0.231,0.14,0.226,0.36,,,,,,,,,,,,,,,,,,
2024-09-18,746988,Single,single,False,669477,665152,Casey Schmitt,Dean Kremer,1,f9020af7-2c7b-4de1-a373-ce7741af8df8,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,,,,91.0,99.0,98.0,78.0,106.0,98.0,,,,99.0,102.0,98.0,0.15,0.316,0.235,,,-0.39,0.36,0.86,,,93.3,86.9,,92.3,,,,,0.238,0.345,0.074,,,,0.25,0.522,0.233,92.0,98.0,96.0,0.117,0.35,77.0,0.225,0.3,0.186,72.0,99.0,99.0,0.182,0.68,84.0,0.252,0.358,0.231,0.14,0.226,0.36,,,,,,,,,,,,,,,,,,
2024-09-18,746988,Flyout,field_out,True,669477,665152,Casey Schmitt,Dean Kremer,0,2e8c3a31-d6cf-425d-a08b-88e8823a4c9f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.19,4.44,124.2,100.0,88.0,98.0,0.799,8.66,3.54,7.72,1.23,1.0,0.249,0.39,0.235,0.287,0.422,,,,91.0,99.0,98.0,78.0,106.0,98.0,,,,99.0,102.0,98.0,0.15,0.316,0.235,,,-0.39,0.36,0.86,,,93.3,86.9,,92.3,,,,,0.238,0.345,0.074,,,,0.25,0.522,0.233,92.0,98.0,96.0,0.117,0.35,77.0,0.225,0.3,0.186,72.0,99.0,99.0,0.182,0.68,84.0,0.252,0.358,0.231,0.14,0.226,0.36,,,,,,,,,,,,,,,,,,
2024-09-18,746988,Walk,walk,False,669477,657097,Casey Schmitt,Jacob Webb,0,5cb71f30-3acc-4e4d-82b0-259766f9f89a,657097.0,jacobwebb,"Webb, J",Right,Jacob Webb,BAL,3.25,3.68,52.2,99.0,108.0,102.0,0.757,9.06,4.61,6.32,0.68,0.8,0.291,0.383,0.22,0.305,0.433,111.0,100.0,103.0,106.0,98.0,99.0,,,,110.0,99.0,106.0,,,,,0.451,,0.275,0.274,-0.35,,,0.85,1.78,93.4,,84.3,,82.7,0.129,0.226,0.36,,,,,,,0.212,0.388,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.294,0.208,,,,,,
2024-09-19,746985,Groundout,field_out,True,669477,621107,Casey Schmitt,Zach Eflin,0,513d4a95-2c3a-498f-9fc9-0f6b59bc3547,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.057,-0.58,1.54,0.29,0.31,-0.18,92.4,88.1,85.5,91.7,79.7,0.2,0.378,0.113,0.28,0.381,0.139,,,,0.246,0.421,0.246,108.0,113.0,109.0,0.19,-1.29,78.8,0.294,0.476,0.333,,,,,,,0.218,0.352,0.229,,,,,,,,,,,,,0.25,0.5,0.203,,,,,,
2024-09-19,746985,Groundout,field_out,True,669477,621107,Casey Schmitt,Zach Eflin,0,ebb24f5c-3638-479c-8583-db8815460564,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.53,3.47,160.2,108.0,92.0,104.0,0.804,7.45,1.06,9.07,1.18,1.14,0.229,0.452,0.176,0.316,0.452,84.0,100.0,104.0,61.0,105.0,95.0,90.0,109.0,105.0,122.0,107.0,113.0,86.0,106.0,98.0,0.283,0.092,0.28,0.097,0.057,-0.58,1.54,0.29,0.31,-0.18,92.4,88.1,85.5,91.7,79.7,0.2,0.378,0.113,0.28,0.381,0.139,,,,0.246,0.421,0.246,108.0,113.0,109.0,0.19,-1.29,78.8,0.294,0.476,0.333,,,,,,,0.218,0.352,0.229,,,,,,,,,,,,,0.25,0.5,0.203,,,,,,
2024-09-19,746985,Single,single,False,669477,672335,Casey Schmitt,Cionel Pérez,1,0d82374d-4d1c-4445-95ba-80a136cbed12,672335.0,cionelperez,"Pérez, C",Left,Cionel Pérez,BAL,4.01,3.63,51.2,94.0,97.0,96.0,0.785,7.84,4.7,7.66,0.0,1.86,0.272,0.437,0.199,0.318,0.428,,,,101.0,92.0,88.0,90.0,96.0,96.0,100.0,94.0,101.0,,,,0.381,0.244,,0.375,,-0.53,,0.65,0.59,,96.5,,,96.1,83.1,,,,0.244,0.293,0.199,0.176,0.294,0.316,0.273,0.318,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746985,Single,single,False,669477,622554,Casey Schmitt,Seranthony Domínguez,1,54f7dc9c-6aec-4397-910a-689812577779,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.31,3.65,56.1,97.0,130.0,103.0,0.752,10.54,3.04,7.83,1.92,0.71,0.256,0.391,0.205,0.295,0.435,17.0,99.0,101.0,130.0,96.0,98.0,107.0,98.0,103.0,143.0,99.0,107.0,,,,0.181,0.403,,0.404,0.012,-0.22,,-0.51,0.39,-4.95,97.7,,91.4,98.1,88.5,,,,0.31,0.381,0.097,0.172,0.404,0.387,0.231,0.474,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746256,Groundout,field_out,True,669477,608379,Casey Schmitt,Michael Wacha,0,cc3488ec-b1fb-4996-b8d7-2f7275379bcf,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.321,0.16,-0.91,0.37,-2.52,2.58,93.6,88.8,81.3,93.7,84.1,0.164,0.296,0.347,0.244,0.294,0.095,0.382,0.618,0.378,0.297,0.477,0.175,74.0,89.0,92.0,0.083,-1.61,75.2,0.357,0.643,0.174,,,,,,,0.314,0.457,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746256,Strikeout,strikeout,True,669477,608379,Casey Schmitt,Michael Wacha,0,7eecddc3-2b8a-4030-a038-154b71c4bc8f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.28,4.03,161.2,102.0,91.0,100.0,0.781,7.96,2.45,8.29,0.89,0.93,0.253,0.436,0.209,0.272,0.43,111.0,110.0,113.0,84.0,102.0,99.0,77.0,103.0,90.0,98.0,89.0,90.0,78.0,100.0,92.0,0.15,0.237,0.115,0.094,0.321,0.16,-0.91,0.37,-2.52,2.58,93.6,88.8,81.3,93.7,84.1,0.164,0.296,0.347,0.244,0.294,0.095,0.382,0.618,0.378,0.297,0.477,0.175,74.0,89.0,92.0,0.083,-1.61,75.2,0.357,0.643,0.174,,,,,,,0.314,0.457,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746256,Single,single,False,669477,672582,Casey Schmitt,Angel Zerpa,0,ddbb8d1a-0156-44cf-b8a6-e4aa1d97092b,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,4.14,4.62,50.0,103.0,91.0,101.0,0.862,8.46,3.24,10.26,1.08,2.17,0.335,0.272,0.158,0.285,0.49,61.0,97.0,86.0,75.0,99.0,90.0,96.0,106.0,105.0,112.0,104.0,110.0,,,,0.436,0.202,,0.252,0.106,-0.86,,-0.31,0.6,-4.47,95.7,,88.6,96.4,86.2,0.368,0.737,0.263,0.282,0.373,0.118,0.22,0.341,0.192,0.303,0.485,0.138,92.0,12.0,40.0,0.003,-3.69,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,746256,Single,single,False,669477,674444,Casey Schmitt,Steven Cruz,0,36be57ac-4de4-4f4d-a04f-ea41852669d5,674444.0,stevencruz,Cruz,Right,Steven Cruz,KCR,0.0,1.11,5.2,104.0,102.0,106.0,0.773,6.35,0.0,1.59,0.0,1.0,0.286,0.357,0.286,0.143,0.427,,,,124.0,109.0,113.0,71.0,110.0,119.0,90.0,94.0,99.0,88.0,102.0,100.0,0.024,0.415,0.341,0.22,,4.83,4.56,2.51,4.03,,97.9,92.9,,97.2,90.9,,,,,,,0.167,0.167,0.333,0.0,0.0,0.111,,,,,,,,,,,,,,,,0.0,0.0,0.267,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Walk,walk,False,669477,593958,Casey Schmitt,Eduardo Rodriguez,1,12bcde13-c3ae-4419-ae26-a3bb329295cd,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.277,0.404,0.265,0.333,0.476,0.2,0.182,0.455,0.053,0.246,0.508,0.274,,,,,,,,,,,,,,,,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,
2024-09-23,747150,Home Run,home_run,False,669477,593958,Casey Schmitt,Eduardo Rodriguez,0,9b8c5abc-c4e8-4b11-b1df-630742eb9c81,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.56,5.86,45.1,103.0,75.0,95.0,0.803,8.74,3.38,10.32,1.59,0.92,0.19,0.451,0.148,0.373,0.404,96.0,101.0,100.0,59.0,102.0,91.0,83.0,112.0,101.0,104.0,108.0,104.0,75.0,102.0,94.0,0.078,0.44,0.192,0.065,0.225,0.0,-2.16,-4.47,-0.28,-0.56,91.9,88.7,86.7,91.6,83.9,0.277,0.404,0.265,0.333,0.476,0.2,0.182,0.455,0.053,0.246,0.508,0.274,,,,,,,,,,,,,,,,0.35,0.625,0.139,,,,,,,,,,,,,,,,,,,,,
