date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-05-22,746304,Pop Out,field_out,True,628451,666142,Andy Ibáñez,Cole Ragans,0,c4cc01bc-838c-4f89-b4a9-97ff08b72124,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,89.0,98.0,93.0,0.406,0.128,0.12,0.247,1.1,1.57,-1.6,1.11,95.8,91.3,85.3,86.7,0.206,0.351,0.239,0.304,0.326,0.224,0.242,0.387,0.368,0.205,0.286,0.493,,,,99.0,94.0,100.0,,0.099,,1.27,,81.1,,,,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746304,Strikeout,strikeout,True,628451,666142,Andy Ibáñez,Cole Ragans,0,10cff3d5-cb38-4c33-a043-a5a69641b046,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,89.0,98.0,93.0,0.406,0.128,0.12,0.247,1.1,1.57,-1.6,1.11,95.8,91.3,85.3,86.7,0.206,0.351,0.239,0.304,0.326,0.224,0.242,0.387,0.368,0.205,0.286,0.493,,,,99.0,94.0,100.0,,0.099,,1.27,,81.1,,,,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746304,Strikeout,strikeout,True,628451,666142,Andy Ibáñez,Cole Ragans,0,352c7941-868f-4523-9f23-72bdabea1bb8,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,89.0,98.0,93.0,0.406,0.128,0.12,0.247,1.1,1.57,-1.6,1.11,95.8,91.3,85.3,86.7,0.206,0.351,0.239,0.304,0.326,0.224,0.242,0.387,0.368,0.205,0.286,0.493,,,,99.0,94.0,100.0,,0.099,,1.27,,81.1,,,,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,746304,Double,double,False,628451,519293,Andy Ibáñez,Will Smith,1,64949f4d-1fe7-4423-92e6-14521a67a608,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,62.0,97.0,87.0,113.0,100.0,105.0,,,,0.322,,0.445,0.136,-1.31,,0.85,-0.65,91.3,,85.8,80.5,0.341,0.523,0.091,,,,0.196,0.304,0.32,0.222,0.444,0.355,,,,,,,,,,,,,,,,0.25,0.25,0.308,71.0,93.0,98.0,0.097,-0.01,76.2,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746474,Single,single,False,628451,641835,Andy Ibáñez,Tim Mayza,0,61a247c0-7c59-4933-9fc7-8545242e8a09,641835.0,timmayza,Mayza,Left,Tim Mayza,TOR,8.03,6.84,24.2,97.0,103.0,95.0,0.843,5.84,4.38,13.14,1.09,1.16,0.258,0.344,0.14,0.29,0.423,,,,29.0,90.0,120.0,146.0,92.0,98.0,,,,0.006,,0.292,,2.09,,-3.0,,91.5,,,86.4,,,,,,,0.321,0.536,0.203,,,,86.0,99.0,94.0,,,,0.702,,-1.23,,91.9,,0.346,0.526,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746469,Flyout,field_out,True,628451,579328,Andy Ibáñez,Yusei Kikuchi,0,cb0527ca-51f6-4bbd-a5c5-d8316378f031,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,0.491,,0.158,0.107,-0.31,,-0.05,0.45,95.6,,87.2,89.2,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746469,Single,single,False,628451,579328,Andy Ibáñez,Yusei Kikuchi,1,4fdfe638-5f9d-450a-8051-fb179400c095,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,110.0,100.0,107.0,,,,0.491,,0.158,0.107,-0.31,,-0.05,0.45,95.6,,87.2,89.2,0.302,0.55,0.269,,,,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,0.278,0.435,0.271,98.0,105.0,105.0,0.244,-0.17,82.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746469,Walk,walk,False,628451,670950,Andy Ibáñez,Trevor Richards,0,81c0d8ef-51ba-4b60-9958-a25640c0fa46,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,0.412,,,0.587,1.05,,,0.94,92.1,,79.0,,0.197,0.303,0.139,,,,,,,0.131,0.293,0.317,,,,,,,0.001,,-3.42,,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746468,Forceout,force_out,True,628451,547973,Andy Ibáñez,Aroldis Chapman,1,bfafdf37-025c-4c37-85db-cc307506c0d3,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,97.0,80.0,82.0,100.0,86.0,102.0,,,,0.342,,0.286,,-0.41,,0.1,,97.5,,,86.6,0.185,0.333,0.265,,,,0.207,0.276,0.311,,,,228.0,109.0,122.0,,,,0.263,,-1.42,,99.3,,0.222,0.467,0.316,,,,,,,,,,91.0,104.0,105.0,0.11,1.87,91.3,0.136,0.182,0.514,,,,,,,,,,,,,,,
2024-05-29,746468,Strikeout,strikeout,True,628451,670280,Andy Ibáñez,David Bednar,0,b9529f03-549c-447b-bf73-acae389ac43d,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,0.597,,,,0.22,,,,97.0,,,,0.256,0.439,0.244,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.167,97.0,94.0,100.0,0.207,1.61,77.0,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,,,,,,,
2024-05-31,746955,Strikeout,strikeout,True,628451,656557,Andy Ibáñez,Tanner Houck,0,7694175f-e0e2-4add-8879-fa15a3cb509e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,95.0,93.0,93.0,,0.022,0.423,,,-0.99,1.85,,,87.1,,83.1,,,,0.2,0.4,0.235,0.191,0.275,0.294,,,,96.0,103.0,97.0,,,,0.299,,0.49,,93.4,,0.275,0.344,0.129,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,,,,,,,,,,,,,
2024-05-31,746955,Pop Out,field_out,True,628451,656557,Andy Ibáñez,Tanner Houck,0,382209b8-0610-4cef-99a0-c3da0d08ed3b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,95.0,93.0,93.0,,0.022,0.423,,,-0.99,1.85,,,87.1,,83.1,,,,0.2,0.4,0.235,0.191,0.275,0.294,,,,96.0,103.0,97.0,,,,0.299,,0.49,,93.4,,0.275,0.344,0.129,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,,,,,,,,,,,,,
2024-05-31,746955,Field Error,field_error,False,628451,656557,Andy Ibáñez,Tanner Houck,1,1e053ce8-1d1f-4745-a766-b5d31885dc2c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,95.0,93.0,93.0,,0.022,0.423,,,-0.99,1.85,,,87.1,,83.1,,,,0.2,0.4,0.235,0.191,0.275,0.294,,,,96.0,103.0,97.0,,,,0.299,,0.49,,93.4,,0.275,0.344,0.129,,,,,,,,,,116.0,105.0,111.0,0.255,1.83,88.4,0.188,0.234,0.233,,,,,,,,,,,,,,,
2024-05-31,746955,Pop Out,field_out,True,628451,686580,Andy Ibáñez,Justin Slaten,0,3c8de1cd-9b63-4606-8793-716aa0c4f492,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.38,2.96,42.2,100.0,105.0,101.0,0.716,9.49,1.9,7.38,0.42,1.58,0.181,0.44,0.181,0.328,0.415,,,,111.0,100.0,105.0,113.0,97.0,102.0,89.0,100.0,95.0,0.275,0.392,0.273,,1.62,2.42,-0.26,,96.3,91.2,,83.9,0.147,0.147,0.268,0.222,0.302,0.248,0.264,0.415,0.406,,,,,,,,,,,,,,,,,,,0.222,0.222,0.417,153.0,107.0,116.0,0.06,-0.28,83.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746952,Lineout,field_out,True,628451,657514,Andy Ibáñez,Brennan Bernardino,0,62b754c8-978e-4a5f-a79f-020cdc088614,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,2.53,3.54,32.0,98.0,93.0,93.0,0.837,8.16,3.94,7.59,0.28,1.16,0.27,0.348,0.18,0.281,0.515,,,,,,,82.0,99.0,92.0,124.0,76.0,77.0,,0.104,0.051,,,-2.71,2.84,,,87.1,,84.4,,,,0.429,0.571,0.063,0.0,0.0,0.091,,,,85.0,104.0,93.0,,,,0.514,,2.0,,91.3,,0.234,0.297,0.189,0.214,0.357,0.23,94.0,95.0,100.0,0.332,-0.65,78.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746953,Double,double,False,628451,592155,Andy Ibáñez,Cam Booser,1,5060a210-4435-48ec-8f11-2e087342ed27,592155.0,cambooser,Booser,Left,Cam Booser,BOS,2.9,2.88,31.0,102.0,96.0,101.0,0.742,9.87,2.03,8.13,0.87,0.51,0.163,0.5,0.128,0.326,0.466,,,,96.0,108.0,108.0,94.0,103.0,105.0,97.0,93.0,91.0,0.42,0.353,0.227,,1.68,0.3,1.16,,95.5,88.3,,82.5,0.217,0.317,0.287,0.333,0.5,0.286,0.2,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,745007,Strikeout,strikeout,True,628451,489446,Andy Ibáñez,Kirby Yates,0,ba420db1-203c-41c2-b461-a0c908dbeb2d,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,86.0,103.0,101.0,93.0,96.0,103.0,,,,0.597,,0.011,,2.73,,0.4,,93.1,,,85.8,0.137,0.178,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34,,,,,,,,,,,,,,,
2024-06-07,746466,Groundout,field_out,True,628451,668964,Andy Ibáñez,Tobias Myers,0,8077bbb3-dd05-4ce2-a66e-08ead75b5c10,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,93.0,106.0,104.0,96.0,101.0,91.0,0.4,0.229,0.192,0.12,1.01,-1.06,2.07,0.93,92.7,89.4,81.2,85.4,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,75.0,91.0,71.0,,,,0.007,,13.69,,91.2,,0.0,0.0,0.0,0.5,0.7,0.1,72.0,100.0,102.0,0.051,-3.98,77.7,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746466,Grounded Into DP,grounded_into_double_play,True,628451,703231,Andy Ibáñez,James Meeker,1,e82be865-cf6c-4646-a92f-2d9d0b5d1995,703231.0,jamesmeeker,Meeker,Right,James Meeker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,746461,Strikeout,strikeout,True,628451,657649,Andy Ibáñez,Jared Koenig,0,3eaf2d53-08d6-4446-8530-136287d9f1a0,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,66.0,87.0,87.0,81.0,117.0,116.0,,,,91.0,101.0,99.0,0.002,0.238,,0.02,-3.7,1.4,,3.47,95.0,90.4,84.8,,,,,0.194,0.323,0.278,,,,,,,89.0,100.0,97.0,,,,0.586,,1.64,,94.5,,0.2,0.282,0.178,0.19,0.19,0.471,95.0,109.0,104.0,0.154,1.05,80.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Pop Out,field_out,True,628451,669060,Andy Ibáñez,Bryse Wilson,0,6272efa3-03d8-49e8-96e7-81adf7f79e41,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,97.0,97.0,93.0,0.145,0.338,,0.046,-2.82,0.87,,-1.63,93.6,88.9,88.1,,0.268,0.482,0.24,0.234,0.372,0.248,,,,0.25,0.375,0.15,90.0,106.0,96.0,,,,0.317,,1.33,,93.2,,0.228,0.36,0.159,0.261,0.587,0.245,107.0,108.0,107.0,0.154,-1.78,80.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Strikeout,strikeout,True,628451,669060,Andy Ibáñez,Bryse Wilson,0,a0fba8c0-7347-4e4a-bd79-dc751c1204d6,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,97.0,97.0,93.0,0.145,0.338,,0.046,-2.82,0.87,,-1.63,93.6,88.9,88.1,,0.268,0.482,0.24,0.234,0.372,0.248,,,,0.25,0.375,0.15,90.0,106.0,96.0,,,,0.317,,1.33,,93.2,,0.228,0.36,0.159,0.261,0.587,0.245,107.0,108.0,107.0,0.154,-1.78,80.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Single,single,False,628451,571948,Andy Ibáñez,Hoby Milner,1,04c0ccc1-bf5c-45cd-bbb9-dd41514c04e3,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,122.0,103.0,109.0,,,,0.178,,0.346,0.131,1.4,,1.03,1.39,88.7,,81.2,79.4,0.1,0.233,0.242,,,,0.22,0.36,0.271,0.158,0.368,0.3,86.0,105.0,99.0,,,,0.346,,-2.37,,88.4,,0.418,0.597,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Strikeout,strikeout,True,628451,643361,Andy Ibáñez,Kevin Herget,0,e15b80b5-ae87-4d5c-9a94-ebffebcee1b3,643361.0,kevinherget,Herget,Right,Kevin Herget,MIL,2.08,5.4,8.2,98.0,98.0,97.0,0.759,7.27,3.12,4.15,1.04,1.0,0.087,0.261,0.13,0.435,0.443,114.0,103.0,107.0,77.0,86.0,83.0,147.0,135.0,144.0,111.0,112.0,107.0,0.435,0.2,0.026,0.339,3.1,0.07,15.22,1.63,93.1,87.1,82.6,84.4,0.091,0.091,0.292,0.2,0.8,0.125,,,,0.167,0.25,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,746464,Groundout,field_out,True,628451,680730,Andy Ibáñez,Mitchell Parker,0,f9feb1d9-4b37-43d9-ab55-443df2e7ca1e,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,106.0,106.0,110.0,,,,0.49,,0.09,,0.85,,-1.59,,92.6,,,84.6,0.241,0.382,0.12,,,,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,
2024-06-11,746464,Lineout,field_out,True,628451,680730,Andy Ibáñez,Mitchell Parker,0,e9ddfb8e-376c-448b-86bc-44c08cba71c9,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,106.0,106.0,110.0,,,,0.49,,0.09,,0.85,,-1.59,,92.6,,,84.6,0.241,0.382,0.12,,,,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,
2024-06-11,746464,Field Error,field_error,False,628451,680730,Andy Ibáñez,Mitchell Parker,1,08282475-2943-4133-b125-f47ec748eee5,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,79.0,102.0,97.0,106.0,106.0,110.0,,,,0.49,,0.09,,0.85,,-1.59,,92.6,,,84.6,0.241,0.382,0.12,,,,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,
2024-06-11,746464,Lineout,field_out,True,628451,571670,Andy Ibáñez,Dylan Floro,0,8d5f77dc-939b-4933-a116-88ac986f2802,571670.0,dylanfloro,Floro,Right,Dylan Floro,WSN,2.11,3.1,47.0,106.0,75.0,96.0,0.809,7.28,2.3,7.09,0.0,1.66,0.293,0.338,0.18,0.331,0.455,68.0,115.0,101.0,83.0,111.0,102.0,68.0,98.0,89.0,,,,0.166,,0.28,0.08,2.92,,2.14,-0.67,90.0,,84.1,83.6,0.182,0.182,0.226,,,,0.167,0.19,0.351,0.308,0.308,0.296,79.0,107.0,96.0,,,,0.473,,2.15,,90.2,,0.247,0.296,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,746462,Single,single,False,628451,676395,Andy Ibáñez,Robert Garcia,0,ac5eca33-bfba-49e1-a0c2-f2ed0bdafb5d,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,114.0,103.0,104.0,107.0,114.0,118.0,,,,0.562,,0.175,0.264,0.35,,-0.82,1.41,94.4,,87.4,84.8,0.25,0.397,0.238,,,,0.269,0.462,0.294,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Flyout,field_out,True,628451,571578,Andy Ibáñez,Patrick Corbin,0,4c73fcb2-e8c8-4828-8023-97042ad2bad5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,-1.8,,91.4,,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Single,single,False,628451,571578,Andy Ibáñez,Patrick Corbin,1,772efb9e-79bb-420f-ab14-46599c18d5ba,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,-1.8,,91.4,,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Hit By Pitch,hit_by_pitch,False,628451,571578,Andy Ibáñez,Patrick Corbin,0,149e27e6-d467-4190-acef-d53831b411bc,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,0.103,0.179,0.316,0.05,-1.09,0.23,0.02,-4.62,91.3,84.5,81.2,79.7,0.324,0.541,0.117,0.253,0.38,0.236,0.25,0.384,0.352,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,-1.8,,91.4,,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Double,double,False,628451,571882,Andy Ibáñez,Derek Law,1,2e7e64a4-4e9c-4ad7-896d-cd424755d33d,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,80.0,103.0,95.0,112.0,113.0,107.0,81.0,100.0,94.0,0.133,0.399,0.287,0.043,-1.25,0.36,2.56,1.29,95.1,91.5,88.4,87.2,0.292,0.5,0.186,0.293,0.387,0.252,0.171,0.256,0.405,0.222,0.222,0.238,85.0,97.0,89.0,,,,0.092,,-2.66,,94.4,,0.455,0.545,0.109,0.75,2.25,0.0,100.0,94.0,99.0,0.046,-7.81,77.8,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746381,Pop Out,field_out,True,628451,661527,Andy Ibáñez,Seth Martinez,0,6df6bd2a-8881-417f-bbb1-323d7e82a26b,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,73.0,100.0,94.0,135.0,100.0,108.0,,,,0.306,,0.327,0.155,1.96,,0.1,-0.57,90.9,,84.9,79.2,0.213,0.298,0.191,,,,0.191,0.426,0.337,0.259,0.37,0.292,103.0,103.0,93.0,,,,0.212,,2.47,,89.8,,0.179,0.256,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-15,746381,Pop Out,field_out,True,628451,606160,Andy Ibáñez,Rafael Montero,0,25a54f86-ecf9-445b-a0c2-57ce567a493d,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,105.0,98.0,98.0,122.0,89.0,92.0,,,,0.46,,0.079,0.235,-0.42,,-9.5,-0.86,95.4,,91.0,86.2,0.233,0.605,0.254,,,,0.714,1.714,0.235,0.273,0.409,0.123,95.0,100.0,94.0,,,,0.227,,3.22,,94.8,,0.154,0.179,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,746377,Double,double,False,628451,623352,Andy Ibáñez,Josh Hader,1,0c8464f4-a561-420d-8786-ccb7cfe6180d,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,112.0,97.0,107.0,,,,,,0.264,0.015,,,1.55,-10.92,,,89.3,86.2,,,,,,,0.149,0.277,0.549,,,,133.0,99.0,115.0,,,,0.721,,0.94,,96.0,,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
