date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-05-06,745669,Sac Fly,sac_fly,True,687231,571760,Darell Hernaiz,Andrew Heaney,1,8911c8f8-3dc1-41a4-83d0-6e6c94139c50,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Strikeout,strikeout,True,687231,571760,Darell Hernaiz,Andrew Heaney,0,e7cfb5e9-217c-4b5d-9749-26f9b416b288,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Strikeout,strikeout,True,687231,571760,Darell Hernaiz,Andrew Heaney,0,5a0deac2-22ad-4916-bb21-a3e9bd64e1a5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Flyout,field_out,True,687231,489446,Darell Hernaiz,Kirby Yates,0,99caec9f-4381-4e24-9afe-98e2a27af0c4,489446.0,kirbyyates,Yates,Right,Kirby Yates,TEX,1.05,1.8,34.1,101.0,95.0,102.0,0.695,12.06,4.19,3.93,0.0,1.32,0.243,0.4,0.157,0.243,0.406,,,,,,,93.0,96.0,103.0,,0.011,,,0.4,,,,85.8,,,,,,,,,,86.0,103.0,101.0,,,,,,,0.597,,,2.73,,,93.1,,,0.137,0.178,0.341,,,,,,,,,,,,,108.0,100.0,104.0,0.393,1.29,86.4,0.122,0.171,0.34,,,,,,,,,
2024-05-07,745668,Field Error,field_error,False,687231,570632,Darell Hernaiz,José Ureña,1,89f417db-31ee-432f-becd-7933cab233e2,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.365,0.174,1.6,-0.1,-0.43,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,87.0,97.0,93.0,,,,,,,0.067,,,-2.63,,,96.2,,,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745636,Strikeout,strikeout,True,687231,656427,Darell Hernaiz,Jack Flaherty,0,4ef1d8f0-c387-4e83-8144-9ca6e1552195,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,75.0,83.0,69.0,95.0,105.0,105.0,0.023,0.304,0.03,-5.92,0.23,-0.26,85.8,90.7,84.7,0.6,1.2,0.357,0.212,0.462,0.36,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,,,,0.434,,0.208,0.61,,2.39,93.5,,77.5,0.248,0.396,0.245,,,,0.156,0.177,0.443,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745636,Lineout,field_out,True,687231,656427,Darell Hernaiz,Jack Flaherty,0,2d33979d-2b07-4e73-9038-11f9edacf7aa,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,75.0,83.0,69.0,95.0,105.0,105.0,0.023,0.304,0.03,-5.92,0.23,-0.26,85.8,90.7,84.7,0.6,1.2,0.357,0.212,0.462,0.36,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,,,,0.434,,0.208,0.61,,2.39,93.5,,77.5,0.248,0.396,0.245,,,,0.156,0.177,0.443,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745636,Groundout,field_out,True,687231,656629,Darell Hernaiz,Michael Kopech,0,3672ec59-9b3e-428e-94c5-a9a38781d1af,656629.0,michaelkopech,Kopech,Right,Michael Kopech,- - -,3.79,3.57,57.0,99.0,143.0,109.0,0.684,12.32,4.26,6.0,1.26,0.96,0.254,0.397,0.143,0.317,0.426,,,,,,,122.0,99.0,107.0,,0.104,,,-1.18,,,,86.9,,,,0.219,0.313,0.239,,,,152.0,98.0,110.0,,,,93.0,106.0,100.0,0.788,0.108,,0.94,0.74,,98.6,91.1,,0.184,0.34,0.348,0.2,0.2,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-03,745636,Groundout,field_out,True,687231,571771,Darell Hernaiz,Enrique Hernández,0,bffe628b-f4ea-40a0-a2b4-be8741824c01,571771.0,enriquehernandez,"Hernández, K",Right,Enrique Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Groundout,field_out,True,687231,681066,Darell Hernaiz,Ky Bush,0,16beb68f-f441-45d2-b81a-b7ca42c610c8,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,,,,103.0,83.0,88.0,,0.244,0.098,,-0.25,4.56,85.9,,82.5,,,,0.118,0.294,0.257,0.0,0.0,0.308,75.0,92.0,87.0,,,,,,,0.509,,,-3.23,,,91.7,,,0.412,0.647,0.174,,,,0.364,0.364,0.263,76.0,101.0,95.0,0.149,-1.96,73.4,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Hit By Pitch,hit_by_pitch,False,687231,681066,Darell Hernaiz,Ky Bush,1,5034ec48-191d-4a22-a68f-c3d3d271fd65,681066.0,kybush,Bush,Left,Ky Bush,CHW,5.6,5.24,17.2,91.0,81.0,89.0,0.793,5.6,8.15,10.19,1.02,0.81,0.322,0.39,0.119,0.356,0.388,69.0,91.0,89.0,,,,103.0,83.0,88.0,,0.244,0.098,,-0.25,4.56,85.9,,82.5,,,,0.118,0.294,0.257,0.0,0.0,0.308,75.0,92.0,87.0,,,,,,,0.509,,,-3.23,,,91.7,,,0.412,0.647,0.174,,,,0.364,0.364,0.263,76.0,101.0,95.0,0.149,-1.96,73.4,,,,,,,,,,,,,,,,,,
2024-08-05,745628,Single,single,False,687231,641771,Darell Hernaiz,Chad Kuhl,0,2183482c-d9af-442c-96ec-a7d1449ed7e4,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.37,3.97,45.1,92.0,104.0,93.0,0.771,8.74,3.77,8.54,0.99,1.27,0.25,0.383,0.188,0.281,0.389,74.0,87.0,87.0,85.0,88.0,83.0,139.0,97.0,104.0,0.266,0.445,0.112,-1.45,2.08,-3.15,87.1,94.0,85.1,0.37,0.696,0.133,0.164,0.224,0.341,0.417,0.5,0.195,75.0,95.0,91.0,,,,80.0,96.0,89.0,0.077,0.1,,-0.87,-2.23,,94.8,91.5,,0.182,0.364,0.391,0.429,0.857,0.217,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.333,,,
2024-08-05,745628,Flyout,field_out,True,687231,694363,Darell Hernaiz,Jared Shuster,1,1260ef87-c265-4df7-89f6-1a5441aa8474,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.76,5.71,58.2,98.0,76.0,92.0,0.794,5.83,4.3,9.51,1.23,0.83,0.277,0.421,0.133,0.277,0.402,73.0,96.0,93.0,70.0,104.0,93.0,88.0,101.0,100.0,0.047,0.289,0.292,-1.81,0.42,-1.22,83.9,91.7,85.9,0.357,0.571,0.103,0.254,0.339,0.275,0.274,0.419,0.286,71.0,96.0,85.0,,,,,,,0.373,,,-0.29,,,92.4,,,0.266,0.468,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,745630,Pop Out,field_out,True,687231,663436,Darell Hernaiz,Davis Martin,0,65f76c0f-7cc0-4ee7-86f7-ef47266e59f6,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,,,,111.0,108.0,109.0,,0.271,0.18,,0.34,1.94,88.6,,83.7,,,,0.143,0.357,0.333,0.28,0.28,0.224,93.0,90.0,87.0,,,,83.0,100.0,91.0,0.278,0.182,,-2.9,2.84,,93.7,89.2,,0.435,0.565,0.157,0.15,0.15,0.195,0.2,0.2,0.308,94.0,87.0,93.0,0.089,0.47,78.5,,,,,,,,,,,,,,,,,,
2024-08-07,745630,Grounded Into DP,grounded_into_double_play,True,687231,663436,Darell Hernaiz,Davis Martin,1,110576ac-e2fd-43d7-9b00-714bae28d89f,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,146.0,104.0,107.0,,,,111.0,108.0,109.0,,0.271,0.18,,0.34,1.94,88.6,,83.7,,,,0.143,0.357,0.333,0.28,0.28,0.224,93.0,90.0,87.0,,,,83.0,100.0,91.0,0.278,0.182,,-2.9,2.84,,93.7,89.2,,0.435,0.565,0.157,0.15,0.15,0.195,0.2,0.2,0.308,94.0,87.0,93.0,0.089,0.47,78.5,,,,,,,,,,,,,,,,,,
2024-08-07,745630,Fielders Choice,fielders_choice,False,687231,608678,Darell Hernaiz,Dominic Leone,1,48087905-a35e-4afa-aa30-543b4b85803e,608678.0,dominicleone,Leone,Right,Dominic Leone,CHW,6.63,5.86,19.0,97.0,105.0,96.0,0.645,8.05,6.63,9.47,1.89,1.87,0.259,0.448,0.155,0.276,0.321,112.0,95.0,92.0,99.0,111.0,107.0,123.0,84.0,93.0,0.083,0.241,0.26,-5.36,-0.9,0.36,90.8,93.9,84.9,0.385,0.692,0.0,0.273,0.545,0.5,0.2,0.25,0.439,102.0,105.0,103.0,,,,85.0,95.0,92.0,0.266,0.15,,-1.38,-2.45,,94.9,90.7,,0.333,0.556,0.298,0.25,1.0,0.455,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.7,,,
2024-08-09,744900,Home Run,home_run,False,687231,621244,Darell Hernaiz,José Berríos,0,e5a90e92-ef2a-48ea-a8af-fa9649dc19bf,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,86.0,103.0,95.0,,,,0.335,,0.161,0.68,,1.22,84.8,93.5,,0.282,0.388,0.123,,,,0.167,0.377,0.253,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,-1.7,-1.18,,94.2,91.6,,0.318,0.591,0.2,0.333,0.381,0.087,,,,109.0,102.0,106.0,0.287,0.44,83.2,,,,,,,,,,,,,,,,0.184,0.385,0.302
2024-08-09,744900,Strikeout,strikeout,True,687231,621244,Darell Hernaiz,José Berríos,0,f380e194-a3b8-4529-84e1-ead77f50b9f3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,86.0,103.0,95.0,,,,0.335,,0.161,0.68,,1.22,84.8,93.5,,0.282,0.388,0.123,,,,0.167,0.377,0.253,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,-1.7,-1.18,,94.2,91.6,,0.318,0.591,0.2,0.333,0.381,0.087,,,,109.0,102.0,106.0,0.287,0.44,83.2,,,,,,,,,,,,,,,,0.184,0.385,0.302
2024-08-09,744900,Single,single,False,687231,621244,Darell Hernaiz,José Berríos,0,bb64a113-4929-4b3b-989b-a1686d647579,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,86.0,103.0,95.0,,,,0.335,,0.161,0.68,,1.22,84.8,93.5,,0.282,0.388,0.123,,,,0.167,0.377,0.253,83.0,99.0,92.0,,,,82.0,106.0,97.0,0.185,0.032,,-1.7,-1.18,,94.2,91.6,,0.318,0.591,0.2,0.333,0.381,0.087,,,,109.0,102.0,106.0,0.287,0.44,83.2,,,,,,,,,,,,,,,,0.184,0.385,0.302
2024-08-09,744900,Groundout,field_out,True,687231,643338,Darell Hernaiz,Chad Green,0,9f4adc5c-5cca-49b8-8e9d-00ba388f6b28,643338.0,chadgreen,Green,Right,Chad Green,TOR,1.61,3.68,44.2,104.0,119.0,107.0,0.778,7.86,2.22,5.44,1.21,0.75,0.291,0.393,0.111,0.385,0.443,,,,,,,121.0,100.0,102.0,,0.374,,,0.65,,,,87.5,,,,0.196,0.339,0.343,,,,121.0,108.0,110.0,,,,74.0,54.0,61.0,0.617,0.009,,2.28,-0.89,,95.4,91.5,,0.162,0.323,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744897,Strikeout,strikeout,True,687231,684320,Darell Hernaiz,Yariel Rodríguez,0,6b18ab8f-0354-41a9-9d99-2666cfcd1e9a,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,82.0,96.0,95.0,118.0,102.0,109.0,0.09,0.268,,2.14,0.0,,,93.2,84.6,0.211,0.211,0.146,0.223,0.408,0.346,,,,86.0,93.0,89.0,,,,,,,0.434,,,-0.18,,,93.9,,,0.275,0.45,0.208,,,,0.375,0.875,0.267,92.0,92.0,98.0,0.106,-3.65,78.3,87.0,107.0,104.0,0.102,0.74,88.9,0.107,0.143,0.235,,,,,,,,,
2024-08-10,744897,Flyout,field_out,True,687231,684320,Darell Hernaiz,Yariel Rodríguez,0,54838d84-7e98-4f50-8587-2df70b5e16f7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,,,,82.0,96.0,95.0,118.0,102.0,109.0,0.09,0.268,,2.14,0.0,,,93.2,84.6,0.211,0.211,0.146,0.223,0.408,0.346,,,,86.0,93.0,89.0,,,,,,,0.434,,,-0.18,,,93.9,,,0.275,0.45,0.208,,,,0.375,0.875,0.267,92.0,92.0,98.0,0.106,-3.65,78.3,87.0,107.0,104.0,0.102,0.74,88.9,0.107,0.143,0.235,,,,,,,,,
2024-08-10,744897,Groundout,field_out,True,687231,621114,Darell Hernaiz,Ryan Burr,0,3d41dae1-e63a-41fb-8f3b-a47c2a5c6e50,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,4.71,4.26,21.0,100.0,96.0,102.0,0.709,12.0,4.29,7.29,0.86,0.77,0.269,0.462,0.135,0.462,0.389,,,,,,,108.0,104.0,108.0,,0.631,,,1.58,,,,85.4,,,,0.173,0.269,0.361,,,,77.0,94.0,92.0,,,,,,,0.369,,,-1.49,,,94.1,,,0.286,0.571,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,745788,Lineout,field_out,True,687231,621112,Darell Hernaiz,Paul Blackburn,0,890404c1-056c-4728-b2d5-97dd5fd9e8c2,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.167,0.181,-4.01,1.38,1.58,85.7,91.2,81.3,0.478,0.674,0.095,0.163,0.245,0.284,0.164,0.236,0.339,74.0,96.0,90.0,,,,105.0,106.0,99.0,0.195,0.22,,-2.26,-0.17,,91.9,89.1,,0.286,0.694,0.125,0.299,0.493,0.244,0.125,0.208,0.25,90.0,107.0,106.0,0.101,2.08,79.4,,,,,,,,,,,,,,,,,,
2024-08-13,745788,Strikeout,strikeout,True,687231,621112,Darell Hernaiz,Paul Blackburn,1,c3a280d8-40ad-4385-ab39-bb4d52ba1e4d,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.167,0.181,-4.01,1.38,1.58,85.7,91.2,81.3,0.478,0.674,0.095,0.163,0.245,0.284,0.164,0.236,0.339,74.0,96.0,90.0,,,,105.0,106.0,99.0,0.195,0.22,,-2.26,-0.17,,91.9,89.1,,0.286,0.694,0.125,0.299,0.493,0.244,0.125,0.208,0.25,90.0,107.0,106.0,0.101,2.08,79.4,,,,,,,,,,,,,,,,,,
2024-08-13,745788,Single,single,True,687231,676130,Darell Hernaiz,José Buttó,1,a01d23f8-ab30-411d-8c92-3436b6ffd273,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.81,67.0,91.0,92.0,89.0,0.71,9.27,4.84,4.97,0.81,1.02,0.242,0.401,0.134,0.318,0.309,81.0,96.0,88.0,83.0,82.0,80.0,98.0,87.0,92.0,0.232,0.233,0.226,1.51,0.88,0.21,87.0,93.4,84.0,0.185,0.315,0.155,0.208,0.375,0.413,0.141,0.31,0.438,103.0,92.0,93.0,,,,,,,0.308,,,2.11,,,94.1,,,0.161,0.194,0.293,,,,,,,,,,,,,,,,,,,,,,,,,0.182,0.273,0.294,,,
2024-08-13,745788,Grounded Into DP,grounded_into_double_play,True,687231,592773,Darell Hernaiz,Ryne Stanek,1,3f41d8dc-aee7-4abe-bd85-7efea36561ba,592773.0,rynestanek,Stanek,Right,Ryne Stanek,- - -,5.1,3.62,47.2,96.0,127.0,104.0,0.71,10.2,4.34,7.93,1.32,0.73,0.267,0.389,0.13,0.328,0.424,,,,94.0,96.0,96.0,150.0,96.0,109.0,0.024,0.166,,5.19,-0.2,,,95.2,87.9,0.0,0.0,0.111,0.261,0.565,0.463,,,,131.0,96.0,103.0,,,,,,,0.597,,,0.22,,,97.8,,,0.248,0.41,0.256,,,,,,,,,,,,,114.0,100.0,111.0,0.213,-1.54,89.2,0.189,0.302,0.43,,,,,,,,,
2024-08-14,745790,Walk,walk,False,687231,656849,Darell Hernaiz,David Peterson,0,d77df5d7-ec45-4bb7-8362-56f3128a54a3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.186,0.169,1.7,-1.49,0.25,84.7,92.0,85.2,0.264,0.376,0.139,0.27,0.432,0.326,0.16,0.26,0.294,68.0,101.0,91.0,,,,,,,0.252,,,-0.31,,,93.1,,,0.254,0.31,0.236,,,,0.174,0.348,0.25,85.0,100.0,99.0,0.073,0.21,79.0,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Groundout,field_out,True,687231,656849,Darell Hernaiz,David Peterson,0,b9d1bd8b-894f-4417-bfee-1311cf89dc1c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.186,0.169,1.7,-1.49,0.25,84.7,92.0,85.2,0.264,0.376,0.139,0.27,0.432,0.326,0.16,0.26,0.294,68.0,101.0,91.0,,,,,,,0.252,,,-0.31,,,93.1,,,0.254,0.31,0.236,,,,0.174,0.348,0.25,85.0,100.0,99.0,0.073,0.21,79.0,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Single,single,False,687231,656849,Darell Hernaiz,David Peterson,0,c8a0c5d2-d65f-44eb-9318-81c5be3ff4ac,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.83,5.11,92.1,97.0,93.0,95.0,0.786,6.82,3.8,8.09,0.78,1.87,0.244,0.364,0.105,0.32,0.415,94.0,87.0,92.0,103.0,96.0,94.0,114.0,99.0,104.0,0.32,0.186,0.169,1.7,-1.49,0.25,84.7,92.0,85.2,0.264,0.376,0.139,0.27,0.432,0.326,0.16,0.26,0.294,68.0,101.0,91.0,,,,,,,0.252,,,-0.31,,,93.1,,,0.254,0.31,0.236,,,,0.174,0.348,0.25,85.0,100.0,99.0,0.073,0.21,79.0,,,,,,,,,,,,,,,,,,
2024-08-14,745790,Single,single,False,687231,493603,Darell Hernaiz,Adam Ottavino,1,473a0f9e-9860-4f96-b3a3-3b78255ce2e7,493603.0,adamottavino,Ottavino,Right,Adam Ottavino,NYM,4.47,3.18,48.1,101.0,103.0,101.0,0.765,10.99,3.35,8.38,0.93,1.02,0.349,0.357,0.225,0.302,0.443,74.0,88.0,89.0,100.0,103.0,101.0,116.0,107.0,112.0,0.341,0.4,0.057,0.25,0.14,-1.73,87.2,92.1,79.2,0.243,0.284,0.15,0.333,0.833,0.25,0.333,0.5,0.214,72.0,111.0,101.0,,,,84.0,92.0,94.0,0.082,0.121,,2.64,-2.76,,93.1,87.9,,0.095,0.095,0.364,0.455,1.182,0.373,,,,,,,,,,,,,,,,,,,,,,0.222,0.349,0.263,,,
2024-08-15,745783,Pop Out,field_out,True,687231,500779,Darell Hernaiz,Jose Quintana,0,b7d13448-6236-447f-bf7c-a93f74d80ee9,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,75.0,97.0,90.0,,,,0.293,,0.197,0.19,,-0.09,85.7,90.7,,0.261,0.491,0.136,,,,0.225,0.294,0.32,70.0,92.0,85.0,,,,,,,0.222,,,-0.55,,,90.6,,,0.225,0.461,0.167,,,,0.266,0.448,0.258,110.0,103.0,100.0,0.287,0.04,77.6,,,,,,,,,,,,,,,,0.176,0.382,0.274
2024-08-15,745783,Flyout,field_out,True,687231,500779,Darell Hernaiz,Jose Quintana,0,9f9f2cdd-272b-42be-acf7-7e7d54c2d72b,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,75.0,97.0,90.0,,,,0.293,,0.197,0.19,,-0.09,85.7,90.7,,0.261,0.491,0.136,,,,0.225,0.294,0.32,70.0,92.0,85.0,,,,,,,0.222,,,-0.55,,,90.6,,,0.225,0.461,0.167,,,,0.266,0.448,0.258,110.0,103.0,100.0,0.287,0.04,77.6,,,,,,,,,,,,,,,,0.176,0.382,0.274
2024-08-15,745783,Pop Out,field_out,True,687231,623211,Darell Hernaiz,Huascar Brazobán,1,34c78b44-e727-4402-80ce-7129763ff254,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazobán,- - -,3.67,3.15,41.2,97.0,99.0,96.0,0.716,9.5,4.1,6.26,0.43,1.64,0.183,0.431,0.266,0.165,0.384,124.0,100.0,108.0,97.0,88.0,88.0,,,,0.212,,0.297,-0.6,,0.98,90.1,95.9,,0.438,0.563,0.255,,,,0.18,0.246,0.402,89.0,99.0,94.0,,,,88.0,98.0,93.0,0.22,0.272,,1.58,2.14,,96.4,88.8,,0.167,0.2,0.128,0.13,0.239,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745626,Walk,walk,False,687231,806185,Darell Hernaiz,Hayden Birdsong,0,f1175cd3-d393-45e4-b1c9-eb9fe439aeb7,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,,,,124.0,85.0,94.0,,0.189,0.177,,-0.1,-1.4,88.2,,86.7,,,,0.25,0.542,0.417,0.333,0.455,0.382,84.0,88.0,84.0,,,,,,,0.423,,,-1.14,,,95.8,,,0.243,0.568,0.186,,,,0.104,0.125,0.357,115.0,106.0,107.0,0.211,2.01,80.7,,,,,,,,,,,,,,,,,,
