date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO
2024-04-07,745032,Flyout,field_out,True,665120,669854,Jared Walsh,Ronel Blanco,0,c572d912-f07e-4260-8469-b85665bd0c1a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,0.368,,0.323,0.054,0.255,0.03,,2.64,2.82,0.1,93.4,,85.1,86.3,79.1,0.179,0.439,0.188,0.179,0.366,0.353,0.0,0.0,0.476,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,745032,Strikeout,strikeout,True,665120,606160,Jared Walsh,Rafael Montero,0,a07bd578-92ef-4c85-ac82-cb8ec6d01c78,606160.0,rafaelmontero,Montero,Right,Rafael Montero,HOU,4.84,5.5,35.1,101.0,101.0,97.0,0.826,5.86,4.08,8.41,2.04,1.21,0.255,0.409,0.155,0.345,0.351,90.0,111.0,101.0,,,,105.0,98.0,98.0,122.0,89.0,92.0,,,,0.46,,0.079,,0.235,-0.42,,-9.5,,-0.86,95.4,,91.0,86.2,,0.233,0.605,0.254,0.273,0.409,0.123,,,,0.714,1.714,0.235,95.0,100.0,94.0,0.227,3.22,94.8,0.154,0.179,0.103,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745034,Single,single,False,665120,668874,Jared Walsh,Blair Henley,1,07fd68ae-5ef3-4b1b-bb50-8b355a704c8e,668874.0,blairhenley,Henley,Right,Blair Henley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,0.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745034,Groundout,field_out,True,665120,661527,Jared Walsh,Seth Martinez,0,f0f4cf9b-2bb9-4644-8c41-f618fff155df,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,,,,73.0,100.0,94.0,135.0,100.0,108.0,,,,0.306,,0.327,,0.155,1.96,,0.1,,-0.57,90.9,,84.9,79.2,,0.213,0.298,0.191,0.259,0.37,0.292,,,,0.191,0.426,0.337,103.0,103.0,93.0,0.212,2.47,89.8,0.179,0.256,0.13,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745034,Walk,walk,False,665120,605463,Jared Walsh,Tayler Scott,0,43ed5608-a2a5-4518-b848-17ade78cc8aa,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,,0.262,,0.232,2.65,,0.86,,0.69,92.7,,85.5,84.0,,0.089,0.107,0.287,0.143,0.214,0.329,,,,0.212,0.288,0.276,105.0,93.0,86.0,0.073,-0.27,92.6,0.375,0.375,0.211,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745034,Flyout,field_out,True,665120,656232,Jared Walsh,Brandon Bielak,0,1e6273ef-1df1-4386-9115-8c5fffec845c,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,- - -,5.09,5.99,23.0,94.0,80.0,90.0,0.878,4.7,3.13,12.13,1.57,0.89,0.195,0.448,0.092,0.287,0.387,107.0,98.0,101.0,67.0,86.0,86.0,75.0,84.0,74.0,68.0,94.0,101.0,,,,0.18,,0.132,0.122,0.316,-0.56,,0.85,-4.11,-0.86,92.3,,87.4,83.1,80.8,0.333,0.444,0.069,0.294,0.471,0.2,0.429,0.857,0.118,0.111,0.222,0.313,67.0,98.0,86.0,0.251,-2.84,92.3,0.355,0.645,0.151,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745030,Strikeout,strikeout,True,665120,695243,Jared Walsh,Mason Miller,0,8a7d53b1-88b0-42a0-8efd-8adbd6d75a54,695243.0,masonmiller,"Miller, M",Right,Mason Miller,OAK,2.27,1.51,39.2,102.0,150.0,108.0,0.599,15.88,3.18,4.54,0.68,0.9,0.318,0.288,0.242,0.318,0.432,108.0,105.0,109.0,,,,141.0,101.0,106.0,163.0,107.0,113.0,,,,0.612,,0.376,,0.008,2.21,,2.1,,5.68,100.9,,92.7,87.4,,0.158,0.289,0.415,,,,,,,0.14,0.193,0.461,,,,,,,,,,,,,0.003,-1.0,97.6,,,,,,,,,,,,,,,
2024-04-10,745024,Flyout,field_out,True,665120,548389,Jared Walsh,Ross Stripling,0,785dff7b-d6db-4a12-b148-0946ca53447e,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,0.166,-1.39,90.3,0.386,0.455,0.092,,,,,,,96.0,90.0,101.0,0.05,-2.92,74.7,,,,,,,,,
2024-04-10,745024,Walk,walk,False,665120,548389,Jared Walsh,Ross Stripling,0,0b21f258-5608-4016-8f6a-3c13f1e96212,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,0.166,-1.39,90.3,0.386,0.455,0.092,,,,,,,96.0,90.0,101.0,0.05,-2.92,74.7,,,,,,,,,
2024-04-10,745024,Grounded Into DP,grounded_into_double_play,True,665120,548389,Jared Walsh,Ross Stripling,1,17a5b146-6b6f-4bf6-9d11-a566fdaa4fc7,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,,,,0.316,,0.278,,0.19,0.39,,-0.77,,-2.9,91.6,,82.6,85.3,,0.246,0.415,0.192,0.365,0.577,0.232,1.0,1.333,0.333,0.301,0.452,0.173,93.0,102.0,90.0,0.166,-1.39,90.3,0.386,0.455,0.092,,,,,,,96.0,90.0,101.0,0.05,-2.92,74.7,,,,,,,,,
2024-04-10,745024,Walk,walk,False,665120,666204,Jared Walsh,Dany Jiménez,0,9a5f6f73-ad88-4e5a-bc27-299ded2936ef,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,120.0,92.0,104.0,,,,0.374,,0.588,,0.038,-0.36,,-0.02,,-4.2,92.5,,83.4,81.9,,0.25,0.583,0.14,0.333,0.333,0.5,,,,0.158,0.316,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,745029,Double Play,double_play,True,665120,613534,Jared Walsh,Austin Adams,1,ec9e5e5a-fd90-4bc5-b02b-8648390d1ae3,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,0.259,,0.741,,,-1.12,,-1.16,,,93.5,,,87.8,,0.235,0.647,0.226,,,,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746408,Strikeout,strikeout,True,665120,641585,Jared Walsh,J.P. France,0,e96e6b2f-e9e5-4a48-b23f-a8a3c62a6282,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,0.294,0.238,0.03,0.193,0.227,-2.27,-1.88,-21.61,0.32,0.58,92.2,86.8,82.3,78.5,74.2,0.375,0.563,0.151,0.095,0.238,0.297,0.2,0.2,0.381,0.5,1.375,0.3,77.0,104.0,103.0,0.017,2.38,91.2,,,,,,,,,,,,,,,,0.346,0.615,0.224,,,,,,
2024-04-12,746408,Flyout,field_out,True,665120,641585,Jared Walsh,J.P. France,0,6b10678a-6a0c-4b99-a9da-a6b3b3b9446e,641585.0,jpfrance,"France, J",Right,J.P. France,HOU,7.46,5.72,25.1,90.0,84.0,90.0,0.77,7.82,4.26,11.01,1.78,0.57,0.256,0.419,0.186,0.291,0.38,95.0,85.0,90.0,79.0,94.0,88.0,91.0,84.0,84.0,101.0,116.0,110.0,69.0,95.0,96.0,0.294,0.238,0.03,0.193,0.227,-2.27,-1.88,-21.61,0.32,0.58,92.2,86.8,82.3,78.5,74.2,0.375,0.563,0.151,0.095,0.238,0.297,0.2,0.2,0.381,0.5,1.375,0.3,77.0,104.0,103.0,0.017,2.38,91.2,,,,,,,,,,,,,,,,0.346,0.615,0.224,,,,,,
2024-04-12,746408,Strikeout,strikeout,True,665120,669270,Jared Walsh,Joel Kuhnel,0,11ea85d5-28b1-4b2e-b827-7f99cbbad924,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.154,,,,,,,0.25,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746408,Single,single,False,665120,669270,Jared Walsh,Joel Kuhnel,1,87849def-72d2-412f-9d67-437611733b75,669270.0,joelkuhnel,Kuhnel,Right,Joel Kuhnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.154,,,,,,,0.25,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746408,Strikeout,strikeout,True,665120,623352,Jared Walsh,Josh Hader,0,4e40769b-71f0-4dc9-b6b0-236df933ae8a,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.77,2.68,43.0,98.0,126.0,111.0,0.641,14.23,2.51,6.28,1.67,0.67,0.191,0.371,0.135,0.326,0.404,110.0,70.0,51.0,,,,,,,112.0,97.0,107.0,,,,,,0.264,,0.015,,,1.55,,-10.92,,,89.3,86.2,,,,,,,,,,,0.149,0.277,0.549,133.0,99.0,115.0,0.721,0.94,96.0,0.206,0.383,0.328,,,,,,,,,,,,,,,,,,,,,
2024-04-13,746405,Strikeout,strikeout,True,665120,669854,Jared Walsh,Ronel Blanco,0,4e1fb0ef-b80b-4a47-a211-4990649731ca,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,0.368,,0.323,0.054,0.255,0.03,,2.64,2.82,0.1,93.4,,85.1,86.3,79.1,0.179,0.439,0.188,0.179,0.366,0.353,0.0,0.0,0.476,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,746405,Strikeout,strikeout,True,665120,669854,Jared Walsh,Ronel Blanco,0,fc6cc9f7-8d11-44dd-b9a4-a680bb5ba281,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,,,,0.368,,0.323,0.054,0.255,0.03,,2.64,2.82,0.1,93.4,,85.1,86.3,79.1,0.179,0.439,0.188,0.179,0.366,0.353,0.0,0.0,0.476,0.164,0.224,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,746405,Pop Out,field_out,True,665120,650556,Jared Walsh,Bryan Abreu,0,59448a38-ce44-4877-8648-c9b43efe2feb,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,,,,125.0,95.0,97.0,124.0,98.0,106.0,,,,0.48,,0.513,,0.007,-0.78,,1.09,,-4.48,96.6,,89.9,86.0,,0.271,0.482,0.244,,,,,,,0.18,0.236,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,746405,Strikeout,strikeout,True,665120,681869,Jared Walsh,Shawn Dubin,0,382d9ec5-9dcc-4d53-b8fb-e0ffd80cc2b7,681869.0,shawndubin,Dubin,Right,Shawn Dubin,HOU,5.23,4.3,31.0,92.0,117.0,94.0,0.777,9.29,4.65,10.16,0.58,1.43,0.228,0.38,0.152,0.38,0.418,126.0,99.0,104.0,115.0,91.0,96.0,104.0,90.0,90.0,152.0,87.0,99.0,121.0,91.0,87.0,0.431,0.157,0.111,0.155,0.146,0.78,-2.44,-0.42,-0.63,-3.28,94.8,88.7,88.2,83.0,81.2,0.208,0.25,0.191,0.368,0.789,0.316,0.292,0.333,0.333,0.231,0.308,0.36,,,,,,,,,,,,,,,,,,,,,,0.471,0.647,0.209,,,,,,
2024-04-15,746488,Strikeout,strikeout,True,665120,681857,Jared Walsh,Reese Olson,1,fa034cc9-922b-4c57-8a47-205099332adc,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,0.263,0.526,0.282,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746488,Walk,walk,False,665120,681857,Jared Walsh,Reese Olson,0,a2d223d3-5787-469c-aa37-cbc2ac7a8f1a,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,112.0,97.0,103.0,,,,0.239,,0.278,0.059,0.225,-0.34,,1.72,-2.03,0.11,94.1,,86.4,84.8,79.1,0.287,0.415,0.101,0.221,0.349,0.436,0.263,0.526,0.282,0.153,0.212,0.429,76.0,104.0,97.0,0.2,1.57,94.2,0.271,0.375,0.086,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746488,Groundout,field_out,True,665120,663947,Jared Walsh,Tyler Holton,1,0bfaf665-7667-46e7-9eba-066bc92fb9e8,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,109.0,84.0,91.0,80.0,96.0,87.0,114.0,95.0,103.0,84.0,106.0,102.0,0.133,0.253,0.172,0.014,0.214,3.56,2.42,2.57,2.27,-0.76,92.2,88.2,83.4,81.3,79.3,0.091,0.091,0.244,0.288,0.462,0.269,,,,0.103,0.103,0.404,77.0,104.0,96.0,0.214,1.58,91.8,0.184,0.388,0.111,,,,,,,,,,,,,0.182,0.212,0.19,,,,,,
2024-04-16,746486,Flyout,field_out,True,665120,663554,Jared Walsh,Casey Mize,0,4ad39dcb-bd76-49c5-9d97-2097dcb093f6,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,108.0,103.0,102.0,,,,0.393,,0.282,,,-0.14,,0.58,,,95.6,,,85.7,,0.292,0.401,0.201,,,,0.286,0.571,0.172,0.239,0.366,0.189,93.0,107.0,105.0,0.076,-0.36,95.6,0.345,0.414,0.111,112.0,102.0,104.0,0.172,-1.78,85.7,100.0,91.0,94.0,0.077,-2.77,79.6,,,,0.323,0.452,0.321,,,
2024-04-16,746486,Strikeout,strikeout,True,665120,663554,Jared Walsh,Casey Mize,0,ac1e5d12-7a83-4d4a-9dbc-b2bf692f6da2,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,,,,108.0,106.0,104.0,108.0,103.0,102.0,,,,0.393,,0.282,,,-0.14,,0.58,,,95.6,,,85.7,,0.292,0.401,0.201,,,,0.286,0.571,0.172,0.239,0.366,0.189,93.0,107.0,105.0,0.076,-0.36,95.6,0.345,0.414,0.111,112.0,102.0,104.0,0.172,-1.78,85.7,100.0,91.0,94.0,0.077,-2.77,79.6,,,,0.323,0.452,0.321,,,
2024-04-16,746486,Strikeout,strikeout,True,665120,656638,Jared Walsh,Alex Lange,0,f51086ac-f6cd-4bba-b699-59de128903f2,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,,,,107.0,53.0,52.0,,,,,,,0.135,,,,0.072,1.95,,,,-4.15,96.3,,89.9,,,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,102.0,103.0,103.0,0.215,-1.1,96.3,0.375,0.375,0.147,,,,,,,118.0,100.0,105.0,0.578,0.34,88.1,,,,,,,,,
