date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-08-31,745050,Flyout,field_out,True,691406,689690,Junior Caminero,Alek Jacob,0,b70f6b91-b314-4b7c-8f08-2ad1bc83f5f9,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,2.84,1.94,12.2,101.0,85.0,102.0,0.679,12.79,1.42,4.97,0.71,0.64,0.185,0.444,0.222,0.148,0.42,84.0,102.0,102.0,,,,97.0,96.0,89.0,104.0,103.0,109.0,0.215,0.155,,0.31,0.1,4.83,,1.03,87.2,74.5,72.6,,0.143,0.357,0.5,,,,,,,0.176,0.294,0.406,69.0,103.0,106.0,,,,0.32,,,1.91,,86.5,0.2,0.2,0.118,0.125,0.125,0.286,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745048,Pop Out,field_out,True,691406,656302,Junior Caminero,Dylan Cease,0,901cf1d8-8e8f-4897-b255-167bf6966934,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,0.437,0.471,,0.009,0.17,1.75,,-4.15,96.9,69.7,87.2,,0.239,0.405,0.203,0.166,0.269,0.444,0.267,0.444,0.28,0.25,1.0,0.2,,,,113.0,89.0,90.0,,0.007,-5.13,,91.8,,,,,0.214,0.286,0.385,0.25,1.0,0.0,,,,,,,,,,108.0,96.0,103.0,0.076,-1.03,82.5,,,
2024-09-01,745048,Single,single,False,691406,656302,Junior Caminero,Dylan Cease,1,e8b1031e-ef59-4114-90d6-dd84429763f6,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.71,3.39,170.0,100.0,122.0,107.0,0.697,10.85,3.18,6.67,0.95,0.95,0.193,0.439,0.153,0.308,0.391,54.0,73.0,69.0,,,,124.0,95.0,102.0,112.0,102.0,106.0,0.437,0.471,,0.009,0.17,1.75,,-4.15,96.9,69.7,87.2,,0.239,0.405,0.203,0.166,0.269,0.444,0.267,0.444,0.28,0.25,1.0,0.2,,,,113.0,89.0,90.0,,0.007,-5.13,,91.8,,,,,0.214,0.286,0.385,0.25,1.0,0.0,,,,,,,,,,108.0,96.0,103.0,0.076,-1.03,82.5,,,
2024-09-01,745048,Hit By Pitch,hit_by_pitch,False,691406,592094,Junior Caminero,Jason Adam,1,e5fc3bb4-b58d-481e-8574-0f31859ec715,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,1.95,3.01,64.2,98.0,129.0,105.0,0.63,10.44,2.37,4.87,0.7,1.08,0.218,0.374,0.177,0.34,0.391,141.0,102.0,114.0,,,,121.0,100.0,102.0,128.0,93.0,99.0,0.38,0.362,,0.259,1.24,1.54,,2.95,95.5,89.6,82.2,,0.173,0.307,0.258,0.081,0.162,0.571,,,,0.154,0.192,0.418,,,,,,,,,,,,,,,,0.233,0.467,0.421,,,,,,,,,,,,,,,,,,,,,
2024-09-01,745048,Intent Walk,intent_walk,False,691406,656945,Junior Caminero,Tanner Scott,1,07450486-0686-1023-000c-f08cd117d70a,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.41,2.85,63.2,99.0,145.0,109.0,0.692,10.32,4.38,4.95,0.42,1.59,0.313,0.36,0.22,0.233,0.45,,,,,,,152.0,98.0,108.0,136.0,99.0,110.0,0.589,0.41,,0.001,1.86,1.52,,-1.99,97.1,92.0,88.6,,0.126,0.168,0.266,0.2,0.29,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745046,Walk,walk,False,691406,680573,Junior Caminero,Simeon Woods Richardson,0,abd6cfb4-5c90-4ded-92f6-3cf317ccfb1a,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,94.0,107.0,106.0,0.406,0.316,0.083,0.196,0.86,0.85,2.05,-2.46,93.2,82.9,86.4,75.9,0.249,0.348,0.217,0.206,0.312,0.244,0.171,0.314,0.216,0.274,0.536,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745046,Double,double,False,691406,680573,Junior Caminero,Simeon Woods Richardson,1,98707188-2132-4598-9a93-4387455df3e4,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.96,4.05,125.0,104.0,87.0,100.0,0.808,7.63,3.1,7.85,1.01,0.78,0.295,0.416,0.153,0.279,0.436,102.0,106.0,113.0,104.0,104.0,104.0,72.0,100.0,88.0,94.0,107.0,106.0,0.406,0.316,0.083,0.196,0.86,0.85,2.05,-2.46,93.2,82.9,86.4,75.9,0.249,0.348,0.217,0.206,0.312,0.244,0.171,0.314,0.216,0.274,0.536,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745046,Single,single,False,691406,660896,Junior Caminero,Jorge Alcala,0,67b40ed7-5f58-4e0c-97ca-ca7bdd762f11,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.18,3.08,51.0,98.0,126.0,101.0,0.755,8.47,3.18,6.53,1.06,0.67,0.187,0.446,0.223,0.302,0.421,117.0,86.0,82.0,,,,118.0,93.0,96.0,140.0,104.0,110.0,0.439,0.399,,0.094,-0.77,0.47,,4.08,98.0,90.8,89.8,,0.227,0.515,0.287,0.22,0.317,0.314,,,,0.087,0.13,0.086,118.0,101.0,102.0,,,,0.068,,,4.0,,97.2,0.133,0.133,0.156,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745046,Strikeout,strikeout,True,691406,643377,Junior Caminero,Griffin Jax,0,aa2556bd-d7bd-43bd-99b4-0bb5c91fccf2,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,0.304,0.372,0.064,0.163,2.76,0.57,1.23,1.22,97.1,92.3,88.9,86.6,0.151,0.26,0.281,,,,0.133,0.267,0.333,0.156,0.244,0.5,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,0.227,0.273,0.222,0.236,0.306,0.421,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745046,Strikeout,strikeout,True,691406,661395,Junior Caminero,Jhoan Duran,0,a0fdb7b3-da16-4ad5-8da7-da83740cab0d,661395.0,jhoanduran,"Duran, J",Right,Jhoan Duran,MIN,3.99,2.72,47.1,97.0,132.0,97.0,0.72,10.27,2.47,7.61,0.76,2.78,0.28,0.392,0.272,0.2,0.438,,,,131.0,95.0,102.0,123.0,101.0,95.0,,,,0.416,,0.274,,0.03,,-0.5,,100.5,,,86.1,0.279,0.377,0.348,,,,0.163,0.349,0.442,,,,,,,,,,,,,,,,,,,,,,,,,144.0,93.0,96.0,0.311,2.19,97.0,0.222,0.347,0.19,,,,,,,,,
2024-09-03,745047,Flyout,field_out,True,691406,701581,Junior Caminero,David Festa,0,751a0ba7-0ba5-464c-946a-5b2d855411df,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,,,,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,,0.281,-1.1,1.89,,-1.18,94.8,88.4,86.2,,0.319,0.58,0.19,0.181,0.292,0.273,,,,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745047,Single,single,False,691406,701581,Junior Caminero,David Festa,0,4026d615-2ffc-48da-bbb5-3e73fe055073,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,,,,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,,0.281,-1.1,1.89,,-1.18,94.8,88.4,86.2,,0.319,0.58,0.19,0.181,0.292,0.273,,,,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745047,Strikeout,strikeout,True,691406,701581,Junior Caminero,David Festa,0,71a0318a-8138-4d91-855e-578b8216a9b9,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,,,,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,,0.281,-1.1,1.89,,-1.18,94.8,88.4,86.2,,0.319,0.58,0.19,0.181,0.292,0.273,,,,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,745047,Pop Out,field_out,True,691406,650895,Junior Caminero,Diego Castillo,0,3d5b15ca-658b-4787-ad31-e92e384a9f96,650895.0,diegocastillo,Castillo. D,Right,Diego Castillo,MIN,2.25,3.88,8.0,90.0,95.0,96.0,0.817,4.5,7.88,5.63,0.0,1.0,0.409,0.273,0.136,0.273,0.432,9.0,45.0,52.0,,,,69.0,95.0,82.0,102.0,93.0,102.0,0.065,0.662,,0.007,1.61,0.93,,-1.99,95.9,88.2,86.7,,,,,0.133,0.133,0.293,,,,,,,85.0,84.0,85.0,,,,0.266,,,0.22,,95.2,0.333,0.556,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745045,Groundout,field_out,True,691406,678692,Junior Caminero,Ronny Henriquez,1,c94ede16-fc85-48db-bc2d-5f3707472149,678692.0,ronnyhenriquez,Henriquez,Right,Ronny Henriquez,MIN,2.81,5.45,16.0,103.0,107.0,105.0,0.746,6.75,1.69,7.88,1.13,1.79,0.184,0.347,0.143,0.469,0.454,86.0,105.0,99.0,,,,125.0,107.0,117.0,111.0,96.0,100.0,0.303,0.345,,0.324,-0.53,-1.48,,3.11,95.5,90.6,88.4,,0.25,0.5,0.119,0.313,0.563,0.378,,,,0.174,0.174,0.341,124.0,113.0,106.0,,,,0.029,,,5.97,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745045,Walk,walk,False,691406,686973,Junior Caminero,Louie Varland,1,29732ca3-c87f-4750-9709-c136cfe0803f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,7.62,6.0,39.0,98.0,101.0,98.0,0.811,7.62,2.77,12.46,2.31,1.36,0.279,0.386,0.086,0.379,0.464,96.0,91.0,94.0,,,,103.0,103.0,101.0,,,,0.384,,,0.118,-0.43,,,-0.36,95.8,89.3,,,0.31,0.586,0.199,,,,0.282,0.359,0.286,0.267,0.267,0.091,92.0,110.0,104.0,91.0,91.0,92.0,0.042,0.264,-3.59,-5.46,89.7,93.6,0.5,0.875,0.059,,,,0.333,0.569,0.202,,,,,,,,,,108.0,92.0,98.0,0.192,-1.12,84.6,,,
2024-09-04,745045,Groundout,field_out,True,691406,656240,Junior Caminero,Scott Blewett,0,8ec8a6ea-2ca5-41db-9f39-1eb1cdaeb8a7,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.77,3.99,11.2,102.0,99.0,100.0,0.76,8.49,2.31,7.71,0.77,1.08,0.303,0.273,0.121,0.303,0.459,,,,,,,92.0,96.0,89.0,86.0,105.0,104.0,0.388,0.372,,,-1.03,1.92,,,93.9,,85.3,,0.353,0.471,0.139,0.2,0.267,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,108.0,112.0,0.24,1.88,85.8,0.083,0.333,0.276,,,,,,,,,
2024-09-04,745045,Groundout,field_out,True,691406,656240,Junior Caminero,Scott Blewett,0,0983143c-5a9e-4612-b5bf-2160dcc05c5a,656240.0,scottblewett,Blewett,Right,Scott Blewett,MIN,0.77,3.99,11.2,102.0,99.0,100.0,0.76,8.49,2.31,7.71,0.77,1.08,0.303,0.273,0.121,0.303,0.459,,,,,,,92.0,96.0,89.0,86.0,105.0,104.0,0.388,0.372,,,-1.03,1.92,,,93.9,,85.3,,0.353,0.471,0.139,0.2,0.267,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,108.0,112.0,0.24,1.88,85.8,0.083,0.333,0.276,,,,,,,,,
2024-09-05,745042,Lineout,field_out,True,691406,641154,Junior Caminero,Pablo López,0,51603420-b048-4394-8de8-e5f3ccb5d712,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,105.0,102.0,109.0,0.411,0.224,0.101,0.191,2.33,-0.63,-1.12,-0.76,95.0,88.6,84.4,82.3,0.172,0.308,0.266,,,,0.219,0.453,0.336,0.307,0.402,0.242,97.0,109.0,108.0,,,,0.073,,,-2.96,,94.5,0.434,0.623,0.151,0.234,0.428,0.339,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745042,Single,single,False,691406,641154,Junior Caminero,Pablo López,1,7f137961-3677-4933-a05f-dffec2927a3b,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,105.0,102.0,109.0,0.411,0.224,0.101,0.191,2.33,-0.63,-1.12,-0.76,95.0,88.6,84.4,82.3,0.172,0.308,0.266,,,,0.219,0.453,0.336,0.307,0.402,0.242,97.0,109.0,108.0,,,,0.073,,,-2.96,,94.5,0.434,0.623,0.151,0.234,0.428,0.339,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745042,Strikeout,strikeout,True,691406,641154,Junior Caminero,Pablo López,0,c85feac8-7d56-4f3b-be2e-982366d3d593,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,105.0,102.0,109.0,0.411,0.224,0.101,0.191,2.33,-0.63,-1.12,-0.76,95.0,88.6,84.4,82.3,0.172,0.308,0.266,,,,0.219,0.453,0.336,0.307,0.402,0.242,97.0,109.0,108.0,,,,0.073,,,-2.96,,94.5,0.434,0.623,0.151,0.234,0.428,0.339,,,,,,,,,,,,,,,,,,,,,
2024-09-05,745042,Groundout,field_out,True,691406,643377,Junior Caminero,Griffin Jax,0,0e68b4f3-e45f-4420-9bf9-e0bd87d0e3bd,643377.0,griffinjax,Jax,Right,Griffin Jax,MIN,2.01,2.36,62.2,105.0,134.0,116.0,0.653,11.63,2.01,6.03,0.43,1.52,0.25,0.405,0.223,0.291,0.425,111.0,106.0,115.0,147.0,120.0,125.0,117.0,108.0,113.0,168.0,100.0,123.0,0.304,0.372,0.064,0.163,2.76,0.57,1.23,1.22,97.1,92.3,88.9,86.6,0.151,0.26,0.281,,,,0.133,0.267,0.333,0.156,0.244,0.5,90.0,102.0,102.0,,,,0.097,,,2.07,,96.7,0.227,0.273,0.222,0.236,0.306,0.421,,,,,,,,,,,,,,,,,,,,,
2024-09-06,746993,Grounded Into DP,grounded_into_double_play,True,691406,665152,Junior Caminero,Dean Kremer,1,1f38561a-3c22-495b-ace3-f3295f8b2ace,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,,,,0.316,,0.113,,-0.46,,0.57,,93.3,,,77.0,0.256,0.537,0.214,,,,0.206,0.265,0.176,,,,79.0,105.0,97.0,99.0,103.0,99.0,0.151,0.241,0.46,0.48,86.9,92.3,0.244,0.359,0.074,,,,0.25,0.339,0.226,71.0,98.0,98.0,0.18,0.46,84.0,0.125,0.225,0.353,,,,,,,,,
2024-09-06,746993,Walk,walk,False,691406,665152,Junior Caminero,Dean Kremer,0,0af5017d-316b-49bf-a519-fbbd94715dbf,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,,,,0.316,,0.113,,-0.46,,0.57,,93.3,,,77.0,0.256,0.537,0.214,,,,0.206,0.265,0.176,,,,79.0,105.0,97.0,99.0,103.0,99.0,0.151,0.241,0.46,0.48,86.9,92.3,0.244,0.359,0.074,,,,0.25,0.339,0.226,71.0,98.0,98.0,0.18,0.46,84.0,0.125,0.225,0.353,,,,,,,,,
2024-09-06,746993,Single,single,False,691406,665152,Junior Caminero,Dean Kremer,0,ad160ac3-2f75-48b4-9611-78347b0536be,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.27,4.71,111.2,100.0,87.0,98.0,0.811,8.54,3.79,7.66,1.21,0.99,0.249,0.385,0.228,0.302,0.42,,,,90.0,99.0,96.0,89.0,99.0,97.0,,,,0.316,,0.113,,-0.46,,0.57,,93.3,,,77.0,0.256,0.537,0.214,,,,0.206,0.265,0.176,,,,79.0,105.0,97.0,99.0,103.0,99.0,0.151,0.241,0.46,0.48,86.9,92.3,0.244,0.359,0.074,,,,0.25,0.339,0.226,71.0,98.0,98.0,0.18,0.46,84.0,0.125,0.225,0.353,,,,,,,,,
2024-09-06,746993,Strikeout,strikeout,True,691406,622554,Junior Caminero,Seranthony Domínguez,1,e1065527-63cc-4497-b8d8-98df890f50a1,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,- - -,4.13,3.39,52.1,98.0,129.0,104.0,0.749,10.49,2.75,7.39,1.89,0.72,0.261,0.373,0.218,0.268,0.438,18.0,101.0,100.0,,,,129.0,97.0,99.0,142.0,99.0,108.0,0.403,0.402,,0.012,-0.07,0.34,,-7.35,97.7,91.4,88.5,,0.225,0.451,0.224,0.165,0.418,0.39,,,,,,,105.0,101.0,106.0,,,,0.183,,,0.33,,98.0,0.275,0.35,0.08,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,746986,Groundout,field_out,True,691406,621107,Junior Caminero,Zach Eflin,0,c45a8771-5e12-41b8-8c08-2acae245365f,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,121.0,106.0,111.0,0.099,0.093,0.195,0.045,-0.76,0.6,-1.06,-3.34,92.4,85.1,79.8,78.8,0.255,0.436,0.248,,,,0.293,0.455,0.34,0.265,0.5,0.143,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.271,1.61,0.42,88.0,91.7,0.278,0.383,0.134,0.217,0.5,0.208,0.215,0.342,0.215,,,,,,,,,,,,,,,,,,
2024-09-07,746986,Pop Out,field_out,True,691406,621107,Junior Caminero,Zach Eflin,0,7bd14f8a-9b43-4255-ad5d-2d8f8a5cbb96,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,121.0,106.0,111.0,0.099,0.093,0.195,0.045,-0.76,0.6,-1.06,-3.34,92.4,85.1,79.8,78.8,0.255,0.436,0.248,,,,0.293,0.455,0.34,0.265,0.5,0.143,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.271,1.61,0.42,88.0,91.7,0.278,0.383,0.134,0.217,0.5,0.208,0.215,0.342,0.215,,,,,,,,,,,,,,,,,,
2024-09-07,746986,Pop Out,field_out,True,691406,621107,Junior Caminero,Zach Eflin,0,3f7035ac-de15-4f5f-bcf4-3ddd727cc92a,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,121.0,106.0,111.0,0.099,0.093,0.195,0.045,-0.76,0.6,-1.06,-3.34,92.4,85.1,79.8,78.8,0.255,0.436,0.248,,,,0.293,0.455,0.34,0.265,0.5,0.143,91.0,109.0,106.0,86.0,105.0,97.0,0.297,0.271,1.61,0.42,88.0,91.7,0.278,0.383,0.134,0.217,0.5,0.208,0.215,0.342,0.215,,,,,,,,,,,,,,,,,,
2024-09-07,746986,Groundout,field_out,True,691406,621199,Junior Caminero,Matt Bowman,0,d0a716dc-70d9-4240-b2fc-333625f96af8,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,3.6,4.46,25.0,99.0,103.0,100.0,0.821,6.48,4.32,5.76,1.08,1.44,0.342,0.37,0.192,0.411,0.402,,,,,,,47.0,117.0,100.0,139.0,97.0,108.0,0.005,0.264,,,5.35,-3.54,,,92.8,,82.4,,,,,,,,,,,,,,91.0,105.0,100.0,95.0,90.0,88.0,0.404,0.176,1.93,3.35,90.5,92.2,0.146,0.271,0.125,0.294,0.824,0.262,0.083,0.083,0.208,87.0,100.0,106.0,0.15,-1.89,84.3,0.231,0.308,0.217,,,,,,,,,
2024-09-07,746986,Groundout,field_out,True,691406,518886,Junior Caminero,Craig Kimbrel,0,bababa97-96e6-41b5-93ca-927965e51528,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,4.35,4.08,51.2,96.0,113.0,101.0,0.718,12.37,5.05,6.45,1.22,0.72,0.319,0.328,0.176,0.328,0.429,,,,,,,111.0,97.0,98.0,84.0,117.0,128.0,0.659,0.052,,0.001,-0.09,1.38,,5.43,93.9,89.9,85.6,,0.2,0.423,0.294,,,,0.227,0.227,0.348,,,,,,,,,,,,,,,,,,,0.077,0.077,0.444,,,,,,,,,,,,,117.0,93.0,104.0,0.288,0.23,84.3,,,
2024-09-08,746989,Flyout,field_out,True,691406,669203,Junior Caminero,Corbin Burnes,0,e972e068-0c01-4dcd-99b2-5a9bb02c6deb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,,,,133.0,106.0,121.0,,0.149,0.219,0.107,,0.57,0.5,0.11,,89.1,87.3,80.3,,,,0.204,0.301,0.448,0.197,0.331,0.379,0.203,0.356,0.376,105.0,95.0,89.0,120.0,105.0,107.0,0.084,0.442,0.91,-0.46,95.4,97.0,0.235,0.412,0.157,,,,0.267,0.389,0.177,,,,,,,,,,,,,,,,,,
2024-09-08,746989,Groundout,field_out,True,691406,669203,Junior Caminero,Corbin Burnes,0,1c799523-2bc5-4242-abde-e011034ceb96,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,,,,133.0,106.0,121.0,,0.149,0.219,0.107,,0.57,0.5,0.11,,89.1,87.3,80.3,,,,0.204,0.301,0.448,0.197,0.331,0.379,0.203,0.356,0.376,105.0,95.0,89.0,120.0,105.0,107.0,0.084,0.442,0.91,-0.46,95.4,97.0,0.235,0.412,0.157,,,,0.267,0.389,0.177,,,,,,,,,,,,,,,,,,
2024-09-08,746989,Single,single,False,691406,669203,Junior Caminero,Corbin Burnes,0,ce7855af-2c23-48c8-89d6-44af9ef1b08b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,,,,133.0,106.0,121.0,,0.149,0.219,0.107,,0.57,0.5,0.11,,89.1,87.3,80.3,,,,0.204,0.301,0.448,0.197,0.331,0.379,0.203,0.356,0.376,105.0,95.0,89.0,120.0,105.0,107.0,0.084,0.442,0.91,-0.46,95.4,97.0,0.235,0.412,0.157,,,,0.267,0.389,0.177,,,,,,,,,,,,,,,,,,
2024-09-08,746989,Strikeout,strikeout,True,691406,621199,Junior Caminero,Matt Bowman,0,d716ddbf-706c-47fa-8c1c-d4537e31f60a,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,3.6,4.46,25.0,99.0,103.0,100.0,0.821,6.48,4.32,5.76,1.08,1.44,0.342,0.37,0.192,0.411,0.402,,,,,,,47.0,117.0,100.0,139.0,97.0,108.0,0.005,0.264,,,5.35,-3.54,,,92.8,,82.4,,,,,,,,,,,,,,91.0,105.0,100.0,95.0,90.0,88.0,0.404,0.176,1.93,3.35,90.5,92.2,0.146,0.271,0.125,0.294,0.824,0.262,0.083,0.083,0.208,87.0,100.0,106.0,0.15,-1.89,84.3,0.231,0.308,0.217,,,,,,,,,
2024-09-09,745534,Forceout,force_out,True,691406,650911,Junior Caminero,Cristopher Sánchez,1,ff4be8e1-7d70-41f1-992a-175054550ccf,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,,,,,,,100.0,101.0,103.0,,0.171,,0.358,,0.44,,1.62,,85.1,84.4,,,,,0.23,0.37,0.307,,,,0.18,0.226,0.345,94.0,100.0,98.0,86.0,52.0,74.0,0.47,0.001,2.6,-0.45,86.5,94.5,0.351,0.478,0.124,,,,,,,,,,,,,,,,,,,,,,,,
