date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,vKN (sc),KN%,wKN/C,FO%,wFO/C,vFO
2024-07-28,747173,Single,single,False,678225,679885,Ji Hwan Bae,Justin Martinez,1,dbba0010-1125-4640-b4bc-ecd0d0d901e8,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.1,3.04,60.0,100.0,112.0,103.0,0.692,11.25,4.5,6.6,0.3,3.44,0.287,0.343,0.196,0.252,0.418,,,,,,,79.0,93.0,93.0,114.0,97.0,99.0,,,,0.46,0.094,,,,-0.69,,0.35,,,100.2,,,100.1,,0.316,0.367,0.201,,,,,,,,,,0.222,0.389,0.286,124.0,100.0,109.0,0.217,2.82,89.4,0.125,0.219,0.489,113.0,105.0,108.0,0.229,2.61,89.7,0.075,0.09,0.536,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746360,Lineout,field_out,True,678225,605463,Ji Hwan Bae,Tayler Scott,0,c845fc09-0152-4656-80ae-226ad8b89083,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.86,2.97,63.0,97.0,100.0,98.0,0.724,9.57,4.29,5.14,0.86,1.16,0.243,0.395,0.191,0.237,0.37,,,,,,,127.0,99.0,97.0,107.0,91.0,84.0,,,,0.056,0.485,,,,1.97,,-2.29,,,92.6,,,92.7,,0.5,0.625,0.211,,,,,,,,,,0.117,0.255,0.308,93.0,95.0,106.0,0.229,0.69,84.0,0.21,0.323,0.289,26.0,79.0,51.0,0.23,0.33,85.4,0.154,0.231,0.339,,,,,,,,,,,,,,,,,,,,,
2024-07-29,746360,Bunt Groundout,field_out,True,678225,672391,Ji Hwan Bae,Kaleb Ort,0,6fef4723-338c-4535-a003-a2077b1bceb4,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.26,2.1,14.1,108.0,131.0,116.0,0.724,10.67,1.26,3.77,1.26,0.63,0.281,0.375,0.219,0.344,0.467,40.0,101.0,102.0,,,,162.0,110.0,127.0,,,,102.0,101.0,90.0,,0.61,0.174,,0.092,3.36,3.64,,,-2.14,97.8,91.7,90.4,,,,,,,,,0.125,0.125,0.25,,,,0.114,0.314,0.308,92.0,114.0,111.0,0.123,2.48,84.2,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.273,,,,,,,,,
2024-08-03,745474,Strikeout,strikeout,True,678225,573009,Ji Hwan Bae,Joe Mantiply,1,1f7f294e-8546-4a30-84e1-c4d381d2ce2f,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,3.47,3.32,49.1,103.0,79.0,98.0,0.769,7.48,2.55,8.21,0.18,1.43,0.219,0.452,0.151,0.329,0.405,61.0,105.0,102.0,83.0,99.0,99.0,104.0,98.0,92.0,85.0,105.0,95.0,,,,0.433,0.042,,0.258,0.268,1.44,,3.11,-0.72,-0.34,89.4,,81.0,89.0,79.2,0.221,0.326,0.168,0.275,0.373,0.289,,,,0.255,0.447,0.348,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,745468,Walk,walk,False,678225,669194,Ji Hwan Bae,Ryne Nelson,1,ef5f0a3a-9b1c-4afa-be8c-645d7abd42e4,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,77.0,105.0,95.0,,0.553,0.184,0.063,0.1,0.65,-0.58,,1.49,-2.62,95.1,91.3,83.0,,78.0,,,,0.322,0.627,0.195,0.307,0.491,0.143,0.161,0.226,0.14,0.254,0.42,0.195,111.0,112.0,110.0,0.101,-0.98,84.3,0.245,0.367,0.153,,,,,,,,,,,,,,,,,,,0.4,0.733,0.167,,,,,,,,,
2024-08-04,745468,Strikeout,strikeout,True,678225,669194,Ji Hwan Bae,Ryne Nelson,0,18d74810-29e0-4ec7-9537-304848b9a325,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.22,4.23,136.1,105.0,99.0,104.0,0.842,7.39,1.98,9.51,0.99,1.13,0.278,0.386,0.144,0.36,0.467,109.0,99.0,108.0,89.0,95.0,94.0,104.0,107.0,106.0,,,,77.0,105.0,95.0,,0.553,0.184,0.063,0.1,0.65,-0.58,,1.49,-2.62,95.1,91.3,83.0,,78.0,,,,0.322,0.627,0.195,0.307,0.491,0.143,0.161,0.226,0.14,0.254,0.42,0.195,111.0,112.0,110.0,0.101,-0.98,84.3,0.245,0.367,0.153,,,,,,,,,,,,,,,,,,,0.4,0.733,0.167,,,,,,,,,
2024-08-04,745468,Double,double,False,678225,623149,Ji Hwan Bae,Paul Sewald,0,1e5e0c35-87bf-468a-a1e5-9685c9fe0856,623149.0,paulsewald,Sewald,Right,Paul Sewald,ARI,4.15,4.17,34.2,100.0,117.0,103.0,0.788,9.61,2.6,8.05,1.04,0.57,0.302,0.365,0.219,0.375,0.489,88.0,62.0,70.0,,,,118.0,101.0,99.0,,,,,,,,0.601,,,0.007,-0.53,,,,1.37,91.3,,84.2,,,,,,,,,,,,,,,0.253,0.446,0.238,115.0,99.0,110.0,0.391,1.03,83.0,,,,,,,,,,,,,,,,,,,,,,0.204,0.367,0.257,,,,,,,,,
2024-08-04,745468,Flyout,field_out,True,678225,571670,Ji Hwan Bae,Dylan Floro,0,4c7b612f-f781-4bbc-a319-122acf8ac8ff,571670.0,dylanfloro,Floro,Right,Dylan Floro,- - -,2.63,3.22,61.2,105.0,75.0,95.0,0.825,6.28,2.04,7.74,0.29,1.43,0.297,0.357,0.13,0.303,0.443,62.0,108.0,93.0,,,,83.0,107.0,97.0,77.0,107.0,97.0,,,,0.464,0.17,,,0.084,2.56,,2.24,,-1.62,89.9,,83.9,90.1,,0.252,0.333,0.08,0.35,0.35,0.229,,,,,,,0.175,0.175,0.197,73.0,99.0,91.0,0.282,1.22,83.5,0.204,0.278,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,745467,Flyout,field_out,True,678225,663773,Ji Hwan Bae,Bryan Hoeing,0,7567106c-1253-4903-8bab-b521016f3706,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,,,,70.0,103.0,89.0,101.0,102.0,100.0,,,,0.496,0.067,,,,-0.1,,0.24,,,94.3,,,93.8,,0.295,0.42,0.097,,,,,,,,,,0.2,0.4,0.2,112.0,100.0,101.0,0.244,0.52,83.0,0.233,0.267,0.321,136.0,103.0,107.0,0.193,3.93,86.8,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,
2024-08-06,745467,Strikeout,strikeout,True,678225,670970,Ji Hwan Bae,Adrian Morejon,0,258fd2cf-fa19-4dea-9310-71d9dfa728dc,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,,,,0.334,0.254,,,,-1.73,,0.49,,,96.9,,,97.5,,0.324,0.437,0.149,,,,,,,,,,0.333,0.529,0.266,120.0,110.0,116.0,0.346,0.44,85.6,0.171,0.314,0.399,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481,,,,,,,,,,0.286,0.571,0.1,,,,,,,,,
2024-08-06,745467,Walk,walk,False,678225,592094,Ji Hwan Bae,Jason Adam,1,5f9fa82f-b3b4-434e-b9c0-c85df2505d20,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,,,,,0.384,,,0.257,1.11,,,,2.78,95.5,,89.7,,,,,,0.16,0.2,0.414,,,,,,,0.174,0.319,0.264,129.0,91.0,98.0,0.36,1.23,82.2,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,,0.241,0.483,0.429,,,,,,,,,
2024-08-07,745469,Groundout,field_out,True,678225,650633,Ji Hwan Bae,Michael King,0,4c36448c-630e-43ac-b107-07d81981b447,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.203,0.391,0.201,0.202,0.275,0.358,,,,,,,0.261,0.403,0.253,113.0,97.0,102.0,0.233,-0.03,82.8,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,0.213,0.326,0.346,,,,,,,,,
2024-08-07,745469,Single,single,False,678225,650633,Ji Hwan Bae,Michael King,1,3647d3aa-5670-4e77-b390-1be81a33f6fe,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.203,0.391,0.201,0.202,0.275,0.358,,,,,,,0.261,0.403,0.253,113.0,97.0,102.0,0.233,-0.03,82.8,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,0.213,0.326,0.346,,,,,,,,,
2024-08-07,745469,Strikeout,strikeout,False,678225,669093,Ji Hwan Bae,Jeremiah Estrada,1,e993250d-8337-46fd-8e46-0faf70a24d72,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,3.28,2.73,49.1,99.0,141.0,106.0,0.633,14.78,3.1,7.11,0.73,0.72,0.259,0.343,0.194,0.315,0.443,,,,,,,158.0,100.0,109.0,,,,,,,,0.563,,,,1.28,,,,,97.1,,,,,,,,,,,,,,,,,0.204,0.337,0.344,115.0,98.0,101.0,0.225,0.48,89.9,0.289,0.316,0.363,121.0,99.0,106.0,0.212,0.47,83.6,0.163,0.265,0.524,,,,,,,,,,,,,,,,,,,,,
2024-08-07,745469,Strikeout,strikeout,True,678225,689690,Ji Hwan Bae,Alek Jacob,0,31f91a0a-3b8d-4497-95cf-ffa2db1e62a5,689690.0,alekjacob,Jacob,Right,Alek Jacob,SDP,1.42,1.96,6.1,100.0,71.0,101.0,0.545,18.47,1.42,5.68,0.0,0.6,0.3,0.2,0.3,0.2,0.417,62.0,95.0,99.0,,,,97.0,111.0,105.0,64.0,100.0,100.0,,,,0.352,0.213,,,0.306,4.58,,1.14,,2.56,87.7,,74.9,87.0,,0.333,0.333,0.091,0.182,0.182,0.588,,,,,,,0.0,0.0,0.636,71.0,96.0,104.0,0.13,-0.7,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,745469,Forceout,force_out,True,678225,663158,Ji Hwan Bae,Robert Suarez,1,f4f42c2b-2001-41df-ae6d-045f11ae340f,663158.0,robertsuarez,"Suarez, R",Right,Robert Suarez,SDP,2.04,2.66,53.0,104.0,138.0,111.0,0.773,8.49,1.7,6.79,0.68,1.03,0.327,0.347,0.177,0.32,0.46,111.0,96.0,101.0,,,,144.0,106.0,115.0,133.0,102.0,99.0,,,,0.141,0.742,0.003,,0.114,2.25,0.75,2.56,,-2.9,99.0,93.2,91.1,98.6,,0.188,0.219,0.083,0.25,0.625,0.455,,,,,,,0.204,0.279,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,745466,Groundout,field_out,True,678225,681190,Ji Hwan Bae,Randy Vásquez,1,befe3265-3620-447c-82d2-973e13317197,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,107.0,99.0,95.0,0.147,0.298,0.134,0.202,0.123,-0.72,3.18,-2.03,-0.04,-3.9,94.3,90.3,88.6,94.2,82.2,0.433,0.597,0.119,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,0.321,0.488,0.218,136.0,100.0,108.0,0.097,-0.46,82.3,,,,,,,,,,,,,,,,,,,,,,0.244,0.439,0.239,,,,,,,,,
2024-08-08,745466,Groundout,field_out,True,678225,681190,Ji Hwan Bae,Randy Vásquez,0,e77ca453-56d5-4624-98d2-d19bc2517d58,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,107.0,99.0,95.0,0.147,0.298,0.134,0.202,0.123,-0.72,3.18,-2.03,-0.04,-3.9,94.3,90.3,88.6,94.2,82.2,0.433,0.597,0.119,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,0.321,0.488,0.218,136.0,100.0,108.0,0.097,-0.46,82.3,,,,,,,,,,,,,,,,,,,,,,0.244,0.439,0.239,,,,,,,,,
2024-08-08,745466,Single,single,False,678225,605218,Ji Hwan Bae,Carl Edwards Jr.,1,77a212f3-d927-4a54-b3bb-5c322304156d,605218.0,carledwardsjr,Edwards Jr.,Right,Carl Edwards Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,745466,Bunt Pop Out,field_out,True,678225,592094,Ji Hwan Bae,Jason Adam,0,f98f9479-4b82-465d-900b-0f7be3a1d4e6,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,,,,,0.384,,,0.257,1.11,,,,2.78,95.5,,89.7,,,,,,0.16,0.2,0.414,,,,,,,0.174,0.319,0.264,129.0,91.0,98.0,0.36,1.23,82.2,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,,0.241,0.483,0.429,,,,,,,,,
2024-08-11,746114,Double,double,False,678225,607192,Ji Hwan Bae,Tyler Glasnow,0,481aef11-c90d-4fa3-831f-7faadcfba6ee,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,,,,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,,,,0.087,0.45,,0.186,,0.9,,0.78,1.95,,96.3,,,96.6,83.7,0.233,0.395,0.171,,,,,,,0.098,0.174,0.475,0.215,0.421,0.213,108.0,104.0,109.0,0.277,1.19,90.0,0.2,0.333,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746114,Single,single,False,678225,607192,Ji Hwan Bae,Tyler Glasnow,0,5ae70792-9073-4391-bc31-718156a6dea6,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,,,,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,,,,0.087,0.45,,0.186,,0.9,,0.78,1.95,,96.3,,,96.6,83.7,0.233,0.395,0.171,,,,,,,0.098,0.174,0.475,0.215,0.421,0.213,108.0,104.0,109.0,0.277,1.19,90.0,0.2,0.333,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746114,Strikeout,strikeout,True,678225,607192,Ji Hwan Bae,Tyler Glasnow,0,28825790-5328-4439-b9f5-415070f68636,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.49,2.62,134.0,101.0,118.0,106.0,0.715,11.28,2.35,6.18,1.01,1.39,0.215,0.379,0.167,0.29,0.469,,,,139.0,98.0,110.0,118.0,101.0,103.0,101.0,106.0,108.0,,,,0.087,0.45,,0.186,,0.9,,0.78,1.95,,96.3,,,96.6,83.7,0.233,0.395,0.171,,,,,,,0.098,0.174,0.475,0.215,0.421,0.213,108.0,104.0,109.0,0.277,1.19,90.0,0.2,0.333,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746114,Strikeout,strikeout,True,678225,523260,Ji Hwan Bae,Joe Kelly,0,bca849ce-4c33-4e81-9dbd-5fa77b9fd43c,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.85,4.26,26.0,94.0,109.0,99.0,0.795,10.04,4.15,9.35,1.38,1.55,0.338,0.324,0.183,0.254,0.472,83.0,97.0,100.0,,,,99.0,105.0,100.0,82.0,90.0,85.0,,,,0.328,0.194,,,0.073,-1.27,,0.74,,-10.17,98.5,,88.5,98.3,,0.281,0.313,0.091,0.444,1.111,0.563,,,,0.143,0.143,0.333,0.286,0.524,0.222,149.0,102.0,125.0,0.257,-0.57,90.2,0.241,0.414,0.232,,,,,,,,,,134.0,74.0,88.0,0.148,-0.37,87.7,,,,,,,,,,,,,,,
2024-08-13,745382,Strikeout,strikeout,True,678225,650633,Ji Hwan Bae,Michael King,0,14149c5f-d633-4ce2-9ed6-361b71d2a7b7,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.203,0.391,0.201,0.202,0.275,0.358,,,,,,,0.261,0.403,0.253,113.0,97.0,102.0,0.233,-0.03,82.8,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,0.213,0.326,0.346,,,,,,,,,
2024-08-13,745382,Groundout,field_out,True,678225,650633,Ji Hwan Bae,Michael King,0,3c79ccde-eccd-49ea-8829-a553360b553c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,,,,0.27,0.247,,,0.25,-0.65,,0.88,,1.72,93.6,,86.7,92.9,,0.203,0.391,0.201,0.202,0.275,0.358,,,,,,,0.261,0.403,0.253,113.0,97.0,102.0,0.233,-0.03,82.8,0.286,0.536,0.255,,,,,,,,,,,,,,,,,,,0.213,0.326,0.346,,,,,,,,,
2024-08-13,745382,Strikeout,strikeout,True,678225,592094,Ji Hwan Bae,Jason Adam,0,9a04f9c4-0180-4c7e-b94d-d76fc13fbe12,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,,,,,0.384,,,0.257,1.11,,,,2.78,95.5,,89.7,,,,,,0.16,0.2,0.414,,,,,,,0.174,0.319,0.264,129.0,91.0,98.0,0.36,1.23,82.2,0.091,0.182,0.545,,,,,,,,,,,,,,,,,,,0.241,0.483,0.429,,,,,,,,,
2024-08-17,745463,Pop Out,field_out,True,678225,622491,Ji Hwan Bae,Luis Castillo,0,2983aefe-7f3c-4d4a-af69-692b57efd2f8,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,,,,121.0,105.0,103.0,100.0,102.0,98.0,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.294,0.455,0.103,0.292,0.531,0.252,,,,,,,0.204,0.365,0.278,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Flyout,field_out,True,678225,622491,Ji Hwan Bae,Luis Castillo,0,1d2472a2-8ae7-4e98-97dd-7a8392edb99c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,,,,121.0,105.0,103.0,100.0,102.0,98.0,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.294,0.455,0.103,0.292,0.531,0.252,,,,,,,0.204,0.365,0.278,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Strikeout,strikeout,True,678225,608638,Ji Hwan Bae,JT Chargois,0,b3817de7-a551-498d-9e03-7c775655306c,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.39,4.81,26.1,96.0,98.0,97.0,0.786,7.52,3.08,6.84,1.71,0.77,0.263,0.368,0.197,0.382,0.447,,,,,,,84.0,124.0,110.0,89.0,96.0,93.0,,,,0.541,0.01,,,0.005,7.79,,2.25,,-70.75,94.1,,84.9,94.8,,0.22,0.32,0.128,,,,,,,,,,,,,109.0,96.0,103.0,0.444,-0.74,85.8,0.174,0.37,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,745463,Flyout,field_out,True,678225,700187,Ji Hwan Bae,Troy Taylor,0,4b9bc5b0-70ab-4079-b929-db0ade268255,700187.0,troytaylor,"Taylor, T",Right,Troy Taylor,SEA,1.42,2.92,6.1,100.0,86.0,100.0,0.778,11.37,2.84,5.68,1.42,0.71,0.188,0.438,0.375,0.375,0.402,93.0,49.0,54.0,,,,,,,71.0,89.0,89.0,,,,0.66,,,,0.021,,,2.26,,-2.22,,,88.8,96.9,,0.143,0.214,0.143,,,,,,,,,,,,,113.0,121.0,123.0,0.32,-2.46,83.9,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,0.4,,,,,,,,,
2024-08-18,745464,Single,single,False,678225,669923,Ji Hwan Bae,George Kirby,0,8b8261aa-55a4-4b40-b279-43d800aeb489,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,,,,103.0,106.0,101.0,105.0,109.0,108.0,97.0,99.0,93.0,0.235,0.336,0.005,,,0.42,0.79,1.58,,,95.9,92.3,,95.9,,0.265,0.346,0.109,,,,,,,0.326,0.457,0.305,0.232,0.449,0.296,111.0,104.0,110.0,0.232,0.92,87.3,0.248,0.352,0.267,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,115.0,112.0,116.0,0.08,-2.33,83.4,,,,,,,,,,73.9,0.0,-3.49,,,
2024-08-18,745464,Groundout,field_out,True,678225,669923,Ji Hwan Bae,George Kirby,0,86c8b721-46ff-4faa-b68a-b2983371a942,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,,,,103.0,106.0,101.0,105.0,109.0,108.0,97.0,99.0,93.0,0.235,0.336,0.005,,,0.42,0.79,1.58,,,95.9,92.3,,95.9,,0.265,0.346,0.109,,,,,,,0.326,0.457,0.305,0.232,0.449,0.296,111.0,104.0,110.0,0.232,0.92,87.3,0.248,0.352,0.267,108.0,100.0,108.0,0.111,-1.5,85.9,0.235,0.382,0.277,115.0,112.0,116.0,0.08,-2.33,83.4,,,,,,,,,,73.9,0.0,-3.49,,,
2024-08-18,745464,Flyout,field_out,True,678225,676092,Ji Hwan Bae,Collin Snider,0,4ba122a2-8030-4dcd-b86c-c0308b4f8cef,676092.0,collinsnider,Snider,Right,Collin Snider,SEA,1.47,3.3,30.2,104.0,114.0,101.0,0.72,10.86,2.64,7.34,0.88,0.87,0.293,0.427,0.267,0.293,0.419,,,,,,,117.0,101.0,94.0,46.0,116.0,89.0,114.0,104.0,94.0,0.055,0.368,0.19,,,2.57,-1.37,8.87,,,94.0,89.9,,94.6,,0.0,0.0,0.071,,,,0.375,0.542,0.267,,,,0.158,0.211,0.372,117.0,106.0,114.0,0.387,0.32,82.4,,,,,,,,,,,,,,,,,,,,,,0.227,0.409,0.313,,,,,,,,,
2024-08-19,744976,Single,single,False,678225,641540,Ji Hwan Bae,Dane Dunning,0,fd68812e-4fcc-4e85-9369-ace7e71840ae,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,84.0,93.0,85.0,,,,40.0,103.0,90.0,78.0,101.0,97.0,76.0,99.0,93.0,0.369,0.03,0.189,,0.129,-2.8,-0.57,0.61,,-1.5,89.2,88.2,85.1,89.8,,0.253,0.39,0.148,0.25,0.525,0.333,0.232,0.446,0.253,0.0,0.0,0.368,0.273,0.636,0.25,104.0,100.0,96.0,0.238,-1.2,80.7,0.273,0.494,0.312,,,,,,,,,,62.0,90.0,99.0,0.044,-0.14,75.7,,,,,,,,,,,,,0.001,-6.36,76.4
