date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-09-08,746910,Field Error,field_error,False,676113,690916,Zach DeLoach,Richard Fitts,1,0a1f5174-43a3-408b-aa5c-20a6d8eec386,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,,,,,,,104.0,97.0,94.0,,,,125.0,113.0,119.0,,,,152.0,134.0,142.0,,0.47,,0.03,0.5,,,-0.53,,-1.73,,3.43,,,94.4,,88.6,,,83.7,,,,,,,,,,,0.273,0.273,0.077,,,,,,,0.167,0.167,0.067,,,,,,,0.5,0.5,0.333
2024-09-08,746910,Flyout,field_out,True,676113,686580,Zach DeLoach,Justin Slaten,0,ea9004a4-4a4a-4d4f-9165-dc27428ca31f,686580.0,justinslaten,Slaten,Right,Justin Slaten,BOS,3.17,2.9,48.1,100.0,106.0,101.0,0.724,9.31,1.68,7.08,0.56,1.63,0.189,0.439,0.167,0.318,0.424,,,,155.0,110.0,116.0,111.0,102.0,107.0,,,,112.0,97.0,102.0,90.0,100.0,94.0,,,,,0.281,0.394,,0.261,0.064,,2.14,2.27,,,-1.05,1.33,,96.3,91.3,,,,83.9,84.0,,,,0.217,0.29,0.243,0.154,0.154,0.4,,,,,,,,,,0.146,0.146,0.283,,,,,,,0.263,0.456,0.389
2024-09-08,746910,Single,single,False,676113,677161,Zach DeLoach,Zack Kelly,1,4e40d25a-a9f6-408c-9b2d-b66e4c2490ea,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,122.0,104.0,111.0,,,,107.0,98.0,95.0,,,,130.0,102.0,115.0,80.0,101.0,102.0,,,,,0.305,0.209,,0.274,,0.212,-1.04,-0.42,,,2.16,,-0.17,96.5,91.0,,83.6,,82.3,,,,,0.289,0.6,0.211,,,,,,,,,,0.163,0.465,0.326,0.25,0.344,0.232,,,,,,,0.127,0.218,0.354
2024-09-14,746740,Groundout,field_out,True,676113,669372,Zach DeLoach,J.T. Ginn,0,fc9ed93d-e05b-46c6-a35b-773408573bfc,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,,,,0.52,0.022,,,0.309,,0.149,-2.3,,,-1.47,2.0,,-2.46,91.5,,,86.8,93.1,85.7,,0.321,0.528,0.196,,,,,,,0.167,0.267,0.352,,,,0.455,0.636,0.448,,,,,,,,,,,,
2024-09-14,746740,Single,single,False,676113,669372,Zach DeLoach,J.T. Ginn,0,706611db-846b-45a5-823e-bbe6a2854203,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.94,4.76,23.2,99.0,102.0,98.0,0.74,8.75,2.28,10.27,1.52,1.24,0.239,0.451,0.141,0.338,0.434,94.0,94.0,96.0,,,,73.0,77.0,71.0,98.0,100.0,97.0,114.0,100.0,103.0,,,,,,,0.52,0.022,,,0.309,,0.149,-2.3,,,-1.47,2.0,,-2.46,91.5,,,86.8,93.1,85.7,,0.321,0.528,0.196,,,,,,,0.167,0.267,0.352,,,,0.455,0.636,0.448,,,,,,,,,,,,
2024-09-14,746740,Groundout,field_out,True,676113,666205,Zach DeLoach,Kyle Muller,0,71fd5d31-3e93-42a1-9205-b725bc1909ae,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,4.4,4.07,45.0,103.0,88.0,104.0,0.788,7.0,1.8,9.4,1.2,1.14,0.218,0.394,0.099,0.303,0.494,85.0,84.0,84.0,108.0,90.0,103.0,80.0,110.0,103.0,,,,92.0,102.0,113.0,,,,,,,,0.543,,,0.242,0.143,0.072,0.42,,,,-0.3,-2.72,2.13,92.6,,,87.0,,85.3,79.4,,,,,,,0.235,0.647,0.161,0.275,0.451,0.221,,,,0.143,0.143,0.5,0.28,0.4,0.211,,,,,,,,,
2024-09-14,746740,Walk,walk,False,676113,680880,Zach DeLoach,Grant Holman,0,dc4acb46-a0c0-46c1-bd1b-58cdd18772d0,680880.0,grantholman,Holman,Right,Grant Holman,OAK,5.73,4.36,11.0,91.0,107.0,93.0,0.726,9.0,7.36,13.91,0.82,1.8,0.289,0.263,0.289,0.184,0.342,163.0,92.0,106.0,,,,71.0,89.0,83.0,,,,99.0,92.0,95.0,,,,,,,,0.511,,,0.139,,0.351,-0.2,,,,-4.43,,-3.1,94.4,,,87.2,,85.2,,,,,,,,,,,0.75,0.75,0.182,,,,0.333,0.556,0.405,0.296,0.37,0.237,,,,,,,,,
2024-09-16,746179,Groundout,field_out,True,676113,672282,Zach DeLoach,Reid Detmers,0,7feef362-a80f-427d-af42-8914f72704d1,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,,,,117.0,106.0,114.0,,,,,,,,0.464,,,0.24,0.147,0.149,-0.14,,,,-0.58,-2.71,0.37,93.9,,,84.7,,86.2,75.1,,,,,,,0.341,0.756,0.212,0.221,0.385,0.36,,,,0.314,0.431,0.324,0.246,0.456,0.267,,,,,,,,,
2024-09-16,746179,Single,single,False,676113,672282,Zach DeLoach,Reid Detmers,1,79650590-a73d-44dc-977d-2a42ceec6655,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,,,,117.0,106.0,114.0,,,,,,,,0.464,,,0.24,0.147,0.149,-0.14,,,,-0.58,-2.71,0.37,93.9,,,84.7,,86.2,75.1,,,,,,,0.341,0.756,0.212,0.221,0.385,0.36,,,,0.314,0.431,0.324,0.246,0.456,0.267,,,,,,,,,
2024-09-16,746179,Flyout,field_out,True,676113,672282,Zach DeLoach,Reid Detmers,0,04326465-f387-41b5-a42d-a5dfe7e75393,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,,,,117.0,106.0,114.0,,,,,,,,0.464,,,0.24,0.147,0.149,-0.14,,,,-0.58,-2.71,0.37,93.9,,,84.7,,86.2,75.1,,,,,,,0.341,0.756,0.212,0.221,0.385,0.36,,,,0.314,0.431,0.324,0.246,0.456,0.267,,,,,,,,,
2024-09-16,746179,Strikeout,strikeout,True,676113,670871,Zach DeLoach,Guillermo Zuñiga,0,d61ff0e7-4a36-4f8f-9c45-854db35ce2c0,670871.0,guillermozuniga,Zuñiga,Right,Guillermo Zuñiga,LAA,5.4,4.27,11.2,95.0,108.0,95.0,0.8,7.71,4.63,8.49,2.31,1.08,0.171,0.429,0.086,0.343,0.402,123.0,70.0,84.0,,,,90.0,101.0,92.0,113.0,91.0,94.0,123.0,103.0,111.0,,,,,,,0.32,0.34,,,0.222,,0.119,3.5,,,-4.26,0.11,,-5.73,96.7,,,88.6,96.6,86.3,,0.4,0.8,0.071,,,,,,,0.333,0.333,0.3,,,,0.2,0.7,0.538,0.125,0.125,0.206,,,,,,,,,
2024-09-16,746179,Strikeout,strikeout,True,676113,650671,Zach DeLoach,José Quijada,0,24da5b8e-5633-4fb6-a30a-606275efee9a,650671.0,josequijada,Quijada,Left,José Quijada,LAA,1.06,4.01,17.0,91.0,98.0,92.0,0.692,9.53,5.82,4.24,0.53,0.38,0.278,0.25,0.139,0.333,0.361,68.0,93.0,85.0,,,,100.0,91.0,92.0,,,,124.0,73.0,76.0,,,,,,,,0.937,,,0.014,,0.049,2.29,,,,-3.35,,-2.72,93.9,,,85.1,,81.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.14,0.22,0.331,,,,,,,,,
2024-09-18,746172,Strikeout,strikeout,True,676113,686799,Zach DeLoach,Jack Kochanowicz,0,7f9ee53d-1174-4699-9ee9-487a46653ecf,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,,,,,,,,,,0.71,0.053,,,,0.203,0.034,0.45,,,0.06,,-1.79,-3.24,96.3,,,88.4,95.8,,85.1,0.318,0.473,0.117,,,,0.258,0.452,0.239,,,,,,,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,
2024-09-18,746172,Flyout,field_out,True,676113,686799,Zach DeLoach,Jack Kochanowicz,0,45066035-52ae-454d-b16e-9ed0e88e489e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,,,,,,,,,,0.71,0.053,,,,0.203,0.034,0.45,,,0.06,,-1.79,-3.24,96.3,,,88.4,95.8,,85.1,0.318,0.473,0.117,,,,0.258,0.452,0.239,,,,,,,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,
2024-09-18,746172,Single,single,False,676113,686799,Zach DeLoach,Jack Kochanowicz,0,9519eb45-b981-4b09-9268-b5ca02f68a81,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,,,,,,,,,,0.71,0.053,,,,0.203,0.034,0.45,,,0.06,,-1.79,-3.24,96.3,,,88.4,95.8,,85.1,0.318,0.473,0.117,,,,0.258,0.452,0.239,,,,,,,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,
2024-09-18,746172,Walk,walk,False,676113,656271,Zach DeLoach,Brock Burke,1,1d1dc414-8026-47d2-86d7-436cedc91e74,656271.0,brockburke,Burke,Left,Brock Burke,- - -,5.74,3.4,31.1,100.0,96.0,101.0,0.743,10.91,4.6,9.48,1.15,1.41,0.235,0.329,0.188,0.306,0.463,101.0,104.0,107.0,,,,98.0,102.0,100.0,97.0,91.0,90.0,90.0,96.0,100.0,,,,,,,0.048,0.52,,,0.264,,0.167,-1.75,,,2.0,0.27,,1.04,95.6,,,88.8,93.8,87.0,,0.286,0.429,0.286,,,,,,,0.231,0.308,0.361,,,,0.286,0.321,0.404,0.279,0.59,0.201,,,,,,,,,
2024-09-18,746172,Strikeout,strikeout,True,676113,670046,Zach DeLoach,Kenny Rosenberg,0,c9ba9e9a-b6d7-4c9e-8d50-039e93e52777,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.86,6.09,21.0,98.0,79.0,93.0,0.793,5.57,3.43,10.29,2.14,0.81,0.114,0.471,0.114,0.371,0.417,93.0,103.0,100.0,98.0,102.0,93.0,74.0,92.0,86.0,,,,,,,58.0,104.0,101.0,,,,,0.496,0.144,,,0.048,0.313,-1.11,-1.77,,,,-3.74,0.46,90.3,83.6,,81.1,,,76.3,,,,0.308,0.538,0.179,,,,,,,,,,0.233,0.5,0.237,0.308,0.538,0.208,,,,,,,,,
2024-09-18,746172,Strikeout,strikeout,True,676113,650671,Zach DeLoach,José Quijada,0,6412855f-064f-41cd-bcee-20f8de898919,650671.0,josequijada,Quijada,Left,José Quijada,LAA,1.93,4.44,18.2,92.0,100.0,92.0,0.694,10.61,6.75,5.3,0.48,0.36,0.25,0.225,0.125,0.35,0.362,68.0,93.0,85.0,,,,101.0,92.0,92.0,,,,123.0,72.0,76.0,,,,,,,,0.947,,,0.012,,0.041,1.57,,,,-3.35,,-2.71,93.9,,,85.1,,81.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.172,0.241,0.333,,,,,,,,,
2024-09-21,745360,Strikeout,strikeout,True,676113,527048,Zach DeLoach,Martín Pérez,0,5c5bad26-eec9-4770-b0e3-d43ad7e63826,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,,,,0.36,0.051,0.218,,0.0,0.143,0.228,-6.92,-0.7,,0.63,-50.99,0.6,-1.05,91.3,88.0,,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.284,0.588,0.198,0.238,0.349,0.295,,,,,,,0.27,0.433,0.347,0.429,0.762,0.024,,,,,,,,,
2024-09-21,745360,Strikeout,strikeout,True,676113,527048,Zach DeLoach,Martín Pérez,0,6310b41f-15e1-4ad7-8f61-53edbafa4b93,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.25,5.21,131.1,102.0,73.0,95.0,0.811,7.13,3.22,9.8,1.44,1.24,0.186,0.461,0.147,0.302,0.408,71.0,109.0,99.0,73.0,101.0,98.0,57.0,90.0,85.0,79.0,101.0,93.0,70.0,111.0,119.0,69.0,101.0,93.0,,,,0.36,0.051,0.218,,0.0,0.143,0.228,-6.92,-0.7,,0.63,-50.99,0.6,-1.05,91.3,88.0,,83.4,90.7,82.8,77.8,0.271,0.383,0.096,0.284,0.588,0.198,0.238,0.349,0.295,,,,,,,0.27,0.433,0.347,0.429,0.762,0.024,,,,,,,,,
2024-09-21,745360,Strikeout,strikeout,True,676113,669093,Zach DeLoach,Jeremiah Estrada,0,ec2e3d57-28d6-4f93-8585-ace5133cfda7,669093.0,jeremiahestrada,Estrada,Right,Jeremiah Estrada,SDP,2.88,2.54,59.1,101.0,143.0,109.0,0.651,13.96,3.19,6.22,0.61,0.79,0.24,0.38,0.186,0.295,0.453,,,,,,,161.0,102.0,112.0,,,,115.0,100.0,104.0,,,,121.0,98.0,105.0,,0.571,,0.198,0.231,,,1.56,,1.02,,0.84,,,97.2,,83.6,,,89.8,,,,,,,,,,,0.25,0.292,0.339,0.143,0.232,0.516,,,,0.186,0.301,0.333,,,,,,,,,
2024-09-21,745360,Strikeout,strikeout,True,676113,656945,Zach DeLoach,Tanner Scott,0,324d4a72-70a4-43e1-a180-0a0ea90c3754,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,- - -,1.54,2.84,70.1,100.0,145.0,110.0,0.689,10.62,4.48,5.25,0.38,1.6,0.323,0.354,0.232,0.232,0.456,,,,,,,152.0,99.0,109.0,,,,136.0,100.0,110.0,,,,,,,,0.592,,,0.408,,0.001,1.81,,,,1.21,,-2.03,97.1,,,92.0,,88.6,,,,,,,,,,,0.214,0.304,0.402,,,,,,,0.13,0.176,0.285,,,,,,,,,
2024-09-24,746743,Flyout,field_out,True,676113,686799,Zach DeLoach,Jack Kochanowicz,0,bd8c41a7-5e1e-455d-94c2-618b2caebafc,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,111.0,95.0,106.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,,,,0.724,0.062,,,,0.184,0.03,-1.87,,,0.89,,-1.06,-3.35,96.3,,,88.3,95.8,,85.0,0.286,0.411,0.121,,,,0.235,0.412,0.25,,,,,,,0.333,0.444,0.067,0.167,0.5,0.364,,,,,,,,,
2024-09-24,746743,Groundout,field_out,True,676113,686799,Zach DeLoach,Jack Kochanowicz,0,48f84719-a14c-42bf-ba3a-40ecd0c3291f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,3.99,4.97,65.1,101.0,100.0,102.0,0.867,3.44,1.38,9.37,0.96,2.33,0.202,0.39,0.152,0.35,0.513,74.0,103.0,98.0,111.0,95.0,106.0,87.0,95.0,90.0,99.0,103.0,102.0,,,,,,,,,,0.724,0.062,,,,0.184,0.03,-1.87,,,0.89,,-1.06,-3.35,96.3,,,88.3,95.8,,85.0,0.286,0.411,0.121,,,,0.235,0.412,0.25,,,,,,,0.333,0.444,0.067,0.167,0.5,0.364,,,,,,,,,
2024-09-24,746743,Double,double,False,676113,519326,Zach DeLoach,Hunter Strickland,0,f2cfd880-d32b-452e-87bd-2ddfeeaadba8,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.31,3.57,73.1,100.0,103.0,104.0,0.794,7.0,2.95,6.87,1.23,0.7,0.223,0.431,0.18,0.28,0.42,78.0,95.0,90.0,,,,79.0,98.0,97.0,74.0,104.0,92.0,136.0,102.0,114.0,78.0,100.0,108.0,,,,0.09,0.319,0.112,,0.417,,0.061,0.43,0.11,,-1.34,1.38,,2.27,94.2,85.3,,88.1,92.6,83.6,,0.375,0.667,0.176,0.308,0.423,0.241,,,,0.179,0.342,0.254,,,,0.095,0.095,0.29,0.205,0.397,0.192,,,,,,,,,
2024-09-26,746738,Groundout,field_out,True,676113,542881,Zach DeLoach,Tyler Anderson,0,32ba1302-19ae-4389-bca0-b6bcb417e31f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,,,,0.033,0.396,0.185,,0.013,0.001,0.371,-0.73,-0.41,,-3.87,-0.06,-3.14,1.32,89.4,84.3,,78.9,88.1,81.3,71.6,0.261,0.696,0.152,0.264,0.455,0.246,,,,0.0,0.0,0.385,,,,0.185,0.259,0.392,0.272,0.494,0.183,,,,,,,,,
2024-09-26,746738,Walk,walk,False,676113,542881,Zach DeLoach,Tyler Anderson,1,eaaaf0da-f345-428c-8fd3-3d75b6ae8f83,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,,,,0.033,0.396,0.185,,0.013,0.001,0.371,-0.73,-0.41,,-3.87,-0.06,-3.14,1.32,89.4,84.3,,78.9,88.1,81.3,71.6,0.261,0.696,0.152,0.264,0.455,0.246,,,,0.0,0.0,0.385,,,,0.185,0.259,0.392,0.272,0.494,0.183,,,,,,,,,
2024-09-26,746738,Double,double,False,676113,608334,Zach DeLoach,Carson Fulmer,1,98af8867-f432-4afc-94dd-0e84a08aa4b5,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.77,86.2,101.0,94.0,98.0,0.772,8.41,4.15,8.41,1.14,1.04,0.214,0.429,0.115,0.365,0.393,90.0,104.0,102.0,109.0,102.0,103.0,85.0,105.0,103.0,88.0,100.0,94.0,114.0,96.0,98.0,,,,,,,0.237,0.234,,,0.204,0.056,0.27,0.19,,,0.39,1.22,-7.73,-0.64,93.1,,,87.8,92.6,87.0,82.4,0.299,0.39,0.118,,,,0.471,1.118,0.393,0.157,0.294,0.276,,,,0.228,0.347,0.367,0.224,0.447,0.195,,,,,,,0.286,0.714,0.458
2024-09-26,746738,Double,double,False,676113,670046,Zach DeLoach,Kenny Rosenberg,0,f6592900-f404-49f3-907c-5d12be6f5f31,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.0,5.89,24.0,98.0,78.0,93.0,0.782,6.38,3.0,10.5,1.88,0.85,0.152,0.443,0.114,0.38,0.424,92.0,102.0,99.0,92.0,98.0,92.0,74.0,93.0,87.0,,,,,,,55.0,102.0,100.0,,,,,0.486,0.136,,,0.05,0.328,-1.59,-2.78,,,,-3.34,1.81,90.2,83.6,,81.1,,,76.3,,,,0.357,0.571,0.172,,,,,,,,,,0.189,0.405,0.29,0.341,0.568,0.19,,,,,,,,,
2024-09-27,746417,Double,double,False,676113,669724,Zach DeLoach,Brenan Hanifee,0,8948134c-990f-4616-90f2-b8e89e3e1c81,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.84,2.99,29.1,104.0,91.0,100.0,0.863,7.06,1.84,8.28,0.61,1.88,0.242,0.473,0.242,0.319,0.445,88.0,95.0,97.0,,,,84.0,111.0,102.0,80.0,103.0,98.0,120.0,105.0,107.0,,,,,,,0.539,0.141,,,0.224,,0.096,-0.24,,,2.09,0.13,,-3.75,95.6,,,88.6,94.8,87.4,,0.231,0.246,0.088,,,,,,,0.227,0.409,0.133,,,,0.333,0.778,0.391,0.222,0.5,0.359,,,,,,,,,
2024-09-27,746417,Strikeout,strikeout,True,676113,676428,Zach DeLoach,Brant Hurter,0,1c2e342e-0c59-4673-b329-90bce47769e0,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.26,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,,,,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,,,,0.504,0.071,,,0.307,,0.118,2.29,,,2.47,0.03,,0.55,92.1,,,85.6,92.4,83.1,,0.234,0.319,0.092,,,,,,,,,,,,,0.188,0.313,0.212,0.0,0.0,0.348,,,,,,,0.184,0.388,0.37
2024-09-27,746417,Home Run,home_run,False,676113,676428,Zach DeLoach,Brant Hurter,0,037be17c-213f-4b6f-8b34-82a5726553bb,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,2.58,2.26,45.1,102.0,90.0,95.0,0.815,7.54,1.19,6.75,0.79,1.58,0.206,0.366,0.206,0.229,0.495,58.0,95.0,83.0,,,,55.0,102.0,88.0,89.0,107.0,94.0,111.0,98.0,103.0,,,,,,,0.504,0.071,,,0.307,,0.118,2.29,,,2.47,0.03,,0.55,92.1,,,85.6,92.4,83.1,,0.234,0.319,0.092,,,,,,,,,,,,,0.188,0.313,0.212,0.0,0.0,0.348,,,,,,,0.184,0.388,0.37
2024-09-27,746417,Forceout,force_out,True,676113,663947,Zach DeLoach,Tyler Holton,1,844f3c3a-ad33-416f-b5b2-eec1dd5a6bbd,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.75,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,109.0,94.0,100.0,79.0,100.0,91.0,77.0,105.0,97.0,113.0,97.0,105.0,85.0,105.0,101.0,,,,0.216,0.152,0.273,,0.155,0.015,0.189,4.5,1.85,,2.61,1.73,1.83,0.4,92.1,87.6,,83.6,91.5,80.6,79.2,0.156,0.338,0.086,0.194,0.292,0.253,,,,,,,,,,0.25,0.382,0.289,0.105,0.14,0.257,,,,,,,0.13,0.174,0.379
2024-09-28,746414,Flyout,field_out,True,676113,689225,Zach DeLoach,Beau Brieske,0,4766db06-76fa-4542-97e2-4ff13dcbd85a,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.29,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.309,0.406,103.0,108.0,110.0,,,,120.0,99.0,101.0,84.0,106.0,97.0,122.0,93.0,100.0,,,,,,,0.159,0.404,,,0.173,,0.265,0.99,,,2.22,-1.62,,0.26,95.9,,,88.4,95.5,86.1,,0.235,0.294,0.116,,,,,,,0.241,0.552,0.271,,,,0.212,0.4,0.319,0.222,0.272,0.212,,,,,,,,,
2024-09-28,746414,Lineout,field_out,True,676113,695549,Zach DeLoach,Jackson Jobe,0,76a8d5d7-72cb-4b1a-b454-1f6c67c26a2a,695549.0,jacksonjobe,Jobe,Right,Jackson Jobe,DET,0.0,2.23,4.0,98.0,125.0,103.0,0.9,4.5,2.25,2.25,0.0,1.0,0.167,0.333,0.083,0.333,0.458,120.0,93.0,82.0,,,,127.0,94.0,100.0,,,,124.0,98.0,113.0,125.0,113.0,123.0,,,,,0.563,0.208,,0.083,,0.146,2.96,9.02,,,2.62,,6.18,97.0,89.4,,85.8,,82.8,,,,,0.0,0.0,0.167,,,,,,,,,,,,,0.125,0.125,0.067,,,,,,,,,
2024-09-28,746414,Groundout,field_out,True,676113,680744,Zach DeLoach,Ty Madden,0,353f72b1-8e2a-483d-995a-ccae66d8ea37,680744.0,tymadden,Madden,Right,Ty Madden,DET,4.3,4.16,23.0,98.0,97.0,99.0,0.785,6.65,3.13,9.78,0.78,1.1,0.293,0.413,0.107,0.36,0.434,,,,,,,96.0,104.0,106.0,84.0,88.0,82.0,102.0,85.0,91.0,100.0,98.0,92.0,91.0,96.0,98.0,0.047,0.427,0.154,0.151,0.181,,,1.27,-5.26,0.64,0.27,-0.09,,,94.3,88.2,85.2,,92.5,84.3,,0.2,0.2,0.0,0.529,0.882,0.237,0.333,0.333,0.25,0.25,0.333,0.375,0.2,0.2,0.438,,,,0.205,0.308,0.154,97.0,93.0,96.0,0.04,-2.42,79.6,,,
2024-09-28,746414,Walk,walk,False,676113,680744,Zach DeLoach,Ty Madden,0,4a1937f4-d343-4746-b9af-0f51e6037582,680744.0,tymadden,Madden,Right,Ty Madden,DET,4.3,4.16,23.0,98.0,97.0,99.0,0.785,6.65,3.13,9.78,0.78,1.1,0.293,0.413,0.107,0.36,0.434,,,,,,,96.0,104.0,106.0,84.0,88.0,82.0,102.0,85.0,91.0,100.0,98.0,92.0,91.0,96.0,98.0,0.047,0.427,0.154,0.151,0.181,,,1.27,-5.26,0.64,0.27,-0.09,,,94.3,88.2,85.2,,92.5,84.3,,0.2,0.2,0.0,0.529,0.882,0.237,0.333,0.333,0.25,0.25,0.333,0.375,0.2,0.2,0.438,,,,0.205,0.308,0.154,97.0,93.0,96.0,0.04,-2.42,79.6,,,
