date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024/07/29,7:11 PM.,NYM,MIN,away,Partly Cloudy.,80,500779,3B,1,0,1,0,0,0,0,0,0,0,0,.212,.240,.321,.561,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,,,,0.304,0.225,,,,0.278,0.193,-0.32,,,0.82,,-0.04,0.5,90.7,,,85.7,90.8,,77.7,0.227,0.427,0.169,0.249,0.431,0.131,0.265,0.444,0.264,0.195,0.366,0.284,,,,,,,0.203,0.26,0.367,,,,,,,,,,,,,,,,,,
2024/07/28,1:40 PM.,DET,MIN,away,Sunny.,86,656412,C,4,1,1,0,0,0,0,0,0,0,2,.208,.236,.318,.554,656412,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.43,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.306,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,115.0,106.0,110.0,,,,,,,0.054,0.352,,,0.396,,0.199,-0.58,,,-4.02,0.89,,-0.86,94.0,,,89.1,93.5,83.2,,0.218,0.437,0.247,0.545,0.727,0.083,,,,,,,0.171,0.314,0.43,,,,0.286,0.405,0.268,,,,,,,,,,,,,,,,,,
2024/07/26,6:40 PM.,DET,MIN,away,Clear.,79,672456,C,4,2,3,0,0,1,2,1,1,1,3,.207,.236,.319,.555,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,,,,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,,,,,,,0.078,0.421,,,0.28,,0.109,-0.19,,,1.09,0.02,,-2.78,94.8,,,86.0,94.1,83.5,,0.27,0.486,0.18,0.32,0.32,0.038,0.269,0.615,0.224,,,,0.235,0.391,0.259,,,,0.289,0.474,0.329,,,,,,,95.0,102.0,111.0,0.112,-3.94,78.8,,,,,,
2024/07/23,6:41 PM.,PHI,MIN,home,Partly Cloudy.,75,554430,C,2,0,1,0,0,0,0,0,1,0,1,.201,.227,.299,.526,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,,0.88,-0.23,1.47,2.68,1.04,-0.98,,95.3,91.1,86.1,,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.205,0.397,0.387,,,,,,,0.226,0.371,0.183,,,,0.152,0.273,0.335,0.137,0.196,0.402,,,,,,,,,,,,
2024/07/21,12:54 PM.,MIL,MIN,home,Partly Cloudy.,79,650644,C,3,0,1,0,0,0,1,0,0,0,1,.198,.220,.297,.517,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,91.0,100.0,101.0,57.0,96.0,102.0,0.24,0.099,0.322,0.02,0.163,0.156,,-1.7,1.08,-4.86,0.06,-1.03,-1.36,,92.0,88.1,85.6,,92.6,80.5,77.1,0.294,0.49,0.095,0.241,0.421,0.158,0.25,0.479,0.275,,,,0.25,0.375,0.438,0.232,0.394,0.233,,,,0.267,0.467,0.272,0.375,0.625,0.261,,,,,,,,,,,,
2024/07/14,1:05 PM.,SF,MIN,away,Partly Cloudy.,67,605483,C,2,0,0,0,0,0,0,0,0,0,0,.196,.218,.296,.514,605483,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.57,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,,,,0.464,,,0.101,0.26,0.176,1.16,,,,0.11,2.25,0.95,95.9,,,85.5,,88.7,81.1,0.2,0.303,0.244,,,,0.111,0.183,0.498,,,,0.167,0.267,0.446,,,,0.236,0.319,0.476,,,,,,,,,,,,,,,,,,
2024/07/13,4:15 PM.,SF,MIN,away,Partly Cloudy.,64,806185,3B,4,1,1,0,0,0,0,0,0,1,2,.198,.220,.299,.519,806185,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,4.75,4.65,72.0,92.0,111.0,97.0,0.728,11.0,5.38,7.13,1.38,0.96,0.239,0.394,0.1,0.417,0.382,155.0,91.0,114.0,111.0,102.0,104.0,90.0,89.0,85.0,,,,119.0,90.0,100.0,,,,,,,,0.446,,,0.184,0.187,0.184,-0.02,,,,-0.26,0.82,-0.87,95.8,,,88.1,,86.4,80.5,0.216,0.44,0.182,,,,0.145,0.218,0.327,,,,0.244,0.512,0.487,,,,0.269,0.365,0.349,,,,,,,,,,,,,,,,,,
2024/07/12,7:15 PM.,SF,MIN,away,Partly Cloudy.,64,690986,DH,2,0,0,0,0,0,0,0,0,1,3,.197,.220,.301,.521,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.577,,,0.003,0.223,0.197,0.2,,,,-11.71,-0.22,-1.64,92.5,,,84.8,,88.2,80.6,0.249,0.425,0.23,,,,,,,0.274,0.452,0.277,0.333,0.667,0.5,,,,0.287,0.435,0.215,,,,,,,,,,,,,,,,,,
2024/07/10,1:10 PM.,CWS,MIN,away,Sunny.,76,607200,C,3,0,0,0,0,0,0,0,0,2,0,.199,.222,.304,.526,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,,,,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,78.0,104.0,97.0,,,,0.308,0.003,0.323,,0.202,,0.164,-6.18,0.43,,0.59,1.28,,-0.54,92.9,89.9,,87.7,93.0,83.5,,0.5,0.5,0.0,0.25,0.358,0.202,,,,,,,,,,0.262,0.47,0.232,0.228,0.351,0.165,0.165,0.309,0.251,,,,,,,,,,,,,,,
2024/07/08,7:11 PM.,CWS,MIN,away,Partly Cloudy.,84,623167,C,1,0,0,0,0,0,0,0,0,0,1,.202,.226,.310,.536,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,,,,0.002,0.37,0.261,,0.087,0.122,0.157,-0.64,-0.75,,2.01,-2.65,0.43,-1.32,91.3,87.4,,81.3,91.4,80.0,72.0,0.261,0.473,0.132,,,,0.246,0.393,0.308,,,,0.361,0.475,0.271,0.319,0.536,0.218,0.257,0.436,0.379,,,,,,,,,,,,,,,,,,
2024/07/07,1:11 PM.,HOU,MIN,home,Partly Cloudy.,77,681293,C,4,1,2,0,0,1,3,0,0,1,2,.204,.227,.311,.538,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,66.0,98.0,96.0,,,,,0.41,0.196,,0.108,0.2,0.086,-1.33,0.57,,,0.99,0.8,-2.52,94.1,88.2,,85.5,,80.8,78.4,0.303,0.528,0.198,,,,0.171,0.282,0.424,,,,,,,0.248,0.444,0.228,0.395,0.512,0.378,0.113,0.226,0.386,,,,,,,,,,,,,,,
2024/07/05,7:11 PM.,HOU,MIN,home,Clear.,75,681869,C,4,1,2,1,0,0,1,0,0,0,3,.196,.221,.288,.509,681869,shawndubin,Dubin,Right,Shawn Dubin,HOU,4.17,3.97,45.1,93.0,115.0,94.0,0.765,9.73,5.16,8.93,0.6,1.4,0.208,0.392,0.123,0.346,0.404,124.0,96.0,100.0,110.0,93.0,99.0,104.0,92.0,91.0,,,,156.0,86.0,102.0,121.0,92.0,89.0,,,,,0.439,0.158,,0.093,0.159,0.152,0.94,-2.02,,,-1.19,-1.05,-1.47,95.0,89.0,,88.3,,83.1,81.3,0.188,0.217,0.184,,,,0.313,0.375,0.359,,,,,,,0.37,0.63,0.226,0.267,0.533,0.321,0.222,0.333,0.419,,,,,,,,,,,,,,,
2024/07/03,7:11 PM.,DET,MIN,home,Partly Cloudy.,83,672456,C,4,1,2,0,0,1,1,0,0,0,3,.189,.214,.277,.491,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,,,,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,,,,,,,0.078,0.421,,,0.28,,0.109,-0.19,,,1.09,0.02,,-2.78,94.8,,,86.0,94.1,83.5,,0.27,0.486,0.18,0.32,0.32,0.038,0.269,0.615,0.224,,,,0.235,0.391,0.259,,,,0.289,0.474,0.329,,,,,,,95.0,102.0,111.0,0.112,-3.94,78.8,,,,,,
2024/06/30,1:12 PM.,SEA,MIN,away,Partly Cloudy.,68,622491,C,2,0,0,0,0,0,0,0,0,0,0,.181,.207,.252,.459,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,,,,,,,0.179,0.454,,,0.224,,0.143,0.97,,,-0.41,0.65,,-1.63,95.6,,,88.1,95.6,85.7,,0.203,0.365,0.273,0.298,0.457,0.105,,,,,,,0.207,0.357,0.358,,,,0.287,0.545,0.265,,,,,,,,,,,,,,,,,,
2024/06/28,6:41 PM.,SEA,MIN,away,Cloudy.,66,669302,C,4,0,0,0,0,0,0,0,0,0,3,.183,.210,.255,.465,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,99.0,96.0,104.0,0.015,0.308,0.106,0.134,0.32,0.118,,1.41,0.14,1.18,0.32,1.72,0.81,,96.6,92.3,84.5,,95.5,88.4,83.2,0.204,0.383,0.193,0.286,0.286,0.05,0.181,0.301,0.354,,,,0.21,0.375,0.368,0.247,0.483,0.272,,,,,,,0.101,0.162,0.506,,,,,,,,,,,,
2024/06/26,6:40 PM.,AZ,MIN,away,Roof Closed.,74,669194,C,5,0,1,0,0,0,0,0,0,2,6,.188,.215,.262,.477,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.24,4.17,150.2,106.0,100.0,104.0,0.838,7.53,2.03,9.26,1.02,1.14,0.274,0.39,0.14,0.338,0.463,108.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,,,,111.0,112.0,110.0,78.0,107.0,96.0,,,,,0.557,0.184,,0.103,0.057,0.099,0.64,-0.85,,,-0.66,1.81,-2.35,95.2,91.2,,83.0,,83.8,77.8,0.249,0.418,0.195,,,,0.138,0.207,0.148,,,,0.226,0.34,0.156,0.317,0.508,0.154,0.302,0.587,0.203,0.4,0.733,0.167,,,,,,,,,,,,,,,
2024/06/23,1:30 PM.,OAK,MIN,away,Sunny.,75,663687,C,2,0,0,0,0,0,0,0,1,1,1,.188,.216,.264,.480,663687,hoganharris,"Harris, H",Left,Hogan Harris,OAK,2.86,5.04,72.1,98.0,85.0,95.0,0.813,7.59,4.11,8.09,0.87,0.93,0.226,0.38,0.125,0.317,0.468,118.0,95.0,101.0,59.0,102.0,106.0,81.0,97.0,89.0,,,,87.0,100.0,102.0,,,,,,,,0.563,,,0.115,0.157,0.165,0.33,,,,-3.23,-0.41,1.22,92.9,,,81.1,,78.8,72.4,0.261,0.408,0.169,,,,0.244,0.311,0.338,,,,0.282,0.641,0.211,,,,0.15,0.175,0.247,,,,,,,,,,,,,,,,,,
2024/06/21,6:41 PM.,OAK,MIN,away,Clear.,63,683155,C,4,1,2,0,0,0,0,0,0,0,1,.190,.213,.268,.481,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,111.0,89.0,91.0,,,,0.034,0.517,0.007,,0.332,,0.111,0.08,-13.81,,-1.55,-0.2,,-2.46,92.4,86.4,,84.8,90.8,79.6,,0.257,0.469,0.175,0.263,0.579,0.147,,,,,,,0.261,0.435,0.223,,,,0.357,0.738,0.204,0.217,0.367,0.216,,,,,,,,,,,,,,,
2024/06/19,6:42 PM.,TB,MIN,home,Partly Cloudy.,72,671737,C,3,0,0,0,0,0,0,0,1,1,2,.181,.205,.261,.466,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,100.0,91.0,93.0,129.0,97.0,102.0,,,,,,,91.0,100.0,98.0,123.0,102.0,114.0,,0.417,0.225,0.269,,0.089,,-0.04,1.02,0.47,,,-1.5,,96.4,90.9,90.9,,,,79.1,0.269,0.5,0.21,,,,0.241,0.483,0.346,,,,,,,0.205,0.357,0.324,,,,,,,0.213,0.32,0.33,,,,,,,,,,,,
2024/06/16,6:41 PM.,OAK,MIN,home,Partly Cloudy.,87,683155,C,4,0,1,0,0,0,0,0,0,1,4,.185,.204,.267,.471,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,111.0,89.0,91.0,,,,0.034,0.517,0.007,,0.332,,0.111,0.08,-13.81,,-1.55,-0.2,,-2.46,92.4,86.4,,84.8,90.8,79.6,,0.257,0.469,0.175,0.263,0.579,0.147,,,,,,,0.261,0.435,0.223,,,,0.357,0.738,0.204,0.217,0.367,0.216,,,,,,,,,,,,,,,
2024/06/14,7:10 PM.,OAK,MIN,home,Partly Cloudy.,80,687765,C,4,0,0,0,0,0,0,0,0,2,0,.183,.203,.267,.470,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,,,,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,,,,0.146,,0.396,,0.326,0.121,0.011,,-0.41,,-1.41,0.01,-0.82,-7.88,,90.7,,88.4,91.9,84.3,80.4,,,,0.338,0.403,0.16,0.196,0.351,0.31,,,,0.278,0.493,0.276,0.278,0.472,0.176,0.571,0.857,0.0,,,,,,,,,,,,,,,,,,
2024/06/12,12:11 PM.,COL,MIN,home,Overcast.,65,596295,C,5,1,2,2,0,0,2,0,0,0,2,.189,.209,.276,.485,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,,,,71.0,98.0,91.0,51.0,110.0,96.0,91.0,103.0,102.0,,,,,,,0.001,0.404,,,0.167,,0.205,-1.23,,,-42.96,-0.17,,-0.15,90.4,,,81.1,90.1,83.8,,0.305,0.6,0.096,,,,0.22,0.368,0.269,,,,0.274,0.513,0.22,,,,0.28,0.409,0.273,,,,,,,93.0,109.0,107.0,0.224,-0.08,77.6,,,,,,
2024/06/10,6:40 PM.,COL,MIN,home,Partly Cloudy.,75,641712,C,2,1,1,1,0,0,1,0,0,0,1,.180,.202,.254,.456,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,103.0,97.0,100.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.327,0.153,0.005,,0.244,0.172,0.1,-2.2,-18.69,,-0.07,-0.31,0.48,-4.94,89.9,86.9,,83.5,90.4,84.1,80.3,0.302,0.509,0.079,0.306,0.448,0.076,0.13,0.217,0.33,,,,0.289,0.361,0.318,,,,0.379,0.69,0.146,,,,,,,,,,,,,,,,,,
2024/06/08,4:09 PM.,PIT,MIN,away,Partly Cloudy.,79,669387,C,2,0,1,0,0,0,0,0,0,0,0,.175,.198,.242,.440,669387,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.34,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,,,,95.0,100.0,98.0,,,,118.0,99.0,114.0,93.0,101.0,97.0,,,,,0.398,0.2,,0.398,,0.003,1.09,1.68,,,-0.03,,-28.1,96.2,92.5,,88.6,,86.7,,0.174,0.304,0.255,,,,,,,,,,0.228,0.246,0.321,0.235,0.353,0.143,,,,0.304,0.391,0.339,,,,,,,,,,,,,,,
2024/06/06,7:08 PM.,NYY,MIN,away,Partly Cloudy.,76,573186,C,3,1,1,0,0,1,1,0,1,0,2,.169,.194,.237,.431,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,106.0,101.0,99.0,82.0,99.0,93.0,0.351,0.032,0.182,0.111,0.16,0.165,,-4.01,-0.26,-0.31,-0.03,-2.37,-0.03,,89.9,88.1,83.3,,90.0,85.3,81.3,0.455,0.636,0.259,0.306,0.466,0.12,0.0,0.0,0.265,0.309,0.515,0.313,0.258,0.386,0.272,0.296,0.519,0.187,,,,,,,0.235,0.309,0.241,,,,,,,,,,,,
2024/06/04,7:09 PM.,NYY,MIN,away,Partly Cloudy.,75,661563,C,3,0,1,1,0,0,0,0,0,0,1,.165,.183,.209,.392,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,,,,0.488,,,0.259,,0.253,0.06,,,,1.37,,0.37,96.6,,,91.6,,87.5,,0.205,0.395,0.285,,,,,,,,,,0.171,0.312,0.315,,,,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,
2024/06/01,3:11 PM.,HOU,MIN,away,Roof Closed.,73,664285,C,3,0,0,0,0,0,0,0,0,1,2,.161,.179,.196,.375,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,,,,,,,0.458,0.012,,,0.043,0.313,0.175,-4.64,,,1.46,-0.2,1.59,0.62,94.5,,,89.9,94.1,85.1,79.7,0.4,1.0,0.273,0.276,0.399,0.116,0.121,0.187,0.398,,,,0.233,0.467,0.383,,,,0.226,0.278,0.354,,,,,,,,,,,,,,,,,,
2024/05/30,12:12 PM.,KC,MIN,home,Partly Cloudy.,77,663738,C,4,0,1,0,0,0,0,0,0,1,5,.165,.184,.202,.386,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,KCR,3.32,3.86,43.1,98.0,79.0,93.0,0.725,8.1,2.91,6.02,1.25,1.1,0.137,0.427,0.12,0.316,0.441,90.0,97.0,97.0,,,,60.0,96.0,83.0,87.0,111.0,102.0,90.0,97.0,97.0,108.0,135.0,119.0,,,,0.099,0.355,0.005,,0.268,0.002,0.213,0.32,0.14,,4.85,-0.14,-3.5,1.18,93.0,89.6,,84.7,92.7,85.9,81.6,0.222,0.476,0.133,0.1,0.1,0.138,0.2,0.4,0.333,,,,0.133,0.267,0.506,,,,0.222,0.306,0.319,,,,,,,93.0,93.0,92.0,0.058,1.04,80.3,,,,,,
2024/05/28,6:41 PM.,KC,MIN,home,Partly Cloudy.,65,666142,C,4,1,0,0,0,0,0,0,0,2,4,.162,.182,.200,.382,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,132.0,106.0,114.0,88.0,94.0,91.0,,,,,0.418,0.113,,0.128,,0.237,0.85,0.26,,,-0.34,,1.43,95.4,90.7,,84.8,,86.0,,0.213,0.361,0.231,,,,0.14,0.256,0.352,,,,0.21,0.305,0.337,0.348,0.455,0.228,0.183,0.28,0.478,,,,,,,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,
2024/05/26,1:11 PM.,TEX,MIN,home,Overcast.,68,642520,C,3,0,0,0,0,0,0,0,0,1,0,.168,.189,.208,.397,642520,gersongarabito,Garabito,Right,Gerson Garabito,TEX,4.78,6.62,26.1,101.0,97.0,100.0,0.8,7.52,4.1,7.86,1.37,0.84,0.195,0.481,0.143,0.299,0.392,74.0,90.0,85.0,109.0,110.0,111.0,97.0,99.0,96.0,85.0,110.0,106.0,83.0,60.0,69.0,,,,,,,0.104,0.392,,,0.049,0.339,0.116,-1.82,,,1.24,-2.94,2.75,-1.78,93.3,,,86.6,92.1,88.7,82.1,0.333,0.7,0.163,0.333,0.333,0.105,0.171,0.171,0.297,,,,0.0,0.0,0.111,,,,0.2,0.467,0.222,,,,,,,,,,,,,,,,,,
2024/05/24,6:11 PM.,TEX,MIN,home,Partly Cloudy.,67,570632,C,4,0,2,1,0,0,1,0,0,0,3,.173,.194,.214,.408,570632,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.43,109.0,98.0,83.0,95.0,0.797,5.78,3.22,8.67,1.07,1.57,0.24,0.411,0.146,0.297,0.397,76.0,94.0,88.0,,,,88.0,97.0,93.0,91.0,99.0,96.0,76.0,99.0,98.0,,,,,,,0.409,0.063,,,0.341,,0.187,-2.67,,,0.74,-0.19,,-0.66,96.4,,,88.7,96.0,87.0,,0.385,0.769,0.167,0.271,0.372,0.121,,,,,,,0.242,0.363,0.331,,,,0.2,0.471,0.321,,,,,,,,,,,,,,,,,,
2024/05/21,6:45 PM.,WSH,MIN,away,Partly Cloudy.,83,571578,C,4,0,1,0,0,0,0,0,0,0,1,.160,.182,.191,.373,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,55.0,97.0,84.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,,,,0.338,0.076,0.192,,0.343,0.016,0.034,-1.46,-0.37,,-1.9,0.41,-2.3,-5.53,91.3,85.7,,81.0,91.5,80.0,70.0,0.311,0.578,0.133,0.339,0.567,0.091,0.5,1.25,0.526,,,,0.216,0.335,0.354,0.301,0.434,0.223,0.409,0.773,0.279,,,,,,,,,,0.001,4.71,63.2,,,,,,
2024/05/20,6:45 PM.,WSH,MIN,away,Partly Cloudy.,78,680730,C,4,0,0,0,0,0,0,0,0,1,2,.156,.179,.189,.368,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,97.0,96.0,96.0,78.0,101.0,96.0,,,,106.0,107.0,110.0,,,,89.0,94.0,94.0,,0.486,,0.191,0.098,0.225,,0.07,,-0.6,,-0.73,0.47,,92.5,,85.6,,,84.5,80.5,0.276,0.425,0.12,,,,0.252,0.36,0.263,,,,0.238,0.429,0.364,,,,,,,,,,0.233,0.4,0.372,,,,,,,,,,,,
2024/05/19,1:42 PM.,CLE,MIN,away,Sunny.,77,676440,C,0,0,0,0,0,0,0,0,0,0,0,.163,.187,.198,.385,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,119.0,109.0,112.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,,0.278,0.105,0.18,-0.69,,,-1.41,1.74,-0.9,0.13,94.6,,,82.5,93.9,86.2,81.3,0.282,0.476,0.213,,,,0.208,0.458,0.184,,,,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,,,,,,,,,,,,,,,
