date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2024/06/13,6:41 PM.,MIN,OAK,away,Clear.,81,657746,1B,4,1,1,0,0,1,2,0,0,0,0,.225,.345,.437,.782,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,,,,94.0,110.0,105.0,108.0,103.0,112.0,,,,0.485,,0.234,,,1.38,,-0.09,,,94.0,,,83.1,,0.194,0.379,0.275,0.343,0.6,0.216,,,,,,,110.0,108.0,105.0,0.06,-0.77,92.9,0.345,0.483,0.094,0.207,0.37,0.337,,,,101.0,103.0,94.0,0.221,,0.2,,88.6,,0.202,0.387,0.258,,,,,,
2024/06/12,1:11 PM.,SD,OAK,away,Sunny.,70,650633,1B,4,1,1,0,0,0,1,0,1,1,2,.224,.350,.403,.753,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,,,,86.0,103.0,101.0,115.0,97.0,102.0,,,,0.241,,0.234,,0.246,-0.15,,-0.19,,1.61,93.7,,86.7,82.9,,0.265,0.402,0.261,0.281,0.5,0.284,,,,0.207,0.286,0.362,88.0,105.0,98.0,0.279,0.68,92.9,0.2,0.376,0.189,0.206,0.304,0.345,,,,,,,,,,,,,,,,,,,,,
2024/06/11,6:40 PM.,SD,OAK,away,Overcast.,65,681190,1B,3,1,2,0,0,1,2,0,1,1,2,.222,.347,.413,.760,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,124.0,101.0,106.0,92.0,103.0,100.0,132.0,101.0,109.0,107.0,99.0,97.0,0.285,0.137,0.1,0.197,0.124,-0.56,2.22,-0.16,-0.45,-3.49,94.3,90.2,88.6,82.4,82.2,0.301,0.462,0.222,,,,0.234,0.422,0.239,0.365,0.615,0.122,103.0,103.0,98.0,0.157,-1.91,94.2,0.429,0.571,0.106,0.229,0.396,0.247,,,,,,,,,,,,,,,,0.228,0.351,0.169,,,
2024/06/10,6:40 PM.,SD,OAK,away,Cloudy.,66,656302,1B,3,1,1,0,0,1,1,0,0,0,3,.200,.324,.350,.674,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,112.0,100.0,105.0,113.0,89.0,90.0,0.435,0.006,0.471,,0.009,0.22,-5.11,1.98,,-4.13,96.9,91.8,69.7,87.2,,0.235,0.39,0.203,0.159,0.257,0.447,0.28,0.44,0.286,0.25,1.0,0.2,,,,,,,,,,0.2,0.267,0.385,105.0,95.0,102.0,,,,,0.079,,-0.95,,82.3,,,,0.25,1.0,0.0,,,
2024/06/09,1:07 PM.,TOR,OAK,home,Sunny.,67,670102,1B,3,1,1,0,0,0,0,0,1,0,1,.193,.324,.298,.622,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,99.0,94.0,100.0,94.0,106.0,107.0,96.0,92.0,92.0,,,,0.513,,0.092,0.182,,2.21,,-1.47,-1.71,,92.9,,,81.7,73.5,0.174,0.371,0.185,0.25,0.583,0.436,0.308,0.558,0.243,,,,79.0,96.0,85.0,0.029,1.45,90.3,0.182,0.455,0.067,,,,,,,109.0,105.0,110.0,0.184,,1.44,,83.8,,0.169,0.169,0.225,,,,,,
2024/06/08,1:07 PM.,TOR,OAK,home,Cloudy.,65,592332,1B,3,0,0,0,0,0,0,0,0,1,3,.185,.313,.296,.609,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,,,,99.0,105.0,105.0,88.0,90.0,95.0,,,,0.528,,0.084,,,0.43,,-1.21,,,93.9,,,82.7,,0.277,0.466,0.175,0.268,0.439,0.266,,,,,,,90.0,102.0,94.0,0.054,-3.21,93.3,0.316,0.579,0.117,,,,,,,88.0,108.0,106.0,0.334,,0.51,,86.0,,0.169,0.262,0.335,,,,,,
2024/06/07,6:40 PM.,TOR,OAK,home,Clear.,63,605135,1B,2,0,1,0,0,0,0,0,1,0,2,.196,.328,.314,.642,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,94.0,120.0,96.0,106.0,79.0,101.0,91.0,0.045,0.197,0.118,0.137,0.053,-1.6,0.44,-0.88,-0.09,-2.29,92.6,89.6,84.5,77.2,71.0,0.242,0.394,0.25,0.375,0.781,0.096,0.221,0.351,0.292,0.321,0.607,0.158,96.0,101.0,97.0,0.407,-0.08,92.5,0.327,0.423,0.128,0.154,0.231,0.458,,,,87.0,90.0,86.0,0.043,,-2.64,,84.1,,0.303,0.364,0.167,0.188,0.316,0.268,,,
2024/06/06,12:37 PM.,SEA,OAK,home,Sunny.,69,693433,1B,3,0,1,0,0,0,0,0,0,1,1,.184,.310,.306,.616,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,,,,97.0,109.0,107.0,113.0,101.0,107.0,,,,0.489,,0.187,,0.094,1.44,,1.23,,0.0,94.8,,89.6,84.2,,0.218,0.355,0.273,0.265,0.529,0.241,,,,0.186,0.373,0.207,116.0,109.0,109.0,0.23,1.85,94.7,0.234,0.315,0.097,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,,,,
2024/06/05,6:41 PM.,SEA,OAK,home,Clear.,77,669302,1B,0,0,0,0,0,0,0,0,0,0,0,.174,.309,.304,.613,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,0.308,0.106,0.32,0.118,,1.41,0.14,1.72,0.81,,96.6,92.3,,88.4,83.2,0.204,0.383,0.193,0.21,0.375,0.368,0.181,0.301,0.354,,,,91.0,102.0,97.0,0.015,0.32,95.5,0.286,0.286,0.05,,,,,,,99.0,96.0,104.0,0.134,,1.18,,84.5,,0.101,0.162,0.506,0.247,0.483,0.272,,,
2024/06/02,1:35 PM.,ATL,OAK,away,Cloudy.,77,450203,1B,1,0,0,0,0,0,0,0,0,1,1,.174,.309,.304,.613,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,,,,73.0,92.0,86.0,0.289,0.078,,0.424,0.11,-1.4,-0.75,,0.78,-1.38,94.1,88.5,85.0,,81.5,0.281,0.517,0.193,,,,0.2,0.309,0.342,0.292,0.6,0.333,79.0,96.0,88.0,0.099,0.39,93.5,0.333,0.433,0.07,,,,,,,,,,,,,,,,,,,0.286,0.571,0.149,,,
2024/06/01,4:11 PM.,ATL,OAK,away,Cloudy.,75,519242,1B,1,0,0,0,0,0,0,0,0,1,0,.178,.302,.311,.613,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,96.0,105.0,101.0,105.0,100.0,104.0,,,,0.378,,0.403,,0.147,-0.12,,2.16,,2.97,94.8,,87.1,78.6,,0.281,0.443,0.241,0.171,0.236,0.427,,,,0.159,0.195,0.236,113.0,100.0,96.0,0.072,-1.99,94.2,0.327,0.551,0.133,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/31,7:20 PM.,ATL,OAK,away,Partly Cloudy.,78,625643,1B,2,0,0,0,0,0,0,0,2,1,2,.182,.308,.318,.626,625643,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.99,3.94,135.2,102.0,96.0,101.0,0.75,9.82,2.79,7.16,0.66,1.03,0.279,0.365,0.142,0.305,0.439,75.0,110.0,105.0,84.0,99.0,104.0,91.0,103.0,99.0,113.0,100.0,105.0,,,,0.552,,0.294,0.116,0.038,1.19,,1.45,1.61,-3.58,95.5,,86.1,85.0,77.0,0.266,0.369,0.165,0.168,0.257,0.443,0.151,0.264,0.364,0.263,0.737,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/30,1:10 PM.,TB,OAK,away,Dome.,72,542888,1B,1,0,0,0,0,0,0,0,1,0,2,.190,.292,.333,.625,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,,,,86.0,110.0,104.0,126.0,114.0,117.0,99.0,103.0,101.0,0.332,0.315,0.082,,,0.72,-1.23,-0.2,,,93.3,90.5,,84.5,,0.198,0.341,0.333,0.167,0.333,0.273,,,,,,,95.0,100.0,97.0,0.271,-1.36,93.6,0.388,0.459,0.107,0.214,0.357,0.25,,,,,,,,,,,,,,,,0.314,0.557,0.205,,,
2024/05/29,6:50 PM.,TB,OAK,away,Dome.,72,686752,1B,2,0,0,0,0,0,0,0,0,1,0,.195,.283,.341,.624,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,119.0,95.0,106.0,100.0,103.0,100.0,0.506,0.06,0.173,0.027,0.235,1.07,-0.88,0.51,-1.47,-0.47,94.9,91.6,85.8,89.0,80.6,0.181,0.33,0.316,0.267,0.407,0.317,0.167,0.167,0.5,0.216,0.353,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.586,0.141,,,
2024/05/28,6:50 PM.,TB,OAK,away,Dome.,72,641793,1B,1,0,0,0,0,0,0,0,0,1,0,.205,.295,.359,.654,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,102.0,99.0,98.0,,,,0.221,,0.399,,,0.58,,0.45,,,92.4,,,85.7,,0.245,0.358,0.191,0.257,0.427,0.227,,,,,,,67.0,103.0,91.0,0.148,-0.6,91.6,0.265,0.439,0.141,0.406,0.594,0.115,,,,104.0,106.0,112.0,0.232,,-0.84,,83.0,,0.258,0.423,0.344,,,,,,
2024/05/25,1:08 PM.,HOU,OAK,home,Cloudy.,57,681293,1B,3,0,0,0,0,0,0,0,1,2,5,.211,.302,.368,.670,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,66.0,98.0,96.0,0.41,0.196,0.108,0.2,0.086,-1.33,0.57,0.99,0.8,-2.52,94.1,88.2,85.5,80.8,78.4,0.303,0.528,0.198,,,,0.171,0.282,0.424,0.395,0.512,0.378,,,,,,,,,,0.113,0.226,0.386,,,,,,,,,,,,,,,,0.248,0.444,0.228,,,
2024/05/23,12:37 PM.,COL,OAK,home,Sunny.,65,663372,PH,0,0,0,0,0,0,1,0,1,0,0,.229,.308,.400,.708,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,109.0,99.0,104.0,,,,0.37,,0.254,0.101,0.147,0.63,,-0.87,1.28,-1.02,94.6,,85.2,87.4,79.2,0.24,0.376,0.177,0.355,0.523,0.226,0.164,0.26,0.248,0.299,0.485,0.394,93.0,93.0,89.0,0.128,-0.45,94.2,0.299,0.403,0.159,0.156,0.375,0.35,,,,,,,,,,,,,,,,,,,,,
2024/05/22,6:40 PM.,COL,OAK,home,Clear.,64,596295,1B,1,0,0,0,0,0,0,0,0,1,1,.229,.289,.400,.689,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,,,,71.0,98.0,91.0,91.0,103.0,102.0,,,,0.404,,0.167,,0.205,-1.23,,-0.17,,-0.15,90.4,,81.1,83.8,,0.305,0.6,0.096,0.274,0.513,0.22,0.22,0.368,0.269,0.28,0.409,0.273,51.0,110.0,96.0,0.001,-42.96,90.1,,,,,,,93.0,109.0,107.0,,,,,0.224,,-0.08,,77.6,,,,,,,,,
2024/05/21,6:40 PM.,COL,OAK,home,Clear.,72,615698,1B,4,0,0,0,0,0,0,0,0,3,4,.235,.297,.412,.709,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,,,,,,,76.0,96.0,93.0,,0.135,,0.126,0.018,,-0.41,,-0.77,1.81,,87.8,84.9,,79.6,,,,,,,0.25,0.531,0.282,0.222,0.222,0.167,79.0,95.0,89.0,0.402,-2.0,93.8,0.35,0.596,0.184,,,,,,,109.0,94.0,97.0,0.32,,0.4,,86.5,,0.206,0.314,0.234,0.296,0.507,0.203,,,
2024/05/19,1:11 PM.,KC,OAK,away,Sunny.,85,663903,1B,5,0,1,1,0,0,1,0,0,2,1,.267,.333,.467,.800,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,106.0,99.0,102.0,,,,0.113,,0.455,,0.019,-2.09,,0.0,,-5.71,91.6,,88.1,82.9,,0.326,0.609,0.197,0.207,0.361,0.354,,,,0.429,0.5,0.111,70.0,101.0,91.0,0.413,0.77,92.2,0.267,0.389,0.127,0.327,0.571,0.35,,,,,,,,,,,,,,,,,,,,,
2024/05/18,6:10 PM.,KC,OAK,away,Clear.,87,607625,1B,3,0,0,0,0,0,0,0,0,2,2,.280,.357,.480,.837,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,125.0,97.0,105.0,97.0,103.0,103.0,0.24,0.082,0.135,0.262,0.069,0.7,2.86,-0.67,1.44,0.08,92.2,90.1,87.4,85.2,79.4,0.234,0.392,0.176,0.213,0.387,0.2,0.178,0.271,0.339,0.208,0.333,0.291,68.0,101.0,92.0,0.185,0.65,92.1,0.274,0.381,0.129,0.375,0.75,0.109,,,,93.0,107.0,106.0,0.026,,0.07,,85.7,,0.105,0.421,0.351,0.228,0.228,0.23,0.215,0.28,0.285
2024/05/16,7:11 PM.,HOU,OAK,away,Roof Closed.,73,664299,1B,3,1,1,0,0,0,0,0,1,0,0,.318,.400,.545,.945,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.56,34.2,92.0,113.0,96.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,,,,101.0,88.0,89.0,113.0,93.0,99.0,,,,0.393,,0.295,,0.268,-1.3,,0.38,,1.39,91.7,,81.2,77.5,,0.256,0.535,0.27,0.205,0.341,0.25,0.5,0.667,0.143,0.194,0.306,0.276,,,,,,,,,,,,,81.0,95.0,97.0,,,,,0.044,,-5.23,,75.2,,,,,,,,,
2024/05/15,7:12 PM.,HOU,OAK,away,Roof Closed.,73,664285,PH,0,0,0,0,0,0,0,0,1,0,0,.316,.381,.579,.960,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,60.0,102.0,94.0,107.0,102.0,110.0,,,,0.012,,0.043,0.313,0.175,-4.64,,-0.2,1.59,0.62,94.5,,89.9,85.1,79.7,0.4,1.0,0.273,0.233,0.467,0.383,0.121,0.187,0.398,0.226,0.278,0.354,98.0,99.0,97.0,0.458,1.46,94.1,0.276,0.399,0.116,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/14,7:10 PM.,HOU,OAK,away,Roof Closed.,73,669854,1B,3,0,0,0,0,0,0,0,1,2,3,.316,.350,.579,.929,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.8,4.0,167.1,100.0,94.0,98.0,0.733,8.93,3.66,6.13,1.18,0.95,0.21,0.453,0.178,0.317,0.405,119.0,104.0,108.0,75.0,96.0,100.0,85.0,95.0,90.0,89.0,103.0,101.0,,,,0.383,,0.302,0.094,0.221,-0.42,,2.24,2.55,-0.16,93.4,,85.2,86.4,80.1,0.232,0.497,0.192,0.18,0.284,0.333,0.071,0.071,0.376,0.188,0.356,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/13,7:10 PM.,HOU,OAK,away,Roof Closed.,73,681293,1B,4,0,2,1,0,0,1,0,0,1,0,.375,.375,.688,1.063,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,117.0,93.0,101.0,66.0,98.0,96.0,0.41,0.196,0.108,0.2,0.086,-1.33,0.57,0.99,0.8,-2.52,94.1,88.2,85.5,80.8,78.4,0.303,0.528,0.198,,,,0.171,0.282,0.424,0.395,0.512,0.378,,,,,,,,,,0.113,0.226,0.386,,,,,,,,,,,,,,,,0.248,0.444,0.228,,,
2024/05/11,6:41 PM.,SEA,OAK,away,Clear.,76,682243,1B,3,0,1,1,0,0,0,0,0,2,3,.333,.333,.667,1.000,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,124.0,102.0,106.0,122.0,96.0,101.0,93.0,80.0,85.0,0.423,0.023,0.168,,,1.53,0.14,-0.21,,,95.2,92.1,,84.5,,0.184,0.348,0.266,0.243,0.568,0.261,0.231,0.308,0.378,,,,100.0,102.0,99.0,0.171,1.55,94.7,0.248,0.358,0.092,0.24,0.4,0.188,92.0,104.0,111.0,95.0,107.0,111.0,0.171,0.044,1.51,-0.4,84.4,85.0,0.148,0.225,0.29,0.25,0.333,0.207,,,
2024/05/10,6:40 PM.,SEA,OAK,away,Clear.,77,693433,1B,4,0,1,0,0,0,0,0,0,1,1,.333,.333,.667,1.000,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,,,,97.0,109.0,107.0,113.0,101.0,107.0,,,,0.489,,0.187,,0.094,1.44,,1.23,,0.0,94.8,,89.6,84.2,,0.218,0.355,0.273,0.265,0.529,0.241,,,,0.186,0.373,0.207,116.0,109.0,109.0,0.23,1.85,94.7,0.234,0.315,0.097,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,,,,
2024/05/08,3:35 PM.,TEX,OAK,home,Clear.,79,683004,C,5,1,2,0,0,1,2,0,0,2,5,.400,.400,1.000,1.400,683004,jackleiter,Leiter,Right,Jack Leiter,TEX,8.83,6.25,35.2,97.0,121.0,103.0,0.745,7.82,4.29,11.1,1.77,0.88,0.248,0.38,0.149,0.322,0.402,106.0,77.0,85.0,90.0,95.0,100.0,133.0,98.0,105.0,118.0,104.0,109.0,58.0,65.0,57.0,0.519,0.018,0.291,0.114,0.058,-2.71,-13.12,-0.99,0.97,1.36,96.4,91.1,89.5,86.8,81.4,0.35,0.625,0.289,0.286,0.429,0.218,0.118,0.294,0.387,0.125,0.125,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
