date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024/05/21,6:45 PM.,MIN,WSH,home,Partly Cloudy.,83,657746,LF,1,0,0,0,0,0,0,0,0,0,0,.300,.398,.413,.811,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,,,,101.0,103.0,94.0,0.06,0.485,,0.221,0.234,1.38,,0.2,-0.77,-0.09,94.0,,88.6,92.9,83.1,0.194,0.379,0.275,0.345,0.483,0.094,,,,0.202,0.387,0.258,0.343,0.6,0.216,,,,,,,,,,,,,,,,,,,0.207,0.37,0.337,,,,,,,,,
2024/05/19,1:35 PM.,PHI,WSH,away,Sunny.,74,605400,2B,4,1,0,0,0,0,0,0,1,0,2,.304,.402,.418,.820,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,90.0,103.0,99.0,100.0,109.0,106.0,,,,69.0,99.0,92.0,,,,0.204,0.278,0.092,,,0.81,-2.57,,-0.34,,92.5,87.5,,91.5,,0.168,0.318,0.224,0.313,0.475,0.136,0.389,0.796,0.178,,,,,,,78.0,102.0,91.0,,,,,0.096,,-1.67,85.7,,0.279,0.426,0.135,0.221,0.381,0.37,,,,,,,135.0,106.0,113.0,0.329,0.94,79.1
2024/05/18,6:31 PM.,PHI,WSH,away,Rain.,63,650911,2B,5,0,3,1,0,0,0,0,0,0,1,.320,.414,.440,.854,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,,,,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,,,,0.473,,0.001,,0.169,,2.59,,-0.55,0.65,,86.5,,94.5,84.4,,,,0.345,0.481,0.131,,,,,,,0.219,0.368,0.308,97.0,105.0,116.0,,,,,0.357,,1.56,85.1,,0.177,0.22,0.348,,,,,,,,,,,,,,,
2024/05/17,6:40 PM.,PHI,WSH,away,Partly Cloudy.,68,554430,2B,3,1,0,0,0,0,0,0,1,0,1,.300,.402,.414,.816,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.88,-0.23,1.47,2.68,1.04,95.3,91.1,86.1,94.6,84.9,0.209,0.395,0.296,0.189,0.259,0.142,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,110.0,101.0,107.0,0.1,,-0.98,,,81.8,,,,0.205,0.397,0.387,0.152,0.273,0.335,,,,,,,,,
2024/05/15,1:10 PM.,CWS,WSH,away,Sunny.,60,676979,3B,3,0,1,0,0,0,0,1,1,0,0,.313,.410,.433,.843,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,94.0,105.0,103.0,,,,0.021,0.537,0.284,,0.098,1.66,-0.14,,4.04,-2.29,97.2,91.6,,97.9,84.3,0.198,0.295,0.314,0.154,0.154,0.321,0.268,0.458,0.334,,,,,,,66.0,101.0,102.0,,,,,0.059,,-0.36,91.0,,0.184,0.289,0.339,,,,0.228,0.561,0.422,,,,,,,,,
2024/05/14,3:40 PM.,CWS,WSH,away,Cloudy.,55,623167,3B,0,0,0,0,0,0,0,0,1,0,0,.306,.394,.435,.829,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,47.0,101.0,90.0,,,,0.002,0.37,0.261,,0.087,-0.64,-0.75,,2.01,-2.65,91.3,87.4,,91.4,80.0,0.261,0.473,0.132,,,,0.319,0.536,0.218,,,,0.361,0.475,0.271,126.0,99.0,104.0,83.0,98.0,101.0,0.122,0.157,0.43,-1.32,81.3,72.0,0.257,0.436,0.379,0.246,0.393,0.308,,,,,,,,,,,,
2024/05/14,7:04 PM.,CWS,WSH,away,Cloudy.,55,607200,LF,2,0,1,0,0,0,0,0,1,0,0,.313,.405,.438,.843,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,78.0,104.0,97.0,,,,0.308,0.003,0.323,,0.202,-6.18,0.43,,0.59,1.28,92.9,89.9,,93.0,83.5,0.5,0.5,0.0,0.25,0.358,0.202,0.262,0.47,0.232,,,,,,,86.0,108.0,106.0,,,,,0.164,,-0.54,87.7,,0.228,0.351,0.165,,,,0.165,0.309,0.251,,,,,,,,,
2024/05/12,1:37 PM.,BOS,WSH,away,Partly Cloudy.,61,678394,LF,3,0,0,0,0,0,0,0,0,0,1,.306,.386,.435,.821,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,,,,0.403,0.048,,,0.28,0.25,,,-0.24,-0.58,95.6,,,95.7,86.8,0.12,0.16,0.218,0.309,0.44,0.111,,,,,,,0.268,0.401,0.343,88.0,99.0,97.0,,,,,0.269,,0.15,87.6,,0.177,0.354,0.369,,,,,,,,,,,,,,,
2024/05/08,6:45 PM.,BAL,WSH,home,Partly Cloudy.,84,680694,3B,1,0,1,1,0,0,1,0,0,0,0,.322,.403,.458,.861,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.72,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,99.0,96.0,94.0,83.0,102.0,100.0,157.0,100.0,115.0,,,,,,,0.399,0.131,,,0.298,-1.17,,,1.65,1.35,94.5,,,95.3,88.2,0.364,0.545,0.273,0.157,0.229,0.196,,,,,,,0.171,0.244,0.337,,,,124.0,104.0,110.0,0.172,,-0.48,,,84.1,,,,0.227,0.5,0.283,,,,,,,,,,,,
2024/05/05,3:00 PM.,TOR,WSH,home,Overcast.,69,666201,2B,0,0,0,0,0,0,0,0,0,0,0,.310,.394,.431,.825,666201,alekmanoah,Manoah,Right,Alek Manoah,TOR,3.7,4.14,24.1,95.0,86.0,92.0,0.737,9.62,2.96,6.29,1.85,0.85,0.215,0.508,0.123,0.292,0.416,89.0,92.0,87.0,77.0,92.0,83.0,93.0,100.0,99.0,,,,,,,0.272,0.275,,,0.305,-0.19,,,1.91,-0.36,93.4,,,93.5,81.0,0.143,0.19,0.341,0.136,0.136,0.191,,,,,,,0.219,0.438,0.3,82.0,98.0,103.0,,,,,0.148,,-1.14,87.5,,0.267,0.867,0.297,,,,,,,,,,,,,,,
2024/05/03,6:45 PM.,TOR,WSH,home,Partly Cloudy.,64,579328,LF,2,1,1,1,0,0,0,0,1,1,0,.310,.394,.431,.825,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.05,3.7,175.2,101.0,109.0,105.0,0.734,10.55,2.25,8.56,1.28,1.1,0.273,0.405,0.136,0.36,0.443,114.0,103.0,107.0,,,,111.0,100.0,106.0,,,,,,,,0.471,,,0.235,-0.08,,,,1.31,95.5,,,,88.3,0.274,0.505,0.28,,,,,,,,,,0.21,0.28,0.297,99.0,93.0,91.0,99.0,105.0,105.0,0.183,0.111,0.02,-0.15,86.7,82.4,0.194,0.25,0.358,0.264,0.395,0.274,,,,,,,,,,,,
2024/05/02,1:37 PM.,TEX,WSH,away,Roof Closed.,74,543135,3B,3,0,0,0,0,0,0,0,0,0,1,.304,.381,.411,.792,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,75.0,105.0,98.0,,,,114.0,102.0,102.0,91.0,108.0,99.0,127.0,101.0,110.0,,0.374,0.148,0.308,0.033,0.83,-1.41,1.55,,-0.69,95.4,91.4,88.4,,86.3,0.212,0.335,0.178,,,,0.327,0.624,0.2,0.2,0.286,0.368,0.269,0.462,0.25,,,,99.0,104.0,104.0,0.137,,-0.79,,,76.7,,,,0.214,0.471,0.355,,,,,,,,,,,,
2024/05/01,7:07 PM.,TEX,WSH,away,Roof Closed.,74,571760,2B,3,1,1,1,0,0,0,0,0,0,1,.321,.400,.434,.834,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,20.0,51.0,51.0,,,,0.014,0.501,0.001,,0.278,0.15,-19.13,,-4.52,-0.26,91.5,86.6,,92.2,82.5,0.23,0.412,0.213,0.455,0.455,0.125,,,,,,,0.26,0.385,0.365,83.0,102.0,94.0,126.0,105.0,103.0,0.036,0.17,-3.31,0.46,83.7,75.6,0.239,0.384,0.243,0.5,1.1,0.188,,,,,,,,,,,,
2024/04/29,6:41 PM.,MIA,WSH,away,Partly Cloudy.,80,669432,2B,4,0,2,0,0,0,1,0,0,0,0,.320,.404,.420,.824,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,,,,0.24,0.317,,,0.206,-0.26,,,-0.36,-1.99,91.9,,,91.5,82.4,0.252,0.467,0.234,0.292,0.492,0.1,,,,,,,0.312,0.506,0.259,111.0,108.0,115.0,,,,,0.238,,-1.32,85.6,,0.295,0.396,0.238,,,,,,,,,,,,,,,
2024/04/28,1:41 PM.,MIA,WSH,away,Roof Closed.,72,677960,2B,5,1,2,1,0,0,0,1,0,2,3,.304,.396,.413,.809,677960,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.2,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,96.0,97.0,96.0,82.0,98.0,95.0,120.0,87.0,98.0,,,,,,,0.121,0.397,,,0.222,-0.81,,,0.13,0.49,95.9,,,94.5,82.9,0.319,0.451,0.141,0.259,0.5,0.063,,,,,,,0.25,0.5,0.5,84.0,102.0,103.0,,,,,0.26,,1.39,86.4,,0.193,0.367,0.379,,,,0.118,0.176,0.51,,,,,,,,,
2024/04/25,4:05 PM.,LAD,WSH,home,Cloudy.,61,808967,LF,4,0,1,0,0,0,0,0,0,1,0,.293,.396,.390,.786,808967,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,3.0,3.44,90.0,105.0,100.0,106.0,0.75,10.5,2.2,7.8,0.7,1.52,0.246,0.396,0.146,0.325,0.434,84.0,103.0,96.0,101.0,110.0,103.0,116.0,110.0,120.0,91.0,97.0,91.0,121.0,112.0,119.0,0.029,0.404,0.061,0.242,0.033,0.77,0.28,0.25,-1.65,0.53,95.5,91.5,90.2,94.9,86.3,0.262,0.413,0.176,0.364,0.545,0.13,0.35,0.55,0.2,0.17,0.266,0.386,0.158,0.211,0.357,,,,109.0,103.0,112.0,0.231,,1.14,,,78.0,,,,0.214,0.371,0.333,,,,,,,,,,,,
2024/04/23,6:45 PM.,LAD,WSH,home,Clear.,71,572020,3B,3,1,1,1,0,0,0,0,1,0,1,.297,.409,.405,.814,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,69.0,98.0,86.0,64.0,107.0,97.0,,,,82.0,95.0,83.0,,,,0.05,0.551,0.031,,,-0.21,-3.38,,-1.01,,93.2,84.0,,92.8,,0.264,0.431,0.144,0.308,0.423,0.091,0.308,0.769,0.13,,,,,,,72.0,95.0,95.0,,,,,0.066,,-2.12,82.6,,0.25,0.375,0.326,0.2,0.3,0.362,,,,,,,82.0,98.0,97.0,0.303,0.57,80.8
2024/04/21,1:35 PM.,HOU,WSH,home,Cloudy.,53,686613,3B,3,0,0,0,0,0,0,0,1,0,5,.294,.400,.382,.782,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,90.0,103.0,101.0,,,,0.182,0.347,0.17,,0.051,0.16,0.14,,0.92,1.7,96.0,92.4,,95.6,89.1,0.244,0.413,0.288,0.275,0.321,0.161,0.23,0.363,0.216,,,,0.2,0.2,0.236,84.0,101.0,102.0,,,,,0.126,,0.95,88.4,,0.221,0.26,0.296,0.237,0.421,0.305,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9
2024/04/19,6:45 PM.,HOU,WSH,home,Overcast.,56,434378,3B,3,0,2,0,0,0,1,0,0,0,0,.323,.417,.419,.836,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,116.0,98.0,102.0,,,,127.0,108.0,112.0,,,,,,,,0.487,,,0.193,-0.59,,,,0.66,93.5,,,,86.7,0.299,0.497,0.202,,,,,,,,,,0.195,0.322,0.215,115.0,101.0,104.0,110.0,101.0,97.0,0.219,0.101,-1.46,-0.58,84.0,77.6,0.235,0.353,0.253,0.34,0.56,0.22,,,,,,,,,,,,
2024/04/14,1:07 PM.,OAK,WSH,away,Cloudy.,57,622072,2B,4,0,1,0,0,0,0,0,0,0,3,.286,.394,.393,.787,622072,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.66,39.1,98.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,,,,82.0,99.0,93.0,74.0,94.0,90.0,,,,,,,0.462,,,,0.315,,,,-1.92,-0.4,,,,90.5,81.4,,,,0.351,0.635,0.199,,,,,,,0.205,0.25,0.288,42.0,103.0,97.0,,,,,0.224,,-2.67,84.5,,0.4,0.6,0.161,,,,,,,,,,,,,,,
2024/04/12,6:40 PM.,OAK,WSH,away,Cloudy.,60,621112,3B,0,0,0,0,0,0,0,0,0,0,0,.292,.414,.417,.831,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,,,,0.136,0.195,0.22,,0.167,-2.3,-0.19,,-4.04,1.35,91.9,89.1,,91.2,81.3,0.286,0.694,0.125,0.478,0.674,0.095,0.299,0.493,0.244,,,,0.163,0.245,0.284,83.0,110.0,106.0,91.0,107.0,106.0,0.101,0.181,2.06,1.56,85.7,79.4,0.164,0.236,0.347,0.125,0.208,0.25,,,,,,,,,,,,
2024/04/09,6:45 PM.,SF,WSH,away,Clear.,63,690986,2B,4,0,0,0,0,0,0,0,0,1,3,.292,.414,.417,.831,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,98.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.577,,,0.003,0.2,,,,-11.71,92.5,,,,88.2,0.249,0.425,0.23,,,,,,,,,,0.333,0.667,0.5,70.0,96.0,88.0,84.0,95.0,95.0,0.223,0.197,-0.22,-1.64,84.8,80.6,0.287,0.435,0.215,,,,,,,0.274,0.452,0.277,,,,,,
2024/04/08,6:45 PM.,SF,WSH,away,Clear.,62,605483,SS,2,1,1,1,0,0,2,0,3,0,0,.350,.480,.500,.980,605483,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.57,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,,,,0.464,,,0.101,1.16,,,,0.11,95.9,,,,88.7,0.2,0.303,0.244,,,,,,,,,,0.167,0.267,0.446,110.0,108.0,116.0,148.0,99.0,109.0,0.26,0.176,2.25,0.95,85.5,81.1,0.236,0.319,0.476,0.111,0.183,0.498,,,,,,,,,,,,
2024/04/07,1:35 PM.,PHI,WSH,home,Partly Cloudy.,59,650911,2B,4,1,2,1,0,0,0,0,0,1,3,.333,.400,.444,.844,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,,,,95.0,101.0,98.0,102.0,102.0,103.0,86.0,52.0,74.0,,,,0.473,,0.001,,0.169,,2.59,,-0.55,0.65,,86.5,,94.5,84.4,,,,0.345,0.481,0.131,,,,,,,0.219,0.368,0.308,97.0,105.0,116.0,,,,,0.357,,1.56,85.1,,0.177,0.22,0.348,,,,,,,,,,,,,,,
2024/04/06,4:05 PM.,PHI,WSH,home,Overcast.,53,624133,SS,4,0,1,0,0,0,0,0,0,0,2,.286,.375,.357,.732,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,93.0,,,,0.315,0.195,0.121,,0.001,0.67,-1.68,,0.84,-4.62,91.8,86.5,,90.8,81.3,0.224,0.327,0.18,0.27,0.381,0.101,0.302,0.642,0.162,,,,,,,73.0,100.0,98.0,84.0,107.0,108.0,0.205,0.163,1.02,-0.63,80.0,74.4,0.229,0.323,0.35,0.189,0.342,0.339,,,,,,,,,,,,
2024/04/04,5:15 PM.,PIT,WSH,home,Partly Cloudy.,46,527048,2B,2,0,0,0,0,0,0,0,1,1,1,.300,.417,.400,.817,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,70.0,101.0,93.0,,,,0.358,0.053,0.221,,0.0,-8.23,-0.61,,0.57,-51.06,91.3,87.9,,90.7,82.8,0.458,0.917,0.043,0.275,0.383,0.097,0.28,0.57,0.212,,,,,,,71.0,109.0,99.0,74.0,102.0,98.0,0.141,0.227,0.62,-1.27,83.4,77.9,0.28,0.448,0.341,0.246,0.354,0.29,,,,,,,,,,,,
2024/04/03,6:45 PM.,PIT,WSH,home,Overcast.,52,656605,LF,2,0,1,1,0,0,1,1,0,0,1,.375,.444,.500,.944,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,96.0,99.0,98.0,,,,0.22,0.304,0.122,,0.25,0.3,-1.0,,-0.26,-1.04,94.4,90.4,,93.4,84.7,0.257,0.4,0.24,0.266,0.405,0.125,0.272,0.593,0.195,,,,0.338,0.636,0.248,88.0,103.0,102.0,111.0,96.0,104.0,0.096,0.008,-0.11,-12.5,89.8,78.4,0.667,1.333,0.0,0.233,0.442,0.293,0.204,0.331,0.25,,,,,,,,,
2024/04/01,4:05 PM.,PIT,WSH,home,Cloudy.,53,594835,2B,3,1,1,0,0,0,0,0,1,0,1,.333,.429,.333,.762,594835,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,4.54,6.53,33.2,105.0,74.0,95.0,0.843,6.15,2.94,11.5,1.34,1.02,0.239,0.41,0.154,0.368,0.419,64.0,103.0,90.0,64.0,110.0,92.0,,,,80.0,99.0,93.0,,,,0.092,0.315,0.238,,,-1.03,0.9,,-0.44,,89.7,85.7,,90.0,,0.324,0.459,0.136,0.313,0.5,0.0,0.286,0.429,0.123,,,,,,,89.0,117.0,108.0,74.0,103.0,91.0,0.101,0.255,-2.22,-1.32,80.2,79.0,0.298,0.447,0.31,0.353,0.647,0.176,,,,,,,,,,,,
2024/03/28,4:10 PM.,CIN,WSH,away,Clear.,56,593423,3B,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,593423,frankiemontas,Montas,Right,Frankie Montas,- - -,4.84,4.71,150.2,101.0,98.0,99.0,0.777,8.84,3.94,8.36,1.43,1.1,0.235,0.376,0.147,0.311,0.418,83.0,105.0,98.0,83.0,100.0,98.0,117.0,103.0,106.0,109.0,95.0,95.0,119.0,99.0,105.0,0.191,0.332,0.187,0.183,0.107,-0.02,-1.4,-0.23,1.13,-1.94,95.6,90.4,86.0,94.8,85.4,0.206,0.367,0.231,0.248,0.407,0.113,0.326,0.609,0.223,0.218,0.297,0.426,0.288,0.577,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
