date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024/08/12,6:38 PM.,TOR,LAA,home,Clear.,82,670102,2B,2,0,0,0,0,0,0,0,1,1,0,.156,.242,.193,.435,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,99.0,94.0,100.0,79.0,96.0,85.0,96.0,92.0,92.0,,,,0.029,,0.092,0.182,,,1.45,-1.47,-1.71,,,,90.3,81.7,73.5,,,,0.308,0.558,0.243,0.25,0.583,0.436,,,,0.182,0.455,0.067,,,,94.0,106.0,107.0,0.513,2.21,92.9,0.174,0.371,0.185,109.0,105.0,110.0,0.184,1.44,83.8,0.169,0.169,0.225,,,,,,,,,,,,
2024/08/11,11:35 AM.,WSH,LAA,away,Cloudy.,77,669022,3B,2,2,0,0,0,0,0,0,3,0,1,.157,.241,.195,.436,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,104.0,104.0,102.0,,,,89.0,92.0,92.0,,,,,,0.158,0.196,0.093,,,-0.77,0.62,-1.35,,85.9,,90.6,82.8,,,,0.218,0.296,0.34,0.255,0.422,0.323,0.28,0.48,0.512,,,,0.333,0.5,0.417,124.0,98.0,103.0,0.553,-0.02,96.0,0.281,0.418,0.226,,,,,,,,,,,,,,,,,,,,,
2024/08/10,6:45 PM.,WSH,LAA,away,Cloudy.,88,571578,1B,3,0,1,0,0,0,2,0,0,0,3,.159,.233,.197,.430,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.62,5.53,174.2,101.0,76.0,94.0,0.788,7.16,2.78,10.72,1.29,1.42,0.218,0.384,0.141,0.333,0.396,87.0,96.0,96.0,73.0,100.0,97.0,71.0,103.0,92.0,88.0,97.0,97.0,76.0,107.0,98.0,0.338,0.192,0.343,0.016,0.034,-0.37,-1.9,0.41,-2.3,-5.53,85.7,81.0,91.5,80.0,70.0,0.301,0.434,0.223,0.5,1.25,0.526,0.216,0.335,0.354,0.409,0.773,0.279,0.339,0.567,0.091,,,,55.0,97.0,84.0,0.076,-1.46,91.3,0.311,0.578,0.133,,,,,,,,,,,,,0.001,4.71,63.2,,,,,,
2024/08/09,6:45 PM.,WSH,LAA,away,Cloudy.,82,680730,1B,4,0,1,0,0,0,0,0,0,0,4,.156,.232,.195,.427,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,97.0,96.0,96.0,,,,106.0,107.0,110.0,,,,,,0.098,0.225,,,,-0.73,0.47,,,,,84.5,80.5,,,,0.252,0.36,0.263,0.238,0.429,0.364,,,,,,,,,,78.0,101.0,96.0,0.486,0.07,92.5,0.276,0.425,0.12,89.0,94.0,94.0,0.191,-0.6,85.6,0.233,0.4,0.372,,,,,,,,,,,,
2024/08/08,7:08 PM.,NYY,LAA,away,Rain.,69,641482,DH,4,0,1,1,0,0,0,0,0,1,2,.154,.232,.194,.426,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,86.0,116.0,113.0,99.0,98.0,101.0,109.0,100.0,102.0,0.014,0.28,0.168,,0.097,1.32,1.37,-1.27,,-0.89,87.5,83.6,90.3,78.2,,0.249,0.378,0.251,,,,0.364,0.727,0.167,0.226,0.369,0.326,0.143,0.143,0.316,0.284,0.511,0.25,99.0,103.0,100.0,0.442,0.25,92.1,0.235,0.443,0.215,,,,,,,,,,,,,,,,,,,,,
2024/08/07,4:09 PM.,NYY,LAA,away,Rain.,65,661563,2B,3,0,0,0,0,0,0,0,1,3,2,.152,.228,.188,.416,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,,,,,,,108.0,94.0,105.0,,,,,,0.259,,0.253,,,1.37,,0.37,,91.6,,87.5,,,,,,,,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,128.0,96.0,102.0,0.488,0.06,96.6,0.205,0.395,0.285,,,,,,,,,,,,,,,,,,,,,
2024/08/04,1:08 PM.,NYM,LAA,home,Sunny.,87,500779,3B,0,0,0,0,0,0,0,0,0,0,0,.155,.228,.191,.419,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,76.0,97.0,91.0,,,,,,,0.304,,,0.278,0.193,,0.82,,-0.04,0.5,,85.7,90.8,,77.7,,,,0.265,0.444,0.264,,,,0.203,0.26,0.367,0.249,0.431,0.131,,,,70.0,92.0,85.0,0.225,-0.32,90.7,0.227,0.427,0.169,,,,,,,,,,,,,,,,,,,0.195,0.366,0.284
2024/08/03,6:38 PM.,NYM,LAA,home,Clear.,88,656849,3B,4,0,0,0,0,0,0,0,0,1,2,.155,.228,.191,.419,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,83.0,102.0,100.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,,0.184,0.076,0.164,,1.83,-1.81,0.11,0.03,,84.7,91.9,85.1,79.1,,,,0.207,0.345,0.259,0.287,0.447,0.339,0.211,0.324,0.271,0.253,0.36,0.16,,,,70.0,103.0,94.0,0.265,0.39,93.1,0.22,0.266,0.287,,,,,,,,,,,,,,,,,,,,,
2024/08/02,6:38 PM.,NYM,LAA,home,Partly Cloudy.,84,621112,3B,2,0,0,0,0,0,0,0,0,0,1,.158,.232,.195,.427,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,91.0,107.0,106.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.22,0.167,0.101,0.181,-0.19,-4.04,1.35,2.06,1.56,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.125,0.208,0.25,0.163,0.245,0.284,0.164,0.236,0.347,0.478,0.674,0.095,,,,74.0,96.0,90.0,0.195,-2.3,91.9,0.286,0.694,0.125,,,,,,,,,,,,,,,,,,,,,
2024/08/01,6:38 PM.,COL,LAA,home,Clear.,79,663372,3B,4,0,0,0,0,0,0,0,0,1,2,.160,.234,.197,.431,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,93.0,93.0,89.0,109.0,99.0,104.0,,,,0.128,,0.254,0.101,0.147,,-0.45,-0.87,1.28,-1.02,,85.2,94.2,87.4,79.2,,,,0.164,0.26,0.248,0.355,0.523,0.226,0.299,0.485,0.394,0.299,0.403,0.159,0.156,0.375,0.35,81.0,102.0,96.0,0.37,0.63,94.6,0.24,0.376,0.177,,,,,,,,,,,,,,,,,,,,,
2024/07/31,6:38 PM.,COL,LAA,home,Clear.,80,607536,DH,3,0,1,0,0,0,0,0,0,1,2,.163,.239,.201,.440,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.24,5.11,113.1,103.0,81.0,99.0,0.841,6.75,2.06,10.64,1.75,1.01,0.225,0.421,0.156,0.347,0.435,61.0,100.0,89.0,,,,83.0,106.0,99.0,65.0,103.0,101.0,,,,0.245,,0.227,,0.137,,-1.33,-1.11,,-1.64,,86.1,91.4,86.9,,,,,0.194,0.276,0.42,0.316,0.589,0.162,0.333,0.647,0.161,0.31,0.556,0.074,,,,69.0,104.0,95.0,0.202,-1.51,91.6,0.322,0.522,0.067,,,,,,,,,,128.0,102.0,107.0,0.188,0.07,83.5,,,,,,
2024/07/28,1:08 PM.,OAK,LAA,home,Sunny.,80,674370,2B,4,0,0,0,0,0,0,0,0,1,5,.160,.238,.199,.437,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,89.0,87.0,131.0,103.0,111.0,93.0,99.0,96.0,0.099,0.143,0.211,,0.152,2.25,-0.7,1.83,,1.82,86.9,88.9,94.9,85.8,,0.152,0.212,0.197,,,,0.197,0.311,0.27,0.121,0.152,0.343,0.304,0.478,0.146,,,,102.0,95.0,92.0,0.394,0.18,94.8,0.203,0.297,0.287,,,,,,,,,,,,,,,,,,,,,
2024/07/27,6:38 PM.,OAK,LAA,home,Clear.,80,687765,3B,4,0,0,0,0,0,0,0,0,1,0,.164,.242,.203,.445,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.196,0.351,0.31,0.278,0.493,0.276,0.571,0.857,0.0,0.338,0.403,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/26,6:38 PM.,OAK,LAA,home,Clear.,77,621112,3B,4,0,0,0,0,0,0,0,0,0,1,.168,.247,.208,.455,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,91.0,107.0,106.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.22,0.167,0.101,0.181,-0.19,-4.04,1.35,2.06,1.56,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.125,0.208,0.25,0.163,0.245,0.284,0.164,0.236,0.347,0.478,0.674,0.095,,,,74.0,96.0,90.0,0.195,-2.3,91.9,0.286,0.694,0.125,,,,,,,,,,,,,,,,,,,,,
2024/07/24,12:40 PM.,SEA,LAA,away,Sunny.,65,622491,2B,4,0,2,0,0,0,1,0,0,1,2,.172,.253,.213,.466,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,100.0,102.0,98.0,72.0,106.0,108.0,,,,0.179,,0.224,,0.143,,-0.41,0.65,,-1.63,,88.1,95.6,85.7,,,,,,,,0.207,0.357,0.358,0.287,0.545,0.265,0.298,0.457,0.105,,,,120.0,105.0,103.0,0.454,0.97,95.6,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,
2024/07/23,6:40 PM.,SEA,LAA,away,Clear.,73,669302,2B,4,1,0,0,0,0,0,0,0,1,3,.164,.247,.206,.453,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,91.0,102.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,0.015,0.106,0.32,0.118,,0.14,0.32,1.72,0.81,,92.3,,95.5,88.4,83.2,0.247,0.483,0.272,0.181,0.301,0.354,0.21,0.375,0.368,,,,0.286,0.286,0.05,,,,106.0,101.0,97.0,0.308,1.41,96.6,0.204,0.383,0.193,99.0,96.0,104.0,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,,,,,,,
2024/07/22,6:42 PM.,SEA,LAA,away,Cloudy.,63,682243,1B,3,1,0,0,0,0,0,0,1,1,1,.168,.253,.211,.464,682243,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.72,180.1,101.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,,,,,,,100.0,102.0,99.0,122.0,96.0,101.0,93.0,80.0,85.0,0.171,0.023,0.168,,,0.14,1.55,-0.21,,,92.1,,94.7,84.5,,0.25,0.333,0.207,0.231,0.308,0.378,0.243,0.568,0.261,,,,0.248,0.358,0.092,0.24,0.4,0.188,124.0,102.0,106.0,0.423,1.53,95.2,0.184,0.348,0.266,95.0,107.0,111.0,0.171,1.51,84.4,0.148,0.225,0.29,92.0,104.0,111.0,0.044,-0.4,85.0,,,,,,
2024/07/21,1:07 PM.,OAK,LAA,away,Partly Cloudy.,63,683155,2B,1,1,1,0,0,0,1,0,2,0,0,.171,.253,.215,.468,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,61.0,93.0,83.0,114.0,113.0,117.0,111.0,89.0,91.0,0.034,0.007,0.332,,0.111,-13.81,-1.55,-0.2,,-2.46,86.4,84.8,90.8,79.6,,,,,,,,0.261,0.435,0.223,0.357,0.738,0.204,0.263,0.579,0.147,0.217,0.367,0.216,80.0,106.0,99.0,0.517,0.08,92.4,0.257,0.469,0.175,,,,,,,,,,,,,,,,,,,,,
2024/07/20,1:07 PM.,OAK,LAA,away,Sunny.,75,687765,1B,1,0,0,0,0,0,0,0,1,0,1,.166,.237,.210,.447,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.196,0.351,0.31,0.278,0.493,0.276,0.571,0.857,0.0,0.338,0.403,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/19,6:40 PM.,OAK,LAA,away,Clear.,80,676664,2B,4,0,0,0,0,0,0,0,0,1,2,.167,.234,.212,.446,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,,,,84.0,100.0,87.0,118.0,100.0,105.0,,,,0.106,,0.339,,0.192,,1.37,-0.1,,-0.21,,84.0,90.0,78.9,,,,,,,,0.23,0.525,0.259,0.297,0.428,0.188,0.276,0.395,0.104,0.239,0.381,0.213,70.0,102.0,92.0,0.363,-0.8,91.9,0.23,0.476,0.256,,,,,,,,,,,,,,,,,,,,,
2024/07/14,1:08 PM.,SEA,LAA,home,Partly Cloudy.,81,669302,2B,4,0,0,0,0,0,0,0,0,1,1,.171,.240,.217,.457,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,91.0,102.0,97.0,146.0,102.0,115.0,116.0,104.0,103.0,0.015,0.106,0.32,0.118,,0.14,0.32,1.72,0.81,,92.3,,95.5,88.4,83.2,0.247,0.483,0.272,0.181,0.301,0.354,0.21,0.375,0.368,,,,0.286,0.286,0.05,,,,106.0,101.0,97.0,0.308,1.41,96.6,0.204,0.383,0.193,99.0,96.0,104.0,0.134,1.18,84.5,0.101,0.162,0.506,,,,,,,,,,,,
2024/07/13,6:38 PM.,SEA,LAA,home,Clear.,77,669923,2B,3,0,0,0,0,0,0,0,0,3,1,.176,.245,.223,.468,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,106.0,108.0,108.0,110.0,104.0,110.0,97.0,99.0,93.0,0.236,0.004,0.237,,,0.79,1.5,1.28,,,92.3,,96.0,87.2,,,,,0.333,0.439,0.286,0.226,0.316,0.271,,,,0.263,0.354,0.105,,,,102.0,107.0,101.0,0.339,0.46,96.0,0.221,0.458,0.291,109.0,100.0,108.0,0.102,-2.05,86.0,0.253,0.413,0.295,114.0,110.0,113.0,0.082,-1.95,83.4,73.9,0.0,-3.5,,,
2024/07/12,6:38 PM.,SEA,LAA,home,Partly Cloudy.,75,693433,2B,4,0,2,0,0,0,0,0,0,2,0,.179,.250,.228,.478,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,,,,116.0,109.0,109.0,113.0,101.0,107.0,,,,0.23,,0.187,,0.094,,1.85,1.23,,0.0,,89.6,94.7,84.2,,,,,,,,0.265,0.529,0.241,0.186,0.373,0.207,0.234,0.315,0.097,0.1,0.1,0.417,97.0,109.0,107.0,0.489,1.44,94.8,0.218,0.355,0.273,,,,,,,,,,,,,,,,,,,,,
2024/07/11,6:38 PM.,SEA,LAA,home,Clear.,77,622491,2B,3,0,0,0,0,0,0,0,0,0,0,.170,.244,.220,.464,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,100.0,102.0,98.0,72.0,106.0,108.0,,,,0.179,,0.224,,0.143,,-0.41,0.65,,-1.63,,88.1,95.6,85.7,,,,,,,,0.207,0.357,0.358,0.287,0.545,0.265,0.298,0.457,0.105,,,,120.0,105.0,103.0,0.454,0.97,95.6,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,
2024/07/10,6:38 PM.,TEX,LAA,home,Clear.,81,547179,2B,2,3,0,0,0,0,0,0,2,1,1,.174,.248,.225,.473,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,81.0,102.0,94.0,126.0,98.0,108.0,94.0,92.0,91.0,0.212,0.1,0.149,0.079,0.188,0.04,-0.25,-1.51,0.02,1.94,90.1,84.6,93.6,83.9,81.7,0.235,0.51,0.236,0.217,0.348,0.352,0.368,0.632,0.253,0.122,0.173,0.373,0.291,0.441,0.062,0.19,0.429,0.291,84.0,95.0,89.0,0.272,1.0,93.8,0.155,0.309,0.184,,,,,,,,,,,,,,,,,,,,,
2024/07/09,6:38 PM.,TEX,LAA,home,Clear.,81,453286,2B,4,0,0,0,0,0,0,0,0,2,0,.176,.242,.228,.470,453286,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.86,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,59.0,110.0,106.0,84.0,101.0,103.0,,,,100.0,106.0,105.0,121.0,119.0,105.0,,0.061,0.221,0.139,0.139,2.89,,1.2,-2.13,-1.96,86.6,82.8,,85.0,74.7,0.222,0.278,0.143,0.333,0.611,0.4,0.214,0.333,0.438,0.192,0.462,0.255,,,,,,,78.0,105.0,100.0,0.439,0.05,92.5,0.262,0.492,0.222,,,,,,,,,,,,,,,,,,,,,
2024/07/08,6:38 PM.,TEX,LAA,home,Clear.,78,592351,2B,4,1,2,0,0,0,0,0,0,1,1,.182,.248,.235,.483,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,,,,97.0,105.0,105.0,,,,,,0.439,0.046,0.071,,,0.77,-0.7,-1.39,,88.7,,88.6,78.9,,,,0.333,0.333,0.267,0.213,0.344,0.334,0.257,0.543,0.19,,,,,,,73.0,103.0,91.0,0.444,-0.71,94.9,0.311,0.443,0.15,,,,,,,,,,,,,,,,,,,,,
2024/07/07,1:20 PM.,CHC,LAA,away,Cloudy.,87,669713,2B,4,0,1,0,0,0,0,0,0,0,0,.172,.241,.227,.468,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.86,4.17,67.2,101.0,92.0,99.0,0.76,8.91,2.79,7.45,1.6,1.12,0.28,0.399,0.212,0.264,0.404,92.0,102.0,104.0,,,,91.0,100.0,96.0,134.0,101.0,112.0,76.0,98.0,98.0,0.112,0.088,0.406,,0.03,3.38,-0.56,0.59,,1.66,88.1,87.2,93.5,82.4,,0.167,0.167,0.213,,,,,,,0.125,0.125,0.25,0.273,0.545,0.121,0.174,0.348,0.433,51.0,101.0,86.0,0.365,-0.68,94.6,0.254,0.465,0.143,,,,,,,,,,,,,,,,,,,,,
2024/07/05,1:20 PM.,CHC,LAA,away,Partly Cloudy.,85,657006,2B,3,0,0,0,0,0,0,0,1,1,0,.169,.241,.226,.467,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,64.0,104.0,95.0,130.0,105.0,109.0,,,,0.053,,0.297,0.022,0.033,,0.43,1.81,2.76,0.32,,86.2,91.6,83.3,79.9,,,,0.0,0.0,0.2,0.16,0.243,0.282,0.222,0.222,0.172,0.292,0.458,0.182,,,,89.0,102.0,100.0,0.595,0.38,91.6,0.253,0.396,0.223,,,,,,,,,,,,,,,,,,,,,
2024/07/04,1:07 PM.,OAK,LAA,away,Sunny.,81,676664,2B,4,0,1,0,0,0,0,0,0,2,1,.174,.241,.231,.472,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,,,,84.0,100.0,87.0,118.0,100.0,105.0,,,,0.106,,0.339,,0.192,,1.37,-0.1,,-0.21,,84.0,90.0,78.9,,,,,,,,0.23,0.525,0.259,0.297,0.428,0.188,0.276,0.395,0.104,0.239,0.381,0.213,70.0,102.0,92.0,0.363,-0.8,91.9,0.23,0.476,0.256,,,,,,,,,,,,,,,,,,,,,
2024/07/03,6:41 PM.,OAK,LAA,away,Clear.,84,683155,2B,3,0,0,0,0,0,0,0,0,0,2,.171,.240,.231,.471,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,,,,61.0,93.0,83.0,114.0,113.0,117.0,111.0,89.0,91.0,0.034,0.007,0.332,,0.111,-13.81,-1.55,-0.2,,-2.46,86.4,84.8,90.8,79.6,,,,,,,,0.261,0.435,0.223,0.357,0.738,0.204,0.263,0.579,0.147,0.217,0.367,0.216,80.0,106.0,99.0,0.517,0.08,92.4,0.257,0.469,0.175,,,,,,,,,,,,,,,,,,,,,
2024/07/02,6:41 PM.,OAK,LAA,away,Clear.,85,687765,2B,2,3,1,0,0,0,0,0,2,0,2,.175,.246,.237,.483,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,0.396,0.326,0.121,0.011,-0.41,-1.41,0.01,-0.82,-7.88,90.7,88.4,91.9,84.3,80.4,0.278,0.472,0.176,0.196,0.351,0.31,0.278,0.493,0.276,0.571,0.857,0.0,0.338,0.403,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/30,1:08 PM.,DET,LAA,home,Partly Cloudy.,87,663554,DH,2,0,0,0,0,0,0,0,0,1,2,.170,.230,.232,.462,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,,,,92.0,108.0,105.0,107.0,101.0,102.0,,,,0.08,,0.277,,,,1.3,-0.46,,,,,95.5,85.7,,,,,0.261,0.522,0.216,0.271,0.5,0.218,,,,0.293,0.341,0.08,,,,106.0,105.0,102.0,0.386,-0.47,95.5,0.306,0.428,0.205,112.0,99.0,102.0,0.181,-1.06,86.2,0.286,0.405,0.322,102.0,90.0,94.0,0.075,-2.21,79.6,,,,,,
2024/06/18,6:39 PM.,MIL,LAA,home,Clear.,74,668964,2B,3,0,1,0,0,0,0,0,1,1,1,.173,.233,.236,.469,668964,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.23,0.21,0.041,0.114,-0.75,11.28,1.43,-3.19,1.18,89.2,81.1,91.5,85.5,77.8,0.336,0.518,0.123,0.421,0.579,0.194,0.198,0.255,0.248,0.083,0.083,0.444,0.0,0.0,0.0,,,,87.0,105.0,100.0,0.401,0.58,92.9,0.239,0.436,0.194,,,,,,,,,,,,,,,,,,,,,
