date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,wFS/C,wCU/C,vFS,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024/05/11,6:10 PM.,TEX,COL,home,Cloudy.,64,571760,C,4,1,1,0,0,0,2,0,0,3,3,.326,.412,.512,.924,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.28,4.46,160.0,102.0,80.0,99.0,0.76,8.94,2.31,8.94,1.29,0.75,0.247,0.407,0.148,0.306,0.428,83.0,102.0,94.0,77.0,102.0,98.0,34.0,82.0,74.0,79.0,100.0,103.0,,,,20.0,51.0,51.0,0.014,0.501,0.001,0.278,,0.17,0.15,-19.13,-4.52,-0.26,,0.46,91.5,86.6,83.7,92.2,82.5,,0.23,0.412,0.213,0.5,1.1,0.188,0.239,0.384,0.243,0.26,0.385,0.365,,,,126.0,105.0,103.0,,0.036,,-3.31,,75.6,,,,0.455,0.455,0.125,,,,,,,,,,,,,,,
2024/05/07,6:40 PM.,SF,COL,home,Partly Cloudy.,50,690986,C,2,0,0,0,0,0,0,0,2,1,3,.333,.426,.538,.964,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,98.0,100.0,92.0,,,,93.0,107.0,97.0,,,,,,,,0.577,,0.003,,0.197,0.2,,,-11.71,,-1.64,92.5,,84.8,,88.2,,0.249,0.425,0.23,,,,0.287,0.435,0.215,0.333,0.667,0.5,,,,84.0,95.0,95.0,,0.223,,-0.22,,80.6,,,,,,,,,,,,,0.274,0.452,0.277,,,,,,
2024/05/05,1:35 PM.,PIT,COL,away,Cloudy.,73,663559,C,4,1,1,0,0,1,2,0,0,0,3,.351,.419,.568,.987,663559,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.81,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,85.0,100.0,97.0,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,0.484,,0.216,,,0.38,,1.23,0.27,,,91.8,,,92.0,86.1,,0.255,0.41,0.166,0.305,0.61,0.207,,,,0.245,0.304,0.287,,,,100.0,99.0,98.0,0.006,0.152,-7.04,-1.24,86.9,77.7,,,,0.26,0.448,0.157,0.333,1.333,0.125,43.0,95.0,70.0,,,,,,,,,
2024/05/03,6:42 PM.,PIT,COL,away,Cloudy.,74,527048,C,4,0,2,0,0,0,0,0,0,0,1,.364,.436,.515,.951,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,,,,70.0,101.0,93.0,0.358,0.053,0.221,0.0,,0.227,-8.23,-0.61,0.57,-51.06,,-1.27,91.3,87.9,83.4,90.7,82.8,,0.458,0.917,0.043,0.246,0.354,0.29,0.28,0.448,0.341,,,,0.28,0.57,0.212,74.0,102.0,98.0,,0.141,,0.62,,77.9,,,,0.275,0.383,0.097,,,,,,,,,,,,,,,
2024/05/02,12:10 PM.,MIA,COL,away,Roof Closed.,72,665795,C,4,1,2,0,0,1,3,0,0,1,2,.345,.429,.517,.946,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.95,4.78,96.1,97.0,101.0,99.0,0.738,10.0,4.67,7.66,1.4,1.45,0.199,0.465,0.137,0.348,0.393,96.0,98.0,103.0,97.0,91.0,87.0,110.0,94.0,95.0,114.0,102.0,105.0,,,,,,,0.091,0.274,,0.085,,0.332,-1.63,,0.07,1.65,,0.15,96.3,,93.0,96.7,89.2,,0.304,0.543,0.164,0.206,0.426,0.394,0.206,0.321,0.338,0.129,0.226,0.313,,,,106.0,101.0,104.0,,0.217,,-0.03,,84.8,,,,0.231,0.333,0.151,,,,,,,,,,,,,,,
2024/04/28,2:07 PM.,HOU,COL,home,Sunny.,82,664285,C,2,0,1,0,0,0,1,0,0,1,0,.320,.419,.400,.819,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,,,,,,,0.458,0.012,,0.043,,0.175,-4.64,,1.46,-0.2,,0.62,94.5,,89.9,94.1,85.1,,0.4,1.0,0.273,0.121,0.187,0.398,0.226,0.278,0.354,0.233,0.467,0.383,,,,129.0,96.0,108.0,,0.313,,1.59,,79.7,,,,0.276,0.399,0.116,,,,,,,,,,,,,,,
2024/04/25,1:09 PM.,SD,COL,home,Partly Cloudy.,68,681190,C,4,1,1,0,0,0,0,0,0,1,4,.304,.429,.391,.820,681190,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.87,5.94,98.0,101.0,106.0,100.0,0.837,5.69,2.66,10.93,1.19,1.02,0.21,0.378,0.177,0.333,0.434,96.0,99.0,96.0,92.0,103.0,100.0,103.0,103.0,98.0,132.0,101.0,109.0,,,,107.0,99.0,97.0,0.157,0.285,0.137,0.1,,0.124,-0.56,2.22,-1.91,-0.16,,-3.49,94.3,90.2,88.6,94.2,82.4,,0.301,0.462,0.222,0.234,0.422,0.239,0.365,0.615,0.122,,,,0.228,0.351,0.169,124.0,101.0,106.0,,0.197,,-0.45,,82.2,0.229,0.396,0.247,0.429,0.571,0.106,,,,,,,,,,,,,,,
2024/04/21,1:10 PM.,SEA,COL,home,Sunny.,54,669923,C,4,1,1,1,0,0,0,0,0,0,3,.316,.458,.421,.879,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,114.0,110.0,113.0,97.0,99.0,93.0,0.236,0.339,0.004,0.237,0.082,,0.46,0.79,1.5,1.28,-1.95,,96.0,92.3,,96.0,87.2,83.4,0.221,0.458,0.291,0.333,0.439,0.286,,,,0.226,0.316,0.271,,,,,,,0.102,,-2.05,,86.0,,,,,0.263,0.354,0.105,0.253,0.413,0.295,109.0,100.0,108.0,,,,73.9,0.0,-3.5,,,
2024/04/17,6:05 PM.,PHI,COL,away,Cloudy.,60,650911,C,3,0,2,0,0,0,0,0,1,0,0,.333,.500,.400,.900,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,95.0,101.0,98.0,102.0,102.0,103.0,,,,86.0,52.0,74.0,0.473,,0.001,0.169,,0.357,,2.59,-0.55,0.65,,1.56,,86.5,85.1,94.5,84.4,,,,,,,,0.177,0.22,0.348,0.219,0.368,0.308,,,,,,,,,,,,,,,,0.345,0.481,0.131,,,,,,,,,,,,,,,
2024/04/15,6:42 PM.,PHI,COL,away,Partly Cloudy.,77,605400,C,0,0,0,0,0,0,0,0,0,0,0,.250,.438,.333,.771,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,90.0,103.0,99.0,100.0,109.0,106.0,,,,135.0,106.0,113.0,69.0,99.0,92.0,0.204,0.278,0.092,,0.329,0.096,0.81,-2.57,-0.34,,0.94,-1.67,92.5,87.5,85.7,91.5,,79.1,0.168,0.318,0.224,0.221,0.381,0.37,0.279,0.426,0.135,,,,0.389,0.796,0.178,,,,,,,,,,,,,0.313,0.475,0.136,,,,,,,,,,,,,,,
2024/04/14,1:39 PM.,TOR,COL,away,Roof Closed.,68,621244,C,2,0,0,0,0,0,0,0,0,0,1,.250,.438,.333,.771,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,,,,84.0,108.0,99.0,0.337,0.183,0.035,,,0.16,-1.26,-1.83,1.02,,,0.88,94.1,91.4,84.8,93.4,,,0.305,0.558,0.189,,,,0.171,0.364,0.269,,,,0.36,0.48,0.123,111.0,102.0,106.0,,0.286,,0.28,,83.2,,,,0.268,0.366,0.125,,,,,,,0.188,0.404,0.31,,,,,,
2024/04/10,1:10 PM.,AZ,COL,home,Cloudy.,56,674072,C,2,0,0,0,0,0,0,0,1,0,0,.300,.462,.400,.862,674072,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.58,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,74.0,93.0,87.0,66.0,103.0,95.0,70.0,96.0,87.0,103.0,94.0,96.0,,,,,,,0.196,0.312,,0.072,,0.162,-0.61,,-3.0,-3.52,,-2.25,90.0,,83.7,90.4,82.9,,0.261,0.63,0.135,0.268,0.561,0.123,0.321,0.464,0.313,0.5,0.7,0.35,,,,104.0,107.0,105.0,,0.257,,-1.17,,78.2,,,,0.375,0.625,0.072,,,,,,,,,,,,,,,
2024/04/07,1:10 PM.,TB,COL,home,Sunny.,52,686752,C,2,0,0,0,0,0,0,0,0,1,0,.375,.500,.500,1.000,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,,,100.0,103.0,100.0,,0.506,0.06,0.173,,0.235,1.07,-0.88,,0.51,,-0.47,94.9,91.6,85.8,,89.0,,0.181,0.33,0.316,0.167,0.167,0.5,0.216,0.353,0.286,0.267,0.407,0.317,0.276,0.586,0.141,140.0,75.0,84.0,,0.027,,-1.47,,80.6,,,,,,,,,,,,,,,,,,,,,
2024/04/03,6:59 PM.,CHC,COL,away,Cloudy.,36,681432,C,2,1,1,1,0,0,0,0,1,1,2,.500,.625,.667,1.292,681432,lukelittle,Little,Left,Luke Little,CHC,3.46,3.62,26.0,86.0,87.0,82.0,0.752,9.69,6.23,5.19,0.35,3.23,0.22,0.39,0.186,0.271,0.438,,,,79.0,92.0,82.0,,,,112.0,72.0,82.0,,,,,,,,0.724,,0.263,,,1.33,,,0.08,,,95.8,,,,81.8,,0.219,0.313,0.19,,,,,,,,,,,,,,,,0.014,,2.02,,90.3,,0.048,0.095,0.543,,,,,,,86.0,99.0,85.0,,,,,,,,,
2024/03/31,1:10 PM.,AZ,COL,away,Roof Closed.,74,694297,C,3,0,2,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.78,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,,,,,,,0.222,0.334,,0.273,,0.112,0.37,,-0.09,-0.12,,0.84,93.8,,87.5,93.7,84.8,,0.265,0.466,0.224,0.429,0.571,0.295,0.25,0.289,0.312,,,,,,,106.0,102.0,104.0,0.006,0.053,0.45,-1.37,89.6,80.8,0.215,0.455,0.362,0.286,0.365,0.119,0.2,0.8,0.0,,,,,,,,,,,,
2024/03/28,7:11 PM.,AZ,COL,away,Overcast.,73,668678,C,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
