date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/05/15,1:10 PM.,MIA,DET,home,Cloudy.,70,669432,C,3,0,3,0,0,0,0,0,1,0,0,.215,.311,.277,.588,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.317,0.206,0.238,-0.26,-0.36,-1.99,-1.32,91.9,85.6,91.5,82.4,0.312,0.506,0.259,0.252,0.467,0.234,0.292,0.492,0.1,0.295,0.396,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/13,6:40 PM.,MIA,DET,home,Partly Cloudy.,80,664350,C,3,0,1,0,0,0,1,0,0,0,0,.177,.271,.242,.513,664350,sixtosanchez,"Sánchez, S",Right,Sixto Sánchez,MIA,6.06,5.11,35.2,101.0,82.0,96.0,0.878,4.29,3.53,10.85,0.76,1.56,0.305,0.414,0.109,0.305,0.464,93.0,100.0,100.0,77.0,98.0,88.0,84.0,110.0,106.0,,,,0.048,0.298,,0.314,-1.21,-4.7,,1.58,93.8,85.4,92.7,,,,,0.267,0.433,0.104,0.5,1.333,0.167,0.22,0.22,0.17,58.0,108.0,100.0,0.34,-1.57,83.6,0.375,0.518,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/12,1:41 PM.,HOU,DET,home,Sunny.,66,434378,C,2,0,0,0,0,0,0,0,2,2,1,.169,.269,.237,.506,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,115.0,101.0,104.0,116.0,98.0,102.0,,,,127.0,108.0,112.0,,0.487,0.193,0.101,-0.59,,0.66,-0.58,93.5,84.0,,86.7,0.195,0.322,0.215,0.299,0.497,0.202,,,,0.235,0.353,0.253,,,,,,,,,,,,,110.0,101.0,97.0,0.219,-1.46,77.6,0.34,0.56,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/08,1:11 PM.,CLE,DET,away,Sunny.,72,676440,C,0,0,0,0,0,0,0,0,0,0,0,.175,.254,.246,.500,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,89.0,64.0,93.0,113.0,102.0,109.0,0.003,0.434,0.278,0.18,-0.69,-1.41,1.74,0.13,94.6,82.5,93.9,86.2,0.196,0.411,0.299,0.282,0.476,0.213,,,,0.238,0.431,0.291,,,,,,,0.141,0.225,0.368,,,,119.0,109.0,112.0,0.105,-0.9,81.3,0.208,0.458,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/07,6:10 PM.,CLE,DET,away,Drizzle.,72,671106,C,3,1,0,0,0,0,0,0,1,1,1,.175,.254,.246,.500,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,60.0,98.0,88.0,,,,89.0,98.0,86.0,,0.484,0.187,0.183,-1.54,,-2.55,-0.92,91.2,81.7,,78.6,,,,0.342,0.609,0.147,,,,0.237,0.438,0.269,91.0,97.0,96.0,0.146,-0.03,85.3,0.245,0.491,0.202,0.273,0.576,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/06,6:10 PM.,CLE,DET,away,Cloudy.,65,663474,C,3,0,1,0,0,0,0,0,1,1,2,.185,.254,.259,.513,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,,-2.18,,1.48,,91.1,,,85.4,0.143,0.143,0.376,0.303,0.652,0.103,,,,,,,,,,,,,,,,,,,97.0,102.0,100.0,0.266,-0.16,77.7,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/04,1:09 PM.,NYY,DET,away,Partly Cloudy.,61,657376,C,3,0,0,0,0,0,0,0,0,1,1,.176,.236,.255,.491,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,,,,83.0,94.0,85.0,136.0,94.0,102.0,0.21,,0.252,0.006,,-0.75,1.21,-13.05,,87.1,94.3,85.2,,,,,,,0.267,0.483,0.203,0.667,1.0,0.0,106.0,102.0,100.0,0.35,0.53,92.4,0.256,0.38,0.322,0.21,0.323,0.297,,,,,,,0.143,0.19,0.33,,,,,,,,,,150.0,102.0,113.0,,0.182,,0.89,,83.8,,,,,,,,,,,,
2024/05/01,1:10 PM.,STL,DET,home,Partly Cloudy.,75,571945,C,2,0,0,0,0,0,0,0,0,2,0,.188,.250,.271,.521,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,85.0,103.0,98.0,65.0,107.0,98.0,80.0,111.0,99.0,116.0,112.0,114.0,0.231,0.279,0.283,0.085,0.23,1.42,-1.19,-4.2,93.2,85.6,92.4,85.7,0.301,0.506,0.164,0.287,0.446,0.178,0.237,0.382,0.108,0.394,0.742,0.159,,,,,,,,,,0.273,0.545,0.275,94.0,109.0,106.0,0.116,-1.97,76.6,0.267,0.52,0.231,,,,,,,,,,,,,,0.005,,4.24,,69.6,,,,,,,,,,,,
2024/04/30,3:39 PM.,STL,DET,home,Sunny.,72,502043,C,2,0,0,0,0,0,0,0,1,0,1,.196,.245,.283,.528,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,80.0,88.0,83.0,84.0,101.0,96.0,104.0,102.0,105.0,0.264,0.132,0.207,0.099,-1.39,0.22,0.92,1.2,91.4,84.9,90.7,80.7,,,,0.268,0.563,0.065,0.267,0.422,0.092,0.19,0.254,0.39,96.0,95.0,91.0,0.211,0.21,88.6,0.299,0.479,0.181,0.2,0.312,0.412,102.0,103.0,104.0,0.086,-2.21,78.3,0.325,0.675,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/23,6:50 PM.,TB,DET,away,Dome.,72,686752,C,3,1,1,0,0,0,0,0,0,0,0,.205,.239,.295,.534,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.235,1.07,,0.51,-0.47,94.9,85.8,,89.0,0.267,0.407,0.317,0.181,0.33,0.316,,,,0.216,0.353,0.286,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,140.0,75.0,84.0,0.027,-1.47,80.6,0.167,0.167,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/20,1:11 PM.,MIN,DET,away,Partly Cloudy.,42,641927,C,0,0,0,0,0,0,0,0,0,0,0,.195,.233,.293,.526,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,0.381,0.118,0.294,-0.01,,2.03,1.98,91.7,83.4,,80.3,0.095,0.162,0.307,0.258,0.506,0.222,,,,0.154,0.285,0.395,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,94.0,99.0,103.0,0.011,4.57,76.0,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/19,7:12 PM.,MIN,DET,away,Overcast.,38,657746,C,4,0,1,0,0,0,0,0,0,2,0,.195,.233,.293,.526,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,0.06,0.485,0.234,,1.38,-0.77,-0.09,,94.0,,92.9,83.1,0.343,0.6,0.216,0.194,0.379,0.275,0.345,0.483,0.094,,,,,,,,,,,,,0.207,0.37,0.337,,,,,,,,,,101.0,103.0,94.0,0.221,0.2,88.6,0.202,0.387,0.258,,,,,,,,,,,,,,,,,,,,,
2024/04/18,1:10 PM.,TEX,DET,home,Sunny.,62,683004,C,3,0,0,0,0,0,1,0,0,0,2,.189,.231,.297,.528,683004,jackleiter,Leiter,Right,Jack Leiter,TEX,8.83,6.25,35.2,97.0,121.0,103.0,0.745,7.82,4.29,11.1,1.77,0.88,0.248,0.38,0.149,0.322,0.402,106.0,77.0,85.0,133.0,98.0,105.0,,,,118.0,104.0,109.0,,0.519,0.291,0.058,-2.71,,-0.99,1.36,96.4,89.5,,86.8,0.286,0.429,0.218,0.35,0.625,0.289,,,,0.125,0.125,0.357,58.0,65.0,57.0,0.018,-13.12,91.1,,,,,,,90.0,95.0,100.0,0.114,0.97,81.4,0.118,0.294,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/17,1:10 PM.,TEX,DET,home,Cloudy.,69,641540,C,0,0,0,0,0,0,0,0,0,0,0,.206,.250,.324,.574,641540,danedunning,Dunning,Right,Dane Dunning,TEX,5.31,5.28,95.0,98.0,82.0,94.0,0.785,8.62,3.79,9.19,1.71,1.15,0.158,0.5,0.127,0.345,0.425,83.0,94.0,86.0,40.0,103.0,91.0,79.0,102.0,97.0,102.0,100.0,97.0,0.377,0.028,0.234,0.125,-2.6,0.0,-1.44,-1.22,89.2,85.0,89.7,80.6,0.274,0.512,0.304,0.25,0.583,0.259,0.276,0.442,0.133,0.233,0.488,0.327,74.0,99.0,94.0,0.188,-0.73,88.1,0.254,0.46,0.242,,,,,,,,,,0.0,0.0,0.429,,,,,,,,,,58.0,89.0,98.0,0.001,0.047,-6.34,0.09,76.4,75.6,,,,,,,,,,,,
2024/04/15,6:40 PM.,TEX,DET,home,Clear.,64,547179,C,3,0,0,0,0,0,0,0,0,1,2,.206,.250,.324,.574,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,84.0,95.0,89.0,81.0,102.0,94.0,126.0,98.0,108.0,0.212,0.272,0.149,0.188,1.0,-0.25,-1.51,1.94,93.8,84.6,93.6,83.9,0.368,0.632,0.253,0.155,0.309,0.184,0.291,0.441,0.062,0.122,0.173,0.373,94.0,92.0,91.0,0.1,0.04,90.1,0.235,0.51,0.236,0.19,0.429,0.291,102.0,93.0,96.0,0.079,0.02,81.7,0.217,0.348,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/14,1:41 PM.,MIN,DET,home,Sunny.,78,641927,C,3,1,1,0,0,0,0,0,0,0,0,.226,.273,.355,.628,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,0.381,0.118,0.294,-0.01,,2.03,1.98,91.7,83.4,,80.3,0.095,0.162,0.307,0.258,0.506,0.222,,,,0.154,0.285,0.395,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,94.0,99.0,103.0,0.011,4.57,76.0,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/13,1:11 PM.,MIN,DET,home,Sunny.,57,657746,C,4,1,0,0,0,0,0,0,1,2,4,.214,.267,.357,.624,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,0.06,0.485,0.234,,1.38,-0.77,-0.09,,94.0,,92.9,83.1,0.343,0.6,0.216,0.194,0.379,0.275,0.345,0.483,0.094,,,,,,,,,,,,,0.207,0.37,0.337,,,,,,,,,,101.0,103.0,94.0,0.221,0.2,88.6,0.202,0.387,0.258,,,,,,,,,,,,,,,,,,,,,
2024/04/13,5:05 PM.,MIN,DET,home,Clear.,64,680573,C,0,0,0,0,0,0,0,0,0,0,0,.214,.267,.357,.624,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.193,0.82,,0.76,-3.33,93.1,82.8,,86.4,0.214,0.313,0.239,0.258,0.356,0.219,,,,0.311,0.622,0.205,,,,,,,,,,,,,106.0,103.0,102.0,0.093,1.68,76.1,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/09,12:37 PM.,PIT,DET,away,Partly Cloudy.,72,527048,C,3,0,0,0,0,0,0,0,0,1,0,.250,.280,.417,.697,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,56.0,92.0,86.0,78.0,101.0,93.0,70.0,111.0,119.0,0.358,0.053,0.0,0.227,-8.23,0.57,-51.06,-1.27,91.3,83.4,90.7,82.8,,,,0.458,0.917,0.043,0.275,0.383,0.097,0.28,0.448,0.341,70.0,101.0,93.0,0.221,-0.61,87.9,0.28,0.57,0.212,,,,74.0,102.0,98.0,0.141,0.62,77.9,0.246,0.354,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/07,1:40 PM.,OAK,DET,home,Sunny.,55,671212,C,4,0,0,0,0,0,0,0,0,0,5,.286,.318,.476,.794,671212,joeboyle,Boyle,Right,Joe Boyle,OAK,6.42,4.34,47.2,89.0,122.0,93.0,0.727,10.57,7.55,7.93,0.76,0.96,0.27,0.278,0.167,0.254,0.395,,,,108.0,85.0,86.0,,,,140.0,103.0,117.0,,0.59,0.373,,-0.77,,0.1,,97.7,,,87.7,0.164,0.224,0.379,0.27,0.39,0.253,,,,,,,,,,,,,,,,0.4,0.8,0.25,110.0,75.0,87.0,0.037,0.56,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/06,1:11 PM.,OAK,DET,home,Sunny.,55,621112,C,3,0,2,1,0,0,0,0,0,0,0,.353,.389,.588,.977,621112,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.59,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,0.136,0.195,0.167,0.181,-2.3,-4.04,1.35,1.56,91.9,85.7,91.2,81.3,0.163,0.245,0.284,0.286,0.694,0.125,0.478,0.674,0.095,0.164,0.236,0.347,105.0,106.0,99.0,0.22,-0.19,89.1,0.299,0.493,0.244,,,,91.0,107.0,106.0,0.101,2.06,79.4,0.125,0.208,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/05,1:10 PM.,OAK,DET,home,Partly Cloudy.,43,676664,C,0,0,0,0,0,0,0,0,0,0,0,.286,.333,.500,.833,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.525,0.259,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,,,,,,,,,,0.239,0.381,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/04,12:10 PM.,NYM,DET,away,Cloudy.,43,605288,C,5,0,0,0,0,0,0,0,0,3,2,.286,.333,.500,.833,605288,adrianhouser,Houser,Right,Adrian Houser,NYM,5.84,5.24,69.1,100.0,91.0,97.0,0.834,5.84,4.15,9.61,1.04,1.43,0.254,0.417,0.136,0.307,0.433,98.0,95.0,95.0,72.0,104.0,94.0,96.0,99.0,96.0,91.0,103.0,101.0,0.445,0.168,0.173,0.127,0.63,0.25,-1.67,-2.31,93.6,84.1,92.5,83.2,0.286,0.571,0.213,0.179,0.333,0.193,0.252,0.382,0.122,0.308,0.462,0.333,,,,,,,,,,,,,83.0,99.0,93.0,0.087,-4.53,79.6,0.476,0.762,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/04/01,7:10 PM.,NYM,DET,away,Cloudy.,52,640455,C,3,1,1,0,0,1,3,0,1,0,1,.444,.500,.778,1.278,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,83.0,98.0,95.0,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,0.447,0.113,0.251,0.118,1.13,1.36,0.37,-1.19,92.3,85.3,92.3,79.5,0.174,0.435,0.32,0.167,0.295,0.311,0.201,0.333,0.21,0.25,0.438,0.254,84.0,88.0,85.0,0.071,0.97,88.4,0.222,0.25,0.179,0.193,0.311,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/03/31,1:10 PM.,CWS,DET,away,Partly Cloudy.,47,607200,C,1,0,0,0,0,0,0,0,0,0,3,.500,.500,.500,1.000,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,106.0,0.308,0.003,0.202,0.164,-6.18,0.59,1.28,-0.54,92.9,87.7,93.0,83.5,,,,0.5,0.5,0.0,0.25,0.358,0.202,0.228,0.351,0.165,78.0,104.0,97.0,0.323,0.43,89.9,0.262,0.47,0.232,0.165,0.309,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/03/30,1:10 PM.,CWS,DET,away,Partly Cloudy.,61,647336,C,5,0,3,0,0,0,2,0,0,0,3,.600,.600,.600,1.200,647336,michaelsoroka,Soroka,Right,Michael Soroka,CHW,4.74,4.59,79.2,95.0,96.0,94.0,0.775,9.49,4.97,7.46,1.47,0.94,0.269,0.472,0.176,0.292,0.4,113.0,85.0,92.0,96.0,98.0,95.0,77.0,92.0,88.0,103.0,98.0,96.0,0.212,0.325,0.366,0.097,0.28,-1.33,0.39,-3.52,93.5,82.1,92.3,81.9,0.168,0.317,0.417,0.195,0.354,0.21,0.289,0.518,0.087,0.321,0.643,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
